unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_reading_de	menu_status	orientation	crosspage_key
U405	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G024	A1_RIGHT_SECTOR_SLOT_11	chky	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U406	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G025	A1_RIGHT_SECTOR_SLOT_11	chykchs	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U407	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G026	A1_RIGHT_SECTOR_SLOT_11	chy	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U408	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.12	A1:G027	A1_RIGHT_SECTOR_SLOT_12	ykees	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U409	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.12	A1:G028	A1_RIGHT_SECTOR_SLOT_12	ykchos	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U410	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G029	A1_RIGHT_RING_BAND_01	opodchol	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U411	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G030	A1_RIGHT_RING_BAND_01	s	A1_RIGHT_RING_BAND_01: Nebenwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U412	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G031	A1_RIGHT_RING_BAND_01	ain	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U413	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G032	A1_RIGHT_RING_BAND_01	aldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U414	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G033	A1_RIGHT_RING_BAND_02	soeey	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U415	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G034	A1_RIGHT_RING_BAND_02	doiin	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U416	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G035	A1_RIGHT_RING_BAND_02	oldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U417	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G167	A1_RIGHT_OUTER_RING_TEXT	sshey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U418	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G168	A1_RIGHT_OUTER_RING_TEXT	sy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U419	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G169	A1_RIGHT_OUTER_RING_TEXT	shees	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U420	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G170	A1_RIGHT_OUTER_RING_TEXT	qeykeey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U421	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G171	A1_RIGHT_OUTER_RING_TEXT	ykchey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U422	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G172	A1_RIGHT_OUTER_RING_TEXT	ykchey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U423	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G173	A1_RIGHT_OUTER_RING_TEXT	qokeochy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U424	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G174	A1_RIGHT_OUTER_RING_TEXT	oaiin	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U425	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G175	A1_RIGHT_OUTER_RING_TEXT	okol	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U426	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G176	A1_RIGHT_OUTER_RING_TEXT	ar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U427	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G177	A1_RIGHT_OUTER_RING_TEXT	olar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U428	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.64	A1:G145	A1_RIGHT_PHASE_STATION_01	s	A1_RIGHT_PHASE_STATION_01: Nebenwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U429	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.64	A1:G146	A1_RIGHT_PHASE_STATION_01	air	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U430	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.65	A1:G147	A1_RIGHT_PHASE_STATION_02	soear	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U431	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.66	A1:G148	A1_RIGHT_PHASE_STATION_03	cpheey	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U432	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.67	A1:G149	A1_RIGHT_PHASE_STATION_04	okodar	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U433	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.68	A1:G150	A1_RIGHT_PHASE_STATION_05	oepchod	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U434	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.69	A1:G151	A1_RIGHT_PHASE_STATION_06	s	A1_RIGHT_PHASE_STATION_06: Nebenwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U435	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.69	A1:G152	A1_RIGHT_PHASE_STATION_06	ay	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U436	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.70	A1:G153	A1_RIGHT_PHASE_STATION_07	osar	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U437	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.71	A1:G154	A1_RIGHT_PHASE_STATION_08	oran	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U438	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G178	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U439	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G179	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U440	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G180	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U441	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G181	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U442	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G182	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U443	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G183	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U444	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G184	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U445	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G185	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U446	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G186	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U447	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G187	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U448	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G188	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U449	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G189	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U450	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G190	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U451	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G001	A2_LEFT_PANEL_HEADER	shokchy	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U452	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G002	A2_LEFT_PANEL_HEADER	chteey	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U453	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G003	A2_LEFT_PANEL_HEADER	choteey	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U454	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G004	A2_LEFT_PANEL_HEADER	cphol	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U455	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G005	A2_LEFT_PANEL_HEADER	cheor	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U456	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G006	A2_LEFT_PANEL_HEADER	opcheeol	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U457	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G007	A2_LEFT_PANEL_HEADER	otor	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U458	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G008	A2_LEFT_PANEL_HEADER	choctheeey	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U459	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G009	A2_LEFT_PANEL_HEADER	okchoal	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U460	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G010	A2_MIDDLE_PANEL_HEADER	tochso	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U461	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G011	A2_MIDDLE_PANEL_HEADER	otchl	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U462	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G012	A2_MIDDLE_PANEL_HEADER	qokeeedy	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U463	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G013	A2_MIDDLE_PANEL_HEADER	cheey	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U464	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G014	A2_MIDDLE_PANEL_HEADER	cheeteey	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U465	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G015	A2_MIDDLE_PANEL_HEADER	yteody	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U466	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G016	A2_MIDDLE_PANEL_HEADER	chpor	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U467	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G017	A2_MIDDLE_PANEL_HEADER	cheokorchey	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U468	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G018	A2_MIDDLE_PANEL_HEADER	chod	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U469	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G019	A2_RIGHT_PANEL_HEADER	ykor	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U470	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G020	A2_RIGHT_PANEL_HEADER	shey	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U471	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G021	A2_RIGHT_PANEL_HEADER	qocheey	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U472	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G022	A2_RIGHT_PANEL_HEADER	chokal	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U473	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G023	A2_RIGHT_PANEL_HEADER	okeey	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U474	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G024	A2_RIGHT_PANEL_HEADER	ror	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U475	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G025	A2_RIGHT_PANEL_HEADER	eckhear	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U476	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G026	A2_RIGHT_PANEL_HEADER	daram	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
