witness	word	value	provenance
FULL08_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL08_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL08_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL08_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL08_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL08_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL08_independent	ockhody	C	unchanged GDT1013 saved dictionary
FULL08_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL08_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	okal	C	unchanged GDT1013 saved dictionary
FULL08_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL08_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	oky	FERRY	unchanged GDT1013 saved dictionary
FULL08_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL08_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL08_independent	olk[ee:a]dy	C	unchanged GDT1013 saved dictionary
FULL08_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL08_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL08_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL08_independent	or	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL08_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL08_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL08_independent	pchdy	G	unchanged GDT1013 saved dictionary
FULL08_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL08_independent	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL08_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL08_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL08_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL08_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL08_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL08_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL08_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL08_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL08_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL08_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL08_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL08_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	todalain	W	unchanged GDT1013 saved dictionary
FULL08_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL08_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL08_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL08_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL08_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL08_independent	ykeey	G	unchanged GDT1013 saved dictionary
FULL08_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL09_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL09_primary	[sh:{c's}]ear	LEAVE	unchanged GDT1013 saved dictionary
FULL09_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	alol	FERRY	unchanged GDT1013 saved dictionary
FULL09_primary	ar	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	ariin	FERRY	unchanged GDT1013 saved dictionary
FULL09_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	chedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	cheeor	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	chefchdy	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL09_primary	chkaiin	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	chky	M	unchanged GDT1013 saved dictionary
FULL09_primary	chody	LEAVE	unchanged GDT1013 saved dictionary
FULL09_primary	daiiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	daiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	dar	M	unchanged GDT1013 saved dictionary
FULL09_primary	dariin	UNSAFE	unchanged GDT1013 saved dictionary
FULL09_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL09_primary	dy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	ka[r:s]	C	unchanged GDT1013 saved dictionary
FULL09_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL09_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	kchdy	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	kchedy	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	keodaiin	W	unchanged GDT1013 saved dictionary
FULL09_primary	laiin	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	o	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	ockhody	EXAMPLE	unchanged GDT1013 saved dictionary
FULL09_primary	odam	JOINING_RESULT	unchanged GDT1013 saved dictionary
FULL09_primary	okain	LEAVE	unchanged GDT1013 saved dictionary
FULL09_primary	okal	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	okchedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL09_primary	oky	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL09_primary	ol	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL09_primary	olk[ee:a]dy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL09_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL09_primary	ols	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL09_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL09_primary	or	C	unchanged GDT1013 saved dictionary
FULL09_primary	orolkain	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL09_primary	orsheckhy	M	unchanged GDT1013 saved dictionary
FULL09_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	otchdy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL09_primary	pchdy	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL09_primary	qokaiin	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL09_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	qokas	COLOC	unchanged GDT1013 saved dictionary
FULL09_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL09_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL09_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL09_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	qotor	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	she	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL09_primary	shedain	GOAL	unchanged GDT1013 saved dictionary
FULL09_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	sheekar	WHEN	unchanged GDT1013 saved dictionary
FULL09_primary	shos	W	unchanged GDT1013 saved dictionary
FULL09_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL09_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL09_primary	sor	BESIDES	unchanged GDT1013 saved dictionary
FULL09_primary	taipar	FAR_BANK	unchanged GDT1013 saved dictionary
FULL09_primary	tchdy	REST_CARGO	unchanged GDT1013 saved dictionary
FULL09_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL09_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	yk	PAIRS	unchanged GDT1013 saved dictionary
FULL09_primary	ykaiin	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL09_primary	ykain	THERE	unchanged GDT1013 saved dictionary
FULL09_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL09_primary	ytchdy	HARM	unchanged GDT1013 saved dictionary
FULL10_primary	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL10_primary	[sh:{c's}]ear	LEAVE	unchanged GDT1013 saved dictionary
FULL10_primary	ald	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	ar	W	unchanged GDT1013 saved dictionary
FULL10_primary	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL10_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL10_primary	chedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL10_primary	cheeor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL10_primary	chefchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	chkaiin	EXAMPLE	unchanged GDT1013 saved dictionary
FULL10_primary	chky	M	unchanged GDT1013 saved dictionary
FULL10_primary	chody	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL10_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	daiin	HARM	unchanged GDT1013 saved dictionary
FULL10_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL10_primary	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL10_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL10_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL10_primary	kar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL10_primary	kchdy	BESIDES	unchanged GDT1013 saved dictionary
FULL10_primary	kchedy	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	keodaiin	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL10_primary	laiin	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	o	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	ockhody	G	unchanged GDT1013 saved dictionary
FULL10_primary	odam	W	unchanged GDT1013 saved dictionary
FULL10_primary	okain	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	okal	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	okar	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL10_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	oky	C	unchanged GDT1013 saved dictionary
FULL10_primary	ol	THERE	unchanged GDT1013 saved dictionary
FULL10_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL10_primary	olk[ee:a]dy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL10_primary	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL10_primary	ols	C	unchanged GDT1013 saved dictionary
FULL10_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL10_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL10_primary	or	NEXT	unchanged GDT1013 saved dictionary
FULL10_primary	orolkain	W	unchanged GDT1013 saved dictionary
FULL10_primary	orsheckhy	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL10_primary	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL10_primary	otchdy	THERE	unchanged GDT1013 saved dictionary
FULL10_primary	pchdy	M	unchanged GDT1013 saved dictionary
FULL10_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL10_primary	qokaiin	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL10_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL10_primary	qokas	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL10_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL10_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL10_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	qotor	GOAL	unchanged GDT1013 saved dictionary
FULL10_primary	she	PAIRS	unchanged GDT1013 saved dictionary
FULL10_primary	shedain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL10_primary	sheedy	W	unchanged GDT1013 saved dictionary
FULL10_primary	sheekar	LEAVE	unchanged GDT1013 saved dictionary
FULL10_primary	shos	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL10_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL10_primary	sor	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	taipar	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	todalain	W	unchanged GDT1013 saved dictionary
FULL10_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	yk	FERRY	unchanged GDT1013 saved dictionary
FULL10_primary	ykaiin	W	unchanged GDT1013 saved dictionary
FULL10_primary	ykain	G	unchanged GDT1013 saved dictionary
FULL10_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL10_primary	ytchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	[a:y]lo[s:r]am	THUS	unchanged GDT1013 saved dictionary
FULL10_independent	[sh:{c's}]ear	ALONE	unchanged GDT1013 saved dictionary
FULL10_independent	ald	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	alol	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	ar	LEAVE	unchanged GDT1013 saved dictionary
FULL10_independent	ariin	WHEN	unchanged GDT1013 saved dictionary
FULL10_independent	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	chedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL10_independent	cheeor	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL10_independent	chefchdy	HARM	unchanged GDT1013 saved dictionary
FULL10_independent	chkaiin	WOULD_BE	unchanged GDT1013 saved dictionary
FULL10_independent	chky	M	unchanged GDT1013 saved dictionary
FULL10_independent	chody	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL10_independent	daiiin	G	unchanged GDT1013 saved dictionary
FULL10_independent	daiin	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	dair	GOAL	unchanged GDT1013 saved dictionary
FULL10_independent	dar	G	unchanged GDT1013 saved dictionary
FULL10_independent	dariin	M	unchanged GDT1013 saved dictionary
FULL10_independent	darin	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL10_independent	dy	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	ka[r:s]	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL10_independent	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL10_independent	kar	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	kchdy	UNATTENDED	unchanged GDT1013 saved dictionary
FULL10_independent	kchedy	NEXT	unchanged GDT1013 saved dictionary
FULL10_independent	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	laiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL10_independent	o	FAR_BANK	unchanged GDT1013 saved dictionary
FULL10_independent	ockhody	G	unchanged GDT1013 saved dictionary
FULL10_independent	odam	UNSAFE	unchanged GDT1013 saved dictionary
FULL10_independent	okain	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	okal	W	unchanged GDT1013 saved dictionary
FULL10_independent	okam	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	okar	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	okchedy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL10_independent	okeody	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	oky	FERRY	unchanged GDT1013 saved dictionary
FULL10_independent	ol	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL10_independent	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL10_independent	olk[ee:a]dy	G	unchanged GDT1013 saved dictionary
FULL10_independent	olkair	CARGOS	unchanged GDT1013 saved dictionary
FULL10_independent	ols	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL10_independent	opchey	HOME	unchanged GDT1013 saved dictionary
FULL10_independent	or	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	orolkain	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	orsheckhy	NEXT	unchanged GDT1013 saved dictionary
FULL10_independent	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	otal	UNSAFE	unchanged GDT1013 saved dictionary
FULL10_independent	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL10_independent	pchdy	G	unchanged GDT1013 saved dictionary
FULL10_independent	psheor	INIT	unchanged GDT1013 saved dictionary
FULL10_independent	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	qokain	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	qokas	FERRY	unchanged GDT1013 saved dictionary
FULL10_independent	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	qokedy	C	unchanged GDT1013 saved dictionary
FULL10_independent	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL10_independent	qop[eee:che]dar	M	unchanged GDT1013 saved dictionary
FULL10_independent	qotal	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	qotor	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	she	PAIRS	unchanged GDT1013 saved dictionary
FULL10_independent	shedain	RETURN	unchanged GDT1013 saved dictionary
FULL10_independent	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	sheekar	M	unchanged GDT1013 saved dictionary
FULL10_independent	shos	LEAVE	unchanged GDT1013 saved dictionary
FULL10_independent	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL10_independent	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL10_independent	sor	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL10_independent	taipar	ALONE	unchanged GDT1013 saved dictionary
FULL10_independent	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	todalain	W	unchanged GDT1013 saved dictionary
FULL10_independent	tshol	THEN	unchanged GDT1013 saved dictionary
FULL10_independent	y	THERE	unchanged GDT1013 saved dictionary
FULL10_independent	yk	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL10_independent	ykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL10_independent	ykain	RETURN	unchanged GDT1013 saved dictionary
FULL10_independent	ykeey	C	unchanged GDT1013 saved dictionary
FULL10_independent	ytchdy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL11_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL11_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	ar	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	ariin	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL11_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL11_primary	cheeor	WHEN	unchanged GDT1013 saved dictionary
FULL11_primary	chefchdy	RETURN	unchanged GDT1013 saved dictionary
FULL11_primary	chkaiin	G	unchanged GDT1013 saved dictionary
FULL11_primary	chky	M	unchanged GDT1013 saved dictionary
FULL11_primary	chody	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	daiiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL11_primary	daiin	M	unchanged GDT1013 saved dictionary
FULL11_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	dariin	GOAL	unchanged GDT1013 saved dictionary
FULL11_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL11_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL11_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	kchdy	C	unchanged GDT1013 saved dictionary
FULL11_primary	kchedy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL11_primary	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	ockhody	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	odam	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	okain	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL11_primary	okal	PAIRS	unchanged GDT1013 saved dictionary
FULL11_primary	okam	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	okchedy	C	unchanged GDT1013 saved dictionary
FULL11_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	oky	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL11_primary	olaiin	W	unchanged GDT1013 saved dictionary
FULL11_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL11_primary	olkady	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL11_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL11_primary	olkchedy	UNSAFE	unchanged GDT1013 saved dictionary
FULL11_primary	olr	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL11_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL11_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	orolkain	BESIDES	unchanged GDT1013 saved dictionary
FULL11_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL11_primary	otal	RETURN	unchanged GDT1013 saved dictionary
FULL11_primary	otchdy	HARM	unchanged GDT1013 saved dictionary
FULL11_primary	pchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL11_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL11_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL11_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL11_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL11_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL11_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	qotor	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL11_primary	she	ALONE	unchanged GDT1013 saved dictionary
FULL11_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	sheekar	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL11_primary	shelain	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	shos	C	unchanged GDT1013 saved dictionary
FULL11_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL11_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL11_primary	sor	ALONE	unchanged GDT1013 saved dictionary
FULL11_primary	ssear	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	taipar	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL11_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	todalain	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL11_primary	tshol	C	unchanged GDT1013 saved dictionary
FULL11_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL11_primary	ykain	C	unchanged GDT1013 saved dictionary
FULL11_primary	ykeey	W	unchanged GDT1013 saved dictionary
FULL11_primary	ykykaiin	FAR_BANK	unchanged GDT1013 saved dictionary
FULL11_primary	ytchdy	M	unchanged GDT1013 saved dictionary
FULL12_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL12_primary	alol	LEAVE	unchanged GDT1013 saved dictionary
FULL12_primary	ar	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	ariin	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL12_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL12_primary	cheeor	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL12_primary	chefchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL12_primary	chkaiin	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	chky	M	unchanged GDT1013 saved dictionary
FULL12_primary	chody	FERRY	unchanged GDT1013 saved dictionary
FULL12_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL12_primary	dar	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	dariin	M	unchanged GDT1013 saved dictionary
FULL12_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL12_primary	dy	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL12_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	kchdy	C	unchanged GDT1013 saved dictionary
FULL12_primary	kchedy	HARM	unchanged GDT1013 saved dictionary
FULL12_primary	keodaiin	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	ockhody	NEXT	unchanged GDT1013 saved dictionary
FULL12_primary	odam	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	okain	RETURN	unchanged GDT1013 saved dictionary
FULL12_primary	okal	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL12_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	okchedy	BESIDES	unchanged GDT1013 saved dictionary
FULL12_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
