edition	paragraph	model	at	word	hypothesis
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G007	lchey	⟦lchey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G008	qoky	erwärme mäßig
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G009	lshedy	⟦lshedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G010	cheam	⟦cheam⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.37|G011	sham	feuchte Masse
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G001	daiin	Dosis Q
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G002	qokeey	erhitze anhaltend
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G003	lshey	⟦lshey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G004	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G005	chkar	⟦chkar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G006	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G007	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G008	chedy	⟦chedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G009	qokeedy	⟦qokeedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G010	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.38|G011	shy	feucht
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G001	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G002	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G003	olr	⟦olr⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G004	ain	Maßzahl P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G005	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G006	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G007	olkeey	⟦olkeey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G008	keeey	⟦keeey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G009	lkeal	⟦lkeal⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G010	or	Anteil
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G011	al	davon
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.39|G012	lom	⟦lom⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G001	dsheey	⟦dsheey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G002	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G003	qokey	⟦qokey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G004	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G005	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G006	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G007	chery	⟦chery⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G008	ol	mit
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G009	chedy	⟦chedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.40|G010	lcheylchy	⟦lcheylchy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G001	dlar	⟦dlar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G002	shar	⟦shar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G003	shar	⟦shar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G004	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G005	sheain	⟦sheain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G006	okain	⟦okain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G007	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G008	qokchy	mische ein
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G009	chckhy	⟦chckhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.41|G010	orain	⟦orain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G001	qo	nimm
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G002	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G003	sheckhy	vermische
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G004	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G005	shekain	⟦shekain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G006	shkain	⟦shkain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G007	shedy	⟦shedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G008	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G009	qokan	⟦qokan⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.42|G010	cham	⟦cham⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G001	os	zusammen
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G002	??	⟦??⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G003	ar	Teil
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G004	al	davon
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G005	shear	⟦shear⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G006	teey	⟦teey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G007	chcphy	⟦chcphy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G008	rain	⟦rain⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G009	cphan	⟦cphan⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G010	odar	⟦odar⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G011	aty	⟦aty⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G012	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.43|G013	qokam	erwärme
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G001	syokeedy	⟦syokeedy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G002	qokain	erwärmte Dosis P
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G003	shckhy	⟦shckhy⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G004	ol	mit
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G005	lcheor	⟦lcheor⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G006	chky	⟦chky⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G007	raiin	⟦raiin⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G008	chey	prüfe
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G009	qol	⟦qol⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.44|G010	okam	⟦okam⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.45|G001	odaiin	zusätzliche Dosis Q
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.45|G002	shey	Zubereitung B
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.45|G003	qokas	⟦qokas⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.45|G004	aleey	⟦aleey⟧
IT2a	f116r|f116r.31-f116r.45	A	IT2a|f116r.45|G005	chy	heiß
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G001	pokain	⟦pokain⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G002	okeedy	⟦okeedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G003	or	Anteil
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G004	chesy	⟦chesy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G005	sol	⟦sol⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G006	shey	Zubereitung B
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G007	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G008	qotedy	⟦qotedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G009	olkedy	⟦olkedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G010	chey	prüfe
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G011	tal	⟦tal⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G012	dy	fertig
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.43|G013	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G001	olshees	⟦olshees⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G002	ol	mit
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G003	sheckhy	Mischung
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G004	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G005	ol	mit
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G006	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G007	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G008	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G009	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G010	keey	⟦keey⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G011	qolchedy	⟦qolchedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.44|G012	chealy	⟦chealy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G001	yshey	⟦yshey⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G002	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G003	olchedy	⟦olchedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G004	qor	⟦qor⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G005	oiin	⟦oiin⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G006	okeedy	⟦okeedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G007	qokeed	⟦qokeed⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G008	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G009	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G010	otey	⟦otey⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G011	qoky	erwärme mäßig
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.45|G012	dy	fertig
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G001	ychey	⟦ychey⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G002	qotain	⟦qotain⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G003	sheckhy	Mischung
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G004	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G005	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G007	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G008	dal	Maß
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G009	tol	kühles Material
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.46|G010	olchedy	⟦olchedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G001	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G002	olshey	⟦olshey⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G003	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G004	dar	Teilmenge
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G005	ol	mit
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G006	shedy	⟦shedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G007	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G008	qokeedy	⟦qokeedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G009	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G010	olshedy	⟦olshedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.47|G011	oldy	⟦oldy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G001	qokeor	erhitze den Auszug
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G002	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G003	shckhy	⟦shckhy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G004	dol	Portion
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G005	ycheedy	⟦ycheedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G006	saino	⟦saino⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G007	ol	mit
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G008	cheedy	⟦cheedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G009	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G010	otar	⟦otar⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G011	dal	Maß
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.48|G012	daiin	Dosis Q
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G001	por	Zubereitungsmenge
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G002	shey	Zubereitung B
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G003	okain	⟦okain⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G004	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G005	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G006	sheol	feuchtes Gemenge
IT2a	f75v|f75v.43-f75v.49	N	IT2a|f75v.49|G007	olchedy	⟦olchedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G001	pokain	⟦pokain⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G002	okeedy	⟦okeedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G003	or	Anteil
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G004	chesy	⟦chesy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G005	sol	⟦sol⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G006	shey	Zubereitung B
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G007	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G008	qotedy	⟦qotedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G009	olkedy	⟦olkedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G010	chey	prüfe
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G011	tal	⟦tal⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G012	dy	fertig
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.43|G013	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G001	olshees	⟦olshees⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G002	ol	mit
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G003	sheckhy	vermische
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G004	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G005	ol	mit
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G006	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G007	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G008	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G009	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G010	keey	⟦keey⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G011	qolchedy	⟦qolchedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.44|G012	chealy	⟦chealy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G001	yshey	⟦yshey⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G002	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G003	olchedy	⟦olchedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G004	qor	⟦qor⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G005	oiin	⟦oiin⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G006	okeedy	⟦okeedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G007	qokeed	⟦qokeed⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G008	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G009	qokeey	erhitze anhaltend
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G010	otey	⟦otey⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G011	qoky	erwärme mäßig
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.45|G012	dy	fertig
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G001	ychey	⟦ychey⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G002	qotain	⟦qotain⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G003	sheckhy	vermische
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G004	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G005	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G007	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G008	dal	Maß
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G009	tol	kühles Material
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.46|G010	olchedy	⟦olchedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G001	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G002	olshey	⟦olshey⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G003	qokain	erwärmte Dosis P
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G004	dar	Teilmenge
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G005	ol	mit
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G006	shedy	⟦shedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G007	qokedy	⟦qokedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G008	qokeedy	⟦qokeedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G009	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G010	olshedy	⟦olshedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.47|G011	oldy	⟦oldy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G001	qokeor	erhitze den Auszug
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G002	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G003	shckhy	⟦shckhy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G004	dol	Portion
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G005	ycheedy	⟦ycheedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G006	saino	⟦saino⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G007	ol	mit
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G008	cheedy	⟦cheedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G009	qokar	erwärmter Anteil
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G010	otar	⟦otar⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G011	dal	Maß
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.48|G012	daiin	Dosis Q
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G001	por	Zubereitungsmenge
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G002	shey	Zubereitung B
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G003	okain	⟦okain⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G004	chedy	⟦chedy⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G005	qol	⟦qol⟧
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G006	sheol	feuchtes Gemenge
IT2a	f75v|f75v.43-f75v.49	A	IT2a|f75v.49|G007	olchedy	⟦olchedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G002	dal	Maß
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G003	korchy	⟦korchy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G004	qotey	⟦qotey⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G005	qoty	⟦qoty⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G006	rchedy	⟦rchedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G007	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G008	olkol	⟦olkol⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G009	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.28|G010	chty	⟦chty⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G001	okchey	zerstoße fein
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G002	qoky	erwärme mäßig
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G003	chedy	⟦chedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G004	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G005	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G006	qol	⟦qol⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G007	cseey	⟦cseey⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G008	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G009	dar	Teilmenge
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.29|G010	ary	⟦ary⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G001	dshedy	⟦dshedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G002	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G003	chcthy	⟦chcthy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G004	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G005	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G006	okaiin	Dosis des Grundansatzes
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G007	shey	Zubereitung B
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G008	daiin	Dosis Q
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.30|G009	ol	mit
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G001	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G002	checthy	⟦checthy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G003	sol	⟦sol⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G004	chey	prüfe
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G005	okalol	⟦okalol⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G006	okaly	⟦okaly⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G007	qokeedy	⟦qokeedy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.31|G008	oly	⟦oly⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G001	solchey	⟦solchey⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G002	qoky	erwärme mäßig
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G003	r	darauf
