unified_id	layer	page	local_unit	local_statement_or_locus	source_id	surface	opaque_identity	working_reading_de	picture_contribution_de	master_contribution_de
U373	HOW_APPLICATION	f83r	B6	B6-S001	E373	solkeey	PROC170	SAMMELN · LANG · POSTEN	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U374	HOW_APPLICATION	f83r	B6	B6-S001	E374	qekey	PROC171	KURZ · ZUGEBEN · KURZ · POSTEN	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U375	HOW_APPLICATION	f83r	B6	B6-S001	E375	raly	PROC172	KUEHLEN · ZIELSTELLE · POSTEN	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U376	HOW_APPLICATION	f83r	B6	B6-S001	E376	ol	PROC013	WEITER	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U377	HOW_APPLICATION	f83r	B6	B6-S001	E377	daiin	PROC009	SOLLMASS	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U378	HOW_APPLICATION	f83r	B6	B6-S001	E378	ol	PROC013	WEITER	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U379	HOW_APPLICATION	f83r	B6	B6-S001	E379	dain	PROC156	PORTION	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U380	HOW_APPLICATION	f83r	B6	B6-S001	E380	chey	PROC019	POSTEN	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U381	HOW_APPLICATION	f83r	B6	B6-S001	E381	ldalor	PROC173	LEITEN · ZIELSTELLE · ANSATZ	rechter S-Lauf im B6-Nachtrag	konkreter Körper-/Sachreferent; reale Maß-/Zeitwerte; Ergebnis
U382	WHEN_CONDITION	f67r2	C1	f67r2.1	A1:G001	ykshy	A1:G001	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U383	WHEN_CONDITION	f67r2	C1	f67r2.1	A1:G002	s	A1:G002	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U384	WHEN_CONDITION	f67r2	C1	f67r2.1	A1:G003	aram	A1:G003	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U385	WHEN_CONDITION	f67r2	C1	f67r2.2	A1:G004	ykecho	A1:G004	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U386	WHEN_CONDITION	f67r2	C1	f67r2.2	A1:G005	ols	A1:G005	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U387	WHEN_CONDITION	f67r2	C1	f67r2.2	A1:G006	eesydy	A1:G006	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U388	WHEN_CONDITION	f67r2	C1	f67r2.3	A1:G007	ey	A1:G007	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U389	WHEN_CONDITION	f67r2	C1	f67r2.3	A1:G008	shs	A1:G008	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U390	WHEN_CONDITION	f67r2	C1	f67r2.3	A1:G009	okar	A1:G009	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U391	WHEN_CONDITION	f67r2	C1	f67r2.4	A1:G010	shekchy	A1:G010	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U392	WHEN_CONDITION	f67r2	C1	f67r2.4	A1:G011	sykos	A1:G011	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U393	WHEN_CONDITION	f67r2	C1	f67r2.5	A1:G012	ykeody	A1:G012	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U394	WHEN_CONDITION	f67r2	C1	f67r2.5	A1:G013	okchy	A1:G013	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U395	WHEN_CONDITION	f67r2	C1	f67r2.6	A1:G014	dchetay	A1:G014	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U396	WHEN_CONDITION	f67r2	C1	f67r2.7	A1:G015	ykchy	A1:G015	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U397	WHEN_CONDITION	f67r2	C1	f67r2.7	A1:G016	kchey	A1:G016	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U398	WHEN_CONDITION	f67r2	C1	f67r2.7	A1:G017	ykchys	A1:G017	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U399	WHEN_CONDITION	f67r2	C1	f67r2.8	A1:G018	chkchdar	A1:G018	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_08	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U400	WHEN_CONDITION	f67r2	C1	f67r2.9	A1:G019	ykar	A1:G019	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_09	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U401	WHEN_CONDITION	f67r2	C1	f67r2.9	A1:G020	ykaly	A1:G020	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_09	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U402	WHEN_CONDITION	f67r2	C1	f67r2.10	A1:G021	lkshy	A1:G021	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_10	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U403	WHEN_CONDITION	f67r2	C1	f67r2.10	A1:G022	kchy	A1:G022	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_10	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U404	WHEN_CONDITION	f67r2	C1	f67r2.10	A1:G023	okar	A1:G023	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_10	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U405	WHEN_CONDITION	f67r2	C1	f67r2.11	A1:G024	chky	A1:G024	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_11	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U406	WHEN_CONDITION	f67r2	C1	f67r2.11	A1:G025	chykchs	A1:G025	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_11	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U407	WHEN_CONDITION	f67r2	C1	f67r2.11	A1:G026	chy	A1:G026	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_11	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U408	WHEN_CONDITION	f67r2	C1	f67r2.12	A1:G027	ykees	A1:G027	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_12	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U409	WHEN_CONDITION	f67r2	C1	f67r2.12	A1:G028	ykchos	A1:G028	lokales Etikett in C1 kopieren	A1_RIGHT_SECTOR_SLOT_12	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U410	WHEN_CONDITION	f67r2	C1	f67r2.13	A1:G029	opodchol	A1:G029	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U411	WHEN_CONDITION	f67r2	C1	f67r2.13	A1:G030	s	A1:G030	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U412	WHEN_CONDITION	f67r2	C1	f67r2.13	A1:G031	ain	A1:G031	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U413	WHEN_CONDITION	f67r2	C1	f67r2.13	A1:G032	aldy	A1:G032	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U414	WHEN_CONDITION	f67r2	C1	f67r2.14	A1:G033	soeey	A1:G033	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U415	WHEN_CONDITION	f67r2	C1	f67r2.14	A1:G034	doiin	A1:G034	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U416	WHEN_CONDITION	f67r2	C1	f67r2.14	A1:G035	oldy	A1:G035	lokales Etikett in C1 kopieren	A1_RIGHT_RING_BAND_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U417	WHEN_CONDITION	f67r2	C2	f67r2.15	A1:G036	dolchsody	A1:G036	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_15	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U418	WHEN_CONDITION	f67r2	C2	f67r2.16	A1:G037	odaeiin	A1:G037	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_16	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U419	WHEN_CONDITION	f67r2	C2	f67r2.16	A1:G038	okoes	A1:G038	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_16	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U420	WHEN_CONDITION	f67r2	C2	f67r2.16	A1:G039	oekain	A1:G039	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_16	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U421	WHEN_CONDITION	f67r2	C2	f67r2.16	A1:G040	y	A1:G040	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_16	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U422	WHEN_CONDITION	f67r2	C2	f67r2.17	A1:G041	otchey	A1:G041	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_17	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U423	WHEN_CONDITION	f67r2	C2	f67r2.17	A1:G042	soraiir	A1:G042	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_17	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U424	WHEN_CONDITION	f67r2	C2	f67r2.17	A1:G043	dy	A1:G043	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_17	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U425	WHEN_CONDITION	f67r2	C2	f67r2.18	A1:G044	qopchy	A1:G044	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_18	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U426	WHEN_CONDITION	f67r2	C2	f67r2.18	A1:G045	daiin	A1:G045	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_18	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U427	WHEN_CONDITION	f67r2	C2	f67r2.18	A1:G046	dal	A1:G046	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_18	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U428	WHEN_CONDITION	f67r2	C2	f67r2.19	A1:G047	ydchos	A1:G047	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_19	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U429	WHEN_CONDITION	f67r2	C2	f67r2.19	A1:G048	ain	A1:G048	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_19	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U430	WHEN_CONDITION	f67r2	C2	f67r2.19	A1:G049	ar	A1:G049	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_19	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U431	WHEN_CONDITION	f67r2	C2	f67r2.19	A1:G050	amy	A1:G050	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_19	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U432	WHEN_CONDITION	f67r2	C2	f67r2.20	A1:G051	chocfhy	A1:G051	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_20	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U433	WHEN_CONDITION	f67r2	C2	f67r2.20	A1:G052	saral	A1:G052	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_20	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U434	WHEN_CONDITION	f67r2	C2	f67r2.21	A1:G053	sain	A1:G053	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_21	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U435	WHEN_CONDITION	f67r2	C2	f67r2.21	A1:G054	am	A1:G054	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_21	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U436	WHEN_CONDITION	f67r2	C2	f67r2.21	A1:G055	ar	A1:G055	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_21	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U437	WHEN_CONDITION	f67r2	C2	f67r2.22	A1:G056	okal	A1:G056	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_22	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U438	WHEN_CONDITION	f67r2	C2	f67r2.23	A1:G057	oparchy	A1:G057	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_23	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U439	WHEN_CONDITION	f67r2	C2	f67r2.23	A1:G058	salsain	A1:G058	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_23	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U440	WHEN_CONDITION	f67r2	C2	f67r2.24	A1:G059	sodar	A1:G059	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_24	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U441	WHEN_CONDITION	f67r2	C2	f67r2.24	A1:G060	ofar	A1:G060	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_24	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U442	WHEN_CONDITION	f67r2	C2	f67r2.24	A1:G061	ar	A1:G061	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_24	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U443	WHEN_CONDITION	f67r2	C2	f67r2.25	A1:G062	ydam	A1:G062	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_25	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U444	WHEN_CONDITION	f67r2	C2	f67r2.26	A1:G063	yteoor	A1:G063	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_26	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U445	WHEN_CONDITION	f67r2	C2	f67r2.26	A1:G064	yto	A1:G064	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_26	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U446	WHEN_CONDITION	f67r2	C2	f67r2.26	A1:G065	ykor	A1:G065	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_26	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U447	WHEN_CONDITION	f67r2	C2	f67r2.27	A1:G066	okeo	A1:G066	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_27	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U448	WHEN_CONDITION	f67r2	C2	f67r2.27	A1:G067	r	A1:G067	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_27	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U449	WHEN_CONDITION	f67r2	C2	f67r2.27	A1:G068	aiin	A1:G068	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_27	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U450	WHEN_CONDITION	f67r2	C2	f67r2.27	A1:G069	am	A1:G069	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_27	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U451	WHEN_CONDITION	f67r2	C2	f67r2.28	A1:G070	okain	A1:G070	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_28	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U452	WHEN_CONDITION	f67r2	C2	f67r2.28	A1:G071	am	A1:G071	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_28	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U453	WHEN_CONDITION	f67r2	C2	f67r2.29	A1:G072	ytody	A1:G072	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_29	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U454	WHEN_CONDITION	f67r2	C2	f67r2.29	A1:G073	saiin	A1:G073	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_29	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U455	WHEN_CONDITION	f67r2	C2	f67r2.30	A1:G074	ochol	A1:G074	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_30	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U456	WHEN_CONDITION	f67r2	C2	f67r2.30	A1:G075	olol	A1:G075	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_30	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U457	WHEN_CONDITION	f67r2	C2	f67r2.31	A1:G076	opcholdy	A1:G076	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_31	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U458	WHEN_CONDITION	f67r2	C2	f67r2.32	A1:G077	dosar	A1:G077	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_32	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U459	WHEN_CONDITION	f67r2	C2	f67r2.32	A1:G078	odas	A1:G078	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_32	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U460	WHEN_CONDITION	f67r2	C2	f67r2.32	A1:G079	air	A1:G079	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_32	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U461	WHEN_CONDITION	f67r2	C2	f67r2.32	A1:G080	alaiin	A1:G080	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_32	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U462	WHEN_CONDITION	f67r2	C2	f67r2.33	A1:G081	dokan	A1:G081	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_33	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U463	WHEN_CONDITION	f67r2	C2	f67r2.33	A1:G082	oear	A1:G082	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_33	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U464	WHEN_CONDITION	f67r2	C2	f67r2.33	A1:G083	odal	A1:G083	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_33	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U465	WHEN_CONDITION	f67r2	C2	f67r2.34	A1:G084	ofar	A1:G084	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_34	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U466	WHEN_CONDITION	f67r2	C2	f67r2.34	A1:G085	oeoldan	A1:G085	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_34	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U467	WHEN_CONDITION	f67r2	C2	f67r2.35	A1:G086	chol	A1:G086	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_35	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U468	WHEN_CONDITION	f67r2	C2	f67r2.35	A1:G087	giin	A1:G087	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_35	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U469	WHEN_CONDITION	f67r2	C2	f67r2.35	A1:G088	okol	A1:G088	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_35	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U470	WHEN_CONDITION	f67r2	C2	f67r2.36	A1:G089	ytor	A1:G089	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_36	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U471	WHEN_CONDITION	f67r2	C2	f67r2.36	A1:G090	daiin	A1:G090	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_36	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U472	WHEN_CONDITION	f67r2	C2	f67r2.36	A1:G091	or	A1:G091	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_36	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U473	WHEN_CONDITION	f67r2	C2	f67r2.37	A1:G092	ytoaiin	A1:G092	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_37	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U474	WHEN_CONDITION	f67r2	C2	f67r2.38	A1:G093	otoldos	A1:G093	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_38	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U475	WHEN_CONDITION	f67r2	C2	f67r2.38	A1:G094	octhole	A1:G094	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_38	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U476	WHEN_CONDITION	f67r2	C2	f67r2.39	A1:G095	sor	A1:G095	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_39	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U477	WHEN_CONDITION	f67r2	C2	f67r2.39	A1:G096	chedaiin	A1:G096	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_39	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U478	WHEN_CONDITION	f67r2	C2	f67r2.39	A1:G097	dy	A1:G097	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_39	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U479	WHEN_CONDITION	f67r2	C2	f67r2.40	A1:G098	yteos	A1:G098	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_40	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U480	WHEN_CONDITION	f67r2	C2	f67r2.40	A1:G099	oiin	A1:G099	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_40	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U481	WHEN_CONDITION	f67r2	C2	f67r2.40	A1:G100	og	A1:G100	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_40	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U482	WHEN_CONDITION	f67r2	C2	f67r2.41	A1:G101	ytoeopchey	A1:G101	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_41	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U483	WHEN_CONDITION	f67r2	C2	f67r2.41	A1:G102	chekody	A1:G102	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_41	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U484	WHEN_CONDITION	f67r2	C2	f67r2.42	A1:G103	sosho	A1:G103	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_42	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U485	WHEN_CONDITION	f67r2	C2	f67r2.42	A1:G104	chos	A1:G104	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_42	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U486	WHEN_CONDITION	f67r2	C2	f67r2.42	A1:G105	ockhy	A1:G105	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_42	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U487	WHEN_CONDITION	f67r2	C2	f67r2.43	A1:G106	daiin	A1:G106	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_43	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U488	WHEN_CONDITION	f67r2	C2	f67r2.43	A1:G107	aiin	A1:G107	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_43	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U489	WHEN_CONDITION	f67r2	C2	f67r2.43	A1:G108	os	A1:G108	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_43	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U490	WHEN_CONDITION	f67r2	C2	f67r2.43	A1:G109	qsg	A1:G109	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_43	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U491	WHEN_CONDITION	f67r2	C2	f67r2.44	A1:G110	ofydy	A1:G110	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_44	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U492	WHEN_CONDITION	f67r2	C2	f67r2.44	A1:G111	sheody	A1:G111	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_44	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U493	WHEN_CONDITION	f67r2	C2	f67r2.44	A1:G112	aiin	A1:G112	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_44	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U494	WHEN_CONDITION	f67r2	C2	f67r2.45	A1:G113	ycheody	A1:G113	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_45	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U495	WHEN_CONDITION	f67r2	C2	f67r2.45	A1:G114	es	A1:G114	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_45	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U496	WHEN_CONDITION	f67r2	C2	f67r2.45	A1:G115	odaiiin	A1:G115	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_45	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
