page	locus	target_surfaces	zl3b_line	v27_tokenwise_de	v28_tokenwise_de	v28_working_reading_de	complete_v28
f79r	f79r.14	checkhy	saral qokain checkhy qotal qol cheey chey dain chedy qol	[saral:?] | heiß, Grad II | [checkhy:?] | [qotal:?] | [qol:?] | trocken am Ende des Grades | trocken in der Mitte des Grades | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [qol:?]	[saral:?] | heiß, Grad II | trockenes Arzneikompositum am Gradanfang | [qotal:?] | [qol:?] | trocken am Ende des Grades | trocken in der Mitte des Grades | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | [qol:?]	[saral:?]; heiß, Grad II; trockenes Arzneikompositum am Gradanfang; [qotal:?]; [qol:?]; trocken am Ende des Grades; trocken in der Mitte des Grades; Grad-/Maßwert II; trocken in der Mitte des Grades, abgeschlossen; [qol:?]	False
f79r	f79r.16	shckhy	shain shckhy qoly kshedy otal sheey qokain shey qokam	feucht, Grad II | [shckhy:?] | [qoly:?] | heiß und feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht am Ende des Grades | heiß, Grad II | feucht in der Mitte des Grades | [qokam:?]	feucht, Grad II | Arzneikompositum: feucht, Gradanfang | [qoly:?] | heiß und feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | feucht am Ende des Grades | heiß, Grad II | feucht in der Mitte des Grades | [qokam:?]	feucht, Grad II; Arzneikompositum: feucht, Gradanfang; [qoly:?]; heiß und feucht in der Mitte des Grades, abgeschlossen; Ansatz aus kaltem Rohstoff, Form I; feucht am Ende des Grades; heiß, Grad II; feucht in der Mitte des Grades; [qokam:?]	False
f79r	f79r.3	chckhey	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	[yshealdy:?] | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | trockene Arzneimischung in der Gradmitte | [qo:?] | [y:?] | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | getrocknete Wurzel	[yshealdy:?] | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte | [qo:?] | [y:?] | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | getrocknete Wurzel	[yshealdy:?]; eingeweichte Wurzel; kalt am Ende des Grades, abgeschlossen; Arzneikompositum: trocken, Gradmitte; [qo:?]; [y:?]; trocken in der Mitte des Grades; Drogenholz, trocken gebunden, Form I; heiß am Ende des Grades; getrocknete Wurzel	False
f79r	f79r.40	chckhy	y shedy qokched oltchey otchotar ol okaiin chckhy	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang	[y:?]; feucht in der Mitte des Grades, abgeschlossen; [qokched:?]; [oltchey:?]; [otchotar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III, im Ansatzrahmen; Arzneikompositum: trocken, Gradanfang	False
f79v	f79v.11	chckhy	olcheey lchedy qolkeedy qokain chckhy otar olkam	[olcheey:?] | getrocknetes Drogenholz | [qolkeedy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | [otar:?] | heißes Material [terminal-M]	[olcheey:?] | getrocknetes Drogenholz | [qolkeedy:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [otar:?] | heißes Material [terminal-M]	[olcheey:?]; getrocknetes Drogenholz; [qolkeedy:?]; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; [otar:?]; heißes Material [terminal-M]	False
f79v	f79v.32	checkhy	olkeey ol or ocheey ol ol o keeedy checkhy aror	[olkeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | [ocheey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [o:?] | [keeedy:?] | [checkhy:?] | [aror:?]	[olkeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | [ocheey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [o:?] | [keeedy:?] | trockenes Arzneikompositum am Gradanfang | [aror:?]	[olkeey:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Teil-/Nominalträger; genaue Basisbedeutung offen; [ocheey:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [o:?]; [keeedy:?]; trockenes Arzneikompositum am Gradanfang; [aror:?]	False
f7r	f7r.10	chckhy	s chain chor daiin chckhy	[s:?] | trocken, Grad II | Pflanzen-/Reproduktionsteil | Menge/Portion III | trockene Arzneimischung am Gradanfang	[s:?] | trocken, Grad II | Pflanzen-/Reproduktionsteil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang	[s:?]; trocken, Grad II; Pflanzen-/Reproduktionsteil; Menge/Portion III; Arzneikompositum: trocken, Gradanfang	False
f7r	f7r.9	shckhy	qokechy ol choiin chol cphey shckhy chochy kchod	[qokechy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Zubereitungsform III | trocken; nominal trockenes Gut/Material | [cphey:?] | [shckhy:?] | [chochy:?] | [kchod:?]	[qokechy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Zubereitungsform III | trocken; nominal trockenes Gut/Material | [cphey:?] | Arzneikompositum: feucht, Gradanfang | [chochy:?] | [kchod:?]	[qokechy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockene Zubereitungsform III; trocken; nominal trockenes Gut/Material; [cphey:?]; Arzneikompositum: feucht, Gradanfang; [chochy:?]; [kchod:?]	False
f80r	f80r.12	chckhey	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	[dykshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalt im qo-Rahmen, Grad II | trockene Arzneimischung in der Gradmitte | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qo:?] | [l:?] | [r:?]	[dykshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalt im qo-Rahmen, Grad II | Arzneikompositum: trocken, Gradmitte | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qo:?] | [l:?] | [r:?]	[dykshy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradmitte; heiß, Grad II; Ansatz aus heißem Rohstoff, Form I; kalt im qo-Rahmen, Grad II; heißer Ansatz in der Mitte des Grades, abgeschlossen; [qo:?]; [l:?]; [r:?]	False
f80r	f80r.14	chckhy	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt und trocken am Anfang des Grades | [qotal:?] | [dy:?] | trockene Arzneimischung am Gradanfang | Drogenholz, trocken gebunden, Form I | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt und trocken am Anfang des Grades | [qotal:?] | [dy:?] | Arzneikompositum: trocken, Gradanfang | Drogenholz, trocken gebunden, Form I | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I	[solkain:?]; [shl:?]; [lky:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; kalt und trocken am Anfang des Grades; [qotal:?]; [dy:?]; Arzneikompositum: trocken, Gradanfang; Drogenholz, trocken gebunden, Form I; [qotar:?]; Ansatz aus kaltem Rohstoff, Form I	False
f80r	f80r.15	checkhy	qokedy qokeedy checkhy olchedy qokain chey qokechckhy otar cheoltain sy	heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [checkhy:?] | [olchedy:?] | heiß, Grad II | trocken in der Mitte des Grades | [qokechckhy:?] | [otar:?] | [cheoltain:?] | Saatgut in Grundform	heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang | [olchedy:?] | heiß, Grad II | trocken in der Mitte des Grades | [qokechckhy:?] | [otar:?] | [cheoltain:?] | Saatgut in Grundform	heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockenes Arzneikompositum am Gradanfang; [olchedy:?]; heiß, Grad II; trocken in der Mitte des Grades; [qokechckhy:?]; [otar:?]; [cheoltain:?]; Saatgut in Grundform	False
f80r	f80r.17	sheckhy	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	[solky:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [sheky:?] | [shkeol:?] | heiße Portion | [sheky:?] | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olkar:?] | heiß im Zubereitungsrahmen, Grad II | [sheky:?] | heiße Substanz | [da:?]	[solky:?] | feuchtes Arzneikompositum am Gradanfang | [sheky:?] | [shkeol:?] | heiße Portion | [sheky:?] | [chetain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olkar:?] | heiß im Zubereitungsrahmen, Grad II | [sheky:?] | heiße Substanz | [da:?]	[solky:?]; feuchtes Arzneikompositum am Gradanfang; [sheky:?]; [shkeol:?]; heiße Portion; [sheky:?]; [chetain:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [olkar:?]; heiß im Zubereitungsrahmen, Grad II; [sheky:?]; heiße Substanz; [da:?]	False
f80r	f80r.20	chckhy	qoteedy keey qokain chckhy qoty dalched otain shedy qokair shey dalom	kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | trockene Arzneimischung am Gradanfang | kalt am Anfang des Grades | [dalched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qokair:?] | feucht in der Mitte des Grades | [dalom:?]	kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | kalt am Anfang des Grades | [dalched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qokair:?] | feucht in der Mitte des Grades | [dalom:?]	kalt am Ende des Grades, abgeschlossen; heiß am Ende des Grades; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; kalt am Anfang des Grades; [dalched:?]; kalt im Zubereitungsrahmen, Grad II; feucht in der Mitte des Grades, abgeschlossen; [qokair:?]; feucht in der Mitte des Grades; [dalom:?]	False
f80r	f80r.21	shckhey|chckhy	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [shckhey:?] | [qotar:?] | trockene Arzneimischung am Gradanfang | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | Arzneikompositum: feucht, Gradmitte | [qotar:?] | Arzneikompositum: trocken, Gradanfang | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades; Arzneikompositum: feucht, Gradmitte; [qotar:?]; Arzneikompositum: trocken, Gradanfang; kaltes Zubereitungsgut; [teol:?]; feuchtes Material; [qotal:?]; [oltain:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	False
f80r	f80r.24	sheckhy	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	Holzstoff | trocken in der Mitte des Grades | Wurzel/Wurzeldroge, trockene Grundform | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | [otalor:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [olkeey:?] | Wurzelrohstoff I | [chedyor:?]	Holzstoff | trocken in der Mitte des Grades | Wurzel/Wurzeldroge, trockene Grundform | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad II | kalter Ansatz am Anfang des Grades | kalt am Anfang des Grades | [otalor:?] | feuchtes Arzneikompositum am Gradanfang | [olkeey:?] | Wurzelrohstoff I | [chedyor:?]	Holzstoff; trocken in der Mitte des Grades; Wurzel/Wurzeldroge, trockene Grundform; [r:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad II; kalter Ansatz am Anfang des Grades; kalt am Anfang des Grades; [otalor:?]; feuchtes Arzneikompositum am Gradanfang; [olkeey:?]; Wurzelrohstoff I; [chedyor:?]	False
f80r	f80r.32	sheckhy	solchey qoky r cheykain sheckhy qokain okain ol	[solchey:?] | heiß am Anfang des Grades | [r:?] | [cheykain:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchey:?] | heiß am Anfang des Grades | [r:?] | [cheykain:?] | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | heiß im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchey:?]; heiß am Anfang des Grades; [r:?]; [cheykain:?]; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f80r	f80r.36	sheckhy	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form I | kalt, Grad II | kalter Ansatz am Ende des Grades | heiß, Grad II | [shekaiin:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | [qolshey:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lom:?]	heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form I | kalt, Grad II | kalter Ansatz am Ende des Grades | heiß, Grad II | [shekaiin:?] | feuchtes Arzneikompositum am Gradanfang | [qolshey:?] | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lom:?]	heiß am Ende des Grades; Wurzel/Wurzeldroge, trocken gebunden, Form I; kalt, Grad II; kalter Ansatz am Ende des Grades; heiß, Grad II; [shekaiin:?]; feuchtes Arzneikompositum am Gradanfang; [qolshey:?]; heiß, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lom:?]	False
f80r	f80r.41	checkhy	tolkain otal chedy qokar ol shedy checkhy or oly	[tolkain:?] | Ansatz aus kaltem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [checkhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [oly:?]	[tolkain:?] | Ansatz aus kaltem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | [oly:?]	[tolkain:?]; Ansatz aus kaltem Rohstoff, Form I; trocken in der Mitte des Grades, abgeschlossen; heiße Portion; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; trockenes Arzneikompositum am Gradanfang; Teil-/Nominalträger; genaue Basisbedeutung offen; [oly:?]	False
f80r	f80r.43	sheckhy|checkhy	sor sheckhy qokar checkhy okain sheckhy qokeey ly	Samenportion | feuchte Arzneimischung, Anfangsgrad, gebunden | heiße Portion | [checkhy:?] | heiß im Zubereitungsrahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | heiß am Ende des Grades | rohes Drogenholz	Samenportion | feuchtes Arzneikompositum am Gradanfang | heiße Portion | trockenes Arzneikompositum am Gradanfang | heiß im Zubereitungsrahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß am Ende des Grades | rohes Drogenholz	Samenportion; feuchtes Arzneikompositum am Gradanfang; heiße Portion; trockenes Arzneikompositum am Gradanfang; heiß im Zubereitungsrahmen, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß am Ende des Grades; rohes Drogenholz	True
f80r	f80r.44	shckhy	qokain shckhy qokolkain chedy qokain checthy lor	heiß, Grad II | [shckhy:?] | [qokolkain:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Holzportion	heiß, Grad II | Arzneikompositum: feucht, Gradanfang | [qokolkain:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Holzportion	heiß, Grad II; Arzneikompositum: feucht, Gradanfang; [qokolkain:?]; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Holzportion	False
f80v	f80v.11	sheckhy	tol sheedy qokar olky rorcheey sheckhy qotain chedy rol	kalt; nominal kaltes Gut/Material | feucht am Ende des Grades, abgeschlossen | heiße Portion | [olky:?] | [rorcheey:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Wurzelstoff	kalt; nominal kaltes Gut/Material | feucht am Ende des Grades, abgeschlossen | heiße Portion | [olky:?] | [rorcheey:?] | feuchtes Arzneikompositum am Gradanfang | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | Wurzelstoff	kalt; nominal kaltes Gut/Material; feucht am Ende des Grades, abgeschlossen; heiße Portion; [olky:?]; [rorcheey:?]; feuchtes Arzneikompositum am Gradanfang; kalt im qo-Rahmen, Grad II; trocken in der Mitte des Grades, abgeschlossen; Wurzelstoff	False
f80v	f80v.2	chckhy	tshedy qotedy olkain otal chckhy qoky daiin doly	kalt und feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [olkain:?] | Ansatz aus kaltem Rohstoff, Form I | trockene Arzneimischung am Gradanfang | heiß am Anfang des Grades | Grad-/Maßwert III | [doly:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [olkain:?] | Ansatz aus kaltem Rohstoff, Form I | Arzneikompositum: trocken, Gradanfang | heiß am Anfang des Grades | Grad-/Maßwert III | [doly:?]	kalt und feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; [olkain:?]; Ansatz aus kaltem Rohstoff, Form I; Arzneikompositum: trocken, Gradanfang; heiß am Anfang des Grades; Grad-/Maßwert III; [doly:?]	False
f80v	f80v.39	chckhy	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	Samenmaterial/Saatgut | Menge III | trocken in der Mitte des Grades | heiß, Grad II | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Arzneimischung am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [aral:?]	Samenmaterial/Saatgut | Menge III | trocken in der Mitte des Grades | heiß, Grad II | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Arzneikompositum: trocken, Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [aral:?]	Samenmaterial/Saatgut; Menge III; trocken in der Mitte des Grades; heiß, Grad II; [ches:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Arzneikompositum: trocken, Gradanfang; heiß am Ende des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; [aral:?]	False
f80v	f80v.41	shckhy|chckhy	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	[tor:?] | [arol:?] | [ar:?] | [shckhy:?] | [lkol:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene Arzneimischung am Gradanfang | heiße Substanz	[tor:?] | [arol:?] | [ar:?] | Arzneikompositum: feucht, Gradanfang | [lkol:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | heiße Substanz	[tor:?]; [arol:?]; [ar:?]; Arzneikompositum: feucht, Gradanfang; [lkol:?]; kaltes Zubereitungsgut; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; Arzneikompositum: trocken, Gradanfang; heiße Substanz	False
f80v	f80v.5	shckhy	okeedy chedy olkeedy oy qokaiin shckhy qotain ol	heißer Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [olkeedy:?] | [oy:?] | heiß, Grad III | [shckhy:?] | kalt im qo-Rahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	heißer Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [olkeedy:?] | [oy:?] | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | kalt im qo-Rahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	heißer Ansatz am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [olkeedy:?]; [oy:?]; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; kalt im qo-Rahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f80v	f80v.9	chckhy	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly	kalt und trocken am Anfang des Grades, abgeschlossen | [qol:?] | kalt; nominal kaltes Gut/Material | [tal:?] | [taldain:?] | trockene Arzneimischung am Gradanfang | heiße Substanz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiße Substanz | rohes Drogenholz	kalt und trocken am Anfang des Grades, abgeschlossen | [qol:?] | kalt; nominal kaltes Gut/Material | [tal:?] | [taldain:?] | Arzneikompositum: trocken, Gradanfang | heiße Substanz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiße Substanz | rohes Drogenholz	kalt und trocken am Anfang des Grades, abgeschlossen; [qol:?]; kalt; nominal kaltes Gut/Material; [tal:?]; [taldain:?]; Arzneikompositum: trocken, Gradanfang; heiße Substanz; Materialmaß; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; heiße Substanz; rohes Drogenholz	False
f81r	f81r.11	sheckhedy	olsheol olkedy sheckhedy oltedy	[olsheol:?] | [olkedy:?] | feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen | [oltedy:?]	[olsheol:?] | [olkedy:?] | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | [oltedy:?]	[olsheol:?]; [olkedy:?]; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; [oltedy:?]	False
f81r	f81r.23	sheckhy	chey okain sheckhy soiin chey lchey	trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | feuchte Arzneimischung, Anfangsgrad, gebunden | Samen/Saatgutzubereitung, Form III | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I	trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | feuchtes Arzneikompositum am Gradanfang | Samen/Saatgutzubereitung, Form III | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I	trocken in der Mitte des Grades; heiß im Zubereitungsrahmen, Grad II; feuchtes Arzneikompositum am Gradanfang; Samen/Saatgutzubereitung, Form III; trocken in der Mitte des Grades; Drogenholz, trocken gebunden, Form I	True
f81v	f81v.18	chckhy	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang | heiß am Anfang des Grades	heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | heiß am Anfang des Grades	heiß und trocken am Anfang des Grades, abgeschlossen; trocken in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheky:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang; heiß am Anfang des Grades	False
