dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	favored_axis_not_automatic	gdt738_render_de	dimension_dispatch	scalar_rival_classes	state_mode	state_mode_evidence_tier	state_mode_reason	favored_axis_locally_supported	carrier_dispatch	selecting_anchor_distance	carrier_anchor_distance	dispatch_evidence_tier	eligible_anchor_r1	eligible_anchor_r2	eligible_anchor_r3	eligible_anchor_r5	eligible_anchor_count_r2	eligible_anchor_count_r3	eligible_anchor_count_r5	r2_axis_counts	selecting_evidence	competing_local_evidence	gdt739_working_render_de	specific_local_dispatch	axis_specific_dispatch	carrier_locally_bound	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export
G739-D0129	G738-P0129	G737-O0716	f82v	f82v.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	1	1	1	1	2	2	HOT:1|VALUE:1	NONE	R2 qokeey=heiß am Ende des Grades [HOT|VALUE]	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0130	G738-P0130	G737-O0720	f82v	f82v.38	1	1	pcheol	cheol	H1	FIRST	STATE	NA	DRY	Trockenstatus-Eintrag; Träger offen	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DESCRIPTIVE_WHOLE	cheol-family descriptive state field	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0131	G738-P0131	G737-O0012	f103r	f103r.8	5	5	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	1	2	2	HOT:1|PREPARATION:1|VALUE:1	L1 okey=heißer Ansatz in der Mitte des Grades [HOT|VALUE|PREPARATION]	NONE	Heißgrad II der Zubereitung; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0132	G738-P0132	G737-O0046	f103v	f103v.40	10	10	rain	ain	H3	LAST	SCALAR	II	OPEN	Skalarstufe II, Abschlussbezug; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Abschlussbezug	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0133	G738-P0133	G737-O0179	f108r	f108r.25	13	13	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0134	G738-P0134	G737-O0358	f114v	f114v.30	11	11	rain	ain	H3	LAST	SCALAR	II	OPEN	Skalarstufe II, Abschlussbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	2	DIRECT_R1	1	1	1	1	2	2	2	COLD:2|PASS:1|PREPARATION:1|VALUE:1	L1 teey=kalt am Ende des Grades [COLD|VALUE] || L2 oteeo=zweiter Kaltansatz [COLD|PREPARATION|PASS]	NONE	Kältegrad II der Zubereitung; Abschlussbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0135	G738-P0135	G737-O0361	f115r	f115r.11	8	8	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	1	DIRECT_R1	1	1	1	1	2	3	3	DRY:2|HOT:1|PREPARATION:1|VALUE:1	R1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION] || R2 chkain=trocken-heiß, Stufe II [HOT|DRY|VALUE]	NONE	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0136	G738-P0136	G737-O0394	f115v	f115v.35	10	10	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	PROCESS_PASS	PROCESS_PASS	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	1	1	DRY:1|MATERIAL:1|PASS:1|PROCESS:1	R1 checthey=Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen [DRY|MATERIAL|PROCESS|PASS]	NONE	Verarbeitungsgang II des Materials; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0137	G738-P0137	G737-O0405	f116r	f116r.10	7	7	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	NA	2	NEAR_R2	0	1	1	1	1	1	1	MATERIAL:1	R2 cphol=zusammengesetzter Drogenstoff [MATERIAL]	NONE	Skalarstufe II des Materials; Dimension offen; interner Rückbezug	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0138	G738-P0138	G737-O0408	f116r	f116r.19	9	9	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	1	1	1	COLD:1|PREPARATION:1|VALUE:1	R1 otey=kalter Ansatz in der Mitte des Grades [COLD|VALUE|PREPARATION]	NONE	Kältegrad II der Zubereitung; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0139	G738-P0139	G737-O0419	f116r	f116r.31	4	4	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION_MATERIAL	NA	1	DIRECT_R1	1	1	1	1	1	1	1	MATERIAL:1|PREPARATION:1|VALUE:1	L1 ckhal=Arzneikompositum, Rohstoffklasse I [VALUE|MATERIAL|PREPARATION]	NONE	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0140	G738-P0140	G737-O0421	f116r	f116r.32	2	2	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0141	G738-P0141	G737-O0423	f116r	f116r.36	2	2	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	1	NA	DIRECT_R1	1	1	1	1	1	1	1	HOT:1|VALUE:1	L1 qokeey=heiß am Ende des Grades [HOT|VALUE]	NONE	Heißgrad II; interner Rückbezug	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0142	G738-P0142	G737-O0427	f116r	f116r.43	7	7	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	2	2	COLD:1|VALUE:1	L2 teey=kalt am Ende des Grades [COLD|VALUE]	NONE	Kältegrad II; interner Rückbezug	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0143	G738-P0143	G737-O0619	f77v	f77v.33	10	10	rain	ain	H3	LAST	SCALAR	II	OPEN	Skalarstufe II, Abschlussbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	1	COLD:1|MATERIAL:1|VALUE:1	L2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|VALUE|MATERIAL]	NONE	Kältegrad II des Materials; Abschlussbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0144	G738-P0144	G737-O0687	f81r	f81r.20	6	6	rain	ain	H3	MIDDLE	SCALAR	II	OPEN	Skalarstufe II, interner Rückbezug; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	1	DIRECT_R1	1	1	1	1	2	2	2	HOT:1|PREPARATION:1|VALUE:2	L1 odaiin=Zubereitung, Wertstufe III [VALUE|PREPARATION] || L2 qokeey=heiß am Ende des Grades [HOT|VALUE]	NONE	Heißgrad II der Zubereitung; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0145	G738-P0145	G737-O0613	f77v	f77v.8	6	6	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II, interner Rückbezug	PROCESS_RESULT_MOIST_LOCAL	NONE	PROCESS_RESULT	ENDPOINT_BEST_FIT	qokedy supplies inherited closure and sheol supports only the moist material carrier	1	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	1	MATERIAL:1|MOIST:1	R2 sheol=feuchtes Material [MOIST|MATERIAL]	NONE	Feucht-/Einweich-Endstufe II des Materials; interner Rückbezug	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0146	G738-P0146	G737-O0709	f82r	f82r.31	3	3	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	MOIST	Feucht-/Einweichresultat II, interner Rückbezug	QUALITY_STATE_AXIS_OPEN	NONE	QUALITY_STATE	DEFAULT_STATE	no occurrence-specific result override	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0147	G738-P0147	G737-O0003	f100v	f100v.19	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0148	G738-P0148	G737-O0033	f103v	f103v.8	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0149	G738-P0149	G737-O0041	f103v	f103v.25	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0150	G738-P0150	G737-O0051	f104r	f104r.1	10	10	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0151	G738-P0151	G737-O0118	f106v	f106v.19	9	9	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	2	2	NEAR_R2	0	1	1	1	1	1	1	AMOUNT:1|MATERIAL:1	L2 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL]	NONE	Mengen-/Portionsstufe II des Materials	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0152	G738-P0152	G737-O0150	f107v	f107v.3	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0153	G738-P0153	G737-O0180	f108r	f108r.28	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0154	G738-P0154	G737-O0191	f108v	f108v.11	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0155	G738-P0155	G737-O0202	f108v	f108v.33	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	1	0	0	1	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0156	G738-P0156	G737-O0204	f108v	f108v.37	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL_PART	NA	1	DIRECT_R1	1	1	1	1	1	2	4	MATERIAL:1|MOIST:1|PART:1	R1 sheor=feuchter Drogenteil [MOIST|PART|MATERIAL]	NONE	Skalarstufe II des Materialteils; Dimension offen; Eintrag	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0157	G738-P0157	G737-O0206	f108v	f108v.39	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0158	G738-P0158	G737-O0212	f10v	f10v.1	9	9	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	1	DIRECT_R1	1	1	1	1	2	2	2	AMOUNT:1|CLOSE:1|COLD:1|MATERIAL:1|PREPARATION:1	L1 otydy=kalter Ansatz in Grundform, fertig [COLD|PREPARATION|CLOSE] || L2 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL]	NONE	Mengen-/Portionsstufe II der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0159	G738-P0159	G737-O0223	f111r	f111r.24	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	2	2	2	AMOUNT:1|DRY:2|PREPARATION:2|VALUE:2	R1 chckhey=Arzneikompositum: trocken, Gradmitte [DRY|VALUE|PREPARATION]	R2 cheos=Charge eines mitteltrockenen Ansatzes [DRY|AMOUNT|VALUE|PREPARATION]	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0160	G738-P0160	G737-O0240	f111r	f111r.52	8	8	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	1	1	0	1	2	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0161	G738-P0161	G737-O0270	f111v	f111v.47	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	2	NA	NEAR_R2	0	1	1	1	1	1	2	HOT:1|VALUE:1	R2 qokeey=heiß am Ende des Grades [HOT|VALUE]	NONE	Heißgrad II; Eintrag	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0162	G738-P0162	G737-O0274	f111v	f111v.51	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	1	1	DRY:1|MATERIAL:1|VALUE:1	R1 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|VALUE|MATERIAL]	NONE	Trockenheitsgrad II des Materials; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0163	G738-P0163	G737-O0280	f112r	f112r.35	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	AMOUNT_DOSE	AMOUNT_DOSE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	MATERIAL	1	1	DIRECT_R1	1	1	1	1	1	2	3	AMOUNT:1|MATERIAL:1	R1 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL]	NONE	Mengen-/Portionsstufe II des Materials; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0164	G738-P0164	G737-O0281	f112r	f112r.36	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	2	NEAR_R2	0	1	1	1	1	1	2	DRY:1|PREPARATION:1|VALUE:1	R2 checkhy=trockene Mischung, Anfangsstufe [DRY|VALUE|PREPARATION]	NONE	Trockenheitsgrad II der Zubereitung; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0165	G738-P0165	G737-O0283	f112r	f112r.40	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0166	G738-P0166	G737-O0284	f112v	f112v.5	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	2	2	NEAR_R2	0	1	1	1	1	1	1	HOT:1|PREPARATION:1|VALUE:1	R2 okey=heißer Ansatz in der Mitte des Grades [HOT|VALUE|PREPARATION]	NONE	Heißgrad II der Zubereitung; Eintrag	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0167	G738-P0167	G737-O0285	f112v	f112v.14	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0168	G738-P0168	G737-O0293	f112v	f112v.37	2	2	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0169	G738-P0169	G737-O0316	f113r	f113r.49	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	NA	2	NEAR_R2	0	1	1	1	1	2	3	DRY:1|PREPARATION:1	R2 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION]	NONE	Skalarstufe II der Zubereitung; Dimension offen; Eintrag	1	0	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0170	G738-P0170	G737-O0353	f114r	f114r.36	8	8	sain	ain	H2	MIDDLE	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	QUALITY_DEGREE	QUALITY_DEGREE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	PREPARATION	1	1	DIRECT_R1	1	1	1	1	1	1	1	CLOSE:1|COLD:1|DRY:1|PREPARATION:1|VALUE:1	R1 otchedy=kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen [COLD|DRY|VALUE|PREPARATION|CLOSE]	NONE	Qualitätsstufe II im kalt/trocken-Feld der Zubereitung	1	1	1	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0171	G738-P0171	G737-O0406	f116r	f116r.14	1	1	sain	ain	H2	FIRST	SCALAR	II	OPEN	Skalarposten II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
G739-D0172	G738-P0172	G737-O0449	f24v	f24v.8	4	4	sain	ain	H2	LAST	SCALAR	II	OPEN	Skalarstufe II; Dimension lokal	OPEN_SCALAR	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	0	OPEN	NA	NA	OPEN_NO_SELECTING_R1_R2	0	0	0	0	0	0	0	NONE	NONE	NONE	Skalarstufe II; Dimension offen	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0
