window_id	patch_id	occurrence_id	page	locus	target_ordinal	target_surface	target_position	side	signed_offset	distance	neighbor_ordinal	neighbor_surface	neighbor_reader_exact	neighbor_semantic_value_de	neighbor_confidence_level	neighbor_unknown_v99r7	neighbor_composition_semantic_credit	strict_initial_head_neighbor	another_gdt738_target	retired_patient_words	axis_tags	scalar_host_types	eligible_local_anchor	ineligibility_reasons	head_or_body_lexeme_credit	component_export_credit
G739-N01067	G738-P0148	G737-O0033	f103v	f103v.8	1	sain	FIRST	R	5	5	6	okeey	1	heißer Ansatz am Ende des Grades	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01068	G738-P0149	G737-O0041	f103v	f103v.25	1	sain	FIRST	R	1	1	2	olkeeey	1	[olkeeey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01069	G738-P0149	G737-O0041	f103v	f103v.25	1	sain	FIRST	R	2	2	3	qokan	1	heiß im qo-Rahmen, Grad I	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01070	G738-P0149	G737-O0041	f103v	f103v.25	1	sain	FIRST	R	3	3	4	oteedy	1	kalter Ansatz am Ende des Grades, abgeschlossen	NA	0	0	0	0	NONE	COLD|VALUE|PREPARATION|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01071	G738-P0149	G737-O0041	f103v	f103v.25	1	sain	FIRST	R	4	4	5	qotain	1	kalt im qo-Rahmen, Grad II	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01072	G738-P0149	G737-O0041	f103v	f103v.25	1	sain	FIRST	R	5	5	6	otal	1	Rohstoffklasse I im Ansatz, kalt am Gradanfang	NA	0	0	0	0	NONE	COLD|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01073	G738-P0150	G737-O0051	f104r	f104r.1	10	sain	LAST	L	-5	5	5	ocphedy	1	[ocphedy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01074	G738-P0150	G737-O0051	f104r	f104r.1	10	sain	LAST	L	-4	4	6	qopchedy	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	0	0	0	0	pulver	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N01075	G738-P0150	G737-O0051	f104r	f104r.1	10	sain	LAST	L	-3	3	7	shedaiin	0	drei Portionen bis zur Mittelstufe eingeweichter Droge	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|VALUE|MATERIAL	AMOUNT_DOSE	0	READER_VARIANT	0	0
G739-N01076	G738-P0150	G737-O0051	f104r	f104r.1	10	sain	LAST	L	-2	2	8	oteeochey	0	[oteeochey:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01077	G738-P0150	G737-O0051	f104r	f104r.1	10	sain	LAST	L	-1	1	9	qopchedy	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	0	0	0	0	pulver	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N01078	G738-P0151	G737-O0118	f106v	f106v.19	9	sain	LAST	L	-5	5	4	chedy	0	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01079	G738-P0151	G737-O0118	f106v	f106v.19	9	sain	LAST	L	-4	4	5	r	0	Wurzel	NA	0	0	0	0	wurzel	NONE	NONE	0	READER_VARIANT|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT|NO_SELECTING_AXIS	0	0
G739-N01080	G738-P0151	G737-O0118	f106v	f106v.19	9	sain	LAST	L	-3	3	6	ain	0	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01081	G738-P0151	G737-O0118	f106v	f106v.19	9	sain	LAST	L	-2	2	7	olaiin	1	drei Portionen Drogenstoff	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N01082	G738-P0151	G737-O0118	f106v	f106v.19	9	sain	LAST	L	-1	1	8	otaiin	1	kalt im Zubereitungsrahmen, Grad III	NA	0	0	0	0	NONE	COLD|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01083	G738-P0152	G737-O0150	f107v	f107v.3	1	sain	FIRST	R	1	1	2	ain	1	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01084	G738-P0152	G737-O0150	f107v	f107v.3	1	sain	FIRST	R	2	2	3	aiiin	1	Menge-/Klassenwert IV	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01085	G738-P0152	G737-O0150	f107v	f107v.3	1	sain	FIRST	R	3	3	4	qokaiin	0	heiß, Grad III	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01086	G738-P0152	G737-O0150	f107v	f107v.3	1	sain	FIRST	R	4	4	5	shol	1	feucht; nominal feuchtes Gut/Material	NA	0	0	0	0	NONE	MOIST|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N01087	G738-P0152	G737-O0150	f107v	f107v.3	1	sain	FIRST	R	5	5	6	kal	1	Rohstoffklasse I, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01088	G738-P0153	G737-O0180	f108r	f108r.28	1	sain	FIRST	R	1	1	2	arolkeey	1	Drogenfraktion I, vollständig erhitzt	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	0	0	0	NONE	HOT|PART|MATERIAL	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01089	G738-P0153	G737-O0180	f108r	f108r.28	1	sain	FIRST	R	2	2	3	qoal	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N01090	G738-P0153	G737-O0180	f108r	f108r.28	1	sain	FIRST	R	3	3	4	olkedy	1	erhitzte Drogenbasis, fertig	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|MATERIAL|CLOSE	NONE	1	NONE	0	0
G739-N01091	G738-P0153	G737-O0180	f108r	f108r.28	1	sain	FIRST	R	4	4	5	okaiin	1	heiß, Grad III, im Ansatzrahmen	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01092	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	FIRST	R	1	1	2	al	1	Rohstoffklasse I	NA	0	0	0	0	NONE	VALUE|MATERIAL	NONE	0	BELOW_W2_OR_NA	0	0
G739-N01093	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	FIRST	R	2	2	3	keed	0	Erhitzung bis Endstufe abgeschlossen	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT	0	0
G739-N01094	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	FIRST	R	3	3	4	ain	0	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01095	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	FIRST	R	4	4	5	olkeeed	1	[olkeeed:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01096	G738-P0154	G737-O0191	f108v	f108v.11	1	sain	FIRST	R	5	5	6	qokedy	1	heiß in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01097	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	FIRST	R	1	1	2	ain	1	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01098	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	FIRST	R	2	2	3	chey	1	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01099	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	FIRST	R	3	3	4	lchs	1	[lchs:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01100	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	FIRST	R	4	4	5	shed	1	Einweichen bis zur mittleren Stufe abschließen	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|VALUE|PROCESS	QUALITY_DEGREE	1	NONE	0	0
G739-N01101	G738-P0155	G737-O0202	f108v	f108v.33	1	sain	FIRST	R	5	5	6	qokeedy	1	heiß am Ende des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01102	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	FIRST	R	1	1	2	sheor	1	feuchter Drogenteil	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|PART|MATERIAL	NONE	1	NONE	0	0
G739-N01103	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	FIRST	R	2	2	3	sheey	1	feucht am Ende des Grades	NA	0	0	0	0	NONE	MOIST|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01104	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	FIRST	R	3	3	4	sheckhey	1	feuchtes Arzneikompositum in der Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01105	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	FIRST	R	4	4	5	qokey	1	heiß in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N01106	G738-P0156	G737-O0204	f108v	f108v.37	1	sain	FIRST	R	5	5	6	okey	1	heißer Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01107	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	FIRST	R	1	1	2	chey	1	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01108	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	FIRST	R	2	2	3	lkedain	0	[lkedain:?]	NA	1	0	1	0	NONE	NONE	NONE	0	READER_VARIANT|OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01109	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	FIRST	R	3	3	4	chey	1	trocken in der Mitte des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01110	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	FIRST	R	4	4	5	rar	1	Wurzelfraktion I	W3_SOLID_WORKING_THEORY	0	0	1	0	wurzel	PART	AMOUNT_DOSE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N01111	G738-P0157	G737-O0206	f108v	f108v.39	1	sain	FIRST	R	5	5	6	ain	1	Menge-/Klassenwert II	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01112	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	LAST	L	-5	5	4	pcheey	1	Pulver, trocken gebunden, Form II	W2_PROVISIONAL_WORKING	0	0	1	0	pulver	DRY	NONE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N01113	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	LAST	L	-4	4	5	qoty	1	kalt am Anfang des Grades	NA	0	0	0	0	NONE	COLD|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01114	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	LAST	L	-3	3	6	daiin	1	Grad-/Maßwert III	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01115	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	LAST	L	-2	2	7	cthor	1	eine Portion Pflanzendroge	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N01116	G738-P0158	G737-O0212	f10v	f10v.1	9	sain	LAST	L	-1	1	8	otydy	1	kalter Ansatz in Grundform, fertig	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	COLD|PREPARATION|CLOSE	NONE	1	NONE	0	0
G739-N01117	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	FIRST	R	1	1	2	chckhey	1	Arzneikompositum: trocken, Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01118	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	FIRST	R	2	2	3	cheos	1	Charge eines mitteltrockenen Ansatzes	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|AMOUNT|VALUE|PREPARATION	QUALITY_DEGREE|AMOUNT_DOSE	1	NONE	0	0
G739-N01119	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	FIRST	R	3	3	4	lchal	1	[lchal:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01120	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	FIRST	R	4	4	5	lkechey	1	[lkechey:?]	NA	1	0	1	0	NONE	NONE	NONE	0	OPAQUE_INITIAL_HEAD|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01121	G738-P0159	G737-O0223	f111r	f111r.24	1	sain	FIRST	R	5	5	6	okeey	1	heißer Ansatz am Ende des Grades	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01122	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	L	-5	5	3	qokeey	1	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N01123	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	L	-4	4	4	qokaiin	1	heiß, Grad III	NA	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01124	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	L	-3	3	5	sheal	1	Rohstoffklasse I, feucht in der Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	MOIST|VALUE|MATERIAL	QUALITY_DEGREE	1	NONE	0	0
G739-N01125	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	L	-2	2	6	qokeain	1	[qokeain:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01126	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	L	-1	1	7	shckhy	1	Arzneikompositum: feucht, Gradanfang	NA	0	0	0	0	NONE	MOIST|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01127	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	R	1	1	9	chckhy	1	Arzneikompositum: trocken, Gradanfang	NA	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01128	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	R	2	2	10	char	1	Trockenfraktion I	NA	0	0	0	0	NONE	DRY|PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01129	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	R	3	3	11	aiin	1	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01130	G738-P0160	G737-O0240	f111r	f111r.52	8	sain	MIDDLE	R	4	4	12	alom	1	[alom:?]	NA	1	0	0	0	NONE	NONE	NONE	0	UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01131	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	FIRST	R	1	1	2	cheey	1	trocken am Ende des Grades	NA	0	0	0	0	NONE	DRY|VALUE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01132	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	FIRST	R	2	2	3	qokeey	1	heiß am Ende des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N01133	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	FIRST	R	3	3	4	cheytain	0	[cheytain:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01134	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	FIRST	R	4	4	5	olain	1	zwei Portionen Drogenstoff	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N01135	G738-P0161	G737-O0270	f111v	f111v.47	1	sain	FIRST	R	5	5	6	ykeeedy	0	[ykeeedy:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01136	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	FIRST	R	1	1	2	cheal	1	Rohstoffklasse I, trocken in der Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	DRY|VALUE|MATERIAL	QUALITY_DEGREE	1	NONE	0	0
G739-N01137	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	FIRST	R	2	2	3	chckhy	1	Arzneikompositum: trocken, Gradanfang	NA	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01138	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	FIRST	R	3	3	4	okain	1	heiß im Zubereitungsrahmen, Grad II	NA	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01139	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	FIRST	R	4	4	5	okal	0	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01140	G738-P0162	G737-O0274	f111v	f111v.51	1	sain	FIRST	R	5	5	6	aiin	0	Menge III	NA	0	0	0	0	NONE	AMOUNT	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01141	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	FIRST	R	1	1	2	olaiin	1	drei Portionen Drogenstoff	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	AMOUNT|MATERIAL	AMOUNT_DOSE	1	NONE	0	0
G739-N01142	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	FIRST	R	2	2	3	qopchdy	0	nimm fertig getrocknetes Pulver	NA	0	0	0	0	pulver	DRY|CLOSE	NONE	0	READER_VARIANT|BELOW_W2_OR_NA|RETIRED_LITERAL_PATIENT	0	0
G739-N01143	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	FIRST	R	3	3	4	qoky	1	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE	QUALITY_DEGREE	1	NONE	0	0
G739-N01144	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	FIRST	R	4	4	5	okeal	1	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01145	G738-P0163	G737-O0280	f112r	f112r.35	1	sain	FIRST	R	5	5	6	chedy	1	trocken in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	DRY|VALUE|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01146	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	FIRST	R	1	1	2	ol	1	Ansatz	W1_WEAK_WORKING	0	0	0	0	NONE	PREPARATION	NONE	0	BELOW_W2_OR_NA	0	0
G739-N01147	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	FIRST	R	2	2	3	checkhy	1	trockene Mischung, Anfangsstufe	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	DRY|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01148	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	FIRST	R	3	3	4	olchain	1	Holzansatz, trocken auf Stufe II	W2_PROVISIONAL_WORKING	0	0	0	0	holz	DRY|VALUE|PREPARATION	QUALITY_DEGREE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N01149	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	FIRST	R	4	4	5	okeey	1	heißer Ansatz am Ende des Grades	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01150	G738-P0164	G737-O0281	f112r	f112r.36	1	sain	FIRST	R	5	5	6	olam	1	ein Maß Holz	W3_SOLID_WORKING_THEORY	0	0	0	0	holz	AMOUNT	AMOUNT_DOSE	0	RETIRED_LITERAL_PATIENT	0	0
G739-N01151	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	FIRST	R	1	1	2	okal	1	Rohstoffklasse I im Ansatz, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01152	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	FIRST	R	2	2	3	lkeedy	1	Drogenholz, heiß am Gradende, abgeschlossen	W3_SOLID_WORKING_THEORY	0	0	1	0	holz	HOT|VALUE|MATERIAL|CLOSE	QUALITY_DEGREE	0	OPAQUE_INITIAL_HEAD|RETIRED_LITERAL_PATIENT	0	0
G739-N01153	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	FIRST	R	3	3	4	okar	1	heiße Drogenfraktion I im Ansatz	NA	0	0	0	0	NONE	HOT|PART|MATERIAL|PREPARATION	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01154	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	FIRST	R	4	4	5	okchedy	1	heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|DRY|VALUE|PREPARATION|CLOSE	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01155	G738-P0165	G737-O0283	f112r	f112r.40	1	sain	FIRST	R	5	5	6	qokal	1	Rohstoffklasse I, heiß am Gradanfang	NA	0	0	0	0	NONE	HOT|VALUE|MATERIAL	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01156	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	FIRST	R	1	1	2	aiiin	1	Menge-/Klassenwert IV	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01157	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	FIRST	R	2	2	3	okey	1	heißer Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	HOT|VALUE|PREPARATION	QUALITY_DEGREE	1	NONE	0	0
G739-N01158	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	FIRST	R	3	3	4	daiin	1	Grad-/Maßwert III	NA	0	0	0	0	NONE	AMOUNT|VALUE	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01159	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	FIRST	R	4	4	5	otal	1	Rohstoffklasse I im Ansatz, kalt am Gradanfang	NA	0	0	0	0	NONE	COLD|VALUE|MATERIAL|PREPARATION	QUALITY_DEGREE	0	BELOW_W2_OR_NA	0	0
G739-N01160	G738-P0166	G737-O0284	f112v	f112v.5	1	sain	FIRST	R	5	5	6	chear	1	trockene Fraktion I	NA	0	0	0	0	NONE	DRY|PART	AMOUNT_DOSE	0	BELOW_W2_OR_NA	0	0
G739-N01161	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	FIRST	R	1	1	2	air	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	0	0	0	0	NONE	PART|MATERIAL	AMOUNT_DOSE	0	READER_VARIANT	0	0
G739-N01162	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	FIRST	R	2	2	3	a	0	je, zu gleichen Teilen	W2_PROVISIONAL_WORKING	0	0	0	0	NONE	PART	NONE	0	READER_VARIANT	0	0
G739-N01163	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	FIRST	R	3	3	4	ykeedain	0	[ykeedain:?]	NA	1	0	0	0	NONE	NONE	NONE	0	READER_VARIANT|UNKNOWN|BELOW_W2_OR_NA|NO_SELECTING_AXIS	0	0
G739-N01164	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	FIRST	R	4	4	5	qokeedy	0	heiß am Ende des Grades, abgeschlossen	NA	0	0	0	0	NONE	HOT|VALUE|CLOSE	QUALITY_DEGREE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
G739-N01165	G738-P0167	G737-O0285	f112v	f112v.14	1	sain	FIRST	R	5	5	6	chedaiin	0	abgemessene Trockendroge, Dosis III	NA	0	0	0	0	NONE	DRY|AMOUNT|MATERIAL	AMOUNT_DOSE	0	READER_VARIANT|BELOW_W2_OR_NA	0	0
