locus	selected_path_id	source	segmentation	rule
f86v3.3	f86v3.3|P01	taiin ytaiin ytaiin ytaiin or ar ytas am	t+aiin y+t+aiin y+t+aiin y+t+aiin o+r a+r y+t+a+s a+m	greedy longest unit; byte-order tie break
f86v3.30	f86v3.30|P01	ytchey yteey chdal or cheey daiin cheokaii	y+t+ch+e+y y+t+ee+y ch+d+a+l o+r ch+ee+y d+aiin ch+e+o+k+a+ii	greedy longest unit; byte-order tie break
f86v3.31	f86v3.31|P01	tchedy chy tchey otchedy qokal oeedy lkam	t+ch+e+dy ch+y t+ch+e+y o+t+ch+e+dy qo+k+a+l o+ee+dy l+k+a+m	greedy longest unit; byte-order tie break
f86v3.32	f86v3.32|P01	oees aiiin yteeedy chedy qotaiin cheody	o+ee+s a+ii+i+n y+t+eee+dy ch+e+dy qo+t+aiin ch+e+o+dy	greedy longest unit; byte-order tie break
f86v3.33	f86v3.33|P01	ytchey otaiin kshd qotar chear or am	y+t+ch+e+y o+t+aiin k+sh+d qo+t+a+r ch+e+a+r o+r a+m	greedy longest unit; byte-order tie break
f86v3.34	f86v3.34|P01	yteeo dy chedy qokal yteey qokar am	y+t+ee+o dy ch+e+dy qo+k+a+l y+t+ee+y qo+k+a+r a+m	greedy longest unit; byte-order tie break
f86v3.35	f86v3.35|P01	dcheey teeody oty otchedy daiiraii	d+ch+ee+y t+ee+o+dy o+t+y o+t+ch+e+dy d+a+ii+r+a+ii	greedy longest unit; byte-order tie break
f86v3.36	f86v3.36|P01	ykeeedy qoteey qodaiin okeeey	y+k+eee+dy qo+t+ee+y qo+d+aiin o+k+eee+y	greedy longest unit; byte-order tie break
f86v3.4	f86v3.4|P01	ykaiin qoeedy qar aiin yteeey ar aiin ar am	y+k+aiin qo+ee+dy q+a+r aiin y+t+eee+y a+r aiin a+r a+m	greedy longest unit; byte-order tie break
f86v3.5	f86v3.5|P01	yeey qotaiin chdy ypeor ytain otain ytam	y+ee+y qo+t+aiin ch+dy y+p+e+o+r y+t+a+i+n o+t+a+i+n y+t+a+m	greedy longest unit; byte-order tie break
f86v3.6	f86v3.6|P01	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	d+aiin+l+s aiin ch+cth+y y+k+aiin y+k+aiin ch+d+a+r a+r aiin	greedy longest unit; byte-order tie break
f86v3.7	f86v3.7|P01	sain ytaiin ytapy odeeey dal dair ytam	s+a+i+n y+t+aiin y+t+a+p+y o+d+eee+y d+a+l d+a+i+r y+t+a+m	greedy longest unit; byte-order tie break
f86v3.8	f86v3.8|P01	sor aiin otey otair	s+o+r aiin o+t+e+y o+t+a+i+r	greedy longest unit; byte-order tie break
f86v3.9	f86v3.9|P01	tchol olkey cfhy aiin opchedy okchedy or acheody shol shedy yteey daiin dady	t+ch+o+l o+l+k+e+y c+f+h+y aiin o+p+ch+e+dy o+k+ch+e+dy o+r a+ch+e+o+dy sh+o+l sh+e+dy y+t+ee+y d+aiin d+a+dy	greedy longest unit; byte-order tie break
f86v4.1	f86v4.1|P01	opos os sheody pchar odsheo qody cheepchdy lpchedy olkar shdar dchdor qopcher ches os eeedar odaiin pcheodar chdair orarorchy shar opchsey otedy chy chedy sarshed odar sheey scheor al cheefar shetchy qoteol otor shar qoteshy do ofor arar dl	o+p+o+s o+s sh+e+o+dy p+ch+a+r o+d+sh+e+o qo+dy ch+ee+p+ch+dy l+p+ch+e+dy o+l+k+a+r sh+d+a+r d+ch+d+o+r qo+p+ch+e+r ch+e+s o+s eee+d+a+r o+d+aiin p+ch+e+o+d+a+r ch+d+a+i+r o+r+a+r+o+r+ch+y sh+a+r o+p+ch+s+e+y o+t+e+dy ch+y ch+e+dy s+a+r+sh+e+d o+d+a+r sh+ee+y s+ch+e+o+r a+l ch+ee+f+a+r sh+e+t+ch+y qo+t+e+o+l o+t+o+r sh+a+r qo+t+e+sh+y d+o o+f+o+r a+r+a+r d+l	greedy longest unit; byte-order tie break
f86v4.2	f86v4.2|P01	oeeey o daiin otedaiin otedy oteey chedaiin octhedy chy shedaiin chotaiin oraiin otodeee ar yteeody oteedaraiin shedaiin chdar shedy qotedaiin chedy tchdy chetdy chedy qotar chedy chckhy daiin otedy seeedy yteey sam	o+eee+y o d+aiin o+t+e+d+aiin o+t+e+dy o+t+ee+y ch+e+d+aiin o+cth+e+dy ch+y sh+e+d+aiin ch+o+t+aiin o+r+aiin o+t+o+d+eee a+r y+t+ee+o+dy o+t+ee+d+a+r+aiin sh+e+d+aiin ch+d+a+r sh+e+dy qo+t+e+d+aiin ch+e+dy t+ch+dy ch+e+t+dy ch+e+dy qo+t+a+r ch+e+dy ch+ckh+y d+aiin o+t+e+dy s+eee+dy y+t+ee+y s+a+m	greedy longest unit; byte-order tie break
f86v4.3	f86v4.3|P01	tchey dair alody shes qeeor or odarchdy chdy orcheos os ain or oteed chedees oteedy qoty otedy shedy otedy dar shd shy y schdy chdeedy dodar oiin or oiin sar orchedy qotchdy dchdes ar sheody opcho fcheom	t+ch+e+y d+a+i+r a+l+o+dy sh+e+s q+ee+o+r o+r o+d+a+r+ch+dy ch+dy o+r+ch+e+o+s o+s a+i+n o+r o+t+ee+d ch+e+d+ee+s o+t+ee+dy qo+t+y o+t+e+dy sh+e+dy o+t+e+dy d+a+r sh+d sh+y y s+ch+dy ch+d+ee+dy d+o+d+a+r o+iin o+r o+iin s+a+r o+r+ch+e+dy qo+t+ch+dy d+ch+d+e+s a+r sh+e+o+dy o+p+ch+o f+ch+e+o+m	greedy longest unit; byte-order tie break
f86v4.4	f86v4.4|P01	pchedar ar oor otees oes aiir olkeor dar ain desy doeedey opchedy shedaiin dar otedy dain otey dam otedy daiin chocthy dtedair chody sheos otedos qokechy pchdeedy dan ol dol oty sho pol otoldyl	p+ch+e+d+a+r a+r o+o+r o+t+ee+s o+e+s a+ii+r o+l+k+e+o+r d+a+r a+i+n d+e+s+y d+o+ee+d+e+y o+p+ch+e+dy sh+e+d+aiin d+a+r o+t+e+dy d+a+i+n o+t+e+y d+a+m o+t+e+dy d+aiin ch+o+cth+y d+t+e+d+a+i+r ch+o+dy sh+e+o+s o+t+e+d+o+s qo+k+e+ch+y p+ch+d+ee+dy d+a+n o+l d+o+l o+t+y sh+o p+o+l o+t+o+l+dy+l	greedy longest unit; byte-order tie break
f86v4.5	f86v4.5|P01	pcheodar oedy qokeol qoeol oqokeol dar ol olair am	p+ch+e+o+d+a+r o+e+dy qo+k+e+o+l qo+e+o+l o+qo+k+e+o+l d+a+r o+l o+l+a+i+r a+m	greedy longest unit; byte-order tie break
f86v4.6	f86v4.6|P01	ycheoltar ol ol sheey qokey or aiin sheeor sar al ol sheey qockheey	y+ch+e+o+l+t+a+r o+l o+l sh+ee+y qo+k+e+y o+r aiin sh+ee+o+r s+a+r a+l o+l sh+ee+y qo+ckh+ee+y	greedy longest unit; byte-order tie break
f86v4.7	f86v4.7|P01	tol sh s or aiin ol keeod lcheody okedy qokeody qoain a	t+o+l sh s o+r aiin o+l k+ee+o+d l+ch+e+o+dy o+k+e+dy qo+k+e+o+dy qo+a+i+n a	greedy longest unit; byte-order tie break
f86v4.8	f86v4.8|P01	daiin ol keedy otar olshedy okol aiin okal cheockhy shoy daiin	d+aiin o+l k+ee+dy o+t+a+r o+l+sh+e+dy o+k+o+l aiin o+k+a+l ch+e+o+ckh+y sh+o+y d+aiin	greedy longest unit; byte-order tie break
f86v4.9	f86v4.9|P01	dar oleey ol yy	d+a+r o+l+ee+y o+l y+y	greedy longest unit; byte-order tie break
f86v5.1	f86v5.1|P01	pshdal choky sheody lfchy fyshey qoty opy ypar o raiin ytor aiin opy	p+sh+d+a+l ch+o+k+y sh+e+o+dy l+f+ch+y f+y+sh+e+y qo+t+y o+p+y y+p+a+r o r+aiin y+t+o+r aiin o+p+y	greedy longest unit; byte-order tie break
f86v5.10	f86v5.10|P01	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	y+k+a+r o+l+k+a+l k+a+r sh+e+dy sh+o+r qo+k+a+r ch+o+r o+r y+k+aiin o+t+a+m y+t+a+m	greedy longest unit; byte-order tie break
f86v5.11	f86v5.11|P01	taral okar octhey sal kaiin ytal chey otal aiiin olkam	t+a+r+a+l o+k+a+r o+cth+e+y s+a+l k+aiin y+t+a+l ch+e+y o+t+a+l a+ii+i+n o+l+k+a+m	greedy longest unit; byte-order tie break
f86v5.12	f86v5.12|P01	poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod	p+o+r+a+ii+i+dy o+t+sh+s a+l a+r sh+e+y t+a+i+r sh+e+o+dy qo+p+ch+e+s+y l+f+a+r a+i+r a+m+o+d	greedy longest unit; byte-order tie break
f86v5.13	f86v5.13|P01	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	d+aiin sh+a+r o+t+a+m y+t+aiin o+t+a+l t+e+o+dy cth+y o+r aiin o+t+a+r a+ii+i+n	greedy longest unit; byte-order tie break
f86v5.14	f86v5.14|P01	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	qo+a+r a+ii+i+n a+l o+dy a+r aiin qo+k+eee+y ch+ee+y qo+t+aiin y+k+a+r a+cth+y	greedy longest unit; byte-order tie break
f86v5.15	f86v5.15|P01	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	y+k+a+r a+r a+l+o+dy o+r eee+s aiin o+k+a+r qo+k+aiin y+k+a+r a+r o+l ch+s+k+y	greedy longest unit; byte-order tie break
f86v5.16	f86v5.16|P01	dcheytain qoka daiin ykalkain ykar al kaiin dalkalytam	d+ch+e+y+t+a+i+n qo+k+a d+aiin y+k+a+l+k+a+i+n y+k+a+r a+l k+aiin d+a+l+k+a+l+y+t+a+m	greedy longest unit; byte-order tie break
f86v5.17	f86v5.17|P01	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	o+ckh+e+dy ch+e+d y t+aiin y+k+aiin qo+t+a+l y+sh+e+y o+t+aiin o+l+k+a+m	greedy longest unit; byte-order tie break
f86v5.18	f86v5.18|P01	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	p+o+l+d+aiin sh+e+a t+e+r+aiin o+t+ch+o l+k+aiin o+s a+l o+dy qo+t+a+r y+t+e+dy d+aiin	greedy longest unit; byte-order tie break
f86v5.19	f86v5.19|P01	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	y+ch+ee+y+t+y+d+aiin y+k+ee+o ch+e+y sh+ckh+y sh+o+k+y o+t+y o+t+y o+t+a+i+n o+l+k+ch+dy	greedy longest unit; byte-order tie break
f86v5.2	f86v5.2|P01	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	l+o+s+a+i+r y+t+e+o+dy qo+k+a+r sh+y qo+k+a+r sh+o+r qo+p+ch+o+l t+a+l o+l y+t+o+l o+t+a+m o+t+a+m	greedy longest unit; byte-order tie break
f86v5.20	f86v5.20|P01	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil	y+ch+o+r a+r aiin y+t+a+l+y o+t+aiin y+k+aiin o+t+a+l y+t+a+r aiin y+t+a+ii+i+l	greedy longest unit; byte-order tie break
f86v5.21	f86v5.21|P01	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	o+a+r a+r aiin o+k+aiin y+t+ee+y y+t+aiin qo+k+ee+s aiin y+t+ee+y qo+t+e+y l+k+e+y	greedy longest unit; byte-order tie break
f86v5.22	f86v5.22|P01	ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain	y+k+aiin y+k+ee+y y+k+a+l ch+o+d aiin o+ee+y t+e+o+d+k+aiin o+t+o+d+aiin o+k+a+i+n	greedy longest unit; byte-order tie break
f86v5.23	f86v5.23|P01	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	y+k+aiin o+r aiin o+k+o+l ch+o+k+a+r sh+e+o+l qo+k+a+r ch+ee+y o+r aiin o+dy	greedy longest unit; byte-order tie break
f86v5.24	f86v5.24|P01	oar aiin ykain okal kchody chckhy otaiin olkar otaiin	o+a+r aiin y+k+a+i+n o+k+a+l k+ch+o+dy ch+ckh+y o+t+aiin o+l+k+a+r o+t+aiin	greedy longest unit; byte-order tie break
f86v5.25	f86v5.25|P01	sair kain ar alosheey qoeey lkesy	s+a+i+r k+a+i+n a+r a+l+o+sh+ee+y qo+ee+y l+k+e+s+y	greedy longest unit; byte-order tie break
f86v5.26	f86v5.26|P01	pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey	p+o+ch+o+r a+ii+r sh+o+a+r p+sh+o+dy sh+o+dy qo+p+ch+y o+c+f+h+dy d+a+r o+l+p+sh+y d+a+m sh+e+y	greedy longest unit; byte-order tie break
f86v5.27	f86v5.27|P01	pchor ypchor aiin otar shody pchykar ytar odar oeees aral om	p+ch+o+r y+p+ch+o+r aiin o+t+a+r sh+o+dy p+ch+y+k+a+r y+t+a+r o+d+a+r o+eee+s a+r+a+l o+m	greedy longest unit; byte-order tie break
f86v5.28	f86v5.28|P01	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	o+d+aiin o a+l k+a+r a+r o+r y+t+d+a+r qo+k+eee+y t+e+o dy t+e+y t+a+r a y+t+a+r+a+r	greedy longest unit; byte-order tie break
f86v5.29	f86v5.29|P01	ysheoar qoteody qokar shody qokal tchey ytchy tal tar	y+sh+e+o+a+r qo+t+e+o+dy qo+k+a+r sh+o+dy qo+k+a+l t+ch+e+y y+t+ch+y t+a+l t+a+r	greedy longest unit; byte-order tie break
f86v5.3	f86v5.3|P01	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	sh+e+dy ch+dy qo+k+a+r o+k+eee+y sh+e+o+k+aiin ch+e+o+k+y o+t+ee+o+d+a+i+l o+t+aiin o+t+a+i+n	greedy longest unit; byte-order tie break
f86v5.30	f86v5.30|P01	odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary	o+d+aiin o+t+ch+ee+s ch+e+y ch+o+d+aiin sh+e+dy o+t+a+l k+ch+o+l sh+y o+l+k+eee+a+r+y	greedy longest unit; byte-order tie break
f86v5.31	f86v5.31|P01	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar	t+o+l k+aiin y+t+ch+dy ch+o+l y+t+e+dy y+t+a+i+n qo+d+aiin y+t+o+dy y+k+e+sh+y a+r	greedy longest unit; byte-order tie break
f86v5.32	f86v5.32|P01	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	d+sh+e+y y+t+ch+y dy qo+t+a+l sh+dy o+r aiin ch+o+dy ch+e+y o+l t+e+o+dy aiin	greedy longest unit; byte-order tie break
f86v5.33	f86v5.33|P01	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qo+k+ee+y o+l k+aiin o+l k+a+i+n o+l+k+ee+dy qo+p+ch+ee+y o+t+y d+aiin o+t+a+m	greedy longest unit; byte-order tie break
f86v5.34	f86v5.34|P01	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	o+t+ee+y o+l t+e+y ch+o+aiin y+sh+ee+dy y+ch+e+dy y+t+aiin o+t+a+m aiin	greedy longest unit; byte-order tie break
f86v5.35	f86v5.35|P01	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	y+ch+e+y o+r aiin y+t+a+i+r y+t+a+i+m o+t+a+l sh+o+d qo+k+ch+y qo+o+dy s a+i+m	greedy longest unit; byte-order tie break
f86v5.36	f86v5.36|P01	shody qoty chody ytody olkey otoloty oltal oky dam	sh+o+dy qo+t+y ch+o+dy y+t+o+dy o+l+k+e+y o+t+o+l+o+t+y o+l+t+a+l o+k+y d+a+m	greedy longest unit; byte-order tie break
f86v5.37	f86v5.37|P01	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	d+ch+o+l ch+e+dy qo+t+a+i+n o+t+aiin o+l ch+e+o+dy o+l+k+ee+o+dy o+r+eee+g	greedy longest unit; byte-order tie break
f86v5.38	f86v5.38|P01	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	s+o+l o+d+aiin y+k+ee+sh+y y+t+ch+e+y l+ch+o+dy y+k+a+r sh+e+y y+t+aiin	greedy longest unit; byte-order tie break
f86v5.39	f86v5.39|P01	yteody chedy qoteey octhy dy	y+t+e+o+dy ch+e+dy qo+t+ee+y o+cth+y dy	greedy longest unit; byte-order tie break
f86v5.4	f86v5.4|P01	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	y+p+ch+e+s+y o+k+y sh+eee+y qo+t+y qo+t+aiin s+a+i+l ch+e+p+y l+t+e+dy d+a+r o+l+k+a+r a+m	greedy longest unit; byte-order tie break
f86v5.5	f86v5.5|P01	daiin or otol otshey otal olkey chcthody ytar dal ar okary	d+aiin o+r o+t+o+l o+t+sh+e+y o+t+a+l o+l+k+e+y ch+cth+o+dy y+t+a+r d+a+l a+r o+k+a+r+y	greedy longest unit; byte-order tie break
f86v5.6	f86v5.6|P01	olkeedy shety ytar ytaiin shdam araiiin ytaiin	o+l+k+ee+dy sh+e+t+y y+t+a+r y+t+aiin sh+d+a+m a+r+a+ii+i+n y+t+aiin	greedy longest unit; byte-order tie break
f86v5.7	f86v5.7|P01	pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy	p+d+aiin qo+t+ee+dy o+p+ch+e+y qo+p+o+r o+t+o+l k+sh+dy qo+p+ch+ee+y sh+d+a+r f+ch+c+f+h+y	greedy longest unit; byte-order tie break
f86v5.8	f86v5.8|P01	octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg	o+cth+a+l sh+ckh+y o+t+sh+e+y o+p+o+r sh+e+y t+o+r a+r o+t+a+r aiin ch+dy t+a+r+ch+ee+g	greedy longest unit; byte-order tie break
f86v5.9	f86v5.9|P01	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	l+k+a+ii+i+n o+t+a+i+n r a+l y+k+a+i+n ch+aiin y t+a+l y+k+aiin o+t+a+l a+r a+l+k+a+m	greedy longest unit; byte-order tie break
f86v6.1	f86v6.1|P01	pcheypchdar opory ches aiin ofy chedy otedalol orairody qotchdaiin qopy	p+ch+e+y+p+ch+d+a+r o+p+o+r+y ch+e+s aiin o+f+y ch+e+dy o+t+e+d+a+l+o+l o+r+a+i+r+o+dy qo+t+ch+d+aiin qo+p+y	greedy longest unit; byte-order tie break
f86v6.10	f86v6.10|P01	sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar o y	s+a+r+a+r y+k+aiin s+o+l+d+a+m sh+e+o+l q+ckh+y d+a+l+o+r o+l+aiin o+l+k+aiin qo+d+a+r o y	greedy longest unit; byte-order tie break
f86v6.11	f86v6.11|P01	qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar	qo+k+aiin o+l+k+ee+y qo+k+e+o+r o+r ch+ee+aiin y+t+ee+dy qo+k+o l+ch+d+o+l o+r ch+cph+a+r a+r	greedy longest unit; byte-order tie break
f86v6.12	f86v6.12|P01	ykeealor qokal otar ykairolky	y+k+ee+a+l+o+r qo+k+a+l o+t+a+r y+k+a+i+r+o+l+k+y	greedy longest unit; byte-order tie break
f86v6.13	f86v6.13|P01	oly qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly	o+l+y qo+p+aiin y+f+ch+dy cph+o+l+k+aiin ch+o+l+f+ch+y qo+p+a+r a+r+o+ii+i+n o+p+ch+e+dy o+p+o+l+y	greedy longest unit; byte-order tie break
f86v6.14	f86v6.14|P01	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	y+k+ch+y ch+o+l+k+aiin ch+e+y y+k+ee+dy o+k+a+l o+r ch+c+f+h+y l+k+e+y o+k+a+r d+a+r o+l a+i+n	greedy longest unit; byte-order tie break
f86v6.15	f86v6.15|P01	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	sh+o+l sh+o+t+aiin sh+ckh+o+r o+l+aiin ch+dy qo+k+a+i+n o+d+a+ii+i+n ch+e+o+r o+l k+aiin ch+e+y	greedy longest unit; byte-order tie break
f86v6.16	f86v6.16|P01	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	t+aiin o+k+aiin qo+k+aiin y+k+ee+y o+t+a+i+n ch+e+y o+k+a+m qo+k+a+r qo+k+a+i+n o+k+aiin	greedy longest unit; byte-order tie break
f86v6.17	f86v6.17|P01	par or aiin dar aiiin qckhear shoy qotedy opchdy olain ar alkar am	p+a+r o+r aiin d+a+r a+ii+i+n q+ckh+e+a+r sh+o+y qo+t+e+dy o+p+ch+dy o+l+a+i+n a+r a+l+k+a+r a+m	greedy longest unit; byte-order tie break
f86v6.18	f86v6.18|P01	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	y+t+aiin y+t+a+i+r d+a+l+o+l y+t+a+l d+a+r a+ii+i+n ch+o+l o+l+k+ch+e+y l+k+a+r o+t+a+l qo+t+a+r+d+a+m	greedy longest unit; byte-order tie break
f86v6.19	f86v6.19|P01	pol sheopchey pchecfhey or aiiin qokaiin cholkar	p+o+l sh+e+o+p+ch+e+y p+ch+e+c+f+h+e+y o+r a+ii+i+n qo+k+aiin ch+o+l+k+a+r	greedy longest unit; byte-order tie break
f86v6.2	f86v6.2|P01	ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray	o+ch+o+dy ch+o+l ch+e+y qo+t+ch+dy k+ch+dy qo+p+ch+d ch+p+ch+y qo+p+ch+y qo+k+y ch+e+dy qo+k+o+l l+r+a+y	greedy longest unit; byte-order tie break
f86v6.20	f86v6.20|P01	pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin odar dairody	p+d+a+ii+i+y o+t+o+l p+o+d+aiin o+cph+e+y o+p+ch+o+r o+l+k+sh+e+d qo+f+o+d o+p+d+aiin o+d+a+r d+a+i+r+o+dy	greedy longest unit; byte-order tie break
f86v6.21	f86v6.21|P01	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	o+r+eee+y l+k+ee+o+r d+aiin o+l+t+e+o+dy t+a+r o+t+y+t+ee+o+d+aiin y+t+y sh+ee+y t+a+r a+r a+m o+dy	greedy longest unit; byte-order tie break
f86v6.22	f86v6.22|P01	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	l+sh+e+ch+y t+sh+y qo+k+ee+dy k+a+i+n y+t+aiin ch+ee+s t+a+i+r+o+a+r qo+t+a+r t+a+y d a+m+o+m	greedy longest unit; byte-order tie break
f86v6.23	f86v6.23|P01	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qo+k+a+r o+l+k+e+dy o+t+o+r ch+e+dy qo+k+a+r o+p+ch+e+dy d+a+r y+k+a+r a+r d+a+i+r a+i+n o+l k+e+o+d+a+r	greedy longest unit; byte-order tie break
f86v6.24	f86v6.24|P01	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	ch+e+y k+e+o+dy ch+o+t+y d+a+l o+dy qo+k+ee+dy p+ch+e+dy y+t+sh+y t+o+dy d+a+l t+ch+e+dy qo+k+a+r o+l+y	greedy longest unit; byte-order tie break
f86v6.25	f86v6.25|P01	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram	y+t+ee+dy qo+k+a+r o+l+k+a+r qo+d+a+r y+k+aiin o+r o+k+eee+e+y o+f+ch+e+dy qo+k+aiin a+r+a+r+a+m	greedy longest unit; byte-order tie break
f86v6.26	f86v6.26|P01	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	s+aiin sh+o+r sh+e+k+aiin ch+e+dy ch+o+l+k+e+o+g qo+k+ch+y o+r+ch+cth+y o+l+t+ee+dy+d+a+r o+t+a+r a+i+m	greedy longest unit; byte-order tie break
f86v6.27	f86v6.27|P01	alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy	a+l+sh+d+r l+k+a+r d+a+l k+sh+d sh+d+a+r sh+e+dy qo+dy sh+ee+y qo+t+e+dy o+l+k+ee+y qo+k+ch+dy r+a+m+sh+y	greedy longest unit; byte-order tie break
f86v6.28	f86v6.28|P01	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy	qo+k+aiin qo+k+a+r o+k+a+r qo+t+a+r l+o+r qo+k+ch+dy d+a+r sh+e+y d y t+sh+e+dy qo+t+o+l dy+t+sh+y dy	greedy longest unit; byte-order tie break
f86v6.29	f86v6.29|P01	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	d+ch+e+dy ch+cth+dy sh+o+l o+k+y y+t+aiin y+k+aiin ch+e+dy dy d+a+l sh+d+aiin	greedy longest unit; byte-order tie break
f86v6.3	f86v6.3|P01	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	qo+l+ch+y o+l+k+ee+dy ch+d+a+l ch+e+dy ch+o+r a+r a+r+o+dy qo+k+ch+dy ch+d+a+l o+k+a+r ch+dy o+t+aiin	greedy longest unit; byte-order tie break
f86v6.30	f86v6.30|P01	polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary	p+o+l+k+ee+y t+sh+e+d qo+p+ch+e+y p+a+r+o+iin ch+e+f+ch+y qo+p+a+r qo+p+ch+e+dy qo+p+y+d+aiin qo+p+a+r+y	greedy longest unit; byte-order tie break
f86v6.31	f86v6.31|P01	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	d+a+i+r ch+e+p+y qo+k+aiin o+l+k+a+r o+l+k+ch+dy o+k+a+r a+l d+a+r o+l+k+ch+e+y o+t+y+t+a+m o+r+o+m	greedy longest unit; byte-order tie break
f86v6.32	f86v6.32|P01	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qo+k+ee+y qo+ee+a+r ch+s+e+y o+k+y qo+k+a+r o+r ch+e+y qo+t+a+r o+l k+ch+e+dy qo+k+aiin a+m	greedy longest unit; byte-order tie break
f86v6.33	f86v6.33|P01	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	d+a+r o+l+k+aiin y+dy l+k+ch+e+dy o+k+eee+y+k+ee+y d+l l+d l+o l sh+ee+y qo+k+sh+e+y t+aiin g	greedy longest unit; byte-order tie break
f86v6.34	f86v6.34|P01	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	s+o+r+aiin a+r sh+e+y qo+t+e+o+dy o+r a+ii+i+n o+ee+y l+d+a+ii+i+n o+r o+r+o o+l k+a+ii+i+n	greedy longest unit; byte-order tie break
f86v6.35	f86v6.35|P01	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	s+a+r aiin o+t+a+r ch+e+o+dy qo+t+aiin qo+k+aiin o+l t+e+y qo+k+aiin o+k+a+r o+l	greedy longest unit; byte-order tie break
f86v6.36	f86v6.36|P01	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin	d+a+i+r+a+l d+aiin qo+k+a+r ch+o+l t+a+l cth+dy qo+k+ee+y l+k+aiin o+l+k+aiin a+r+aiin	greedy longest unit; byte-order tie break
f86v6.37	f86v6.37|P01	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	l+sh+a+r o+k+a+r qo+ee+dy qo+t+a+r o+t+a+l o+l+k+y qo+k+a+l o+l k+aiin o+cth+e+a+r l+o	greedy longest unit; byte-order tie break
f86v6.38	f86v6.38|P01	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	p+o+iin o+t+a+l k+a+l t+o+r+o+r o+l+aiin o+k+e+o+ckh+e+y o+l+k+ee+y qo+e+dy l+k+aiin o+l+t+a+m	greedy longest unit; byte-order tie break
