paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f93r|f93r.1-f93r.32	f93r.14	2	ckhos	[ungelesen: ckhos]	[ungelesen: ckhos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ckhos]	UNREAD	INHERITED	[ungelesen: ckhos]	[ungelesen: ckhos]	[ungelesen: ckhos]		recorded
f93r|f93r.1-f93r.32	f93r.14	3	okcheod	[ungelesen: okcheod]	[ungelesen: okcheod]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okcheod]	UNREAD	INHERITED	[ungelesen: okcheod]	[ungelesen: okcheod]	[ungelesen: okcheod]		recorded
f93r|f93r.1-f93r.32	f93r.14	4	chr	Blütenrest	Blütenrest	ASSUMED		UNCHANGED	UNCHANGED	Blütenrest	ASSUMED	INHERITED	Blütenrest	Blütenrest	Blütenrest		recorded
f93r|f93r.1-f93r.32	f93r.15	1	ochol	[ungelesen: ochol]	[ungelesen: ochol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ochol]	UNREAD	INHERITED	[ungelesen: ochol]	[ungelesen: ochol]	[ungelesen: ochol]		recorded
f93r|f93r.1-f93r.32	f93r.15	2	shodal	[ungelesen: shodal]	[ungelesen: shodal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shodal]	UNREAD	INHERITED	[ungelesen: shodal]	[ungelesen: shodal]	[ungelesen: shodal]		recorded
f93r|f93r.1-f93r.32	f93r.15	3	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f93r|f93r.1-f93r.32	f93r.15	4	cheodam	[ungelesen: cheodam]	[ungelesen: cheodam]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheodam]	UNREAD	INHERITED	[ungelesen: cheodam]	[ungelesen: cheodam]	[ungelesen: cheodam]		recorded
f93r|f93r.1-f93r.32	f93r.16	1	choshy	[ungelesen: choshy]	[ungelesen: choshy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: choshy]	UNREAD	INHERITED	[ungelesen: choshy]	[ungelesen: choshy]	[ungelesen: choshy]		recorded
f93r|f93r.1-f93r.32	f93r.16	2	qokor	erhitze	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	INHERITED	erhitze	erhitze	erhitze		recorded
f93r|f93r.1-f93r.32	f93r.16	3	chckhs	[ungelesen: chckhs]	[ungelesen: chckhs]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chckhs]	UNREAD	INHERITED	[ungelesen: chckhs]	[ungelesen: chckhs]	[ungelesen: chckhs]		recorded
f93r|f93r.1-f93r.32	f93r.17	1	tcheo	[ungelesen: tcheo]	[ungelesen: tcheo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tcheo]	UNREAD	INHERITED	[ungelesen: tcheo]	[ungelesen: tcheo]	[ungelesen: tcheo]		recorded
f93r|f93r.1-f93r.32	f93r.17	2	l	[ungelesen: l]	[ungelesen: l]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: l]	UNREAD	INHERITED	[ungelesen: l]	[ungelesen: l]	[ungelesen: l]		recorded
f93r|f93r.1-f93r.32	f93r.17	3	cholchecthody	[ungelesen: cholchecthody]	[ungelesen: cholchecthody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cholchecthody]	UNREAD	INHERITED	[ungelesen: cholchecthody]	[ungelesen: cholchecthody]	[ungelesen: cholchecthody]		recorded
f93r|f93r.1-f93r.32	f93r.18	1	olkees	[ungelesen: olkees]	[ungelesen: olkees]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olkees]	UNREAD	INHERITED	[ungelesen: olkees]	[ungelesen: olkees]	[ungelesen: olkees]		recorded
f93r|f93r.1-f93r.32	f93r.18	2	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.18	3	shody	benetztes Material	benetztes Material	ASSUMED		UNCHANGED	UNCHANGED	benetztes Material	ASSUMED	INHERITED	benetztes Material	benetztes Material	benetztes Material		recorded
f93r|f93r.1-f93r.32	f93r.19	1	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED		UNCHANGED	UNCHANGED	verarbeitetes Blütenmaterial	ASSUMED	INHERITED	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial		recorded
f93r|f93r.1-f93r.32	f93r.19	2	shol	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f93r|f93r.1-f93r.32	f93r.19	3	r	darauf	darauf	ASSUMED		UNCHANGED	UNCHANGED	darauf	ASSUMED	INHERITED	darauf	darauf	darauf		recorded
f93r|f93r.1-f93r.32	f93r.19	4	sheoky	[ungelesen: sheoky]	[ungelesen: sheoky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheoky]	UNREAD	INHERITED	[ungelesen: sheoky]	[ungelesen: sheoky]	[ungelesen: sheoky]		recorded
f93r|f93r.1-f93r.32	f93r.20	1	ychockhy	[ungelesen: ychockhy]	[ungelesen: ychockhy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ychockhy]	UNREAD	INHERITED	[ungelesen: ychockhy]	[ungelesen: ychockhy]	[ungelesen: ychockhy]		recorded
f93r|f93r.1-f93r.32	f93r.20	2	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f93r|f93r.1-f93r.32	f93r.20	3	osos	[ungelesen: osos]	[ungelesen: osos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: osos]	UNREAD	INHERITED	[ungelesen: osos]	[ungelesen: osos]	[ungelesen: osos]		recorded
f93r|f93r.1-f93r.32	f93r.21	1	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f93r|f93r.1-f93r.32	f93r.21	2	shol	feucht	feucht	ASSUMED		UNCHANGED	UNCHANGED	feucht	ASSUMED	INHERITED	feucht	feucht	feucht		recorded
f93r|f93r.1-f93r.32	f93r.21	3	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f93r|f93r.1-f93r.32	f93r.21	4	shcthy	[ungelesen: shcthy]	[ungelesen: shcthy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shcthy]	UNREAD	INHERITED	[ungelesen: shcthy]	[ungelesen: shcthy]	[ungelesen: shcthy]		recorded
f93r|f93r.1-f93r.32	f93r.22	1	kchor	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.22	2	cthy	Kraut	Kraut	ASSUMED		UNCHANGED	UNCHANGED	Kraut	ASSUMED	INHERITED	Kraut	Kraut	Kraut		recorded
f93r|f93r.1-f93r.32	f93r.22	3	chakal	[ungelesen: chakal]	[ungelesen: chakal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chakal]	UNREAD	INHERITED	[ungelesen: chakal]	[ungelesen: chakal]	[ungelesen: chakal]		recorded
f93r|f93r.1-f93r.32	f93r.22	4	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f93r|f93r.1-f93r.32	f93r.23	1	oain	[ungelesen: oain]	[ungelesen: oain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oain]	UNREAD	INHERITED	[ungelesen: oain]	[ungelesen: oain]	[ungelesen: oain]		recorded
f93r|f93r.1-f93r.32	f93r.23	2	okor	[ungelesen: okor]	[ungelesen: okor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okor]	UNREAD	INHERITED	[ungelesen: okor]	teile ab	abgeteilter Anteil		recorded
f93r|f93r.1-f93r.32	f93r.23	3	shody	benetztes Material	benetztes Material	ASSUMED		UNCHANGED	UNCHANGED	benetztes Material	ASSUMED	INHERITED	benetztes Material	benetztes Material	benetztes Material		recorded
f93r|f93r.1-f93r.32	f93r.23	4	teols	[ungelesen: teols]	[ungelesen: teols]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: teols]	UNREAD	INHERITED	[ungelesen: teols]	[ungelesen: teols]	[ungelesen: teols]		recorded
f93r|f93r.1-f93r.32	f93r.24	1	ychocthy	[ungelesen: ychocthy]	[ungelesen: ychocthy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ychocthy]	UNREAD	INHERITED	[ungelesen: ychocthy]	[ungelesen: ychocthy]	[ungelesen: ychocthy]		recorded
f93r|f93r.1-f93r.32	f93r.24	2	chotey	[ungelesen: chotey]	[ungelesen: chotey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chotey]	UNREAD	INHERITED	[ungelesen: chotey]	[ungelesen: chotey]	[ungelesen: chotey]		recorded
f93r|f93r.1-f93r.32	f93r.24	3	teey	[ungelesen: teey]	[ungelesen: teey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: teey]	UNREAD	INHERITED	[ungelesen: teey]	[ungelesen: teey]	[ungelesen: teey]		recorded
f93r|f93r.1-f93r.32	f93r.24	4	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.25	1	ysaiin	[ungelesen: ysaiin]	[ungelesen: ysaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ysaiin]	UNREAD	INHERITED	[ungelesen: ysaiin]	[ungelesen: ysaiin]	[ungelesen: ysaiin]		recorded
f93r|f93r.1-f93r.32	f93r.25	2	chotar	[ungelesen: chotar]	[ungelesen: chotar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chotar]	UNREAD	INHERITED	[ungelesen: chotar]	[ungelesen: chotar]	[ungelesen: chotar]		recorded
f93r|f93r.1-f93r.32	f93r.25	3	shody	benetztes Material	benetztes Material	ASSUMED		UNCHANGED	UNCHANGED	benetztes Material	ASSUMED	INHERITED	benetztes Material	benetztes Material	benetztes Material		recorded
f93r|f93r.1-f93r.32	f93r.26	1	ocheodaiin	[ungelesen: ocheodaiin]	[ungelesen: ocheodaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ocheodaiin]	UNREAD	INHERITED	[ungelesen: ocheodaiin]	[ungelesen: ocheodaiin]	[ungelesen: ocheodaiin]		recorded
f93r|f93r.1-f93r.32	f93r.26	2	tchos	[ungelesen: tchos]	[ungelesen: tchos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: tchos]	UNREAD	INHERITED	[ungelesen: tchos]	[ungelesen: tchos]	[ungelesen: tchos]		recorded
f93r|f93r.1-f93r.32	f93r.26	3	sor	weiterer Bestandteil	weiterer Bestandteil	ASSUMED		UNCHANGED	UNCHANGED	weiterer Bestandteil	ASSUMED	INHERITED	weiterer Bestandteil	weiterer Bestandteil	weiterer Bestandteil		recorded
f93r|f93r.1-f93r.32	f93r.27	1	qokor	erhitze	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	INHERITED	erhitze	erhitze	erhitze		recorded
f93r|f93r.1-f93r.32	f93r.27	2	cheo	Zubereitung	Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	Zubereitung	ASSUMED	INHERITED	Zubereitung	Zubereitung	Zubereitung		recorded
f93r|f93r.1-f93r.32	f93r.27	3	los	[ungelesen: los]	[ungelesen: los]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: los]	UNREAD	INHERITED	[ungelesen: los]	[ungelesen: los]	[ungelesen: los]		recorded
f93r|f93r.1-f93r.32	f93r.27	4	ckheody	[ungelesen: ckheody]	[ungelesen: ckheody]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ckheody]	UNREAD	INHERITED	[ungelesen: ckheody]	[ungelesen: ckheody]	[ungelesen: ckheody]		recorded
f93r|f93r.1-f93r.32	f93r.28	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f93r|f93r.1-f93r.32	f93r.28	2	odol	abgemessene Zubereitung	abgemessene Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	abgemessene Zubereitung	ASSUMED	INHERITED	abgemessene Zubereitung	abgemessene Zubereitung	abgemessene Zubereitung		recorded
f93r|f93r.1-f93r.32	f93r.28	3	chodaiin	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.28	4	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f93r|f93r.1-f93r.32	f93r.29	1	dain	Dosis P	Dosis P	ASSUMED		UNCHANGED	UNCHANGED	Dosis P	ASSUMED	INHERITED	Dosis P	Dosis P	Dosis P		recorded
f93r|f93r.1-f93r.32	f93r.29	2	{ck}cho	[ungelesen: {ck}cho]	[ungelesen: {ck}cho]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: {ck}cho]	UNREAD	INHERITED	[ungelesen: {ck}cho]	[ungelesen: {ck}cho]	[ungelesen: {ck}cho]		recorded
f93r|f93r.1-f93r.32	f93r.29	3	ctho	Krautmehl	Krautmehl	ASSUMED		UNCHANGED	UNCHANGED	Krautmehl	ASSUMED	INHERITED	Krautmehl	Krautmehl	Krautmehl		recorded
f93r|f93r.1-f93r.32	f93r.29	4	ctho[s:e]g	[ungelesen: ctho[s:e]g]	[ungelesen: ctho[s:e]g]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ctho[s:e]g]	UNREAD	INHERITED	[ungelesen: ctho[s:e]g]	[ungelesen: ctho[s:e]g]	[ungelesen: ctho[s:e]g]		recorded
f93r|f93r.1-f93r.32	f93r.30	1	shodaiin	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]		recorded
f93r|f93r.1-f93r.32	f93r.30	2	qokcho	verarbeite warm	verarbeite warm	ASSUMED		UNCHANGED	UNCHANGED	verarbeite warm	ASSUMED	INHERITED	verarbeite warm	verarbeite warm	verarbeite warm		recorded
f93r|f93r.1-f93r.32	f93r.30	3	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f93r|f93r.1-f93r.32	f93r.31	1	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f93r|f93r.1-f93r.32	f93r.31	2	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f93r|f93r.1-f93r.32	f93r.31	3	cthol	Krautpulver	Krautpulver	ASSUMED		UNCHANGED	UNCHANGED	Krautpulver	ASSUMED	INHERITED	Krautpulver	Krautpulver	Krautpulver		recorded
f93r|f93r.1-f93r.32	f93r.31	4	olchod	[ungelesen: olchod]	[ungelesen: olchod]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olchod]	UNREAD	INHERITED	[ungelesen: olchod]	[ungelesen: olchod]	[ungelesen: olchod]		recorded
f93r|f93r.1-f93r.32	f93r.32	1	dol	Portion	Portion	ASSUMED		UNCHANGED	UNCHANGED	Portion	ASSUMED	INHERITED	Portion	Portion	Portion		recorded
f93r|f93r.1-f93r.32	f93r.32	2	chokal	[ungelesen: chokal]	[ungelesen: chokal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chokal]	UNREAD	INHERITED	[ungelesen: chokal]	[ungelesen: chokal]	[ungelesen: chokal]		recorded
f93r|f93r.1-f93r.32	f93r.32	3	schos	[ungelesen: schos]	[ungelesen: schos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: schos]	UNREAD	INHERITED	[ungelesen: schos]	[ungelesen: schos]	[ungelesen: schos]		recorded
f99r|f99r.47-f99r.52	f99r.47	1	tol	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]		recorded
f99r|f99r.47-f99r.52	f99r.47	2	keey	[ungelesen: keey]	[ungelesen: keey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keey]	UNREAD	INHERITED	[ungelesen: keey]	[ungelesen: keey]	[ungelesen: keey]		recorded
f99r|f99r.47-f99r.52	f99r.47	3	ctheey	Krautzubereitung	Krautzubereitung	ASSUMED		UNCHANGED	UNCHANGED	Krautzubereitung	ASSUMED	INHERITED	Krautzubereitung	Krautzubereitung	Krautzubereitung		recorded
f99r|f99r.47-f99r.52	f99r.48	1	ykeol	[ungelesen: ykeol]	[ungelesen: ykeol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykeol]	UNREAD	INHERITED	[ungelesen: ykeol]	[ungelesen: ykeol]	[ungelesen: ykeol]		recorded
f99r|f99r.47-f99r.52	f99r.48	2	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f99r|f99r.47-f99r.52	f99r.48	3	ockhey	[ungelesen: ockhey]	[ungelesen: ockhey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ockhey]	UNREAD	INHERITED	[ungelesen: ockhey]	[ungelesen: ockhey]	[ungelesen: ockhey]		recorded
f99r|f99r.47-f99r.52	f99r.48	4	chol	trockne	erhitze	ASSUMED		UNCHANGED	UNCHANGED	erhitze	ASSUMED	H	erhitze	erhitze	erhitze		recorded
f99r|f99r.47-f99r.52	f99r.48	5	cheodal	[ungelesen: cheodal]	[ungelesen: cheodal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheodal]	UNREAD	INHERITED	[ungelesen: cheodal]	[ungelesen: cheodal]	[ungelesen: cheodal]		recorded
f99r|f99r.47-f99r.52	f99r.48	6	okeo	[ungelesen: okeo]	[ungelesen: okeo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeo]	UNREAD	INHERITED	[ungelesen: okeo]	[ungelesen: okeo]	[ungelesen: okeo]		recorded
f99r|f99r.47-f99r.52	f99r.48	7	r	darauf	darauf	ASSUMED		UNCHANGED	UNCHANGED	darauf	ASSUMED	INHERITED	darauf	darauf	darauf		recorded
f99r|f99r.47-f99r.52	f99r.48	8	alcheeg	[ungelesen: alcheeg]	[ungelesen: alcheeg]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: alcheeg]	UNREAD	INHERITED	[ungelesen: alcheeg]	[ungelesen: alcheeg]	[ungelesen: alcheeg]		recorded
f99r|f99r.47-f99r.52	f99r.48	9	orar	[ungelesen: orar]	[ungelesen: orar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: orar]	UNREAD	INHERITED	[ungelesen: orar]	[ungelesen: orar]	[ungelesen: orar]		recorded
f99r|f99r.47-f99r.52	f99r.49	1	okeeey	[ungelesen: okeeey]	[ungelesen: okeeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeeey]	UNREAD	INHERITED	[ungelesen: okeeey]	[ungelesen: okeeey]	[ungelesen: okeeey]		recorded
f99r|f99r.47-f99r.52	f99r.49	2	keey	[ungelesen: keey]	[ungelesen: keey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keey]	UNREAD	INHERITED	[ungelesen: keey]	[ungelesen: keey]	[ungelesen: keey]		recorded
f99r|f99r.47-f99r.52	f99r.49	3	keear	[ungelesen: keear]	[ungelesen: keear]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: keear]	UNREAD	INHERITED	[ungelesen: keear]	[ungelesen: keear]	[ungelesen: keear]		recorded
f99r|f99r.47-f99r.52	f99r.49	4	okeey	erwärme vorsichtig	erwärme vorsichtig	ASSUMED		UNCHANGED	UNCHANGED	erwärme vorsichtig	ASSUMED	INHERITED	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig		recorded
f99r|f99r.47-f99r.52	f99r.49	5	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f99r|f99r.47-f99r.52	f99r.49	6	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f99r|f99r.47-f99r.52	f99r.49	7	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f99r|f99r.47-f99r.52	f99r.49	8	aiin	Maßzahl Q	Maßzahl Q	ASSUMED		UNCHANGED	UNCHANGED	Maßzahl Q	ASSUMED	INHERITED	Maßzahl Q	Maßzahl Q	Maßzahl Q		recorded
f99r|f99r.47-f99r.52	f99r.49	9	olaiir	[ungelesen: olaiir]	[ungelesen: olaiir]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: olaiir]	UNREAD	INHERITED	[ungelesen: olaiir]	[ungelesen: olaiir]	[ungelesen: olaiir]		recorded
f99r|f99r.47-f99r.52	f99r.49	10	oolsal	[ungelesen: oolsal]	[ungelesen: oolsal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oolsal]	UNREAD	INHERITED	[ungelesen: oolsal]	[ungelesen: oolsal]	[ungelesen: oolsal]		recorded
f99r|f99r.47-f99r.52	f99r.50	1	qokeeo	[ungelesen: qokeeo]	[ungelesen: qokeeo]	UNREAD		UNCHANGED	UNCHANGED	rühre [Hypothese]	ASSUMED	R	rühre [Hypothese]	rühre [Hypothese]	rühre [Hypothese]		recorded
f99r|f99r.47-f99r.52	f99r.50	2	okeey	erwärme vorsichtig	erwärme vorsichtig	ASSUMED		UNCHANGED	UNCHANGED	erwärme vorsichtig	ASSUMED	INHERITED	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig		recorded
f99r|f99r.47-f99r.52	f99r.50	3	qokeey	erhitze anhaltend	erhitze anhaltend	ASSUMED		UNCHANGED	UNCHANGED	erhitze anhaltend	ASSUMED	INHERITED	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend		recorded
f99r|f99r.47-f99r.52	f99r.50	4	okesy	[ungelesen: okesy]	[ungelesen: okesy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okesy]	UNREAD	INHERITED	[ungelesen: okesy]	[ungelesen: okesy]	[ungelesen: okesy]		recorded
f99r|f99r.47-f99r.52	f99r.50	5	qokeeo	[ungelesen: qokeeo]	[ungelesen: qokeeo]	UNREAD		UNCHANGED	UNCHANGED	rühre [Hypothese]	ASSUMED	R	rühre [Hypothese]	rühre [Hypothese]	rühre [Hypothese]		recorded
f99r|f99r.47-f99r.52	f99r.50	6	sar	je Teil	je Teil	ASSUMED		UNCHANGED	UNCHANGED	je Teil	ASSUMED	INHERITED	je Teil	je Teil	je Teil		recorded
f99r|f99r.47-f99r.52	f99r.50	7	sheseky	[ungelesen: sheseky]	[ungelesen: sheseky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheseky]	UNREAD	INHERITED	[ungelesen: sheseky]	[ungelesen: sheseky]	[ungelesen: sheseky]		recorded
f99r|f99r.47-f99r.52	f99r.50	8	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f99r|f99r.47-f99r.52	f99r.50	9	al	davon	davon	ASSUMED		UNCHANGED	UNCHANGED	davon	ASSUMED	INHERITED	davon	davon	davon	U: Herkunft ungebunden | T: okeol f99r.49:6 | V: okeol f99r.49:6	recorded
f99r|f99r.47-f99r.52	f99r.51	1	yshaiin	[ungelesen: yshaiin]	[ungelesen: yshaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yshaiin]	UNREAD	INHERITED	[ungelesen: yshaiin]	[ungelesen: yshaiin]	[ungelesen: yshaiin]		recorded
f99r|f99r.47-f99r.52	f99r.51	2	{ykh}ey	[ungelesen: {ykh}ey]	[ungelesen: {ykh}ey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: {ykh}ey]	UNREAD	INHERITED	[ungelesen: {ykh}ey]	[ungelesen: {ykh}ey]	[ungelesen: {ykh}ey]		recorded
f99r|f99r.47-f99r.52	f99r.51	3	octhey	[ungelesen: octhey]	[ungelesen: octhey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: octhey]	UNREAD	INHERITED	[ungelesen: octhey]	[ungelesen: octhey]	[ungelesen: octhey]		recorded
f99r|f99r.47-f99r.52	f99r.51	4	dy	fertig	fertig	ASSUMED		UNCHANGED	UNCHANGED	fertig	ASSUMED	INHERITED	fertig	fertig	fertig		recorded
f99r|f99r.47-f99r.52	f99r.51	5	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
