expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0112	f15r	f15	f15r.6	6	H	A	1	f15r-P001	0	0	FUSED	s	aiin	III	3	saiin	5	5	6	MIDDLE	dchy ko kaiin chdy saiin okear	chdy	4	1	0	NONE	OPEN	trocken am Anfang des Grades, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okear	6	0	0	NONE	EDGE_OR_NONEXACT	[okear:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0113	f15r	f15	f15r.10	10	H	A	1	f15r-P001	0	0	FUSED	s	aiiin	IV	4	saiiin	4	4	5	MIDDLE	ychain chy okshy saiiin dolchds	okshy	3	1	0	HOT|MOIST|PREPARATION|BEGIN_STAGE	CONTENT_PREP	heiß-feuchter Ansatz am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	dolchds	5	1	0	NONE	OPEN	[dolchds:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	vier Drachmen	vier gleiche Teile || vier Unzen	C0_SINGLETON_PAIR	0	0	Menge: vier Drachmen; Zubereitung: heiß-feuchter Ansatz am Anfang des Grades	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0114	f16r	f16	f16r.9	9	H	A	1	f16r-P002	0	1	FUSED	s	aiin	III	3	saiin	1	1	2	FIRST	saiin ytaiin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ytaiin	2	1	0	COLD|LEVEL_III	QUALITY_VALUE	Eintrag: kalt, Stufe III	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0115	f16v	f16	f16v.11	11	H	A	1	f16v-P002	0	0	FUSED	s	aiin	III	3	saiin	3	3	3	LAST	okytaiin chkchy saiin	chkchy	2	1	0	HOT|DRY|PROCESS	QUALITY_VALUE	trocknen, erhitzen, erneut trocknen und abschließen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0116	f17v	f17	f17v.7	7	H	A	1	f17v-P001	0	0	SEPARATED	s	aiin	III	3	s aiin	6	7	7	LAST	sor chkeey poiis cheor os s aiin	os	5	1	0	NONE	OPEN	Zubereitung	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0117	f21r	f21	f21r.2	2	H	A	1	f21r-P001	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chcphy	2	1	0	NONE	OPEN	trockene Mischung	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0118	f22v	f22	f22v.4	4	H	A	1	f22v-P001	0	0	FUSED	s	aiin	III	3	saiin	4	4	6	MIDDLE	otchaiin shoty qoky saiin odaiin ytaiin	qoky	3	1	0	HOT|BEGIN_STAGE	QUALITY_VALUE	heiß am Anfang des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	odaiin	5	1	0	PREPARATION|LEVEL_III	CONTENT_PREP	Zubereitung, Wertstufe III	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: Zubereitung, Wertstufe III	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0119	f24v	f24	f24v.8	8	H	A	1	f24v-P002	0	0	FUSED	s	ain	II	2	sain	4	4	4	LAST	kochky chcthy shol sain	shol	3	1	0	NONE	OPEN	feucht; nominal feuchtes Gut/Material	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0120	f26r	f26	f26r.7	7	H	B	2	f26r-P002	1	0	SEPARATED	s	aiin	III	3	s aiin	6	7	12	MIDDLE	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	ypchseds	5	1	0	NONE	OPEN	[ypchseds:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	sha	8	0	0	NONE	EDGE_OR_NONEXACT	[sha:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0121	f26v	f26	f26v.4	4	H	B	2	f26v-P001	0	0	FUSED	or	aiin	III	3	oraiin	8	8	10	MIDDLE	yckheody qokedy deey saldy okedor or cheos oraiin okeo chekaiin	cheos	7	0	0	NONE	EDGE_OR_NONEXACT	Charge eines mitteltrockenen Ansatzes	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	okeo	9	1	0	NONE	OPEN	[okeo:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0122	f2r	f2	f2r.6	6	H	A	1	f2r-P001	0	0	FUSED	s	aiin	III	3	saiin	1	1	9	FIRST	saiin dain d dkol sor ytoldy dchol dchy cthy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	dain	2	0	0	NONE	EDGE_OR_NONEXACT	Grad-/Maßwert II	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0123	f2r	f2	f2r.10	10	H	A	1	f2r-P002	0	0	FUSED	s	aiin	III	3	saiin	8	8	9	MIDDLE	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	keol	7	1	0	HOT|MATERIAL	CONTENT_PREP	heißer Drogenstoff	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	eaiin	9	0	0	NONE	EDGE_OR_NONEXACT	drei Teile auf Mittelstufe	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff: heißer Drogenstoff	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0124	f2r	f2	f2r.12	12	H	A	1	f2r-P002	0	0	FUSED	s	aiin	III	3	saiin	8	8	11	MIDDLE	okol chy chor cthor yor an chan saiin chety chyky sal	chan	7	1	0	NONE	OPEN	trocken, Grad I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chety	9	1	0	COLD|DRY	QUALITY_VALUE	trocken-kalte gebundene Form	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0125	f31r	f31	f31r.2	2	H	B	2	f31r-P001	0	0	SEPARATED	s	aiin	III	3	s aiin	5	6	8	MIDDLE	dcheey daiin okeedy qokees s aiin shekeey qef	qokees	4	1	0	HOT|AMOUNT|PROCESS|END_STAGE	AMOUNT_PART	erhitze die Charge bis zur Endstufe	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	shekeey	7	0	0	NONE	EDGE_OR_NONEXACT	[shekeey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0126	f33r	f33	f33r.4	4	H	B	2	f33r-P001	0	0	FUSED	s	aiin	III	3	saiin	6	6	13	MIDDLE	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	aiiin	5	0	0	NONE	EDGE_OR_NONEXACT	Menge-/Klassenwert IV	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	7	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0127	f33r	f33	f33r.5	5	H	B	2	f33r-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	13	MIDDLE	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair	1	1	0	NONE	OPEN	Pulverfraktion II	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	otaiin	4	1	0	NONE	OPEN	kalt im Zubereitungsrahmen, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0128	f33r	f33	f33r.7	7	H	B	2	f33r-P001	0	1	SEPARATED	or	aiin	III	3	or aiin	4	5	9	MIDDLE	dar chos aiin or aiin cheekaiin okain ar okeeey	aiin	3	1	0	NONE	OPEN	Menge III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheekaiin	6	1	0	NONE	OPEN	[cheekaiin:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0129	f33v	f33	f33v.9	9	H	B	2	f33v-P002	0	0	SEPARATED	or	aiin	III	3	or aiin	2	3	14	MIDDLE	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	sar	1	1	0	NONE	OPEN	Samenfraktion I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chor	4	1	0	NONE	OPEN	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0130	f33v	f33	f33v.9	9	H	B	2	f33v-P002	0	0	SEPARATED	ar	aiin	III	3	ar aiin	10	11	14	MIDDLE	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	chckhy	9	1	0	NONE	OPEN	Arzneikompositum: trocken, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okain	12	1	0	NONE	OPEN	heiß im Zubereitungsrahmen, Grad II	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0131	f34r	f34	f34r.13	13	H	B	2	f34r-P002	0	0	SEPARATED	ar	aiiin	IV	4	ar aiiin	9	10	11	MIDDLE	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	chor	8	1	0	NONE	OPEN	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	daly	11	0	0	NONE	EDGE_OR_NONEXACT	abgewogener Rohstoffposten I, Grundform	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	vier Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0132	f34v	f34	f34v.11	11	H	B	2	f34v-P002	0	1	SEPARATED	s	aiin	III	3	s aiin	3	4	7	MIDDLE	yshos ody s aiin okey okal shedy	ody	2	0	0	NONE	EDGE_OR_NONEXACT	fertiggestellter Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	okey	5	0	0	NONE	EDGE_OR_NONEXACT	heißer Ansatz in der Mitte des Grades	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0133	f37v	f37	f37v.6	6	H	A	1	f37v-P001	0	0	FUSED	s	aiin	III	3	saiin	3	3	4	MIDDLE	yokor ytchor saiin oty	ytchor	2	1	0	COLD|DRY|AMOUNT|MATERIAL	CONTENT_PREP	kalt-trockene Portion dieser Droge	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	oty	4	1	0	NONE	OPEN	kalter Ansatz am Anfang des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Stoff: kalt-trockene Portion dieser Droge	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0134	f39r	f39	f39r.1	1	H	B	2	f39r-P001	1	0	FUSED	or	ain	II	2	orain	8	8	13	MIDDLE	tedo chshd cphhofy chdain shey fshy dy orain cheepaiin ofy shey kaly dy	dy	7	1	0	NONE	OPEN	Qualitäts-/Wertfeld geschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheepaiin	9	1	0	NONE	OPEN	[cheepaiin:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0135	f39r	f39	f39r.8	8	H	B	2	f39r-P002	0	0	FUSED	s	aiin	III	3	saiin	8	8	10	MIDDLE	lchedy shedy qokaiin chkeey fchedy okam chy saiin chckhy daisog	chy	7	0	0	NONE	EDGE_OR_NONEXACT	trocken am Anfang des Grades	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chckhy	9	0	0	NONE	EDGE_OR_NONEXACT	Arzneikompositum: trocken, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0136	f39r	f39	f39r.11	11	H	B	2	f39r-P003	0	0	SEPARATED	ar	aiin	III	3	ar aiin	2	3	12	MIDDLE	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin	dshdy	1	1	0	NONE	OPEN	[dshdy:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	y	4	1	0	NONE	OPEN	Eintragsteil abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Anteile	Portion/Portionen || Fraktion/Fraktionen	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Anteile	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0137	f39v	f39	f39v.1	1	H	B	2	f39v-P001	1	0	SEPARATED	or	aiin	III	3	or aiin	9	10	12	MIDDLE	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy	kar	8	1	0	HOT|PART|MATERIAL	CONTENT_PREP	heiße Drogenfraktion I	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	dolky	11	0	0	NONE	EDGE_OR_NONEXACT	[dolky:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Stoff: heiße Drogenfraktion I	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0138	f39v	f39	f39v.3	3	H	B	2	f39v-P001	0	0	FUSED	s	aiin	III	3	saiin	6	6	11	MIDDLE	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam	fchody	5	0	0	NONE	EDGE_OR_NONEXACT	[fchody:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	or	7	1	0	NONE	OPEN	Drogenportion	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0139	f39v	f39	f39v.3	3	H	B	2	f39v-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	7	8	11	MIDDLE	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam	saiin	6	1	0	NONE	OPEN	Samencharge III	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	qokaiin	9	1	0	NONE	OPEN	heiß, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0140	f39v	f39	f39v.5	5	H	B	2	f39v-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	6	7	14	MIDDLE	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	otar	5	1	0	NONE	OPEN	kalte Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	okaiin	8	1	0	NONE	OPEN	heiß, Grad III, im Ansatzrahmen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0141	f39v	f39	f39v.9	9	H	B	2	f39v-P002	0	0	SEPARATED	ar	ain	II	2	ar ain	4	5	13	MIDDLE	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	dal	3	0	0	NONE	EDGE_OR_NONEXACT	abgemessene Rohstoffmenge I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheor	6	1	0	DRY|PART|MATERIAL	CONTENT_PREP	trockener Drogenteil	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	zwei Anteile	Portion/Portionen || Fraktion/Fraktionen	C1_RECURRENT_PAIR	0	0	Menge: zwei Anteile; Stoff: trockener Drogenteil	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0142	f3r	f3	f3r.20	20	H	A	1	f3r-P004	0	1	SEPARATED	s	aiin	III	3	s aiin	5	6	9	MIDDLE	ycheor chol odaiin chol s aiin okol or am	chol	4	1	0	NONE	OPEN	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	okol	7	0	0	NONE	EDGE_OR_NONEXACT	heißer Ansatzstoff	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0143	f40r	f40	f40r.4	4	H	B	2	f40r-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	1	2	10	FIRST	or aiin chekody dar qokol okaiin okar oky okoldy ol	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	chekody	3	0	1	NONE	EDGE_OR_NONEXACT	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0144	f40r	f40	f40r.10	10	H	B	2	f40r-P002	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin olcheey chdy ychey ka ar oky ykedy okair ody	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	olcheey	2	1	0	NONE	OPEN	Holzdrogenansatz vollständig trocknen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0145	f40v	f40	f40v.10	10	H	B	2	f40v-P001	0	0	FUSED	or	aiin	III	3	oraiin	4	4	4	LAST	tchkaiin tchedy qokaiin oraiin	qokaiin	3	1	0	NONE	OPEN	heiß, Grad III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0146	f40v	f40	f40v.15	15	H	B	2	f40v-P002	0	0	SEPARATED	or	aiiin	IV	4	or aiiin	3	4	10	MIDDLE	qokchey qody or aiiin o kaiin o ckhy sheod faimy	qody	2	0	0	NONE	EDGE_OR_NONEXACT	stelle die Zubereitung fertig	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	o	5	0	0	NONE	EDGE_OR_NONEXACT	Ansatz auf Heizstufe III	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	vier Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0147	f40v	f40	f40v.18	18	H	B	2	f40v-P002	0	0	FUSED	s	aiin	III	3	saiin	1	1	8	FIRST	saiin otain chckhy okal okair arol qokey okary	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	otain	2	1	0	NONE	OPEN	kalt im Zubereitungsrahmen, Grad II	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0148	f41v	f41	f41v.5	5	H	B	5	f41v-P002	0	0	FUSED	or	ain	II	2	orain	9	9	9	LAST	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain	oteodar	8	1	0	NONE	OPEN	[oteodar:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	zwei Portionen	Dosis/Dosen || Teil/Teile	C1_BOUNDARY_SUPPORTED	1	0	Mengenform II; Leitkandidat zwei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
