global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E3982	G407-S658	9	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E3983	G407-S658	10	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad I und als Ausführung; an der bezeichneten Stelle.	ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG · HIER · DROGENPOSTEN	SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	YES
G407-E3984	G407-S658	11	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dal	AL	NONE	OK	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	ZIELGEFÄSS	ZIELORT	YES
G407-E3985	G407-S658	12	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad II.	ANSATZ ANSETZEN · GRAD II · DROGENPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E3986	G407-S658	13	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad I und als Ausführung; an der bezeichneten Stelle.	ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG · HIER · DROGENPOSTEN	SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	YES
G407-E3987	G407-S658	14	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Ansatzeinheit.	DROGENPOSTEN NEHMEN · ANSATZEINHEIT	NEHMEN · EINHEIT	YES
G407-E3988	G407-S658	15	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	NONE	CH	Y	NONE	INHERITED_GRADE	Danach im laufenden Gang nimm den Drogenposten; auf Grad I und als Ausführung.	NÄCHSTER ANSATZ · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E3989	G407-S658	16	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qockhol	CARRIER_Q+O+CH+K+OL	CH|K	NONE	NONE	Y	MULTI_ACTION	Weiter nimm den Drogenposten [wie zuvor] und gib den Drogenposten [wie zuvor] zu; als neuen Einsatz und als Ausführung.	BEGINNMARKER · AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · ANSATZ FORTSETZEN	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · GEBEN · FORTSETZEN	YES
G407-E3990	G407-S658	17	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	okol	OK+OL	OK	NONE	NONE	Y	ORDERED_ACTION	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	ANSATZ ANSETZEN · ANSATZ FORTSETZEN	SETZEN · FORTSETZEN	YES
G407-E3991	G407-S658	18	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheedy	CH+EE+D_ADDR+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad II; an der bezeichneten Stelle.	DROGENPOSTEN NEHMEN · GRAD II · HIER · DROGENPOSTEN	NEHMEN · GRAD II · HIER · POSTEN	YES
G407-E3992	G407-S658	19	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokody	OK+O+DY	OK	NONE	NONE	Y	ACTION_ONLY	Setze den Drogenposten [wie zuvor] als Ansatz an; als Ausführung; schließe den Schritt.	ANSATZ ANSETZEN · AUSFÜHRUNG · SCHLUSS	SETZEN · AUSFÜHRUNG · SCHLUSS	YES
G407-E3993	G407-S659	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ykeeor	Y+K+EE+OR	K	NONE	Y|OR	NONE	GRADED_ACTION	Gib den Drogenposten und die Ansatzeinheit zu; auf Grad II.	DROGENPOSTEN · ZUTAT ZUGEBEN · GRAD II · ANSATZEINHEIT	POSTEN · GEBEN · GRAD II · EINHEIT	YES
G407-E3994	G407-S659	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chockhy	HO+CH+K+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und gib den Drogenposten zu; in der bezeichneten Klasse.	KLASSE · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · DROGENPOSTEN	KLASSE · NEHMEN · GEBEN · POSTEN	YES
G407-E3995	G407-S659	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	otol	OT+OL	NONE	K	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Danach und weiter im laufenden Gang gib den Drogenposten [wie zuvor] zu.	NÄCHSTER ANSATZ · ANSATZ FORTSETZEN	DANACH · FORTSETZEN	YES
G407-E3996	G407-S659	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheeol	SH+EE+OL	SH	NONE	NONE	Y	ORDERED_ACTION	Weiter halte den Drogenposten [wie zuvor]; auf Grad II.	ANSATZ HALTEN · GRAD II · ANSATZ FORTSETZEN	HALTEN · GRAD II · FORTSETZEN	YES
G407-E3997	G407-S659	5	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E3998	G407-S659	6	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qotody	OT+O+DY	NONE	CH	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Danach im laufenden Gang nimm den Drogenposten [wie zuvor]; als Ausführung; schließe den Schritt.	NÄCHSTER ANSATZ · AUSFÜHRUNG · SCHLUSS	DANACH · AUSFÜHRUNG · SCHLUSS	YES
G407-E3999	G407-S660	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	soteol	S+OT+E+OL	S	NONE	NONE	Y	ORDERED_ACTION	Danach und weiter wähle den Drogenposten [wie zuvor]; auf Grad I.	DROGENPOSTEN WÄHLEN · NÄCHSTER ANSATZ · GRAD I · ANSATZ FORTSETZEN	WÄHLEN · DANACH · GRAD I · FORTSETZEN	YES
G407-E4000	G407-S660	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chotam	CH+OT+AM_ADDR	CH	NONE	NONE	Y	ORDERED_ACTION	Danach nimm den Drogenposten [wie zuvor]; an der bezeichneten Stelle.	DROGENPOSTEN NEHMEN · NÄCHSTER ANSATZ · HIER	NEHMEN · DANACH · HIER	YES
G407-E4001	G407-S660	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	odaiin	O+D_ADDR+AIIN	NONE	CH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Mengenwert; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER · MENGENWERT	AUSFÜHRUNG · HIER · WERT	YES
G407-E4002	G407-S660	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sheo	SH+E+O	SH	NONE	NONE	AIIN	GRADED_ACTION	Halte den Mengenwert [wie zuvor]; auf Grad I und als Ausführung.	ANSATZ HALTEN · GRAD I · AUSFÜHRUNG	HALTEN · GRAD I · AUSFÜHRUNG	YES
G407-E4003	G407-S660	5	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ol	OL	NONE	SH	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang halte den Mengenwert [wie zuvor].	ANSATZ FORTSETZEN	FORTSETZEN	YES
G407-E4004	G407-S660	6	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad II.	ANSATZ ANSETZEN · GRAD II · DROGENPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E4005	G407-S660	7	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	olaiin	OL+AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Mengenwert als Ansatz an.	ANSATZ FORTSETZEN · MENGENWERT	FORTSETZEN · WERT	YES
G407-E4006	G407-S660	8	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4007	G407-S660	9	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chocthey	CH+O+CH+T+E+Y	CH|CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten, nimm den Drogenposten und stelle den Drogenposten ein; als Ausführung und auf Grad I.	DROGENPOSTEN NEHMEN · AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN · GRAD I · DROGENPOSTEN	NEHMEN · AUSFÜHRUNG · NEHMEN · EINSTELLEN · GRAD I · POSTEN	YES
G407-E4008	G407-S660	10	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	oteody	OT+E+O+Y	NONE	T	Y	NONE	INHERITED_GRADE	Danach im laufenden Gang stelle den Drogenposten ein; auf Grad I und als Ausführung.	NÄCHSTER ANSATZ · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	DANACH · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4009	G407-S660	11	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dy	Y	NONE	T	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang stelle den Drogenposten ein.	DROGENPOSTEN	POSTEN	YES
G407-E4010	G407-S660	12	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	S|OK	NONE	AIIN	NONE	MULTI_ACTION	Wähle den Mengenwert und setze den Mengenwert als Ansatz an; auf Grad I und als Ausführung; an der bezeichneten Stelle.	DROGENPOSTEN WÄHLEN · ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG · HIER · MENGENWERT	WÄHLEN · SETZEN · GRAD I · AUSFÜHRUNG · HIER · WERT	YES
G407-E4011	G407-S660	13	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4012	G407-S660	14	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	oteol	OT+E+OL	NONE	CH	NONE	Y	INHERITED_GRADE	Danach und weiter im laufenden Gang nimm den Drogenposten [wie zuvor]; auf Grad I.	NÄCHSTER ANSATZ · GRAD I · ANSATZ FORTSETZEN	DANACH · GRAD I · FORTSETZEN	YES
G407-E4013	G407-S660	15	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheockhy	CH+E+O+CH+K+Y	CH|CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten, nimm den Drogenposten und gib den Drogenposten zu; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	YES
G407-E4014	G407-S660	16	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chody	CH+O+D_ADDR+Y	CH	NONE	Y	NONE	ACTION_ARGUMENT	Nimm den Drogenposten; als Ausführung; an der bezeichneten Stelle.	DROGENPOSTEN NEHMEN · AUSFÜHRUNG · HIER · DROGENPOSTEN	NEHMEN · AUSFÜHRUNG · HIER · POSTEN	YES
G407-E4015	G407-S660	17	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	toairy	T+O+AIR+Y	T	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Stelle den Drogenposten ein; entlang der Transferbahn; als Ausführung.	ANSATZWERT EINSTELLEN · AUSFÜHRUNG · TRANSFERBAHN · DROGENPOSTEN	EINSTELLEN · AUSFÜHRUNG · BAHN · POSTEN	YES
G407-E4016	G407-S660	18	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	oteeody	OT+EE+O+DY	NONE	T	NONE	Y	INHERITED_GRADE	Danach im laufenden Gang stelle den Drogenposten [wie zuvor] ein; auf Grad II und als Ausführung; schließe den Schritt.	NÄCHSTER ANSATZ · GRAD II · AUSFÜHRUNG · SCHLUSS	DANACH · GRAD II · AUSFÜHRUNG · SCHLUSS	YES
G407-E4017	G407-S661	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cpheody	CH+P+E+O+DY	CH|P	NONE	NONE	Y	MULTI_ACTION	Nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; auf Grad I und als Ausführung; schließe den Schritt.	DROGENPOSTEN NEHMEN · ZUTAT EINSETZEN · GRAD I · AUSFÜHRUNG · SCHLUSS	NEHMEN · EINSETZEN · GRAD I · AUSFÜHRUNG · SCHLUSS	YES
G407-E4018	G407-S662	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ykchey	Y+K+CH+E+Y	K|CH	NONE	Y|Y	NONE	MULTI_ACTION	Gib den Drogenposten [außen] und den Drogenposten [innen] zu und nimm den Drogenposten [außen] und den Drogenposten [innen]; auf Grad I.	DROGENPOSTEN · ZUTAT ZUGEBEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	POSTEN · GEBEN · NEHMEN · GRAD I · POSTEN	YES
G407-E4019	G407-S662	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dam	DA+AM_ADDR	NONE	CH	NONE	Y	INHERITED_GRADE	Im laufenden Gang nimm den Drogenposten [wie zuvor]; auf der zweiten Stufe; an der bezeichneten Stelle.	ZWEITE STUFE · HIER	ZWEITE STUFE · HIER	YES
G407-E4020	G407-S662	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheor	CH+E+O+R	CH|R	NONE	NONE	Y	MULTI_ACTION	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN MARKIEREN	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	YES
G407-E4021	G407-S662	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chaly	CH+AL+Y	CH	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Nimm den Drogenposten; zum Zielgefäß.	DROGENPOSTEN NEHMEN · ZIELGEFÄSS · DROGENPOSTEN	NEHMEN · ZIELORT · POSTEN	YES
G407-E4022	G407-S662	5	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	korain	K+OR+AIN	K	NONE	OR|AIN	NONE	ACTION_ARGUMENT	Gib die Ansatzeinheit und den Drogenanteil zu.	ZUTAT ZUGEBEN · ANSATZEINHEIT · DROGENANTEIL	GEBEN · EINHEIT · ANTEIL	YES
G407-E4023	G407-S662	6	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dairodain	D_ADDR+AIR+O+D_ADDR+AIN	NONE	K	AIN	NONE	INHERITED_RELATION	Im laufenden Gang gib den Drogenanteil zu; entlang der Transferbahn; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	HIER · TRANSFERBAHN · AUSFÜHRUNG · HIER · DROGENANTEIL	HIER · BAHN · AUSFÜHRUNG · HIER · ANTEIL	YES
G407-E4024	G407-S662	7	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ykeodain	Y+K+E+O+D_ADDR+AIN	K	NONE	Y|AIN	NONE	GRADED_ACTION	Gib den Drogenposten und den Drogenanteil zu; auf Grad I und als Ausführung; an der bezeichneten Stelle.	DROGENPOSTEN · ZUTAT ZUGEBEN · GRAD I · AUSFÜHRUNG · HIER · DROGENANTEIL	POSTEN · GEBEN · GRAD I · AUSFÜHRUNG · HIER · ANTEIL	YES
G407-E4025	G407-S662	8	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dain	AIN	NONE	K	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Drogenanteil zu.	DROGENANTEIL	ANTEIL	YES
G407-E4026	G407-S662	9	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	shedy	SH+E+DY	SH	NONE	NONE	AIN	GRADED_ACTION	Halte den Drogenanteil [wie zuvor]; auf Grad I; schließe den Schritt.	ANSATZ HALTEN · GRAD I · SCHLUSS	HALTEN · GRAD I · SCHLUSS	YES
G407-E4027	G407-S663	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qoteo	OT+E+O	NONE	SH	NONE	AIN	INHERITED_GRADE	Danach im laufenden Gang halte den Drogenanteil [wie zuvor]; auf Grad I und als Ausführung.	NÄCHSTER ANSATZ · GRAD I · AUSFÜHRUNG	DANACH · GRAD I · AUSFÜHRUNG	YES
G407-E4028	G407-S663	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	lchdy	L+CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT_RELATION	Bearbeite den Drogenposten; über die Gefäßverbindung.	GEFÄSSVERBINDUNG · ANSATZ BEARBEITEN · DROGENPOSTEN	VERBINDUNG · BEARBEITEN · POSTEN	YES
G407-E4029	G407-S663	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeo	OK+E+O	OK	NONE	NONE	Y	GRADED_ACTION	Setze den Drogenposten [wie zuvor] als Ansatz an; auf Grad I und als Ausführung.	ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG	SETZEN · GRAD I · AUSFÜHRUNG	YES
G407-E4030	G407-S663	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	r	R	R	NONE	NONE	Y	ACTION_ONLY	Markiere den Drogenposten [wie zuvor].	POSTEN MARKIEREN	MARKIEREN	YES
G407-E4031	G407-S663	5	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ain	AIN	NONE	R	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang markiere den Drogenanteil.	DROGENANTEIL	ANTEIL	YES
G407-E4032	G407-S663	6	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	tol	T+OL	T	NONE	NONE	AIN	ORDERED_ACTION	Weiter stelle den Drogenanteil [wie zuvor] ein.	ANSATZWERT EINSTELLEN · ANSATZ FORTSETZEN	EINSTELLEN · FORTSETZEN	YES
G407-E4033	G407-S663	7	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	keeodaiin	K+EE+O+D_ADDR+AIIN	K	NONE	AIIN	NONE	GRADED_ACTION	Gib den Mengenwert zu; auf Grad II und als Ausführung; an der bezeichneten Stelle.	ZUTAT ZUGEBEN · GRAD II · AUSFÜHRUNG · HIER · MENGENWERT	GEBEN · GRAD II · AUSFÜHRUNG · HIER · WERT	YES
G407-E4034	G407-S663	8	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qoky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN · DROGENPOSTEN	SETZEN · POSTEN	YES
G407-E4035	G407-S663	9	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sheol	SH+E+OL	SH	NONE	NONE	Y	ORDERED_ACTION	Weiter halte den Drogenposten [wie zuvor]; auf Grad I.	ANSATZ HALTEN · GRAD I · ANSATZ FORTSETZEN	HALTEN · GRAD I · FORTSETZEN	YES
G407-E4036	G407-S663	10	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	daiin	AIIN	NONE	SH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Mengenwert.	MENGENWERT	WERT	YES
G407-E4037	G407-S663	11	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chees	SH+EE+S_ADDR	SH	NONE	NONE	AIIN	GRADED_ACTION	Halte den Mengenwert [wie zuvor]; auf Grad II; an der bezeichneten Stelle.	ANSATZ HALTEN · GRAD II · HIER	HALTEN · GRAD II · HIER	YES
G407-E4038	G407-S663	12	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	aiin	AIIN	NONE	SH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Mengenwert.	MENGENWERT	WERT	YES
G407-E4039	G407-S663	13	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	chokar	OK+AR	OK	NONE	NONE	AIIN	ACTION_RELATION	Setze den Mengenwert [wie zuvor] als Ansatz an; vom Ausgangsgefäß.	ANSATZ ANSETZEN · AUSGANGSGEFÄSS	SETZEN · AUSGANG	YES
G407-E4040	G407-S663	14	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	daimd	DA+IIN+M_LOCAL+D_ADDR	NONE	OK	NONE	AIIN	INHERITED_GRADE	Im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an; auf der zweiten Stufe und auf der bezeichneten Stufe; an der bezeichneten Stelle und an der bezeichneten Stelle.	ZWEITE STUFE · STUFE · HIER · HIER	ZWEITE STUFE · STUFE · HIER · HIER	YES
G407-E4041	G407-S663	15	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Mengenwert als Ansatz an.	MENGENWERT	WERT	YES
G407-E4042	G407-S663	16	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sheor	SH+E+OR	SH	NONE	OR	NONE	GRADED_ACTION	Halte die Ansatzeinheit; auf Grad I.	ANSATZ HALTEN · GRAD I · ANSATZEINHEIT	HALTEN · GRAD I · EINHEIT	YES
G407-E4043	G407-S663	17	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sheedy	SH+EE+DY	SH	NONE	NONE	OR	GRADED_ACTION	Halte die Ansatzeinheit [wie zuvor]; auf Grad II; schließe den Schritt.	ANSATZ HALTEN · GRAD II · SCHLUSS	HALTEN · GRAD II · SCHLUSS	YES
G407-E4044	G407-S664	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	daiin	AIIN	NONE	SH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang halte den Mengenwert.	MENGENWERT	WERT	YES
G407-E4045	G407-S664	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	shoy	SH+O+Y	SH	NONE	Y	NONE	ACTION_ARGUMENT	Halte den Drogenposten; als Ausführung.	ANSATZ HALTEN · AUSFÜHRUNG · DROGENPOSTEN	HALTEN · AUSFÜHRUNG · POSTEN	YES
G407-E4046	G407-S664	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	qokeody	OK+E+O+D_ADDR+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad I und als Ausführung; an der bezeichneten Stelle.	ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG · HIER · DROGENPOSTEN	SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	YES
G407-E4047	G407-S664	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	doy	D_ADDR+O+Y	NONE	OK	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Drogenposten als Ansatz an; als Ausführung; an der bezeichneten Stelle.	HIER · AUSFÜHRUNG · DROGENPOSTEN	HIER · AUSFÜHRUNG · POSTEN	YES
