surface	page	locus	zl3b_line	it2a_line	rf1b_line	reader_support	working_meaning_de	decision
qokar	f95v1	f95v1.2	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am	oky tshor qok qokain otar oty qoke y otal ytch y qo ar am	READER_VARIANT	heiße Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f106r	f106r.7	olched qoiin ychedy qokam sheol qokor cheees	olched qoiin ychedy qokam sheol qokor cheees	olched qoiin ychedy qokam sheol qok r cheees	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f107v	f107v.27	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	dal okain okchey qokshy okol lkshedy taraiin sho qokar cheey qokam	dal okain okchey qokshy okol lkshedy tar aiin sho qokar cheey qokam	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f113v	f113v.23	ykaiin al kar okain qokaiin chakair okar al cheody qokor otal lkl lol	ykaiin al kar okain qokaiin chokair okar al cheody qokar otal lkl lol	ykaiin al kar okain qokaiin ch kair okar al cheody qokar otal lkl lol	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f115r	f115r.39	y chey keey qodain cheody qokor	ychey keey qodain cheody qokor	ychey keey qodain cheody qok r	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f16r	f16r.13	qokor dl dy shey	qokchor dl dy shey	qokor dl dy shey	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f66r	f66r.66	shor shckheody dal shedy qokor al shes	shor shekeeody dal shedy qokar al shes	shor shckheody dalshedy qokor al shes	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f81r	f81r.16	polchdy qopchol qokor olpchedy opol oraisy	polchdy qopchol qokor olpchedy opol oroiry	polch y qopchol qo or olpche y opol oraisy	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qokor	f85r1	f85r1.34	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	ysheedy ksheey qokoror chod lkchedy qotody qokar shty otarar	yshee ksheey qokor or chod lkchedy qotody qokar shty otarar	READER_VARIANT	heiße Drogenportion	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f103v	f103v.27	fcheody arar okeey okeey lchedy oteal lpar otedy qotar otaryly	pcheody arar okeeylchedy oteal lpar otedy qotar otaryly	pcheody arar akeey okeey lchedy oteal lpar otedy qoteir otar yly	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f115r	f115r.16	dshedy qotshedy dar oltedy qotar chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar oltedy qotor chodar cheocthy chdy qotor otchdy qotolchd	dshedy qotshedy dar olte y qotor chodar cheocthy chdy qotor otchdy qotolchd	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f115v	f115v.1	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om	tchedor otchedy qotees ytain qoty qotad opoloiin qetdain ol roiin om	tchedor otchedy qotees ytain qoty qotar op olaiin qotdain ol raiin om	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f33r	f33r.2	ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam	ytchedy qokar cheky okaldy qokaldy otor oldor qotor otar otardam	ytchedy qokar cheky okaldy qokaldy otor ol ar qotar otar otar ag	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f75r	f75r.32	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	polshy dal shedy qokain das chsdy shedy qokar shedy ldy	polshy dal shedy qokain dar chsdy shedy qokar she y ldy	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f75v	f75v.47	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qokar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f79r	f79r.4	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	teey dar qot r sheds sheekeey qokeey okey qolshy olchey qoky ol	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
qotar	f86v6	f86v6.5	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	tar lol chol olkar daiin chear or otshey qokar opchey taiky qokar	tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar	READER_VARIANT	kalte Drogenfraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
