page	locus	target_surfaces	zl3b_line	v30_tokenwise_de	v31_tokenwise_de	complete_v31
f81v	f81v.8	or	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy	[ykol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feucht in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | [qolkeedy:?] | Grad-/Maßwert III | [dkain:?] | [cphedy:?] | [oldy:?]	[ykol:?] | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | [qolkeedy:?] | Grad-/Maßwert III | [dkain:?] | [cphedy:?] | [oldy:?]	False
f82r	f82r.16	or	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | trocken am Ende des Grades | [r:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | trocken in der Mitte des Grades | [ra:?] | [dam:?]	heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | trocken am Ende des Grades | [r:?] | Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | trocken in der Mitte des Grades | [ra:?] | [dam:?]	False
f82r	f82r.34	okor	okor	[okor:?]	heiße Drogenportion im Ansatz	True
f82r	f82r.7	qokar	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey	[dshedy:?] | [sotaiin:?] | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | [solshedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades | [ls:?] | trocken am Ende des Grades	[dshedy:?] | [sotaiin:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [solshedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades | [ls:?] | trocken am Ende des Grades	False
f82v	f82v.12	qokar	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	[dal:?] | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	[dal:?] | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	False
f82v	f82v.13	qokar	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Portion | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | Trockengut, heiß im dritten Grad | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [qokoldy:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | heiß, Grad II | Trockengut, heiß im dritten Grad | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [qokoldy:?]	False
f82v	f82v.15	tar	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	[tar:?] | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | [dal:?]	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | [dal:?]	False
f82v	f82v.17	or	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [qok:?] | [char:?] | [okai:?] | heiß am Ende des Grades, abgeschlossen | Wurzel/Wurzeldroge, trocken gebunden, Form II | kalt in der Mitte des Grades, abgeschlossen | [chtedy:?] | [rches:?] | [aly:?]	Drogenportion | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [qok:?] | [char:?] | [okai:?] | heiß am Ende des Grades, abgeschlossen | Wurzel/Wurzeldroge, trocken gebunden, Form II | kalt in der Mitte des Grades, abgeschlossen | [chtedy:?] | [rches:?] | [aly:?]	False
f82v	f82v.18	qokar	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	[ykeedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | heißer Ansatz am Ende des Grades | [lkedy:?] | heiße Substanz | [olkeedy:?] | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	[ykeedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heißer Ansatz am Ende des Grades | [lkedy:?] | heiße Substanz | [olkeedy:?] | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	False
f82v	f82v.21	okar	dain chey qokeeey qoky okaiin okain olkain otain okar aly	Grad-/Maßwert II | trocken in der Mitte des Grades | [qokeeey:?] | heiß am Anfang des Grades | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad II | [olkain:?] | kalt im Zubereitungsrahmen, Grad II | [okar:?] | [aly:?]	Grad-/Maßwert II | trocken in der Mitte des Grades | [qokeeey:?] | heiß am Anfang des Grades | heiß, Grad III, im Ansatzrahmen | heiß im Zubereitungsrahmen, Grad II | [olkain:?] | kalt im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | [aly:?]	False
f82v	f82v.28	qokar	tchal olkair sheeky qolchey qokar shey qokain otshedy	[tchal:?] | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Portion | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	[tchal:?] | [olkair:?] | [sheeky:?] | [qolchey:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades | heiß, Grad II | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	False
f82v	f82v.29	qotar	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar	Grad-/Maßwert III | trocken in der Mitte des Grades | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [olkeedy:?] | [qokechedy:?] | [qotar:?]	Grad-/Maßwert III | trocken in der Mitte des Grades | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | [olkeedy:?] | [qokechedy:?] | kalte Drogenfraktion I	False
f82v	f82v.34	qotar	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	[yckhey:?] | heiß, Grad II | [cheky:?] | kalt im Zubereitungsrahmen, Grad III | Zutat | heiß im Zubereitungsrahmen, Grad II | [qolkeey:?] | [qotar:?] | [olkain:?]	[yckhey:?] | heiß, Grad II | [cheky:?] | kalt im Zubereitungsrahmen, Grad III | Zutat | heiß im Zubereitungsrahmen, Grad II | [qolkeey:?] | kalte Drogenfraktion I | [olkain:?]	False
f82v	f82v.36	qokar	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiße Portion | feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II | heiß, Grad III | abgekühltes Material | getrockneter Wurzelstoff	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II | heiß, Grad III | abgekühltes Material | getrockneter Wurzelstoff	True
f83r	f83r.13	tar	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar	[salcheol:?] | [tar:?] | feucht in der Mitte des Grades, abgeschlossen | [s:?] | [altedy:?] | Samenfraktion II | heiß in der Mitte des Grades, abgeschlossen | [qedy:?] | [lchcphedy:?] | [ldar:?]	[salcheol:?] | kalte Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [s:?] | [altedy:?] | Samenfraktion II | heiß in der Mitte des Grades, abgeschlossen | [qedy:?] | [lchcphedy:?] | [ldar:?]	False
f83r	f83r.18	otor	pdalshdy shocphedy otor shedy opshedy otshdy qokedol shdy soldy	[pdalshdy:?] | [shocphedy:?] | [otor:?] | feucht in der Mitte des Grades, abgeschlossen | [opshedy:?] | kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen | [qokedol:?] | feucht am Anfang des Grades, abgeschlossen | [soldy:?]	[pdalshdy:?] | [shocphedy:?] | kalte Drogenportion im Ansatz | feucht in der Mitte des Grades, abgeschlossen | [opshedy:?] | kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen | [qokedol:?] | feucht am Anfang des Grades, abgeschlossen | [soldy:?]	False
f83r	f83r.2	ar	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor	Samenmaterial/Saatgut | trocken am Ende des Grades | heiß, Grad III | feucht; nominal feuchtes Gut/Material | [lchs:?] | feucht in der Mitte des Grades | kalt am Ende des Grades, abgeschlossen | [rches:?] | [ar:?] | trocken in der Mitte des Grades, abgeschlossen | [dor:?]	Samenmaterial/Saatgut | trocken am Ende des Grades | heiß, Grad III | feucht; nominal feuchtes Gut/Material | [lchs:?] | feucht in der Mitte des Grades | kalt am Ende des Grades, abgeschlossen | [rches:?] | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | [dor:?]	False
f83r	f83r.23	otor	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | [otor:?] | trocken in der Mitte des Grades, abgeschlossen	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [shecthedy:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen	False
f83r	f83r.38	or	or chey qockhey dairydy	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken in der Mitte des Grades | [qockhey:?] | [dairydy:?]	Drogenportion | trocken in der Mitte des Grades | [qockhey:?] | [dairydy:?]	False
f83r	f83r.53	qotar	solchkal cheol qotar ol	[solchkal:?] | trockener Drogenstoff | [qotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchkal:?] | trockener Drogenstoff | kalte Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f83v	f83v.11	qokar	pchedar shedal qokar shedal okchdy qokedy okail shedy qoky lsheg	[pchedar:?] | [shedal:?] | heiße Portion | [shedal:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [okail:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [lsheg:?]	[pchedar:?] | [shedal:?] | heiße Drogenfraktion I | [shedal:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [okail:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [lsheg:?]	False
f83v	f83v.22	qokar	char qokar cheolkain shckhey qokal cheor ols	[char:?] | heiße Portion | [cheolkain:?] | Arzneikompositum: feucht, Gradmitte | heiße Substanz | trockener Drogenteil | [ols:?]	[char:?] | heiße Drogenfraktion I | [cheolkain:?] | Arzneikompositum: feucht, Gradmitte | heiße Substanz | trockener Drogenteil | [ols:?]	False
f83v	f83v.25	ar	y shey otechd ar okol dal shedy qokaly	[y:?] | feucht in der Mitte des Grades | [otechd:?] | [ar:?] | [okol:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | [qokaly:?]	[y:?] | feucht in der Mitte des Grades | [otechd:?] | Drogenfraktion I | [okol:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | [qokaly:?]	False
f83v	f83v.26	qokar	sal chear shey qokar shedy qokain ollchy	Saat-Rohstoff I | trockene Fraktion I | feucht in der Mitte des Grades | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [ollchy:?]	Saat-Rohstoff I | trockene Fraktion I | feucht in der Mitte des Grades | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [ollchy:?]	False
f85r1	f85r1.12	lkor	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	[tdain:?] | [okeody:?] | Drogenholz, getrocknete Kurz-/Kompaktform | [lkor:?] | [oeeseary:?] | abgemessene Fraktion I | [shedaiin:?] | [oto:?] | Grad-/Maßwert III | [dlar:?] | [am:?]	[tdain:?] | [okeody:?] | Drogenholz, getrocknete Kurz-/Kompaktform | heiße Holzportion | [oeeseary:?] | abgemessene Fraktion I | [shedaiin:?] | [oto:?] | Grad-/Maßwert III | [dlar:?] | [am:?]	False
f85r1	f85r1.13	kar	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	[rsheodar:?] | [qocthy:?] | [kar:?] | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | [qotal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [daldy:?] | [shody:?]	[rsheodar:?] | [qocthy:?] | heiße Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | [ykeeeody:?] | [qotal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [daldy:?] | [shody:?]	False
f85r1	f85r1.14	ar	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | [s:?] | [ar:?] | Menge III | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | [al:?] | [odaiiin:?]	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | [s:?] | Drogenfraktion I | Menge III | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | [al:?] | [odaiiin:?]	False
f85r1	f85r1.16	qokar|okar	shoiin qokar okar y cheey	Feuchtansatz, Form III | heiße Portion | [okar:?] | [y:?] | trocken am Ende des Grades	Feuchtansatz, Form III | heiße Drogenfraktion I | heiße Drogenfraktion I im Ansatz | [y:?] | trocken am Ende des Grades	False
f85r1	f85r1.2	ar	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | [ar:?] | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [otam:?]	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | Drogenfraktion I | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [otam:?]	False
f85r1	f85r1.22	tar	ydair tar chedy oraiin ychedy okedy	[ydair:?] | [tar:?] | trocken in der Mitte des Grades, abgeschlossen | Portion III | [ychedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen	[ydair:?] | kalte Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | Portion III | [ychedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen	False
f85r1	f85r1.24	qokar|okar	tedair ykeedy dain cheedy qokar chedy okar sheekeey qokedy olchedy	[tedair:?] | [ykeedy:?] | Grad-/Maßwert II | trocken am Ende des Grades, abgeschlossen | heiße Portion | trocken in der Mitte des Grades, abgeschlossen | [okar:?] | [sheekeey:?] | heiß in der Mitte des Grades, abgeschlossen | [olchedy:?]	[tedair:?] | [ykeedy:?] | Grad-/Maßwert II | trocken am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | [sheekeey:?] | heiß in der Mitte des Grades, abgeschlossen | [olchedy:?]	False
f85r1	f85r1.26	or	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	[pchdair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shshdar:?] | [qopchedy:?] | [opchdy:?] | [qofchdy:?] | abgemessene Fraktion I | [s:?] | Menge III | [chcphdy:?] | abgemessene Fraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge/Portion III	[pchdair:?] | Drogenportion | [shshdar:?] | [qopchedy:?] | [opchdy:?] | [qofchdy:?] | abgemessene Fraktion I | [s:?] | Menge III | [chcphdy:?] | abgemessene Fraktion I | Drogenportion | Menge/Portion III	False
f85r1	f85r1.27	qotar	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	[ychedy:?] | [shetshdy:?] | [qotar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [karar:?] | [odeeeg:?]	[ychedy:?] | [shetshdy:?] | kalte Drogenfraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | Samen/Saatgut, Typ/Charge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [karar:?] | [odeeeg:?]	False
f85r1	f85r1.28	otor|ar	kchedar yteol okchdy qekedy otor odor ar chedy otechdy dal cphedy	[kchedar:?] | [yteol:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [qekedy:?] | [otor:?] | [odor:?] | [ar:?] | trocken in der Mitte des Grades, abgeschlossen | [otechdy:?] | [dal:?] | [cphedy:?]	[kchedar:?] | [yteol:?] | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [qekedy:?] | kalte Drogenportion im Ansatz | [odor:?] | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | [otechdy:?] | [dal:?] | [cphedy:?]	False
f85r1	f85r1.29	or|okar|otar	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	[oees:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeody:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [s:?] | trocken am Ende des Grades | heiß und trocken am Anfang des Grades, abgeschlossen | kaltes Material | [okar:?] | [otar:?] | kalt-trockener Ansatz am Anfang des Grades | [okam:?]	[oees:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeody:?] | Drogenportion | [s:?] | trocken am Ende des Grades | heiß und trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiße Drogenfraktion I im Ansatz | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades | [okam:?]	False
f85r1	f85r1.32	or	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	[ytor:?] | trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades, abgeschlossen | [tody:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kalt-trockener Zubereitungsstoff | [chees:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [eeodaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aral:?] | heißes Material [terminal-M]	[ytor:?] | trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades, abgeschlossen | [tody:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kalt-trockener Zubereitungsstoff | [chees:?] | Drogenportion | [eeodaiin:?] | Drogenportion | [aral:?] | heißes Material [terminal-M]	False
f85r1	f85r1.33	otar|or	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	[raraiiin:?] | feucht in der Mitte des Grades | [osaiin:?] | [otar:?] | [ytar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [otar:?] | [olar:?] | [olkeedy:?]	[raraiiin:?] | feucht in der Mitte des Grades | [osaiin:?] | kalte Drogenfraktion I im Ansatz | [ytar:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenportion | Menge III | kalte Drogenfraktion I im Ansatz | [olar:?] | [olkeedy:?]	False
f85r1	f85r1.34	qokor|or|qokar	ysheedy ksheey qokor or chod lkchedy qotody qokar shty otarar	[ysheedy:?] | heiß und feucht am Ende des Grades | [qokor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chod:?] | [lkchedy:?] | [qotody:?] | heiße Portion | [shty:?] | [otarar:?]	[ysheedy:?] | heiß und feucht am Ende des Grades | heiße Drogenportion | Drogenportion | [chod:?] | [lkchedy:?] | [qotody:?] | heiße Drogenfraktion I | [shty:?] | [otarar:?]	False
f85r1	f85r1.35	ar	s ar chedar olpchdy otol otchedy	[s:?] | [ar:?] | [chedar:?] | [olpchdy:?] | kaltes Zubereitungsgut | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	[s:?] | Drogenfraktion I | [chedar:?] | [olpchdy:?] | kaltes Zubereitungsgut | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	False
f85r1	f85r1.4	otar	odeedaiin qokechy daiin chekchy olshedy qokeedy doltshdy otar otchdy ols	[odeedaiin:?] | [qokechy:?] | Grad-/Maßwert III | [chekchy:?] | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | [doltshdy:?] | [otar:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [ols:?]	[odeedaiin:?] | [qokechy:?] | Grad-/Maßwert III | [chekchy:?] | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | [doltshdy:?] | kalte Drogenfraktion I im Ansatz | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [ols:?]	False
f85r1	f85r1.9	ar	tsheed lchey qokeshy dair shedar sheol qo ar chofchdy qotdy ofar	[tsheed:?] | Drogenholz, trocken gebunden, Form I | [qokeshy:?] | abgemessene Fraktion II | [shedar:?] | feuchtes Material | [qo:?] | [ar:?] | [chofchdy:?] | kalt am Anfang des Grades, abgeschlossen | [ofar:?]	[tsheed:?] | Drogenholz, trocken gebunden, Form I | [qokeshy:?] | abgemessene Fraktion II | [shedar:?] | feuchtes Material | [qo:?] | Drogenfraktion I | [chofchdy:?] | kalt am Anfang des Grades, abgeschlossen | [ofar:?]	False
f85r2	f85r2.1	ar|otar	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	[odeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opaees:?] | [ar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otody:?] | [otar:?] | [chepaiin:?] | [otodar:?] | [otodaiin:?] | [opaiin:?] | kalt im Zubereitungsrahmen, Grad III | [qopchas:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [olkaiin:?] | [odar:?] | [aloees:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qotedaiin:?] | [odar:?] | [octhody:?] | [shedaiin:?] | [olaiin:?] | [olfor:?] | Menge/Portion III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkechch:?] | [os:?] | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | abgemessene Fraktion I | [otees:?] | [opaiin:?] | [chcphdar:?]	[odeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opaees:?] | Drogenfraktion I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otody:?] | kalte Drogenfraktion I im Ansatz | [chepaiin:?] | [otodar:?] | [otodaiin:?] | [opaiin:?] | kalt im Zubereitungsrahmen, Grad III | [qopchas:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [olkaiin:?] | [odar:?] | [aloees:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qotedaiin:?] | [odar:?] | [octhody:?] | [shedaiin:?] | [olaiin:?] | [olfor:?] | Menge/Portion III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkechch:?] | [os:?] | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | abgemessene Fraktion I | [otees:?] | [opaiin:?] | [chcphdar:?]	False
f85r2	f85r2.10	qokar	ytchedy qodar qotedar qokar qotchd qotom	[ytchedy:?] | [qodar:?] | [qotedar:?] | heiße Portion | [qotchd:?] | [qotom:?]	[ytchedy:?] | [qodar:?] | [qotedar:?] | heiße Drogenfraktion I | [qotchd:?] | [qotom:?]	False
f85r2	f85r2.13	or	or shedy tedy sodaiiin chy	Teil-/Nominalträger; genaue Basisbedeutung offen | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [sodaiiin:?] | trocken am Anfang des Grades	Drogenportion | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [sodaiiin:?] | trocken am Anfang des Grades	False
f85r2	f85r2.15	or	ypshedy dar chedy or am	[ypshedy:?] | abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | Teil-/Nominalträger; genaue Basisbedeutung offen | [am:?]	[ypshedy:?] | abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | Drogenportion | [am:?]	False
f85r2	f85r2.2	or	sain or or aiin opchdy	[sain:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [opchdy:?]	[sain:?] | Drogenportion | Drogenportion | Menge III | [opchdy:?]	False
f85r2	f85r2.20	or	or aiin ckheda or ain olchey qokal shedy	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [ckheda:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert II | [olchey:?] | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen	Drogenportion | Menge III | [ckheda:?] | Drogenportion | Menge-/Klassenwert II | [olchey:?] | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen	False
