event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	reading_channel	spoken_unit_id	second_reading_de	transfer_decision
P912-E2304	P910-E2304	P912-D0293	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	11	daiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: verzeichneter Wert.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2305	P910-E2305	P912-D0065	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	12	chalaly	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	CH+AL+AL+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · ZIELSTELLE · ZIELSTELLE · DIESER POSTEN	die Kennung ablesen; zur Zielstelle; zur Zielstelle; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2306	P910-E2306	P912-D0827	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	13	oteody	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · DIESER POSTEN	danach; kurz; den Ringgang lesen; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2307	P910-E2307	P912-D0237	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	14	chotol	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	CH+OT+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · DANACH · FORTSETZEN	die Kennung ablesen; danach; fortsetzen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2308	P910-E2308	P912-D0109	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	15	chedy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	die Bezugsstelle wechseln; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2309	P910-E2309	P912-D0836	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	16	oteotey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	danach; kurz; den Ringgang lesen; die Stelle markieren; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz markieren, erster Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2310	P910-E2310	P912-D0813	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	17	oteeeor	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EEE+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · VOLL · ANSATZ/EINTRAG	danach; vollständig; mit dem lokalen Eintrag	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2311	P910-E2311	P912-D0045	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	18	ar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE	von der Quellstelle	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2312	P910-E2312	P912-D0026	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	19	alody	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL+O+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · GANG · SCHLUSS	zur Zielstelle; den Ringgang lesen; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2313	P910-E2313	P912-D0295	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	20	daiir	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	DA+IIN+R	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZWEITE STUFE · STUFE · MARKIERTER ZUSTAND	auf der zweiten Stufe; auf der Stufe; den Kennungszustand markieren	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2314	P910-E2314	P912-D0810	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	21	oteedar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · QUELLSTELLE	danach; länger; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2315	P910-E2315	P912-D0820	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	22	oteey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2316	P910-E2316	P912-D1255	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	23	teey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	T+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEARBEITEN/MARKIEREN · LANG · DIESER POSTEN	die Stelle markieren; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Platz markieren, zweiter Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2317	P910-E2317	P912-D0313	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	24	dalal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · ZIELSTELLE	zur Zielstelle; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Zielplatz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2318	P910-E2318	P912-D0149	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	25	cheoltey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	CH+E+OL+T+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ENTNEHMEN/ABLESEN · KURZ · FORTSETZEN · BEARBEITEN/MARKIEREN · KURZ · DIESER POSTEN	die Kennung ablesen; kurz; fortsetzen; die Stelle markieren; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz markieren, erster Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2319	P910-E2319	P912-D0812	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	26	oteedy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · SCHLUSS	danach; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2320	P910-E2320	P912-D1140	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	27	sheeteey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+EE+T+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · LANG · BEARBEITEN/MARKIEREN · LANG · DIESER POSTEN	den Bezug halten; länger; die Stelle markieren; länger; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz markieren, zweiter Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2321	P910-E2321	P912-D0621	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	28	okeeol	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OK+EE+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · LANG · FORTSETZEN	die Ringstelle setzen; länger; fortsetzen	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2322	P910-E2322	P912-D1324	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	29	ykeeos	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	Y+K+EE+O+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LANG · GANG · S-ADRESSE	diesen Posten; den Wert zuordnen; länger; den Ringgang lesen; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2323	P910-E2323	P912-D1164	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	30	shey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Bezug halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2324	P910-E2324	P912-D1300	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	31	ykair	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	Y+K+AIR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LAUF	diesen Posten; den Wert zuordnen; entlang des Laufs	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2325	P910-E2325	P912-D0051	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	32	arar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE · QUELLSTELLE	von der Quellstelle; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2326	P910-E2326	P912-D0027	f70v	f70v2	ZODIAC	f70v2.21	C	RING_TEXT	21	33	alos	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL+O+S_ADDR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · GANG · S-ADRESSE	zur Zielstelle; den Ringgang lesen; an der S-Adresse	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.21	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2327	P910-E2327	P912-D0786	f70v	f70v2	ZODIAC	f70v2.22	L	LABEL	22	1	otar	Fischrad mit Stern tragenden Figuren	YES	Kennung am zwei lokale Himmelsraeder (f67r2.57)	OT+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L088	DANACH · QUELLSTELLE	Bild-/Musterwert: Kennung am zwei lokale Himmelsraeder (f67r2.57)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.22	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	VISIBLE_LABEL_KEEP
P912-E2328	P910-E2328	P912-D0035	f70v	f70v2	ZODIAC	f70v2.22	L	LABEL	22	2	am	Fischrad mit Stern tragenden Figuren	YES	Kennung am zwei lokale Himmelsraeder (f67r2.28)	AM_ADDR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L004	GEGEN-/INNENFELD	Bild-/Musterwert: Kennung am zwei lokale Himmelsraeder (f67r2.28)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.22	Fischrad mit Stern tragenden Figuren: Innenplatz.	VISIBLE_LABEL_KEEP
P912-E2329	P910-E2329	P912-D0786	f70v	f70v2	ZODIAC	f70v2.23	L	LABEL	23	1	otar	Fischrad mit Stern tragenden Figuren	YES	Kennung am zwei lokale Himmelsraeder (f67r2.57)	OT+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L088	DANACH · QUELLSTELLE	Bild-/Musterwert: Kennung am zwei lokale Himmelsraeder (f67r2.57)	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.23	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	VISIBLE_LABEL_KEEP
P912-E2330	P910-E2330	P912-D0018	f70v	f70v2	ZODIAC	f70v2.23	L	LABEL	23	2	al	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 02	AL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L002	ZIELSTELLE	Bild-/Musterwert: Kennung fuer pisces inner figure 02	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.23	Fischrad mit Stern tragenden Figuren: Zielplatz.	VISIBLE_LABEL_KEEP
P912-E2331	P910-E2331	P912-D0772	f70v	f70v2	ZODIAC	f70v2.24	L	LABEL	24	1	otalar	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 03	OT+AL+AR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L082	DANACH · ZIELSTELLE · QUELLSTELLE	Bild-/Musterwert: Kennung fuer pisces inner figure 03	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.24	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.	VISIBLE_LABEL_KEEP
P912-E2332	P910-E2332	P912-D0771	f70v	f70v2	ZODIAC	f70v2.25	L	LABEL	25	1	otalam	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 04	OT+AL+AM_ADDR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L081	DANACH · ZIELSTELLE · GEGEN-/INNENFELD	Bild-/Musterwert: Kennung fuer pisces inner figure 04	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.25	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.	VISIBLE_LABEL_KEEP
P912-E2333	P910-E2333	P912-D0371	f70v	f70v2	ZODIAC	f70v2.26	L	LABEL	26	1	dolaram	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 05	D_ADDR+OL+AR+AM_ADDR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L023	TEILADRESSE · FORTSETZEN · QUELLSTELLE · GEGEN-/INNENFELD	Bild-/Musterwert: Kennung fuer pisces inner figure 05	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.26	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.	VISIBLE_LABEL_KEEP
P912-E2334	P910-E2334	P912-D0589	f70v	f70v2	ZODIAC	f70v2.27	L	LABEL	27	1	okaram	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 06	OK+AR+AM_ADDR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L052	ANSETZEN · QUELLSTELLE · GEGEN-/INNENFELD	Bild-/Musterwert: Kennung fuer pisces inner figure 06	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.27	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.	VISIBLE_LABEL_KEEP
P912-E2335	P910-E2335	P912-D0833	f70v	f70v2	ZODIAC	f70v2.28	L	LABEL	28	1	oteosal	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 07	OT+E+O+S_ADDR+AL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L095	DANACH · KURZ · GANG · S-ADRESSE · ZIELSTELLE	Bild-/Musterwert: Kennung fuer pisces inner figure 07	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.28	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.	VISIBLE_LABEL_KEEP
P912-E2336	P910-E2336	P912-D1084	f70v	f70v2	ZODIAC	f70v2.29	L	LABEL	29	1	salols	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 08	S_LABEL+AL+OL+S_LABEL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L112	S-KENNZEICHEN · ZIELSTELLE · FORTSETZEN · S-KENNZEICHEN	Bild-/Musterwert: Kennung fuer pisces inner figure 08	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.29	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.	VISIBLE_LABEL_KEEP
P912-E2337	P910-E2337	P912-D0582	f70v	f70v2	ZODIAC	f70v2.30	L	LABEL	30	1	okaldal	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 09	OK+AL+AL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L050	ANSETZEN · ZIELSTELLE · ZIELSTELLE	Bild-/Musterwert: Kennung fuer pisces inner figure 09	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.30	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	VISIBLE_LABEL_KEEP
P912-E2338	P910-E2338	P912-D1339	f70v	f70v2	ZODIAC	f70v2.31	L	LABEL	31	1	ykolaiin	Fischrad mit Stern tragenden Figuren	YES	Kennung fuer pisces inner figure 10	Y+K+OL+AIIN	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	Z-L131	DIESER POSTEN · ZUORDNEN/ZUGEBEN · FORTSETZEN · SOLL-MASS	Bild-/Musterwert: Kennung fuer pisces inner figure 10	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_LABEL	f70v2.31	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Wert.	VISIBLE_LABEL_KEEP
P912-E2339	P910-E2339	P912-D0767	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	1	otal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · ZIELSTELLE	danach; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2340	P910-E2340	P912-D0319	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	2	daly	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · DIESER POSTEN	zur Zielstelle; diesen Posten	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2341	P910-E2341	P912-D0824	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	3	oteoal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+E+O+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · KURZ · GANG · ZIELSTELLE	danach; kurz; den Ringgang lesen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2342	P910-E2342	P912-D0311	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	4	dal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: Zielplatz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2343	P910-E2343	P912-D0007	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	5	aildy	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	A_ADDR+IIN+L+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LOKALE ADRESSE · STUFE · LEITEN · SCHLUSS	an der lokalen Adresse; auf der Stufe; weiterleiten; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2344	P910-E2344	P912-D0759	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	6	otaiin	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · SOLL-MASS	danach; nach Sollmaß	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Wert.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2345	P910-E2345	P912-D0045	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	7	ar	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	QUELLSTELLE	von der Quellstelle	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2346	P910-E2346	P912-D0820	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	8	oteey	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	OT+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · LANG · DIESER POSTEN	danach; länger; diesen Posten	NO	PASS908_EXACT_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2347	P910-E2347	P912-D1110	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	9	shal	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	SH+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · ZIELSTELLE	den Bezug halten; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.	RING_TEXT_RECAST_AS_ADDRESS
P912-E2348	P910-E2348	P912-D0508	f70v	f70v2	ZODIAC	f70v2.32	C	RING_TEXT	32	10	o	Fischrad mit Stern tragenden Figuren	NO	Fischrad mit Stern tragenden Figuren	O	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	GANG	den Ringgang lesen	NO	PASS909_EXTENDED_RECIPE	OWNER_ADDRESS_LABEL	f70v2.32	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	RING_TEXT_RECAST_AS_ADDRESS
