case	engine	word	value	old	wrapper_connected
WRAP41	primary	qotedaiin	LEAVE	True	False
WRAP41	primary	qotedy	OUTWARD	True	True
WRAP41	primary	qoteedy	B	True	False
WRAP41	primary	qotor	LEAVE	False	True
WRAP41	primary	saiin	OTHER_CARGO	True	False
WRAP41	primary	sain	WHEN	True	False
WRAP41	primary	sar	UNSAFE	True	True
WRAP41	primary	schedair	LIKEWISE	True	False
WRAP41	primary	shdy	WITHOUT_HARM	True	True
WRAP41	primary	she	PAIRS	False	True
WRAP41	primary	shecthedy	JOINING_RESULT	True	False
WRAP41	primary	shecthy	REST_CARGO	True	False
WRAP41	primary	shedaiin	PAIRS	True	True
WRAP41	primary	shedain	C	False	False
WRAP41	primary	shedy	M	True	True
WRAP41	primary	sheedy	C	False	False
WRAP41	primary	sheekar	WITHOUT_HARM	False	False
WRAP41	primary	shey	EXAMPLE	True	True
WRAP41	primary	shocphedy	CARGOS	True	False
WRAP41	primary	shos	W	False	False
WRAP41	primary	soiiin	THUS	True	False
WRAP41	primary	sol	THEN	True	True
WRAP41	primary	soldy	HARM	True	True
WRAP41	primary	solkaiin	ALL	False	True
WRAP41	primary	solkchy	LEAVE	False	False
WRAP41	primary	solkeedy	WITH_TRIP	True	False
WRAP41	primary	sor	BESIDES	False	True
WRAP41	primary	taipar	THEN	False	False
WRAP41	primary	tchdy	W	False	True
WRAP41	primary	tchedy	FINALLY	True	True
WRAP41	primary	todalain	C	False	False
WRAP41	primary	tshol	THEN	False	False
WRAP41	primary	y	THEN	False	True
WRAP41	primary	yk	GOAL	False	True
WRAP41	primary	ykaiin	FAR_BANK	False	True
WRAP41	primary	ykain	RETURN_EXCLUDING	False	True
WRAP41	primary	ykeey	C	False	False
WRAP41	primary	ytchdy	CONVEY_OUT	False	True
WRAP41	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP41	independent	[sh:{c's}]ear	ALONE	False	False
WRAP41	independent	ald	THEN	False	False
WRAP41	independent	alol	THERE	False	False
WRAP41	independent	ar	LEAVE	False	True
WRAP41	independent	ariin	WHEN	False	True
WRAP41	independent	chckhdy	WOULD_BE	True	False
WRAP41	independent	chckhy	THERE	False	False
WRAP41	independent	checthy	ALL	True	False
WRAP41	independent	ched	WITHOUT_AGENT	True	True
WRAP41	independent	chedain	NEXT	True	True
WRAP41	independent	chedy	C	True	True
WRAP41	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP41	independent	cheeor	M	False	False
WRAP41	independent	chefchdy	HARM	False	False
WRAP41	independent	chety	UNHARMED	True	False
WRAP41	independent	chkaiin	WOULD_BE	False	False
WRAP41	independent	chky	M	False	False
WRAP41	independent	chody	PAIRED_WITH	False	False
WRAP41	independent	daiiin	THEN	False	False
WRAP41	independent	daiin	C	False	True
WRAP41	independent	dair	GOAL	False	False
WRAP41	independent	dal	BESIDES	True	False
WRAP41	independent	dar	THEN	False	True
WRAP41	independent	dariin	M	False	True
WRAP41	independent	darin	ATTENDED_BY	False	False
WRAP41	independent	dy	THEN	False	True
WRAP41	independent	ka[r:s]	FORBIDDEN	False	False
WRAP41	independent	kaiin	LEAVE	False	True
WRAP41	independent	kar	THEN	False	True
WRAP41	independent	kchdy	UNATTENDED	False	True
WRAP41	independent	kchedy	OTHER_CARGO	False	True
WRAP41	independent	keodaiin	THEN	False	False
WRAP41	independent	laiin	WITHOUT_HARM	False	False
WRAP41	independent	lchedy	W	True	True
WRAP41	independent	ldy	ALONE	True	True
WRAP41	independent	lkedy	PAIRED_WITH	True	False
WRAP41	independent	o	FAR_BANK	False	False
WRAP41	independent	ockhey	FORBIDDEN	True	False
WRAP41	independent	ockhody	G	False	False
WRAP41	independent	odam	UNSAFE	False	False
WRAP41	independent	okain	THERE	False	True
WRAP41	independent	okal	AT_MOST_ONE	False	True
WRAP41	independent	okam	THERE	False	False
WRAP41	independent	okar	THEN	False	True
WRAP41	independent	okchedy	WITHOUT_AGENT	False	True
WRAP41	independent	okeody	THEN	False	False
WRAP41	independent	oky	THEN	False	True
WRAP41	independent	ol	LIKEWISE	False	True
WRAP41	independent	olfchedy	COLOC	False	False
WRAP41	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP41	independent	olkair	CARGOS	False	False
WRAP41	independent	ols	THEN	False	False
WRAP41	independent	olsaly	ATTENDED_BY	True	False
WRAP41	independent	opalke	UNHARMED	False	False
WRAP41	independent	opchey	HOME	False	False
WRAP41	independent	opshedy	HOME	True	False
WRAP41	independent	or	G	False	True
WRAP41	independent	orolkain	C	False	False
WRAP41	independent	orsheckhy	NEXT	False	False
WRAP41	independent	otaiin	THERE	True	False
WRAP41	independent	otal	UNSAFE	False	True
WRAP41	independent	otchdy	THEN	False	True
WRAP41	independent	otchedy	OTHER_CARGO	True	True
WRAP41	independent	otedy	RETURN	True	True
WRAP41	independent	otor	COLOC	True	True
WRAP41	independent	otshdy	GOAL	True	True
WRAP41	independent	pchdy	C	False	False
WRAP41	independent	pdalshdy	INIT	True	False
WRAP41	independent	psheor	INIT	False	False
WRAP41	independent	qetal	AT_MOST_ONE	True	False
WRAP41	independent	qokaiin	FERRY	False	True
WRAP41	independent	qokain	THERE	False	True
WRAP41	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP41	independent	qokas	RETURN_EXCLUDING	False	False
WRAP41	independent	qokchdy	THEN	False	True
WRAP41	independent	qokchedy	UNATTENDED	True	True
WRAP41	independent	qokedol	FAR_BANK	True	False
WRAP41	independent	qokedy	G	True	False
WRAP41	independent	qokeedy	CONVEY_OUT	True	False
WRAP41	independent	qokeey	TAKE_OUT	True	False
WRAP41	independent	qoky	FERRY	True	True
WRAP41	independent	qop[eee:che]dar	M	False	False
WRAP41	independent	qotal	THEN	False	True
WRAP41	independent	qotedaiin	LEAVE	True	False
WRAP41	independent	qotedy	OUTWARD	True	True
WRAP41	independent	qoteedy	B	True	False
WRAP41	independent	qotor	BESIDES	False	True
WRAP41	independent	saiin	OTHER_CARGO	True	False
WRAP41	independent	sain	WHEN	True	False
WRAP41	independent	sar	UNSAFE	True	True
WRAP41	independent	schedair	LIKEWISE	True	False
WRAP41	independent	shdy	WITHOUT_HARM	True	True
WRAP41	independent	she	PAIRS	False	True
WRAP41	independent	shecthedy	JOINING_RESULT	True	False
WRAP41	independent	shecthy	REST_CARGO	True	False
WRAP41	independent	shedaiin	PAIRS	True	True
WRAP41	independent	shedain	CONVEY_OUT	False	False
WRAP41	independent	shedy	M	True	True
WRAP41	independent	sheedy	THEN	False	False
WRAP41	independent	sheekar	THEN	False	False
WRAP41	independent	shey	EXAMPLE	True	True
WRAP41	independent	shocphedy	CARGOS	True	False
WRAP41	independent	shos	LEAVE	False	False
WRAP41	independent	soiiin	THUS	True	False
WRAP41	independent	sol	THEN	True	True
WRAP41	independent	soldy	HARM	True	True
WRAP41	independent	solkaiin	ALL	False	True
WRAP41	independent	solkchy	LEAVE	False	False
WRAP41	independent	solkeedy	WITH_TRIP	True	False
WRAP41	independent	sor	CONVEY_OUT	False	True
WRAP41	independent	taipar	NEXT	False	False
WRAP41	independent	tchdy	THEN	False	True
WRAP41	independent	tchedy	FINALLY	True	True
WRAP41	independent	todalain	W	False	False
WRAP41	independent	tshol	THEN	False	False
WRAP41	independent	y	THERE	False	True
WRAP41	independent	yk	RETURN	False	True
WRAP41	independent	ykaiin	ALONE	False	True
WRAP41	independent	ykain	RETURN	False	True
WRAP41	independent	ykeey	THEN	False	False
WRAP41	independent	ytchdy	LIKEWISE	False	True
WRAP42	primary	[a:y]lo[s:r]am	THUS	False	False
WRAP42	primary	[sh:{c's}]ear	G	False	False
WRAP42	primary	ald	THEN	False	False
WRAP42	primary	alol	LEAVE	False	False
WRAP42	primary	ar	OTHER_CARGO	False	True
WRAP42	primary	ariin	FERRY	False	True
WRAP42	primary	chckhdy	WOULD_BE	True	False
WRAP42	primary	chckhy	THERE	False	False
WRAP42	primary	checthy	ALL	True	False
WRAP42	primary	ched	WITHOUT_AGENT	True	True
WRAP42	primary	chedain	NEXT	True	True
WRAP42	primary	chedy	C	True	True
WRAP42	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP42	primary	cheeor	RETURN	False	False
WRAP42	primary	chefchdy	WHEN	False	False
WRAP42	primary	chety	UNHARMED	True	False
WRAP42	primary	chkaiin	AT_MOST_ONE	False	False
WRAP42	primary	chky	M	False	False
WRAP42	primary	chody	THEN	False	False
WRAP42	primary	daiiin	THEN	False	False
WRAP42	primary	daiin	C	False	True
WRAP42	primary	dair	UNSAFE	False	False
WRAP42	primary	dal	BESIDES	True	False
WRAP42	primary	dar	HARM	False	True
WRAP42	primary	dariin	FERRY	False	True
WRAP42	primary	darin	ATTENDED_BY	False	False
WRAP42	primary	dy	THERE	False	True
WRAP42	primary	ka[r:s]	THEN	False	False
WRAP42	primary	kaiin	LEAVE	False	True
WRAP42	primary	kar	RETURN_EXCLUDING	False	True
WRAP42	primary	kchdy	LEAVE	False	True
WRAP42	primary	kchedy	THERE	False	True
WRAP42	primary	keodaiin	THERE	False	False
WRAP42	primary	laiin	FORBIDDEN	False	False
WRAP42	primary	lchedy	W	True	True
WRAP42	primary	ldy	ALONE	True	True
WRAP42	primary	lkedy	PAIRED_WITH	True	False
WRAP42	primary	o	PAIRS	False	False
WRAP42	primary	ockhey	FORBIDDEN	True	False
WRAP42	primary	ockhody	FERRY	False	False
WRAP42	primary	odam	BESIDES	False	False
WRAP42	primary	okain	THEN	False	True
WRAP42	primary	okal	WITH_TRIP	False	True
WRAP42	primary	okam	THEN	False	False
WRAP42	primary	okar	FERRY	False	True
WRAP42	primary	okchedy	FIRST_CARGO	False	True
WRAP42	primary	okeody	FERRY	False	False
WRAP42	primary	oky	G	False	True
WRAP42	primary	ol	LEAVE	False	True
WRAP42	primary	olfchedy	COLOC	False	False
WRAP42	primary	olk[ee:a]dy	FERRY	False	False
WRAP42	primary	olkair	CARGOS	False	False
WRAP42	primary	ols	THEN	False	False
WRAP42	primary	olsaly	ATTENDED_BY	True	False
WRAP42	primary	opalke	UNHARMED	False	False
WRAP42	primary	opchey	HOME	False	False
WRAP42	primary	opshedy	HOME	True	False
WRAP42	primary	or	FERRY	False	True
WRAP42	primary	orolkain	C	False	False
WRAP42	primary	orsheckhy	M	False	False
WRAP42	primary	otaiin	THERE	True	False
WRAP42	primary	otal	FERRY	False	True
WRAP42	primary	otchdy	WITHOUT_HARM	False	True
WRAP42	primary	otchedy	OTHER_CARGO	True	True
WRAP42	primary	otedy	RETURN	True	True
WRAP42	primary	otor	COLOC	True	True
WRAP42	primary	otshdy	GOAL	True	True
WRAP42	primary	pchdy	THERE	False	False
WRAP42	primary	pdalshdy	INIT	True	False
WRAP42	primary	psheor	INIT	False	False
WRAP42	primary	qetal	AT_MOST_ONE	True	False
WRAP42	primary	qokaiin	THEN	False	True
WRAP42	primary	qokain	THERE	False	True
WRAP42	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP42	primary	qokas	EXAMPLE	False	False
WRAP42	primary	qokchdy	THEN	False	True
WRAP42	primary	qokchedy	UNATTENDED	True	True
WRAP42	primary	qokedol	FAR_BANK	True	False
WRAP42	primary	qokedy	G	True	False
WRAP42	primary	qokeedy	CONVEY_OUT	True	False
WRAP42	primary	qokeey	TAKE_OUT	True	False
WRAP42	primary	qoky	FERRY	True	True
WRAP42	primary	qop[eee:che]dar	M	False	False
WRAP42	primary	qotal	THEN	False	True
WRAP42	primary	qotedaiin	LEAVE	True	False
WRAP42	primary	qotedy	OUTWARD	True	True
WRAP42	primary	qoteedy	B	True	False
WRAP42	primary	qotor	W	False	True
WRAP42	primary	saiin	OTHER_CARGO	True	False
WRAP42	primary	sain	WHEN	True	False
WRAP42	primary	sar	UNSAFE	True	True
WRAP42	primary	schedair	LIKEWISE	True	False
WRAP42	primary	shdy	WITHOUT_HARM	True	True
WRAP42	primary	she	OTHER_CARGO	False	True
WRAP42	primary	shecthedy	JOINING_RESULT	True	False
WRAP42	primary	shecthy	REST_CARGO	True	False
WRAP42	primary	shedaiin	PAIRS	True	True
WRAP42	primary	shedain	OTHER_CARGO	False	False
WRAP42	primary	shedy	M	True	True
WRAP42	primary	sheedy	OTHER_CARGO	False	False
WRAP42	primary	sheekar	FAR_BANK	False	False
WRAP42	primary	shey	EXAMPLE	True	True
WRAP42	primary	shocphedy	CARGOS	True	False
WRAP42	primary	shos	W	False	False
WRAP42	primary	soiiin	THUS	True	False
WRAP42	primary	sol	THEN	True	True
WRAP42	primary	soldy	HARM	True	True
WRAP42	primary	solkaiin	ALL	False	True
WRAP42	primary	solkchy	LEAVE	False	False
WRAP42	primary	solkeedy	WITH_TRIP	True	False
WRAP42	primary	sor	WITHOUT_AGENT	False	True
WRAP42	primary	taipar	FERRY	False	False
WRAP42	primary	tchdy	M	False	True
WRAP42	primary	tchedy	FINALLY	True	True
WRAP42	primary	todalain	C	False	False
WRAP42	primary	tshol	THEN	False	False
WRAP42	primary	y	THEN	False	True
WRAP42	primary	yk	W	False	True
WRAP42	primary	ykaiin	GOAL	False	True
WRAP42	primary	ykain	FERRY	False	True
WRAP42	primary	ykeey	THEN	False	False
WRAP42	primary	ytchdy	LEAVE	False	True
WRAP42	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP42	independent	[sh:{c's}]ear	ALONE	False	False
WRAP42	independent	ald	THEN	False	False
WRAP42	independent	alol	THERE	False	False
WRAP42	independent	ar	LEAVE	False	True
WRAP42	independent	ariin	WHEN	False	True
WRAP42	independent	chckhdy	WOULD_BE	True	False
WRAP42	independent	chckhy	THERE	False	False
WRAP42	independent	checthy	ALL	True	False
WRAP42	independent	ched	WITHOUT_AGENT	True	True
WRAP42	independent	chedain	NEXT	True	True
WRAP42	independent	chedy	C	True	True
WRAP42	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP42	independent	cheeor	M	False	False
WRAP42	independent	chefchdy	HARM	False	False
WRAP42	independent	chety	UNHARMED	True	False
WRAP42	independent	chkaiin	WOULD_BE	False	False
WRAP42	independent	chky	M	False	False
WRAP42	independent	chody	PAIRED_WITH	False	False
WRAP42	independent	daiiin	G	False	False
WRAP42	independent	daiin	C	False	True
WRAP42	independent	dair	GOAL	False	False
WRAP42	independent	dal	BESIDES	True	False
WRAP42	independent	dar	THEN	False	True
WRAP42	independent	dariin	M	False	True
WRAP42	independent	darin	ATTENDED_BY	False	False
WRAP42	independent	dy	THEN	False	True
WRAP42	independent	ka[r:s]	FORBIDDEN	False	False
WRAP42	independent	kaiin	LEAVE	False	True
WRAP42	independent	kar	THEN	False	True
WRAP42	independent	kchdy	UNATTENDED	False	True
WRAP42	independent	kchedy	OTHER_CARGO	False	True
WRAP42	independent	keodaiin	THEN	False	False
WRAP42	independent	laiin	WITHOUT_HARM	False	False
WRAP42	independent	lchedy	W	True	True
WRAP42	independent	ldy	ALONE	True	True
WRAP42	independent	lkedy	PAIRED_WITH	True	False
WRAP42	independent	o	FAR_BANK	False	False
WRAP42	independent	ockhey	FORBIDDEN	True	False
WRAP42	independent	ockhody	G	False	False
WRAP42	independent	odam	UNSAFE	False	False
WRAP42	independent	okain	THERE	False	True
WRAP42	independent	okal	AT_MOST_ONE	False	True
WRAP42	independent	okam	THERE	False	False
WRAP42	independent	okar	THEN	False	True
WRAP42	independent	okchedy	WITHOUT_AGENT	False	True
WRAP42	independent	okeody	THEN	False	False
WRAP42	independent	oky	FERRY	False	True
WRAP42	independent	ol	LIKEWISE	False	True
WRAP42	independent	olfchedy	COLOC	False	False
WRAP42	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP42	independent	olkair	CARGOS	False	False
WRAP42	independent	ols	THEN	False	False
WRAP42	independent	olsaly	ATTENDED_BY	True	False
WRAP42	independent	opalke	UNHARMED	False	False
WRAP42	independent	opchey	HOME	False	False
WRAP42	independent	opshedy	HOME	True	False
WRAP42	independent	or	THEN	False	True
WRAP42	independent	orolkain	G	False	False
WRAP42	independent	orsheckhy	NEXT	False	False
WRAP42	independent	otaiin	THERE	True	False
WRAP42	independent	otal	UNSAFE	False	True
WRAP42	independent	otchdy	THEN	False	True
WRAP42	independent	otchedy	OTHER_CARGO	True	True
WRAP42	independent	otedy	RETURN	True	True
WRAP42	independent	otor	COLOC	True	True
WRAP42	independent	otshdy	GOAL	True	True
WRAP42	independent	pchdy	C	False	False
WRAP42	independent	pdalshdy	INIT	True	False
WRAP42	independent	psheor	INIT	False	False
WRAP42	independent	qetal	AT_MOST_ONE	True	False
WRAP42	independent	qokaiin	THEN	False	True
WRAP42	independent	qokain	THERE	False	True
WRAP42	independent	qokal	TRAVEL_TOGETHER	True	True
WRAP42	independent	qokas	FERRY	False	False
WRAP42	independent	qokchdy	THEN	False	True
WRAP42	independent	qokchedy	UNATTENDED	True	True
WRAP42	independent	qokedol	FAR_BANK	True	False
WRAP42	independent	qokedy	G	True	False
WRAP42	independent	qokeedy	CONVEY_OUT	True	False
WRAP42	independent	qokeey	TAKE_OUT	True	False
WRAP42	independent	qoky	FERRY	True	True
WRAP42	independent	qop[eee:che]dar	M	False	False
WRAP42	independent	qotal	THEN	False	True
WRAP42	independent	qotedaiin	LEAVE	True	False
WRAP42	independent	qotedy	OUTWARD	True	True
WRAP42	independent	qoteedy	B	True	False
WRAP42	independent	qotor	BESIDES	False	True
WRAP42	independent	saiin	OTHER_CARGO	True	False
WRAP42	independent	sain	WHEN	True	False
WRAP42	independent	sar	UNSAFE	True	True
WRAP42	independent	schedair	LIKEWISE	True	False
WRAP42	independent	shdy	WITHOUT_HARM	True	True
WRAP42	independent	she	PAIRS	False	True
WRAP42	independent	shecthedy	JOINING_RESULT	True	False
WRAP42	independent	shecthy	REST_CARGO	True	False
WRAP42	independent	shedaiin	PAIRS	True	True
WRAP42	independent	shedain	CONVEY_OUT	False	False
WRAP42	independent	shedy	M	True	True
WRAP42	independent	sheedy	THEN	False	False
WRAP42	independent	sheekar	THEN	False	False
WRAP42	independent	shey	EXAMPLE	True	True
WRAP42	independent	shocphedy	CARGOS	True	False
WRAP42	independent	shos	LEAVE	False	False
WRAP42	independent	soiiin	THUS	True	False
WRAP42	independent	sol	THEN	True	True
WRAP42	independent	soldy	HARM	True	True
WRAP42	independent	solkaiin	ALL	False	True
WRAP42	independent	solkchy	LEAVE	False	False
WRAP42	independent	solkeedy	WITH_TRIP	True	False
WRAP42	independent	sor	CONVEY_OUT	False	True
WRAP42	independent	taipar	NEXT	False	False
WRAP42	independent	tchdy	THEN	False	True
WRAP42	independent	tchedy	FINALLY	True	True
WRAP42	independent	todalain	W	False	False
WRAP42	independent	tshol	THEN	False	False
WRAP42	independent	y	THERE	False	True
WRAP42	independent	yk	RETURN	False	True
WRAP42	independent	ykaiin	ALONE	False	True
WRAP42	independent	ykain	RETURN	False	True
WRAP42	independent	ykeey	THEN	False	False
WRAP42	independent	ytchdy	LIKEWISE	False	True
WRAP43	primary	[a:y]lo[s:r]am	THUS	False	False
WRAP43	primary	[sh:{c's}]ear	OTHER_CARGO	False	False
WRAP43	primary	ald	THEN	False	False
WRAP43	primary	alol	C	False	False
WRAP43	primary	ar	FERRY	False	True
WRAP43	primary	ariin	EXAMPLE	False	True
WRAP43	primary	chckhdy	WOULD_BE	True	False
WRAP43	primary	chckhy	THERE	False	False
WRAP43	primary	checthy	ALL	True	False
WRAP43	primary	ched	WITHOUT_AGENT	True	True
WRAP43	primary	chedain	NEXT	True	True
WRAP43	primary	chedy	C	True	True
WRAP43	primary	cheeety	RETURN_EXCLUDING	True	False
WRAP43	primary	cheeor	THERE	False	False
WRAP43	primary	chefchdy	FAR_BANK	False	False
WRAP43	primary	chety	UNHARMED	True	False
WRAP43	primary	chkaiin	W	False	False
WRAP43	primary	chky	M	False	False
WRAP43	primary	chody	FERRY	False	False
WRAP43	primary	daiiin	G	False	False
WRAP43	primary	daiin	G	False	True
WRAP43	primary	dair	THEN	False	False
WRAP43	primary	dal	BESIDES	True	False
WRAP43	primary	dar	M	False	True
WRAP43	primary	dariin	UNSAFE	False	True
WRAP43	primary	darin	ATTENDED_BY	False	False
WRAP43	primary	dy	THEN	False	True
WRAP43	primary	ka[r:s]	M	False	False
WRAP43	primary	kaiin	LEAVE	False	True
WRAP43	primary	kar	THEN	False	True
WRAP43	primary	kchdy	FIRST_CARGO	False	True
WRAP43	primary	kchedy	NEXT	False	True
WRAP43	primary	keodaiin	FERRY	False	False
WRAP43	primary	laiin	GOAL	False	False
WRAP43	primary	lchedy	W	True	True
WRAP43	primary	ldy	ALONE	True	True
WRAP43	primary	lkedy	PAIRED_WITH	True	False
WRAP43	primary	o	THEN	False	False
WRAP43	primary	ockhey	FORBIDDEN	True	False
WRAP43	primary	ockhody	THEN	False	False
WRAP43	primary	odam	FERRY	False	False
WRAP43	primary	okain	FIRST_CARGO	False	True
WRAP43	primary	okal	W	False	True
WRAP43	primary	okam	FIRST_CARGO	False	False
WRAP43	primary	okar	THEN	False	True
WRAP43	primary	okchedy	G	False	True
WRAP43	primary	okeody	FERRY	False	False
WRAP43	primary	oky	RETURN_EXCLUDING	False	True
WRAP43	primary	ol	CONVEY_OUT	False	True
WRAP43	primary	olfchedy	COLOC	False	False
WRAP43	primary	olk[ee:a]dy	RETURN_EXCLUDING	False	False
WRAP43	primary	olkair	CARGOS	False	False
WRAP43	primary	ols	FIRST_CARGO	False	False
WRAP43	primary	olsaly	ATTENDED_BY	True	False
WRAP43	primary	opalke	UNHARMED	False	False
WRAP43	primary	opchey	HOME	False	False
WRAP43	primary	opshedy	HOME	True	False
WRAP43	primary	or	OTHER_CARGO	False	True
WRAP43	primary	orolkain	THEN	False	False
WRAP43	primary	orsheckhy	HARM	False	False
WRAP43	primary	otaiin	THERE	True	False
WRAP43	primary	otal	AT_MOST_ONE	False	True
WRAP43	primary	otchdy	WITHOUT_AGENT	False	True
WRAP43	primary	otchedy	OTHER_CARGO	True	True
WRAP43	primary	otedy	RETURN	True	True
WRAP43	primary	otor	COLOC	True	True
WRAP43	primary	otshdy	GOAL	True	True
WRAP43	primary	pchdy	RETURN_EXCLUDING	False	False
WRAP43	primary	pdalshdy	INIT	True	False
WRAP43	primary	psheor	INIT	False	False
WRAP43	primary	qetal	AT_MOST_ONE	True	False
WRAP43	primary	qokaiin	FERRY	False	True
WRAP43	primary	qokain	THERE	False	True
WRAP43	primary	qokal	TRAVEL_TOGETHER	True	True
WRAP43	primary	qokas	RETURN_EXCLUDING	False	False
WRAP43	primary	qokchdy	THEN	False	True
WRAP43	primary	qokchedy	UNATTENDED	True	True
WRAP43	primary	qokedol	FAR_BANK	True	False
WRAP43	primary	qokedy	G	True	False
WRAP43	primary	qokeedy	CONVEY_OUT	True	False
WRAP43	primary	qokeey	TAKE_OUT	True	False
WRAP43	primary	qoky	FERRY	True	True
WRAP43	primary	qop[eee:che]dar	M	False	False
WRAP43	primary	qotal	THEN	False	True
WRAP43	primary	qotedaiin	LEAVE	True	False
WRAP43	primary	qotedy	OUTWARD	True	True
WRAP43	primary	qoteedy	B	True	False
WRAP43	primary	qotor	LEAVE	False	True
WRAP43	primary	saiin	OTHER_CARGO	True	False
WRAP43	primary	sain	WHEN	True	False
WRAP43	primary	sar	UNSAFE	True	True
WRAP43	primary	schedair	LIKEWISE	True	False
WRAP43	primary	shdy	WITHOUT_HARM	True	True
WRAP43	primary	she	BESIDES	False	True
WRAP43	primary	shecthedy	JOINING_RESULT	True	False
WRAP43	primary	shecthy	REST_CARGO	True	False
WRAP43	primary	shedaiin	PAIRS	True	True
WRAP43	primary	shedain	RETURN_EXCLUDING	False	False
WRAP43	primary	shedy	M	True	True
WRAP43	primary	sheedy	THEN	False	False
WRAP43	primary	sheekar	WHEN	False	False
WRAP43	primary	shey	EXAMPLE	True	True
WRAP43	primary	shocphedy	CARGOS	True	False
WRAP43	primary	shos	FERRY	False	False
WRAP43	primary	soiiin	THUS	True	False
WRAP43	primary	sol	THEN	True	True
WRAP43	primary	soldy	HARM	True	True
WRAP43	primary	solkaiin	ALL	False	True
WRAP43	primary	solkchy	LEAVE	False	False
WRAP43	primary	solkeedy	WITH_TRIP	True	False
WRAP43	primary	sor	WITHOUT_HARM	False	True
WRAP43	primary	taipar	OTHER_CARGO	False	False
WRAP43	primary	tchdy	G	False	True
WRAP43	primary	tchedy	FINALLY	True	True
WRAP43	primary	todalain	G	False	False
WRAP43	primary	tshol	THEN	False	False
WRAP43	primary	y	FIRST_CARGO	False	True
WRAP43	primary	yk	PAIRS	False	True
WRAP43	primary	ykaiin	FORBIDDEN	False	True
WRAP43	primary	ykain	RETURN_EXCLUDING	False	True
WRAP43	primary	ykeey	OTHER_CARGO	False	False
WRAP43	primary	ytchdy	CONVEY_OUT	False	True
WRAP43	independent	[a:y]lo[s:r]am	THUS	False	False
WRAP43	independent	[sh:{c's}]ear	ALONE	False	False
WRAP43	independent	ald	THEN	False	False
WRAP43	independent	alol	THERE	False	False
WRAP43	independent	ar	LEAVE	False	True
WRAP43	independent	ariin	WHEN	False	True
WRAP43	independent	chckhdy	WOULD_BE	True	False
WRAP43	independent	chckhy	THERE	False	False
WRAP43	independent	checthy	ALL	True	False
WRAP43	independent	ched	WITHOUT_AGENT	True	True
WRAP43	independent	chedain	NEXT	True	True
WRAP43	independent	chedy	C	True	True
WRAP43	independent	cheeety	RETURN_EXCLUDING	True	False
WRAP43	independent	cheeor	M	False	False
WRAP43	independent	chefchdy	HARM	False	False
WRAP43	independent	chety	UNHARMED	True	False
WRAP43	independent	chkaiin	WOULD_BE	False	False
WRAP43	independent	chky	M	False	False
WRAP43	independent	chody	PAIRED_WITH	False	False
WRAP43	independent	daiiin	THEN	False	False
WRAP43	independent	daiin	C	False	True
WRAP43	independent	dair	GOAL	False	False
WRAP43	independent	dal	BESIDES	True	False
WRAP43	independent	dar	THEN	False	True
WRAP43	independent	dariin	M	False	True
WRAP43	independent	darin	ATTENDED_BY	False	False
WRAP43	independent	dy	THEN	False	True
WRAP43	independent	ka[r:s]	FORBIDDEN	False	False
WRAP43	independent	kaiin	LEAVE	False	True
WRAP43	independent	kar	THEN	False	True
WRAP43	independent	kchdy	UNATTENDED	False	True
WRAP43	independent	kchedy	OTHER_CARGO	False	True
WRAP43	independent	keodaiin	THEN	False	False
WRAP43	independent	laiin	WITHOUT_HARM	False	False
WRAP43	independent	lchedy	W	True	True
WRAP43	independent	ldy	ALONE	True	True
WRAP43	independent	lkedy	PAIRED_WITH	True	False
WRAP43	independent	o	FAR_BANK	False	False
WRAP43	independent	ockhey	FORBIDDEN	True	False
WRAP43	independent	ockhody	G	False	False
WRAP43	independent	odam	UNSAFE	False	False
WRAP43	independent	okain	THERE	False	True
WRAP43	independent	okal	AT_MOST_ONE	False	True
WRAP43	independent	okam	THERE	False	False
WRAP43	independent	okar	THEN	False	True
WRAP43	independent	okchedy	WITHOUT_AGENT	False	True
WRAP43	independent	okeody	THEN	False	False
WRAP43	independent	oky	THEN	False	True
WRAP43	independent	ol	LIKEWISE	False	True
WRAP43	independent	olfchedy	COLOC	False	False
WRAP43	independent	olk[ee:a]dy	EXAMPLE	False	False
WRAP43	independent	olkair	CARGOS	False	False
WRAP43	independent	ols	THEN	False	False
WRAP43	independent	olsaly	ATTENDED_BY	True	False
WRAP43	independent	opalke	UNHARMED	False	False
WRAP43	independent	opchey	HOME	False	False
WRAP43	independent	opshedy	HOME	True	False
WRAP43	independent	or	G	False	True
WRAP43	independent	orolkain	C	False	False
WRAP43	independent	orsheckhy	NEXT	False	False
WRAP43	independent	otaiin	THERE	True	False
WRAP43	independent	otal	UNSAFE	False	True
WRAP43	independent	otchdy	THEN	False	True
WRAP43	independent	otchedy	OTHER_CARGO	True	True
WRAP43	independent	otedy	RETURN	True	True
WRAP43	independent	otor	COLOC	True	True
WRAP43	independent	otshdy	GOAL	True	True
