family_event_id	future_card_id	priority_rank	support_kind	support_cell_id	target_action_root	target_action_recipe	frozen_frame	register	alternate_action_root	alternate_action_recipe	source_event_id	source_statement_id	source_page	source_surface	source_owner_class	source_owner_de	observed_clause_de	action_atom_reading_de	explicit_argument_roots	inherited_argument_root	expected_portable_remainder_de	observed_portable_remainder_de	portable_remainder_match	expected_owner_remainder_de	observed_owner_remainder_de	owner_remainder_match	component_order_match	source_roundtrip_exact
G496-E197	G495-F016	16	NONTR	G494-NS072	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	OK	OK+OL	G407-E0184	G407-S006	f1r	okol	TEXTBLOCK	F1R_TEXT_BLOCK_D	Weiter trage den Kennwert [wie zuvor] ein.	EINTRAGEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E198	G495-F016	16	NONTR	G494-NS073	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	SH	SH+OL	G407-E0005	G407-S001	f1r	shol	TEXTBLOCK	F1R_TEXT_BLOCK_A	Weiter halte den Kennwert [wie zuvor] fest.	FESTHALTEN	NONE	AIIN	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E199	G495-F016	16	NONTR	G494-NS073	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	SH	SH+OL	G407-E0048	G407-S002	f1r	shol	TEXTBLOCK	F1R_TEXT_BLOCK_B	Weiter halte fest.	FESTHALTEN	NONE	NONE	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E200	G495-F016	16	NONTR	G494-NS073	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	SH	SH+OL	G407-E0137	G407-S005	f1r	shol	TEXTBLOCK	F1R_TEXT_BLOCK_C	Weiter halte den laufenden Eintrag [wie zuvor] fest.	FESTHALTEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E201	G495-F016	16	NONTR	G494-NS074	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	K	K+OL	G407-E0113	G407-S005	f1r	kol	TEXTBLOCK	F1R_TEXT_BLOCK_C	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	ZUORDNEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E202	G495-F016	16	OPPOSITE_TR	G494-TRS014	R	R+OL	@ACTION+OL	SOURCE_SECTION_T	T	T+OL	G407-E0150	G407-S005	f1r	tol	TEXTBLOCK	F1R_TEXT_BLOCK_C	Weiter lege den laufenden Eintrag [wie zuvor] fest.	FESTLEGEN	NONE	Y	FORTSETZEN	FORTSETZEN	YES	WEITERFÜHREN	WEITERFÜHREN	YES	YES	YES
G496-E203	G495-F017	17	NONTR	G494-NS001	T	T	@ACTION	SOURCE_SECTION_T	OK	OK	G407-E0203	G407-S007	f1r	ok	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage den laufenden Eintrag [wie zuvor] ein.	EINTRAGEN	NONE	Y	EMPTY	EMPTY	YES	EMPTY	EMPTY	YES	YES	YES
G496-E204	G495-F017	17	NONTR	G494-NS001	T	T	@ACTION	SOURCE_SECTION_T	OK	OK	G407-E0211	G407-S007	f1r	chok	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage die Eintragseinheit [wie zuvor] ein.	EINTRAGEN	NONE	OR	EMPTY	EMPTY	YES	EMPTY	EMPTY	YES	YES	YES
G496-E205	G495-F017	17	NONTR	G494-NS002	T	T	@ACTION	SOURCE_SECTION_T	SH	SH	G407-E0051	G407-S002	f1r	sh	TEXTBLOCK	F1R_TEXT_BLOCK_B	Halte den laufenden Eintrag [wie zuvor] fest.	FESTHALTEN	NONE	Y	EMPTY	EMPTY	YES	EMPTY	EMPTY	YES	YES	YES
G496-E206	G495-F017	17	NONTR	G494-NS003	T	T	@ACTION	SOURCE_SECTION_T	S	S	G407-E0052	G407-S002	f1r	s	TEXTBLOCK	F1R_TEXT_BLOCK_B	Wähle den laufenden Eintrag [wie zuvor].	AUSWÄHLEN	NONE	Y	EMPTY	EMPTY	YES	EMPTY	EMPTY	YES	YES	YES
G496-E207	G495-F017	17	OPPOSITE_TR	G494-TRS001	T	T	@ACTION	SOURCE_SECTION_T	R	R	G407-E0110	G407-S005	f1r	r	TEXTBLOCK	F1R_TEXT_BLOCK_C	Kennzeichne den laufenden Eintrag [wie zuvor].	KENNZEICHNEN	NONE	Y	EMPTY	EMPTY	YES	EMPTY	EMPTY	YES	YES	YES
G496-E208	G495-F018	18	NONTR	G494-NS011	T	T+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	OK	OK+AIIN	G407-E0037	G407-S001	f1r	okaiin	TEXTBLOCK	F1R_TEXT_BLOCK_A	Trage den Kennwert ein.	EINTRAGEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E209	G495-F018	18	NONTR	G494-NS012	T	T+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	SH	SH+AIIN	G407-E0161	G407-S006	f1r	shaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Halte den Kennwert fest.	FESTHALTEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E210	G495-F018	18	NONTR	G494-NS013	T	T+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	K	K+AIIN	G407-E0176	G407-S006	f1r	kaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Ordne den Kennwert zu.	ZUORDNEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E211	G495-F018	18	NONTR	G494-NS013	T	T+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	K	K+AIIN	G407-E0182	G407-S006	f1r	kaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Ordne den Kennwert zu.	ZUORDNEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E212	G495-F019	19	NONTR	G494-NS018	R	R+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	OK	OK+AIIN	G407-E0037	G407-S001	f1r	okaiin	TEXTBLOCK	F1R_TEXT_BLOCK_A	Trage den Kennwert ein.	EINTRAGEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E213	G495-F019	19	NONTR	G494-NS019	R	R+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	SH	SH+AIIN	G407-E0161	G407-S006	f1r	shaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Halte den Kennwert fest.	FESTHALTEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E214	G495-F019	19	NONTR	G494-NS020	R	R+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	K	K+AIIN	G407-E0176	G407-S006	f1r	kaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Ordne den Kennwert zu.	ZUORDNEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E215	G495-F019	19	NONTR	G494-NS020	R	R+AIIN	@ACTION+AIIN	SOURCE_SECTION_T	K	K+AIIN	G407-E0182	G407-S006	f1r	kaiin	TEXTBLOCK	F1R_TEXT_BLOCK_D	Ordne den Kennwert zu.	ZUORDNEN	AIIN	NONE	WERT	WERT	YES	KENNWERT	KENNWERT	YES	YES	YES
G496-E216	G495-F020	20	NONTR	G494-NS086	T	T+Y	@ACTION+Y	SOURCE_SECTION_T	OK	OK+Y	G407-E0192	G407-S006	f1r	oky	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage den laufenden Eintrag ein.	EINTRAGEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E217	G495-F020	20	NONTR	G494-NS086	T	T+Y	@ACTION+Y	SOURCE_SECTION_T	OK	OK+Y	G407-E0194	G407-S006	f1r	okchey	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage den laufenden Eintrag ein.	EINTRAGEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E218	G495-F020	20	NONTR	G494-NS087	T	T+Y	@ACTION+Y	SOURCE_SECTION_T	K	K+Y	G407-E0122	G407-S005	f1r	kchy	TEXTBLOCK	F1R_TEXT_BLOCK_C	Ordne den laufenden Eintrag zu.	ZUORDNEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E219	G495-F020	20	NONTR	G494-NS088	T	T+Y	@ACTION+Y	SOURCE_SECTION_T	CHD	CHD+Y	G407-E0102	G407-S005	f1r	chdy	TEXTBLOCK	F1R_TEXT_BLOCK_C	Bearbeite den laufenden Eintrag.	EINTRAG BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E220	G495-F021	21	NONTR	G494-NS093	R	R+Y	@ACTION+Y	SOURCE_SECTION_T	OK	OK+Y	G407-E0192	G407-S006	f1r	oky	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage den laufenden Eintrag ein.	EINTRAGEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E221	G495-F021	21	NONTR	G494-NS093	R	R+Y	@ACTION+Y	SOURCE_SECTION_T	OK	OK+Y	G407-E0194	G407-S006	f1r	okchey	TEXTBLOCK	F1R_TEXT_BLOCK_D	Trage den laufenden Eintrag ein.	EINTRAGEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E222	G495-F021	21	NONTR	G494-NS094	R	R+Y	@ACTION+Y	SOURCE_SECTION_T	K	K+Y	G407-E0122	G407-S005	f1r	kchy	TEXTBLOCK	F1R_TEXT_BLOCK_C	Ordne den laufenden Eintrag zu.	ZUORDNEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E223	G495-F021	21	NONTR	G494-NS095	R	R+Y	@ACTION+Y	SOURCE_SECTION_T	CHD	CHD+Y	G407-E0102	G407-S005	f1r	chdy	TEXTBLOCK	F1R_TEXT_BLOCK_C	Bearbeite den laufenden Eintrag.	EINTRAG BEARBEITEN	Y	NONE	POSTEN	POSTEN	YES	LAUFENDER EINTRAG	LAUFENDER EINTRAG	YES	YES	YES
G496-E224	G495-F022	22	NONTR	G494-NS040	R	R+AIN	@ACTION+AIN	PHARMA	OK	OK+AIN	G407-E4096	G407-S668	f89r	qokain	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	Setze den Drogenanteil als Ansatz an.	ANSATZ ANSETZEN	AIN	NONE	ANTEIL	ANTEIL	YES	DROGENANTEIL	DROGENANTEIL	YES	YES	YES
G496-E225	G495-F022	22	NONTR	G494-NS041	R	R+AIN	@ACTION+AIN	PHARMA	S	S+AIN	G407-E4226	G407-S676	f89r	sain	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Wähle den Drogenanteil.	DROGENPOSTEN WÄHLEN	AIN	NONE	ANTEIL	ANTEIL	YES	DROGENANTEIL	DROGENANTEIL	YES	YES	YES
G496-E226	G495-F022	22	NONTR	G494-NS042	R	R+AIN	@ACTION+AIN	PHARMA	CHD	CHD+AIN	G407-E4207	G407-S675	f89r	chedain	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe D	Bearbeite den Drogenanteil.	ANSATZ BEARBEITEN	AIN	NONE	ANTEIL	ANTEIL	YES	DROGENANTEIL	DROGENANTEIL	YES	YES	YES
G496-E227	G495-F022	22	OPPOSITE_TR	G494-TRS006	R	R+AIN	@ACTION+AIN	PHARMA	T	T+AIN	G407-E4098	G407-S668	f89r	tdain	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	Stelle den Drogenanteil ein.	ANSATZWERT EINSTELLEN	AIN	NONE	ANTEIL	ANTEIL	YES	DROGENANTEIL	DROGENANTEIL	YES	YES	YES
G496-E228	G495-F023	23	NONTR	G494-NS065	R	R+CH+E+Y	@ACTION+CH+E+Y	HERBAL	OK	OK+CH+E+Y	G407-E0807	G407-S039	f56r	chokchey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	ARBEITSGANG ANSETZEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E229	G495-F023	23	NONTR	G494-NS066	R	R+CH+E+Y	@ACTION+CH+E+Y	HERBAL	K	K+CH+E+Y	G407-E0870	G407-S040	f56r	kchey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	MATERIAL ZUGEBEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E230	G495-F023	23	NONTR	G494-NS067	R	R+CH+E+Y	@ACTION+CH+E+Y	HERBAL	S	S+CH+E+Y	G407-E0891	G407-S040	f56r	schey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	PFLANZENTEIL WÄHLEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E231	G495-F024	24	NONTR	G494-NS062	T	T+CH+E+Y	@ACTION+CH+E+Y	HERBAL	OK	OK+CH+E+Y	G407-E0807	G407-S039	f56r	chokchey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	ARBEITSGANG ANSETZEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E232	G495-F024	24	NONTR	G494-NS063	T	T+CH+E+Y	@ACTION+CH+E+Y	HERBAL	K	K+CH+E+Y	G407-E0870	G407-S040	f56r	kchey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	MATERIAL ZUGEBEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E233	G495-F024	24	NONTR	G494-NS064	T	T+CH+E+Y	@ACTION+CH+E+Y	HERBAL	S	S+CH+E+Y	G407-E0891	G407-S040	f56r	schey	KOPFSTADIEN_UND_GANZPFLANZE	stachelköpfiges Kraut in mehreren Reifestufen	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	PFLANZENTEIL WÄHLEN	Y	NONE	NEHMEN · GRAD I · POSTEN	NEHMEN · GRAD I · POSTEN	YES	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	YES	YES	YES
G496-E234	G495-F025	25	NONTR	G494-NS057	T	T+AL+Y	@ACTION+AL+Y	BIOLOGICAL	OK	OK+AL+Y	G407-E2050	G407-S246	f76r	qokaldy	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt A6	Setze den Stationsposten im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN	Y	NONE	ZIELORT · POSTEN	ZIELORT · POSTEN	YES	ZIELSTATION · STATIONSPOSTEN	ZIELSTATION · STATIONSPOSTEN	YES	YES	YES
G496-E235	G495-F025	25	NONTR	G494-NS057	T	T+AL+Y	@ACTION+AL+Y	BIOLOGICAL	OK	OK+AL+Y	G407-E2548	G407-S362	f77r	qokaly	LOKALE_STATIONSGRUPPE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	Setze den Stationsposten im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN	Y	NONE	ZIELORT · POSTEN	ZIELORT · POSTEN	YES	ZIELSTATION · STATIONSPOSTEN	ZIELSTATION · STATIONSPOSTEN	YES	YES	YES
G496-E236	G495-F025	25	NONTR	G494-NS057	T	T+AL+Y	@ACTION+AL+Y	BIOLOGICAL	OK	OK+AL+Y	G407-E3195	G407-S498	f82r	qokaly	BAD_ODER_BECKENFELD	mehrere getrennte Bad- und Leitungsstationen	Setze den Stationsposten im Stationsgang an; zur Zielstation.	STATIONSGANG ANSETZEN	Y	NONE	ZIELORT · POSTEN	ZIELORT · POSTEN	YES	ZIELSTATION · STATIONSPOSTEN	ZIELSTATION · STATIONSPOSTEN	YES	YES	YES
G496-E237	G495-F025	25	NONTR	G494-NS058	T	T+AL+Y	@ACTION+AL+Y	BIOLOGICAL	CH	CH+AL+Y	G407-E2256	G407-S278	f76r	chaly	TEXTBLOCK_MIT_SEITENBESITZER	unbebilderter Textabschnitt B	Entnimm den Stationsposten; zur Zielstation.	POSTEN ENTNEHMEN	Y	NONE	ZIELORT · POSTEN	ZIELORT · POSTEN	YES	ZIELSTATION · STATIONSPOSTEN	ZIELSTATION · STATIONSPOSTEN	YES	YES	YES
G496-E238	G495-F025	25	OPPOSITE_TR	G494-TRS009	T	T+AL+Y	@ACTION+AL+Y	BIOLOGICAL	R	R+AL+Y	G407-E3782	G407-S647	f83r	raly	LOKALE_STATIONSGRUPPE	Variantenatlas lokaler Becken und Anwendungen	Markiere den Stationsposten; zur Zielstation.	STATION MARKIEREN	Y	NONE	ZIELORT · POSTEN	ZIELORT · POSTEN	YES	ZIELSTATION · STATIONSPOSTEN	ZIELSTATION · STATIONSPOSTEN	YES	YES	YES
G496-E239	G495-F026	26	NONTR	G494-NS084	R	R+OR+Y	@ACTION+OR+Y	SOURCE_SECTION_T	SH	SH+OR+Y	G407-E0006	G407-S001	f1r	shory	TEXTBLOCK	F1R_TEXT_BLOCK_A	Halte die Eintragseinheit und den laufenden Eintrag fest.	FESTHALTEN	OR|Y	NONE	EINHEIT · POSTEN	EINHEIT · POSTEN	YES	EINTRAGSEINHEIT · LAUFENDER EINTRAG	EINTRAGSEINHEIT · LAUFENDER EINTRAG	YES	YES	YES
G496-E240	G495-F026	26	NONTR	G494-NS085	R	R+OR+Y	@ACTION+OR+Y	SOURCE_SECTION_T	S	S+OR+Y	G407-E0011	G407-S001	f1r	sory	TEXTBLOCK	F1R_TEXT_BLOCK_A	Wähle die Eintragseinheit und den laufenden Eintrag.	AUSWÄHLEN	OR|Y	NONE	EINHEIT · POSTEN	EINHEIT · POSTEN	YES	EINTRAGSEINHEIT · LAUFENDER EINTRAG	EINTRAGSEINHEIT · LAUFENDER EINTRAG	YES	YES	YES
G496-E241	G495-F027	27	NONTR	G494-NS082	T	T+OR+Y	@ACTION+OR+Y	SOURCE_SECTION_T	SH	SH+OR+Y	G407-E0006	G407-S001	f1r	shory	TEXTBLOCK	F1R_TEXT_BLOCK_A	Halte die Eintragseinheit und den laufenden Eintrag fest.	FESTHALTEN	OR|Y	NONE	EINHEIT · POSTEN	EINHEIT · POSTEN	YES	EINTRAGSEINHEIT · LAUFENDER EINTRAG	EINTRAGSEINHEIT · LAUFENDER EINTRAG	YES	YES	YES
G496-E242	G495-F027	27	NONTR	G494-NS083	T	T+OR+Y	@ACTION+OR+Y	SOURCE_SECTION_T	S	S+OR+Y	G407-E0011	G407-S001	f1r	sory	TEXTBLOCK	F1R_TEXT_BLOCK_A	Wähle die Eintragseinheit und den laufenden Eintrag.	AUSWÄHLEN	OR|Y	NONE	EINHEIT · POSTEN	EINHEIT · POSTEN	YES	EINTRAGSEINHEIT · LAUFENDER EINTRAG	EINTRAGSEINHEIT · LAUFENDER EINTRAG	YES	YES	YES
