host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
875	ACTION:G515-E0549@3:T	RUNNING:G515-E0549@3	RUNNING_ATOM	G515-E0549	G515-S069	f66r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	3	T|Y|AL	T|Y	CH	NONE	1	RUNNING:G515-E0549@4	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
876	ACTION:G515-E0557@3:CHD	RUNNING:G515-E0557@3	RUNNING_ATOM	G515-E0557	G515-S070	f66r	SOURCE_SECTION_T	CHD	CHD_REST_PROCESS	CHD_REST_PROCESS	AUTO_CONTEXT	CHD_REST_PROCESS	2	CHD|Y	CHD|Y	K	NONE	1	RUNNING:G515-E0557@4	Y	Y*1	NO	YES	Bearbeite	NOT_APPLICABLE	CHD_REST_PROCESS	Bearbeite	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
877	ACTION:G515-E0559@1:SH	RUNNING:G515-E0559@1	RUNNING_ATOM	G515-E0559	G515-S070	f66r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	5	SH|E|O|D_ADDR|Y	D_ADDR|E|O|SH|Y	NONE	NONE	1	RUNNING:G515-E0559@5	Y	Y*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
878	ACTION:G515-E0564@1:SH	RUNNING:G515-E0564@1	RUNNING_ATOM	G515-E0564	G515-S071	f66r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	2	AIIN|SH	SH	NONE	NONE	1	RUNNING:G515-E0563@1	AIIN	AIIN*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	1	0	1	0	Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsflüssigkeit	Arbeitsflüssigkeit	Arbeitsflüssigkeit ×1	Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
879	ACTION:G515-E0571@1:SH	RUNNING:G515-E0571@1	RUNNING_ATOM	G515-E0571	G515-S073	f66r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	4	SH|Y|L|AIIN	SH	NONE	NONE	2	RUNNING:G515-E0572@3|RUNNING:G515-E0573@2	Y+AIIN	Y*1+AIIN*1	NO	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	2	0	2	0	Arbeitsmaterial|Arbeitsflüssigkeit	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Arbeitsmaterial|Arbeitsflüssigkeit	Arbeitsmaterial|Arbeitsflüssigkeit	Arbeitsmaterial ×1; Arbeitsflüssigkeit ×1	Arbeitsmaterial ×1; Arbeitsflüssigkeit ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
880	ACTION:G515-E0574@3:CHD	RUNNING:G515-E0574@3	RUNNING_ATOM	G515-E0574	G515-S073	f66r	SOURCE_SECTION_T	CHD	CHD_REST_PROCESS	CHD_REST_PROCESS	AUTO_CONTEXT	CHD_REST_PROCESS	2	CHD|Y	CHD|Y	OK	NONE	1	RUNNING:G515-E0574@4	Y	Y*1	NO	YES	Bearbeite	NOT_APPLICABLE	CHD_REST_PROCESS	Bearbeite	YES	YES	1	0	1	0	Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsmaterial	Arbeitsmaterial	Arbeitsmaterial ×1	Arbeitsmaterial ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
881	ACTION:G515-E0580@1:SH	RUNNING:G515-E0580@1	RUNNING_ATOM	G515-E0580	G515-S077	f66r	SOURCE_SECTION_T	SH	SH_SOURCE_REST	SH_SOURCE_REST	AUTO_CONTEXT	SH_SOURCE_REST	5	AIIN|SH|E|Y|Y	E|SH|Y	NONE	NONE	3	RUNNING:G515-E0579@1|RUNNING:G515-E0580@3|RUNNING:G515-E0581@4	AIIN+Y+Y	Y*2+AIIN*1	YES	YES	Lass ruhen	NOT_APPLICABLE	SH_SOURCE_REST	Lass ruhen	YES	YES	3	0	3	0	Arbeitsflüssigkeit|Arbeitsmaterial|Arbeitsmaterial	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	3	0	3	0	0	Arbeitsflüssigkeit|Arbeitsmaterial|Arbeitsmaterial	Arbeitsflüssigkeit|Arbeitsmaterial|Arbeitsmaterial	Arbeitsmaterial ×2; Arbeitsflüssigkeit ×1	Arbeitsflüssigkeit ×1; Arbeitsmaterial ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
882	ACTION:G515-E0584@3:T	RUNNING:G515-E0584@3	RUNNING_ATOM	G515-E0584	G515-S078	f66r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|Y	T|Y	CH	NONE	1	RUNNING:G515-E0584@4	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
883	ACTION:G515-E0590@1:T	RUNNING:G515-E0590@1	RUNNING_ATOM	G515-E0590	G515-S078	f66r	SOURCE_SECTION_T	T	T_SOURCE_FIX	T_SOURCE_FIX	AUTO_CONTEXT	T_SOURCE_FIX	2	T|Y	T|Y	NONE	NONE	1	RUNNING:G515-E0590@2	Y	Y*1	NO	YES	Lege fest	NOT_APPLICABLE	T_SOURCE_FIX	Lege fest	YES	YES	1	0	1	0	Arbeitsgut	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Arbeitsgut	Arbeitsgut	Arbeitsgut ×1	Arbeitsgut ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
884	LOCAL_ACTION:P912-E1754@2:S	LOCAL_COMPONENT:P912-E1754@2	LOCAL_COMPONENT	P912-E1754	NOT_APPLICABLE	f67r2	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	5	EE|S|Y|D_ADDR|Y	D_ADDR|EE|S|Y	NONE	NONE	2	LOCAL_COMPONENT:P912-E1754@3|LOCAL_COMPONENT:P912-E1754@5	Y+Y	Y*2	YES	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	2	0	2	0	Ringposition|Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Ringposition|Ringposition	Ringposition|Ringposition	Ringposition ×2	Ringposition ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
885	LOCAL_ACTION:P912-E1759@1:S	LOCAL_COMPONENT:P912-E1759@1	LOCAL_COMPONENT	P912-E1759	NOT_APPLICABLE	f67r2	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	2	S|Y	S|Y	NONE	K	1	LOCAL_COMPONENT:P912-E1759@2	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
886	LOCAL_ACTION:P912-E1762@4:T	LOCAL_COMPONENT:P912-E1762@4	LOCAL_COMPONENT	P912-E1762	NOT_APPLICABLE	f67r2	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	3	T|A_ADDR|Y	A_ADDR|T|Y	CH	NONE	1	LOCAL_COMPONENT:P912-E1762@6	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
887	LOCAL_ACTION:P912-E1769@3:SH	LOCAL_COMPONENT:P912-E1769@3	LOCAL_COMPONENT	P912-E1769	NOT_APPLICABLE	f67r2	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	2	SH|Y	SH|Y	K	NONE	1	LOCAL_COMPONENT:P912-E1769@4	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
888	LOCAL_ACTION:P912-E1840@2:T	LOCAL_COMPONENT:P912-E1840@2	LOCAL_COMPONENT	P912-E1840	NOT_APPLICABLE	f67r2	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	4	Y|T|O|AIIN	AIIN|O|T|Y	NONE	NONE	2	LOCAL_COMPONENT:P912-E1840@1|LOCAL_COMPONENT:P912-E1840@4	Y+AIIN	Y*1+AIIN*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	2	0	2	0	Ringposition|Positionswert	CELESTIAL_POSITION_SEGMENT_VALUE	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	YES	2	0	2	0	0	Ringposition|Positionswert	Ringposition|Positionswert	Ringposition ×1; Positionswert ×1	Ringposition ×1; Positionswert ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
889	LOCAL_ACTION:P912-E1880@2:T	LOCAL_COMPONENT:P912-E1880@2	LOCAL_COMPONENT	P912-E1880	NOT_APPLICABLE	f67r2	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	5	Y|T|O|DA|L	DA|L|O|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1880@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
890	LOCAL_ACTION:P912-E1888@2:T	LOCAL_COMPONENT:P912-E1888@2	LOCAL_COMPONENT	P912-E1888	NOT_APPLICABLE	f67r2	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	2	Y|T	T|Y	NONE	CH	1	LOCAL_COMPONENT:P912-E1888@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
891	LOCAL_ACTION:P912-E1889@4:S	LOCAL_COMPONENT:P912-E1889@4	LOCAL_COMPONENT	P912-E1889	NOT_APPLICABLE	f67r2	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	3	O|Y|S	O|S|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1889@3	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
892	LOCAL_ACTION:P912-E1890@2:T	LOCAL_COMPONENT:P912-E1890@2	LOCAL_COMPONENT	P912-E1890	NOT_APPLICABLE	f67r2	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	2	Y|T	T|Y	NONE	OK	1	LOCAL_COMPONENT:P912-E1890@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
893	LOCAL_ACTION:P912-E1976@2:SH	LOCAL_COMPONENT:P912-E1976@2	LOCAL_COMPONENT	P912-E1976	NOT_APPLICABLE	f68r1	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	3	SH|E|Y	E|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1976@4	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
894	LOCAL_ACTION:P912-E1980@2:T	LOCAL_COMPONENT:P912-E1980@2	LOCAL_COMPONENT	P912-E1980	NOT_APPLICABLE	f68r1	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	2	Y|T	T|Y	NONE	CH	1	LOCAL_COMPONENT:P912-E1980@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
895	LOCAL_ACTION:P912-E1981@3:S	LOCAL_COMPONENT:P912-E1981@3	LOCAL_COMPONENT	P912-E1981	NOT_APPLICABLE	f68r1	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	2	Y|S	S|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1981@2	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
896	LOCAL_ACTION:P912-E1991@3:CHD	LOCAL_COMPONENT:P912-E1991@3	LOCAL_COMPONENT	P912-E1991	NOT_APPLICABLE	f68r1	CELESTIAL	CHD	CHD_CELESTIAL_CALCULATE	CHD_CELESTIAL_CALCULATE	AUTO_CONTEXT	CHD_CELESTIAL_CALCULATE	2	CHD|Y	CHD|Y	K	NONE	1	LOCAL_COMPONENT:P912-E1991@4	Y	Y*1	NO	YES	Berechne	NOT_APPLICABLE	CHD_CELESTIAL_CALCULATE	Berechne	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
897	LOCAL_ACTION:P912-E1995@2:SH	LOCAL_COMPONENT:P912-E1995@2	LOCAL_COMPONENT	P912-E1995	NOT_APPLICABLE	f68r1	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	2	SH|OR	OR|SH	OK	NONE	1	LOCAL_COMPONENT:P912-E1995@3	OR	OR*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringsegment	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringsegment	Ringsegment	Ringsegment ×1	Ringsegment ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
898	LOCAL_ACTION:P912-E1996@2:S	LOCAL_COMPONENT:P912-E1996@2	LOCAL_COMPONENT	P912-E1996	NOT_APPLICABLE	f68r1	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	4	O|S|D_ADDR|AIIN	AIIN|D_ADDR|O|S	NONE	NONE	1	LOCAL_COMPONENT:P912-E1996@4	AIIN	AIIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Positionswert	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Positionswert	Positionswert	Positionswert ×1	Positionswert ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
899	LOCAL_ACTION:P912-E1997@3:CHD	LOCAL_COMPONENT:P912-E1997@3	LOCAL_COMPONENT	P912-E1997	NOT_APPLICABLE	f68r1	CELESTIAL	CHD	CHD_CELESTIAL_CALCULATE	CHD_CELESTIAL_CALCULATE	AUTO_CONTEXT	CHD_CELESTIAL_CALCULATE	3	O|CHD|Y	CHD|O|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1997@4	Y	Y*1	NO	YES	Berechne	NOT_APPLICABLE	CHD_CELESTIAL_CALCULATE	Berechne	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
900	LOCAL_ACTION:P912-E1998@3:CHD	LOCAL_COMPONENT:P912-E1998@3	LOCAL_COMPONENT	P912-E1998	NOT_APPLICABLE	f68r1	CELESTIAL	CHD	CHD_CELESTIAL_CALCULATE	CHD_CELESTIAL_CALCULATE	AUTO_CONTEXT	CHD_CELESTIAL_CALCULATE	3	D_ADDR|CHD|Y	CHD|D_ADDR|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E1998@4	Y	Y*1	NO	YES	Berechne	NOT_APPLICABLE	CHD_CELESTIAL_CALCULATE	Berechne	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
