surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	left_reader_exact	right_reader_exact	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f107r	f107	f107r.7	5	5	1	6	MIDDLE	0.800000000000	S	B	3	0	1	0	0	chckhy	otcheey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytaiin cheotchey okaiin chckhy okeedy otcheey	0	G787-O230
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f107r	f107	f107r.45	4	4	1	11	MIDDLE	0.300000000000	S	B	3	1	0	0	0	qockhy	qokokil	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	0	G787-O231
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f107v	f107	f107v.6	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	qokaiy	qokeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal otaiin aiin qokaldy	0	G787-O232
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f107v	f107	f107v.31	7	7	1	8	MIDDLE	0.857142857143	S	B	3	0	1	0	0	okeody	rary	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sokod chey lkaiin chedy qe okeody qokeedy rary	0	G787-O233
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.2	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	chokedy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	0	G787-O234
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.6	6	6	1	13	MIDDLE	0.416666666667	S	B	3	0	0	0	0	qokeey	sheoky	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	0	G787-O235
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108r	f108	f108r.8	11	11	1	12	MIDDLE	0.909090909091	S	B	3	1	0	0	0	qaiin	qetam	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	0	G787-O236
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f108r	f108	f108r.10	6	6	1	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	ykeol	chekar	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	0	G787-O237
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108r	f108	f108r.19	6	6	1	11	MIDDLE	0.500000000000	S	B	3	0	0	0	0	kedy	chal	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	0	G787-O238
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.20	3	3	1	6	MIDDLE	0.400000000000	S	B	3	0	1	0	0	chey	cholcheey	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain chey qokeedy cholcheey dalkar okedy	0	G787-O239
keedy	BARE_KEEDY	NONE	f108r	f108	f108r.21	5	5	1	9	MIDDLE	0.500000000000	S	B	3	1	0	0	0	shokal	qotedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	0	G787-O240
chalkeedy	LEFT_WHOLE_PLUS_KEEDY	chal	f108r	f108	f108r.26	11	11	1	11	LAST	1.000000000000	S	B	3	0	0	0	0	otedar	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	0	G787-O241
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108r	f108	f108r.29	8	8	1	9	MIDDLE	0.875000000000	S	B	3	1	0	0	0	otedy	otedam	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam	0	G787-O242
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.31	4	4	1	10	MIDDLE	0.333333333333	S	B	3	1	0	0	0	qokedy	qokoy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal	0	G787-O243
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f108r	f108	f108r.32	4	4	1	12	MIDDLE	0.272727272727	S	B	3	0	0	0	0	qokey	otedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold	0	G787-O244
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108r	f108	f108r.36	3	3	1	9	MIDDLE	0.250000000000	S	B	3	0	1	0	0	okeol	cheedar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	0	G787-O245
alkeedy	LEFT_WHOLE_PLUS_KEEDY	al	f108r	f108	f108r.37	11	11	1	12	MIDDLE	0.909090909091	S	B	3	1	0	0	0	lkair	ram	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	0	G787-O246
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108r	f108	f108r.40	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	aiin	qokeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	0	G787-O247
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.40	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	okeedy	okeeom	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom	0	G787-O248
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.41	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	sheedain	chokeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	0	G787-O249
chokeedy	LEFT_WHOLE_PLUS_KEEDY	cho	f108r	f108	f108r.41	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	qokeedy	qoteody	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	0	G787-O250
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.42	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	qokeey	qokeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals	0	G787-O251
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.47	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	1	0	0	oteedy	ched	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	0	G787-O252
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.48	10	10	1	12	MIDDLE	0.818181818182	S	B	3	1	0	0	0	qokedy	qokeedy	0	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	0	G787-O253
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108r	f108	f108r.49	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	lchedy	qokeedy	1	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	0	G787-O254
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.1	4	4	1	12	MIDDLE	0.272727272727	S	B	3	1	0	0	0	otedy	lky	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	0	G787-O255
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f108v	f108	f108v.2	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	checkhy	qokeedar	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	0	G787-O256
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f108v	f108	f108v.3	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	lkedy	chedalkedy	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	0	G787-O257
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f108v	f108	f108v.3	6	6	2	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	chedalkedy	qokechedy	1	0	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	0	G787-O258
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.5	5	5	1	11	MIDDLE	0.400000000000	S	B	3	1	0	0	0	otchedy	raraiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	0	G787-O259
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108v	f108	f108v.6	9	9	1	10	MIDDLE	0.888888888889	S	B	3	0	1	0	0	qokar	kedarxy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oeeedain chey lokeey lchedy loety qokeedy qokeey qokar okeedy kedarxy	0	G787-O260
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108v	f108	f108v.8	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	ysheedy	oteedy	1	1	1	3	3	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	0	G787-O261
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.8	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	oteedy	okeedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	0	G787-O262
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f108v	f108	f108v.11	7	7	1	12	MIDDLE	0.545454545455	S	B	3	0	1	0	0	qokedy	cho	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy	0	G787-O263
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.12	7	7	1	12	MIDDLE	0.545454545455	S	B	3	1	0	0	0	qokedy	shok	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	0	G787-O264
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.13	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	qokeey	qokeey	1	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor	0	G787-O265
sholkeedy	LEFT_WHOLE_PLUS_KEEDY	shol	f108v	f108	f108v.16	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	qotal	chedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	0	G787-O266
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.29	6	6	1	7	MIDDLE	0.833333333333	S	B	3	0	1	0	0	chedeey	chea	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar chey o cheol chedeey qokeedy chea	0	G787-O267
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.32	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	olkeedy	shedy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	0	G787-O268
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.33	6	6	1	12	MIDDLE	0.454545454545	S	B	3	0	0	0	0	shed	oteey	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	0	G787-O269
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.33	9	9	2	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	qokedy	cheedy	0	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	0	G787-O270
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.35	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	sholkeedy	chey	0	1	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam	0	G787-O271
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.38	2	2	1	10	MIDDLE	0.111111111111	S	B	3	0	0	0	0	dsheol	qokeedy	1	1	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	0	G787-O272
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.38	3	3	2	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	qokeedy	chey	1	1	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	0	G787-O273
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.40	3	3	1	10	MIDDLE	0.222222222222	S	B	3	0	0	0	0	sheeal	qokeedy	1	1	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin	0	G787-O274
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.40	4	4	2	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	qokeedy	qokeedy	1	0	1	3	3	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin	0	G787-O275
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.42	6	6	1	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	qolcheedy	okeedy	1	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheain chey lcheal ykeey qolcheedy qokeedy okeedy qokey qokeedy qoteedy	0	G787-O276
cheolkeedy	LEFT_WHOLE_PLUS_KEEDY	cheol	f108v	f108	f108v.43	6	6	1	9	MIDDLE	0.625000000000	S	B	3	0	0	0	0	qokeey	cheol	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam	0	G787-O277
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.45	6	6	1	11	MIDDLE	0.500000000000	S	B	3	0	0	0	0	sheal	qokeedy	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	0	G787-O278
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.45	7	7	2	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	qokeedy	qokey	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	0	G787-O279
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.47	4	4	1	10	MIDDLE	0.333333333333	S	B	3	0	0	0	0	shedain	qokeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	0	G787-O280
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f108v	f108	f108v.50	5	5	1	12	MIDDLE	0.363636363636	S	B	3	0	0	0	0	teedar	qokeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	0	G787-O281
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.50	6	6	1	12	MIDDLE	0.454545454545	S	B	3	0	0	0	0	okeedy	checkhy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	0	G787-O282
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f108v	f108	f108v.52	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	cheol	qokeedy	1	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	0	G787-O283
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.3	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	dsheedy	chckhy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	0	G787-O284
keedy	BARE_KEEDY	NONE	f111r	f111	f111r.6	11	11	1	13	MIDDLE	0.833333333333	S	B	3	1	0	0	0	chdy	qotchedy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	0	G787-O285
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.11	2	2	1	12	MIDDLE	0.090909090909	S	B	3	0	0	0	0	dshey	lkeedy	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	0	G787-O286
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.11	3	3	2	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	lkeedy	cheedy	1	0	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	0	G787-O287
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.12	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	dsheeo	otchedey	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	0	G787-O288
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.12	7	7	2	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	oteey	oteolair	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	0	G787-O289
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.16	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	dchedshey	okeodain	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy	0	G787-O290
chekeedy	LEFT_WHOLE_PLUS_KEEDY	che	f111r	f111	f111r.17	9	9	1	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	kal	oteed	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	0	G787-O291
keedy	BARE_KEEDY	NONE	f111r	f111	f111r.17	11	11	1	12	MIDDLE	0.909090909091	S	B	3	0	0	0	0	oteed	otam	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	0	G787-O292
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.18	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	teey	qokeedy	1	1	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	0	G787-O293
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.18	9	9	2	12	MIDDLE	0.727272727273	S	B	3	0	0	0	0	qokeedy	cheol	1	0	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	0	G787-O294
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.20	9	9	1	14	MIDDLE	0.615384615385	S	B	3	0	0	0	0	okeedy	okeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	0	G787-O295
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.26	11	11	1	12	MIDDLE	0.909090909091	S	B	3	0	0	0	0	chedy	qoteedaiin	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin	0	G787-O296
salkeedy	LEFT_WHOLE_PLUS_KEEDY	sal	f111r	f111	f111r.29	1	1	1	13	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	lkeedy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	0	G787-O297
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.29	2	2	1	13	MIDDLE	0.083333333333	S	B	3	0	0	0	0	salkeedy	chckhy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	0	G787-O298
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f111r	f111	f111r.40	7	7	1	11	MIDDLE	0.600000000000	S	B	3	0	0	0	0	qokeokedy	oteeolkeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal	0	G787-O299
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.43	2	2	1	5	MIDDLE	0.250000000000	S	B	3	0	1	0	0	okeedy	lkedar	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okeedy lkeedy lkedar okeedy chedy	0	G787-O300
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.45	12	12	1	13	MIDDLE	0.916666666667	S	B	3	0	0	0	0	lkeey	qoky	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	0	G787-O301
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.46	5	5	1	13	MIDDLE	0.333333333333	S	B	3	0	0	0	0	oteed	okeeshey	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	0	G787-O302
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f111r	f111	f111r.49	8	8	1	11	MIDDLE	0.700000000000	S	B	3	0	0	0	0	okeey	lkeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	0	G787-O303
