occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0835	odaiin	f105v	f105v	f105v.35	35	8	12	MIDDLE	S	B	3	1	1	G809-P0457	4	7	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	0	0
G809-HO0836	sheo	f105v	f105v	f105v.37	37	3	12	MIDDLE	S	B	3	1	1	G809-P0457	6	7	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	0	0
G809-HO0837	sheor	f106r	f106r	f106r.6	6	2	11	MIDDLE	S	B	3	1	1	G809-P0459	3	4	MIDDLE	3	0	8	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	0	0
G809-HO0838	qoty	f106r	f106r	f106r.18	18	10	11	MIDDLE	S	B	3	1	1	G809-P0464	1	4	FIRST	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	0	0
G809-HO0839	cheo	f106r	f106r	f106r.21	21	3	6	MIDDLE	S	B	3	1	1	G809-P0464	4	4	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	olkeedy qokchedy cheo lkeedy chearaiin okain	0	0
G809-HO0840	odain	f106r	f106r	f106r.22	22	3	10	MIDDLE	S	B	3	1	1	G809-P0465	1	2	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	0	0
G809-HO0841	choky	f106r	f106r	f106r.35	35	2	5	MIDDLE	S	B	3	1	1	G809-P0469	2	2	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okaiin choky lkar chdy lchedy	0	0
G809-HO0842	cheor	f106r	f106r	f106r.43	43	7	11	MIDDLE	S	B	3	1	1	G809-P0472	2	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	0	0
G809-HO0843	kar	f106v	f106v	f106v.1	1	7	11	MIDDLE	S	B	3	1	1	G809-P0473	1	4	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	fsheda looin opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	0	0
G809-HO0844	kar	f106v	f106v	f106v.1	1	11	11	LAST	S	B	3	1	1	G809-P0473	1	4	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	fsheda looin opaiiral oteodaiin chopchy otair kar alalor aiin aly kar	0	0
G809-HO0845	sheo	f106v	f106v	f106v.2	2	11	13	MIDDLE	S	B	3	1	1	G809-P0473	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	0	0
G809-HO0846	cheo	f106v	f106v	f106v.8	8	2	5	MIDDLE	S	B	3	1	1	G809-P0474	4	4	LAST	2	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oraiin cheo rol aiin otaiin	0	0
G809-HO0847	qopchdy	f106v	f106v	f106v.9	9	6	10	MIDDLE	S	B	3	1	1	G809-P0475	1	2	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshodaiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	0	0
G809-HO0848	olaiin	f106v	f106v	f106v.19	19	7	9	MIDDLE	S	B	3	1	1	G809-P0478	2	2	LAST	3	0	NONE	1	NEAR_AMOUNT_FORM|NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:ain@-1|LM04:NEAR_AMOUNT_FORM:sain@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	darshy otaiin otal chedy r ain olaiin otaiin sain	0	0
G809-HO0849	okshy	f106v	f106v	f106v.22	22	4	9	MIDDLE	S	B	3	1	1	G809-P0480	1	4	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshod qokchy qokaiin okshy qokar shedy shey qopshedy shdykairylam	0	0
G809-HO0850	odaiin	f106v	f106v	f106v.27	27	2	6	MIDDLE	S	B	3	1	1	G809-P0481	2	2	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	olcheo odaiin sheotal shoor qokeey oarar	0	0
G809-HO0851	cheos	f106v	f106v	f106v.29	29	5	11	MIDDLE	S	B	3	1	1	G809-P0482	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheey olchey chedy qotaiin cheos otaiin otain chotar olos aiin cheog	0	0
G809-HO0852	ody	f106v	f106v	f106v.33	33	2	8	MIDDLE	S	B	3	1	1	G809-P0483	2	2	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	choaiin ody qotar chey ol aiin chey dychy	0	0
G809-HO0853	oteey	f106v	f106v	f106v.41	41	7	9	MIDDLE	S	B	3	1	1	G809-P0486	2	2	LAST	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	otedy qoar cheey kaiin qokeeody okaiin oteey qoteedy choty	0	0
G809-HO0854	odaiin	f106v	f106v	f106v.42	42	8	12	MIDDLE	S	B	3	1	1	G809-P0487	1	6	FIRST	3	0	5	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	0	0
G809-HO0855	oteey	f106v	f106v	f106v.45	45	9	11	MIDDLE	S	B	3	1	1	G809-P0487	4	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ysair okeey cheodain chey tchar oqotaiin oty rasal oteey sar aildy	0	0
G809-HO0856	oteey	f107r	f107r	f107r.6	6	5	10	MIDDLE	S	B	3	1	1	G809-P0489	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okcheey qokeedy chotchedy daiinar oteey lteey chedaiin okchey otaiin am	0	0
G809-HO0857	okair	f107r	f107r	f107r.22	22	10	11	MIDDLE	S	B	3	1	1	G809-P0493	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy	0	0
G809-HO0858	kar	f107r	f107r	f107r.28	28	1	11	FIRST	S	B	3	1	1	G809-P0495	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	kar aiin chl cholor sheees aiin cheey otchy lkaiin ykaiin ykalkal	0	0
G809-HO0859	cheo	f107r	f107r	f107r.33	33	3	11	MIDDLE	S	B	3	1	1	G809-P0496	4	4	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	0	0
G809-HO0860	dal	f107r	f107r	f107r.36	36	7	12	MIDDLE	S	B	3	1	1	G809-P0497	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	0	0
G809-HO0861	ockhey	f107r	f107r	f107r.41	41	3	6	MIDDLE	S	B	3	1	1	G809-P0498	4	4	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin ar ockhey qokal otal otam	0	0
G809-HO0862	oteey	f107r	f107r	f107r.42	42	4	11	MIDDLE	S	B	3	1	1	G809-P0499	1	3	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	0	0
G809-HO0863	cheor	f107r	f107r	f107r.46	46	6	12	MIDDLE	S	B	3	1	1	G809-P0500	2	3	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	0	0
G809-HO0864	okair	f107r	f107r	f107r.49	49	5	10	MIDDLE	S	B	3	1	1	G809-P0501	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	o alain ay chkain okair chtl lkaiin okair chtl raty	0	0
G809-HO0865	okair	f107r	f107r	f107r.49	49	8	10	MIDDLE	S	B	3	1	1	G809-P0501	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	o alain ay chkain okair chtl lkaiin okair chtl raty	0	0
G809-HO0866	qopchdy	f107v	f107v	f107v.5	5	9	11	MIDDLE	S	B	3	1	1	G809-P0503	1	3	FIRST	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	0	0
G809-HO0867	odar	f107v	f107v	f107v.12	12	8	11	MIDDLE	S	B	3	1	1	G809-P0505	2	5	MIDDLE	3	0	5	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	0	0
G809-HO0868	dal	f107v	f107v	f107v.18	18	10	10	LAST	S	B	3	1	1	G809-P0506	3	4	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	0	0
G809-HO0869	olaiin	f107v	f107v	f107v.22	22	3	6	MIDDLE	S	B	3	1	1	G809-P0507	3	3	LAST	2	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dar alol olaiin olkal chol chdar	0	0
G809-HO0870	olaiin	f107v	f107v	f107v.24	24	2	5	MIDDLE	S	B	3	1	1	G809-P0508	2	2	LAST	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain olaiin chol olkain lkaiin	0	0
G809-HO0871	olkain	f107v	f107v	f107v.24	24	4	5	MIDDLE	S	B	3	1	1	G809-P0508	2	2	LAST	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain olaiin chol olkain lkaiin	0	0
G809-HO0872	sheor	f107v	f107v	f107v.26	26	2	12	MIDDLE	S	B	3	1	1	G809-P0509	2	4	MIDDLE	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	0	0
G809-HO0873	dal	f107v	f107v	f107v.27	27	1	11	FIRST	S	B	3	1	1	G809-P0509	3	4	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	0	0
G809-HO0874	sho	f107v	f107v	f107v.27	27	8	11	MIDDLE	S	B	3	1	1	G809-P0509	3	4	MIDDLE	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dal okain okchey qokshy okol lkshedy taraiin sho qokor cheey qokam	0	0
G809-HO0875	odain	f107v	f107v	f107v.33	33	4	11	MIDDLE	S	B	3	1	1	G809-P0511	2	3	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	0	0
G809-HO0876	olkain	f107v	f107v	f107v.36	36	9	10	MIDDLE	S	B	3	1	1	G809-P0512	2	2	LAST	3	0	5	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	0	0
G809-HO0877	odain	f107v	f107v	f107v.36	36	10	10	LAST	S	B	3	1	1	G809-P0512	2	2	LAST	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	0	0
G809-HO0878	oteey	f107v	f107v	f107v.38	38	7	9	MIDDLE	S	B	3	1	1	G809-P0513	2	4	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	0	0
G809-HO0879	oteey	f107v	f107v	f107v.38	38	8	9	MIDDLE	S	B	3	1	1	G809-P0513	2	4	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	0	0
G809-HO0880	cheor	f107v	f107v	f107v.39	39	2	10	MIDDLE	S	B	3	1	1	G809-P0513	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	0	0
G809-HO0881	oteey	f107v	f107v	f107v.41	41	8	13	MIDDLE	S	B	3	1	1	G809-P0514	1	2	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain	0	0
G809-HO0882	dal	f107v	f107v	f107v.45	45	4	10	MIDDLE	S	B	3	1	1	G809-P0516	1	5	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	0	0
G809-HO0883	oteey	f107v	f107v	f107v.46	46	9	10	MIDDLE	S	B	3	1	1	G809-P0516	2	5	MIDDLE	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain	0	0
G809-HO0884	odain	f107v	f107v	f107v.47	47	11	11	LAST	S	B	3	1	1	G809-P0516	3	5	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	0	0
G809-HO0885	oteey	f107v	f107v	f107v.48	48	7	10	MIDDLE	S	B	3	1	1	G809-P0516	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	0	0
G809-HO0886	chckhedy	f108r	f108r	f108r.3	3	9	10	MIDDLE	S	B	3	1	1	G809-P0517	3	4	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	0	0
G809-HO0887	oteey	f108r	f108r	f108r.5	5	3	12	MIDDLE	S	B	3	1	1	G809-P0518	1	3	FIRST	3	0	7	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchokedy chey oteey okeey lkededy okche y pchofar cheo pchedy qotedy otol	0	0
G809-HO0888	cheo	f108r	f108r	f108r.5	5	9	12	MIDDLE	S	B	3	1	1	G809-P0518	1	3	FIRST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchokedy chey oteey okeey lkededy okche y pchofar cheo pchedy qotedy otol	0	0
G809-HO0889	oteey	f108r	f108r	f108r.10	10	4	10	MIDDLE	S	B	3	1	1	G809-P0519	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	0	0
G809-HO0890	ody	f108r	f108r	f108r.10	10	10	10	LAST	S	B	3	1	1	G809-P0519	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	0	0
G809-HO0891	dal	f108r	f108r	f108r.22	22	3	12	MIDDLE	S	B	3	1	1	G809-P0522	2	3	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	0	0
G809-HO0892	sho	f108r	f108r	f108r.39	39	9	12	MIDDLE	S	B	3	1	1	G809-P0528	1	6	FIRST	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	poro l tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy	0	0
G809-HO0893	dal	f108r	f108r	f108r.45	45	11	11	LAST	S	B	3	1	1	G809-P0529	1	3	FIRST	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	0	0
G809-HO0894	oteey	f108v	f108v	f108v.2	2	6	11	MIDDLE	S	B	3	1	1	G809-P0531	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	0	0
G809-HO0895	oteey	f108v	f108v	f108v.3	3	9	10	MIDDLE	S	B	3	1	1	G809-P0531	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	0	0
G809-HO0896	olaiin	f108v	f108v	f108v.14	14	9	10	MIDDLE	S	B	3	1	1	G809-P0534	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey lo r aiin chey keear a ral olaiin chedy	0	0
G809-HO0897	qopchdy	f108v	f108v	f108v.17	17	7	11	MIDDLE	S	B	3	1	1	G809-P0535	3	5	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram	0	0
