event_serial	record_unit_id	page	locus	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_formula_opaque	terminal_status	selected_exact_mnemonic_unchanged	strict_formal_prompt	v63_event_template	v63_event_parse_status	v64_support_class	v63_statement_parse_status	v63_field_parse_status	v62_statement_pre_state	v62_statement_post_state	register_scope	v59_local_expansion_for_comparison	v64_local_source_expansion	local_expansion_level	unsupported_nouns_reference	strongest_nonmedical_field_reading	semantic_noninheritance	source_lineage
70	H4	f55v	f55v.11	F013	H4-S004	15	oltchy	204b04837409088c48f9	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	bewahre es in einem bedeckten Gefäß	halte ihn in einem bedeckten Gefäß	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H4_RECORD_LEDGER	Pflanzenbrei einer Materialprobe zuordnen und frisch auftragen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
71	H4	f55v	f55v.11	F013	H4-S004	16	or	7a4bb8136330ee4e6e56	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	UNIQUE_EXACT	UNIQUE_EVENT_TEMPLATE;LOCAL_WORDING_AMBIGUOUS	AMBIGUOUS	AMBIGUOUS	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	Die bereitete Arbeitsflüssigkeit	führe ihn als aktiven Ansatz	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H4_RECORD_LEDGER	Pflanzenbrei einer Materialprobe zuordnen und frisch auftragen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
72	H4	f55v	f55v.11	F013	H4-S004	17	y	b921a237be883a820352	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	Diese aktive Portion	teile die frische Portion ab	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H4_RECORD_LEDGER	Pflanzenbrei einer Materialprobe zuordnen und frisch auftragen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
73	H4	f55v	f55v.11	F013	H4-S004	18	orain	6afeb5c9ab9f6cbdea0d	OPAQUE_PAYLOAD + <ARG_AIN>	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	OWNER=H4:O01;ACTIVE_ITEM/PREPARATION=H4:I002;TARGET/STATION=UNSET;PREVIOUS_ITEM=H4:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	gebrauche die fertige Flüssigkeit frisch	lege sie sofort auf die bezeichnete Stelle	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H4_RECORD_LEDGER	Pflanzenbrei einer Materialprobe zuordnen und frisch auftragen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
74	H5	f56r	f56r.5	F014	H5-S001	1	chochor	b9d7b6d68209a9019e7a	FRAME_O(OPAQUE_PAYLOAD)	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	sammle die Pflanze im Frühjahr	sammle im Frühjahr wenig von der ganzen Bildpflanze	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe sammeln, Teil trennen und abmessen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
75	H5	f56r	f56r.5	F014	H5-S001	2	cho	2cc054357a929df85f64	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	nimm danach den folgenden Zusatz oder Pflanzenteil	nimm als ersten Posten die unteren Teile	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe sammeln, Teil trennen und abmessen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
76	H5	f56r	f56r.5	F014	H5-S001	3	chodaly	0ec6a45e2950e8e7061d	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	die dünne untere Wurzel	trenne die dünne Wurzel ab	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe sammeln, Teil trennen und abmessen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
77	H5	f56r	f56r.5	F014	H5-S001	4	daiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	UNIQUE_CONVERGENT_CHANNELS	UNIQUE_EVENT_TEMPLATE;LOCAL_WORDING_AMBIGUOUS	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	Ein vorgeschriebenes Maß	in vorgeschriebenem Maß	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe sammeln, Teil trennen und abmessen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
78	H5	f56r	f56r.7	F015	H5-S001	5	sho	2cc054357a929df85f64	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	nimm danach den folgenden Zusatz oder Pflanzenteil	füge junge Blätter hinzu	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Probe im Lösungsmittel ausziehen und auf Testträger anwenden	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
79	H5	f56r	f56r.7	F015	H5-S001	6	kchol	893c570f3fa3fce99711	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	lasse es in Weißwein ziehen	lasse alles in mildem Wein ziehen	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Probe im Lösungsmittel ausziehen und auf Testträger anwenden	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
80	H5	f56r	f56r.7	F015	H5-S001	7	otchor	10488b911aae52b3b334	FRAME_OT(OPAQUE_PAYLOAD)	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	vor der Blüte gesammelt	verwende Pflanzenmaterial vor voller Blüte	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Probe im Lösungsmittel ausziehen und auf Testträger anwenden	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
81	H5	f56r	f56r.7	F015	H5-S001	8	choky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	UNIQUE_EXACT	UNIQUE_EVENT_TEMPLATE;LOCAL_WORDING_AMBIGUOUS	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	Die aktive Portion verwenden	wende den aktiven Auszug an	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Probe im Lösungsmittel ausziehen und auf Testträger anwenden	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
82	H5	f56r	f56r.7	F015	H5-S001	9	dal	dd0ecaf5e27d81befffc	OPAQUE_PAYLOAD	NONCLOSE	ZIEL?	NONE	TARGET_ASSIGN	UNIQUE_EXACT	UNIQUE_EVENT_TEMPLATE;LOCAL_WORDING_AMBIGUOUS	AMBIGUOUS	AMBIGUOUS	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	An die bezeichnete Zielstelle führen	an der bezeichneten Zielstelle	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Probe im Lösungsmittel ausziehen und auf Testträger anwenden	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
83	H5	f56r	f56r.8	F016	H5-S002	10	schol	d665560c8ff80799a82c	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	von diesem abgebildeten Simplex	vom selben Bildkraut	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe auf Testträger auftragen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
84	H5	f56r	f56r.8	F016	H5-S002	11	choy	c10aec6d4dd877ec8bd8	FRAME_O(OPAQUE_PAYLOAD)	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	die auf feuchter schattiger Heide wächst	nimm einen frischen feuchten Blattposten	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe auf Testträger auftragen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
85	H5	f56r	f56r.8	F016	H5-S002	12	choky	276a7c2d74d1143446f4	OPAQUE_PAYLOAD	NONCLOSE	ANWENDEN?	NONE	ACTION_APPLY	UNIQUE_EXACT	UNIQUE_EVENT_TEMPLATE;LOCAL_WORDING_AMBIGUOUS	AMBIGUOUS	AMBIGUOUS	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	Die aktive Portion verwenden	wende ihn als dünne Auflage an	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe auf Testträger auftragen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
86	H5	f56r	f56r.8	F016	H5-S002	13	cheeckhody	95987d6f198d6d247511	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	AMBIGUOUS	AMBIGUOUS	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T001;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	lasse das Pflaster unbedeckt trocknen	lasse die Auflage unbedeckt trocknen	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	klebrige Probe auf Testträger auftragen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
87	H5	f56r	f56r.12	F017	H5-S003	14	sh	ad3581d3144f69a5912d	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	ihren kleinen Samen- oder Knospenkopf	trenne den kleinen Samen- oder Knospenkopf ab	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Pflanzenteile als Materialproben trennen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
88	H5	f56r	f56r.12	F017	H5-S003	15	cho	2cc054357a929df85f64	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	nimm danach den folgenden Zusatz oder Pflanzenteil	nimm als nächsten Posten die schmalen Blätter	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Pflanzenteile als Materialproben trennen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
89	H5	f56r	f56r.12	F017	H5-S003	16	kchey	b74e9e65637b7c8538dd	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	das getrocknete schmale Blatt	lege das Pflanzenmaterial gesondert aus	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Pflanzenteile als Materialproben trennen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
90	H5	f56r	f56r.12	F017	H5-S003	17	qokokchy	1322bc176443fc2a8a86	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I001;TARGET/STATION=H5:T002;PREVIOUS_ITEM=UNSET	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	trockne es im Schatten	trockne es im Schatten	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	Pflanzenteile als Materialproben trennen und trocknen	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
91	H5	f56r	f56r.13	F018	H5-S004	18	okchy	9ad66e67803a12e745de	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T004;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	gebrauche die frisch bereitete Arznei	bereite vom getrockneten Vorrat einen kleinen Auszug	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	getrocknete Probe prüfen und Rest archivieren	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
92	H5	f56r	f56r.13	F018	H5-S004	19	chokcheo	087a47b5423438cd6b6a	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	EXEMPLAR_ONLY	UNPARSED	UNPARSED	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T003;PREVIOUS_ITEM=H5:I001	OWNER=H5:O01;ACTIVE_ITEM/PREPARATION=H5:I002;TARGET/STATION=H5:T004;PREVIOUS_ITEM=H5:I001	STATEMENT_ENVELOPE_ONLY;NO_EVENT_ORDER_INHERITANCE	trinke es bei Magenschmerz	nimm ihn löffelweise ein	CREATIVE_HERBAL_EXEMPLAR;NOT_CARD_VALUE	SEE_H5_RECORD_LEDGER	getrocknete Probe prüfen und Rest archivieren	EXACT_CARD_UNCHANGED;FORMAL_CONTROL_NOT_WORD;SURFACE_DISPLAY_ONLY	V53_SELECTED_VISUAL_OWNER>V60_SELECTED_EVENT>V61_SELECTED_STATEMENT>V62_SELECTED_REGISTER>V63_SELECTED_PARSE>V64_R1
