source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v85_reading_id	v85_lexical_core_de	v85_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v85_audit_decision	v85_evidence_class	v85_open_semantic_slots
AR204	oteor#1	oteor	eine Portion kalten Ansatzes, Mittelstufe	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oteor#1	eine Portion kalten Ansatzes, Mittelstufe	eine Portion kalten Ansatzes, Mittelstufe	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR205	otsheody#1	otsheody	fertiges kalt angefeuchtetes Mazerat	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otsheody#1	fertiges kalt angefeuchtetes Mazerat	fertiges kalt angefeuchtetes Mazerat	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Einweichung|feuchte Zubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR206	otshey#1	otshey	kaltes Mazerat in der Mitte des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otshey#1	kaltes Mazerat in der Mitte des Grades	kaltes Mazerat in der Mitte des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-feuchter Ansatz in der Mitte des Grades; lebender Rivale: kalt-feuchte Zubereitung|Einweichung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR207	oty#1	oty	kalter Ansatz am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oty#1	kalter Ansatz am Anfang des Grades	kalter Ansatz am Anfang des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR209	otytchol#1	otytchol	nachgekühlter Trockenstoff im Ansatz	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otytchol#1	nachgekühlter Trockenstoff im Ansatz	nachgekühlter Trockenstoff im Ansatz	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR211	pol#1	pol	Pulverstoff	1	1	CURRENT_DEBT_ONLY	8	HEAD_AND_OL_HOLD	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	pol#1	Pulverstoff	Pulverstoff	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR212	polairy#1	polairy	Pulveranteil II, abgeschlossen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	polairy#1	Pulveranteil II, abgeschlossen	Pulveranteil II, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulveranteil II abschließen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR214	qckhedy#1	qckhedy	das Arzneikompositum bis zur Mittelstufe aufbereiten	1	1	LIVE_RIVAL	7	ACTION_WITH_OPEN_PATIENT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qckhedy#1	das Arzneikompositum bis zur Mittelstufe aufbereiten	das Arzneikompositum bis zur Mittelstufe aufbereiten	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: bereite das Arzneikompositum bis zur Mittelstufe und schließe ab; lebender Rivale: dy als selbständiger Befehl innerhalb des Wortes	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR216	qey#1	qey	die vorstehende Mittelstufenportion anschließend nehmen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qey#1	die vorstehende Mittelstufenportion anschließend nehmen	die vorstehende Mittelstufenportion anschließend nehmen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR217	qoal#1	qoal	Rohstoffklasse I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	qoal#1	Material I	Material I	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	GDT656 belegt die unqualifizierte QO-AL-Zelle; die aktive Stelle traegt MATERIAL_ROLE ohne Identitaetssignal.	Singleton; QO hat keinen festen deutschen Wortwert und der AL-Kern bleibt familiengebunden.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY|QO_ROLE
AR218	qochar#1	qochar	trockenen Drogenanteil I nehmen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qochar#1	trockenen Drogenanteil I nehmen	trockenen Drogenanteil I nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil I des Trockenguts nehmen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR219	qochedain#1	qochedain	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qochedain#1	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR220	qocho#1	qocho	getrocknete Droge nehmen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qocho#1	getrocknete Droge nehmen	getrocknete Droge nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Trockenzubereitung|Trockenmasse	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR223	qodar#1	qodar	Drogenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qodar#1	Drogenanteil I abmessen	Drogenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: erste Ansatz- oder Auszugsfraktion abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR232	qokaiir#1	qokaiir	nimm den heißen Drogenanteil III	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qokaiir#1	nimm den heißen Drogenanteil III	nimm den heißen Drogenanteil III	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: nimm die dritte erhitzte Drogenfraktion; lebender Rivale: nimm den dritten heißen Drogenauszug	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR234	qokal#1	qokal	Rohstoffklasse I, heiß am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	2	0	REVISED_IN_V85	ATLAS_FAMILY_CORE_CONTEXT	ROHSTOFF+KLASSENHAUPT	qokal#1	heißes Material I, Anfangsstufe	Material I im heißen Anfangsansatz	26	W1_WEAK_WORKING	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	H0_NONE	158 reader-exakte GDT656-Atlaspositionen tragen die QOK-Heiß-/AL-I-Schnittmenge; die aktive Stelle zeigt Material, Hitze und Gradlage.	Nur eine aktive Stelle; QOK kann ein gelerntes Ganzwortfeld sein und QO bleibt ohne freien Wortwert.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY|QO_ROLE
AR241	qokchy#1	qokchy	heiß und trocken am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	REVISED_IN_V85	DIRECT_STATE_CELL_NORMALIZATION	NONE	qokchy#1	heiß-trocken, Anfangsstufe	heiß-trocken, Anfangsstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT647 belegt diese genaue Zustandszelle 64-mal auf 50 Seiten, davon 58 reader-exakt.	QO bleibt ein gebundener Rahmen ohne freien deutschen Wortwert; die ganze Achse ist historisch unbestaetigt.	REVISE	DIRECT_STATE_CELL	QO_ROLE
AR244	qokeeey#1	qokeeey	stark erhitzt, Endstufe III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	AUDITED_HOLD_IN_V85	AUDITED_HOLD_OUTSIDE_STAGE_LATTICE	NONE	qokeeey#1	stark erhitzt, Endstufe III	stark erhitzt, Endstufe III	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	Die aktive Ganzform traegt STATE_HOT und VALUE_GRADE und besitzt eine konkrete exakte Ganzwortlesung.	GDT647 belegt QOKEEY, nicht QOKEEEY; EEE und QO duerfen nicht nachtraeglich freigesetzt werden.	HOLD	AUDITED_EXACT_WHOLE_HOLD	EEE_VALUE|QO_ROLE|PATIENT
AR249	qopaiin#1	qopaiin	drei Teile Pulverzubereitung nehmen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qopaiin#1	drei Teile Pulverzubereitung nehmen	drei Teile Pulverzubereitung nehmen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulvermischung|Pulveransatz	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR253	qotaiin#1	qotaiin	kalt, Grad III	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	REVISED_IN_V85	EXACT_WHOLE_CORE_CONTEXT_SPLIT	GRADE_AS_WORD_CORE	qotaiin#1	kalt; Wert III	kalt, Grad III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	GDT684 traegt STATE_COLD und VALUE_GRADE; GDT711 traegt AIIN als abstrakten Wert III und erlaubt Grad nur in der lokalen Realisierung.	Singleton; QO, T und AIIN bleiben gebundene Analysefelder und sind historisch unbestaetigt.	REVISE	EXACT_WHOLE_STATE_INTERSECTION	VALUE_AXIS|QO_ROLE
AR261	qy#1	qy	hiervon nehmen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	qy#1	hiervon nehmen	hiervon nehmen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der Singleton ist an seiner Position als TAKE-Aktion lizenziert.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar; LOW_EXPLORATORY und kein seitenübergreifender Bedeutungsbeleg.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR262	r#1	r	Wurzel	1	1	CURRENT_DEBT_ONLY	8	HEAD_AND_OL_HOLD	5	0	HELD_FOR_LATER_REPAIR	NONE	NONE	r#1	Wurzel	Wurzel	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR270	sairy#1	sairy	Samenanteil II, abgeschlossen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sairy#1	Samenanteil II, abgeschlossen	Samenanteil II, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgeschlossener Samenposten II	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR272	saraiin#1	saraiin	drei Teile des Samenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	saraiin#1	drei Teile des Samenanteils I	drei Teile des Samenanteils I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: drei Teile des ersten Samenpostens	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR273	shal#1	shal	Rohstoffklasse I, feucht am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	shal#1	feuchtes Material I, Anfangsstufe	feuchtes Material I, Anfangsstufe	26	W1_WEAK_WORKING	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	H0_NONE	Elf reader-exakte GDT656-Atlaspositionen tragen die feuchte SH-Startzelle mit AL-I; die aktive Stelle besitzt dieselben Signale.	Nur eine aktive Stelle; Materialart und historischer Wert bleiben offen.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY
AR275	shdal#1	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	2	2	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+MENGENHAUPT	shdal#1	feuchtes, abgemessenes Material I, Anfangsstufe	feuchtes, abgemessenes Material I, Anfangsstufe	38	W1_WEAK_WORKING	46	W2_PROVISIONAL_WORKING	46	W2_PROVISIONAL_WORKING	H0_NONE	Zwei aktive Positionen auf zwei Seiten sowie die akzeptierte GDT655-SH+DAL-Schwester tragen feucht, abgemessen, Material I und Anfangsstufe.	D|AL ist nicht frei belegt; weder Materialidentitaet noch Maßeinheit ist bekannt.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY|MEASURE_UNIT
AR277	sheckhy#1	sheckhy	feuchtes Arzneikompositum am Gradanfang	1	1	CURRENT_DEBT_ONLY	4	CKH_CPH_EXACT_FAMILY	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheckhy#1	feuchtes Arzneikompositum am Gradanfang	feuchtes Arzneikompositum am Gradanfang	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR279	shedal#1	shedal	feuchte abgemessene Rohstoffmenge I in der Gradmitte	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+MENGENHAUPT	shedal#1	feuchtes, abgemessenes Material I, Mittelstufe	feuchtes, abgemessenes Material I, Mittelstufe	26	W1_WEAK_WORKING	34	W1_WEAK_WORKING	34	W1_WEAK_WORKING	H0_NONE	Die aktive Stelle und die akzeptierte GDT655-SHE+DAL-Schwester tragen feucht, abgemessen, Material I und Mittelstufe.	Singleton; SHE und DAL bleiben gebundene Ganzwortfelder, Material und Einheit unidentifiziert.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY|MEASURE_UNIT
AR282	sheeey#1	sheeey	vollständig eingeweichtes Gut der Schlussstufe	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	REVISED_IN_V85	EXACT_WHOLE_CARRIER_RETREAT	GUT+ACTIVE_PROCESS_WORDING	sheeey#1	feucht, Endstufe	feuchtes Material, Endstufe	21	W1_WEAK_WORKING	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	H0_NONE	GDT684 traegt MATERIAL_ROLE, STATE_WET und VALUE_GRADE; die SHEEY-Schwester belegt feucht plus Endstufe.	Singleton; das zusaetzliche E und die konkrete Einweichhandlung sind nicht separat lizenziert.	REVISE	SIBLING_STATE_INTERSECTION	MATERIAL_IDENTITY|EXTRA_E_VALUE
AR284	sheey#1	sheey	feucht am Ende des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	REVISED_IN_V85	DIRECT_STATE_CELL_NORMALIZATION	NONE	sheey#1	feucht, Endstufe	feucht, Endstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT647 belegt diese genaue Zustandszelle 127-mal auf 64 Seiten, davon 105 reader-exakt.	Die Achse bleibt eine unbestaetigte Arbeitstheorie und SH/EE/Y werden nicht frei exportiert.	REVISE	DIRECT_STATE_CELL	NONE
AR286	sheody#1	sheody	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheody#1	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: angefeuchteter Ansatz, abgeschlossen; lebender Rivale: Einweichung|feuchte Zubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR288	shkeol#1	shkeol	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	REVISED_IN_V85	EXACT_WHOLE_IDENTITY_RETREAT	DROGE+ACTIVE_PROCESS_WORDING	shkeol#1	feucht-heiß, Mittelstufe	feucht-heißes Material, Mittelstufe	29	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	GDT684 traegt MATERIAL_ROLE, STATE_WET, STATE_HOT und VALUE_GRADE; GDT685 laesst bei OL-Zustandsformen den konkreten Kopf lokal.	Singleton; keine direkte GDT647-Zelle dieser OL-Endform und keine freie SH/K/E/OL-Zerlegung.	REVISE	EXACT_WHOLE_STATE_INTERSECTION	MATERIAL_IDENTITY|PATIENT
AR293	shotchey#1	shotchey	Mazerat aus kalt bis Mittelstufe getrockneter Droge	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shotchey#1	Mazerat aus kalt bis Mittelstufe getrockneter Droge	Mazerat aus kalt bis Mittelstufe getrockneter Droge	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Feuchtzubereitung|Einweichung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR295	shy#1	shy	feucht am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	REVISED_IN_V85	DIRECT_STATE_CELL_NORMALIZATION	NONE	shy#1	feucht, Anfangsstufe	feucht, Anfangsstufe	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	GDT647 belegt diese genaue Zustandszelle 95-mal auf 64 Seiten, davon 67 reader-exakt.	Die Achse bleibt unbestaetigt; SH und Y sind keine freien deutschen Woerter.	REVISE	DIRECT_STATE_CELL	NONE
