page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f112v	f112v.18	10	am	END · SELECT(a) · TERMINAL_MG · COPY<f112v.15:9=am;exact>	DERIVED_COPY	a	SELECT	TERMINAL_MG	0	END	COPY	f112v.15:9=am	exact	UNGROUNDED	True	True
f112v	f112v.19	1	s	START · SELECT(s) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	s	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.19	2	arain	MIDDLE · SELECT(ar) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.19	3	ain	MIDDLE · SELECT(ai) · PLAIN_FORM · SPLIT_SUFFIX<f112v.19:2=arain;split_suffix>	DERIVED_SPLIT_SUFFIX	ai	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.19:2=arain	split_suffix	UNGROUNDED	True	True
f112v	f112v.19	4	al	MIDDLE · SELECT(al) · PLAIN_FORM · SPLIT_SUFFIX<f112v.17:9=otaldal;split_suffix>	DERIVED_SPLIT_SUFFIX	al	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.17:9=otaldal	split_suffix	UNGROUNDED	True	True
f112v	f112v.19	5	qoeeey	MIDDLE · SELECT(o) · RELAY+BOUND_Q · EDIT<f112v.18:6=qokeeey;del@3:k>	DERIVED_EDIT	o	SELECT	RELAY	1	MIDDLE	EDIT	f112v.18:6=qokeeey	del@3:k	UNGROUNDED	True	True
f112v	f112v.19	6	qoteo	MIDDLE · SELECT(ot) · PLAIN_FORM+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	PLAIN_FORM	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.19	7	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.19	8	aiiinol	MIDDLE · SELECT(aiii) · PLAIN_FORM · EDIT<f112v.8:3=aiiin;ins@6:o,ins@6:l>	DERIVED_EDIT	aiii	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.8:3=aiiin	ins@6:o,ins@6:l	UNGROUNDED	True	True
f112v	f112v.19	9	chalor	END · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.20	1	pchoraiin	START · SELECT(chor) · RESOLVE · EDIT<f112v.15:1=pchodain;sub@4:d>r,ins@6:i>	DERIVED_EDIT	chor	SELECT	RESOLVE	0	START	EDIT	f112v.15:1=pchodain	sub@4:d>r,ins@6:i	UNGROUNDED	True	True
f112v	f112v.20	2	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · COPY<f112v.19:7=ar;exact>	DERIVED_COPY	ar	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.19:7=ar	exact	UNGROUNDED	True	True
f112v	f112v.20	3	alchedy	MIDDLE · SELECT(al) · OPEN_FORM · EDIT<f112v.17:3=chedy;ins@1:a,ins@1:l>	DERIVED_EDIT	al	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.17:3=chedy	ins@1:a,ins@1:l	UNGROUNDED	True	True
f112v	f112v.20	4	olkeedy	MIDDLE · SELECT(ol) · OPEN_FORM · COPY<f112v.15:4=olkeedy;exact>	DERIVED_COPY	ol	SELECT	OPEN_FORM	0	MIDDLE	COPY	f112v.15:4=olkeedy	exact	UNGROUNDED	True	True
f112v	f112v.20	5	qokedy	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · EDIT<f112v.18:5=qokeedy;del@4:e>	DERIVED_EDIT	ok	SELECT	RELAY	1	MIDDLE	EDIT	f112v.18:5=qokeedy	del@4:e	UNGROUNDED	True	True
f112v	f112v.20	6	qotaiin	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · EDIT<f112v.13:8=qokaiin;sub@3:k>t>	DERIVED_EDIT	ot	SELECT	RESOLVE	1	MIDDLE	EDIT	f112v.13:8=qokaiin	sub@3:k>t	UNGROUNDED	True	True
f112v	f112v.20	7	chocthedy	MIDDLE · SELECT(cho) · OPEN_FORM · EDIT<f112v.17:7=cheedy;ins@2:o,sub@2:e>cth>	DERIVED_EDIT	cho	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.17:7=cheedy	ins@2:o,sub@2:e>cth	UNGROUNDED	True	True
f112v	f112v.20	8	saisal	END · SELECT(s) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	s	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.21	1	saiin	START · SELECT(s) · RESOLVE · COPY<f112v.18:1=saiin;exact>	DERIVED_COPY	s	SELECT	RESOLVE	0	START	COPY	f112v.18:1=saiin	exact	UNGROUNDED	True	True
f112v	f112v.21	2	chekain	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f112v.9:6=cheekain;del@2:e>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.9:6=cheekain	del@2:e	UNGROUNDED	True	True
f112v	f112v.21	3	cheol	MIDDLE · REPEAT1(H) · PLAIN_FORM · SPLIT_SUFFIX<f112v.1:6=fcheol;split_suffix>	DERIVED_SPLIT_SUFFIX	H	REPEAT1	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.1:6=fcheol	split_suffix	UNGROUNDED	True	True
f112v	f112v.21	4	qoeedy	MIDDLE · SELECT(o) · RELAY+BOUND_Q · EDIT<f112v.18:5=qokeedy;del@3:k>	DERIVED_EDIT	o	SELECT	RELAY	1	MIDDLE	EDIT	f112v.18:5=qokeedy	del@3:k	UNGROUNDED	True	True
f112v	f112v.21	5	chol	MIDDLE · ECHO2(H) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	ECHO2	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.21	6	keedy	MIDDLE · SELECT(k) · RELAY · COPY<f112v.17:5=keedy;exact>	DERIVED_COPY	k	SELECT	RELAY	0	MIDDLE	COPY	f112v.17:5=keedy	exact	UNGROUNDED	True	True
f112v	f112v.21	7	qokaiin	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f112v.13:8=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f112v.13:8=qokaiin	exact	UNGROUNDED	True	True
f112v	f112v.21	8	shedy	MIDDLE · SELECT(H) · RELAY · EDIT<f112v.3:10=sheedy;del@2:e>	DERIVED_EDIT	H	SELECT	RELAY	0	MIDDLE	EDIT	f112v.3:10=sheedy	del@2:e	UNGROUNDED	True	True
f112v	f112v.21	9	qokeol	MIDDLE · ECHO2(ok) · PLAIN_FORM+BOUND_Q · EDIT<f112v.2:7=okeol;ins@1:q>	DERIVED_EDIT	ok	ECHO2	PLAIN_FORM	1	MIDDLE	EDIT	f112v.2:7=okeol	ins@1:q	UNGROUNDED	True	True
f112v	f112v.21	10	kain	END · SELECT(k) · RESOLVE · SPLIT_SUFFIX<f112v.17:8=qokain;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RESOLVE	0	END	SPLIT_SUFFIX	f112v.17:8=qokain	split_suffix	UNGROUNDED	True	True
f112v	f112v.22	1	soiin	START · SELECT(s) · PLAIN_FORM · EDIT<f112v.21:1=saiin;sub@2:a>o>	DERIVED_EDIT	s	SELECT	PLAIN_FORM	0	START	EDIT	f112v.21:1=saiin	sub@2:a>o	UNGROUNDED	True	True
f112v	f112v.22	2	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · SPLIT_SUFFIX<f112v.21:9=qokeol;split_suffix>	DERIVED_SPLIT_SUFFIX	ol	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.21:9=qokeol	split_suffix	UNGROUNDED	True	True
f112v	f112v.22	3	cheol	MIDDLE · SELECT(H) · PLAIN_FORM · COPY<f112v.21:3=cheol;exact>	DERIVED_COPY	H	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.21:3=cheol	exact	UNGROUNDED	True	True
f112v	f112v.22	4	chedy	MIDDLE · REPEAT1(H) · RELAY · COPY<f112v.17:3=chedy;exact>	DERIVED_COPY	H	REPEAT1	RELAY	0	MIDDLE	COPY	f112v.17:3=chedy	exact	UNGROUNDED	True	True
f112v	f112v.22	5	qokeey	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.16:8=qokeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.16:8=qokeey	exact	UNGROUNDED	True	True
f112v	f112v.22	6	chetain	END · ECHO2(H) · PLAIN_FORM · EDIT<f112v.21:2=chekain;sub@3:k>t>	DERIVED_EDIT	H	ECHO2	PLAIN_FORM	0	END	EDIT	f112v.21:2=chekain	sub@3:k>t	UNGROUNDED	True	True
f112v	f112v.23	1	ycheol	START · SELECT(EMPTY) · PLAIN_FORM · EDIT<f112v.22:3=cheol;ins@1:y>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	START	EDIT	f112v.22:3=cheol	ins@1:y	UNGROUNDED	True	True
f112v	f112v.23	2	keeor	MIDDLE · SELECT(k) · PLAIN_FORM · SPLIT_SUFFIX<f112v.3:1=qokeeor;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.3:1=qokeeor	split_suffix	UNGROUNDED	True	True
f112v	f112v.23	3	olkeeey	MIDDLE · SELECT(ol) · OPEN_FORM · EDIT<f112v.20:4=olkeedy;sub@6:d>e>	DERIVED_EDIT	ol	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.20:4=olkeedy	sub@6:d>e	UNGROUNDED	True	True
f112v	f112v.23	4	chedain	MIDDLE · SELECT(H) · RESOLVE · EDIT<f112v.22:6=chetain;sub@3:t>d>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.22:6=chetain	sub@3:t>d	UNGROUNDED	True	True
f112v	f112v.23	5	ol	MIDDLE · ECHO2(ol) · PLAIN_FORM · COPY<f112v.22:2=ol;exact>	DERIVED_COPY	ol	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f112v.22:2=ol	exact	UNGROUNDED	True	True
f112v	f112v.23	6	cheedaiin	MIDDLE · ECHO2(H) · RESOLVE · EDIT<f112v.14:6=chedaiin;ins@2:e>	DERIVED_EDIT	H	ECHO2	RESOLVE	0	MIDDLE	EDIT	f112v.14:6=chedaiin	ins@2:e	UNGROUNDED	True	True
f112v	f112v.23	7	sheedy	MIDDLE · REPEAT1(H) · RELAY · COPY<f112v.3:10=sheedy;exact>	DERIVED_COPY	H	REPEAT1	RELAY	0	MIDDLE	COPY	f112v.3:10=sheedy	exact	UNGROUNDED	True	True
f112v	f112v.23	8	qokeedy	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.18:5=qokeedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.18:5=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.23	9	qotain	END · SELECT(ot) · RESOLVE+BOUND_Q · EDIT<f112v.20:6=qotaiin;del@5:i>	DERIVED_EDIT	ot	SELECT	RESOLVE	1	END	EDIT	f112v.20:6=qotaiin	del@5:i	UNGROUNDED	True	True
f112v	f112v.24	1	soiin	START · SELECT(s) · PLAIN_FORM · COPY<f112v.22:1=soiin;exact>	DERIVED_COPY	s	SELECT	PLAIN_FORM	0	START	COPY	f112v.22:1=soiin	exact	UNGROUNDED	True	True
f112v	f112v.24	2	or	MIDDLE · SELECT(or) · PLAIN_FORM · SPLIT_SUFFIX<f112v.23:2=keeor;split_suffix>	DERIVED_SPLIT_SUFFIX	or	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.23:2=keeor	split_suffix	UNGROUNDED	True	True
f112v	f112v.24	3	okain	MIDDLE · SELECT(ok) · RESOLVE · COPY<f112v.2:5=okain;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.2:5=okain	exact	UNGROUNDED	True	True
f112v	f112v.24	4	otchedy	MIDDLE · SELECT(ot) · OPEN_FORM · COPY<f112v.13:3=otchedy;exact>	DERIVED_COPY	ot	SELECT	OPEN_FORM	0	MIDDLE	COPY	f112v.13:3=otchedy	exact	UNGROUNDED	True	True
f112v	f112v.24	5	qokeedy	MIDDLE · ECHO2(ok) · RELAY+BOUND_Q · COPY<f112v.23:8=qokeedy;exact>	DERIVED_COPY	ok	ECHO2	RELAY	1	MIDDLE	COPY	f112v.23:8=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.24	6	eeedeeg	MIDDLE · SELECT(e) · TERMINAL_MG · DEEP_INNOVATION_FUTURE_REUSED	DEEP_INNOVATION_FUTURE_REUSED	e	SELECT	TERMINAL_MG	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.24	7	ckhedy	MIDDLE · SELECT(ckh) · RELAY · EDIT<f112v.22:4=chedy;sub@1:ch>ckh>	DERIVED_EDIT	ckh	SELECT	RELAY	0	MIDDLE	EDIT	f112v.22:4=chedy	sub@1:ch>ckh	UNGROUNDED	True	True
f112v	f112v.24	8	cheedaiin	MIDDLE · SELECT(H) · RESOLVE · COPY<f112v.23:6=cheedaiin;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.23:6=cheedaiin	exact	UNGROUNDED	True	True
f112v	f112v.24	9	cheedy	END · REPEAT1(H) · RELAY · COPY<f112v.17:7=cheedy;exact>	DERIVED_COPY	H	REPEAT1	RELAY	0	END	COPY	f112v.17:7=cheedy	exact	UNGROUNDED	True	True
f112v	f112v.25	1	pchdaiin	START · SELECT(chd) · RESOLVE · EDIT<f112v.17:6=chdaiin;ins@1:p>	DERIVED_EDIT	chd	SELECT	RESOLVE	0	START	EDIT	f112v.17:6=chdaiin	ins@1:p	UNGROUNDED	True	True
f112v	f112v.25	2	shedy	MIDDLE · SELECT(H) · RELAY · COPY<f112v.21:8=shedy;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f112v.21:8=shedy	exact	UNGROUNDED	True	True
f112v	f112v.25	3	otaiin	MIDDLE · SELECT(ot) · RESOLVE · COPY<f112v.9:5=otaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.9:5=otaiin	exact	UNGROUNDED	True	True
f112v	f112v.25	4	cheedy	MIDDLE · ECHO2(H) · RELAY · COPY<f112v.24:9=cheedy;exact>	DERIVED_COPY	H	ECHO2	RELAY	0	MIDDLE	COPY	f112v.24:9=cheedy	exact	UNGROUNDED	True	True
f112v	f112v.25	5	qokeeey	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.18:6=qokeeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.18:6=qokeeey	exact	UNGROUNDED	True	True
f112v	f112v.25	6	l	MIDDLE · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.25	7	keeedy	MIDDLE · SELECT(k) · RELAY · SPLIT_SUFFIX<f112v.6:4=okeeedy;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f112v.6:4=okeeedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.25	8	cheey	MIDDLE · SELECT(H) · RELAY · EDIT<f112v.24:9=cheedy;del@4:d>	DERIVED_EDIT	H	SELECT	RELAY	0	MIDDLE	EDIT	f112v.24:9=cheedy	del@4:d	UNGROUNDED	True	True
f112v	f112v.25	9	lor	MIDDLE · SELECT(l) · PLAIN_FORM · SPLIT_SUFFIX<f112v.19:9=chalor;split_suffix>	DERIVED_SPLIT_SUFFIX	l	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.19:9=chalor	split_suffix	UNGROUNDED	True	True
f112v	f112v.25	10	eeedy	MIDDLE · SELECT(e) · RELAY · EDIT<f112v.24:9=cheedy;sub@1:ch>e>	DERIVED_EDIT	e	SELECT	RELAY	0	MIDDLE	EDIT	f112v.24:9=cheedy	sub@1:ch>e	UNGROUNDED	True	True
f112v	f112v.25	11	qokeey	END · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.22:5=qokeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	END	COPY	f112v.22:5=qokeey	exact	UNGROUNDED	True	True
f112v	f112v.26	1	ychedal	START · SELECT(EMPTY) · OPEN_FORM · EDIT<f112v.13:6=chedal;ins@1:y>	DERIVED_EDIT	EMPTY	SELECT	OPEN_FORM	0	START	EDIT	f112v.13:6=chedal	ins@1:y	UNGROUNDED	True	True
f112v	f112v.26	2	checkhey	MIDDLE · SELECT(H) · OPEN_FORM · EDIT<f112v.25:8=cheey;ins@3:ckh>	DERIVED_EDIT	H	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.25:8=cheey	ins@3:ckh	UNGROUNDED	True	True
f112v	f112v.26	3	checkhy	MIDDLE · REPEAT1(H) · PLAIN_FORM · EDIT<f112v.26:2=checkhey;del@4:e>	DERIVED_EDIT	H	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f112v.26:2=checkhey	del@4:e	UNGROUNDED	True	True
f112v	f112v.26	4	cheeol	MIDDLE · ECHO2(H) · PLAIN_FORM · SPLIT_PREFIX<f112v.5:9=cheeoldy;split_prefix>	DERIVED_SPLIT_PREFIX	H	ECHO2	PLAIN_FORM	0	MIDDLE	SPLIT_PREFIX	f112v.5:9=cheeoldy	split_prefix	UNGROUNDED	True	True
f112v	f112v.26	5	qokeedy	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.24:5=qokeedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.24:5=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.26	6	qoteosam	MIDDLE · SELECT(ot) · TERMINAL_MG+BOUND_Q · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ot	SELECT	TERMINAL_MG	1	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.26	7	chos	END · SELECT(chos) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chos	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.27	1	pchodain	START · SELECT(chod) · RESOLVE · COPY<f112v.15:1=pchodain;exact>	DERIVED_COPY	chod	SELECT	RESOLVE	0	START	COPY	f112v.15:1=pchodain	exact	UNGROUNDED	True	True
f112v	f112v.27	2	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f112v.18:3=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.18:3=aiin	exact	UNGROUNDED	True	True
f112v	f112v.27	3	teeedy	MIDDLE · SELECT(t) · RELAY · EDIT<f112v.25:10=eeedy;ins@1:t>	DERIVED_EDIT	t	SELECT	RELAY	0	MIDDLE	EDIT	f112v.25:10=eeedy	ins@1:t	UNGROUNDED	True	True
f112v	f112v.27	4	qoeey	MIDDLE · SELECT(o) · RELAY+BOUND_Q · EDIT<f112v.25:11=qokeey;del@3:k>	DERIVED_EDIT	o	SELECT	RELAY	1	MIDDLE	EDIT	f112v.25:11=qokeey	del@3:k	UNGROUNDED	True	True
f112v	f112v.27	5	okeedy	MIDDLE · SELECT(ok) · RELAY · SPLIT_SUFFIX<f112v.26:5=qokeedy;split_suffix>	DERIVED_SPLIT_SUFFIX	ok	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f112v.26:5=qokeedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.27	6	qokeear	MIDDLE · REPEAT1(ok) · RESOLVE+BOUND_Q · EDIT<f112v.15:7=qokedar;sub@5:d>e>	DERIVED_EDIT	ok	REPEAT1	RESOLVE	1	MIDDLE	EDIT	f112v.15:7=qokedar	sub@5:d>e	UNGROUNDED	True	True
f112v	f112v.27	7	al	MIDDLE · SELECT(al) · PLAIN_FORM · SPLIT_SUFFIX<f112v.26:1=ychedal;split_suffix>	DERIVED_SPLIT_SUFFIX	al	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.26:1=ychedal	split_suffix	UNGROUNDED	True	True
f112v	f112v.27	8	okedal	MIDDLE · ECHO2(ok) · RESOLVE · EDIT<f112v.26:1=ychedal;sub@1:y>o,sub@2:ch>k>	DERIVED_EDIT	ok	ECHO2	RESOLVE	0	MIDDLE	EDIT	f112v.26:1=ychedal	sub@1:y>o,sub@2:ch>k	UNGROUNDED	True	True
f112v	f112v.27	9	olkeedy	MIDDLE · SELECT(ol) · OPEN_FORM · COPY<f112v.20:4=olkeedy;exact>	DERIVED_COPY	ol	SELECT	OPEN_FORM	0	MIDDLE	COPY	f112v.20:4=olkeedy	exact	UNGROUNDED	True	True
f112v	f112v.27	10	qotedy	END · SELECT(ot) · RELAY+BOUND_Q · EDIT<f112v.16:4=qoteedy;del@4:e>	DERIVED_EDIT	ot	SELECT	RELAY	1	END	EDIT	f112v.16:4=qoteedy	del@4:e	UNGROUNDED	True	True
f112v	f112v.28	1	shey	START · SELECT(H) · RELAY · EDIT<f112v.25:2=shedy;del@3:d>	DERIVED_EDIT	H	SELECT	RELAY	0	START	EDIT	f112v.25:2=shedy	del@3:d	UNGROUNDED	True	True
f112v	f112v.28	2	keedal	MIDDLE · SELECT(k) · RESOLVE · EDIT<f112v.1:1=keeoal;sub@4:o>d>	DERIVED_EDIT	k	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.1:1=keeoal	sub@4:o>d	UNGROUNDED	True	True
f112v	f112v.28	3	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f112v.27:2=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.27:2=aiin	exact	UNGROUNDED	True	True
f112v	f112v.28	4	cheol	MIDDLE · SELECT(H) · PLAIN_FORM · COPY<f112v.22:3=cheol;exact>	DERIVED_COPY	H	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.22:3=cheol	exact	UNGROUNDED	True	True
f112v	f112v.28	5	keeeody	MIDDLE · SELECT(k) · PLAIN_FORM · EDIT<f112v.25:7=keeedy;ins@5:o>	DERIVED_EDIT	k	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.25:7=keeedy	ins@5:o	UNGROUNDED	True	True
f112v	f112v.28	6	qoiin	MIDDLE · SELECT(oii) · PLAIN_FORM+BOUND_Q · EDIT<f112v.24:1=soiin;sub@1:s>q>	DERIVED_EDIT	oii	SELECT	PLAIN_FORM	1	MIDDLE	EDIT	f112v.24:1=soiin	sub@1:s>q	UNGROUNDED	True	True
f112v	f112v.28	7	ykeey	MIDDLE · SELECT(EMPTY) · OPEN_FORM · EDIT<f112v.16:2=okeey;sub@1:o>y>	DERIVED_EDIT	EMPTY	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.16:2=okeey	sub@1:o>y	UNGROUNDED	True	True
f112v	f112v.28	8	qokeeey	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.25:5=qokeeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.25:5=qokeeey	exact	UNGROUNDED	True	True
f112v	f112v.28	9	ykeey	MIDDLE · ECHO2(EMPTY) · OPEN_FORM · EDIT<f112v.16:2=okeey;sub@1:o>y>	DERIVED_EDIT	EMPTY	ECHO2	OPEN_FORM	0	MIDDLE	EDIT	f112v.16:2=okeey	sub@1:o>y	UNGROUNDED	True	True
f112v	f112v.28	10	qoeey	MIDDLE · SELECT(o) · RELAY+BOUND_Q · COPY<f112v.27:4=qoeey;exact>	DERIVED_COPY	o	SELECT	RELAY	1	MIDDLE	COPY	f112v.27:4=qoeey	exact	UNGROUNDED	True	True
f112v	f112v.28	11	qokaim	END · SELECT(ok) · TERMINAL_MG+BOUND_Q · EDIT<f112v.17:8=qokain;sub@6:n>m>	DERIVED_EDIT	ok	SELECT	TERMINAL_MG	1	END	EDIT	f112v.17:8=qokain	sub@6:n>m	UNGROUNDED	True	True
f112v	f112v.29	1	sheey	START · SELECT(H) · RELAY · COPY<f112v.16:3=sheey;exact>	DERIVED_COPY	H	SELECT	RELAY	0	START	COPY	f112v.16:3=sheey	exact	UNGROUNDED	True	True
f112v	f112v.29	2	qoeekain	MIDDLE · SELECT(o) · PLAIN_FORM+BOUND_Q · EDIT<f112v.17:8=qokain;ins@3:e,ins@3:e>	DERIVED_EDIT	o	SELECT	PLAIN_FORM	1	MIDDLE	EDIT	f112v.17:8=qokain	ins@3:e,ins@3:e	UNGROUNDED	True	True
f112v	f112v.29	3	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · SPLIT_SUFFIX<f112v.28:4=cheol;split_suffix>	DERIVED_SPLIT_SUFFIX	ol	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.28:4=cheol	split_suffix	UNGROUNDED	True	True
f112v	f112v.29	4	kain	MIDDLE · SELECT(k) · RESOLVE · COPY<f112v.21:10=kain;exact>	DERIVED_COPY	k	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.21:10=kain	exact	UNGROUNDED	True	True
f112v	f112v.29	5	alor	MIDDLE · SELECT(al) · PLAIN_FORM · SPLIT_SUFFIX<f112v.19:9=chalor;split_suffix>	DERIVED_SPLIT_SUFFIX	al	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.19:9=chalor	split_suffix	UNGROUNDED	True	True
f112v	f112v.29	6	chedal	MIDDLE · SELECT(H) · RESOLVE · COPY<f112v.13:6=chedal;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.13:6=chedal	exact	UNGROUNDED	True	True
f112v	f112v.29	7	sheody	END · REPEAT1(H) · PLAIN_FORM · EDIT<f112v.25:2=shedy;ins@3:o>	DERIVED_EDIT	H	REPEAT1	PLAIN_FORM	0	END	EDIT	f112v.25:2=shedy	ins@3:o	UNGROUNDED	True	True
f112v	f112v.30	1	polor	START · SELECT(ol) · PLAIN_FORM · EDIT<f112v.29:5=alor;ins@1:p,sub@1:a>o>	DERIVED_EDIT	ol	SELECT	PLAIN_FORM	0	START	EDIT	f112v.29:5=alor	ins@1:p,sub@1:a>o	UNGROUNDED	True	True
f112v	f112v.30	2	sheedy	MIDDLE · SELECT(H) · RELAY · COPY<f112v.23:7=sheedy;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f112v.23:7=sheedy	exact	UNGROUNDED	True	True
f112v	f112v.30	3	okeedey	MIDDLE · SELECT(ok) · PLAIN_FORM · EDIT<f112v.27:5=okeedy;ins@6:e>	DERIVED_EDIT	ok	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.27:5=okeedy	ins@6:e	UNGROUNDED	True	True
