page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f103v	f103v.25	3	qokan	ok	SELECT	MIDDLE	PLAIN_FORM	1	1	ok|q1|NONE|NONE|A|N	qokan	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	EDIT	f103v.22:6=qokain	del@5:i	True	20.0	31.770981551934376	ok|q1|NONE|NONE|A|N	ok|q1|NONE|NONE|A|N
f103v	f103v.25	4	oteedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|EED|NONE|Y	oteedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f103v.21:4=oteedy	exact	True	14.0	36.725177862321246	ot|q0|NONE|EED|NONE|Y	ot|q0|NONE|EED|NONE|Y
f103v	f103v.25	5	qotain	ot	REPEAT1	MIDDLE	RESOLVE	1	1	ot|q1|NONE|NONE|AI|N	qotain	True	MIDDLE:REPEAT1:ot:RESOLVE+BOUND_Q	COPY	f103v.10:11=qotain	exact	True	18.0	36.725177862321246	ot|q1|NONE|NONE|AI|N	ot|q1|NONE|NONE|AI|N
f103v	f103v.25	6	otal	ot	ECHO2	MIDDLE	RESOLVE	0	1	ot|q0|NONE|NONE|AL|NONE	otal	True	MIDDLE:ECHO2:ot:RESOLVE	COPY	f103v.23:8=otal	exact	True	12.0	26.8167852415475	ot|q0|NONE|NONE|AL|NONE	ot|q0|NONE|NONE|AL|NONE
f103v	f103v.25	7	oty	ot	ECHO2	MIDDLE	PLAIN_FORM	0	1	ot|q0|NONE|NONE|NONE|Y	oty	True	MIDDLE:ECHO2:ot:PLAIN_FORM	SPLIT_SUFFIX	f103v.23:13=qoty	split_suffix	True	17.0	21.862588931160623	ot|q0|NONE|NONE|NONE|Y	ot|q0|NONE|NONE|NONE|Y
f103v	f103v.25	8	opar	o	SELECT	MIDDLE	PLAIN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+ar|q0|P|NONE|NONE|NONE	opar	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	o|q0|NONE|NONE|NONE|NONE	ar|q0|P|NONE|NONE|NONE
f103v	f103v.25	9	aram	ar	SELECT	MIDDLE	TERMINAL_MG	0	1	ar|q0|NONE|NONE|A|M	aram	True	MIDDLE:SELECT:ar:TERMINAL_MG	LITERAL		literal	True	26.8167852415475	26.8167852415475	ar|q0|NONE|NONE|A|M	ar|q0|NONE|NONE|A|M
f103v	f103v.25	10	oteeam	ot	SELECT	END	TERMINAL_MG	0	1	ot|q0|NONE|EE|A|M	oteeam	True	END:SELECT:ot:TERMINAL_MG	EDIT	f103v.23:9=otear	ins@3:e,sub@5:r>m	True	35.90839262077375	36.725177862321246	ot|q0|NONE|EE|A|M	ot|q0|NONE|EE|A|M
f103v	f103v.26	1	yteey	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+t|q0|NONE|EE|NONE|Y	yteey	True	START:SELECT:EMPTY:OPEN_FORM	EDIT	f103v.24:1=ykeey	sub@2:k>t	True	24.954196310386877	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	t|q0|NONE|EE|NONE|Y
f103v	f103v.26	2	qokeey	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f103v.24:3=qokeey	exact	True	12.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f103v	f103v.26	3	sheety	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|EE|NONE|NONE+t|q0|NONE|NONE|NONE|Y	sheety	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f103v.12:12=sheedy	sub@4:d>t	True	30.954196310386877	31.770981551934376	sh|q0|NONE|EE|NONE|NONE	t|q0|NONE|NONE|NONE|Y
f103v	f103v.26	4	oteey	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|EE|NONE|Y	oteey	True	MIDDLE:SELECT:ot:RELAY	COPY	f103v.23:7=oteey	exact	True	14.0	31.770981551934376	ot|q0|NONE|EE|NONE|Y	ot|q0|NONE|EE|NONE|Y
f103v	f103v.26	5	lshedy	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	lshedy	True	MIDDLE:SELECT:l:OPEN_FORM	SPLIT_SUFFIX	f103v.13:5=olshedy	split_suffix	True	23.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f103v	f103v.26	6	oteaiin	ot	ECHO2	END	RESOLVE	0	1	ot|q0|NONE|E|AII|N	oteaiin	True	END:ECHO2:ot:RESOLVE	EDIT	f103v.24:9=otain	ins@3:e,ins@4:i	True	35.90839262077375	43.67937417270812	ot|q0|NONE|E|AII|N	ot|q0|NONE|E|AII|N
f103v	f103v.27	1	fcheody	H	SELECT	START	PLAIN_FORM	0	2	ch|q0|F|E|NONE|NONE+od|q0|NONE|NONE|NONE|Y	fcheody	True	START:SELECT:H:PLAIN_FORM	EDIT	f103v.23:1=ycheody	sub@1:y>f	True	26.954196310386877	36.725177862321246	ch|q0|F|E|NONE|NONE	od|q0|NONE|NONE|NONE|Y
f103v	f103v.27	2	arar	ar	SELECT	MIDDLE	RESOLVE	0	1	ar|q0|NONE|NONE|AR|NONE	arar	True	MIDDLE:SELECT:ar:RESOLVE	EDIT	f103v.25:9=aram	sub@4:m>r	True	22.954196310386877	26.8167852415475	ar|q0|NONE|NONE|AR|NONE	ar|q0|NONE|NONE|AR|NONE
f103v	f103v.27	3	okeey	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|EE|NONE|Y	okeey	True	MIDDLE:SELECT:ok:RELAY	SPLIT_SUFFIX	f103v.26:2=qokeey	split_suffix	True	13.0	31.770981551934376	ok|q0|NONE|EE|NONE|Y	ok|q0|NONE|EE|NONE|Y
f103v	f103v.27	4	okeey	ok	REPEAT1	MIDDLE	RELAY	0	1	ok|q0|NONE|EE|NONE|Y	okeey	True	MIDDLE:REPEAT1:ok:RELAY	COPY	f103v.27:3=okeey	exact	True	4.0	31.770981551934376	ok|q0|NONE|EE|NONE|Y	ok|q0|NONE|EE|NONE|Y
f103v	f103v.27	5	lchedy	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	lchedy	True	MIDDLE:SELECT:l:OPEN_FORM	COPY	f103v.18:5=lchedy	exact	True	16.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|ED|NONE|Y
f103v	f103v.27	6	oteal	ot	SELECT	MIDDLE	RESOLVE	0	1	ot|q0|NONE|E|AL|NONE	oteal	True	MIDDLE:SELECT:ot:RESOLVE	COPY	f103v.20:6=oteal	exact	True	16.0	31.770981551934376	ot|q0|NONE|E|AL|NONE	ot|q0|NONE|E|AL|NONE
f103v	f103v.27	7	lpar	l	ECHO2	MIDDLE	PLAIN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+ar|q0|P|NONE|NONE|NONE	lpar	True	MIDDLE:ECHO2:l:PLAIN_FORM	EDIT	f103v.25:8=opar	sub@1:o>l	True	22.954196310386877	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	ar|q0|P|NONE|NONE|NONE
f103v	f103v.27	8	otedy	ot	ECHO2	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:ECHO2:ot:RELAY	COPY	f103v.10:7=otedy	exact	True	18.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f103v	f103v.27	9	qotar	ot	REPEAT1	MIDDLE	RESOLVE	1	1	ot|q1|NONE|NONE|AR|NONE	qotar	True	MIDDLE:REPEAT1:ot:RESOLVE+BOUND_Q	COPY	f103v.9:9=qotar	exact	True	18.0	31.770981551934376	ot|q1|NONE|NONE|AR|NONE	ot|q1|NONE|NONE|AR|NONE
f103v	f103v.27	10	otaryly	ot	ECHO2	END	PLAIN_FORM	0	2	ot|q0|NONE|NONE|AR|Y+l|q0|NONE|NONE|NONE|Y	otaryly	True	END:ECHO2:ot:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	ot|q0|NONE|NONE|AR|Y	l|q0|NONE|NONE|NONE|Y
f103v	f103v.28	1	daiin	d	SELECT	START	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	START:SELECT:d:RESOLVE	COPY	f103v.19:1=daiin	exact	True	16.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f103v	f103v.28	2	checkhy	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+ckh|q0|NONE|NONE|NONE|Y	checkhy	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|NONE|E|NONE|NONE	ckh|q0|NONE|NONE|NONE|Y
f103v	f103v.28	3	ykeey	EMPTY	SELECT	MIDDLE	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|EE|NONE|Y	ykeey	True	MIDDLE:SELECT:EMPTY:OPEN_FORM	COPY	f103v.24:1=ykeey	exact	True	14.0	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|EE|NONE|Y
f103v	f103v.28	4	shckhy	shckh	SELECT	MIDDLE	PLAIN_FORM	0	1	shckh|q0|NONE|NONE|NONE|Y	shckhy	True	MIDDLE:SELECT:shckh:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	shckh|q0|NONE|NONE|NONE|Y	shckh|q0|NONE|NONE|NONE|Y
f103v	f103v.28	5	otealshey	ot	SELECT	MIDDLE	OPEN_FORM	0	2	ot|q0|NONE|E|AL|NONE+sh|q0|NONE|E|NONE|Y	otealshey	True	MIDDLE:SELECT:ot:OPEN_FORM	EDIT	f103v.22:3=qotalsheey	del@1:q,ins@4:e,del@7:e	True	43.95419631038688	48.633570483095	ot|q0|NONE|E|AL|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.28	6	okain	ok	SELECT	MIDDLE	RESOLVE	0	1	ok|q0|NONE|NONE|AI|N	okain	True	MIDDLE:SELECT:ok:RESOLVE	COPY	f103v.20:7=okain	exact	True	16.0	31.770981551934376	ok|q0|NONE|NONE|AI|N	ok|q0|NONE|NONE|AI|N
f103v	f103v.28	7	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.19:2=chey	exact	True	16.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.28	8	oteedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|EED|NONE|Y	oteedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f103v.25:4=oteedy	exact	True	12.0	36.725177862321246	ot|q0|NONE|EED|NONE|Y	ot|q0|NONE|EED|NONE|Y
f103v	f103v.28	9	por	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|P|NONE|NONE|NONE	por	True	MIDDLE:SELECT:or:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	or|q0|P|NONE|NONE|NONE	or|q0|P|NONE|NONE|NONE
f103v	f103v.28	10	aiin	aii	SELECT	MIDDLE	PLAIN_FORM	0	1	aii|q0|NONE|NONE|NONE|N	aiin	True	MIDDLE:SELECT:aii:PLAIN_FORM	COPY	f103v.24:5=aiin	exact	True	14.0	26.8167852415475	aii|q0|NONE|NONE|NONE|N	aii|q0|NONE|NONE|NONE|N
f103v	f103v.28	11	y	EMPTY	SELECT	END	PLAIN_FORM	0	1	EMPTY|q0|NONE|NONE|NONE|Y	y	True	END:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	EMPTY|q0|NONE|NONE|NONE|Y	EMPTY|q0|NONE|NONE|NONE|Y
f103v	f103v.29	1	olcheeey	ol	SELECT	START	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|EEE|NONE|Y	olcheeey	True	START:SELECT:ol:OPEN_FORM	EDIT	f103v.25:2=olkeeey	sub@3:k>ch	True	26.954196310386877	43.67937417270812	ol|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|EEE|NONE|Y
f103v	f103v.29	2	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.28:7=chey	exact	True	8.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.29	3	lkchdy	l	SELECT	MIDDLE	PLAIN_FORM	0	3	l|q0|NONE|NONE|NONE|NONE+k|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	lkchdy	True	MIDDLE:SELECT:l:PLAIN_FORM	EDIT	f103v.17:5=lkedy	sub@3:e>ch	True	28.954196310386877	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f103v	f103v.29	4	sho	sho	SELECT	MIDDLE	PLAIN_FORM	0	1	sho|q0|NONE|NONE|NONE|NONE	sho	True	MIDDLE:SELECT:sho:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	sho|q0|NONE|NONE|NONE|NONE	sho|q0|NONE|NONE|NONE|NONE
f103v	f103v.29	5	chcthy	chcth	SELECT	MIDDLE	PLAIN_FORM	0	1	chcth|q0|NONE|NONE|NONE|Y	chcthy	True	MIDDLE:SELECT:chcth:PLAIN_FORM	COPY	f103v.3:6=chcthy	exact	True	20.0	21.862588931160623	chcth|q0|NONE|NONE|NONE|Y	chcth|q0|NONE|NONE|NONE|Y
f103v	f103v.29	6	sal	s	SELECT	MIDDLE	RESOLVE	0	1	s|q0|NONE|NONE|AL|NONE	sal	True	MIDDLE:SELECT:s:RESOLVE	COPY	f103v.12:1=sal	exact	True	18.0	21.862588931160623	s|q0|NONE|NONE|AL|NONE	s|q0|NONE|NONE|AL|NONE
f103v	f103v.29	7	araiin	ar	SELECT	MIDDLE	RESOLVE	0	1	ar|q0|NONE|NONE|AII|N	araiin	True	MIDDLE:SELECT:ar:RESOLVE	EDIT	f103v.28:10=aiin	ins@1:a,ins@1:r	True	33.90839262077375	36.725177862321246	ar|q0|NONE|NONE|AII|N	ar|q0|NONE|NONE|AII|N
f103v	f103v.29	8	qokeey	ok	SELECT	END	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	END:SELECT:ok:RELAY+BOUND_Q	COPY	f103v.26:2=qokeey	exact	True	14.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f103v	f103v.30	1	pchear	H	SELECT	START	RESOLVE	0	1	ch|q0|P|E|AR|NONE	pchear	True	START:SELECT:H:RESOLVE	EDIT	f103v.5:1=pcheor	sub@4:o>a	True	30.954196310386877	31.770981551934376	ch|q0|P|E|AR|NONE	ch|q0|P|E|AR|NONE
f103v	f103v.30	2	okain	ok	SELECT	MIDDLE	RESOLVE	0	1	ok|q0|NONE|NONE|AI|N	okain	True	MIDDLE:SELECT:ok:RESOLVE	COPY	f103v.28:6=okain	exact	True	10.0	31.770981551934376	ok|q0|NONE|NONE|AI|N	ok|q0|NONE|NONE|AI|N
f103v	f103v.30	3	opchedy	o	SELECT	MIDDLE	OPEN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+ch|q0|P|ED|NONE|Y	opchedy	True	MIDDLE:SELECT:o:OPEN_FORM	COPY	f103v.17:11=opchedy	exact	True	16.0	36.725177862321246	o|q0|NONE|NONE|NONE|NONE	ch|q0|P|ED|NONE|Y
f103v	f103v.30	4	pchol	H	SELECT	MIDDLE	RESOLVE	0	1	ch|q0|P|NONE|OL|NONE	pchol	True	MIDDLE:SELECT:H:RESOLVE	LITERAL		literal	True	26.8167852415475	26.8167852415475	ch|q0|P|NONE|OL|NONE	ch|q0|P|NONE|OL|NONE
f103v	f103v.30	5	fchedy	H	REPEAT1	MIDDLE	RELAY	0	1	ch|q0|F|ED|NONE|Y	fchedy	True	MIDDLE:REPEAT1:H:RELAY	EDIT	f103v.27:1=fcheody	del@4:o	True	22.0	31.770981551934376	ch|q0|F|ED|NONE|Y	ch|q0|F|ED|NONE|Y
f103v	f103v.30	6	otedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f103v.27:8=otedy	exact	True	12.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f103v	f103v.30	7	poly	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|P|NONE|NONE|Y	poly	True	MIDDLE:SELECT:ol:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	ol|q0|P|NONE|NONE|Y	ol|q0|P|NONE|NONE|Y
f103v	f103v.30	8	lchedy	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	lchedy	True	MIDDLE:SELECT:l:OPEN_FORM	COPY	f103v.27:5=lchedy	exact	True	14.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|ED|NONE|Y
f103v	f103v.30	9	fchedey	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|F|ED|NONE|NONE+e|q0|NONE|NONE|NONE|Y	fchedey	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f103v.30:8=lchedy	sub@1:l>f,ins@5:e	True	27.908392620773753	36.725177862321246	ch|q0|F|ED|NONE|NONE	e|q0|NONE|NONE|NONE|Y
f103v	f103v.30	10	rar	r	SELECT	END	RESOLVE	0	1	r|q0|NONE|NONE|AR|NONE	rar	True	END:SELECT:r:RESOLVE	SPLIT_SUFFIX	f103v.27:2=arar	split_suffix	True	19.0	21.862588931160623	r|q0|NONE|NONE|AR|NONE	r|q0|NONE|NONE|AR|NONE
f103v	f103v.31	1	okeey	ok	SELECT	START	RELAY	0	1	ok|q0|NONE|EE|NONE|Y	okeey	True	START:SELECT:ok:RELAY	COPY	f103v.27:4=okeey	exact	True	14.0	31.770981551934376	ok|q0|NONE|EE|NONE|Y	ok|q0|NONE|EE|NONE|Y
f103v	f103v.31	2	l	l	SELECT	MIDDLE	PLAIN_FORM	0	1	l|q0|NONE|NONE|NONE|NONE	l	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	l|q0|NONE|NONE|NONE|NONE	l|q0|NONE|NONE|NONE|NONE
f103v	f103v.31	3	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.29:2=chey	exact	True	12.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.31	4	qokeey	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f103v.29:8=qokeey	exact	True	10.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f103v	f103v.31	5	o	o	SELECT	MIDDLE	PLAIN_FORM	0	1	o|q0|NONE|NONE|NONE|NONE	o	True	MIDDLE:SELECT:o:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	o|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f103v	f103v.31	6	qokeey	ok	ECHO2	MIDDLE	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	MIDDLE:ECHO2:ok:RELAY+BOUND_Q	COPY	f103v.29:8=qokeey	exact	True	12.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f103v	f103v.31	7	chedy	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|ED|NONE|Y	chedy	True	MIDDLE:SELECT:H:RELAY	SPLIT_SUFFIX	f103v.30:8=lchedy	split_suffix	True	15.0	26.8167852415475	ch|q0|NONE|ED|NONE|Y	ch|q0|NONE|ED|NONE|Y
f103v	f103v.31	8	qekchy	e	SELECT	MIDDLE	PLAIN_FORM	1	3	e|q1|NONE|NONE|NONE|NONE+k|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	qekchy	True	MIDDLE:SELECT:e:PLAIN_FORM+BOUND_Q	LITERAL		literal	True	31.770981551934376	31.770981551934376	e|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f103v	f103v.31	9	daiin	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	MIDDLE:SELECT:d:RESOLVE	COPY	f103v.28:1=daiin	exact	True	14.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f103v	f103v.31	10	chckhy	chckh	SELECT	MIDDLE	PLAIN_FORM	0	1	chckh|q0|NONE|NONE|NONE|Y	chckhy	True	MIDDLE:SELECT:chckh:PLAIN_FORM	COPY	f103v.2:9=chckhy	exact	True	20.0	21.862588931160623	chckh|q0|NONE|NONE|NONE|Y	chckh|q0|NONE|NONE|NONE|Y
f103v	f103v.31	11	sar	s	SELECT	MIDDLE	RESOLVE	0	1	s|q0|NONE|NONE|AR|NONE	sar	True	MIDDLE:SELECT:s:RESOLVE	LITERAL		literal	True	21.862588931160623	21.862588931160623	s|q0|NONE|NONE|AR|NONE	s|q0|NONE|NONE|AR|NONE
f103v	f103v.31	12	olainy	olain	SELECT	END	PLAIN_FORM	0	1	olain|q0|NONE|NONE|NONE|Y	olainy	True	END:SELECT:olain:PLAIN_FORM	EDIT	f103v.20:11=lolain	del@1:l,ins@7:y	True	34.95419631038688	36.725177862321246	olain|q0|NONE|NONE|NONE|Y	olain|q0|NONE|NONE|NONE|Y
f103v	f103v.32	1	qokeeey	ok	SELECT	START	RELAY	1	1	ok|q1|NONE|EEE|NONE|Y	qokeeey	True	START:SELECT:ok:RELAY+BOUND_Q	EDIT	f103v.31:6=qokeey	ins@4:e	True	20.954196310386877	43.67937417270812	ok|q1|NONE|EEE|NONE|Y	ok|q1|NONE|EEE|NONE|Y
f103v	f103v.32	2	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.31:3=chey	exact	True	10.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.32	3	qotey	ot	SELECT	MIDDLE	RELAY	1	1	ot|q1|NONE|E|NONE|Y	qotey	True	MIDDLE:SELECT:ot:RELAY+BOUND_Q	EDIT	f103v.17:3=qoteey	del@4:e	True	26.0	31.770981551934376	ot|q1|NONE|E|NONE|Y	ot|q1|NONE|E|NONE|Y
f103v	f103v.32	4	chokaiin	chok	SELECT	MIDDLE	RESOLVE	0	1	chok|q0|NONE|NONE|AII|N	chokaiin	True	MIDDLE:SELECT:chok:RESOLVE	EDIT	f103v.20:4=okaiin	ins@1:ch	True	28.954196310386877	43.67937417270812	chok|q0|NONE|NONE|AII|N	chok|q0|NONE|NONE|AII|N
f103v	f103v.32	5	shal	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|AL|NONE	shal	True	MIDDLE:SELECT:H:RESOLVE	COPY	f103v.21:2=shal	exact	True	16.0	21.862588931160623	sh|q0|NONE|NONE|AL|NONE	sh|q0|NONE|NONE|AL|NONE
f103v	f103v.32	6	chedy	H	REPEAT1	MIDDLE	RELAY	0	1	ch|q0|NONE|ED|NONE|Y	chedy	True	MIDDLE:REPEAT1:H:RELAY	COPY	f103v.31:7=chedy	exact	True	10.0	26.8167852415475	ch|q0|NONE|ED|NONE|Y	ch|q0|NONE|ED|NONE|Y
f103v	f103v.32	7	olkam	ol	SELECT	END	TERMINAL_MG	0	2	ol|q0|NONE|NONE|NONE|NONE+k|q0|NONE|NONE|A|M	olkam	True	END:SELECT:ol:TERMINAL_MG	LITERAL		literal	True	31.770981551934376	31.770981551934376	ol|q0|NONE|NONE|NONE|NONE	k|q0|NONE|NONE|A|M
f103v	f103v.33	1	yshey	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+sh|q0|NONE|E|NONE|Y	yshey	True	START:SELECT:EMPTY:OPEN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	EMPTY|q0|NONE|NONE|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.33	2	lkeey	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+k|q0|NONE|EE|NONE|Y	lkeey	True	MIDDLE:SELECT:l:OPEN_FORM	COPY	f103v.19:3=lkeey	exact	True	18.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	k|q0|NONE|EE|NONE|Y
f103v	f103v.33	3	qokain	ok	SELECT	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AI|N	qokain	True	MIDDLE:SELECT:ok:RESOLVE+BOUND_Q	COPY	f103v.22:6=qokain	exact	True	16.0	36.725177862321246	ok|q1|NONE|NONE|AI|N	ok|q1|NONE|NONE|AI|N
f103v	f103v.33	4	okey	ok	REPEAT1	MIDDLE	RELAY	0	1	ok|q0|NONE|E|NONE|Y	okey	True	MIDDLE:REPEAT1:ok:RELAY	EDIT	f103v.31:1=okeey	del@3:e	True	20.0	26.8167852415475	ok|q0|NONE|E|NONE|Y	ok|q0|NONE|E|NONE|Y
f103v	f103v.33	5	okaiin	ok	ECHO2	MIDDLE	RESOLVE	0	1	ok|q0|NONE|NONE|AII|N	okaiin	True	MIDDLE:ECHO2:ok:RESOLVE	SPLIT_SUFFIX	f103v.32:4=chokaiin	split_suffix	True	15.0	36.725177862321246	ok|q0|NONE|NONE|AII|N	ok|q0|NONE|NONE|AII|N
f103v	f103v.33	6	cheody	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+od|q0|NONE|NONE|NONE|Y	cheody	True	MIDDLE:SELECT:H:PLAIN_FORM	SPLIT_SUFFIX	f103v.27:1=fcheody	split_suffix	True	19.0	31.770981551934376	ch|q0|NONE|E|NONE|NONE	od|q0|NONE|NONE|NONE|Y
f103v	f103v.33	7	otey	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|E|NONE|Y	otey	True	MIDDLE:SELECT:ot:RELAY	SPLIT_SUFFIX	f103v.32:3=qotey	split_suffix	True	15.0	26.8167852415475	ot|q0|NONE|E|NONE|Y	ot|q0|NONE|E|NONE|Y
f103v	f103v.33	8	shdpchy	shd	SELECT	MIDDLE	PLAIN_FORM	0	2	shd|q0|NONE|NONE|NONE|NONE+ch|q0|P|NONE|NONE|Y	shdpchy	True	MIDDLE:SELECT:shd:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	shd|q0|NONE|NONE|NONE|NONE	ch|q0|P|NONE|NONE|Y
