statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_loci	constituent_fields	physical_line_count	event_count	entry_boundary_class	exit_boundary_class	internal_cross_line_boundaries	selected_short_card_skeleton_unchanged	record_reset	owner_id_before	owner_action	owner_id_after	active_item_id_before	active_item_kind_before	active_item_action	active_item_reset_reason	active_item_id_after	active_item_kind_after	target_id_before	target_required	target_action	target_id_after	previous_register_before	previous_required	previous_action	previous_binding	previous_register_after	exact_voriges_occurrences	exact_voriges_binding	required_silent_argument_count	required_silent_argument_slots	marked_german_source_clause	concrete_workshop_reading_unchanged	historical_ellipsis_mechanism	strongest_list_or_form_rival	confidence	status	source_lineage
B2-S020	B2	f82r	20	f82r.27	F068	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F068[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] binde es auf die Stelle und beende den Schritt	binde es auf die Stelle und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 24/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S021	B2	f82r	21	f82r.27	F069	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F069[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 25/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S022	B2	f82r	22	f82r.27	F070	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	RECORD_END	NONE	F070[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] mische zu gleichen Teilen und beende den Schritt	mische zu gleichen Teilen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 26/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S001	B3	f83r	1	f83r.3	F071	1	1	RECORD_START	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F071[∅]	YES	NONE	INTRODUCE_FROM_PICTURE_OR_RECORD_HEADER	B3:O01	NONE	NONE	INTRODUCE_ACTIVE_ITEM	NONE	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	NONE	YES	INTRODUCE_PICTURED_OR_LOCALLY_NAMED_TARGET	B3:T01	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T01;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die Flüssigkeit sich setzen und beende den Schritt	lasse die Flüssigkeit sich setzen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Ein erstes Feld kann Überschrift oder Rubrik statt Klausel sein.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 1/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S002	B3	f83r	2	f83r.3	F072	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F072[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T01	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T02	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T02;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] zum unteren Ablauf hin ; tauche vollständig ein und beende den Schritt	zum unteren Ablauf hin ; tauche vollständig ein und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 2/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S003	B3	f83r	3	f83r.3	F073	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F073[MASS? ABLASSEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T02	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T03	NONE	NO	NONE	NONE	NONE	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I01;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T03;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] Diese aktive Portion ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Diese aktive Portion ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 3/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S004	B3	f83r	4	f83r.3	F074	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	RESUME_ACTIVE_ITEM	NONE	F074[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I01	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_MEASURED_BATCH	NEXT_MEASURED_BATCH	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T03	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T04	NONE	YES	BIND_CURRENT_ITEM_PART_OR_DERIVATIVE	B3:I02	B3:I02	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I02;ANTECEDENT_ID_ONLY] beginne den nächsten abgemessenen Posten ; zum unteren Ablauf hin ; Daraus, aus demselben Ansatz	beginne den nächsten abgemessenen Posten ; zum unteren Ablauf hin ; Daraus, aus demselben Ansatz	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 4/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S005	B3	f83r	5	f83r.6	F075	1	1	RESUME_ACTIVE_ITEM	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F075[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	RESUME_ACTIVE_ITEM	NONE	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T04	YES	RESUME_OR_CARRY_TARGET	B3:T04	B3:I02	YES	RESUME_ACTIVE_ITEM_AS_ANTECEDENT	B3:I02	B3:I02	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I02;ANTECEDENT_ID_ONLY] spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=CONTINUE_SAME_CLAUSE: Reinigung kann der direkte nächste Bestandteil des begonnenen Postens sein.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 5/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S006	B3	f83r	6	f83r.6	F076	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F076[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T04	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T05	B3:I02	NO	NONE	NONE	B3:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] gieße das erwärmte Wasser ein ; mische beide Anteile zusammen ; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	gieße das erwärmte Wasser ein ; mische beide Anteile zusammen ; stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 6/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S007	B3	f83r	7	f83r.6	F077	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F077[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I02	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_MEASURED_BATCH	NEXT_MEASURED_BATCH	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T05	YES	RESUME_OR_CARRY_TARGET	B3:T05	B3:I02	NO	NONE	NONE	B3:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] beginne den nächsten abgemessenen Posten ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	beginne den nächsten abgemessenen Posten ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 7/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S008	B3	f83r	8	f83r.6	F078	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F078[ABLASSEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T05	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T06	B3:I02	NO	NONE	NONE	B3:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 8/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S009	B3	f83r	9	f83r.6	F079	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	RESUME_ACTIVE_ITEM	NONE	F079[ANWENDEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESUME_OR_CARRY_TARGET	B3:T06	B3:I02	NO	NONE	NONE	B3:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] Die aktive Portion verwenden	Die aktive Portion verwenden	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 9/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S010	B3	f83r	10	f83r.8	F080	1	2	RESUME_ACTIVE_ITEM	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F080[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	RESUME_ACTIVE_ITEM	NONE	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESUME_OR_CARRY_TARGET	B3:T06	B3:I02	YES	RESUME_ACTIVE_ITEM_AS_ANTECEDENT	B3:I03	B3:I03	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I03;ANTECEDENT_ID_ONLY] fülle danach das Gefäß ; lasse es bis zur Klarheit ziehen und beende den Schritt	fülle danach das Gefäß ; lasse es bis zur Klarheit ziehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=START_NEW_CLAUSE: F080 kann einen unabhängigen Gefäßposten beginnen.; NONMEDICAL=Mehrbeckenlauf ansetzen [Ganzfeldexemplar B3, Feld 10/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S011	B3	f83r	11	f83r.8	F081	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	RESUME_ACTIVE_ITEM	NONE	F081[ANWENDEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESUME_OR_CARRY_TARGET	B3:T06	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] wende es an der markierten Stelle an ; Die aktive Portion verwenden ; rühre, bis alles gleichmäßig vermischt ist ; und lasse es abkühlen	wende es an der markierten Stelle an ; Die aktive Portion verwenden ; rühre, bis alles gleichmäßig vermischt ist ; und lasse es abkühlen	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 11/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S012	B3	f83r	12	f83r.11	F082	1	2	RESUME_ACTIVE_ITEM	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F082[ANSATZ?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	RESUME_ACTIVE_ITEM	NONE	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESUME_OR_CARRY_TARGET	B3:T06	B3:I03	YES	RESUME_ACTIVE_ITEM_AS_ANTECEDENT	B3:I03	B3:I03	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B3:I03;ANTECEDENT_ID_ONLY] Die bereitete Arbeitsflüssigkeit ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Die bereitete Arbeitsflüssigkeit ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=CONTINUE_SAME_CLAUSE: F082 kann ohne Klauselreset der Schlusssatzteil von F081 sein.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 12/38]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S013	B3	f83r	13	f83r.11	F083	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F083[SPÜLEN?]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I03	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_MEASURED_BATCH	NEXT_MEASURED_BATCH	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESUME_OR_CARRY_TARGET	B3:T06	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] beginne den nächsten abgemessenen Posten ; ein abgemessener Anteil ; unter derselben Einstellung ; spüle die bezeichnete Stelle einmal und beende den Schritt	beginne den nächsten abgemessenen Posten ; ein abgemessener Anteil ; unter derselben Einstellung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 13/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B3-S014	B3	f83r	14	f83r.11	F084	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F084[∅]	NO	B3:O01	CARRY_RECORD_OWNER	B3:O01	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B3:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B3:T06	YES	RESET_TO_NEW_TARGET_OR_STATION	B3:T07	B3:I03	NO	NONE	NONE	B3:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B3:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B3:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B3:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] öffne danach den oberen Lauf ; wasche einmal und beende den Schritt	öffne danach den oberen Lauf ; wasche einmal und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=durch Stationen führen [Ganzfeldexemplar B3, Feld 14/38]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
