edge_id	record_unit_id	from_statement_id	to_statement_id	from_register	to_register	anonymous_value	edge_type	entry_boundary_class	evidence	role_resolution_at_target	semantic_guard
EDGE_0270	B3	B3-S011	B3-S012	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	RESUME_USED	RESUME_ACTIVE_ITEM	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0271	B3	B3-S011	B3-S012	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_007	AVAILABLE_UNUSED	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0272	B3	B3-S011	B3-S012	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	INPUT_CARRY_THEN_RESET	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0273	B3	B3-S011	B3-S012	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	ACTIVE_USED_AS_PREVIOUS_REFERENCE	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0274	B3	B3-S012	B3-S013	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0275	B3	B3-S012	B3-S013	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0276	B3	B3-S012	B3-S013	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_007	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0277	B3	B3-S012	B3-S013	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0278	B3	B3-S013	B3-S014	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0279	B3	B3-S013	B3-S014	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0280	B3	B3-S013	B3-S014	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_008	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0281	B3	B3-S013	B3-S014	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0282	B3	B3-S014	B3-S015	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0283	B3	B3-S014	B3-S015	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0284	B3	B3-S014	B3-S015	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_009	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0285	B3	B3-S014	B3-S015	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0286	B3	B3-S015	B3-S016	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0287	B3	B3-S015	B3-S016	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0288	B3	B3-S015	B3-S016	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_010	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0289	B3	B3-S015	B3-S016	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0290	B3	B3-S016	B3-S017	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0291	B3	B3-S016	B3-S017	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0292	B3	B3-S016	B3-S017	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_011	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0293	B3	B3-S016	B3-S017	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0294	B3	B3-S017	B3-S018	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0295	B3	B3-S017	B3-S018	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0296	B3	B3-S017	B3-S018	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_011	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0297	B3	B3-S017	B3-S018	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0298	B3	B3-S018	B3-S019	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0299	B3	B3-S018	B3-S019	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0300	B3	B3-S018	B3-S019	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_011	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0301	B3	B3-S018	B3-S019	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0302	B3	B3-S019	B3-S020	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0303	B3	B3-S019	B3-S020	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0304	B3	B3-S019	B3-S020	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_011	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0305	B3	B3-S019	B3-S020	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0306	B3	B3-S020	B3-S021	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0307	B3	B3-S020	B3-S021	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_004	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0308	B3	B3-S020	B3-S021	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_012	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0309	B3	B3-S020	B3-S021	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_003	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0310	B3	B3-S020	B3-S021	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B3_004	ARCHIVE_ACTIVE_AS_PREVIOUS	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0311	B3	B3-S021	B3-S022	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0312	B3	B3-S021	B3-S022	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0313	B3	B3-S021	B3-S022	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_013	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0314	B3	B3-S021	B3-S022	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_004	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0315	B3	B3-S022	B3-S023	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0316	B3	B3-S022	B3-S023	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0317	B3	B3-S022	B3-S023	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_013	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0318	B3	B3-S022	B3-S023	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_004	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0319	B3	B3-S023	B3-S024	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0320	B3	B3-S023	B3-S024	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_005	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0321	B3	B3-S023	B3-S024	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_014	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0322	B3	B3-S023	B3-S024	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_004	INPUT_CARRY_THEN_RESET	NEXT_PARALLEL_CELL	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0323	B3	B3-S023	B3-S024	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	ARCHIVE_ACTIVE_AS_PREVIOUS	NEXT_PARALLEL_CELL	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0324	B3	B3-S024	B3-S025	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0325	B3	B3-S024	B3-S025	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B3_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0326	B3	B3-S024	B3-S025	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_015	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0327	B3	B3-S024	B3-S025	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0328	B3	B3-S025	B3-S026	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0329	B3	B3-S025	B3-S026	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B3_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0330	B3	B3-S025	B3-S026	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_015	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0331	B3	B3-S025	B3-S026	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0332	B3	B3-S026	B3-S027	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0333	B3	B3-S026	B3-S027	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0334	B3	B3-S026	B3-S027	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_016	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0335	B3	B3-S026	B3-S027	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0336	B3	B3-S027	B3-S028	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0337	B3	B3-S027	B3-S028	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0338	B3	B3-S027	B3-S028	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_017	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0339	B3	B3-S027	B3-S028	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0340	B3	B3-S028	B3-S029	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0341	B3	B3-S028	B3-S029	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0342	B3	B3-S028	B3-S029	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_018	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0343	B3	B3-S028	B3-S029	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0344	B3	B3-S029	B3-S030	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0345	B3	B3-S029	B3-S030	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0346	B3	B3-S029	B3-S030	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_019	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0347	B3	B3-S029	B3-S030	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0348	B3	B3-S030	B3-S031	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0349	B3	B3-S030	B3-S031	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0350	B3	B3-S030	B3-S031	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_019	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0351	B3	B3-S030	B3-S031	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0352	B3	B3-S031	B3-S032	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0353	B3	B3-S031	B3-S032	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_006	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0354	B3	B3-S031	B3-S032	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_019	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0355	B3	B3-S031	B3-S032	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0356	B3	B3-S032	B3-S033	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0357	B3	B3-S032	B3-S033	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_007	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
