model	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
T	IT2a|f21r.12|G003	IT2a	f21r.12	f21r	P	3	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
T	IT2a|f21r.12|G004	IT2a	f21r.12	f21r	P	4	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ysheol	⟦ysheol⟧	UNREAD
T	IT2a|f21r.12|G005	IT2a	f21r.12	f21r	P	5	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	IT2a|f21r.12|G006	IT2a	f21r.12	f21r	P	6	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	IT2a|f21r.12|G007	IT2a	f21r.12	f21r	P	7	8	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f21r.12|G008	IT2a	f21r.12	f21r	P	8	8	0	1	DEFINITE_SPACE	LINE_END	chkaiin	⟦chkaiin⟧	UNREAD
T	IT2a|f32v.7|G001	IT2a	f32v.7	f32v	P	1	9	1	0	LINE_START	DEFINITE_SPACE	ksho	⟦ksho⟧	UNREAD
T	IT2a|f32v.7|G002	IT2a	f32v.7	f32v	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cphor	⟦cphor⟧	UNREAD
T	IT2a|f32v.7|G003	IT2a	f32v.7	f32v	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	she	⟦she⟧	UNREAD
T	IT2a|f32v.7|G004	IT2a	f32v.7	f32v	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheaiin	⟦sheaiin⟧	UNREAD
T	IT2a|f32v.7|G005	IT2a	f32v.7	f32v	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	otshchor	⟦otshchor⟧	UNREAD
T	IT2a|f32v.7|G006	IT2a	f32v.7	f32v	P	6	9	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	dain	⟦dain⟧	UNREAD
T	IT2a|f32v.7|G007	IT2a	f32v.7	f32v	P	7	9	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	shckhy	⟦shckhy⟧	UNREAD
T	IT2a|f32v.7|G008	IT2a	f32v.7	f32v	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	s	⟦s⟧	UNREAD
T	IT2a|f32v.7|G009	IT2a	f32v.7	f32v	P	9	9	1	0	DEFINITE_SPACE	LINE_END	odan	⟦odan⟧	UNREAD
T	IT2a|f32v.8|G001	IT2a	f32v.8	f32v	P	1	9	0	0	LINE_START	DEFINITE_SPACE	otchol	⟦otchol⟧	UNREAD
T	IT2a|f32v.8|G002	IT2a	f32v.8	f32v	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.8|G003	IT2a	f32v.8	f32v	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.8|G004	IT2a	f32v.8	f32v	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctho	⟦ctho⟧	UNREAD
T	IT2a|f32v.8|G005	IT2a	f32v.8	f32v	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.8|G006	IT2a	f32v.8	f32v	P	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	qotaiin	⟦qotaiin⟧	UNREAD
T	IT2a|f32v.8|G007	IT2a	f32v.8	f32v	P	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	otchy	⟦otchy⟧	UNREAD
T	IT2a|f32v.8|G008	IT2a	f32v.8	f32v	P	8	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	d	⟦d⟧	UNREAD
T	IT2a|f32v.8|G009	IT2a	f32v.8	f32v	P	9	9	0	0	DRAWING_INTERRUPTION	LINE_END	shar	⟦shar⟧	UNREAD
T	IT2a|f32v.9|G001	IT2a	f32v.9	f32v	P	1	7	0	0	LINE_START	DEFINITE_SPACE	qotchy	⟦qotchy⟧	UNREAD
T	IT2a|f32v.9|G002	IT2a	f32v.9	f32v	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cfhy	⟦cfhy⟧	UNREAD
T	IT2a|f32v.9|G003	IT2a	f32v.9	f32v	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	skey	⟦skey⟧	UNREAD
T	IT2a|f32v.9|G004	IT2a	f32v.9	f32v	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chocthy	⟦chocthy⟧	UNREAD
T	IT2a|f32v.9|G005	IT2a	f32v.9	f32v	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.9|G006	IT2a	f32v.9	f32v	P	6	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthaiin	⟦cthaiin⟧	UNREAD
T	IT2a|f32v.9|G007	IT2a	f32v.9	f32v	P	7	7	0	0	DRAWING_INTERRUPTION	LINE_END	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.10|G001	IT2a	f32v.10	f32v	P	1	9	0	0	LINE_START	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
T	IT2a|f32v.10|G002	IT2a	f32v.10	f32v	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	keol	⟦keol⟧	UNREAD
T	IT2a|f32v.10|G003	IT2a	f32v.10	f32v	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	⟦chor⟧	UNREAD
T	IT2a|f32v.10|G004	IT2a	f32v.10	f32v	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	IT2a|f32v.10|G005	IT2a	f32v.10	f32v	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	IT2a|f32v.10|G006	IT2a	f32v.10	f32v	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cphol	⟦cphol⟧	UNREAD
T	IT2a|f32v.10|G007	IT2a	f32v.10	f32v	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	⟦cthol⟧	UNREAD
T	IT2a|f32v.10|G008	IT2a	f32v.10	f32v	P	8	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	da	⟦da⟧	UNREAD
T	IT2a|f32v.10|G009	IT2a	f32v.10	f32v	P	9	9	0	0	DRAWING_INTERRUPTION	LINE_END	ar	⟦ar⟧	UNREAD
T	IT2a|f32v.11|G001	IT2a	f32v.11	f32v	P	1	3	0	1	LINE_START	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
T	IT2a|f32v.11|G002	IT2a	f32v.11	f32v	P	2	3	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
T	IT2a|f32v.11|G003	IT2a	f32v.11	f32v	P	3	3	0	1	DEFINITE_SPACE	LINE_END	chy	⟦chy⟧	UNREAD
T	IT2a|f29v.1|G001	IT2a	f29v.1	f29v	P	1	11	1	0	LINE_START	DEFINITE_SPACE	kooiin	⟦kooiin⟧	UNREAD
T	IT2a|f29v.1|G002	IT2a	f29v.1	f29v	P	2	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
T	IT2a|f29v.1|G003	IT2a	f29v.1	f29v	P	3	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chetchy	⟦chetchy⟧	UNREAD
T	IT2a|f29v.1|G004	IT2a	f29v.1	f29v	P	4	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olals	⟦olals⟧	UNREAD
T	IT2a|f29v.1|G005	IT2a	f29v.1	f29v	P	5	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shytchy	⟦shytchy⟧	UNREAD
T	IT2a|f29v.1|G006	IT2a	f29v.1	f29v	P	6	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	cth	⟦cth⟧	UNREAD
T	IT2a|f29v.1|G007	IT2a	f29v.1	f29v	P	7	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	y	⟦y⟧	UNREAD
T	IT2a|f29v.1|G008	IT2a	f29v.1	f29v	P	8	11	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	shy	⟦shy⟧	UNREAD
T	IT2a|f29v.1|G009	IT2a	f29v.1	f29v	P	9	11	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	cho	⟦cho⟧	UNREAD
T	IT2a|f29v.1|G010	IT2a	f29v.1	f29v	P	10	11	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shy	⟦shy⟧	UNREAD
T	IT2a|f29v.1|G011	IT2a	f29v.1	f29v	P	11	11	1	0	DEFINITE_SPACE	LINE_END	daiin	⟦daiin⟧	UNREAD
T	IT2a|f29v.2|G001	IT2a	f29v.2	f29v	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qotcheaiin	⟦qotcheaiin⟧	UNREAD
T	IT2a|f29v.2|G002	IT2a	f29v.2	f29v	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	schol	⟦schol⟧	UNREAD
T	IT2a|f29v.2|G003	IT2a	f29v.2	f29v	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	IT2a|f29v.2|G004	IT2a	f29v.2	f29v	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
T	IT2a|f29v.2|G005	IT2a	f29v.2	f29v	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	wenn	CONDITION
T	IT2a|f29v.2|G006	IT2a	f29v.2	f29v	P	6	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthold	⟦cthold⟧	UNREAD
T	IT2a|f29v.2|G007	IT2a	f29v.2	f29v	P	7	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	ytchor	⟦ytchor⟧	UNREAD
T	IT2a|f29v.2|G008	IT2a	f29v.2	f29v	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dary	⟦dary⟧	UNREAD
T	IT2a|f29v.3|G001	IT2a	f29v.3	f29v	P	1	11	0	0	LINE_START	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	IT2a|f29v.3|G002	IT2a	f29v.3	f29v	P	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	IT2a|f29v.3|G003	IT2a	f29v.3	f29v	P	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kor	⟦kor⟧	UNREAD
T	IT2a|f29v.3|G004	IT2a	f29v.3	f29v	P	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
T	IT2a|f29v.3|G005	IT2a	f29v.3	f29v	P	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odaiin	⟦odaiin⟧	UNREAD
T	IT2a|f29v.3|G006	IT2a	f29v.3	f29v	P	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchy	⟦qotchy⟧	UNREAD
T	IT2a|f29v.3|G007	IT2a	f29v.3	f29v	P	7	11	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	taiin	⟦taiin⟧	UNREAD
T	IT2a|f29v.3|G008	IT2a	f29v.3	f29v	P	8	11	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	s	⟦s⟧	UNREAD
T	IT2a|f29v.3|G009	IT2a	f29v.3	f29v	P	9	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she	⟦she⟧	UNREAD
T	IT2a|f29v.3|G010	IT2a	f29v.3	f29v	P	10	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otey	⟦otey⟧	UNREAD
T	IT2a|f29v.3|G011	IT2a	f29v.3	f29v	P	11	11	0	0	DEFINITE_SPACE	LINE_END	sy	⟦sy⟧	UNREAD
T	IT2a|f29v.4|G001	IT2a	f29v.4	f29v	P	1	9	0	1	LINE_START	DEFINITE_SPACE	ysho	⟦ysho⟧	UNREAD
T	IT2a|f29v.4|G002	IT2a	f29v.4	f29v	P	2	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	otshy	⟦otshy⟧	UNREAD
T	IT2a|f29v.4|G003	IT2a	f29v.4	f29v	P	3	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
T	IT2a|f29v.4|G004	IT2a	f29v.4	f29v	P	4	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cthy	⟦cthy⟧	UNREAD
T	IT2a|f29v.4|G005	IT2a	f29v.4	f29v	P	5	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	oltchy	⟦oltchy⟧	UNREAD
T	IT2a|f29v.4|G006	IT2a	f29v.4	f29v	P	6	9	0	1	DEFINITE_SPACE	DRAWING_INTERRUPTION	ctos	⟦ctos⟧	UNREAD
T	IT2a|f29v.4|G007	IT2a	f29v.4	f29v	P	7	9	0	1	DRAWING_INTERRUPTION	DEFINITE_SPACE	shot	⟦shot⟧	UNREAD
T	IT2a|f29v.4|G008	IT2a	f29v.4	f29v	P	8	9	0	1	DEFINITE_SPACE	DEFINITE_SPACE	sho	⟦sho⟧	UNREAD
T	IT2a|f29v.4|G009	IT2a	f29v.4	f29v	P	9	9	0	1	DEFINITE_SPACE	LINE_END	okaiin	Rohr	VESSEL
T	RF1b|f77r.1|G001	RF1b	f77r.1	f77r	L	1	1	0	0	LINE_START	LINE_END	darchdar	⟦darchdar⟧	UNREAD
T	RF1b|f77r.2|G001	RF1b	f77r.2	f77r	L	1	1	0	0	LINE_START	LINE_END	olkchs	⟦olkchs⟧	UNREAD
T	RF1b|f77r.3|G001	RF1b	f77r.3	f77r	L	1	1	0	0	LINE_START	LINE_END	otedy	Mündung	PLACE
T	RF1b|f77r.4|G001	RF1b	f77r.4	f77r	L	1	1	0	0	LINE_START	LINE_END	otork	⟦otork⟧	UNREAD
T	RF1b|f77r.5|G001	RF1b	f77r.5	f77r	L	1	1	0	0	LINE_START	LINE_END	otol	⟦otol⟧	UNREAD
T	RF1b|f77r.6|G001	RF1b	f77r.6	f77r	L	1	1	0	0	LINE_START	LINE_END	dch@152;y	⟦dch@152;y⟧	UNREAD
T	RF1b|f77r.7|G001	RF1b	f77r.7	f77r	L	1	1	0	0	LINE_START	LINE_END	soral	⟦soral⟧	UNREAD
T	RF1b|f77r.8|G001	RF1b	f77r.8	f77r	L	1	1	0	0	LINE_START	LINE_END	dotedy	⟦dotedy⟧	UNREAD
T	RF1b|f77r.9|G001	RF1b	f77r.9	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	poldarairol	⟦poldarairol⟧	UNREAD
T	RF1b|f77r.9|G002	RF1b	f77r.9	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
T	RF1b|f77r.9|G003	RF1b	f77r.9	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chey	wenn	CONDITION
T	RF1b|f77r.9|G004	RF1b	f77r.9	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qopchedy	⟦qopchedy⟧	UNREAD
T	RF1b|f77r.9|G005	RF1b	f77r.9	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qopchedy	⟦qopchedy⟧	UNREAD
T	RF1b|f77r.9|G006	RF1b	f77r.9	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dylches	⟦dylches⟧	UNREAD
T	RF1b|f77r.9|G007	RF1b	f77r.9	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olkedy	⟦olkedy⟧	UNREAD
T	RF1b|f77r.9|G008	RF1b	f77r.9	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	loly	⟦loly⟧	UNREAD
T	RF1b|f77r.10|G001	RF1b	f77r.10	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	tolch@152;ar	⟦tolch@152;ar⟧	UNREAD
T	RF1b|f77r.10|G002	RF1b	f77r.10	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shey	⟦shey⟧	UNREAD
T	RF1b|f77r.10|G003	RF1b	f77r.10	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
T	RF1b|f77r.10|G004	RF1b	f77r.10	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	RF1b|f77r.10|G005	RF1b	f77r.10	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	⟦qokol⟧	UNREAD
T	RF1b|f77r.10|G006	RF1b	f77r.10	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chdy	⟦chdy⟧	UNREAD
T	RF1b|f77r.10|G007	RF1b	f77r.10	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	RF1b|f77r.10|G008	RF1b	f77r.10	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chetey	⟦chetey⟧	UNREAD
T	RF1b|f77r.10|G009	RF1b	f77r.10	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	sal	⟦sal⟧	UNREAD
T	RF1b|f77r.11|G001	RF1b	f77r.11	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	RF1b|f77r.11|G002	RF1b	f77r.11	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	RF1b|f77r.11|G003	RF1b	f77r.11	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	RF1b|f77r.11|G004	RF1b	f77r.11	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	⟦chol⟧	UNREAD
T	RF1b|f77r.11|G005	RF1b	f77r.11	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	⟦she@152;y⟧	UNREAD
T	RF1b|f77r.11|G006	RF1b	f77r.11	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shcthey	⟦shcthey⟧	UNREAD
T	RF1b|f77r.11|G007	RF1b	f77r.11	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.11|G008	RF1b	f77r.11	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedy	⟦oteedy⟧	UNREAD
T	RF1b|f77r.11|G009	RF1b	f77r.11	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	cham	⟦cham⟧	UNREAD
T	RF1b|f77r.12|G001	RF1b	f77r.12	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	soltee@152;y	⟦soltee@152;y⟧	UNREAD
T	RF1b|f77r.12|G002	RF1b	f77r.12	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	⟦qotee@152;y⟧	UNREAD
T	RF1b|f77r.12|G003	RF1b	f77r.12	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodeedy	⟦qodeedy⟧	UNREAD
T	RF1b|f77r.12|G004	RF1b	f77r.12	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	che@152;aiin	⟦che@152;aiin⟧	UNREAD
T	RF1b|f77r.12|G005	RF1b	f77r.12	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	⟦che@152;y⟧	UNREAD
T	RF1b|f77r.12|G006	RF1b	f77r.12	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin	⟦shedaiin⟧	UNREAD
T	RF1b|f77r.12|G007	RF1b	f77r.12	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheolol	⟦sheolol⟧	UNREAD
T	RF1b|f77r.12|G008	RF1b	f77r.12	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	che@152;	⟦che@152;⟧	UNREAD
T	RF1b|f77r.13|G001	RF1b	f77r.13	f77r	P	1	11	0	0	LINE_START	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.13|G002	RF1b	f77r.13	f77r	P	2	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
T	RF1b|f77r.13|G003	RF1b	f77r.13	f77r	P	3	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eedy	⟦{ch'}eedy⟧	UNREAD
T	RF1b|f77r.13|G004	RF1b	f77r.13	f77r	P	4	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	⟦shol⟧	UNREAD
T	RF1b|f77r.13|G005	RF1b	f77r.13	f77r	P	5	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tedy	⟦tedy⟧	UNREAD
T	RF1b|f77r.13|G006	RF1b	f77r.13	f77r	P	6	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	⟦che@152;y⟧	UNREAD
T	RF1b|f77r.13|G007	RF1b	f77r.13	f77r	P	7	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lshee@152;y	⟦lshee@152;y⟧	UNREAD
T	RF1b|f77r.13|G008	RF1b	f77r.13	f77r	P	8	11	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	⟦qoke@152;y⟧	UNREAD
T	RF1b|f77r.13|G009	RF1b	f77r.13	f77r	P	9	11	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qol	⟦qol⟧	UNREAD
T	RF1b|f77r.13|G010	RF1b	f77r.13	f77r	P	10	11	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	al	⟦al⟧	UNREAD
T	RF1b|f77r.13|G011	RF1b	f77r.13	f77r	P	11	11	0	0	DEFINITE_SPACE	LINE_END	chedy	danach	TEMPORAL_ANAPHOR
T	RF1b|f77r.14|G001	RF1b	f77r.14	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sokcheey	⟦sokcheey⟧	UNREAD
T	RF1b|f77r.14|G002	RF1b	f77r.14	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sain	⟦sain⟧	UNREAD
T	RF1b|f77r.14|G003	RF1b	f77r.14	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeol	⟦sheeol⟧	UNREAD
T	RF1b|f77r.14|G004	RF1b	f77r.14	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	RF1b|f77r.14|G005	RF1b	f77r.14	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	RF1b|f77r.14|G006	RF1b	f77r.14	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}edy	⟦{ch'}edy⟧	UNREAD
T	RF1b|f77r.14|G007	RF1b	f77r.14	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.14|G008	RF1b	f77r.14	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	qote@152;y	⟦qote@152;y⟧	UNREAD
T	RF1b|f77r.15|G001	RF1b	f77r.15	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.15|G002	RF1b	f77r.15	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	⟦she@152;y⟧	UNREAD
T	RF1b|f77r.15|G003	RF1b	f77r.15	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotol	⟦qotol⟧	UNREAD
T	RF1b|f77r.15|G004	RF1b	f77r.15	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}edy	⟦{ch'}edy⟧	UNREAD
T	RF1b|f77r.15|G005	RF1b	f77r.15	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	RF1b|f77r.15|G006	RF1b	f77r.15	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheety	⟦sheety⟧	UNREAD
T	RF1b|f77r.15|G007	RF1b	f77r.15	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.15|G008	RF1b	f77r.15	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	später	RELATIVE_LATER
T	RF1b|f77r.15|G009	RF1b	f77r.15	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	lol	⟦lol⟧	UNREAD
T	RF1b|f77r.16|G001	RF1b	f77r.16	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sshedy	⟦sshedy⟧	UNREAD
T	RF1b|f77r.16|G002	RF1b	f77r.16	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
T	RF1b|f77r.16|G003	RF1b	f77r.16	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	⟦che@152;y⟧	UNREAD
T	RF1b|f77r.16|G004	RF1b	f77r.16	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	RF1b|f77r.16|G005	RF1b	f77r.16	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}edy	⟦{ch'}edy⟧	UNREAD
T	RF1b|f77r.16|G006	RF1b	f77r.16	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolcheedy	⟦qolcheedy⟧	UNREAD
T	RF1b|f77r.16|G007	RF1b	f77r.16	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	RF1b|f77r.16|G008	RF1b	f77r.16	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	lol	⟦lol⟧	UNREAD
T	RF1b|f77r.17|G001	RF1b	f77r.17	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	RF1b|f77r.17|G002	RF1b	f77r.17	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	RF1b|f77r.17|G003	RF1b	f77r.17	f77r	P	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	⟦qoke@152;y⟧	UNREAD
T	RF1b|f77r.17|G004	RF1b	f77r.17	f77r	P	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheed	⟦sheed⟧	UNREAD
T	RF1b|f77r.17|G005	RF1b	f77r.17	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qeey	⟦qeey⟧	UNREAD
T	RF1b|f77r.17|G006	RF1b	f77r.17	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	saiin	⟦saiin⟧	UNREAD
