timing	chol	world	target	form	object	patient	axis	value	later_index	later_kind	later_location	later_object	same_object	later_status	later_before	later_after	row_status
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	18	MATERIAL	f86v5.23:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	27	MATERIAL	f86v5.24:4	f86v5.24:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	28	MATERIAL	f86v5.24:7	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	29	BARE_NOMINAL	f86v5.24:7	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	30	MATERIAL	f86v5.24:9	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	31	BARE_NOMINAL	f86v5.24:9	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	15	MATERIAL	f86v5.22:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	16	PROCESSED_NOMINAL	f86v5.22:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	17	ACTION	f86v5.22:2	f86v5.20:6	False	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	18	MATERIAL	f86v5.23:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	27	MATERIAL	f86v5.24:4	f86v5.24:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	28	MATERIAL	f86v5.24:7	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	29	BARE_NOMINAL	f86v5.24:7	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	30	MATERIAL	f86v5.24:9	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	31	BARE_NOMINAL	f86v5.24:9	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	18	MATERIAL	f86v5.23:1	f86v5.20:6	True	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	True	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	27	MATERIAL	f86v5.24:4	f86v5.24:4	False	EXTERNAL_PORTION	{}	{}	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	28	MATERIAL	f86v5.24:7	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	29	BARE_NOMINAL	f86v5.24:7	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	30	MATERIAL	f86v5.24:9	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
I	H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	31	BARE_NOMINAL	f86v5.24:9	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	12	MATERIAL	f86v5.21:6	f86v5.21:6	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	13	BARE_NOMINAL	f86v5.21:6	f86v5.21:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	14	ACTION	f86v5.21:9	f86v5.21:6	False	ASSUMED_EFFECT_APPLIED	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	15	MATERIAL	f86v5.22:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	16	PROCESSED_NOMINAL	f86v5.22:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	17	ACTION	f86v5.22:2	f86v5.20:6	False	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	18	MATERIAL	f86v5.23:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	27	MATERIAL	f86v5.24:4	f86v5.24:4	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	28	MATERIAL	f86v5.24:7	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	29	BARE_NOMINAL	f86v5.24:7	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	30	MATERIAL	f86v5.24:9	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	thermal	cold	31	BARE_NOMINAL	f86v5.24:9	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	15	MATERIAL	f86v5.22:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	16	PROCESSED_NOMINAL	f86v5.22:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	17	ACTION	f86v5.22:2	f86v5.20:6	False	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	18	MATERIAL	f86v5.23:1	f86v5.20:6	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	False	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	27	MATERIAL	f86v5.24:4	f86v5.24:4	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	28	MATERIAL	f86v5.24:7	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	29	BARE_NOMINAL	f86v5.24:7	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	30	MATERIAL	f86v5.24:9	f86v5.20:5	False	SAME_FORM_REMENTION	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	thermal	cold	31	BARE_NOMINAL	f86v5.24:9	f86v5.20:5	False	MATCH	"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	18	MATERIAL	f86v5.23:1	f86v5.20:6	True	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	19	PROCESSED_NOMINAL	f86v5.23:1	f86v5.20:6	True	MATCH	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	20	MATERIAL	f86v5.23:4	f86v5.23:4	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	21	MATERIAL	f86v5.23:6	f86v5.23:6	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	22	BARE_NOMINAL	f86v5.23:6	f86v5.23:6	False	INITIAL_CONSTRAINT	{}	"{""CONSTITUTION:moisture"":""wet""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	23	MATERIAL	f86v5.23:7	f86v5.23:7	False	EXTERNAL_PORTION	{}	{}	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	24	PROCESSED_NOMINAL	f86v5.23:7	f86v5.23:7	False	INITIAL_CONSTRAINT	{}	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	25	ACTION	f86v5.23:8	f86v5.23:7	False	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	recorded
O	D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.20:6	f86v5.22:1	thermal	warm	26	MATERIAL	f86v5.23:11	f86v5.18:8	False	SAME_FORM_REMENTION	"{""PHYSICAL:thermal"":""cold""}"	"{""PHYSICAL:thermal"":""cold""}"	recorded
