order_id	stage	unit	page	fifth_hand_surface_sequence	literal_sequence_de	fluent_workshop_reading_de	marks	dictionary_changed	master_unit_id	section	owner_trace_de	visible_owner_switches	master_reading_de	core_marks	model_marks	execution_status	recurrent_phrase_ids	recurrent_phrase_readings_de	front_instruction_de	back_copy_sequence	taught_whole_words_de	newly_freed_from_local_leaf	second_lesson_words_de	local_only_unit_closed	third_lesson_word_de	single_gap_unit_closed	fourth_lesson_words_de	two_gap_unit_closed	three_gap_phrase_id	three_gap_phrase_de	three_gap_unit_closed	four_step_recipe_id	four_step_recipe_de	four_gap_unit_closed	final_prose_gap_words_de	final_prose_gap_closed	speakable_condition_sequence_de	condition_lexicon_closed	cross_register_stems_applied
WH03	APPLY_B3	B3-S032	f83r	chedain chedy qotedaiin otaiin otedy	EINE PORTION UMSETZEN; UMSETZEN · POSTEN; DANACH KURZ NACH SOLLMASS; DANACH · EIN KLEINER SCHOEPFBECHER; KURZEN FOLGESCHRITT SCHLIESSEN	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Sollmass, anschliessend nochmals nach Sollmass und den folgenden Kurzschritt schliessen.	5	NO	MU085	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Sollmass, anschliessend nochmals nach Sollmass und den folgenden Kurzschritt schliessen.	5	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Sollmass, anschliessend nochmals nach Sollmass und den folgenden Kurzschritt schliessen.	chedain chedy qotedaiin otaiin otedy	KURZEN FOLGESCHRITT SCHLIESSEN	NO	NONE	NO	NONE	NO	EINE PORTION UMSETZEN | DANACH KURZ NACH SOLLMASS	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S033	f83r	ldy	LEITEN · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Leiten; den Schritt schliessen.	1	NO	MU086	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Leiten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Leiten; den Schritt schliessen.	ldy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S034	f83r	oiiin checthy chety otaiin olsaly shedy	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE; BEREITEN · POSTEN; BEARBEITEN · POSTEN; DANACH · EIN KLEINER SCHOEPFBECHER; AN DER ZIELSTELLE WEITERFUEHREN; STEHENLASSEN · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und bearbeiten; danach nach Sollmass an der Zielstelle weiterfuehren, stehen lassen und schliessen.	6	NO	MU087	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und bearbeiten; danach nach Sollmass an der Zielstelle weiterfuehren, stehen lassen und schliessen.	6	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und bearbeiten; danach nach Sollmass an der Zielstelle weiterfuehren, stehen lassen und schliessen.	oiiin checthy chety otaiin olsaly shedy	NONE	NO	NONE	NO	AN DER ZIELSTELLE WEITERFUEHREN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	CONDITION_C2@f67r2.15	f67r2.15	f67r2	dolchsody	TEILSTELLE · FORTSETZEN · ENTNEHMEN · STERNBEZUG · ARBEITSGANG · SCHLIESSEN	Kopiere den vollständigen lokalen Bedingungsgriff C2@f67r2.15.	1	NO	MU088	WHEN	C2@f67r2.15; linker Stern-/Aspektplatz	0	Führe den Auftrag am bezeichneten linken Stern-/Aspektplatz C2 aus.	1	0	LOCAL_CONDITION_LEXICON_EXECUTABLE	NONE	NONE	Führe den Auftrag am bezeichneten linken Stern-/Aspektplatz C2 aus.	dolchsody	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	TEILSTELLE · FORTSETZEN · ENTNEHMEN · STERNBEZUG · ARBEITSGANG · SCHLIESSEN	YES	1
WH04	MAKE_C.W2	H4-S001	f55v	qokaiin daiin ykain ykan ody	ANSETZEN · EIN KLEINER SCHOEPFBECHER; EIN KLEINER SCHOEPFBECHER; EINE PORTION ZUGEBEN; EINE NACHGABE ZUGEBEN; ARBEITSGANG SCHLIESSEN	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass ansetzen; dem laufenden Posten eine Portion und danach eine Nachgabe zugeben; den Arbeitsgang schliessen.	5	NO	MU089	WHAT	Bildprodukt C.W2	0	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass ansetzen; dem laufenden Posten eine Portion und danach eine Nachgabe zugeben; den Arbeitsgang schliessen.	5	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass ansetzen; dem laufenden Posten eine Portion und danach eine Nachgabe zugeben; den Arbeitsgang schliessen.	qokaiin daiin ykain ykan ody	NONE	NO	NONE	NO	NONE	NO	NONE	NO	TGP06	EINE PORTION ZUGEBEN -> EINE NACHGABE ZUGEBEN -> ARBEITSGANG SCHLIESSEN	YES	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	MAKE_C.W2	H4-S002	f55v	daiin chedy talam	EIN KLEINER SCHOEPFBECHER; UMSETZEN · POSTEN; BEISEITESTELLEN	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass den laufenden Posten umsetzen und anschliessend beiseitestellen.	3	NO	MU090	WHAT	Bildprodukt C.W2	0	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass den laufenden Posten umsetzen und anschliessend beiseitestellen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass den laufenden Posten umsetzen und anschliessend beiseitestellen.	daiin chedy talam	NONE	NO	NONE	NO	BEISEITESTELLEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	MAKE_C.W2	H4-S003	f55v	ykaiin cheoar cheeky oldy	SOLLMASS ZUGEBEN; KURZ AUS DER QUELLE ENTNEHMEN; WARMHALTEN; FORTSETZEN UND SCHLIESSEN	Bei der breitblaettrigen rispigen Pflanze: Den laufenden Posten nach Sollmass zugeben; dann kurz im Arbeitsgang aus der Quelle entnehmen; dann ihn laenger erwaermen; dann weiterarbeiten; den Schritt schliessen.	4	NO	MU091	WHAT	Bildprodukt C.W2	0	Bei der breitblaettrigen rispigen Pflanze: Den laufenden Posten nach Sollmass zugeben; dann kurz im Arbeitsgang aus der Quelle entnehmen; dann ihn laenger erwaermen; dann weiterarbeiten; den Schritt schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der breitblaettrigen rispigen Pflanze: Den laufenden Posten nach Sollmass zugeben; dann kurz im Arbeitsgang aus der Quelle entnehmen; dann ihn laenger erwaermen; dann weiterarbeiten; den Schritt schliessen.	ykaiin cheoar cheeky oldy	WARMHALTEN | FORTSETZEN UND SCHLIESSEN	NO	NONE	NO	NONE	NO	SOLLMASS ZUGEBEN | KURZ AUS DER QUELLE ENTNEHMEN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	MAKE_C.W2	H4-S004	f55v	daiin qokal oltchy or chey orain	EIN KLEINER SCHOEPFBECHER; ANSETZEN · ZIELSTELLE; POSTEN WEITERBEARBEITEN; ANSATZ; POSTEN; ANSATZPORTION	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass an der Zielstelle ansetzen, den laufenden Posten weiter bearbeiten, als Ansatz beibehalten und als Ansatzportion fuehren.	6	NO	MU092	WHAT	Bildprodukt C.W2	0	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass an der Zielstelle ansetzen, den laufenden Posten weiter bearbeiten, als Ansatz beibehalten und als Ansatzportion fuehren.	6	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH11	DEN ANSATZ ALS LAUFENDEN POSTEN FUEHREN	Bei der breitblaettrigen rispigen Pflanze: Nach Sollmass an der Zielstelle ansetzen, den laufenden Posten weiter bearbeiten, als Ansatz beibehalten und als Ansatzportion fuehren.	daiin qokal oltchy or chey orain	NONE	NO	NONE	NO	NONE	NO	POSTEN WEITERBEARBEITEN | ANSATZPORTION	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S001	f83r	qokeedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Laenger ansetzen und den Schritt schliessen.	1	NO	MU093	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Laenger ansetzen und den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Laenger ansetzen und den Schritt schliessen.	qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S002	f83r	qolchey qokeey qokedy	POSTEN WEITERFUEHREN; ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten weiterarbeiten; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	3	NO	MU094	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten weiterarbeiten; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten weiterarbeiten; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	qolchey qokeey qokedy	NONE	NO	NONE	NO	POSTEN WEITERFUEHREN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S003	f83r	chedy qotal otchey qokeey qoky ol shedy	UMSETZEN · POSTEN; DANACH · ZIELSTELLE; FOLGEPOSTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; ANSETZEN · POSTEN; FORTSETZEN; STEHENLASSEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zur Zielstelle und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, weiterarbeiten, stehen lassen und schliessen.	7	NO	MU095	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zur Zielstelle und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, weiterarbeiten, stehen lassen und schliessen.	7	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH04,CPH06,CPH08,CPH13	DEN POSTEN LAENGER ANSETZEN UND ERNEUT ANSETZEN | DEN POSTEN ANSETZEN UND WEITERARBEITEN | WEITERARBEITEN, STEHENLASSEN UND SCHLIESSEN | DEN POSTEN LAENGER ANSETZEN, ERNEUT ANSETZEN UND WEITERARBEITEN	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zur Zielstelle und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, weiterarbeiten, stehen lassen und schliessen.	chedy qotal otchey qokeey qoky ol shedy	NONE	NO	NONE	NO	FOLGEPOSTEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S004	f83r	qokylddy	ANSETZEN UND FESTBINDEN	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten ansetzen und befestigen; den Schritt schliessen.	1	NO	MU096	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten ansetzen und befestigen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten ansetzen und befestigen; den Schritt schliessen.	qokylddy	NONE	NO	ANSETZEN UND FESTBINDEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S005	f83r	dain chedy qokeedy	EIN ABGEGRENZTER TEIL; UMSETZEN · POSTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	3	NO	MU097	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	dain chedy qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S006	f83r	shckhedy	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	1	NO	MU098	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	shckhedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S007	f83r	shckhedy	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	1	NO	MU099	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	shckhedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S008	f83r	daiin cheeky sheey qokedy	EIN KLEINER SCHOEPFBECHER; WARMHALTEN; LANG HALTEN; ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Sollmass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	4	NO	MU100	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Sollmass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Nach Sollmass den Posten laenger erwaermen, laenger halten, kurz ansetzen und schliessen.	daiin cheeky sheey qokedy	WARMHALTEN	NO	NONE	NO	LAENGER HALTEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S009	f83r	shedy	STEHENLASSEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Stehen lassen; den Schritt schliessen.	1	NO	MU101	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Stehen lassen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Stehen lassen; den Schritt schliessen.	shedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S010	f83r	oldy	FORTSETZEN UND SCHLIESSEN	Am zweiten durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; den Schritt schliessen.	1	NO	MU102	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	0	Am zweiten durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am zweiten durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; den Schritt schliessen.	oldy	FORTSETZEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S011	f83r	daiin cheky okeeol qokain chedy ol lkedy	EIN KLEINER SCHOEPFBECHER; WAERMEN · EIN KURZER ARBEITSGANG · POSTEN; LAENGER WEITERANSETZEN; ANSETZEN · EIN ABGEGRENZTER TEIL; UMSETZEN · POSTEN; FORTSETZEN; KURZ WEITERLEITEN UND SCHLIESSEN	An der linken offenen Randstation: Nach Sollmass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, weiterarbeiten, kurz leiten und zugeben, dann schliessen.	7	NO	MU103	HOW	linke Hauptstation mit offenem Fransenlauf	0	An der linken offenen Randstation: Nach Sollmass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, weiterarbeiten, kurz leiten und zugeben, dann schliessen.	7	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH03	DEN POSTEN UMSETZEN UND WEITERFUEHREN	An der linken offenen Randstation: Nach Sollmass den Posten kurz erwaermen, laenger weiter ansetzen, eine Portion ansetzen, den Posten umsetzen, weiterarbeiten, kurz leiten und zugeben, dann schliessen.	daiin cheky okeeol qokain chedy ol lkedy	NONE	NO	NONE	NO	NONE	NO	LAENGER WEITERANSETZEN | KURZ WEITERLEITEN UND SCHLIESSEN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S012	f83r	lchedy	LEITEN · UMSETZEN · SCHLUSS	An der linken offenen Randstation: Leiten und umsetzen; den Schritt schliessen.	1	NO	MU104	HOW	linke Hauptstation mit offenem Fransenlauf	0	An der linken offenen Randstation: Leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken offenen Randstation: Leiten und umsetzen; den Schritt schliessen.	lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S013	f83r	qokol shedy	WEITERANSETZEN; STEHENLASSEN · SCHLUSS	An der linken offenen Randstation: Weiter ansetzen; dann stehen lassen; den Schritt schliessen.	2	NO	MU105	HOW	linke Hauptstation mit offenem Fransenlauf	0	An der linken offenen Randstation: Weiter ansetzen; dann stehen lassen; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken offenen Randstation: Weiter ansetzen; dann stehen lassen; den Schritt schliessen.	qokol shedy	NONE	NO	NONE	NO	WEITERANSETZEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH04	APPLY_B4	B4-S014	f83r	or chey qockhey dairydy	ANSATZ; POSTEN; KURZ DURCH DEN DURCHLASS FUEHREN; WASSERPOSTEN SCHLIESSEN	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren; ihn kurz im Arbeitsgang am Durchlass halten, das laufende Wasser als aktuellen Posten fuehren und schliessen.	4	NO	MU106	HOW	linke Hauptstation mit offenem Fransenlauf	0	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren; ihn kurz im Arbeitsgang am Durchlass halten, das laufende Wasser als aktuellen Posten fuehren und schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH11	DEN ANSATZ ALS LAUFENDEN POSTEN FUEHREN	An der linken offenen Randstation: Den Ansatz als laufenden Posten fuehren; ihn kurz im Arbeitsgang am Durchlass halten, das laufende Wasser als aktuellen Posten fuehren und schliessen.	or chey qockhey dairydy	NONE	NO	NONE	NO	NONE	NO	KURZ DURCH DEN DURCHLASS FUEHREN | WASSERPOSTEN SCHLIESSEN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S015	f83r	qokain cheey kain chckhal solkey lchedy	ANSETZEN · EIN ABGEGRENZTER TEIL; LANG HALTEN; ZUGEBEN · EIN ABGEGRENZTER TEIL; AM ZIELDURCHLASS ENTNEHMEN; KURZ SAMMELN; LEITEN · UMSETZEN · SCHLUSS	An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass an der Zielstelle entnehmen, kurz sammeln, leiten, umsetzen und schliessen.	6	NO	MU107	HOW	linke Hauptstation mit offenem Fransenlauf -> rechte Hauptstation mit S-Lauf und Mehrarmknoten	1	An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass an der Zielstelle entnehmen, kurz sammeln, leiten, umsetzen und schliessen.	6	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der linken offenen Randstation und an der rechten S-Lauf-Mehrfachstation: Eine Portion ansetzen, den Posten laenger halten, eine Portion zugeben, durch den Durchlass an der Zielstelle entnehmen, kurz sammeln, leiten, umsetzen und schliessen.	qokain cheey kain chckhal solkey lchedy	NONE	NO	NONE	NO	NONE	NO	AM ZIELDURCHLASS ENTNEHMEN | KURZ SAMMELN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	APPLY_B4	B4-S016	f83r	olkain dal skar shedy	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL; ZIELSTELLE; AUS DER QUELLE ZUGEBEN; STEHENLASSEN · SCHLUSS	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, an der Zielstelle aus der Quelle nachzugeben, stehen lassen und schliessen.	4	NO	MU108	HOW	rechte Hauptstation mit S-Lauf und Mehrarmknoten	0	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, an der Zielstelle aus der Quelle nachzugeben, stehen lassen und schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH09	EINE PORTION WEITER AN DIE ZIELSTELLE GEBEN	An der rechten S-Lauf-Mehrfachstation: Eine Portion weiter zugeben, an der Zielstelle aus der Quelle nachzugeben, stehen lassen und schliessen.	olkain dal skar shedy	NONE	NO	NONE	NO	AUS DER QUELLE ZUGEBEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH04	CONDITION_C6@f69v.3	f69v.3	f69v	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	TEILSTELLE · ARBEITSGANG · LAUF; DANACH · ZIELSTELLE · ZIELSTELLE; TEILSTELLE · LAUF; UMSETZEN · POSTEN; DANACH · ARBEITSGANG · QUELLE; QUELLE; POSTEN; DANACH · KURZ · ANSATZ; TEIL; DANACH · LAUF; UMSETZEN · STELLE; DANACH · LANG · ZIELSTELLE; AUSZUG · BEZUG; QUELLE; LAUF; DANACH · KURZ · ARBEITSGANG · POSTEN; POSTEN · BEARBEITEN · POSTEN · PHASE; STELLE; TEILSTELLE · POSTEN; DANACH · FORTSETZEN · POSTEN; ANSETZEN · KURZ · ARBEITSGANG · ZIELSTELLE; DANACH · KURZ · ARBEITSGANG · QUELLE · QUELLE; ENTNEHMEN · KURZ · BEARBEITEN · LANG · STERNBEZUG · KURZ · BEZUG; TEILSTELLE · LAUF; POSTEN; ANSETZEN · ARBEITSGANG · POSTEN; ZIELSTELLE; DANACH LANG HALTEN; DANACH LANG HALTEN	Kopiere den vollständigen lokalen Bedingungsgriff C6@f69v.3.	29	NO	MU109	WHEN	C6@f69v.3; rechter Licht-/Körperqualitätsring	0	Führe den Auftrag bei der im rechten Ring C6 bezeichneten Licht-/Körperqualität aus.	29	0	LOCAL_CONDITION_LEXICON_EXECUTABLE	NONE	NONE	Führe den Auftrag bei der im rechten Ring C6 bezeichneten Licht-/Körperqualität aus.	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	TEILSTELLE · ARBEITSGANG · LAUF -> DANACH · ZIELSTELLE · ZIELSTELLE -> TEILSTELLE · LAUF -> UMSETZEN · POSTEN -> DANACH · ARBEITSGANG · QUELLE -> QUELLE -> POSTEN -> DANACH · KURZ · ANSATZ -> TEIL -> DANACH · LAUF -> UMSETZEN · STELLE -> DANACH · LANG · ZIELSTELLE -> AUSZUG · BEZUG -> QUELLE -> LAUF -> DANACH · KURZ · ARBEITSGANG · POSTEN -> POSTEN · BEARBEITEN · POSTEN · PHASE -> STELLE -> TEILSTELLE · POSTEN -> DANACH · FORTSETZEN · POSTEN -> ANSETZEN · KURZ · ARBEITSGANG · ZIELSTELLE -> DANACH · KURZ · ARBEITSGANG · QUELLE · QUELLE -> ENTNEHMEN · KURZ · BEARBEITEN · LANG · STERNBEZUG · KURZ · BEZUG -> TEILSTELLE · LAUF -> POSTEN -> ANSETZEN · ARBEITSGANG · POSTEN -> ZIELSTELLE -> DANACH LANG HALTEN -> DANACH LANG HALTEN	YES	29
