unified_index	register	page	unit_or_locus	visible_owner	visible_surface	source_id	semantic_class	portable_reading_de	local_default_de	learning_mode
401	ASTRO	f67r2	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ykaly	A020	PORTABLE_COMPOSITION	Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	COMPOSE
402	ASTRO	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	lkshy	A021	PORTABLE_COMPOSITION	Position oder Bedingung halten; lokaler Namensrest lk/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	COMPOSE
403	ASTRO	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	kchy	A022	PORTABLE_COMPOSITION	PLATZ_BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	COMPOSE
404	ASTRO	f67r2	f67r2.10	A1_RIGHT_SECTOR_SLOT_10	okar	A023	PORTABLE_COMPOSITION	Quelladresse des OK-Postens	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
405	ASTRO	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chky	A024	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chky: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	MEMORIZE
406	ASTRO	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chykchs	A025	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chykchs fuer A1_RIGHT_SECTOR_SLOT_11	COPY
407	ASTRO	f67r2	f67r2.11	A1_RIGHT_SECTOR_SLOT_11	chy	A026	PORTABLE_COMPOSITION	dies	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	COMPOSE
408	ASTRO	f67r2	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ykees	A027	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ykees fuer A1_RIGHT_SECTOR_SLOT_12	COPY
409	ASTRO	f67r2	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ykchos	A028	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ykchos fuer A1_RIGHT_SECTOR_SLOT_12	COPY
410	ASTRO	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	opodchol	A029	PORTABLE_COMPOSITION	lokalen OPODCH-Posten im selben Lauf weiterfuehren	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	COMPOSE
411	ASTRO	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	s	A030	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel s fuer A1_RIGHT_RING_BAND_01	COPY
412	ASTRO	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	ain	A031	PORTABLE_COMPOSITION	Portion oder Teilwert	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	COMPOSE
413	ASTRO	f67r2	f67r2.13	A1_RIGHT_RING_BAND_01	aldy	A032	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen aldy: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	MEMORIZE
414	ASTRO	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	soeey	A033	PORTABLE_COMPOSITION	lange oder volle Diagrammstufe; lokaler Namensrest so/y.	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	COMPOSE
415	ASTRO	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	doiin	A034	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel doiin fuer A1_RIGHT_RING_BAND_02	COPY
416	ASTRO	f67r2	f67r2.14	A1_RIGHT_RING_BAND_02	oldy	A035	PORTABLE_COMPOSITION	fertig	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	COMPOSE
417	ASTRO	f67r2	f67r2.15	A1_LEFT_LOCAL_FIELD_15	dolchsody	A036	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen dolchsody: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	MEMORIZE
418	ASTRO	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	odaeiin	A037	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel odaeiin fuer A1_LEFT_LOCAL_FIELD_16	COPY
419	ASTRO	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	okoes	A038	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okoes fuer A1_LEFT_LOCAL_FIELD_16	COPY
420	ASTRO	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	oekain	A039	PORTABLE_COMPOSITION	kurz gebundene Rücknahmeportion	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	COMPOSE
421	ASTRO	f67r2	f67r2.16	A1_LEFT_LOCAL_FIELD_16	y	A040	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	COMPOSE
422	ASTRO	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	otchey	A041	PORTABLE_COMPOSITION	das nächste	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	COMPOSE
423	ASTRO	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	soraiir	A042	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel soraiir fuer A1_LEFT_LOCAL_FIELD_17	COPY
424	ASTRO	f67r2	f67r2.17	A1_LEFT_LOCAL_FIELD_17	dy	A043	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	COMPOSE
425	ASTRO	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	qopchy	A044	PORTABLE_COMPOSITION	neuer Paarbezug.	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	COMPOSE
426	ASTRO	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	daiin	A045	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
427	ASTRO	f67r2	f67r2.18	A1_LEFT_LOCAL_FIELD_18	dal	A046	PORTABLE_COMPOSITION	dorthin	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	COMPOSE
428	ASTRO	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ydchos	A047	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ydchos fuer A1_LEFT_LOCAL_FIELD_19	COPY
429	ASTRO	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ain	A048	PORTABLE_COMPOSITION	Portion oder Teilwert	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	COMPOSE
430	ASTRO	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ar	A049	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
431	ASTRO	f67r2	f67r2.19	A1_LEFT_LOCAL_FIELD_19	amy	A050	PORTABLE_COMPOSITION	aktueller Aspektwert.	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	COMPOSE
432	ASTRO	f67r2	f67r2.20	A1_LEFT_LOCAL_FIELD_20	chocfhy	A051	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	MEMORIZE
433	ASTRO	f67r2	f67r2.20	A1_LEFT_LOCAL_FIELD_20	saral	A052	PORTABLE_COMPOSITION	von der Quelladresse zur Zieladresse	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	COMPOSE
434	ASTRO	f67r2	f67r2.21	A1_LEFT_LOCAL_FIELD_21	sain	A053	PORTABLE_COMPOSITION	Portion oder Teilwert	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	COMPOSE
435	ASTRO	f67r2	f67r2.21	A1_LEFT_LOCAL_FIELD_21	am	A054	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel am fuer A1_LEFT_LOCAL_FIELD_21	COPY
436	ASTRO	f67r2	f67r2.21	A1_LEFT_LOCAL_FIELD_21	ar	A055	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
437	ASTRO	f67r2	f67r2.22	A1_LEFT_LOCAL_FIELD_22	okal	A056	PORTABLE_COMPOSITION	dorthin einsetzen	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	COMPOSE
438	ASTRO	f67r2	f67r2.23	A1_LEFT_LOCAL_FIELD_23	oparchy	A057	PORTABLE_COMPOSITION	Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	COMPOSE
439	ASTRO	f67r2	f67r2.23	A1_LEFT_LOCAL_FIELD_23	salsain	A058	PORTABLE_COMPOSITION	Zielportion oder Ziel-Teilwert	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	COMPOSE
440	ASTRO	f67r2	f67r2.24	A1_LEFT_LOCAL_FIELD_24	sodar	A059	PORTABLE_COMPOSITION	Quelladresse des SOD-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	COMPOSE
441	ASTRO	f67r2	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ofar	A060	PORTABLE_COMPOSITION	Quelladresse des OF-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	COMPOSE
442	ASTRO	f67r2	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ar	A061	PORTABLE_COMPOSITION	Quelladresse des ROOT-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
443	ASTRO	f67r2	f67r2.25	A1_LEFT_LOCAL_FIELD_25	ydam	A062	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ydam fuer A1_LEFT_LOCAL_FIELD_25	COPY
444	ASTRO	f67r2	f67r2.26	A1_LEFT_LOCAL_FIELD_26	yteoor	A063	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen YTEO-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yteo.	COMPOSE
445	ASTRO	f67r2	f67r2.26	A1_LEFT_LOCAL_FIELD_26	yto	A064	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel yto fuer A1_LEFT_LOCAL_FIELD_26	COPY
446	ASTRO	f67r2	f67r2.26	A1_LEFT_LOCAL_FIELD_26	ykor	A065	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen YK-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_26: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	COMPOSE
447	ASTRO	f67r2	f67r2.27	A1_LEFT_LOCAL_FIELD_27	okeo	A066	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel okeo fuer A1_LEFT_LOCAL_FIELD_27	COPY
448	ASTRO	f67r2	f67r2.27	A1_LEFT_LOCAL_FIELD_27	r	A067	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel r fuer A1_LEFT_LOCAL_FIELD_27	COPY
449	ASTRO	f67r2	f67r2.27	A1_LEFT_LOCAL_FIELD_27	aiin	A068	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_27: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
450	ASTRO	f67r2	f67r2.27	A1_LEFT_LOCAL_FIELD_27	am	A069	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel am fuer A1_LEFT_LOCAL_FIELD_27	COPY
451	ASTRO	f67r2	f67r2.28	A1_LEFT_LOCAL_FIELD_28	okain	A070	PORTABLE_COMPOSITION	TEILWERT_ZUGEBEN	Sternplatz A1_LEFT_LOCAL_FIELD_28: einen gezaehlten Teilwert zugeben.	COMPOSE
452	ASTRO	f67r2	f67r2.28	A1_LEFT_LOCAL_FIELD_28	am	A071	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel am fuer A1_LEFT_LOCAL_FIELD_28	COPY
453	ASTRO	f67r2	f67r2.29	A1_LEFT_LOCAL_FIELD_29	ytody	A072	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ytody: Platz fest eingetragen.	MEMORIZE
454	ASTRO	f67r2	f67r2.29	A1_LEFT_LOCAL_FIELD_29	saiin	A073	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_29: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
455	ASTRO	f67r2	f67r2.30	A1_LEFT_LOCAL_FIELD_30	ochol	A074	PORTABLE_COMPOSITION	lokalen OCH-Posten im selben Lauf weiterfuehren	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest och.	COMPOSE
456	ASTRO	f67r2	f67r2.30	A1_LEFT_LOCAL_FIELD_30	olol	A075	PORTABLE_COMPOSITION	im selben Lauf nochmals weiter	Sternplatz A1_LEFT_LOCAL_FIELD_30: im selben Ring, Band oder Satz fortsetzen + im selben Ring, Band oder Satz fortsetzen.	COMPOSE
457	ASTRO	f67r2	f67r2.31	A1_LEFT_LOCAL_FIELD_31	opcholdy	A076	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen opcholdy: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch/dy.	MEMORIZE
458	ASTRO	f67r2	f67r2.32	A1_LEFT_LOCAL_FIELD_32	dosar	A077	PORTABLE_COMPOSITION	Quelladresse des DOS-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dos.	COMPOSE
459	ASTRO	f67r2	f67r2.32	A1_LEFT_LOCAL_FIELD_32	odas	A078	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel odas fuer A1_LEFT_LOCAL_FIELD_32	COPY
460	ASTRO	f67r2	f67r2.32	A1_LEFT_LOCAL_FIELD_32	air	A079	PORTABLE_COMPOSITION	Lauf oder Bahn	Sternplatz A1_LEFT_LOCAL_FIELD_32: Himmels-, Ring- oder Zeigerlauf.	COMPOSE
461	ASTRO	f67r2	f67r2.32	A1_LEFT_LOCAL_FIELD_32	alaiin	A080	PORTABLE_COMPOSITION	Ziel-Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	COMPOSE
462	ASTRO	f67r2	f67r2.33	A1_LEFT_LOCAL_FIELD_33	dokan	A081	PORTABLE_COMPOSITION	zweite oder alternative Portion einsetzen	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	COMPOSE
463	ASTRO	f67r2	f67r2.33	A1_LEFT_LOCAL_FIELD_33	oear	A082	PORTABLE_COMPOSITION	Quelladresse des OE-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	COMPOSE
464	ASTRO	f67r2	f67r2.33	A1_LEFT_LOCAL_FIELD_33	odal	A083	PORTABLE_COMPOSITION	Zieladresse des OD-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	COMPOSE
465	ASTRO	f67r2	f67r2.34	A1_LEFT_LOCAL_FIELD_34	ofar	A084	PORTABLE_COMPOSITION	Quelladresse des OF-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	COMPOSE
466	ASTRO	f67r2	f67r2.34	A1_LEFT_LOCAL_FIELD_34	oeoldan	A085	PORTABLE_COMPOSITION	mit der zweiten Einstellung weiter	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	COMPOSE
467	ASTRO	f67r2	f67r2.35	A1_LEFT_LOCAL_FIELD_35	chol	A086	PORTABLE_COMPOSITION	weiter	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	COMPOSE
468	ASTRO	f67r2	f67r2.35	A1_LEFT_LOCAL_FIELD_35	giin	A087	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel giin fuer A1_LEFT_LOCAL_FIELD_35	COPY
469	ASTRO	f67r2	f67r2.35	A1_LEFT_LOCAL_FIELD_35	okol	A088	PORTABLE_COMPOSITION	den Posten einsetzen und im selben Lauf weiter	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	COMPOSE
470	ASTRO	f67r2	f67r2.36	A1_LEFT_LOCAL_FIELD_36	ytor	A089	PORTABLE_COMPOSITION	Bedingungsansatz des lokalen YT-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	COMPOSE
471	ASTRO	f67r2	f67r2.36	A1_LEFT_LOCAL_FIELD_36	daiin	A090	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
472	ASTRO	f67r2	f67r2.36	A1_LEFT_LOCAL_FIELD_36	or	A091	PORTABLE_COMPOSITION	Ansatz	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	COMPOSE
473	ASTRO	f67r2	f67r2.37	A1_LEFT_LOCAL_FIELD_37	ytoaiin	A092	PORTABLE_COMPOSITION	Sollwert des lokalen YTO-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	COMPOSE
474	ASTRO	f67r2	f67r2.38	A1_LEFT_LOCAL_FIELD_38	otoldos	A093	PORTABLE_COMPOSITION	Folgeposten im selben Lauf weiter	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	COMPOSE
475	ASTRO	f67r2	f67r2.38	A1_LEFT_LOCAL_FIELD_38	octhole	A094	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel octhole fuer A1_LEFT_LOCAL_FIELD_38	COPY
476	ASTRO	f67r2	f67r2.39	A1_LEFT_LOCAL_FIELD_39	sor	A095	PORTABLE_COMPOSITION	Ansatz	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	COMPOSE
477	ASTRO	f67r2	f67r2.39	A1_LEFT_LOCAL_FIELD_39	chedaiin	A096	PORTABLE_COMPOSITION	Übertragungs-Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	COMPOSE
478	ASTRO	f67r2	f67r2.39	A1_LEFT_LOCAL_FIELD_39	dy	A097	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	COMPOSE
479	ASTRO	f67r2	f67r2.40	A1_LEFT_LOCAL_FIELD_40	yteos	A098	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel yteos fuer A1_LEFT_LOCAL_FIELD_40	COPY
480	ASTRO	f67r2	f67r2.40	A1_LEFT_LOCAL_FIELD_40	oiin	A099	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel oiin fuer A1_LEFT_LOCAL_FIELD_40	COPY
481	ASTRO	f67r2	f67r2.40	A1_LEFT_LOCAL_FIELD_40	og	A100	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel og fuer A1_LEFT_LOCAL_FIELD_40	COPY
482	ASTRO	f67r2	f67r2.41	A1_LEFT_LOCAL_FIELD_41	ytoeopchey	A101	PORTABLE_COMPOSITION	Vergleichswert dieses Platzes.	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	COMPOSE
483	ASTRO	f67r2	f67r2.41	A1_LEFT_LOCAL_FIELD_41	chekody	A102	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen chekody: abgeleiteter Klassenwert.	MEMORIZE
484	ASTRO	f67r2	f67r2.42	A1_LEFT_LOCAL_FIELD_42	sosho	A103	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel sosho fuer A1_LEFT_LOCAL_FIELD_42	COPY
485	ASTRO	f67r2	f67r2.42	A1_LEFT_LOCAL_FIELD_42	chos	A104	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel chos fuer A1_LEFT_LOCAL_FIELD_42	COPY
486	ASTRO	f67r2	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ockhy	A105	PORTABLE_COMPOSITION	durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	COMPOSE
487	ASTRO	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	daiin	A106	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
488	ASTRO	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	aiin	A107	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
489	ASTRO	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	os	A108	PORTABLE_COMPOSITION	AUFNAHMEFELD_ODER_UMSCHLUSS	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	COMPOSE
490	ASTRO	f67r2	f67r2.43	A1_LEFT_LOCAL_FIELD_43	qsg	A109	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel qsg fuer A1_LEFT_LOCAL_FIELD_43	COPY
491	ASTRO	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ofydy	A110	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ofydy: fester Grundlichtwert.	MEMORIZE
492	ASTRO	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	sheody	A111	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen sheody: Position oder Bedingung halten; lokaler Namensrest eody.	MEMORIZE
493	ASTRO	f67r2	f67r2.44	A1_LEFT_LOCAL_FIELD_44	aiin	A112	PORTABLE_COMPOSITION	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	COMPOSE
494	ASTRO	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ycheody	A113	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ycheody: aktueller Ablesewert fest.	MEMORIZE
495	ASTRO	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	es	A114	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel es fuer A1_LEFT_LOCAL_FIELD_45	COPY
496	ASTRO	f67r2	f67r2.45	A1_LEFT_LOCAL_FIELD_45	odaiiin	A115	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel odaiiin fuer A1_LEFT_LOCAL_FIELD_45	COPY
497	ASTRO	f67r2	f67r2.46	A1_LEFT_LOCAL_FIELD_46	yekees	A116	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel yekees fuer A1_LEFT_LOCAL_FIELD_46	COPY
498	ASTRO	f67r2	f67r2.46	A1_LEFT_LOCAL_FIELD_46	oraly	A117	PORTABLE_COMPOSITION	Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	COMPOSE
499	ASTRO	f67r2	f67r2.47	A1_LEFT_LOCAL_FIELD_47	yfain	A118	PORTABLE_COMPOSITION	Portion des lokalen YF-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	COMPOSE
500	ASTRO	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	todaiin	A119	PORTABLE_COMPOSITION	Sollwert des lokalen TOD-Postens	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	COMPOSE
501	ASTRO	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dain	A120	PORTABLE_COMPOSITION	ABDECK_ODER_TRAEGERFELD	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	COMPOSE
502	ASTRO	f67r2	f67r2.48	A1_LEFT_LOCAL_FIELD_48	dy	A121	PORTABLE_COMPOSITION	dies	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	COMPOSE
503	ASTRO	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	os	A122	PORTABLE_COMPOSITION	AUFNAHMEFELD_ODER_UMSCHLUSS	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	COMPOSE
504	ASTRO	f67r2	f67r2.49	A1_LEFT_LOCAL_FIELD_49	choer	A123	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel choer fuer A1_LEFT_LOCAL_FIELD_49	COPY
