page	locus	record	event_index	surface	joint_tuple_id	page_host	STEM_CONTRIBUTION	FORMAL_AXIS	LOCAL_EXPANSION_GERMAN	translation_status
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTENWERT: SOBALD DIE ZUBEREITUNG GEBRAUCHSFERTIG IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	sobald die Zubereitung gebrauchsfertig ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	ZUGEWIESENE STUFE ODER STATION	RIGHT=ZIEL/PARALLELSTELLE	halte die bezeichnete Stufe für einen Zeitabschnitt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	GANZKARTENWERT: WARMES WASSER	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warmes Wasser	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTENWERT: SOBALD DIE ZUBEREITUNG GEBRAUCHSFERTIG IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	sobald die Zubereitung gebrauchsfertig ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	GANZKARTENWERT: BEHALTE DEN RÜCKSTAND UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	behalte den Rückstand und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	BEGRENZTE MANIPULATION	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Mischung gleicher Teile aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Spülung des Gefäßes oder Laufs aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	GANZKARTENWERT: ERWÄRME ES EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	erwärme es einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	ZUGEWIESENE STUFE ODER STATION	RIGHT=LOKALE BEZIEHUNG/QUELLE	weise die Person der bezeichneten Station am Becken zu	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	GANZKARTENWERT: NACH DEM ABSETZEN	RIGHT=STANDARD-/EINTRAGSPLATZ	nach dem Absetzen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	GANZKARTENWERT: SOBALD DIE ZUBEREITUNG GEBRAUCHSFERTIG IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	sobald die Zubereitung gebrauchsfertig ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	GANZKARTENWERT: BIS DER STROM KLAR WIRD	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis der Strom klar wird	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	GANZKARTENWERT: LASSE DIE FLÜSSIGKEIT SICH SETZEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	EINMALIGE BEGRENZTE ANWENDUNG	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine einmalige begrenzte Auflage aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	GANZKARTENWERT: NACH DER ERSTEN SPÜLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	nach der ersten Spülung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	GANZKARTENWERT: ZIEHE DIE KLARE FLÜSSIGKEIT AB	RIGHT=FLUSSWEG/LAUF	ziehe die klare Flüssigkeit ab	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	BEGRENZTE MANIPULATION	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Mischung gleicher Teile aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	BEREITS REFERENZIERTER PROZESSPOSTEN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	beginne am bereits referenzierten Posten die Spülung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	ZUGEWIESENE STUFE ODER STATION	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + RIGHT=STANDARD-/EINTRAGSPLATZ	die zugewiesene Station, hier das breite Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=STANDARD-/EINTRAGSPLATZ	wähle den entsprechenden Folgebezug: dieselbe Dauer wie zuvor	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte beim markierten Folgebezug bis zum Klarzustand und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe den fortlaufenden Arbeitsstrom ab und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	GANZKARTENWERT: BIS ES KLAR IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bis es klar ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	GANZKARTENWERT: SOBALD DIE ZUBEREITUNG GEBRAUCHSFERTIG IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	sobald die Zubereitung gebrauchsfertig ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	GANZKARTENWERT: GLEICHMÄSSIG BEARBEITEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	gleichmäßig bearbeiten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=STANDARD-/EINTRAGSPLATZ	wähle den entsprechenden Folgebezug: dieselbe Dauer wie zuvor	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	GANZKARTENWERT: DAS UNTERE BECKEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	das untere Becken	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	GANZKARTENWERT: FÜLLE DANACH DAS GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	fülle danach das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=ZIEL/PARALLELSTELLE	wähle den entsprechenden Folgeweg zum unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	BEZEICHNETEN STOFFTEIL AUSWAEHLEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	wähle den bezeichneten Stoffanteil	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	GANZKARTENWERT: BINDE ES AUF DIE STELLE UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	binde es auf die Stelle und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	BEMESSENER DURCHGANG ODER ANTEIL	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	durch ein Tuch	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	GANZKARTENWERT: SEIHE ES EINMAL DURCH EIN TUCH UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	seihe es einmal durch ein Tuch und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	GANZKARTENWERT: SEIHE ES EINMAL DURCH EIN TUCH UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	seihe es einmal durch ein Tuch und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	GANZKARTENWERT: SOLANGE ES NOCH WARM IST	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	solange es noch warm ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	MARKIERTER ERSTER ODER BEREITETER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der markierte erste Posten, hier die erste Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	erhitze den fortlaufenden Ansatz sanft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	GANZKARTENWERT: BEI SANFTER WÄRME	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	bei sanfter Wärme	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	GANZKARTENWERT: DAS BREITE GEFÄSS	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	das breite Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	O-FRAME=KONTEXTFORTSETZUNG	fahre mit dem fortlaufenden Voransatz weiter	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	GANZKARTENWERT: WASCHE ZWEIMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	wasche zweimal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	GANZKARTENWERT: LASSE DIE MISCHUNG EINLAUFEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	lasse die Mischung einlaufen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	BEREITETER VERFUEGBARER ARBEITSSTOFF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der bereitete verfügbare Arbeitsstoff, hier Arbeitsflüssigkeit	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	GANZKARTENWERT: ÜBER DER ÖRTLICH BEZEICHNETEN STELLE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	über der örtlich bezeichneten Stelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	GANZKARTENWERT: GEBRAUCHE SIE SOFORT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	gebrauche sie sofort und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	GEFORDERTEN BEOBACHTBAREN ENDZUSTAND ERREICHEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warte, bis der geforderte beobachtbare Endzustand erreicht ist; hier bis die Flüssigkeit klar abläuft	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=BEMESSENER ANTEIL/DURCHGANG	verwende eine abgemessene Arbeitseinheit	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	GANZKARTENWERT: FÜR DIE ANGEGEBENE DAUER	RIGHT=ZIEL/PARALLELSTELLE	für die angegebene Dauer	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	GANZKARTENWERT: ÖFFNE DANACH DEN OBEREN LAUF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	öffne danach den oberen Lauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
