page	locus	record	event_index	surface	joint_tuple_id	page_host	stable_core_or_axis_German	formal_coordinate_contribution_German	revised_complete_German	meaning_status
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	das untere Becken	unmarkierte Grundkarte	das untere Becken	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	fülle danach das Gefäß	unmarkierte Grundkarte	fülle danach das Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	unmarkierte Grundkarte	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	spüle die bezeichnete Stelle einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	spüle die bezeichnete Stelle einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	einen markierten Bezug, Parameter oder Weg wählen	RIGHT-al spezifiziert Argument oder Relation	zum unteren Ablauf hin	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	ausgewählten Material- oder Pflanzenteil nehmen	Rahmen OT spezialisiert den Bezug	Nimm den bezeichneten Anteil	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	unmarkierte Grundkarte	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	Die aktive Portion verwenden	unmarkierte Grundkarte	Die aktive Portion verwenden	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	binde es auf die Stelle und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	binde es auf die Stelle und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	durch ein Tuch	unmarkierte Grundkarte	durch ein Tuch	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	seihe es einmal durch ein Tuch und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	seihe es einmal durch ein Tuch und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	seihe es einmal durch ein Tuch und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	seihe es einmal durch ein Tuch und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	solange es noch warm ist	unmarkierte Grundkarte	solange es noch warm ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	unmarkierte Grundkarte	die erste Öffnung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	spüle die bezeichnete Stelle einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	spüle die bezeichnete Stelle einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	koche sanft und beende diesen Arbeitsschritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	bei sanfter Wärme	unmarkierte Grundkarte	bei sanfter Wärme	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	das breite Gefäß	unmarkierte Grundkarte	das breite Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-ain spezifiziert Argument oder Relation	gib einen abgemessenen Anteil in das Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	wasche zweimal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	wasche zweimal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	lasse die Mischung einlaufen	unmarkierte Grundkarte	lasse die Mischung einlaufen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	bereitetes verwendbares Medium oder Produkt	unmarkierte Grundkarte	Die bereitete Arbeitsflüssigkeit	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	über der örtlich bezeichneten Stelle	unmarkierte Grundkarte	über der örtlich bezeichneten Stelle	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	gebrauche sie sofort und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	gebrauche sie sofort und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-ain spezifiziert Argument oder Relation	gib einen abgemessenen Anteil in das Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	den geforderten beobachtbaren Sollzustand erreichen	unmarkierte Grundkarte	Bis die Flüssigkeit klar abläuft	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	BEMESSENE ODER FLIESSENDE EINHEIT	RIGHT-ain spezifiziert Argument oder Relation	ein abgemessener Anteil	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	für die angegebene Dauer	RIGHT-al spezifiziert Argument oder Relation	für die angegebene Dauer	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	öffne danach den oberen Lauf	unmarkierte Grundkarte	öffne danach den oberen Lauf	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-ain spezifiziert Argument oder Relation	das untere Becken	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	zum bezeichneten Ziel oder nächsten Weg führen	unmarkierte Grundkarte	An die bezeichnete Zielstelle führen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	BEMESSENE ODER FLIESSENDE EINHEIT	RIGHT-ar spezifiziert Argument oder Relation	gieße das erwärmte Wasser ein	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	Flüssigkeit trennen, klären oder abziehen	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	ziehe es ab und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	erwärme es einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	erwärme es einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-al spezifiziert Argument oder Relation	für einen Zeitabschnitt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	zum bezeichneten Ziel oder nächsten Weg führen	unmarkierte Grundkarte	An die bezeichnete Zielstelle führen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	bis es warm ist	unmarkierte Grundkarte	bis es warm ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-al spezifiziert Argument oder Relation	mit der vorigen Mischung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	die zweite Öffnung	unmarkierte Grundkarte	die zweite Öffnung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	setze die Person an das Becken	unmarkierte Grundkarte	setze die Person an das Becken	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	ohne Kochen	unmarkierte Grundkarte	ohne Kochen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	die erste Öffnung	unmarkierte Grundkarte	die erste Öffnung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	durch ein Tuch	unmarkierte Grundkarte	durch ein Tuch	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	an der bezeichneten Stelle	unmarkierte Grundkarte	an der bezeichneten Stelle	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
