assignment_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	root	primary_governor_key	direct_governor_tokens	governor_group_tokens	governor_object_scope	previous_visible_action	next_visible_action	gdt583_rule_id	gdt583_working_default_de	gdt584_rule_id	gdt584_working_default_de	gdt584_concrete_sense_de	gdt584_disposition	gdt584_rationale	gdt584_remote_fine_argument	gdt584_remote_fine_stitch_status	gdt584_guard
1664	RUNNING:G515-E0374@1	RUNNING_ATOM	G515-E0374	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shdy	1	SH	ACTION:G515-E0374@1:SH	D_ADDR|SH|Y	D_ADDR|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1665	RUNNING:G515-E0378@1	RUNNING_ATOM	G515-E0378	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shcthy	1	SH	ACTION:G515-E0378@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1666	RUNNING:G515-E0378@3	RUNNING_ATOM	G515-E0378	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shcthy	3	T	ACTION:G515-E0378@3:T	T|Y	AL|T|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1667	RUNNING:G515-E0379@3	RUNNING_ATOM	G515-E0379	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	dalalshedy	3	SH	ACTION:G515-E0379@3:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1668	RUNNING:G515-E0380@3	RUNNING_ATOM	G515-E0380	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	cheta	3	T	ACTION:G515-E0380@3:T	A_ADDR|T	A_ADDR|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1669	RUNNING:G515-E0382@1	RUNNING_ATOM	G515-E0382	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sheod	1	SH	ACTION:G515-E0382@1:SH	D_ADDR|E|O|SH	D_ADDR|E|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1670	RUNNING:G515-E0383@1	RUNNING_ATOM	G515-E0383	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shokaiir	1	SH	ACTION:G515-E0383@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	OK	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1671	RUNNING:G515-E0386@1	RUNNING_ATOM	G515-E0386	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shor	1	SH	ACTION:G515-E0386@1:SH	OR|SH	OR|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1672	RUNNING:G515-E0387@1	RUNNING_ATOM	G515-E0387	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sheodal	1	SH	ACTION:G515-E0387@1:SH	AL|E|O|SH	AL|E|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1673	RUNNING:G515-E0388@1	RUNNING_ATOM	G515-E0388	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sholdy	1	SH	ACTION:G515-E0388@1:SH	D_ADDR|SH|Y	D_ADDR|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1674	RUNNING:G515-E0389@2	RUNNING_ATOM	G515-E0389	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	qokchedy	2	CHD	ACTION:G515-E0389@2:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	OK	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1675	RUNNING:G515-E0392@1	RUNNING_ATOM	G515-E0392	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chedaiir	1	CHD	ACTION:G515-E0392@1:CHD	CHD|IIN	CHD|IIN	SAME_CARD_DIRECT_HOST	NONE	R	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1676	RUNNING:G515-E0393@1	RUNNING_ATOM	G515-E0393	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chees	1	SH	ACTION:G515-E0393@1:SH	EE|SH|S_ADDR	EE|SH|S_ADDR	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1677	RUNNING:G515-E0401@1	RUNNING_ATOM	G515-E0401	G515-S044	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shedy	1	SH	ACTION:G515-E0401@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1678	RUNNING:G515-E0402@1	RUNNING_ATOM	G515-E0402	G515-S045	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chedy	1	CHD	ACTION:G515-E0402@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1679	RUNNING:G515-E0415@1	RUNNING_ATOM	G515-E0415	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	sholfordaiin	1	SH	ACTION:G515-E0415@1:SH	AIIN|D_ADDR|LOCAL_CHAR_F|OR|SH	AIIN|AL|AR|D_ADDR|LOCAL_CHAR_F|OR|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1680	RUNNING:G515-E0418@2	RUNNING_ATOM	G515-E0418	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	fchedyr	2	CHD	ACTION:G515-E0418@2:CHD	CHD|LOCAL_CHAR_F|Y	CHD|LOCAL_CHAR_F|Y	SAME_CARD_DIRECT_HOST	NONE	R	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1681	RUNNING:G515-E0419@1	RUNNING_ATOM	G515-E0419	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	chedy	1	CHD	ACTION:G515-E0419@1:CHD	CHD|Y	AIR|AL|AM_ADDR|AR|CHD|D_ADDR|LOCAL_CHAR_F|O|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1682	RUNNING:G515-E0424@1	RUNNING_ATOM	G515-E0424	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	sheol	1	SH	ACTION:G515-E0424@1:SH	SH	AIR|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1683	RUNNING:G515-E0427@1	RUNNING_ATOM	G515-E0427	G515-S048	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shed	1	SH	ACTION:G515-E0427@1:SH	D_ADDR|E|SH	D_ADDR|E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1684	RUNNING:G515-E0428@4	RUNNING_ATOM	G515-E0428	G515-S048	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	ykesho	4	SH	ACTION:G515-E0428@4:SH	O|SH	L|O|OR|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	K	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1685	RUNNING:G515-E0431@1	RUNNING_ATOM	G515-E0431	G515-S048	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	sheor	1	SH	ACTION:G515-E0431@1:SH	E|OR|SH	AL|D_ADDR|E|OR|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1686	RUNNING:G515-E0434@1	RUNNING_ATOM	G515-E0434	G515-S048	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shedy	1	SH	ACTION:G515-E0434@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1687	RUNNING:G515-E0436@1	RUNNING_ATOM	G515-E0436	G515-S049	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shedy	1	SH	ACTION:G515-E0436@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1688	RUNNING:G515-E0440@2	RUNNING_ATOM	G515-E0440	G515-S050	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	fchdar	2	CHD	ACTION:G515-E0440@2:CHD	AR|CHD|LOCAL_CHAR_F	AR|CHD|LOCAL_CHAR_F	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1689	RUNNING:G515-E0444@1	RUNNING_ATOM	G515-E0444	G515-S050	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shor	1	SH	ACTION:G515-E0444@1:SH	OR|SH	OR|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1690	RUNNING:G515-E0445@1	RUNNING_ATOM	G515-E0445	G515-S050	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shckheody	1	SH	ACTION:G515-E0445@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1691	RUNNING:G515-E0447@1	RUNNING_ATOM	G515-E0447	G515-S051	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shedy	1	SH	ACTION:G515-E0447@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1692	RUNNING:G515-E0450@1	RUNNING_ATOM	G515-E0450	G515-S052	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shes	1	SH	ACTION:G515-E0450@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	S	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1693	RUNNING:G515-E0450@3	RUNNING_ATOM	G515-E0450	G515-S052	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shes	3	S	ACTION:G515-E0450@3:S	S	S	SAME_CARD_DIRECT_HOST	SH	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1694	RUNNING:G515-E0451@2	RUNNING_ATOM	G515-E0451	G515-S053	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	psheody	2	SH	ACTION:G515-E0451@2:SH	D_ADDR|E|O|SH|Y	D_ADDR|E|O|SH|Y	SAME_CARD_DIRECT_HOST	P	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1695	RUNNING:G515-E0453@1	RUNNING_ATOM	G515-E0453	G515-S053	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shofol	1	SH	ACTION:G515-E0453@1:SH	LOCAL_CHAR_F|O|SH	LOCAL_CHAR_F|O|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1696	RUNNING:G515-E0456@2	RUNNING_ATOM	G515-E0456	G515-S053	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	ytarody	2	T	ACTION:G515-E0456@2:T	AR|O|T|Y	AR|O|T|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1697	RUNNING:G515-E0457@1	RUNNING_ATOM	G515-E0457	G515-S054	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	1	SH	ACTION:G515-E0457@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1698	RUNNING:G515-E0458@1	RUNNING_ATOM	G515-E0458	G515-S055	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	shedy	1	SH	ACTION:G515-E0458@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1699	RUNNING:G515-E0460@1	RUNNING_ATOM	G515-E0460	G515-S056	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	sair	1	S	ACTION:G515-E0460@1:S	AIR|S	AIIN|AIR|AL|D_ADDR|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1700	RUNNING:G515-E0470@4	RUNNING_ATOM	G515-E0470	G515-S056	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	dolarshy	4	SH	ACTION:G515-E0470@4:SH	D_ADDR|SH|Y	D_ADDR|OR|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1701	RUNNING:G515-E0472@1	RUNNING_ATOM	G515-E0472	G515-S056	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	1	T	ACTION:G515-E0472@1:T	O|T	O|T	SAME_CARD_DIRECT_HOST	NONE	SH	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1702	RUNNING:G515-E0472@3	RUNNING_ATOM	G515-E0472	G515-S056	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	tosheo	3	SH	ACTION:G515-E0472@3:SH	E|O|SH	E|O|SH	SAME_CARD_DIRECT_HOST	T	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1703	RUNNING:G515-E0479@3	RUNNING_ATOM	G515-E0479	G515-S056	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_04	okees	3	S	ACTION:G515-E0479@3:S	S	S|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	OK	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1704	RUNNING:G515-E0481@1	RUNNING_ATOM	G515-E0481	G515-S057	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	todeeey	1	T	ACTION:G515-E0481@1:T	D_ADDR|EEE|O|T|Y	D_ADDR|EEE|O|T|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1705	RUNNING:G515-E0483@1	RUNNING_ATOM	G515-E0483	G515-S057	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	chdy	1	CHD	ACTION:G515-E0483@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
