page	locus	record	event_index	surface	joint_tuple_id	page_host	r2_atomic_literal_German	local_creative_expansion_German	meaning_status
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	OPAQUE HOST CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	OPAQUE HOST CKHE=UNBEKANNT + DY=SCHLUSS	seihe es einmal durch ein Tuch und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	OPAQUE HOST EKY=UNBEKANNT	solange es noch warm ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	OPAQUE HOST EEY=UNBEKANNT	die erste Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O + DY=SCHLUSS	koche sanft und beende diesen Arbeitsschritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	OPAQUE HOST KY=UNBEKANNT	bei sanfter Wärme	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	OPAQUE HOST OKEEOL=UNBEKANNT	das breite Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	OPAQUE HOST LKE=UNBEKANNT + DY=SCHLUSS	wasche zweimal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	OPAQUE HOST OKOL=UNBEKANNT	lasse die Mischung einlaufen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	KANDIDAT HOST OR=ANSATZ	Die bereitete Arbeitsflüssigkeit	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	OPAQUE HOST OCKHEY=UNBEKANNT	über der örtlich bezeichneten Stelle	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	OPAQUE HOST AIRY=UNBEKANNT + DY=SCHLUSS	gebrauche sie sofort und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	KANDIDAT GANZKARTE EY=FERTIG	Bis die Flüssigkeit klar abläuft	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	OPAQUE HOST K=UNBEKANNT + RIGHT AIN=R-AIN	ein abgemessener Anteil	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	OPAQUE HOST CKH=UNBEKANNT + RIGHT AL=R-AL	für die angegebene Dauer	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	OPAQUE HOST OLKEY=UNBEKANNT	öffne danach den oberen Lauf	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	OPAQUE HOST OLK=UNBEKANNT + RIGHT AIN=R-AIN	das untere Becken	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	OPAQUE HOST K=UNBEKANNT + RIGHT AR=R-AR	gieße das erwärmte Wasser ein	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	OPAQUE HOST CH=UNBEKANNT + FRAME OT=FORMAL-OT + DY=SCHLUSS	ziehe es ab und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	OPAQUE HOST OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	OPAQUE HOST ED=UNBEKANNT + RIGHT AL=R-AL	für einen Zeitabschnitt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	OPAQUE HOST LOL=UNBEKANNT	bis es warm ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	OPAQUE HOST D=UNBEKANNT + RIGHT AL=R-AL	mit der vorigen Mischung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	OPAQUE HOST AIIIN=UNBEKANNT	die zweite Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	OPAQUE HOST OLKEEY=UNBEKANNT	setze die Person an das Becken	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	OPAQUE HOST EKEY=UNBEKANNT	ohne Kochen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	OPAQUE HOST RALY=UNBEKANNT	die erste Öffnung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	OPAQUE HOST AIN=UNBEKANNT	durch ein Tuch	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	OPAQUE HOST LDALOR=UNBEKANNT	an der bezeichneten Stelle	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
