gdt743_patch_id	gdt742_patch_id	gdt741_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt742_rule_trace	gdt741_dimension_dispatch	gdt742_dimension_dispatch	gdt741_carrier_dispatch	gdt742_carrier_dispatch	gdt741_state_mode	gdt742_state_mode	gdt741_working_render_de	gdt742_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	active_radius_two_carrier_contacts	changed_from_gdt741	dispatcher_uses_dispatch_id_or_locus	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	gdt743_rule_trace	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_state_mode	gdt743_working_render_de	carrier_locally_bound_gdt743	specific_local_dispatch_gdt743	changed_from_gdt742	active_run_override_contacts	dispatcher_uses_dispatch_id_or_locus_gdt743
G743-R0119	G742-R0119	G741-R0119	G739-D0119	G738-P0119	G737-O0725	f83r	f83r.7	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0120	G742-R0120	G741-R0120	G739-D0120	G738-P0120	G737-O0729	f83r	f83r.9	4	4	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0121	G742-R0121	G741-R0121	G739-D0121	G738-P0121	G737-O0001	f100r	f100r.12	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0122	G742-R0122	G741-R0122	G739-D0122	G738-P0122	G737-O0101	f106r	f106r.13	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0123	G742-R0123	G741-R0123	G739-D0123	G738-P0123	G737-O0325	f113v	f113v.15	8	8	pcheol	cheol	H1	MIDDLE	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_DRY_LOCAL	QUALITY_STATE_DRY_LOCAL	MATERIAL	MATERIAL	QUALITY_STATE	QUALITY_STATE	Trockenstatus des Materials	Trockenstatus des Materials	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_DRY_LOCAL	MATERIAL	QUALITY_STATE	Trockenstatus des Materials	1	1	0	0	0
G743-R0124	G742-R0124	G741-R0124	G739-D0124	G738-P0124	G737-O0334	f113v	f113v.25	5	5	pcheol	cheol	H1	MIDDLE	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	PREPARATION	PREPARATION	QUALITY_STATE	QUALITY_STATE	Statusfeld der Zubereitung; Zustandsachse offen	Statusfeld der Zubereitung; Zustandsachse offen	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	PREPARATION	QUALITY_STATE	Statusfeld der Zubereitung; Zustandsachse offen	1	1	0	0	0
G743-R0125	G742-R0125	G741-R0125	G739-D0125	G738-P0125	G737-O0482	f3r	f3r.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0126	G742-R0126	G741-R0126	G739-D0126	G738-P0126	G737-O0517	f52v	f52v.7	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	MATERIAL	MATERIAL	QUALITY_STATE	QUALITY_STATE	Status-Eintrag des Materials; Zustandsachse offen	Status-Eintrag des Materials; Zustandsachse offen	0	1	1	1	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	MATERIAL	QUALITY_STATE	Status-Eintrag des Materials; Zustandsachse offen	1	1	0	0	0
G743-R0127	G742-R0127	G741-R0127	G739-D0127	G738-P0127	G737-O0617	f77v	f77v.29	6	6	pcheol	cheol	H1	MIDDLE	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Statusfeld; Zustandsachse offen; Träger offen	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0128	G742-R0128	G741-R0128	G739-D0128	G738-P0128	G737-O0677	f80v	f80v.6	3	3	pcheol	cheol	H1	MIDDLE	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Statusfeld; Zustandsachse offen; Träger offen	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Statusfeld; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0129	G742-R0129	G741-R0129	G739-D0129	G738-P0129	G737-O0716	f82v	f82v.11	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0130	G742-R0130	G741-R0130	G739-D0130	G738-P0130	G737-O0720	f82v	f82v.38	1	1	pcheol	cheol	H1	FIRST	STATE	NA	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Status-Eintrag; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0131	G742-R0131	G741-R0131	G739-D0131	G738-P0131	G737-O0012	f103r	f103r.8	5	5	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Heißgrad II der Zubereitung; interner Rückbezug	Heißgrad II der Zubereitung; interner Rückbezug	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	PREPARATION	NOT_APPLICABLE	Heißgrad II der Zubereitung; interner Rückbezug	1	1	0	0	0
G743-R0132	G742-R0132	G741-R0132	G739-D0132	G738-P0132	G737-O0046	f103v	f103v.40	10	10	rain	ain	H3	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Abschlussbezug	Skalarstufe II; Dimension offen; Abschlussbezug	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Abschlussbezug	0	0	0	0	0
G743-R0133	G742-R0133	G741-R0133	G739-D0133	G738-P0133	G737-O0179	f108r	f108r.25	13	13	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0
G743-R0134	G742-R0134	G741-R0134	G739-D0134	G738-P0134	G737-O0358	f114v	f114v.30	11	11	rain	ain	H3	LAST	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Kältegrad II; Abschlussbezug	Kältegrad II; Abschlussbezug	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Kältegrad II; Abschlussbezug	0	1	0	0	0
G743-R0135	G742-R0135	G741-R0135	G739-D0135	G738-P0135	G737-O0361	f115r	f115r.11	8	8	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	PREPARATION	NOT_APPLICABLE	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	1	1	0	0	0
G743-R0136	G742-R0136	G741-R0136	G739-D0136	G738-P0136	G737-O0394	f115v	f115v.35	10	10	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	PROCESS_PASS	PROCESS_PASS	MATERIAL	MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Verarbeitungsgang II des Materials; interner Rückbezug	Verarbeitungsgang II des Materials; interner Rückbezug	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	PROCESS_PASS	MATERIAL	NOT_APPLICABLE	Verarbeitungsgang II des Materials; interner Rückbezug	1	1	0	0	0
G743-R0137	G742-R0137	G741-R0137	G739-D0137	G738-P0137	G737-O0405	f116r	f116r.10	7	7	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0
G743-R0138	G742-R0138	G741-R0138	G739-D0138	G738-P0138	G737-O0408	f116r	f116r.19	9	9	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Kältegrad II der Zubereitung; interner Rückbezug	Kältegrad II der Zubereitung; interner Rückbezug	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	PREPARATION	NOT_APPLICABLE	Kältegrad II der Zubereitung; interner Rückbezug	1	1	0	0	0
G743-R0139	G742-R0139	G741-R0139	G739-D0139	G738-P0139	G737-O0419	f116r	f116r.31	4	4	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	PREPARATION_MATERIAL	PREPARATION_MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	PREPARATION_MATERIAL	NOT_APPLICABLE	Skalarstufe II des Zubereitungsmaterials; Dimension offen; interner Rückbezug	1	1	0	0	0
G743-R0140	G742-R0140	G741-R0140	G739-D0140	G738-P0140	G737-O0421	f116r	f116r.32	2	2	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0
G743-R0141	G742-R0141	G741-R0141	G739-D0141	G738-P0141	G737-O0423	f116r	f116r.36	2	2	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Heißgrad II; interner Rückbezug	Heißgrad II; interner Rückbezug	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Heißgrad II; interner Rückbezug	0	1	0	0	0
G743-R0142	G742-R0142	G741-R0142	G739-D0142	G738-P0142	G737-O0427	f116r	f116r.43	7	7	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; interner Rückbezug	0	0	0	0	0
G743-R0143	G742-R0143	G741-R0143	G739-D0143	G738-P0143	G737-O0619	f77v	f77v.33	10	10	rain	ain	H3	LAST	SCALAR	II	ROLE_SEPARATED_CARRIER_RELAY	OPEN_SCALAR	OPEN_SCALAR	OPEN	MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Abschlussbezug	Skalarstufe II des Materials; Dimension offen; Abschlussbezug	0	1	1	1	1	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	MATERIAL	NOT_APPLICABLE	Skalarstufe II des Materials; Dimension offen; Abschlussbezug	1	1	0	0	0
G743-R0144	G742-R0144	G741-R0144	G739-D0144	G738-P0144	G737-O0687	f81r	f81r.20	6	6	rain	ain	H3	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	PREPARATION	NOT_APPLICABLE	Skalarstufe II der Zubereitung; Dimension offen; interner Rückbezug	1	1	0	0	0
G743-R0145	G742-R0145	G741-R0145	G739-D0145	G738-P0145	G737-O0613	f77v	f77v.8	6	6	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	0	0
G743-R0146	G742-R0146	G741-R0146	G739-D0146	G738-P0146	G737-O0709	f82r	f82r.31	3	3	rsheedy	sheedy	H3	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; interner Rückbezug; Träger offen	0	0	0	0	0
G743-R0147	G742-R0147	G741-R0147	G739-D0147	G738-P0147	G737-O0003	f100v	f100v.19	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0148	G742-R0148	G741-R0148	G739-D0148	G738-P0148	G737-O0033	f103v	f103v.8	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0149	G742-R0149	G741-R0149	G739-D0149	G738-P0149	G737-O0041	f103v	f103v.25	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0150	G742-R0150	G741-R0150	G739-D0150	G738-P0150	G737-O0051	f104r	f104r.1	10	10	sain	ain	H2	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0151	G742-R0151	G741-R0151	G739-D0151	G738-P0151	G737-O0118	f106v	f106v.19	9	9	sain	ain	H2	LAST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0152	G742-R0152	G741-R0152	G739-D0152	G738-P0152	G737-O0150	f107v	f107v.3	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0153	G742-R0153	G741-R0153	G739-D0153	G738-P0153	G737-O0180	f108r	f108r.28	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0154	G742-R0154	G741-R0154	G739-D0154	G738-P0154	G737-O0191	f108v	f108v.11	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
G743-R0155	G742-R0155	G741-R0155	G739-D0155	G738-P0155	G737-O0202	f108v	f108v.33	1	1	sain	ain	H2	FIRST	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen; Eintrag	0	0	0	0	0
