edition	position_id	page	locus	token_ordinal	surface	source_reading_id	v98_dictionary_core_de	v98_context_realization_de	v98_lexical_score	v98_lexical_level	consumption_disposition	rule_id	output_unit_id	emitted_here	emitted_text_de	position_consumed_once	group_position_count	dictionary_core_changed	context_table_changed	score_changed	component_global_export_allowed	historical_confirmation
V98R1_PRACTICAL	P282	f77v	f77v.7	7	lshedy	lshedy#1	vollständig eingeweichtes Holz, Form I	vollständig eingeweichtes Holz, Form I	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P282	PU280	1	vollständig eingeweichtes Holz, Form I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P283	f77v	f77v.7	8	chs	chs#1	trockene Grundform	eine trockene Grundform	30	W1_WEAK_WORKING	CONTEXT_POSITION	P283	PU281	1	eine trockene Grundform	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P284	f77v	f77v.7	9	shdal	shdal#1	feuchtes, abgemessenes Material I, Anfangsstufe	feuchtes, abgemessenes Material I, Anfangsstufe	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P284	PU282	1	feuchtes, abgemessenes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P285	f77v	f77v.7	10	chedy	chedy#1	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P285	PU283	1	mittlere Trockenstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P286	f77v	f77v.7	11	qolky	qolky#1	leicht erhitzten Drogenstoff hinzugeben	leicht erhitzten Drogenstoff hinzugeben	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P286	PU284	1	leicht erhitzten Drogenstoff hinzugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P287	f7r	f7r.2	1	dcheey	dcheey#1	eine Dosis vollständig trocknen und abschließen	eine Dosis vollständig trocknen und abschließen	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P287	PU285	1	eine Dosis vollständig trocknen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P288	f7r	f7r.2	2	keo	keo#1	heiße Zubereitung, Mittelstufe	heiße Zubereitung auf Mittelstufe	31	W1_WEAK_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	G678_KEO_R_F7R2	PU286	1	heiße Portion	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P289	f7r	f7r.2	3	r	r#1	Wurzel / Wurzeldroge (nur als Kompositionskopf)	keine Einzelausgabe; Gesamtspan keo|r: heiße Portion	31	W1_WEAK_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	G678_KEO_R_F7R2	PU286	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P290	f7r	f7r.2	4	shor	shor#1	Blüte	Blüte	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P290	PU287	1	Blüte	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P291	f7r	f7r.2	5	dold	dold#1	abmessen und abschließen	diese Blüte abmessen und abschließen	39	W1_WEAK_WORKING	CONTEXT_POSITION	P291	PU288	1	diese Blüte abmessen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P292	f7r	f7r.2	6	dchey	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	74	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P292	PU289	1	fertige abgemessene Mittelstufen-Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P293	f7r	f7r.2	7	kchey	kchey#1	heiß-trocken, Mittelstufe	heiß-trocken, Mittelstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P293	PU290	1	heiß-trocken, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P294	f7r	f7r.2	8	otchy	otchy#1	kalt-trocken; Anfangsstufe	kalt-trockene Zubereitung, Anfangsstufe	38	W1_WEAK_WORKING	CONTEXT_POSITION	P294	PU291	1	kalt-trockene Zubereitung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P295	f7r	f7r.2	9	cheody	cheody#1	getrocknete Masse	getrocknete Masse	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P295	PU292	1	getrocknete Masse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P296	f80r	f80r.17	1	solky	solky#1	Samenansatz, leicht erhitzt	Samenansatz, leicht erhitzt	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P296	PU293	1	Samenansatz, leicht erhitzt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P297	f80r	f80r.17	2	sheckhy	sheckhy#1	feuchte Mischung, Anfangsstufe	feuchte Mischung, Anfangsstufe	45	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P297	PU294	1	feuchte Mischung, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P298	f80r	f80r.17	3	sheky	sheky#1	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P298	PU295	1	bis zur Mittelstufe einweichen, erhitzen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P299	f80r	f80r.17	4	shkeol	shkeol#1	feucht-heiß, Mittelstufe	feucht-heißes Material, Mittelstufe	39	W1_WEAK_WORKING	CONTEXT_POSITION	P299	PU296	1	feucht-heißes Material, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P300	f80r	f80r.17	5	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P300	PU297	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P301	f80r	f80r.17	6	sheky	sheky#1	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P301	PU298	1	bis zur Mittelstufe einweichen, erhitzen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P302	f80r	f80r.17	7	chetain	chetain#1	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P302	PU299	1	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P303	f80r	f80r.17	8	ol	ol#1	Ansatz	Ansatz	39	W1_WEAK_WORKING	CONTEXT_POSITION	P303	PU300	1	Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P304	f80r	f80r.17	9	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P304	PU301	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P305	f80r	f80r.17	10	okain	okain#1	heißer Ansatz, Grad II	heißer Ansatz, Grad II	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P305	PU302	1	heißer Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P306	f80r	f80r.17	11	sheky	sheky#1	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P306	PU303	1	bis zur Mittelstufe einweichen, erhitzen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P307	f80r	f80r.17	12	qokal	qokal#1	heißes Material I, Anfangsstufe	Material I im heißen Anfangsansatz	34	W1_WEAK_WORKING	CONTEXT_POSITION	P307	PU304	1	Material I im heißen Anfangsansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P308	f80r	f80r.17	13	da	da#1	eine Teilmenge abmessen	vom vorstehenden heißen Material eine Teilmenge abmessen	31	W1_WEAK_WORKING	CONTEXT_POSITION	P308	PU305	1	vom vorstehenden heißen Material eine Teilmenge abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P309	f80v	f80v.27	1	pshol	pshol#1	eingeweichtes Pulver	eingeweichtes Pulver	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P309	PU306	1	eingeweichtes Pulver	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P310	f80v	f80v.27	2	kain	kain#1	heiß, Grad II	heiß, Grad II	58	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P310	PU307	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P311	f80v	f80v.27	3	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P311	PU308	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P312	f80v	f80v.27	4	shey	shey#1	feucht in der Mitte des Grades	feucht in der Mitte des Grades	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P312	PU309	1	feucht in der Mitte des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P313	f80v	f80v.27	5	qokain	qokain#1	heiß, Grad II	heiß, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P313	PU310	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P314	f80v	f80v.27	6	dal	dal#1	Rohstoff I, abgemessen	Rohstoff I, abgemessen	35	W1_WEAK_WORKING	CONTEXT_POSITION	P314	PU311	1	Rohstoff I, abgemessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P315	f80v	f80v.27	7	oltaiin	oltaiin#1	Holzansatz, kalt auf Stufe III	Holzansatz, kalt auf Stufe III	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P315	PU312	1	Holzansatz, kalt auf Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P316	f80v	f80v.27	8	okain	okain#1	heißer Ansatz, Grad II	heißer Ansatz, Grad II	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P316	PU313	1	heißer Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P317	f80v	f80v.27	9	shal	shal#1	feuchtes Material I, Anfangsstufe	feuchtes Material I, Anfangsstufe	34	W1_WEAK_WORKING	CONTEXT_POSITION	P317	PU314	1	feuchtes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P318	f80v	f80v.27	10	qoty	qoty#1	kalt am Anfang des Grades	kalt am Anfang des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P318	PU315	1	kalt am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P319	f80v	f80v.35	1	tol	tol#1	kalt	kalt	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P319	PU316	1	kalt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P320	f80v	f80v.35	2	oltain	oltain#1	Holzansatz, kalt auf Stufe II	Holzansatz, kalt auf Stufe II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P320	PU317	1	Holzansatz, kalt auf Stufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P321	f80v	f80v.35	3	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P321	PU318	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P322	f80v	f80v.35	4	y	y#2	[STRUKTUR: ANSCHLUSS AN FOLGENDEN POSTEN]	Hierzu:	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P322	PU319	1	Hierzu:	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P323	f80v	f80v.35	5	qol	qol#1	Drogenstoff zugeben	Drogenstoff zugeben	57	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P323	PU320	1	Drogenstoff zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P324	f80v	f80v.35	6	qol	qol#1	Drogenstoff zugeben	Drogenstoff zugeben	57	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P324	PU321	1	Drogenstoff zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P325	f80v	f80v.35	7	kain	kain#1	heiß, Grad II	heiß, Grad II	58	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P325	PU322	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P326	f80v	f80v.35	8	okiin	okiin#1	erhitzt; Form III	erhitzte Zubereitung, Form III	30	W1_WEAK_WORKING	CONTEXT_POSITION	P326	PU323	1	erhitzte Zubereitung, Form III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P327	f80v	f80v.35	9	ol	ol#1	Ansatz	Ansatz	39	W1_WEAK_WORKING	CONTEXT_POSITION	P327	PU324	1	Ansatz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P328	f80v	f80v.35	10	kain	kain#1	heiß, Grad II	heiß, Grad II	58	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P328	PU325	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P329	f80v	f80v.35	11	shey	shey#1	feucht in der Mitte des Grades	feucht in der Mitte des Grades	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P329	PU326	1	feucht in der Mitte des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P330	f80v	f80v.35	12	ldy	ldy#1	fertig aufbereitetes Holz	fertig aufbereitetes Holz	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P330	PU327	1	fertig aufbereitetes Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P331	f83v	f83v.12	1	daiin	daiin#7	Wert III	drei	42	W2_PROVISIONAL_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	R002_DAIIN_SHCKHY_F83V12	PU328	1	drei Portionen der feuchten Mischung auf Anfangsstufe	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P332	f83v	f83v.12	2	shckhy	shckhy#1	feuchte Mischung, Anfangsstufe	feuchte Mischung, Anfangsstufe	45	W2_PROVISIONAL_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	R002_DAIIN_SHCKHY_F83V12	PU328	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P333	f83v	f83v.12	3	qoeeo	qoeeo#1	zweite Feuchtzubereitung	zweite Feuchtzubereitung	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P333	PU329	1	zweite Feuchtzubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P334	f83v	f83v.12	4	lldar	lldar#1	Holzanteil I	Holzanteil I abmessen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P334	PU330	1	Holzanteil I abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P335	f83v	f83v.12	5	cheey	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P335	PU331	1	trocken am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P336	f83v	f83v.12	6	qoal	qoal#1	Material I	Material I	26	W1_WEAK_WORKING	CONTEXT_POSITION	P336	PU332	1	Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P337	f83v	f83v.12	7	qokeedy	qokeedy#1	heiß am Ende des Grades	heiß am Ende des Grades	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P337	PU333	1	heiß am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P338	f83v	f83v.12	8	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P338	PU334	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P339	f83v	f83v.12	9	sheedy	sheedy#1	feucht am Ende des Grades	feucht am Ende des Grades	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P339	PU335	1	feucht am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P340	f83v	f83v.12	10	qokain	qokain#1	heiß, Grad II	heiß, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P340	PU336	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P341	f83v	f83v.12	11	olal	olal#1	Ansatz aus Holzrohstoff, Form I	Ansatz aus Holzrohstoff, Form I	41	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P341	PU337	1	Ansatz aus Holzrohstoff, Form I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P342	f85r2	f85r2.5	1	ockhdar	ockhdar#1	abgemessener Zubereitungsanteil I	abgemessener Anteil I der Arzneizubereitung	26	W1_WEAK_WORKING	CONTEXT_POSITION	P342	PU338	1	abgemessener Anteil I der Arzneizubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P343	f85r2	f85r2.5	2	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P343	PU339	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P344	f85r2	f85r2.5	3	shoral	shoral#1	Blütenrohdroge I	Blütenrohdroge I	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P344	PU340	1	Blütenrohdroge I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P345	f86v3	f86v3.13	1	osheey	osheey#1	vollständig eingeweichte Zubereitung	vollständig eingeweichte Zubereitung	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P345	PU341	1	vollständig eingeweichte Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P346	f86v3	f86v3.13	2	orsheey	orsheey#1	feuchte Portion, Endstufe	eine feuchte Portion auf Endstufe	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P346	PU342	1	eine feuchte Portion auf Endstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P347	f86v3	f86v3.13	3	tcheody	tcheody#1	abkühlen, bis zur Mittelstufe trocknen und ansetzen	abkühlen, bis zur Mittelstufe trocknen und ansetzen	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P347	PU343	1	abkühlen, bis zur Mittelstufe trocknen und ansetzen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P348	f86v3	f86v3.13	4	qokain	qokain#1	heiß, Grad II	heiß, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P348	PU344	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P349	f86v3	f86v3.13	5	qodaiin	qodaiin#1	Wert III	drei	36	W1_WEAK_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	B001	PU345	1	drei Portionen des Anteils I des heißen Holzansatzes	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P350	f86v3	f86v3.13	6	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	B001	PU345	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P351	f86v3	f86v3.13	7	chedaiin	chedaiin#1	abgemessene Trockenmenge III, Mittelstufe	eine abgemessene Trockenmenge III auf Mittelstufe	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P351	PU346	1	eine abgemessene Trockenmenge III auf Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P352	f86v3	f86v3.13	8	y	y#2	[STRUKTUR: ANSCHLUSS AN FOLGENDEN POSTEN]	Anschließend:	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P352	PU347	1	Anschließend:	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P353	f86v3	f86v3.13	9	chedy	chedy#1	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P353	PU348	1	mittlere Trockenstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P354	f86v3	f86v3.13	10	qokady	qokady#1	einen gleichen Teil erhitzen	einen gleichen Teil erhitzen	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P354	PU349	1	einen gleichen Teil erhitzen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P355	f86v3	f86v3.13	11	cholkain	cholkain#1	trocken-heiß; Wert II	trocken-heiß, Stufe II	39	W1_WEAK_WORKING	CONTEXT_POSITION	P355	PU350	1	trocken-heiß, Stufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P356	f86v3	f86v3.18	1	pchedaiin	pchedaiin#1	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	59	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P356	PU351	1	drei Dosen bis Mittelstufe getrocknetes Pulver	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P357	f86v3	f86v3.18	2	dchedy	dchedy#1	fertige abgemessene Trockenportion	fertige abgemessene Trockenportion	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P357	PU352	1	fertige abgemessene Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P358	f86v3	f86v3.18	3	qokchdy	qokchdy#1	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P358	PU353	1	heiß-trockene Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P359	f86v3	f86v3.18	4	qopchol	qopchol#1	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P359	PU354	1	nimm getrockneten Pulverstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P360	f86v3	f86v3.18	5	shol	shol#1	feucht	feucht	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P360	PU355	1	feucht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P361	f86v3	f86v3.18	6	sheody	sheody#1	feucht angesetzt; Anfangsstufe abgeschlossen	feucht angesetzte Zubereitung; Anfangsstufe abgeschlossen	34	W1_WEAK_WORKING	CONTEXT_POSITION	P361	PU356	1	feucht angesetzte Zubereitung; Anfangsstufe abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P362	f86v3	f86v3.18	7	solkam	solkam#1	ein Maß erhitzter Samenzubereitung	ein Maß erhitzter Samenzubereitung	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P362	PU357	1	ein Maß erhitzter Samenzubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P363	f86v3	f86v3.19	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P363	PU358	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P364	f86v3	f86v3.19	2	otain	otain#1	kalter Ansatz, Grad II	kalter Ansatz, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P364	PU359	1	kalter Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P365	f86v3	f86v3.19	3	olkechy	olkechy#1	Holzansatz mäßig erhitzen, trocknen und abschließen	Holzansatz mäßig erhitzen, trocknen und abschließen	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P365	PU360	1	Holzansatz mäßig erhitzen, trocknen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P366	f86v3	f86v3.19	4	qokam	qokam#1	nimm ein Maß und erhitze es	nimm ein Maß und erhitze es	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P366	PU361	1	nimm ein Maß und erhitze es	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P367	f86v3	f86v3.19	5	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P367	PU362	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P368	f86v3	f86v3.19	6	kchdy	kchdy#1	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	66	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P368	PU363	1	heiß-trockene Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P369	f86v3	f86v3.19	7	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P369	PU364	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P370	f86v3	f86v3.19	8	tchdy	tchdy#1	kalt-trockene Anfangsstufe erreicht	kalt-trockene Anfangsstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P370	PU365	1	kalt-trockene Anfangsstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P371	f86v3	f86v3.19	9	dar	dar#1	abgemessener Anteil I	abgemessener Anteil I	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P371	PU366	1	abgemessener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P372	f86v3	f86v3.19	10	aiindy	aiindy#1	drei fertig abgeteilte Teile	drei fertig abgeteilte Teile	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P372	PU367	1	drei fertig abgeteilte Teile	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P373	f86v5	f86v5.2	1	losair	losair#1	Holzanteil II	Anteil II des Holzpostens	30	W1_WEAK_WORKING	CONTEXT_POSITION	P373	PU368	1	Anteil II des Holzpostens	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P374	f86v5	f86v5.2	2	yteody	yteody#1	fertige kalte Zubereitung	fertige kalte Zubereitung	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P374	PU369	1	fertige kalte Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P375	f86v5	f86v5.2	3	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P375	PU370	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P376	f86v5	f86v5.2	4	shy	shy#1	feucht, Anfangsstufe	feucht, Anfangsstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P376	PU371	1	feucht, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P377	f86v5	f86v5.2	5	qokar	qokar#1	heißer Drogenanteil I	heißer Drogenanteil I	52	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P377	PU372	1	heißer Drogenanteil I	1	1	0	0	0	0	H0_NONE
