edition	output_unit_id	global_output_ordinal	page	locus	line_output_ordinal	source_kind	source_ref	anchor_position_id	consumed_position_ids	consumed_position_count	source_surfaces	v98_context_inputs_de	rendered_text_de	component_global_export_allowed	score_delta	historical_confirmation
V98_EXACT	XU428	428	f86v6	f86v6.4	6	CONTEXT_POSITION	P431	P431	P431	1	olkeedy	Holzansatz vollständig erhitzt	Holzansatz vollständig erhitzt	0	0	H0_NONE
V98_EXACT	XU429	429	f86v6	f86v6.4	7	CONTEXT_POSITION	P432	P432	P432	1	shdal	feuchtes, abgemessenes Material I, Anfangsstufe	feuchtes, abgemessenes Material I, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU430	430	f86v6	f86v6.4	8	CONTEXT_POSITION	P433	P433	P433	1	oteor	eine kalte Portion der Zubereitung auf Mittelstufe	eine kalte Portion der Zubereitung auf Mittelstufe	0	0	H0_NONE
V98_EXACT	XU431	431	f86v6	f86v6.4	9	CONTEXT_POSITION	P434	P434	P434	1	chdar	abgemessener trockener Anteil I der vorstehenden kalten Portion	abgemessener trockener Anteil I der vorstehenden kalten Portion	0	0	H0_NONE
V98_EXACT	XU432	432	f86v6	f86v6.4	10	BOUND_SPAN	B003	P435	P435|P436	2	l|karchees	keine Einzelausgabe; Gesamtspan l|karchees: vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge || vollständig getrocknete Charge aus heißem Anteil I	vollständig getrocknete Charge aus erhitztem Holzanteil I	0	0	H0_NONE
V98_EXACT	XU433	433	f86v6	f86v6.4	11	CONTEXT_POSITION	P437	P437	P437	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU434	434	f86v6	f86v6.4	12	CONTEXT_POSITION	P438	P438	P438	1	dalam	ein Maß Material I	ein Maß Material I	0	0	H0_NONE
V98_EXACT	XU435	435	f86v6	f86v6.5	1	CONTEXT_POSITION	P439	P439	P439	1	tar	kalter Drogenanteil I	kalter Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU436	436	f86v6	f86v6.5	2	CONTEXT_POSITION	P440	P440	P440	1	lol	Holzstoff	Holzstoff	0	0	H0_NONE
V98_EXACT	XU437	437	f86v6	f86v6.5	3	CONTEXT_POSITION	P441	P441	P441	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU438	438	f86v6	f86v6.5	4	BOUND_SPAN	B002	P442	P442|P443	2	olkar|daiin	heißer Holzanteil I || drei	Anteil I des heißen Holzansatzes; drei Portionen davon	0	0	H0_NONE
V98_EXACT	XU439	439	f86v6	f86v6.5	5	CONTEXT_POSITION	P444	P444	P444	1	chear	trockener Drogenanteil I	trockener Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU440	440	f86v6	f86v6.5	6	CONTEXT_POSITION	P445	P445	P445	1	or	Drogenportion	Drogenportion	0	0	H0_NONE
V98_EXACT	XU441	441	f86v6	f86v6.5	7	CONTEXT_POSITION	P446	P446	P446	1	otshey	kalt-feuchte Zubereitung, Mittelstufe	kalt-feuchte Zubereitung, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU442	442	f86v6	f86v6.5	8	CONTEXT_POSITION	P447	P447	P447	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU443	443	f86v6	f86v6.5	9	CONTEXT_POSITION	P448	P448	P448	1	opchey	Trockenpulver, Form I	Trockenpulver, Form I	0	0	H0_NONE
V98_EXACT	XU444	444	f86v6	f86v6.5	10	CONTEXT_POSITION	P449	P449	P449	1	taiky	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	0	0	H0_NONE
V98_EXACT	XU445	445	f86v6	f86v6.5	11	CONTEXT_POSITION	P450	P450	P450	1	qotar	kalter Drogenanteil I	kalter Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU446	446	f88r	f88r.19	1	CONTEXT_POSITION	P451	P451	P451	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU447	447	f88r	f88r.19	2	CONTEXT_POSITION	P452	P452	P452	1	chokol	heißes Trockengut	heißes Trockengut	0	0	H0_NONE
V98_EXACT	XU448	448	f88r	f88r.19	3	CONTEXT_POSITION	P453	P453	P453	1	daiin	Grad III	Grad III	0	0	H0_NONE
V98_EXACT	XU449	449	f88r	f88r.19	4	CONTEXT_POSITION	P454	P454	P454	1	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	0	H0_NONE
V98_EXACT	XU450	450	f88r	f88r.19	5	CONTEXT_POSITION	P455	P455	P455	1	qoekol	heißen Drogenstoff der Mittelstufe zugeben	heißen Drogenstoff der Mittelstufe zugeben	0	0	H0_NONE
V98_EXACT	XU451	451	f88r	f88r.19	6	CONTEXT_POSITION	P456	P456	P456	1	qockhol	Mischgut zugeben	Mischgut zugeben	0	0	H0_NONE
V98_EXACT	XU452	452	f88r	f88r.19	7	CONTEXT_POSITION	P457	P457	P457	1	okol	heißer Ansatzstoff	heißer Ansatzstoff	0	0	H0_NONE
V98_EXACT	XU453	453	f88r	f88r.19	8	CONTEXT_POSITION	P458	P458	P458	1	cheol	trockenes Material	trockenes Material	0	0	H0_NONE
V98_EXACT	XU454	454	f8r	f8r.15	1	CONTEXT_POSITION	P459	P459	P459	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU455	455	f8r	f8r.15	2	CONTEXT_POSITION	P460	P460	P460	1	ckhol	Mischgut	Mischgut	0	0	H0_NONE
V98_EXACT	XU456	456	f8r	f8r.15	3	CONTEXT_POSITION	P461	P461	P461	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU457	457	f8r	f8r.15	4	CONTEXT_POSITION	P462	P462	P462	1	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	0	0	H0_NONE
V98_EXACT	XU458	458	f8r	f8r.15	5	CONTEXT_POSITION	P463	P463	P463	1	kc	heiß-trocken	heiß-trocken	0	0	H0_NONE
V98_EXACT	XU459	459	f8r	f8r.15	6	CONTEXT_POSITION	P464	P464	P464	1	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU460	460	f8r	f8r.15	7	CONTEXT_POSITION	P465	P465	P465	1	daiin	drei	drei	0	0	H0_NONE
V98_EXACT	XU461	461	f8r	f8r.15	8	CONTEXT_POSITION	P466	P466	P466	1	dol	Materialmaß	Materialmaß	0	0	H0_NONE
V98_EXACT	XU462	462	f8r	f8r.15	9	CONTEXT_POSITION	P467	P467	P467	1	daiiiry	abgemessener Anteil IV; leicht getrocknet	abgemessener Anteil IV; leicht getrocknet	0	0	H0_NONE
V98_EXACT	XU463	463	f8r	f8r.15	10	CONTEXT_POSITION	P468	P468	P468	1	ckhy	Mischung, Anfangsstufe	Mischung, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU464	464	f95v1	f95v1.7	1	CONTEXT_POSITION	P469	P469	P469	1	dshey	eine abgemessene Feuchtmenge auf Mittelstufe	eine abgemessene Feuchtmenge auf Mittelstufe	0	0	H0_NONE
V98_EXACT	XU465	465	f95v1	f95v1.7	2	CONTEXT_POSITION	P470	P470	P470	1	kain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU466	466	f95v1	f95v1.7	3	CONTEXT_POSITION	P471	P471	P471	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU467	467	f95v1	f95v1.7	4	CONTEXT_POSITION	P472	P472	P472	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU468	468	f95v1	f95v1.7	5	CONTEXT_POSITION	P473	P473	P473	1	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU469	469	f95v1	f95v1.7	6	CONTEXT_POSITION	P474	P474	P474	1	tar	kalter Drogenanteil I	kalter Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU470	470	f95v1	f95v1.7	7	CONTEXT_POSITION	P475	P475	P475	1	otar	Anteil I der kalten Zubereitung	Anteil I der kalten Zubereitung	0	0	H0_NONE
V98_EXACT	XU471	471	f95v1	f95v1.7	8	CONTEXT_POSITION	P476	P476	P476	1	chdy	trockene Anfangsstufe erreicht	trockene Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU472	472	f95v1	f95v1.7	9	CONTEXT_POSITION	P477	P477	P477	1	kchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU473	473	f95v1	f95v1.7	10	CONTEXT_POSITION	P478	P478	P478	1	dolkain	abgemessenes heißes Material, Stufe II	abgemessenes heißes Material, Stufe II	0	0	H0_NONE
V98_EXACT	XU474	474	f95v1	f95v1.7	11	CONTEXT_POSITION	P479	P479	P479	1	otardy	fertiger Anteil I der kalten Zubereitung	fertiger Anteil I der kalten Zubereitung	0	0	H0_NONE
