physical_page	source_panel	locus	kind	paragraph_start	paragraph_end	owner_id	visible_owner_or_namespace_de	owner_rule_de	group_count	surface_sequence	component_sequence	statement_ids	portable_literal_de
f76r	f76r	f76r.50	P	0	1	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	8	pchedy sal dol shdy olkedy qokaiin otal rory	P+CHD+DY | S+AL | D_ADDR+OL | SH+D_ADDR+Y | SOLK+E+DY | OK+AIIN | OT+AL | R+OR	P1008-S125|P1008-S126|P1008-S127	EINSETZEN · UMSETZEN · SCHLUSS | AUSWÄHLEN · ZIEL | TEIL · FORTSETZEN | HALTEN · TEIL · POSTEN | AUFFANGEN · KURZ · SCHLUSS | SETZEN · MASS | DANACH · ZIEL | MERKEN · ANSATZ
f76r	f76r	f76r.51	P	1	0	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	OR | SHED+DY | SH+E+Y | K+EE+DY | S+AL | R+AIIN | P+CHD+Y | D_ADDR+AR | CHD+Y | CARRIER_Q+O+P+CHD+Y | L+OL+OL	P1008-S128|P1008-S129|P1008-S130	ANSATZ | ABSETZEN · SCHLUSS | HALTEN · KURZ · POSTEN | GEBEN · LÄNGER · SCHLUSS | AUSWÄHLEN · ZIEL | MERKEN · MASS | EINSETZEN · UMSETZEN · POSTEN | TEIL · QUELLE | UMSETZEN · POSTEN | BEGINN · AUSFÜHREN · EINSETZEN · UMSETZEN · POSTEN | LEITEN · FORTSETZEN · FORTSETZEN
f76r	f76r	f76r.52	P	0	0	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	9	olsheed qokedy qokeedy qokedy lkedy lsheedy okar shedy otain	OL+SH+EE+DY | OK+E+DY | OK+EE+DY | OK+E+DY | L+K+E+DY | LSH+EE+D_ADDR+Y | OK+AR | SHED+DY | OT+AIN	P1008-S130|P1008-S131|P1008-S132|P1008-S133|P1008-S134|P1008-S135|P1008-S136	FORTSETZEN · HALTEN · LÄNGER · SCHLUSS | SETZEN · KURZ · SCHLUSS | SETZEN · LÄNGER · SCHLUSS | SETZEN · KURZ · SCHLUSS | LEITEN · GEBEN · KURZ · SCHLUSS | SPÜLEN · LÄNGER · TEIL · POSTEN | SETZEN · QUELLE | ABSETZEN · SCHLUSS | DANACH · PORTION
f76r	f76r	f76r.53	P	0	0	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	S+AIIN | OL | SHED+DY | OL | CH+EE+OR | CH+AL | SHED+DY | OT+EE+DY | SH+E+DY | OK+AL | CHD+Y	P1008-S136|P1008-S137|P1008-S138|P1008-S139|P1008-S140	AUSWÄHLEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS | FORTSETZEN | NEHMEN · LÄNGER · ANSATZ | NEHMEN · ZIEL | ABSETZEN · SCHLUSS | DANACH · LÄNGER · SCHLUSS | HALTEN · KURZ · SCHLUSS | SETZEN · ZIEL | UMSETZEN · POSTEN
f76r	f76r	f76r.54	P	0	0	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	AL | OR | CHD+Y | OL+AIIN | OK+AL | OL+CHD+DY | CHD+OL | OL+CHD+DY | OL+Y | AIIN | Y	P1008-S140|P1008-S141|P1008-S142	ZIEL | ANSATZ | UMSETZEN · POSTEN | FORTSETZEN · MASS | SETZEN · ZIEL | FORTSETZEN · UMSETZEN · SCHLUSS | UMSETZEN · FORTSETZEN | FORTSETZEN · UMSETZEN · SCHLUSS | FORTSETZEN · POSTEN | MASS | POSTEN
f76r	f76r	f76r.55	P	0	0	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	10	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor	S+AIN | SH+EE+Y | OR | AR | AL | OL+SH+E+DY | OK+EE+DY | AIIN | CH+E+CKH+Y | OK+E+D_ADDR+AL+OR	P1008-S142|P1008-S143|P1008-S144	AUSWÄHLEN · PORTION | HALTEN · LÄNGER · POSTEN | ANSATZ | QUELLE | ZIEL | FORTSETZEN · HALTEN · KURZ · SCHLUSS | SETZEN · LÄNGER · SCHLUSS | MASS | NEHMEN · KURZ · DURCHLASS · POSTEN | SETZEN · KURZ · TEIL · ZIEL · ANSATZ
f76r	f76r	f76r.56	P	0	1	F76R_TEXT_SECTION_D	unbebilderter Textabschnitt D	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	6	qokaiin ol shedy qokeey or shdy	OK+AIIN | OL | SHED+DY | OK+EE+Y | OR | SH+D_ADDR+Y	P1008-S144|P1008-S145	SETZEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS | SETZEN · LÄNGER · POSTEN | ANSATZ | HALTEN · TEIL · POSTEN
f89r	f89r1	f89r1.1	L	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	okchshy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.2	L	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	qkol	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.3	L	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	oldam	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.4	L	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	otoldy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.5	L	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	ararchodaiin	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.6	P	1	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	10	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	O+D_ADDR+AR | SH+E+AR | CARRIER_Q+O+CTH+OL+Y | OK+O+DY | Y | D_ADDR+AR | SH+EE+Y | OK+OR | SH+EE+S | OL+D_ADDR+AIIN	P1008-S146|P1008-S147	AUSFÜHREN · TEIL · QUELLE | HALTEN · KURZ · QUELLE | BEGINN · AUSFÜHREN · BEREIT · FORTSETZEN · POSTEN | SETZEN · AUSFÜHREN · SCHLUSS | POSTEN | TEIL · QUELLE | HALTEN · LÄNGER · POSTEN | SETZEN · ANSATZ | HALTEN · LÄNGER · AUSWÄHLEN | FORTSETZEN · TEIL · MASS
f89r	f89r1	f89r1.7	P	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	SH+E+DY | O+D_ADDR+CTH+Y | HO+CKH+Y | AL | CHD+Y | OK+E+O+D_ADDR+Y | S+AL+D_ADDR+AIIN | CH+O+D_ADDR+AIIN | AL	P1008-S147|P1008-S148	HALTEN · KURZ · SCHLUSS | AUSFÜHREN · TEIL · BEREIT · POSTEN | TEILSTOFF · DURCHLASS · POSTEN | ZIEL | UMSETZEN · POSTEN | SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN | AUSWÄHLEN · ZIEL · TEIL · MASS | NEHMEN · AUSFÜHREN · TEIL · MASS | ZIEL
f89r	f89r1	f89r1.8	P	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam	OK+E+OL | OL | CARRIER_Q+O+AIIN | OL | CHEO+Y | OK+Y | AIIN | CHEO+Y | DA+AM_ADDR	P1008-S148	SETZEN · KURZ · FORTSETZEN | FORTSETZEN | BEGINN · AUSFÜHREN · MASS | FORTSETZEN | AUSZUG · POSTEN | SETZEN · POSTEN | MASS | AUSZUG · POSTEN | ZWEIT · INNEN
f89r	f89r1	f89r1.9	P	0	0	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	yshor s oiiin daiin qokeey daiin ckhol qokain cheamy	SH+OR | S | O+IIN | AIIN | OK+EE+Y | AIIN | OL | OK+AIN | CH+AM_ADDR	P1008-S148	HALTEN · ANSATZ | AUSWÄHLEN | AUSFÜHREN · STUFE | MASS | SETZEN · LÄNGER · POSTEN | MASS | FORTSETZEN | SETZEN · PORTION | NEHMEN · INNEN
f89r	f89r1	f89r1.10	P	0	1	F89R_MATERIAL_BATCH_A	Gefäß-/Pflanzenteilgruppe A	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	10	tdain s chol cheoky cheody qokar dal chor y daiin	AIN | S | OL | CHEO+K+Y | CHEO+Y | OK+AR | AL | CH+OR | Y | AIIN	P1008-S148	PORTION | AUSWÄHLEN | FORTSETZEN | AUSZUG · GEBEN · POSTEN | AUSZUG · POSTEN | SETZEN · QUELLE | ZIEL | NEHMEN · ANSATZ | POSTEN | MASS
f89r	f89r1	f89r1.11	L	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	ykyd	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.12	L	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	2	chol ches	LOCAL_ADDRESS | LOCAL_ADDRESS		LOKALE ADRESSE | LOKALE ADRESSE
f89r	f89r1	f89r1.13	L	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	otorain	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.14	L	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	2	okaiin dan	LOCAL_ADDRESS | LOCAL_ADDRESS		LOKALE ADRESSE | LOKALE ADRESSE
f89r	f89r1	f89r1.15	P	1	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	8	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	T+CHEO+L | CARRIER_Q+O+LOCAL_CHAR_F+AIR | SH+E+OL | CPH+E+Y | S+AIIN | CH+CPH+E+Y | AL | AR+OL	P1008-S149	STELLEN · AUSZUG · LEITEN | BEGINN · AUSFÜHREN · NEBENWEG · LAUF | HALTEN · KURZ · FORTSETZEN | UMLEITEN · KURZ · POSTEN | AUSWÄHLEN · MASS | NEHMEN · UMLEITEN · KURZ · POSTEN | ZIEL | QUELLE · FORTSETZEN
f89r	f89r1	f89r1.16	P	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	11	om sheey qokey l daiin dalchom chy chol cheos aiin dy	O+AM_ADDR | SH+EE+Y | OK+E+Y | L | AIIN | AL+CHD+DY | Y | OL | CHEO+S | AIIN | Y	P1008-S149|P1008-S150	AUSFÜHREN · INNEN | HALTEN · LÄNGER · POSTEN | SETZEN · KURZ · POSTEN | LEITEN | MASS | ZIEL · UMSETZEN · SCHLUSS | POSTEN | FORTSETZEN | AUSZUG · AUSWÄHLEN | MASS | POSTEN
f89r	f89r1	f89r1.17	P	0	0	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	qeaiin cheyl seey qotey qokeeol daiin edy daiin dam	CARRIER_Q+O+AIIN | Y | SH+EE+Y | OT+E+Y | OK+E+OL | AIIN | Y | AIIN | DA+AM_ADDR	P1008-S150	BEGINN · AUSFÜHREN · MASS | POSTEN | HALTEN · LÄNGER · POSTEN | DANACH · KURZ · POSTEN | SETZEN · KURZ · FORTSETZEN | MASS | POSTEN | MASS | ZWEIT · INNEN
f89r	f89r1	f89r1.18	P	0	1	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	7	dals al dal cheody dainaldy al daldal	AL | AL | AL | CHEO+Y | D_ADDR+AIN+AL+DY | AL | AL+AL	P1008-S150|P1008-S151	ZIEL | ZIEL | ZIEL | AUSZUG · POSTEN | TEIL · PORTION · ZIEL · SCHLUSS | ZIEL | ZIEL · ZIEL
f89r	f89r1	f89r1.19	P	1	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	pshol sheo qoay cheocphy s sheyr qokair ydam daly	SH+OL | SH+E+O | K+O+A_ADDR+Y | CHEO+CKH+Y | S | SH+E+Y | OK+AIR | Y+DA+AM_ADDR | AL	P1008-S152	HALTEN · FORTSETZEN | HALTEN · KURZ · AUSFÜHREN | GEBEN · AUSFÜHREN · ORT · POSTEN | AUSZUG · DURCHLASS · POSTEN | AUSWÄHLEN | HALTEN · KURZ · POSTEN | SETZEN · LAUF | POSTEN · ZWEIT · INNEN | ZIEL
f89r	f89r1	f89r1.20	P	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	9	daim cheom qoay air cheody ldain dal chom chtaii	AIN | CHEO+AM_ADDR | K+O+A_ADDR+Y | AIR | CHEO+Y | AIN | AL | HO | CH+AIIN	P1008-S152	PORTION | AUSZUG · INNEN | GEBEN · AUSFÜHREN · ORT · POSTEN | LAUF | AUSZUG · POSTEN | PORTION | ZIEL | TEILSTOFF | NEHMEN · MASS
f89r	f89r1	f89r1.21	P	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	10	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin	T+AIIN | DA+AM_ADDR | SH+EE+T+Y | AL | OK+Y | K+CHD+Y | OT+AM_ADDR | OL | Y | AIIN	P1008-S152	STELLEN · MASS | ZWEIT · INNEN | HALTEN · LÄNGER · STELLEN · POSTEN | ZIEL | SETZEN · POSTEN | GEBEN · UMSETZEN · POSTEN | DANACH · INNEN | FORTSETZEN | POSTEN | MASS
f89r	f89r1	f89r1.22	P	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	10	ycheeo r sheol qockhedy yty sheody qotol chead chey dal	Y+Y | R | SH+E+OL | O+CKH+E+Y | Y+T+Y | SH+E+O+D_ADDR+Y | OT+OL | CH+E+AR | Y | AL	P1008-S152	POSTEN · POSTEN | MERKEN | HALTEN · KURZ · FORTSETZEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | POSTEN · STELLEN · POSTEN | HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN | DANACH · FORTSETZEN | NEHMEN · KURZ · QUELLE | POSTEN | ZIEL
f89r	f89r1	f89r1.23	P	0	1	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	6	dain oteos cheody cheodain daiin chodaiin	AIN | OT+EE+O+S_ADDR | CHEO+Y | CHD+AIN | AIIN | CH+O+D_ADDR+AIIN	P1008-S152	PORTION | DANACH · LÄNGER · AUSFÜHREN · SONDERORT | AUSZUG · POSTEN | UMSETZEN · PORTION | MASS | NEHMEN · AUSFÜHREN · TEIL · MASS
f89r	f89r1	f89r1.24	L	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	ykocfhy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.25	L	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	saldam	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.26	L	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	sydarary	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r1	f89r1.27	L	0	0	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	yddy	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.1	L	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	odory	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.2	L	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	doly	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.3	L	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	opchosam	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.4	L	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	saloiinsheol	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.5	L	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	opcheor	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.6	P	1	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	15	qokcheody cheodal dair cholkeedy qokedy cheal cheo dal qoaiis shey cpheeedol deey qockhey chaldy daim	OK+CHEO+R | CHEO+K+AL | D_ADDR+AIR | SOLK+EE+DY | OK+E+DY | AL | CHEO+L | AL | CARRIER_Q+O+AIIN | SH+E+Y | CPH+EEE+D_ADDR+OL | D_ADDR+EE+Y | O+CKH+E+Y | CH+AL+Y | AIN	P1008-S153|P1008-S154|P1008-S155	SETZEN · AUSZUG · MERKEN | AUSZUG · GEBEN · ZIEL | TEIL · LAUF | AUFFANGEN · LÄNGER · SCHLUSS | SETZEN · KURZ · SCHLUSS | ZIEL | AUSZUG · LEITEN | ZIEL | BEGINN · AUSFÜHREN · MASS | HALTEN · KURZ · POSTEN | UMLEITEN · VOLL · TEIL · FORTSETZEN | TEIL · LÄNGER · POSTEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | NEHMEN · ZIEL · POSTEN | PORTION
f89r	f89r2	f89r2.7	P	0	0	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	16	chos aiin cheodal daiin chy chedain dolchsyckheol daiin chody cheedy tchodol chor choldy chos dol okcheeg	CH+O+S | AIIN | CHEO+K+AL | AIIN | Y | CHD+AIN | D_ADDR+OL+CH+S+Y+CKH+E+OL | AIIN | CH+O+D_ADDR+Y | CH+EE+D_ADDR+Y | P+CH+O+D_ADDR+OL | CH+OR | OL+Y | CH+O+S | D_ADDR+OL | OK+Y	P1008-S155	NEHMEN · AUSFÜHREN · AUSWÄHLEN | MASS | AUSZUG · GEBEN · ZIEL | MASS | POSTEN | UMSETZEN · PORTION | TEIL · FORTSETZEN · NEHMEN · AUSWÄHLEN · POSTEN · DURCHLASS · KURZ · FORTSETZEN | MASS | NEHMEN · AUSFÜHREN · TEIL · POSTEN | NEHMEN · LÄNGER · TEIL · POSTEN | EINSETZEN · NEHMEN · AUSFÜHREN · TEIL · FORTSETZEN | NEHMEN · ANSATZ | FORTSETZEN · POSTEN | NEHMEN · AUSFÜHREN · AUSWÄHLEN | TEIL · FORTSETZEN | SETZEN · POSTEN
f89r	f89r2	f89r2.8	P	0	1	F89R_MATERIAL_BATCH_D	Gefäß-/Pflanzenteilgruppe D	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	13	tol daiin daiin daiinody qokeey cheoldy qody cheor sain daiin oky cheody cheoky	T+OL | AIIN | AIIN | D_ADDR+AIIN+Y | OK+EE+Y | CHEO+Y | CARRIER_Q+O+DY | CHEO+R | S+AIN | AIIN | OK+Y | CHEO+Y | CHEO+K+Y	P1008-S155|P1008-S156	STELLEN · FORTSETZEN | MASS | MASS | TEIL · MASS · POSTEN | SETZEN · LÄNGER · POSTEN | AUSZUG · POSTEN | BEGINN · AUSFÜHREN · SCHLUSS | AUSZUG · MERKEN | AUSWÄHLEN · PORTION | MASS | SETZEN · POSTEN | AUSZUG · POSTEN | AUSZUG · GEBEN · POSTEN
f89r	f89r2	f89r2.9	L	0	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	2	otold y	LOCAL_ADDRESS | LOCAL_ADDRESS		LOKALE ADRESSE | LOKALE ADRESSE
f89r	f89r2	f89r2.10	L	0	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	3	okol shol dy	LOCAL_ADDRESS | LOCAL_ADDRESS | LOCAL_ADDRESS		LOKALE ADRESSE | LOKALE ADRESSE | LOKALE ADRESSE
f89r	f89r2	f89r2.11	L	0	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	1	opchoroiin	LOCAL_ADDRESS		LOKALE ADRESSE
f89r	f89r2	f89r2.12	P	1	0	F89R_MATERIAL_BATCH_E	Gefäß-/Pflanzenteilgruppe E	Nur die lokale Gruppe liefert Gefäß, Wurzel, Blatt oder Zutatenname; die Seite besitzt keinen einzigen Gesamtgegenstand.	16	porachol yody qoteol oldaiin otol sheor shor oldaiin otchol cheol otolpchy dar cho lkeopol oeeor or	P+O+R+A_ADDR+CH+OL | Y+T+O+DY | OT+E+OL | OL+D_ADDR+AIIN | OT+OL | SH+E+OR | SH+OR | OL+D_ADDR+AIIN | OT+CH+OL | CHEO+L | OT+OL+P+CH+Y | D_ADDR+AR | HO | L+K+E+O+P+OL | OT+E+OR | OR	P1008-S157|P1008-S158	EINSETZEN · AUSFÜHREN · MERKEN · ORT · NEHMEN · FORTSETZEN | POSTEN · STELLEN · AUSFÜHREN · SCHLUSS | DANACH · KURZ · FORTSETZEN | FORTSETZEN · TEIL · MASS | DANACH · FORTSETZEN | HALTEN · KURZ · ANSATZ | HALTEN · ANSATZ | FORTSETZEN · TEIL · MASS | DANACH · NEHMEN · FORTSETZEN | AUSZUG · LEITEN | DANACH · FORTSETZEN · EINSETZEN · NEHMEN · POSTEN | TEIL · QUELLE | TEILSTOFF | LEITEN · GEBEN · KURZ · AUSFÜHREN · EINSETZEN · FORTSETZEN | DANACH · KURZ · ANSATZ | ANSATZ
