statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S093	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.33	1	NO	4	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>ACTION>PATH>CLOSE	OWNER>ITEM>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qopchey qo l pchedy	O+P+Y | O | L | P+CHD+DY	AUSFÜHREN · EINSETZEN · POSTEN | AUSFÜHREN | LEITEN | EINSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0788|P1008-E0789|P1008-E0790|P1008-E0791
P1008-S094	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.33|f76r.34	2	YES	12	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okchy chckhy shey lol r ol sheey dar cheor shey qoolkal shedy	OK+Y | CKH+Y | SH+E+Y | L+OL | R | OL | SH+EE+Y | D_ADDR+AR | CHEO+R | SH+E+Y | OL+AL | SHED+DY	SETZEN · POSTEN | DURCHLASS · POSTEN | HALTEN · KURZ · POSTEN | LEITEN · FORTSETZEN | MERKEN | FORTSETZEN | HALTEN · LÄNGER · POSTEN | TEIL · QUELLE | AUSZUG · MERKEN | HALTEN · KURZ · POSTEN | FORTSETZEN · ZIEL | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0792|P1008-E0793|P1008-E0794|P1008-E0795|P1008-E0796|P1008-E0797|P1008-E0798|P1008-E0799|P1008-E0800|P1008-E0801|P1008-E0802|P1008-E0803
P1008-S095	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.34	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shedy	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0804
P1008-S096	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.34	1	NO	2	T02	POSTEN BEARBEITEN	OWNER>ITEM>ACTION>STATE>CLOSE	OWNER>ITEM>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shey shedy	SH+E+Y | SHED+DY	HALTEN · KURZ · POSTEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den aktuell gemeinten Posten nehmen und bearbeiten. Den Teilgang schließen.	P1008-E0805|P1008-E0806
P1008-S097	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.34|f76r.35	2	YES	7	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	ollchy shlches shcthy sain oly sain shedy	OL+CH+Y | D_ADDR+Y+L+CH+E+S | SH+CTH+Y | S+AIN | OL+Y | S+AIN | SHED+DY	FORTSETZEN · NEHMEN · POSTEN | TEIL · POSTEN · LEITEN · NEHMEN · KURZ · AUSWÄHLEN | HALTEN · BEREIT · POSTEN | AUSWÄHLEN · PORTION | FORTSETZEN · POSTEN | AUSWÄHLEN · PORTION | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0807|P1008-E0808|P1008-E0809|P1008-E0810|P1008-E0811|P1008-E0812|P1008-E0813
P1008-S098	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.35|f76r.36	2	YES	12	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy qokal shedy	L+SH+E+Y | OK+AL | CH+CTH+Y | OK+E+OL | CHEO+L | OT+AR | CHD+Y | OL | CH+CTH+Y | CKH+Y | OK+AL | SHED+DY	LEITEN · HALTEN · KURZ · POSTEN | SETZEN · ZIEL | NEHMEN · BEREIT · POSTEN | SETZEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | DANACH · QUELLE | UMSETZEN · POSTEN | FORTSETZEN | NEHMEN · BEREIT · POSTEN | DURCHLASS · POSTEN | SETZEN · ZIEL | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0814|P1008-E0815|P1008-E0816|P1008-E0817|P1008-E0818|P1008-E0819|P1008-E0820|P1008-E0821|P1008-E0822|P1008-E0823|P1008-E0824|P1008-E0825
P1008-S099	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.36	1	NO	13	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	SH+E+OL | CHEO+L | AL+S+Y | OL | CHD+Y | L+AL+OR | OL | L+OR | OL | OK+EE+OR | AR | O | OL+Y	HALTEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | ZIEL · AUSWÄHLEN · POSTEN | FORTSETZEN | UMSETZEN · POSTEN | LEITEN · ZIEL · ANSATZ | FORTSETZEN | LEITEN · ANSATZ | FORTSETZEN | SETZEN · LÄNGER · ANSATZ | QUELLE | AUSFÜHREN | FORTSETZEN · POSTEN	unbebilderter Textabschnitt A8: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0826|P1008-E0827|P1008-E0828|P1008-E0829|P1008-E0830|P1008-E0831|P1008-E0832|P1008-E0833|P1008-E0834|P1008-E0835|P1008-E0836|P1008-E0837|P1008-E0838
P1008-S100	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A9	unbebilderter Textabschnitt A9	f76r.38	1	NO	6	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	oteey lchey chey olsheol qokal chal	OT+EE+Y | L+Y | Y | OL+K+E+OL | OK+AL | CH+AL	DANACH · LÄNGER · POSTEN | LEITEN · POSTEN | POSTEN | FORTSETZEN · GEBEN · KURZ · FORTSETZEN | SETZEN · ZIEL | NEHMEN · ZIEL	unbebilderter Textabschnitt A9: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Hier endet der sichtbare Absatzgang.	P1008-E0840|P1008-E0841|P1008-E0842|P1008-E0843|P1008-E0844|P1008-E0845
P1008-S101	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39	1	NO	1	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	polalchdy	P+OL+AL+CHD+DY	EINSETZEN · FORTSETZEN · ZIEL · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0846
P1008-S102	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	pshedy	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0847
P1008-S103	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	opchedy	P+CHD+DY	EINSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0848
P1008-S104	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39	1	NO	3	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokas yksheol qokeedy	OK+AL | SH+E+OL | OK+EE+DY	SETZEN · ZIEL | HALTEN · KURZ · FORTSETZEN | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt B: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0849|P1008-E0850|P1008-E0851
P1008-S105	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39	1	NO	3	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	oty lshed chpsheedy	OT+Y | L+SHED | CH+P+SH+EE+DY	DANACH · POSTEN | LEITEN · ABSETZEN | NEHMEN · EINSETZEN · HALTEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt B: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0852|P1008-E0853|P1008-E0854
P1008-S106	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.39|f76r.40	2	YES	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	ytal qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy	T+AL | OL+Y | SH+CKH+Y | OK+E+Y | L+CH+Y | P+Y | AIN | SH+D_ADDR+Y | OK+E+AR | OL+CHD+DY	STELLEN · ZIEL | FORTSETZEN · POSTEN | HALTEN · DURCHLASS · POSTEN | SETZEN · KURZ · POSTEN | LEITEN · NEHMEN · POSTEN | EINSETZEN · POSTEN | PORTION | HALTEN · TEIL · POSTEN | SETZEN · KURZ · QUELLE | FORTSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0855|P1008-E0856|P1008-E0857|P1008-E0858|P1008-E0859|P1008-E0860|P1008-E0861|P1008-E0862|P1008-E0863|P1008-E0864
P1008-S107	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.40	1	NO	4	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>PATH>CLOSE	OWNER>SEQUENCE>ITEM>PREPARATION>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sor oty dy lchedy	S+OR | OT+Y | Y | L+CHD+DY	AUSWÄHLEN · ANSATZ | DANACH · POSTEN | POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0865|P1008-E0866|P1008-E0867|P1008-E0868
P1008-S108	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.41	1	NO	3	T04	ABGEMESSENER ARBEITSGANG	OWNER>SOURCE>QUANTITY>ACTION>STATE>CLOSE	OWNER>SOURCE>QUANTITY>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sain ar okedy	S+AIN | AR | OK+E+DY	AUSWÄHLEN · PORTION | QUELLE | SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt B: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Den Teilgang schließen.	P1008-E0869|P1008-E0870|P1008-E0871
P1008-S109	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.41	1	NO	4	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lcheey qokey shckhy otedy	L+EE+Y | OK+E+Y | SH+CKH+Y | OT+E+DY	LEITEN · LÄNGER · POSTEN | SETZEN · KURZ · POSTEN | HALTEN · DURCHLASS · POSTEN | DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt B: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0872|P1008-E0873|P1008-E0874|P1008-E0875
P1008-S110	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.41	1	NO	6	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokal shey qoky dain chedy qokchdyl	OK+AL | SH+E+Y | OK+Y | AIN | CHD+Y | OK+CHD+DY	SETZEN · ZIEL | HALTEN · KURZ · POSTEN | SETZEN · POSTEN | PORTION | UMSETZEN · POSTEN | SETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0876|P1008-E0877|P1008-E0878|P1008-E0879|P1008-E0880|P1008-E0881
P1008-S111	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.42	1	NO	6	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>QUANTITY>ACTION>PATH>CLOSE	OWNER>ITEM>QUANTITY>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	dain chey lsh daiin chey lchedy	AIN | Y | LSH+O | AIIN | Y | L+CHD+DY	PORTION | POSTEN | SPÜLEN · AUSFÜHREN | MASS | POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0882|P1008-E0883|P1008-E0884|P1008-E0885|P1008-E0886|P1008-E0887
P1008-S112	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.42	1	NO	3	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>QUANTITY>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>QUANTITY>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qolain qotal shedy	OK+AIN | OT+AL | SHED+DY	SETZEN · PORTION | DANACH · ZIEL | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt B: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0888|P1008-E0889|P1008-E0890
P1008-S113	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	f76r.42|f76r.43	2	YES	13	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	dy shecthy otalam sor shey qokey qokar sheeoldy chol oly chaly lol chdy	Y | SH+E+CTH+Y | T+AL+AM_ADDR | S+OR | SH+E+Y | OK+E+Y | OK+AR | SH+EE+OL | OL | OL+Y | CH+AL+Y | L+OL | CHD+Y	POSTEN | HALTEN · KURZ · BEREIT · POSTEN | STELLEN · ZIEL · INNEN | AUSWÄHLEN · ANSATZ | HALTEN · KURZ · POSTEN | SETZEN · KURZ · POSTEN | SETZEN · QUELLE | HALTEN · LÄNGER · FORTSETZEN | FORTSETZEN | FORTSETZEN · POSTEN | NEHMEN · ZIEL · POSTEN | LEITEN · FORTSETZEN | UMSETZEN · POSTEN	unbebilderter Textabschnitt B: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0891|P1008-E0892|P1008-E0893|P1008-E0894|P1008-E0895|P1008-E0896|P1008-E0897|P1008-E0898|P1008-E0899|P1008-E0900|P1008-E0901|P1008-E0902|P1008-E0903
P1008-S114	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.44	1	NO	8	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	poleedaran shckhy qoty ykar alol lkaiin ol shedy	P+OL+EE+D_ADDR+AR+AN | SH+CKH+Y | OT+Y | Y+K+AR | K+AL+OL | L+K+AIIN | OL | SHED+DY	EINSETZEN · FORTSETZEN · LÄNGER · TEIL · QUELLE · ZUSATZ | HALTEN · DURCHLASS · POSTEN | DANACH · POSTEN | POSTEN · GEBEN · QUELLE | GEBEN · ZIEL · FORTSETZEN | LEITEN · GEBEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt C: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0904|P1008-E0905|P1008-E0906|P1008-E0907|P1008-E0908|P1008-E0909|P1008-E0910|P1008-E0911
P1008-S115	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.44	1	NO	4	T04	ABGEMESSENER ARBEITSGANG	OWNER>SEQUENCE>SOURCE>QUANTITY>ACTION>CLOSE	OWNER>SEQUENCE>SOURCE>QUANTITY>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	otain okar opar kolpy	OT+AIN | OK+AR | P+AR | K+OL+DY	DANACH · PORTION | SETZEN · QUELLE | EINSETZEN · QUELLE | GEBEN · FORTSETZEN · SCHLUSS	unbebilderter Textabschnitt C: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Den Teilgang schließen.	P1008-E0912|P1008-E0913|P1008-E0914|P1008-E0915
P1008-S116	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.45	1	NO	2	T02	POSTEN BEARBEITEN	OWNER>ITEM>ACTION>CLOSE	OWNER>ITEM>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	y shedy	Y | SHED+DY	POSTEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt C: den aktuell gemeinten Posten nehmen und bearbeiten. Den Teilgang schließen.	P1008-E0916|P1008-E0917
P1008-S117	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.45	1	NO	6	T05	ANSATZ BILDEN ODER WEITERFÜHREN	OWNER>ITEM>QUANTITY>PREPARATION>ACTION>STATE>CLOSE	OWNER>ITEM>QUANTITY>PREPARATION>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qo or okain shey qokaiin okeedy	O | OR | OK+AIN | SH+E+Y | OK+AIIN | OK+EE+DY	AUSFÜHREN | ANSATZ | SETZEN · PORTION | HALTEN · KURZ · POSTEN | SETZEN · MASS | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt C: einen Ansatz oder Auszug bilden und weiterführen. Den Teilgang schließen.	P1008-E0918|P1008-E0919|P1008-E0920|P1008-E0921|P1008-E0922|P1008-E0923
P1008-S118	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.45|f76r.46	2	YES	8	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qochy as oin sheey chckhy dain shear okedy	O+P+Y | A_ADDR+S | O+IIN | SH+EE+Y | CKH+Y | AIN | SH+E+AR | OK+E+DY	AUSFÜHREN · EINSETZEN · POSTEN | ORT · AUSWÄHLEN | AUSFÜHREN · STUFE | HALTEN · LÄNGER · POSTEN | DURCHLASS · POSTEN | PORTION | HALTEN · KURZ · QUELLE | SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt C: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0924|P1008-E0925|P1008-E0926|P1008-E0927|P1008-E0928|P1008-E0929|P1008-E0930|P1008-E0931
P1008-S119	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.46	1	NO	1	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>STATE>CLOSE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt C: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0932
P1008-S120	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.46	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt C: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0933
P1008-S121	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.46	1	NO	1	T07	ÜBER EINEN WEG FÜHREN	OWNER>ACTION>PATH>CLOSE	OWNER>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt C: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0934
P1008-S122	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.46|f76r.47	2	YES	13	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chedy okar chedy otarain dain chckhy or aiin sheey qockhey olchdar sheey otedy	CHD+Y | OK+AR | CHD+Y | OT+AIN | AIN | CKH+Y | OR | AIIN | SH+EE+Y | O+CKH+E+Y | L+CHD+AR | SH+EE+Y | OT+E+DY	UMSETZEN · POSTEN | SETZEN · QUELLE | UMSETZEN · POSTEN | DANACH · PORTION | PORTION | DURCHLASS · POSTEN | ANSATZ | MASS | HALTEN · LÄNGER · POSTEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | LEITEN · UMSETZEN · QUELLE | HALTEN · LÄNGER · POSTEN | DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt C: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0935|P1008-E0936|P1008-E0937|P1008-E0938|P1008-E0939|P1008-E0940|P1008-E0941|P1008-E0942|P1008-E0943|P1008-E0944|P1008-E0945|P1008-E0946|P1008-E0947
P1008-S123	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	f76r.47|f76r.48	2	YES	9	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	olain oky saiin shckhy lkeedy qoky okain ytain oteedy	OL+AIIN | OK+Y | S+AIIN | SH+CKH+Y | L+K+EE+D_ADDR+Y | OK+Y | OK+AIN | Y+T+AIN | OT+EE+DY	FORTSETZEN · MASS | SETZEN · POSTEN | AUSWÄHLEN · MASS | HALTEN · DURCHLASS · POSTEN | LEITEN · GEBEN · LÄNGER · TEIL · POSTEN | SETZEN · POSTEN | SETZEN · PORTION | POSTEN · STELLEN · PORTION | DANACH · LÄNGER · SCHLUSS	unbebilderter Textabschnitt C: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0948|P1008-E0949|P1008-E0950|P1008-E0951|P1008-E0952|P1008-E0953|P1008-E0954|P1008-E0955|P1008-E0956
