event_id	physical_page	source_panel	register	locus	line_number	kind	group_index	surface	owner_id	visible_owner_or_namespace_de	transfer_class	source_surface	edit_distance	selection_score	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	statement_id	licensed_close
P1008-E1098	f89r	f89r1	PHARMA	f89r1.15	15	P	3	sheol	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	sheol	0	100.000	SH+E+OL	HALTEN · KURZ · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe B: halten · kurz · fortsetzen	HIGH	P1008-S149	NO
P1008-E1099	f89r	f89r1	PHARMA	f89r1.15	15	P	4	qocphey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	TWO_EDIT_ROOTED_VARIANT	cphey	2	-7.921	CPH+E+Y	UMLEITEN · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: umleiten · kurz · posten	WORKING	P1008-S149	NO
P1008-E1100	f89r	f89r1	PHARMA	f89r1.15	15	P	5	saiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	saiin	0	100.000	S+AIIN	AUSWÄHLEN · MASS	bei der Gefäß-/Pflanzenteilgruppe B: auswählen · mass	HIGH	P1008-S149	NO
P1008-E1101	f89r	f89r1	PHARMA	f89r1.15	15	P	6	cheocphey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	TWO_EDIT_ROOTED_VARIANT	chcphey	2	-10.501	CH+CPH+E+Y	NEHMEN · UMLEITEN · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: nehmen · umleiten · kurz · posten	WORKING	P1008-S149	NO
P1008-E1102	f89r	f89r1	PHARMA	f89r1.15	15	P	7	dal	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel	HIGH	P1008-S149	NO
P1008-E1103	f89r	f89r1	PHARMA	f89r1.15	15	P	8	darolg	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	TWO_EDIT_ROOTED_VARIANT	arol	2	-6.050	AR+OL	QUELLE · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe B: quelle · fortsetzen	WORKING	P1008-S149	NO
P1008-E1104	f89r	f89r1	PHARMA	f89r1.16	16	P	1	om	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	om	0	100.000	O+AM_ADDR	AUSFÜHREN · INNEN	bei der Gefäß-/Pflanzenteilgruppe B: ausführen · innen	HIGH	P1008-S149	NO
P1008-E1105	f89r	f89r1	PHARMA	f89r1.16	16	P	2	sheey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	sheey	0	100.000	SH+EE+Y	HALTEN · LÄNGER · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: halten · länger · posten	HIGH	P1008-S149	NO
P1008-E1106	f89r	f89r1	PHARMA	f89r1.16	16	P	3	qokey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	qokey	0	100.000	OK+E+Y	SETZEN · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: setzen · kurz · posten	HIGH	P1008-S149	NO
P1008-E1107	f89r	f89r1	PHARMA	f89r1.16	16	P	4	l	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	l	0	100.000	L	LEITEN	bei der Gefäß-/Pflanzenteilgruppe B: leiten	HIGH	P1008-S149	NO
P1008-E1108	f89r	f89r1	PHARMA	f89r1.16	16	P	5	daiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe B: mass	HIGH	P1008-S149	NO
P1008-E1109	f89r	f89r1	PHARMA	f89r1.16	16	P	6	dalchom	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	TWO_EDIT_ROOTED_VARIANT	dalchdy	2	-9.921	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	bei der Gefäß-/Pflanzenteilgruppe B: ziel · umsetzen · schluss	WORKING	P1008-S149	YES
P1008-E1110	f89r	f89r1	PHARMA	f89r1.16	16	P	7	chy	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	chy	0	100.000	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: posten	HIGH	P1008-S150	NO
P1008-E1111	f89r	f89r1	PHARMA	f89r1.16	16	P	8	chol	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	chol	0	100.000	OL	FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe B: fortsetzen	HIGH	P1008-S150	NO
P1008-E1112	f89r	f89r1	PHARMA	f89r1.16	16	P	9	cheos	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	cheos	0	100.000	CHEO+S	AUSZUG · AUSWÄHLEN	bei der Gefäß-/Pflanzenteilgruppe B: auszug · auswählen	HIGH	P1008-S150	NO
P1008-E1113	f89r	f89r1	PHARMA	f89r1.16	16	P	10	aiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe B: mass	HIGH	P1008-S150	NO
P1008-E1114	f89r	f89r1	PHARMA	f89r1.16	16	P	11	dy	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	dy	0	100.000	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: posten	HIGH	P1008-S150	NO
P1008-E1115	f89r	f89r1	PHARMA	f89r1.17	17	P	1	qeaiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	qoaiin	1	-1.187	CARRIER_Q+O+AIIN	BEGINN · AUSFÜHREN · MASS	bei der Gefäß-/Pflanzenteilgruppe B: beginn · ausführen · mass	MEDIUM_HIGH	P1008-S150	NO
P1008-E1116	f89r	f89r1	PHARMA	f89r1.17	17	P	2	cheyl	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	chey	1	-3.638	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: posten	MEDIUM_HIGH	P1008-S150	NO
P1008-E1117	f89r	f89r1	PHARMA	f89r1.17	17	P	3	seey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	sheey	1	-5.032	SH+EE+Y	HALTEN · LÄNGER · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: halten · länger · posten	MEDIUM_HIGH	P1008-S150	NO
P1008-E1118	f89r	f89r1	PHARMA	f89r1.17	17	P	4	qotey	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	qotey	0	100.000	OT+E+Y	DANACH · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: danach · kurz · posten	HIGH	P1008-S150	NO
P1008-E1119	f89r	f89r1	PHARMA	f89r1.17	17	P	5	qokeeol	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	qokeol	1	2.747	OK+E+OL	SETZEN · KURZ · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe B: setzen · kurz · fortsetzen	MEDIUM_HIGH	P1008-S150	NO
P1008-E1120	f89r	f89r1	PHARMA	f89r1.17	17	P	6	daiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe B: mass	HIGH	P1008-S150	NO
P1008-E1121	f89r	f89r1	PHARMA	f89r1.17	17	P	7	edy	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	dy	1	-4.534	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: posten	MEDIUM_HIGH	P1008-S150	NO
P1008-E1122	f89r	f89r1	PHARMA	f89r1.17	17	P	8	daiin	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe B: mass	HIGH	P1008-S150	NO
P1008-E1123	f89r	f89r1	PHARMA	f89r1.17	17	P	9	dam	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	dam	0	100.000	DA+AM_ADDR	ZWEIT · INNEN	bei der Gefäß-/Pflanzenteilgruppe B: zweit · innen	HIGH	P1008-S150	NO
P1008-E1124	f89r	f89r1	PHARMA	f89r1.18	18	P	1	dals	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	dal	1	-0.630	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel	MEDIUM_HIGH	P1008-S150	NO
P1008-E1125	f89r	f89r1	PHARMA	f89r1.18	18	P	2	al	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel	HIGH	P1008-S150	NO
P1008-E1126	f89r	f89r1	PHARMA	f89r1.18	18	P	3	dal	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel	HIGH	P1008-S150	NO
P1008-E1127	f89r	f89r1	PHARMA	f89r1.18	18	P	4	cheody	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	cheody	0	100.000	CHEO+Y	AUSZUG · POSTEN	bei der Gefäß-/Pflanzenteilgruppe B: auszug · posten	HIGH	P1008-S150	NO
P1008-E1128	f89r	f89r1	PHARMA	f89r1.18	18	P	5	dainaldy	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	VISIBLE_NEW_COMPOSITION	daiidy	3		D_ADDR+AIN+AL+DY	TEIL · PORTION · ZIEL · SCHLUSS	bei der Gefäß-/Pflanzenteilgruppe B: teil · portion · ziel · schluss	WORKING_COMPOSITION	P1008-S150	YES
P1008-E1129	f89r	f89r1	PHARMA	f89r1.18	18	P	6	al	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	EXACT_REGISTERED_SURFACE	al	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel	HIGH	P1008-S151	NO
P1008-E1130	f89r	f89r1	PHARMA	f89r1.18	18	P	7	daldal	F89R_MATERIAL_BATCH_B	Gefäß-/Pflanzenteilgruppe B	ONE_EDIT_REGISTERED_ALLOGRAPH	dalal	1	1.159	AL+AL	ZIEL · ZIEL	bei der Gefäß-/Pflanzenteilgruppe B: ziel · ziel	MEDIUM_HIGH	P1008-S151	NO
P1008-E1131	f89r	f89r1	PHARMA	f89r1.19	19	P	1	pshol	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	shol	1	-1.940	SH+OL	HALTEN · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe C: halten · fortsetzen	MEDIUM_HIGH	P1008-S152	NO
P1008-E1132	f89r	f89r1	PHARMA	f89r1.19	19	P	2	sheo	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	sheo	0	100.000	SH+E+O	HALTEN · KURZ · AUSFÜHREN	bei der Gefäß-/Pflanzenteilgruppe C: halten · kurz · ausführen	HIGH	P1008-S152	NO
P1008-E1133	f89r	f89r1	PHARMA	f89r1.19	19	P	3	qoay	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	koay	1	-4.808	K+O+A_ADDR+Y	GEBEN · AUSFÜHREN · ORT · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: geben · ausführen · ort · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1134	f89r	f89r1	PHARMA	f89r1.19	19	P	4	cheocphy	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	cheockhy	1	-5.282	CHEO+CKH+Y	AUSZUG · DURCHLASS · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: auszug · durchlass · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1135	f89r	f89r1	PHARMA	f89r1.19	19	P	5	s	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	s	0	100.000	S	AUSWÄHLEN	bei der Gefäß-/Pflanzenteilgruppe C: auswählen	HIGH	P1008-S152	NO
P1008-E1136	f89r	f89r1	PHARMA	f89r1.19	19	P	6	sheyr	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	shey	1	-4.918	SH+E+Y	HALTEN · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: halten · kurz · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1137	f89r	f89r1	PHARMA	f89r1.19	19	P	7	qokair	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	qokair	0	100.000	OK+AIR	SETZEN · LAUF	bei der Gefäß-/Pflanzenteilgruppe C: setzen · lauf	HIGH	P1008-S152	NO
P1008-E1138	f89r	f89r1	PHARMA	f89r1.19	19	P	8	ydam	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	ydam	0	100.000	Y+DA+AM_ADDR	POSTEN · ZWEIT · INNEN	bei der Gefäß-/Pflanzenteilgruppe C: posten · zweit · innen	HIGH	P1008-S152	NO
P1008-E1139	f89r	f89r1	PHARMA	f89r1.19	19	P	9	daly	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	dal	1	-0.630	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe C: ziel	MEDIUM_HIGH	P1008-S152	NO
P1008-E1140	f89r	f89r1	PHARMA	f89r1.20	20	P	1	daim	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	dain	1	-5.937	AIN	PORTION	bei der Gefäß-/Pflanzenteilgruppe C: portion	MEDIUM_HIGH	P1008-S152	NO
P1008-E1141	f89r	f89r1	PHARMA	f89r1.20	20	P	2	cheom	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	cheom	0	100.000	CHEO+AM_ADDR	AUSZUG · INNEN	bei der Gefäß-/Pflanzenteilgruppe C: auszug · innen	HIGH	P1008-S152	NO
P1008-E1142	f89r	f89r1	PHARMA	f89r1.20	20	P	3	qoay	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	koay	1	-4.808	K+O+A_ADDR+Y	GEBEN · AUSFÜHREN · ORT · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: geben · ausführen · ort · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1143	f89r	f89r1	PHARMA	f89r1.20	20	P	4	air	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	air	0	100.000	AIR	LAUF	bei der Gefäß-/Pflanzenteilgruppe C: lauf	HIGH	P1008-S152	NO
P1008-E1144	f89r	f89r1	PHARMA	f89r1.20	20	P	5	cheody	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	cheody	0	100.000	CHEO+Y	AUSZUG · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: auszug · posten	HIGH	P1008-S152	NO
P1008-E1145	f89r	f89r1	PHARMA	f89r1.20	20	P	6	ldain	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	dain	1	-3.687	AIN	PORTION	bei der Gefäß-/Pflanzenteilgruppe C: portion	MEDIUM_HIGH	P1008-S152	NO
P1008-E1146	f89r	f89r1	PHARMA	f89r1.20	20	P	7	dal	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe C: ziel	HIGH	P1008-S152	NO
P1008-E1147	f89r	f89r1	PHARMA	f89r1.20	20	P	8	chom	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	cho	1	-4.458	HO	TEILSTOFF	bei der Gefäß-/Pflanzenteilgruppe C: teilstoff	MEDIUM_HIGH	P1008-S152	NO
P1008-E1148	f89r	f89r1	PHARMA	f89r1.20	20	P	9	chtaii	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	TWO_EDIT_ROOTED_VARIANT	chaiin	2	-13.499	CH+AIIN	NEHMEN · MASS	bei der Gefäß-/Pflanzenteilgruppe C: nehmen · mass	WORKING	P1008-S152	NO
P1008-E1149	f89r	f89r1	PHARMA	f89r1.21	21	P	1	taiin	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	taiin	0	100.000	T+AIIN	STELLEN · MASS	bei der Gefäß-/Pflanzenteilgruppe C: stellen · mass	HIGH	P1008-S152	NO
P1008-E1150	f89r	f89r1	PHARMA	f89r1.21	21	P	2	dam	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	dam	0	100.000	DA+AM_ADDR	ZWEIT · INNEN	bei der Gefäß-/Pflanzenteilgruppe C: zweit · innen	HIGH	P1008-S152	NO
P1008-E1151	f89r	f89r1	PHARMA	f89r1.21	21	P	3	shoety	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	sheety	1	-4.909	SH+EE+T+Y	HALTEN · LÄNGER · STELLEN · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: halten · länger · stellen · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1152	f89r	f89r1	PHARMA	f89r1.21	21	P	4	dal	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe C: ziel	HIGH	P1008-S152	NO
P1008-E1153	f89r	f89r1	PHARMA	f89r1.21	21	P	5	qokchy	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	qokchy	0	100.000	OK+Y	SETZEN · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: setzen · posten	HIGH	P1008-S152	NO
P1008-E1154	f89r	f89r1	PHARMA	f89r1.21	21	P	6	ykchdy	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	kchdy	1	-1.921	K+CHD+Y	GEBEN · UMSETZEN · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: geben · umsetzen · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1155	f89r	f89r1	PHARMA	f89r1.21	21	P	7	otcham	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	TWO_EDIT_ROOTED_VARIANT	otam	2	-4.328	OT+AM_ADDR	DANACH · INNEN	bei der Gefäß-/Pflanzenteilgruppe C: danach · innen	WORKING	P1008-S152	NO
P1008-E1156	f89r	f89r1	PHARMA	f89r1.21	21	P	8	ol	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	ol	0	100.000	OL	FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe C: fortsetzen	HIGH	P1008-S152	NO
P1008-E1157	f89r	f89r1	PHARMA	f89r1.21	21	P	9	sshr	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	TWO_EDIT_ROOTED_VARIANT	shy	2	-10.501	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: posten	WORKING	P1008-S152	NO
P1008-E1158	f89r	f89r1	PHARMA	f89r1.21	21	P	10	aiin	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	aiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe C: mass	HIGH	P1008-S152	NO
P1008-E1159	f89r	f89r1	PHARMA	f89r1.22	22	P	1	ycheeo	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	TWO_EDIT_ROOTED_VARIANT	ychey	2	-10.398	Y+Y	POSTEN · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: posten · posten	WORKING	P1008-S152	NO
P1008-E1160	f89r	f89r1	PHARMA	f89r1.22	22	P	2	r	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	r	0	100.000	R	MERKEN	bei der Gefäß-/Pflanzenteilgruppe C: merken	HIGH	P1008-S152	NO
P1008-E1161	f89r	f89r1	PHARMA	f89r1.22	22	P	3	sheol	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	sheol	0	100.000	SH+E+OL	HALTEN · KURZ · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe C: halten · kurz · fortsetzen	HIGH	P1008-S152	NO
P1008-E1162	f89r	f89r1	PHARMA	f89r1.22	22	P	4	qockhedy	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	qockhey	1	-0.738	O+CKH+E+Y	AUSFÜHREN · DURCHLASS · KURZ · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: ausführen · durchlass · kurz · posten	MEDIUM_HIGH	P1008-S152	NO
P1008-E1163	f89r	f89r1	PHARMA	f89r1.22	22	P	5	yty	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	yty	0	100.000	Y+T+Y	POSTEN · STELLEN · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: posten · stellen · posten	HIGH	P1008-S152	NO
P1008-E1164	f89r	f89r1	PHARMA	f89r1.22	22	P	6	sheody	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	sheody	0	100.000	SH+E+O+D_ADDR+Y	HALTEN · KURZ · AUSFÜHREN · TEIL · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: halten · kurz · ausführen · teil · posten	HIGH	P1008-S152	NO
P1008-E1165	f89r	f89r1	PHARMA	f89r1.22	22	P	7	qotol	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	qotol	0	100.000	OT+OL	DANACH · FORTSETZEN	bei der Gefäß-/Pflanzenteilgruppe C: danach · fortsetzen	HIGH	P1008-S152	NO
P1008-E1166	f89r	f89r1	PHARMA	f89r1.22	22	P	8	chead	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	chear	1	-6.003	CH+E+AR	NEHMEN · KURZ · QUELLE	bei der Gefäß-/Pflanzenteilgruppe C: nehmen · kurz · quelle	MEDIUM_HIGH	P1008-S152	NO
P1008-E1167	f89r	f89r1	PHARMA	f89r1.22	22	P	9	chey	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	chey	0	100.000	Y	POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: posten	HIGH	P1008-S152	NO
P1008-E1168	f89r	f89r1	PHARMA	f89r1.22	22	P	10	dal	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	dal	0	100.000	AL	ZIEL	bei der Gefäß-/Pflanzenteilgruppe C: ziel	HIGH	P1008-S152	NO
P1008-E1169	f89r	f89r1	PHARMA	f89r1.23	23	P	1	dain	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	dain	0	100.000	AIN	PORTION	bei der Gefäß-/Pflanzenteilgruppe C: portion	HIGH	P1008-S152	NO
P1008-E1170	f89r	f89r1	PHARMA	f89r1.23	23	P	2	oteos	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	oteeos	1	-1.751	OT+EE+O+S_ADDR	DANACH · LÄNGER · AUSFÜHREN · SONDERORT	bei der Gefäß-/Pflanzenteilgruppe C: danach · länger · ausführen · sonderort	MEDIUM_HIGH	P1008-S152	NO
P1008-E1171	f89r	f89r1	PHARMA	f89r1.23	23	P	3	cheody	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	cheody	0	100.000	CHEO+Y	AUSZUG · POSTEN	bei der Gefäß-/Pflanzenteilgruppe C: auszug · posten	HIGH	P1008-S152	NO
P1008-E1172	f89r	f89r1	PHARMA	f89r1.23	23	P	4	cheodain	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	ONE_EDIT_REGISTERED_ALLOGRAPH	chedain	1	-9.341	CHD+AIN	UMSETZEN · PORTION	bei der Gefäß-/Pflanzenteilgruppe C: umsetzen · portion	MEDIUM_HIGH	P1008-S152	NO
P1008-E1173	f89r	f89r1	PHARMA	f89r1.23	23	P	5	daiin	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	daiin	0	100.000	AIIN	MASS	bei der Gefäß-/Pflanzenteilgruppe C: mass	HIGH	P1008-S152	NO
P1008-E1174	f89r	f89r1	PHARMA	f89r1.23	23	P	6	chodaiin	F89R_MATERIAL_BATCH_C	Gefäß-/Pflanzenteilgruppe C	EXACT_REGISTERED_SURFACE	chodaiin	0	100.000	CH+O+D_ADDR+AIIN	NEHMEN · AUSFÜHREN · TEIL · MASS	bei der Gefäß-/Pflanzenteilgruppe C: nehmen · ausführen · teil · mass	HIGH	P1008-S152	NO
