statement_id	record_unit_id	page	loci	event_count	template_id	template_name_de	coverage_class	open_event_count	core16_open_events	productive_open_events	local_word_events	headword_sequence_de	slot_tagged_sequence_de	context_expansions_de	fluent_workshop_sentence_de	physical_line_note	previous_headword_sequence_de	resolved_headword_sequence_de	resolved_slot_sequence_de	shared_headword_cards	shared_headword_card_count	previous_fluent_sentence_de	resolved_fluent_sentence_de	sentence_revised	pre_recomposition_headwords_de	recomposed_headword_sequence_de	recomposed_slot_sequence_de	recomposed_singleton_cards	recomposed_singleton_count	pre_recomposition_fluent_de	recomposed_fluent_sentence_de	recomposition_changed_statement
B3-S016	B3	f83r	f83r.11|f83r.14	2	P02_ACTION	Handlungskette	LOCAL_GLOSSARY_NEEDED	1	0	0	1	Ablauf → umsetzen [SCHLUSS]	[OPERATION] Ablauf | [PROGRAM] umsetzen [SCHLUSS]	Ablauf→Bodenablauf	Schließe den Bodenablauf, setze den Posten um und schließe	CONTINUES_ACROSS_LINE	Ablauf → umsetzen [SCHLUSS]	Ablauf schließen → umsetzen [SCHLUSS]	[OPERATION] Ablauf schließen | [PROGRAM] umsetzen [SCHLUSS]	2b7fa918d1b2f5c656e3	1	Schließe den Bodenablauf, setze den Posten um und schließe	Schließe den Bodenablauf, setze den Posten um und schließe	NO	Ablauf schließen → umsetzen [SCHLUSS]	Ablauf schließen → umsetzen [SCHLUSS]	[OPERATION] Ablauf schließen | [PROGRAM] umsetzen [SCHLUSS]	NONE	0	Schließe den Bodenablauf, setze den Posten um und schließe	Schließe den Bodenablauf, setze den Posten um und schließe	NO
B3-S017	B3	f83r	f83r.14	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	Setze länger an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO
B3-S018	B3	f83r	f83r.14	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	Lass absetzen und schließe	CONTINUES_ACROSS_LINE	absetzen [SCHLUSS]	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass absetzen und schließe	Lass absetzen und schließe	NO	absetzen [SCHLUSS]	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass absetzen und schließe	Lass absetzen und schließe	NO
B3-S019	B3	f83r	f83r.14	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	Lass absetzen und schließe	CONTINUES_ACROSS_LINE	absetzen [SCHLUSS]	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass absetzen und schließe	Lass absetzen und schließe	NO	absetzen [SCHLUSS]	absetzen [SCHLUSS]	[PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass absetzen und schließe	Lass absetzen und schließe	NO
B3-S020	B3	f83r	f83r.14	2	P01_ARGUMENT	Argument vor Programm	CORE_16_ONLY	1	1	1	0	dorthin → abführen [SCHLUSS]	[TARGET] dorthin | [PROGRAM] abführen [SCHLUSS]	NONE	Führe dorthin, führe ab und schließe	CONTINUES_ACROSS_LINE	dorthin → abführen [SCHLUSS]	dorthin → abführen [SCHLUSS]	[TARGET] dorthin | [PROGRAM] abführen [SCHLUSS]	NONE	0	Führe dorthin, führe ab und schließe	Führe dorthin, führe ab und schließe	NO	dorthin → abführen [SCHLUSS]	dorthin → abführen [SCHLUSS]	[TARGET] dorthin | [PROGRAM] abführen [SCHLUSS]	NONE	0	Führe dorthin, führe ab und schließe	Führe dorthin, führe ab und schließe	NO
B3-S021	B3	f83r	f83r.14|f83r.15	11	P08_FULL_REGISTER	Vollständige Werkstattphrase	LOCAL_GLOSSARY_NEEDED	10	8	9	1	auf Sollmaß einstellen → bereit → dorthin → dieser Posten → Sollmaß → dort absetzen → warm → dieser Posten → dorthin → bereit → dorthin umsetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [STATE_GRADE] bereit | [TARGET] dorthin | [OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [TARGET+STATE_GRADE] dort absetzen | [STATE_GRADE] warm | [OWNER_ITEM] dieser Posten | [TARGET] dorthin | [STATE_GRADE] bereit | [PROGRAM] dorthin umsetzen [SCHLUSS]	warm→handwarm	Stelle das Sollmaß ein, halte bereit, führe dorthin, lass den Posten absetzen, bis er handwarm ist, führe ihn erneut dorthin, stelle bereit, setze dort um und schließe	CONTINUES_ACROSS_LINE	auf Sollmaß einstellen → bereit → dorthin → dieser Posten → Sollmaß → dort absetzen → warm → dieser Posten → dorthin → bereit → dorthin umsetzen [SCHLUSS]	auf Sollmaß einstellen → bereit → dorthin → dieser Posten → Sollmaß → dort absetzen → handwarm → dieser Posten → dorthin → bereit → dorthin umsetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [STATE_GRADE] bereit | [TARGET] dorthin | [OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [TARGET+STATE_GRADE] dort absetzen | [STATE_GRADE] handwarm | [OWNER_ITEM] dieser Posten | [TARGET] dorthin | [STATE_GRADE] bereit | [PROGRAM] dorthin umsetzen [SCHLUSS]	cb57b696b815fdef9cb7	1	Stelle das Sollmaß ein, halte bereit, führe dorthin, lass den Posten absetzen, bis er handwarm ist, führe ihn erneut dorthin, stelle bereit, setze dort um und schließe	Stelle das Sollmaß ein, halte bereit, führe dorthin, lass den Posten absetzen, bis er handwarm ist, führe ihn erneut dorthin, stelle bereit, setze dort um und schließe	NO	auf Sollmaß einstellen → bereit → dorthin → dieser Posten → Sollmaß → dort absetzen → handwarm → dieser Posten → dorthin → bereit → dorthin umsetzen [SCHLUSS]	auf Sollmaß einstellen → bereit → dorthin → dieser Posten → Sollmaß → dort absetzen → kurz bereit halten → dieser Posten → dorthin → bereit → dorthin umsetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [STATE_GRADE] bereit | [TARGET] dorthin | [OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [TARGET+STATE_GRADE] dort absetzen | [STATE_GRADE] kurz bereit halten | [OWNER_ITEM] dieser Posten | [TARGET] dorthin | [STATE_GRADE] bereit | [PROGRAM] dorthin umsetzen [SCHLUSS]	cb57b696b815fdef9cb7	1	Stelle das Sollmaß ein, halte bereit, führe dorthin, lass den Posten absetzen, bis er handwarm ist, führe ihn erneut dorthin, stelle bereit, setze dort um und schließe	Stelle das Sollmass ein, halte bereit, fuehre dorthin, lass dort absetzen, halte den Posten kurz bereit, fuehre ihn erneut dorthin, setze um und schliesse.	YES
B3-S022	B3	f83r	f83r.15	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	Folgeumsetzung [SCHLUSS]	[PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	Führe die Folgeumsetzung aus und schließe	CONTINUES_ACROSS_LINE	Folgeumsetzung [SCHLUSS]	Folgeumsetzung [SCHLUSS]	[PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	0	Führe die Folgeumsetzung aus und schließe	Führe die Folgeumsetzung aus und schließe	NO	Folgeumsetzung [SCHLUSS]	Folgeumsetzung [SCHLUSS]	[PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	0	Führe die Folgeumsetzung aus und schließe	Führe die Folgeumsetzung aus und schließe	NO
B3-S023	B3	f83r	f83r.15	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	Führe ab und schließe	CONTINUES_ACROSS_LINE	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO
B3-S024	B3	f83r	f83r.16	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	Setze um und schließe	CONTINUES_ACROSS_LINE	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze um und schließe	Setze um und schließe	NO	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze um und schließe	Setze um und schließe	NO
B3-S025	B3	f83r	f83r.16	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	Setze um und schließe	CONTINUES_ACROSS_LINE	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze um und schließe	Setze um und schließe	NO	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze um und schließe	Setze um und schließe	NO
B3-S026	B3	f83r	f83r.16|f83r.20	7	P07_MATERIAL_PROCESS	Materialvorgang	LOCAL_GLOSSARY_NEEDED	6	3	4	2	Becken → Absetzmaß → umsetzen → eine Portion zugeben → bereit → klar → länger sammeln [SCHLUSS]	[OPERATION] Becken | [QUANTITY+STATE_GRADE] Absetzmaß | [OWNER_ITEM+OPERATION] umsetzen | [QUANTITY+OPERATION] eine Portion zugeben | [STATE_GRADE] bereit | [STATE_GRADE] klar | [PROGRAM] länger sammeln [SCHLUSS]	Becken→Sammelbecken	Stelle das Sammelbecken bereit, warte bis zum Absetzmaß, setze um, gib eine Portion zu, halte bereit, warte, bis der Posten klar ist, sammle länger und schließe	CONTINUES_ACROSS_LINE	Becken → Absetzmaß → umsetzen → eine Portion zugeben → bereit → klar → länger sammeln [SCHLUSS]	Auffangbecken → Absetzmaß → umsetzen → eine Portion zugeben → bereit → klar → länger sammeln [SCHLUSS]	[OPERATION] Auffangbecken | [QUANTITY+STATE_GRADE] Absetzmaß | [OWNER_ITEM+OPERATION] umsetzen | [QUANTITY+OPERATION] eine Portion zugeben | [STATE_GRADE] bereit | [STATE_GRADE] klar | [PROGRAM] länger sammeln [SCHLUSS]	342c3f0777337648f4b3	1	Stelle das Sammelbecken bereit, warte bis zum Absetzmaß, setze um, gib eine Portion zu, halte bereit, warte, bis der Posten klar ist, sammle länger und schließe	Stelle das Auffangbecken bereit, warte bis zum Absetzmaß, setze um, gib eine Portion zu, halte bereit, warte bis der Posten klar ist, sammle länger und schließe.	YES	Auffangbecken → Absetzmaß → umsetzen → eine Portion zugeben → bereit → klar → länger sammeln [SCHLUSS]	von dort umsetzen → Absetzmaß → umsetzen → eine Portion zugeben → bereit → klar → länger sammeln [SCHLUSS]	[OPERATION] von dort umsetzen | [QUANTITY+STATE_GRADE] Absetzmaß | [OWNER_ITEM+OPERATION] umsetzen | [QUANTITY+OPERATION] eine Portion zugeben | [STATE_GRADE] bereit | [STATE_GRADE] klar | [PROGRAM] länger sammeln [SCHLUSS]	342c3f0777337648f4b3	1	Stelle das Auffangbecken bereit, warte bis zum Absetzmaß, setze um, gib eine Portion zu, halte bereit, warte bis der Posten klar ist, sammle länger und schließe.	Setze von dort um, warte bis zum Absetzmass, setze erneut um, gib eine Portion zu, halte bereit, pruefe den Klarpunkt, sammle laenger und schliesse.	YES
B3-S027	B3	f83r	f83r.20	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	Nimm die lange Folge und schließe	CONTINUES_ACROSS_LINE	lange Folge [SCHLUSS]	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	0	Nimm die lange Folge und schließe	Nimm die lange Folge und schließe	NO	lange Folge [SCHLUSS]	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	0	Nimm die lange Folge und schließe	Nimm die lange Folge und schließe	NO
B3-S028	B3	f83r	f83r.20	2	P07_MATERIAL_PROCESS	Materialvorgang	CORE_16_ONLY	1	1	1	0	länger ansetzen → kurz ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	Setze länger, dann kurz an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen → kurz ansetzen [SCHLUSS]	länger ansetzen → kurz ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	0	Setze länger, dann kurz an und schließe	Setze länger, dann kurz an und schließe	NO	länger ansetzen → kurz ansetzen [SCHLUSS]	länger ansetzen → kurz ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	0	Setze länger, dann kurz an und schließe	Setze länger, dann kurz an und schließe	NO
B3-S029	B3	f83r	f83r.20	3	P02_ACTION	Handlungskette	LOCAL_GLOSSARY_NEEDED	2	1	1	1	fortsetzen → Spülung → kurz ansetzen [SCHLUSS]	[ORDER+OPERATION] fortsetzen | [OPERATION] Spülung | [PROGRAM] kurz ansetzen [SCHLUSS]	Spülung→erste Spülung	Führe nach der ersten Spülung weiter, setze kurz an und schließe	CONTINUES_ACROSS_LINE	fortsetzen → Spülung → kurz ansetzen [SCHLUSS]	fortsetzen → Vorspülung → kurz ansetzen [SCHLUSS]	[ORDER+OPERATION] fortsetzen | [OPERATION] Vorspülung | [PROGRAM] kurz ansetzen [SCHLUSS]	9247e38d29c79a0d2fa5	1	Führe nach der ersten Spülung weiter, setze kurz an und schließe	Führe nach der Vorspülung weiter, setze kurz an und schließe.	YES	fortsetzen → Vorspülung → kurz ansetzen [SCHLUSS]	fortsetzen → vollstaendig halten → kurz ansetzen [SCHLUSS]	[ORDER+OPERATION] fortsetzen | [OPERATION] vollstaendig halten | [PROGRAM] kurz ansetzen [SCHLUSS]	9247e38d29c79a0d2fa5	1	Führe nach der Vorspülung weiter, setze kurz an und schließe.	Fuehre weiter, halte den Posten vollstaendig, setze kurz an und schliesse.	YES
B3-S030	B3	f83r	f83r.20|f83r.22	4	P08_FULL_REGISTER	Vollständige Werkstattphrase	PRODUCTIVE_EXTENDED	3	2	3	0	Posten ansetzen → Sollmaß → Wasser weiterleiten → Folgeumsetzung [SCHLUSS]	[OWNER_ITEM+OPERATION] Posten ansetzen | [QUANTITY] Sollmaß | [MEDIUM+OPERATION+FLOW_TRANSFER] Wasser weiterleiten | [PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	CONTINUES_ACROSS_LINE	Posten ansetzen → Sollmaß → Wasser weiterleiten → Folgeumsetzung [SCHLUSS]	Posten ansetzen → Sollmaß → Wasser weiterleiten → Folgeumsetzung [SCHLUSS]	[OWNER_ITEM+OPERATION] Posten ansetzen | [QUANTITY] Sollmaß | [MEDIUM+OPERATION+FLOW_TRANSFER] Wasser weiterleiten | [PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	0	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	NO	Posten ansetzen → Sollmaß → Wasser weiterleiten → Folgeumsetzung [SCHLUSS]	Posten ansetzen → Sollmaß → Wasser weiterleiten → Folgeumsetzung [SCHLUSS]	[OWNER_ITEM+OPERATION] Posten ansetzen | [QUANTITY] Sollmaß | [MEDIUM+OPERATION+FLOW_TRANSFER] Wasser weiterleiten | [PROGRAM] Folgeumsetzung [SCHLUSS]	NONE	0	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	NO
B3-S031	B3	f83r	f83r.22	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	Setze länger an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO
B3-S032	B3	f83r	f83r.22	5	P07_MATERIAL_PROCESS	Materialvorgang	LOCAL_GLOSSARY_NEEDED	4	1	3	1	Portion umsetzen → umsetzen → Wanne → Folgemaß → kurze Folge [SCHLUSS]	[QUANTITY+OPERATION] Portion umsetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] Wanne | [QUANTITY+ORDER] Folgemaß | [PROGRAM] kurze Folge [SCHLUSS]	NONE	Setze eine Portion um, führe sie in die Wanne, stelle das Folgemaß ein, nimm die kurze Folge und schließe	CONTINUES_ACROSS_LINE	Portion umsetzen → umsetzen → Wanne → Folgemaß → kurze Folge [SCHLUSS]	Portion umsetzen → umsetzen → Wanne → Folgemaß → kurze Folge [SCHLUSS]	[QUANTITY+OPERATION] Portion umsetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] Wanne | [QUANTITY+ORDER] Folgemaß | [PROGRAM] kurze Folge [SCHLUSS]	NONE	0	Setze eine Portion um, führe sie in die Wanne, stelle das Folgemaß ein, nimm die kurze Folge und schließe	Setze eine Portion um, führe sie in die Wanne, stelle das Folgemaß ein, nimm die kurze Folge und schließe	NO	Portion umsetzen → umsetzen → Wanne → Folgemaß → kurze Folge [SCHLUSS]	Portion umsetzen → umsetzen → kurzes Folgemass → Folgemaß → kurze Folge [SCHLUSS]	[QUANTITY+OPERATION] Portion umsetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] kurzes Folgemass | [QUANTITY+ORDER] Folgemaß | [PROGRAM] kurze Folge [SCHLUSS]	1779decef17481ec2853	1	Setze eine Portion um, führe sie in die Wanne, stelle das Folgemaß ein, nimm die kurze Folge und schließe	Setze eine Portion um, stelle ein kurzes Folgemass und danach das Folgemass ein, fuehre die kurze Folge aus und schliesse.	YES
B3-S033	B3	f83r	f83r.22	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	abziehen [SCHLUSS]	[PROGRAM] abziehen [SCHLUSS]	NONE	Ziehe ab und schließe	CONTINUES_ACROSS_LINE	abziehen [SCHLUSS]	abziehen [SCHLUSS]	[PROGRAM] abziehen [SCHLUSS]	NONE	0	Ziehe ab und schließe	Ziehe ab und schließe	NO	abziehen [SCHLUSS]	abziehen [SCHLUSS]	[PROGRAM] abziehen [SCHLUSS]	NONE	0	Ziehe ab und schließe	Ziehe ab und schließe	NO
B3-S034	B3	f83r	f83r.24	6	P08_FULL_REGISTER	Vollständige Werkstattphrase	RECURRENT_WORD_DECK_NEEDED	5	1	4	0	Sollstufe → bereit → zerkleinern → Folgemaß → untere Zielstelle → absetzen [SCHLUSS]	[QUANTITY+STATE_GRADE] Sollstufe | [STATE_GRADE] bereit | [OPERATION] zerkleinern | [QUANTITY+ORDER] Folgemaß | [TARGET] untere Zielstelle | [PROGRAM] absetzen [SCHLUSS]	NONE	Bringe auf Sollstufe, halte bereit, bearbeite gleichmäßig, stelle das Folgemaß ein, führe zur unteren Zielstelle, lass absetzen und schließe	CONTINUES_ACROSS_LINE	Sollstufe → bereit → zerkleinern → Folgemaß → untere Zielstelle → absetzen [SCHLUSS]	Sollstufe → bereit → zerkleinern → Folgemaß → untere Zielstelle → absetzen [SCHLUSS]	[QUANTITY+STATE_GRADE] Sollstufe | [STATE_GRADE] bereit | [OPERATION] zerkleinern | [QUANTITY+ORDER] Folgemaß | [TARGET] untere Zielstelle | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Bringe auf Sollstufe, halte bereit, bearbeite gleichmäßig, stelle das Folgemaß ein, führe zur unteren Zielstelle, lass absetzen und schließe	Bringe auf Sollstufe, halte bereit, bearbeite gleichmäßig, stelle das Folgemaß ein, führe zur unteren Zielstelle, lass absetzen und schließe	NO	Sollstufe → bereit → zerkleinern → Folgemaß → untere Zielstelle → absetzen [SCHLUSS]	Sollstufe → bereit → zerkleinern → Folgemaß → untere Zielstelle → absetzen [SCHLUSS]	[QUANTITY+STATE_GRADE] Sollstufe | [STATE_GRADE] bereit | [OPERATION] zerkleinern | [QUANTITY+ORDER] Folgemaß | [TARGET] untere Zielstelle | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Bringe auf Sollstufe, halte bereit, bearbeite gleichmäßig, stelle das Folgemaß ein, führe zur unteren Zielstelle, lass absetzen und schließe	Bringe auf Sollstufe, halte bereit, bearbeite gleichmäßig, stelle das Folgemaß ein, führe zur unteren Zielstelle, lass absetzen und schließe	NO
B4-S001	B4	f83r	f83r.25	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	Setze länger an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO
B4-S002	B4	f83r	f83r.25	3	P07_MATERIAL_PROCESS	Materialvorgang	LOCAL_GLOSSARY_NEEDED	2	1	1	1	Becken → länger ansetzen → kurz ansetzen [SCHLUSS]	[TARGET] Becken | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	Bereite das Becken vor, setze länger und dann kurz an und schließe	CONTINUES_ACROSS_LINE	Becken → länger ansetzen → kurz ansetzen [SCHLUSS]	Arbeitsbecken → länger ansetzen → kurz ansetzen [SCHLUSS]	[TARGET] Arbeitsbecken | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	e2eb77ca9d9e1a8ba29a	1	Bereite das Becken vor, setze länger und dann kurz an und schließe	Bereite das Arbeitsbecken vor, setze länger und dann kurz an und schließe.	YES	Arbeitsbecken → länger ansetzen → kurz ansetzen [SCHLUSS]	diesen Posten weiterfuehren → länger ansetzen → kurz ansetzen [SCHLUSS]	[TARGET] diesen Posten weiterfuehren | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [PROGRAM] kurz ansetzen [SCHLUSS]	e2eb77ca9d9e1a8ba29a	1	Bereite das Arbeitsbecken vor, setze länger und dann kurz an und schließe.	Fuehre diesen Posten weiter, setze ihn laenger und dann kurz an und schliesse.	YES
B4-S003	B4	f83r	f83r.25|f83r.26	7	P08_FULL_REGISTER	Vollständige Werkstattphrase	PRODUCTIVE_EXTENDED	6	4	6	0	umsetzen → danach dorthin → Folgeposten → länger ansetzen → Posten ansetzen → fortsetzen → absetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET] danach dorthin | [OWNER_ITEM+ORDER] Folgeposten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [OWNER_ITEM+OPERATION] Posten ansetzen | [ORDER+OPERATION] fortsetzen | [PROGRAM] absetzen [SCHLUSS]	NONE	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	CONTINUES_ACROSS_LINE	umsetzen → danach dorthin → Folgeposten → länger ansetzen → Posten ansetzen → fortsetzen → absetzen [SCHLUSS]	umsetzen → danach dorthin → Folgeposten → länger ansetzen → Posten ansetzen → fortsetzen → absetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET] danach dorthin | [OWNER_ITEM+ORDER] Folgeposten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [OWNER_ITEM+OPERATION] Posten ansetzen | [ORDER+OPERATION] fortsetzen | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	NO	umsetzen → danach dorthin → Folgeposten → länger ansetzen → Posten ansetzen → fortsetzen → absetzen [SCHLUSS]	umsetzen → danach dorthin → Folgeposten → länger ansetzen → Posten ansetzen → fortsetzen → absetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET] danach dorthin | [OWNER_ITEM+ORDER] Folgeposten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [OWNER_ITEM+OPERATION] Posten ansetzen | [ORDER+OPERATION] fortsetzen | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	NO
B4-S004	B4	f83r	f83r.26	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	befestigen [SCHLUSS]	[PROGRAM] befestigen [SCHLUSS]	NONE	Befestige den Posten und schließe	CONTINUES_ACROSS_LINE	befestigen [SCHLUSS]	befestigen [SCHLUSS]	[PROGRAM] befestigen [SCHLUSS]	NONE	0	Befestige den Posten und schließe	Befestige den Posten und schließe	NO	befestigen [SCHLUSS]	befestigen [SCHLUSS]	[PROGRAM] befestigen [SCHLUSS]	NONE	0	Befestige den Posten und schließe	Befestige den Posten und schließe	NO
