event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E1892	f67r2	f67r2.63	OWNER_ADDRESS_OR_DIAGRAM	okodar	OK+O+DA+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; zweite Bildstufe; Zustandsmarke
P912-E1893	f67r2	f67r2.64	OWNER_ADDRESS_OR_DIAGRAM	s	S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen
P912-E1894	f67r2	f67r2.64	OWNER_ADDRESS_OR_DIAGRAM	air	AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Ringlauf
P912-E1895	f67r2	f67r2.65	OWNER_ADDRESS_OR_DIAGRAM	soear	S+O+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; Reihe aufrufen; erster Grad; Quell- oder Bezugsstelle
P912-E1896	f67r2	f67r2.66	OWNER_ADDRESS_OR_DIAGRAM	cpheey	CPH+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Gegenplatz; zweiter Grad; dieser Bildplatz
P912-E1897	f67r2	f67r2.67	OWNER_ADDRESS_OR_DIAGRAM	okodar	OK+O+DA+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; zweite Bildstufe; Zustandsmarke
P912-E1898	f67r2	f67r2.68	OWNER_ADDRESS_OR_DIAGRAM	oepchod	O+E+P+CH+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; erster Grad; Platz besetzen; Klasse oder Figur kennzeichnen; Reihe aufrufen; Unterplatz
P912-E1899	f67r2	f67r2.69	OWNER_ADDRESS_OR_DIAGRAM	s	S	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen
P912-E1900	f67r2	f67r2.69	OWNER_ADDRESS_OR_DIAGRAM	ay	A_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	lokale Bildadresse; dieser Bildplatz
P912-E1901	f67r2	f67r2.70	OWNER_ADDRESS_OR_DIAGRAM	osar	O+S+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Bildklasse auswählen; Quell- oder Bezugsstelle
P912-E1902	f67r2	f67r2.71	OWNER_ADDRESS_OR_DIAGRAM	oran	OR+AN	LOCAL_NOMENCLATOR_OR_ADDRESS	Eintragsklasse; zusätzlicher Eintrag
P912-E1903	f67r2	f67r2.72	WORKSHOP_PROSE	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	AUS DEM BEZEICHNETEN TEIL
P912-E1904	f67r2	f67r2.72	WORKSHOP_PROSE	aldaiin	AL+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; bezeichneter Teil; Sollmaß
P912-E1905	f67r2	f67r2.72	WORKSHOP_PROSE	ydaiin	Y+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; bezeichneter Teil; Sollmaß
P912-E1906	f67r2	f67r2.72	WORKSHOP_PROSE	qkoy	CARRIER_Q+K+O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Material zugeben; Arbeitsgang ausführen; dieser Arbeitsgegenstand
P912-E1907	f67r2	f67r2.72	WORKSHOP_PROSE	ydaiin	Y+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; bezeichneter Teil; Sollmaß
P912-E1908	f67r2	f67r2.72	WORKSHOP_PROSE	qofair	CARRIER_Q+O+LOCAL_CHAR_F+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; über einen Nebenpfad; Flüssigkeits- oder Stationslauf
P912-E1909	f67r2	f67r2.72	WORKSHOP_PROSE	ypair	Y+P+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material einsetzen; Flüssigkeits- oder Stationslauf
P912-E1910	f67r2	f67r2.72	WORKSHOP_PROSE	ykoaiin	Y+K+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Arbeitsgang ausführen; Sollmaß
P912-E1911	f67r2	f67r2.72	WORKSHOP_PROSE	ydoly	Y+D_ADDR+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; bezeichneter Teil; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E1912	f67r2	f67r2.72	WORKSHOP_PROSE	ytalchos	Y+T+AL+CH+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; Ziel- oder Anschlussstelle; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsvariante auswählen
P912-E1913	f67r2	f67r2.72	WORKSHOP_PROSE	oly	OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E1914	f67r2	f67r2.72	WORKSHOP_PROSE	okey	OK+E+Y	LEARNED_FORMULA_CARD	KURZ ANSETZEN
P912-E1915	f67r2	f67r2.73	WORKSHOP_PROSE	sshey	S+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1916	f67r2	f67r2.73	WORKSHOP_PROSE	sy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1917	f67r2	f67r2.73	WORKSHOP_PROSE	shees	SH+EE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; länger oder gehalten; Arbeitsvariante auswählen
P912-E1918	f67r2	f67r2.73	WORKSHOP_PROSE	qeykeey	CARRIER_Q+E+Y+K+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; kurz oder direkt; dieser Arbeitsgegenstand; Material zugeben; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1919	f67r2	f67r2.73	WORKSHOP_PROSE	ykchey	Y+K+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1920	f67r2	f67r2.73	WORKSHOP_PROSE	ykchey	Y+K+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1921	f67r2	f67r2.73	WORKSHOP_PROSE	qokeochy	OK+E+O+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; Arbeitsgang ausführen; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand
P912-E1922	f67r2	f67r2.73	WORKSHOP_PROSE	oaiin	O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Sollmaß
P912-E1923	f67r2	f67r2.73	WORKSHOP_PROSE	okol	OK+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; im selben Arbeitsgang fortfahren
P912-E1924	f67r2	f67r2.73	WORKSHOP_PROSE	ar	AR	LEARNED_FORMULA_CARD	AUS DER QUELLE
P912-E1925	f67r2	f67r2.73	WORKSHOP_PROSE	olar	OL+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Entnahmestelle
P912-E1926	f67r2	f67r2.74	WORKSHOP_PROSE	yshey	Y+SH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1927	f67r2	f67r2.74	WORKSHOP_PROSE	qokeeody	OK+EE+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1928	f67r2	f67r2.74	WORKSHOP_PROSE	cheos	CHEO+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Auszug; Arbeitsvariante auswählen
P912-E1929	f67r2	f67r2.74	WORKSHOP_PROSE	oeeos	O+EE+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; länger oder gehalten; Arbeitsgang ausführen; Arbeitsvariante auswählen
P912-E1930	f67r2	f67r2.74	WORKSHOP_PROSE	qockhy	CARRIER_Q+O+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; durch einen Durchlass führen; dieser Arbeitsgegenstand
P912-E1931	f67r2	f67r2.74	WORKSHOP_PROSE	chos	CH+O+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Arbeitsvariante auswählen
P912-E1932	f67r2	f67r2.74	WORKSHOP_PROSE	aiin	AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS
P912-E1933	f67r2	f67r2.74	WORKSHOP_PROSE	okeeody	OK+EE+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsgang ausführen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1934	f67r2	f67r2.74	WORKSHOP_PROSE	qokoaiin	OK+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgang ausführen; Sollmaß
P912-E1935	f67r2	f67r2.74	WORKSHOP_PROSE	odain	O+D_ADDR+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; bezeichneter Teil; Portion
P912-E1936	f67r2	f67r2.74	WORKSHOP_PROSE	ar	AR	LEARNED_FORMULA_CARD	AUS DER QUELLE
P912-E1937	f67r2	f67r2.74	WORKSHOP_PROSE	air	AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Flüssigkeits- oder Stationslauf
P912-E1938	f67r2	f67r2.74	WORKSHOP_PROSE	ay	A_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	lokale Arbeitsstelle; dieser Arbeitsgegenstand
P912-E1939	f68r1	f68r1.1	WORKSHOP_PROSE	shokchy	SH+OK+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand
P912-E1940	f68r1	f68r1.1	WORKSHOP_PROSE	chteey	CH+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang einstellen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1941	f68r1	f68r1.1	WORKSHOP_PROSE	choteey	CH+OT+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; danach oder nächster Posten; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1942	f68r1	f68r1.1	WORKSHOP_PROSE	cphol	CPH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	umleiten; im selben Arbeitsgang fortfahren
P912-E1943	f68r1	f68r1.1	WORKSHOP_PROSE	cheor	CHEO+R	LEARNED_FORMULA_CARD	AUSZUG MARKIEREN
P912-E1944	f68r1	f68r1.1	WORKSHOP_PROSE	opcheeol	O+P+CH+EE+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; bezeichneten Anteil entnehmen; länger oder gehalten; im selben Arbeitsgang fortfahren
P912-E1945	f68r1	f68r1.1	WORKSHOP_PROSE	otor	OT+OR	LEARNED_FORMULA_CARD	DER NAECHSTE ANSATZ
P912-E1946	f68r1	f68r1.1	WORKSHOP_PROSE	choctheeey	CH+O+CTH+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bis bereit führen; vollständig; dieser Arbeitsgegenstand
P912-E1947	f68r1	f68r1.1	WORKSHOP_PROSE	okchoal	OK+CH+O+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; bezeichneten Anteil entnehmen; Arbeitsgang ausführen; Ziel- oder Anschlussstelle
P912-E1948	f68r1	f68r1.2	WORKSHOP_PROSE	tochso	T+O+CH+S+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Arbeitsgang ausführen; bezeichneten Anteil entnehmen; Arbeitsvariante auswählen; Arbeitsgang ausführen
P912-E1949	f68r1	f68r1.2	WORKSHOP_PROSE	otchl	OT+CH+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; bezeichneten Anteil entnehmen; entlang des Arbeitswegs führen
P912-E1950	f68r1	f68r1.2	WORKSHOP_PROSE	qokeeedy	OK+EEE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; vollständig; Arbeitsschritt schließen
P912-E1951	f68r1	f68r1.2	WORKSHOP_PROSE	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	LAENGER HALTEN
P912-E1952	f68r1	f68r1.2	WORKSHOP_PROSE	cheeteey	CH+EE+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; länger oder gehalten; Arbeitsgang einstellen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1953	f68r1	f68r1.2	WORKSHOP_PROSE	yteody	Y+T+E+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; kurz oder direkt; Arbeitsgang ausführen; Arbeitsschritt schließen
P912-E1954	f68r1	f68r1.2	WORKSHOP_PROSE	chpor	CH+P+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Material einsetzen; Ansatz oder Zubereitung
P912-E1955	f68r1	f68r1.2	WORKSHOP_PROSE	cheokorchey	CHEO+K+OR+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Auszug; Material zugeben; Ansatz oder Zubereitung; bezeichneten Anteil entnehmen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1956	f68r1	f68r1.2	WORKSHOP_PROSE	chod	CH+O+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; Arbeitsgang ausführen; bezeichneter Teil
P912-E1957	f68r1	f68r1.3	WORKSHOP_PROSE	ykor	Y+K+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; Ansatz oder Zubereitung
P912-E1958	f68r1	f68r1.3	WORKSHOP_PROSE	shey	SH+E+Y	LEARNED_FORMULA_CARD	KURZ HALTEN
P912-E1959	f68r1	f68r1.3	WORKSHOP_PROSE	qocheey	CARRIER_Q+O+CH+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; bezeichneten Anteil entnehmen; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1960	f68r1	f68r1.3	WORKSHOP_PROSE	chokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E1961	f68r1	f68r1.3	WORKSHOP_PROSE	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E1962	f68r1	f68r1.3	WORKSHOP_PROSE	ror	R+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Zustand kennzeichnen; Ansatz oder Zubereitung
P912-E1963	f68r1	f68r1.3	WORKSHOP_PROSE	eckhear	E+CKH+E+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	kurz oder direkt; durch einen Durchlass führen; kurz oder direkt; Entnahmestelle
P912-E1964	f68r1	f68r1.3	WORKSHOP_PROSE	daram	DA+R+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Zustand kennzeichnen; lokale Arbeitsstelle; Innenstelle
P912-E1965	f68r1	f68r1.4	WORKSHOP_PROSE	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; bezeichneten Anteil entnehmen; Ansatz oder Zubereitung
P912-E1966	f68r1	f68r1.4	WORKSHOP_PROSE	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; lokale Arbeitsstelle; auf der Unterstufe; Arbeitsstufe
P912-E1967	f68r1	f68r1.5	WORKSHOP_PROSE	yky	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Material zugeben; dieser Arbeitsgegenstand
P912-E1968	f68r1	f68r1.6	WORKSHOP_PROSE	dary	DA+R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	zweite Arbeitsstufe; Zustand kennzeichnen; dieser Arbeitsgegenstand
P912-E1969	f68r1	f68r1.7	WORKSHOP_PROSE	chkchykoly	CHK+CH+Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand; Material zugeben; im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E1970	f68r1	f68r1.8	OWNER_ADDRESS_OR_DIAGRAM	okodaly	OK+O+DA+L+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; zweite Bildstufe; Bildverbindung; dieser Bildplatz
P912-E1971	f68r1	f68r1.9	OWNER_ADDRESS_OR_DIAGRAM	odchecthy	O+D_ADDR+CH+E+CTH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Unterplatz; Klasse oder Figur kennzeichnen; erster Grad; Bereitschaftsklasse; dieser Bildplatz
P912-E1972	f68r1	f68r1.10	OWNER_ADDRESS_OR_DIAGRAM	otcheody	OT+CHEO+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; lokaler Eintrag; Unterplatz; dieser Bildplatz
P912-E1973	f68r1	f68r1.11	OWNER_ADDRESS_OR_DIAGRAM	okoaly	OK+O+AL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; Zielplatz; dieser Bildplatz
P912-E1974	f68r1	f68r1.12	OWNER_ADDRESS_OR_DIAGRAM	chocfhy	CH+O+CFH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; Reihe aufrufen; Trennklasse; dieser Bildplatz
P912-E1975	f68r1	f68r1.13	OWNER_ADDRESS_OR_DIAGRAM	octhey	O+CTH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Bereitschaftsklasse; erster Grad; dieser Bildplatz
P912-E1976	f68r1	f68r1.14	OWNER_ADDRESS_OR_DIAGRAM	otshey	OT+SH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Bezug festhalten; erster Grad; dieser Bildplatz
P912-E1977	f68r1	f68r1.15	OWNER_ADDRESS_OR_DIAGRAM	otydy	OT+Y+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieser Bildplatz; Unterplatz; dieser Bildplatz
P912-E1978	f68r1	f68r1.16	OWNER_ADDRESS_OR_DIAGRAM	okear	OK+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; erster Grad; Quell- oder Bezugsstelle
P912-E1979	f68r1	f68r1.17	OWNER_ADDRESS_OR_DIAGRAM	cphocthy	CPH+O+CTH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Gegenplatz; Reihe aufrufen; Bereitschaftsklasse; dieser Bildplatz
P912-E1980	f68r1	f68r1.18	OWNER_ADDRESS_OR_DIAGRAM	ytchody	Y+T+CH+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Platz oder Wert einstellen; Klasse oder Figur kennzeichnen; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E1981	f68r1	f68r1.19	OWNER_ADDRESS_OR_DIAGRAM	otys	OT+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieser Bildplatz; Bildklasse auswählen
P912-E1982	f68r1	f68r1.20	OWNER_ADDRESS_OR_DIAGRAM	olor	OL+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	dieselbe Reihe fortführen; Eintragsklasse
P912-E1983	f68r1	f68r1.21	OWNER_ADDRESS_OR_DIAGRAM	ockhy	O+CKH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Verbindung oder Durchlass; dieser Bildplatz
P912-E1984	f68r1	f68r1.22	OWNER_ADDRESS_OR_DIAGRAM	ofcheor	O+LOCAL_CHAR_F+CHEO+R	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Nebenreihe oder Seitenzweig; lokaler Eintrag; Zustandsmarke
P912-E1985	f68r1	f68r1.23	OWNER_ADDRESS_OR_DIAGRAM	otchdy	OT+CHD+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; zu Gegen- oder Folgeplatz wechseln; Bildeintrag schließen
P912-E1986	f68r1	f68r1.24	OWNER_ADDRESS_OR_DIAGRAM	otykchs	OT+Y+K+CH+S	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieser Bildplatz; Wert zuordnen; Klasse oder Figur kennzeichnen; Bildklasse auswählen
P912-E1987	f68r1	f68r1.25	OWNER_ADDRESS_OR_DIAGRAM	otol	OT+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; dieselbe Reihe fortführen
P912-E1988	f68r1	f68r1.26	OWNER_ADDRESS_OR_DIAGRAM	otor	OT+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Eintragsklasse
P912-E1989	f68r1	f68r1.27	OWNER_ADDRESS_OR_DIAGRAM	oiinar	O+IIN+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Wertstufe; Quell- oder Bezugsstelle
P912-E1990	f68r1	f68r1.28	OWNER_ADDRESS_OR_DIAGRAM	okoldy	OK+OL+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; dieselbe Reihe fortführen; Bildeintrag schließen
P912-E1991	f68r1	f68r1.29	OWNER_ADDRESS_OR_DIAGRAM	ykchdy	Y+K+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	dieser Bildplatz; Wert zuordnen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1992	f68r1	f68r1.30	OWNER_ADDRESS_OR_DIAGRAM	oeeody	O+EE+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; zweiter Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E1993	f68r1	f68r1.31	OWNER_ADDRESS_OR_DIAGRAM	ocphy	O+CPH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Gegenplatz; dieser Bildplatz
P912-E1994	f68r1	f68r1.32	OWNER_ADDRESS_OR_DIAGRAM	okeeodal	OK+EE+O+DA+L	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; zweite Bildstufe; Bildverbindung
P912-E1995	f68r1	f68r1.33	OWNER_ADDRESS_OR_DIAGRAM	okshor	OK+SH+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Bezug festhalten; Eintragsklasse
P912-E1996	f68r1	f68r1.34	OWNER_ADDRESS_OR_DIAGRAM	osdaiin	O+S+D_ADDR+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; Bildklasse auswählen; Unterplatz; verzeichneter Sollwert
P912-E1997	f68r1	f68r1.35	OWNER_ADDRESS_OR_DIAGRAM	otochedy	OT+O+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; Reihe aufrufen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1998	f68r1	f68r1.36	OWNER_ADDRESS_OR_DIAGRAM	dolchedy	D_ADDR+OL+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; dieselbe Reihe fortführen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1999	f68r1	f68r1.37	OWNER_ADDRESS_OR_DIAGRAM	oky	OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; dieser Bildplatz
P912-E2000	f68r1	f68r1.37	OWNER_ADDRESS_OR_DIAGRAM	okchdy	OK+CHD+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; zu Gegen- oder Folgeplatz wechseln; Bildeintrag schließen
P912-E2001	f68r1	f68r1.37	OWNER_ADDRESS_OR_DIAGRAM	okardy	OK+AR+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Quell- oder Bezugsstelle; Unterplatz; dieser Bildplatz
P912-E2002	f68r1	f68r1.37	OWNER_ADDRESS_OR_DIAGRAM	qear	CARRIER_Q+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Eintrittsform einer Bildkarte; erster Grad; Quell- oder Bezugsstelle
P912-E2003	f68r1	f68r1.37	OWNER_ADDRESS_OR_DIAGRAM	oygy	O+Y+G_LABEL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Reihe aufrufen; dieser Bildplatz; Prüfmarke am Eintrag; dieser Bildplatz
P912-E2004	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	Unterplatz; Ringlauf
P912-E2005	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	cheyky	CH+E+Y+K+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; erster Grad; dieser Bildplatz; Wert zuordnen; dieser Bildplatz
P912-E2006	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	otaza	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	nächster Bildplatz; lokale Bildadresse; Zwischenadresse; lokale Bildadresse
P912-E2007	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	sar	S+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildklasse auswählen; Quell- oder Bezugsstelle
P912-E2008	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle
P912-E2009	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	chykar	CH+Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Klasse oder Figur kennzeichnen; dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2010	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	okoirsh	OK+O+LOCAL_CHAR_I+R+SH	LOCAL_NOMENCLATOR_OR_ADDRESS	Bildplatz aktivieren; Reihe aufrufen; Unterindex; Zustandsmarke; Bezug festhalten
P912-E2011	f69v	f69v.1	OWNER_ADDRESS_OR_DIAGRAM	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	Quell- oder Bezugsstelle
