1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
8762	87	9	81	6	18	66	3	3	54	12	122	9	113	93	2	4	4	1	5	5	5	CHECK
8763	87	9	81	6	18	66	3	3	54	12	123	9	114	93	2	4	4	2	6	6	6	CHECK
8764	87	9	81	6	18	66	3	3	54	12	124	9	115	93	2	4	4	3	7	0	0	CHECK
8765	87	9	81	6	18	66	3	3	54	12	125	9	116	93	2	4	4	4	8	1	1	CHECK
8766	87	9	81	6	18	66	3	3	54	12	126	9	117	93	2	4	4	5	9	2	2	CHECK
8767	87	9	81	6	18	66	3	3	54	12	127	9	118	93	2	4	4	6	10	3	3	CHECK
8768	87	9	81	6	18	66	3	3	54	12	128	9	119	93	2	4	4	0	4	4	4	CHECK
8769	87	9	81	6	18	66	3	3	54	12	129	9	120	93	2	4	4	1	5	5	5	CHECK
8770	87	9	81	6	18	67	3	3	54	13	130	9	121	93	2	4	4	2	6	6	6	CHECK
8771	87	9	81	6	18	67	3	3	54	13	131	9	122	93	2	4	4	3	7	0	0	CHECK
8772	87	9	81	6	18	67	3	3	54	13	132	9	123	93	2	4	4	4	8	1	1	CHECK
8773	87	9	81	6	18	67	3	3	54	13	133	9	124	93	2	4	4	5	9	2	2	CHECK
8774	87	9	81	6	18	67	3	3	54	13	134	9	125	93	2	4	4	6	10	3	3	CHECK
8775	87	9	81	6	18	67	3	3	54	13	135	9	126	93	2	4	4	0	4	4	4	CHECK
8776	87	9	81	6	18	67	3	3	54	13	136	9	127	93	2	4	4	1	5	5	5	CHECK
8777	87	9	81	6	18	67	3	3	54	13	137	9	128	93	2	4	4	2	6	6	6	CHECK
8778	87	9	81	6	18	67	3	3	54	13	138	9	129	93	2	4	4	3	7	0	0	CHECK
8779	87	9	81	6	18	67	3	3	54	13	139	9	130	93	2	4	4	4	8	1	1	CHECK
8780	87	9	81	6	18	68	3	3	54	14	140	9	131	93	2	4	4	5	9	2	2	CHECK
8781	87	9	81	6	18	68	3	3	54	14	141	9	132	93	2	4	4	6	10	3	3	CHECK
8782	87	9	81	6	18	68	3	3	54	14	142	9	133	93	2	4	4	0	4	4	4	CHECK
8783	87	9	81	6	18	68	3	3	54	14	143	9	134	93	2	4	4	1	5	5	5	CHECK
8784	87	9	81	6	18	68	3	3	54	14	144	9	135	93	2	4	4	2	6	6	6	CHECK
8785	87	9	81	6	18	68	3	3	54	14	145	9	136	93	2	4	4	3	7	0	0	CHECK
8786	87	9	81	6	18	68	3	3	54	14	146	9	137	93	2	4	4	4	8	1	1	CHECK
8787	87	9	81	6	18	68	3	3	54	14	147	9	138	93	2	4	4	5	9	2	2	CHECK
8788	87	9	81	6	18	68	3	3	54	14	148	9	139	93	2	4	4	6	10	3	3	CHECK
8789	87	9	81	6	18	68	3	3	54	14	149	9	140	93	2	4	4	0	4	4	4	CHECK
8790	87	9	81	6	18	69	3	3	54	15	150	9	141	93	2	4	4	1	5	5	5	CHECK
8791	87	9	81	6	18	69	3	3	54	15	151	9	142	93	2	4	4	2	6	6	6	CHECK
8792	87	9	81	6	18	69	3	3	54	15	152	9	143	93	2	4	4	3	7	0	0	CHECK
8793	87	9	81	6	18	69	3	3	54	15	153	9	144	93	2	4	4	4	8	1	1	CHECK
8794	87	9	81	6	18	69	3	3	54	15	154	9	145	93	2	4	4	5	9	2	2	CHECK
8795	87	9	81	6	18	69	3	3	54	15	155	9	146	93	2	4	4	6	10	3	3	CHECK
8796	87	9	81	6	18	69	3	3	54	15	156	9	147	93	2	4	4	0	4	4	4	CHECK
8797	87	9	81	6	18	69	3	3	54	15	157	9	148	93	2	4	4	1	5	5	5	CHECK
8798	87	9	81	6	18	69	3	3	54	15	158	9	149	93	2	4	4	2	6	6	6	CHECK
8799	87	9	81	6	18	69	3	3	54	15	159	9	150	93	2	4	4	3	7	0	0	CHECK
8800	88	9	81	7	18	70	3	3	54	16	160	9	151	93	2	4	4	4	8	1	1	CHECK
8801	88	9	81	7	18	70	3	3	54	16	161	9	152	93	2	4	4	5	9	2	2	CHECK
8802	88	9	81	7	18	70	3	3	54	16	162	9	153	93	2	4	4	6	10	3	3	CHECK
8803	88	9	81	7	18	70	3	3	54	16	163	9	154	93	2	4	4	0	4	4	4	CHECK
8804	88	9	81	7	18	70	3	3	54	16	164	9	155	93	2	4	4	1	5	5	5	CHECK
8805	88	9	81	7	18	70	3	3	54	16	165	9	156	93	2	4	4	2	6	6	6	CHECK
8806	88	9	81	7	18	70	3	3	54	16	166	9	157	93	2	4	4	3	7	0	0	CHECK
8807	88	9	81	7	18	70	3	3	54	16	167	9	158	93	2	4	4	4	8	1	1	CHECK
8808	88	9	81	7	18	70	3	3	54	16	168	9	159	93	2	4	4	5	9	2	2	CHECK
8809	88	9	81	7	18	70	3	3	54	16	169	9	160	93	2	4	4	6	10	3	3	CHECK
8810	88	9	81	7	18	71	3	3	54	17	170	9	161	93	2	4	4	0	4	4	4	CHECK
8811	88	9	81	7	18	71	3	3	54	17	171	9	162	93	2	4	4	1	5	5	5	CHECK
8812	88	9	81	7	18	71	3	3	54	17	172	9	163	93	2	4	4	2	6	6	6	CHECK
8813	88	9	81	7	18	71	3	3	54	17	173	9	164	93	2	4	4	3	7	0	0	CHECK
8814	88	9	81	7	18	71	3	3	54	17	174	9	165	93	2	4	4	4	8	1	1	CHECK
8815	88	9	81	7	18	71	3	3	54	17	175	9	166	93	2	4	4	5	9	2	2	CHECK
8816	88	9	81	7	18	71	3	3	54	17	176	9	167	93	2	4	4	6	10	3	3	CHECK
8817	88	9	81	7	18	71	3	3	54	17	177	9	168	93	2	4	4	0	4	4	4	CHECK
8818	88	9	81	7	18	71	3	3	54	17	178	9	169	93	2	4	4	1	5	5	5	CHECK
8819	88	9	81	7	18	71	3	3	54	17	179	9	170	93	2	4	4	2	6	6	6	CHECK
8820	88	9	81	7	18	72	4	3	54	18	180	9	171	93	2	4	4	3	7	0	0	CHECK
8821	88	9	81	7	18	72	4	3	54	18	181	9	172	93	2	4	4	4	8	1	1	CHECK
8822	88	9	81	7	18	72	4	3	54	18	182	9	173	93	2	4	4	5	9	2	2	CHECK
8823	88	9	81	7	18	72	4	3	54	18	183	9	174	93	2	4	4	6	10	3	3	CHECK
8824	88	9	81	7	18	72	4	3	54	18	184	9	175	93	2	4	4	0	4	4	4	CHECK
8825	88	9	81	7	18	72	4	3	54	18	185	9	176	93	2	4	4	1	5	5	5	CHECK
8826	88	9	81	7	18	72	4	3	54	18	186	9	177	93	2	4	4	2	6	6	6	CHECK
8827	88	9	81	7	18	72	4	3	54	18	187	9	178	93	2	4	4	3	7	0	0	CHECK
8828	88	9	81	7	18	72	4	3	54	18	188	9	179	93	2	4	4	4	8	1	1	CHECK
8829	88	9	81	7	18	72	4	3	54	18	189	9	180	93	2	4	4	5	9	2	2	CHECK
8830	88	9	81	7	18	73	4	3	54	19	190	9	181	93	2	4	4	6	10	3	3	CHECK
8831	88	9	81	7	18	73	4	3	54	19	191	9	182	93	2	4	4	0	4	4	4	CHECK
8832	88	9	81	7	18	73	4	3	54	19	192	9	183	93	2	4	4	1	5	5	5	CHECK
8833	88	9	81	7	18	73	4	3	54	19	193	9	184	93	2	4	4	2	6	6	6	CHECK
8834	88	9	81	7	18	73	4	3	54	19	194	9	185	93	2	4	4	3	7	0	0	CHECK
8835	88	9	81	7	18	73	4	3	54	19	195	9	186	93	2	4	4	4	8	1	1	CHECK
8836	88	9	81	7	18	73	4	4	72	1	16	16	0	94	3	9	2	0	2	2	2	CHECK
8837	88	9	81	7	18	73	4	4	72	1	17	16	1	94	3	9	2	1	3	3	3	CHECK
8838	88	9	81	7	18	73	4	4	72	1	18	16	2	94	3	9	2	2	4	4	4	CHECK
8839	88	9	81	7	18	73	4	4	72	1	19	16	3	94	3	9	2	3	5	5	5	CHECK
8840	88	9	81	7	18	74	4	4	72	2	20	16	4	94	3	9	2	4	6	6	6	CHECK
8841	88	9	81	7	18	74	4	4	72	2	21	16	5	94	3	9	2	5	7	0	0	CHECK
8842	88	9	81	7	18	74	4	4	72	2	22	16	6	94	3	9	2	6	8	1	1	CHECK
8843	88	9	81	7	18	74	4	4	72	2	23	16	7	94	3	9	2	0	2	2	2	CHECK
8844	88	9	81	7	18	74	4	4	72	2	24	16	8	94	3	9	2	1	3	3	3	CHECK
8845	88	9	81	7	18	74	4	4	72	2	25	16	9	94	3	9	2	2	4	4	4	CHECK
8846	88	9	81	7	18	74	4	4	72	2	26	16	10	94	3	9	2	3	5	5	5	CHECK
8847	88	9	81	7	18	74	4	4	72	2	27	16	11	94	3	9	2	4	6	6	6	CHECK
8848	88	9	81	7	18	74	4	4	72	2	28	16	12	94	3	9	2	5	7	0	0	CHECK
8849	88	9	81	7	18	74	4	4	72	2	29	16	13	94	3	9	2	6	8	1	1	CHECK
8850	88	9	81	7	18	75	4	4	72	3	30	16	14	94	3	9	2	0	2	2	2	CHECK
8851	88	9	81	7	18	75	4	4	72	3	31	16	15	94	3	9	2	1	3	3	3	CHECK
8852	88	9	81	7	18	75	4	4	72	3	32	16	16	94	3	9	2	2	4	4	4	CHECK
8853	88	9	81	7	18	75	4	4	72	3	33	16	17	94	3	9	2	3	5	5	5	CHECK
8854	88	9	81	7	18	75	4	4	72	3	34	16	18	94	3	9	2	4	6	6	6	CHECK
8855	88	9	81	7	18	75	4	4	72	3	35	16	19	94	3	9	2	5	7	0	0	CHECK
8856	88	9	81	7	18	75	4	4	72	3	36	16	20	94	3	9	2	6	8	1	1	CHECK
8857	88	9	81	7	18	75	4	4	72	3	37	16	21	94	3	9	2	0	2	2	2	CHECK
8858	88	9	81	7	18	75	4	4	72	3	38	16	22	94	3	9	2	1	3	3	3	CHECK
8859	88	9	81	7	18	75	4	4	72	3	39	16	23	94	3	9	2	2	4	4	4	CHECK
8860	88	9	81	7	18	76	4	4	72	4	40	16	24	94	3	9	2	3	5	5	5	CHECK
8861	88	9	81	7	18	76	4	4	72	4	41	16	25	94	3	9	2	4	6	6	6	CHECK
8862	88	9	81	7	18	76	4	4	72	4	42	16	26	94	3	9	2	5	7	0	0	CHECK
8863	88	9	81	7	18	76	4	4	72	4	43	16	27	94	3	9	2	6	8	1	1	CHECK
8864	88	9	81	7	18	76	4	4	72	4	44	16	28	94	3	9	2	0	2	2	2	CHECK
8865	88	9	81	7	18	76	4	4	72	4	45	16	29	94	3	9	2	1	3	3	3	CHECK
8866	88	9	81	7	18	76	4	4	72	4	46	16	30	94	3	9	2	2	4	4	4	CHECK
8867	88	9	81	7	18	76	4	4	72	4	47	16	31	94	3	9	2	3	5	5	5	CHECK
8868	88	9	81	7	18	76	4	4	72	4	48	16	32	94	3	9	2	4	6	6	6	CHECK
8869	88	9	81	7	18	76	4	4	72	4	49	16	33	94	3	9	2	5	7	0	0	CHECK
8870	88	9	81	7	18	77	4	4	72	5	50	16	34	94	3	9	2	6	8	1	1	CHECK
8871	88	9	81	7	18	77	4	4	72	5	51	16	35	94	3	9	2	0	2	2	2	CHECK
8872	88	9	81	7	18	77	4	4	72	5	52	16	36	94	3	9	2	1	3	3	3	CHECK
8873	88	9	81	7	18	77	4	4	72	5	53	16	37	94	3	9	2	2	4	4	4	CHECK
8874	88	9	81	7	18	77	4	4	72	5	54	16	38	94	3	9	2	3	5	5	5	CHECK
8875	88	9	81	7	18	77	4	4	72	5	55	16	39	94	3	9	2	4	6	6	6	CHECK
8876	88	9	81	7	18	77	4	4	72	5	56	16	40	94	3	9	2	5	7	0	0	CHECK
8877	88	9	81	7	18	77	4	4	72	5	57	16	41	94	3	9	2	6	8	1	1	CHECK
8878	88	9	81	7	18	77	4	4	72	5	58	16	42	94	3	9	2	0	2	2	2	CHECK
8879	88	9	81	7	18	77	4	4	72	5	59	16	43	94	3	9	2	1	3	3	3	CHECK
8880	88	9	81	7	18	78	4	4	72	6	60	16	44	94	3	9	2	2	4	4	4	CHECK
8881	88	9	81	7	18	78	4	4	72	6	61	16	45	94	3	9	2	3	5	5	5	CHECK
8882	88	9	81	7	18	78	4	4	72	6	62	16	46	94	3	9	2	4	6	6	6	CHECK
8883	88	9	81	7	18	78	4	4	72	6	63	16	47	94	3	9	2	5	7	0	0	CHECK
8884	88	9	81	7	18	78	4	4	72	6	64	16	48	94	3	9	2	6	8	1	1	CHECK
8885	88	9	81	7	18	78	4	4	72	6	65	16	49	94	3	9	2	0	2	2	2	CHECK
8886	88	9	81	7	18	78	4	4	72	6	66	16	50	94	3	9	2	1	3	3	3	CHECK
8887	88	9	81	7	18	78	4	4	72	6	67	16	51	94	3	9	2	2	4	4	4	CHECK
8888	88	9	81	7	18	78	4	4	72	6	68	16	52	94	3	9	2	3	5	5	5	CHECK
8889	88	9	81	7	18	78	4	4	72	6	69	16	53	94	3	9	2	4	6	6	6	CHECK
8890	88	9	81	7	18	79	4	4	72	7	70	16	54	94	3	9	2	5	7	0	0	CHECK
8891	88	9	81	7	18	79	4	4	72	7	71	16	55	94	3	9	2	6	8	1	1	CHECK
8892	88	9	81	7	18	79	4	4	72	7	72	16	56	94	3	9	2	0	2	2	2	CHECK
8893	88	9	81	7	18	79	4	4	72	7	73	16	57	94	3	9	2	1	3	3	3	CHECK
8894	88	9	81	7	18	79	4	4	72	7	74	16	58	94	3	9	2	2	4	4	4	CHECK
8895	88	9	81	7	18	79	4	4	72	7	75	16	59	94	3	9	2	3	5	5	5	CHECK
8896	88	9	81	7	18	79	4	4	72	7	76	16	60	94	3	9	2	4	6	6	6	CHECK
8897	88	9	81	7	18	79	4	4	72	7	77	16	61	94	3	9	2	5	7	0	0	CHECK
8898	88	9	81	7	18	79	4	4	72	7	78	16	62	94	3	9	2	6	8	1	1	CHECK
8899	88	9	81	7	18	79	4	4	72	7	79	16	63	94	3	9	2	0	2	2	2	CHECK
8900	89	9	81	8	18	80	4	4	72	8	80	16	64	94	3	9	2	1	3	3	3	CHECK
8901	89	9	81	8	18	80	4	4	72	8	81	16	65	94	3	9	2	2	4	4	4	CHECK
8902	89	9	81	8	18	80	4	4	72	8	82	16	66	94	3	9	2	3	5	5	5	CHECK
8903	89	9	81	8	18	80	4	4	72	8	83	16	67	94	3	9	2	4	6	6	6	CHECK
8904	89	9	81	8	18	80	4	4	72	8	84	16	68	94	3	9	2	5	7	0	0	CHECK
8905	89	9	81	8	18	80	4	4	72	8	85	16	69	94	3	9	2	6	8	1	1	CHECK
8906	89	9	81	8	18	80	4	4	72	8	86	16	70	94	3	9	2	0	2	2	2	CHECK
8907	89	9	81	8	18	80	4	4	72	8	87	16	71	94	3	9	2	1	3	3	3	CHECK
8908	89	9	81	8	18	80	4	4	72	8	88	16	72	94	3	9	2	2	4	4	4	CHECK
8909	89	9	81	8	18	80	4	4	72	8	89	16	73	94	3	9	2	3	5	5	5	CHECK
8910	89	9	81	8	18	81	4	4	72	9	90	16	74	94	3	9	2	4	6	6	6	CHECK
8911	89	9	81	8	18	81	4	4	72	9	91	16	75	94	3	9	2	5	7	0	0	CHECK
8912	89	9	81	8	18	81	4	4	72	9	92	16	76	94	3	9	2	6	8	1	1	CHECK
8913	89	9	81	8	18	81	4	4	72	9	93	16	77	94	3	9	2	0	2	2	2	CHECK
8914	89	9	81	8	18	81	4	4	72	9	94	16	78	94	3	9	2	1	3	3	3	CHECK
8915	89	9	81	8	18	81	4	4	72	9	95	16	79	94	3	9	2	2	4	4	4	CHECK
8916	89	9	81	8	18	81	4	4	72	9	96	16	80	94	3	9	2	3	5	5	5	CHECK
8917	89	9	81	8	18	81	4	4	72	9	97	16	81	94	3	9	2	4	6	6	6	CHECK
8918	89	9	81	8	18	81	4	4	72	9	98	16	82	94	3	9	2	5	7	0	0	CHECK
8919	89	9	81	8	18	81	4	4	72	9	99	16	83	94	3	9	2	6	8	1	1	CHECK
8920	89	9	81	8	18	82	4	4	72	10	100	16	84	94	3	9	2	0	2	2	2	CHECK
8921	89	9	81	8	18	82	4	4	72	10	101	16	85	94	3	9	2	1	3	3	3	CHECK
8922	89	9	81	8	18	82	4	4	72	10	102	16	86	94	3	9	2	2	4	4	4	CHECK
8923	89	9	81	8	18	82	4	4	72	10	103	16	87	94	3	9	2	3	5	5	5	CHECK
8924	89	9	81	8	18	82	4	4	72	10	104	16	88	94	3	9	2	4	6	6	6	CHECK
8925	89	9	81	8	18	82	4	4	72	10	105	16	89	94	3	9	2	5	7	0	0	CHECK
8926	89	9	81	8	18	82	4	4	72	10	106	16	90	94	3	9	2	6	8	1	1	CHECK
8927	89	9	81	8	18	82	4	4	72	10	107	16	91	94	3	9	2	0	2	2	2	CHECK
8928	89	9	81	8	18	82	4	4	72	10	108	16	92	94	3	9	2	1	3	3	3	CHECK
8929	89	9	81	8	18	82	4	4	72	10	109	16	93	94	3	9	2	2	4	4	4	CHECK
8930	89	9	81	8	18	83	4	4	72	11	110	16	94	94	3	9	2	3	5	5	5	CHECK
8931	89	9	81	8	18	83	4	4	72	11	111	16	95	94	3	9	2	4	6	6	6	CHECK
8932	89	9	81	8	18	83	4	4	72	11	112	16	96	94	3	9	2	5	7	0	0	CHECK
8933	89	9	81	8	18	83	4	4	72	11	113	16	97	94	3	9	2	6	8	1	1	CHECK
8934	89	9	81	8	18	83	4	4	72	11	114	16	98	94	3	9	2	0	2	2	2	CHECK
8935	89	9	81	8	18	83	4	4	72	11	115	16	99	94	3	9	2	1	3	3	3	CHECK
8936	89	9	81	8	18	83	4	4	72	11	116	16	100	94	3	9	2	2	4	4	4	CHECK
8937	89	9	81	8	18	83	4	4	72	11	117	16	101	94	3	9	2	3	5	5	5	CHECK
8938	89	9	81	8	18	83	4	4	72	11	118	16	102	94	3	9	2	4	6	6	6	CHECK
8939	89	9	81	8	18	83	4	4	72	11	119	16	103	94	3	9	2	5	7	0	0	CHECK
8940	89	9	81	8	18	84	4	4	72	12	120	16	104	94	3	9	2	6	8	1	1	CHECK
8941	89	9	81	8	18	84	4	4	72	12	121	16	105	94	3	9	2	0	2	2	2	CHECK
8942	89	9	81	8	18	84	4	4	72	12	122	16	106	94	3	9	2	1	3	3	3	CHECK
8943	89	9	81	8	18	84	4	4	72	12	123	16	107	94	3	9	2	2	4	4	4	CHECK
8944	89	9	81	8	18	84	4	4	72	12	124	16	108	94	3	9	2	3	5	5	5	CHECK
8945	89	9	81	8	18	84	4	4	72	12	125	16	109	94	3	9	2	4	6	6	6	CHECK
8946	89	9	81	8	18	84	4	4	72	12	126	16	110	94	3	9	2	5	7	0	0	CHECK
8947	89	9	81	8	18	84	4	4	72	12	127	16	111	94	3	9	2	6	8	1	1	CHECK
8948	89	9	81	8	18	84	4	4	72	12	128	16	112	94	3	9	2	0	2	2	2	CHECK
8949	89	9	81	8	18	84	4	4	72	12	129	16	113	94	3	9	2	1	3	3	3	CHECK
8950	89	9	81	8	18	85	4	4	72	13	130	16	114	94	3	9	2	2	4	4	4	CHECK
8951	89	9	81	8	18	85	4	4	72	13	131	16	115	94	3	9	2	3	5	5	5	CHECK
8952	89	9	81	8	18	85	4	4	72	13	132	16	116	94	3	9	2	4	6	6	6	CHECK
8953	89	9	81	8	18	85	4	4	72	13	133	16	117	94	3	9	2	5	7	0	0	CHECK
8954	89	9	81	8	18	85	4	4	72	13	134	16	118	94	3	9	2	6	8	1	1	CHECK
8955	89	9	81	8	18	85	4	4	72	13	135	16	119	94	3	9	2	0	2	2	2	CHECK
8956	89	9	81	8	18	85	4	4	72	13	136	16	120	94	3	9	2	1	3	3	3	CHECK
8957	89	9	81	8	18	85	4	4	72	13	137	16	121	94	3	9	2	2	4	4	4	CHECK
8958	89	9	81	8	18	85	4	4	72	13	138	16	122	94	3	9	2	3	5	5	5	CHECK
8959	89	9	81	8	18	85	4	4	72	13	139	16	123	94	3	9	2	4	6	6	6	CHECK
8960	89	9	81	8	18	86	4	4	72	14	140	16	124	94	3	9	2	5	7	0	0	CHECK
8961	89	9	81	8	18	86	4	4	72	14	141	16	125	94	3	9	2	6	8	1	1	CHECK
8962	89	9	81	8	18	86	4	4	72	14	142	16	126	94	3	9	2	0	2	2	2	CHECK
8963	89	9	81	8	18	86	4	4	72	14	143	16	127	94	3	9	2	1	3	3	3	CHECK
8964	89	9	81	8	18	86	4	4	72	14	144	16	128	94	3	9	2	2	4	4	4	CHECK
8965	89	9	81	8	18	86	4	4	72	14	145	16	129	94	3	9	2	3	5	5	5	CHECK
8966	89	9	81	8	18	86	4	4	72	14	146	16	130	94	3	9	2	4	6	6	6	CHECK
8967	89	9	81	8	18	86	4	4	72	14	147	16	131	94	3	9	2	5	7	0	0	CHECK
8968	89	9	81	8	18	86	4	4	72	14	148	16	132	94	3	9	2	6	8	1	1	CHECK
8969	89	9	81	8	18	86	4	4	72	14	149	16	133	94	3	9	2	0	2	2	2	CHECK
8970	89	9	81	8	18	87	4	4	72	15	150	16	134	94	3	9	2	1	3	3	3	CHECK
8971	89	9	81	8	18	87	4	4	72	15	151	16	135	94	3	9	2	2	4	4	4	CHECK
8972	89	9	81	8	18	87	4	4	72	15	152	16	136	94	3	9	2	3	5	5	5	CHECK
8973	89	9	81	8	18	87	4	4	72	15	153	16	137	94	3	9	2	4	6	6	6	CHECK
8974	89	9	81	8	18	87	4	4	72	15	154	16	138	94	3	9	2	5	7	0	0	CHECK
8975	89	9	81	8	18	87	4	4	72	15	155	16	139	94	3	9	2	6	8	1	1	CHECK
8976	89	9	81	8	18	87	4	4	72	15	156	16	140	94	3	9	2	0	2	2	2	CHECK
8977	89	9	81	8	18	87	4	4	72	15	157	16	141	94	3	9	2	1	3	3	3	CHECK
8978	89	9	81	8	18	87	4	4	72	15	158	16	142	94	3	9	2	2	4	4	4	CHECK
8979	89	9	81	8	18	87	4	4	72	15	159	16	143	94	3	9	2	3	5	5	5	CHECK
8980	89	9	81	8	18	88	4	4	72	16	160	16	144	94	3	9	2	4	6	6	6	CHECK
8981	89	9	81	8	18	88	4	4	72	16	161	16	145	94	3	9	2	5	7	0	0	CHECK
8982	89	9	81	8	18	88	4	4	72	16	162	16	146	94	3	9	2	6	8	1	1	CHECK
8983	89	9	81	8	18	88	4	4	72	16	163	16	147	94	3	9	2	0	2	2	2	CHECK
8984	89	9	81	8	18	88	4	4	72	16	164	16	148	94	3	9	2	1	3	3	3	CHECK
8985	89	9	81	8	18	88	4	4	72	16	165	16	149	94	3	9	2	2	4	4	4	CHECK
8986	89	9	81	8	18	88	4	4	72	16	166	16	150	94	3	9	2	3	5	5	5	CHECK
8987	89	9	81	8	18	88	4	4	72	16	167	16	151	94	3	9	2	4	6	6	6	CHECK
8988	89	9	81	8	18	88	4	4	72	16	168	16	152	94	3	9	2	5	7	0	0	CHECK
8989	89	9	81	8	18	88	4	4	72	16	169	16	153	94	3	9	2	6	8	1	1	CHECK
8990	89	9	81	8	18	89	4	4	72	17	170	16	154	94	3	9	2	0	2	2	2	CHECK
8991	89	9	81	8	18	89	4	4	72	17	171	16	155	94	3	9	2	1	3	3	3	CHECK
8992	89	9	81	8	18	89	4	4	72	17	172	16	156	94	3	9	2	2	4	4	4	CHECK
8993	89	9	81	8	18	89	4	4	72	17	173	16	157	94	3	9	2	3	5	5	5	CHECK
8994	89	9	81	8	18	89	4	4	72	17	174	16	158	94	3	9	2	4	6	6	6	CHECK
8995	89	9	81	8	18	89	4	4	72	17	175	16	159	94	3	9	2	5	7	0	0	CHECK
8996	89	9	81	8	18	89	4	4	72	17	176	16	160	94	3	9	2	6	8	1	1	CHECK
8997	89	9	81	8	18	89	4	4	72	17	177	16	161	94	3	9	2	0	2	2	2	CHECK
8998	89	9	81	8	18	89	4	4	72	17	178	16	162	94	3	9	2	1	3	3	3	CHECK
8999	89	9	81	8	18	89	4	4	72	17	179	16	163	94	3	9	2	2	4	4	4	CHECK
9000	90	9	81	9	18	90	5	4	72	18	180	16	164	94	3	9	2	3	5	5	5	CHECK
9001	90	9	81	9	18	90	5	4	72	18	181	16	165	94	3	9	2	4	6	6	6	CHECK
9002	90	9	81	9	18	90	5	4	72	18	182	16	166	94	3	9	2	5	7	0	0	CHECK
9003	90	9	81	9	18	90	5	4	72	18	183	16	167	94	3	9	2	6	8	1	1	CHECK
9004	90	9	81	9	18	90	5	4	72	18	184	16	168	94	3	9	2	0	2	2	2	CHECK
9005	90	9	81	9	18	90	5	4	72	18	185	16	169	94	3	9	2	1	3	3	3	CHECK
9006	90	9	81	9	18	90	5	4	72	18	186	16	170	94	3	9	2	2	4	4	4	CHECK
9007	90	9	81	9	18	90	5	4	72	18	187	16	171	94	3	9	2	3	5	5	5	CHECK
9008	90	9	81	9	18	90	5	4	72	18	188	16	172	94	3	9	2	4	6	6	6	CHECK
9009	90	9	81	9	18	90	5	4	72	18	189	16	173	94	3	9	2	5	7	0	0	CHECK
9010	90	9	81	9	18	91	5	4	72	19	190	16	174	94	3	9	2	6	8	1	1	CHECK
9011	90	9	81	9	18	91	5	4	72	19	191	16	175	94	3	9	2	0	2	2	2	CHECK
9012	90	9	81	9	18	91	5	4	72	19	192	16	176	94	3	9	2	1	3	3	3	CHECK
9013	90	9	81	9	18	91	5	4	72	19	193	16	177	94	3	9	2	2	4	4	4	CHECK
9014	90	9	81	9	18	91	5	4	72	19	194	16	178	94	3	9	2	3	5	5	5	CHECK
9015	90	9	81	9	18	91	5	4	72	19	195	16	179	94	3	9	2	4	6	6	6	CHECK
9016	90	9	81	9	18	91	5	4	72	19	196	16	180	94	3	9	2	5	7	0	0	CHECK
9017	90	9	81	9	18	91	5	4	72	19	197	16	181	94	3	9	2	6	8	1	1	CHECK
9018	90	9	81	9	18	91	5	4	72	19	198	16	182	94	3	9	2	0	2	2	2	CHECK
9019	90	9	81	9	18	91	5	4	72	19	199	16	183	94	3	9	2	1	3	3	3	CHECK
9020	90	9	81	9	18	92	5	4	72	20	200	16	184	94	3	9	2	2	4	4	4	CHECK
9021	90	9	81	9	18	92	5	4	72	20	201	16	185	94	3	9	2	3	5	5	5	CHECK
9022	90	9	81	9	18	92	5	4	72	20	202	16	186	94	3	9	2	4	6	6	6	CHECK
9023	90	9	81	9	18	92	5	4	72	20	203	16	187	94	3	9	2	5	7	0	0	CHECK
9024	90	9	81	9	18	92	5	4	72	20	204	16	188	94	3	9	2	6	8	1	1	CHECK
9025	90	9	81	9	18	92	5	5	90	2	25	25	0	95	4	16	2	0	2	2	2	CHECK
9026	90	9	81	9	18	92	5	5	90	2	26	25	1	95	4	16	2	1	3	3	3	CHECK
9027	90	9	81	9	18	92	5	5	90	2	27	25	2	95	4	16	2	2	4	4	4	CHECK
9028	90	9	81	9	18	92	5	5	90	2	28	25	3	95	4	16	2	3	5	5	5	CHECK
9029	90	9	81	9	18	92	5	5	90	2	29	25	4	95	4	16	2	4	6	6	6	CHECK
9030	90	9	81	9	18	93	5	5	90	3	30	25	5	95	4	16	2	5	7	0	0	CHECK
9031	90	9	81	9	18	93	5	5	90	3	31	25	6	95	4	16	2	6	8	1	1	CHECK
9032	90	9	81	9	18	93	5	5	90	3	32	25	7	95	4	16	2	0	2	2	2	CHECK
9033	90	9	81	9	18	93	5	5	90	3	33	25	8	95	4	16	2	1	3	3	3	CHECK
9034	90	9	81	9	18	93	5	5	90	3	34	25	9	95	4	16	2	2	4	4	4	CHECK
9035	90	9	81	9	18	93	5	5	90	3	35	25	10	95	4	16	2	3	5	5	5	CHECK
9036	90	9	81	9	18	93	5	5	90	3	36	25	11	95	4	16	2	4	6	6	6	CHECK
9037	90	9	81	9	18	93	5	5	90	3	37	25	12	95	4	16	2	5	7	0	0	CHECK
