mutation_id	primitive_id	primitive	role	old_output	new_output	fixed_output_length	affected_chunk_types	affected_event_count	affected_sqrt_weight
P16_um_TO_mm	16	h	syllabic_carrier	um	mm	2	87	369.000000000000	125.798514634800
P16_um_TO_mn	16	h	syllabic_carrier	um	mn	2	87	369.000000000000	125.798514634800
P16_um_TO_mo	16	h	syllabic_carrier	um	mo	2	87	369.000000000000	125.798514634800
P16_um_TO_mp	16	h	syllabic_carrier	um	mp	2	87	369.000000000000	125.798514634800
P16_um_TO_mq	16	h	syllabic_carrier	um	mq	2	87	369.000000000000	125.798514634800
P16_um_TO_mu	16	h	syllabic_carrier	um	mu	2	87	369.000000000000	125.798514634800
P16_um_TO_na	16	h	syllabic_carrier	um	na	2	87	369.000000000000	125.798514634800
P16_um_TO_nc	16	h	syllabic_carrier	um	nc	2	87	369.000000000000	125.798514634800
P16_um_TO_nd	16	h	syllabic_carrier	um	nd	2	87	369.000000000000	125.798514634800
P16_um_TO_ne	16	h	syllabic_carrier	um	ne	2	87	369.000000000000	125.798514634800
P16_um_TO_nf	16	h	syllabic_carrier	um	nf	2	87	369.000000000000	125.798514634800
P16_um_TO_ng	16	h	syllabic_carrier	um	ng	2	87	369.000000000000	125.798514634800
P16_um_TO_ni	16	h	syllabic_carrier	um	ni	2	87	369.000000000000	125.798514634800
P16_um_TO_no	16	h	syllabic_carrier	um	no	2	87	369.000000000000	125.798514634800
P16_um_TO_ns	16	h	syllabic_carrier	um	ns	2	87	369.000000000000	125.798514634800
P16_um_TO_nt	16	h	syllabic_carrier	um	nt	2	87	369.000000000000	125.798514634800
P16_um_TO_nu	16	h	syllabic_carrier	um	nu	2	87	369.000000000000	125.798514634800
P16_um_TO_ob	16	h	syllabic_carrier	um	ob	2	87	369.000000000000	125.798514634800
P16_um_TO_oc	16	h	syllabic_carrier	um	oc	2	87	369.000000000000	125.798514634800
P16_um_TO_od	16	h	syllabic_carrier	um	od	2	87	369.000000000000	125.798514634800
P16_um_TO_oe	16	h	syllabic_carrier	um	oe	2	87	369.000000000000	125.798514634800
P16_um_TO_og	16	h	syllabic_carrier	um	og	2	87	369.000000000000	125.798514634800
P16_um_TO_ol	16	h	syllabic_carrier	um	ol	2	87	369.000000000000	125.798514634800
P16_um_TO_om	16	h	syllabic_carrier	um	om	2	87	369.000000000000	125.798514634800
P16_um_TO_on	16	h	syllabic_carrier	um	on	2	87	369.000000000000	125.798514634800
P16_um_TO_op	16	h	syllabic_carrier	um	op	2	87	369.000000000000	125.798514634800
P16_um_TO_or	16	h	syllabic_carrier	um	or	2	87	369.000000000000	125.798514634800
P16_um_TO_os	16	h	syllabic_carrier	um	os	2	87	369.000000000000	125.798514634800
P16_um_TO_ot	16	h	syllabic_carrier	um	ot	2	87	369.000000000000	125.798514634800
P16_um_TO_ov	16	h	syllabic_carrier	um	ov	2	87	369.000000000000	125.798514634800
P16_um_TO_pa	16	h	syllabic_carrier	um	pa	2	87	369.000000000000	125.798514634800
P16_um_TO_pe	16	h	syllabic_carrier	um	pe	2	87	369.000000000000	125.798514634800
P16_um_TO_pi	16	h	syllabic_carrier	um	pi	2	87	369.000000000000	125.798514634800
P16_um_TO_pl	16	h	syllabic_carrier	um	pl	2	87	369.000000000000	125.798514634800
P16_um_TO_po	16	h	syllabic_carrier	um	po	2	87	369.000000000000	125.798514634800
P16_um_TO_pp	16	h	syllabic_carrier	um	pp	2	87	369.000000000000	125.798514634800
P16_um_TO_pr	16	h	syllabic_carrier	um	pr	2	87	369.000000000000	125.798514634800
P16_um_TO_ps	16	h	syllabic_carrier	um	ps	2	87	369.000000000000	125.798514634800
P16_um_TO_pt	16	h	syllabic_carrier	um	pt	2	87	369.000000000000	125.798514634800
P16_um_TO_pu	16	h	syllabic_carrier	um	pu	2	87	369.000000000000	125.798514634800
P16_um_TO_qu	16	h	syllabic_carrier	um	qu	2	87	369.000000000000	125.798514634800
P16_um_TO_ra	16	h	syllabic_carrier	um	ra	2	87	369.000000000000	125.798514634800
P16_um_TO_rb	16	h	syllabic_carrier	um	rb	2	87	369.000000000000	125.798514634800
P16_um_TO_rc	16	h	syllabic_carrier	um	rc	2	87	369.000000000000	125.798514634800
P16_um_TO_re	16	h	syllabic_carrier	um	re	2	87	369.000000000000	125.798514634800
P16_um_TO_ri	16	h	syllabic_carrier	um	ri	2	87	369.000000000000	125.798514634800
P16_um_TO_rm	16	h	syllabic_carrier	um	rm	2	87	369.000000000000	125.798514634800
P16_um_TO_ro	16	h	syllabic_carrier	um	ro	2	87	369.000000000000	125.798514634800
P16_um_TO_rr	16	h	syllabic_carrier	um	rr	2	87	369.000000000000	125.798514634800
P16_um_TO_rs	16	h	syllabic_carrier	um	rs	2	87	369.000000000000	125.798514634800
P16_um_TO_rt	16	h	syllabic_carrier	um	rt	2	87	369.000000000000	125.798514634800
P16_um_TO_ru	16	h	syllabic_carrier	um	ru	2	87	369.000000000000	125.798514634800
P16_um_TO_rv	16	h	syllabic_carrier	um	rv	2	87	369.000000000000	125.798514634800
P16_um_TO_sa	16	h	syllabic_carrier	um	sa	2	87	369.000000000000	125.798514634800
P16_um_TO_sc	16	h	syllabic_carrier	um	sc	2	87	369.000000000000	125.798514634800
P16_um_TO_se	16	h	syllabic_carrier	um	se	2	87	369.000000000000	125.798514634800
P16_um_TO_si	16	h	syllabic_carrier	um	si	2	87	369.000000000000	125.798514634800
P16_um_TO_so	16	h	syllabic_carrier	um	so	2	87	369.000000000000	125.798514634800
P16_um_TO_sp	16	h	syllabic_carrier	um	sp	2	87	369.000000000000	125.798514634800
P16_um_TO_sq	16	h	syllabic_carrier	um	sq	2	87	369.000000000000	125.798514634800
P16_um_TO_ss	16	h	syllabic_carrier	um	ss	2	87	369.000000000000	125.798514634800
P16_um_TO_st	16	h	syllabic_carrier	um	st	2	87	369.000000000000	125.798514634800
P16_um_TO_su	16	h	syllabic_carrier	um	su	2	87	369.000000000000	125.798514634800
P16_um_TO_ta	16	h	syllabic_carrier	um	ta	2	87	369.000000000000	125.798514634800
P16_um_TO_te	16	h	syllabic_carrier	um	te	2	87	369.000000000000	125.798514634800
P16_um_TO_ti	16	h	syllabic_carrier	um	ti	2	87	369.000000000000	125.798514634800
P16_um_TO_to	16	h	syllabic_carrier	um	to	2	87	369.000000000000	125.798514634800
P16_um_TO_tq	16	h	syllabic_carrier	um	tq	2	87	369.000000000000	125.798514634800
P16_um_TO_tr	16	h	syllabic_carrier	um	tr	2	87	369.000000000000	125.798514634800
P16_um_TO_tt	16	h	syllabic_carrier	um	tt	2	87	369.000000000000	125.798514634800
P16_um_TO_tu	16	h	syllabic_carrier	um	tu	2	87	369.000000000000	125.798514634800
P16_um_TO_ua	16	h	syllabic_carrier	um	ua	2	87	369.000000000000	125.798514634800
P16_um_TO_ub	16	h	syllabic_carrier	um	ub	2	87	369.000000000000	125.798514634800
P16_um_TO_uc	16	h	syllabic_carrier	um	uc	2	87	369.000000000000	125.798514634800
P16_um_TO_ud	16	h	syllabic_carrier	um	ud	2	87	369.000000000000	125.798514634800
P16_um_TO_ue	16	h	syllabic_carrier	um	ue	2	87	369.000000000000	125.798514634800
P16_um_TO_ug	16	h	syllabic_carrier	um	ug	2	87	369.000000000000	125.798514634800
P16_um_TO_ui	16	h	syllabic_carrier	um	ui	2	87	369.000000000000	125.798514634800
P16_um_TO_ul	16	h	syllabic_carrier	um	ul	2	87	369.000000000000	125.798514634800
P16_um_TO_un	16	h	syllabic_carrier	um	un	2	87	369.000000000000	125.798514634800
P16_um_TO_uo	16	h	syllabic_carrier	um	uo	2	87	369.000000000000	125.798514634800
P16_um_TO_up	16	h	syllabic_carrier	um	up	2	87	369.000000000000	125.798514634800
P16_um_TO_ur	16	h	syllabic_carrier	um	ur	2	87	369.000000000000	125.798514634800
P16_um_TO_us	16	h	syllabic_carrier	um	us	2	87	369.000000000000	125.798514634800
P16_um_TO_ut	16	h	syllabic_carrier	um	ut	2	87	369.000000000000	125.798514634800
P16_um_TO_uu	16	h	syllabic_carrier	um	uu	2	87	369.000000000000	125.798514634800
P16_um_TO_ux	16	h	syllabic_carrier	um	ux	2	87	369.000000000000	125.798514634800
P16_um_TO_va	16	h	syllabic_carrier	um	va	2	87	369.000000000000	125.798514634800
P16_um_TO_ve	16	h	syllabic_carrier	um	ve	2	87	369.000000000000	125.798514634800
P16_um_TO_vi	16	h	syllabic_carrier	um	vi	2	87	369.000000000000	125.798514634800
P16_um_TO_vo	16	h	syllabic_carrier	um	vo	2	87	369.000000000000	125.798514634800
P16_um_TO_xe	16	h	syllabic_carrier	um	xe	2	87	369.000000000000	125.798514634800
P16_um_TO_xi	16	h	syllabic_carrier	um	xi	2	87	369.000000000000	125.798514634800
P17_e_TO_a	17	i	context_abbreviation_mark	e	a	1	0	0	0
P17_e_TO_b	17	i	context_abbreviation_mark	e	b	1	0	0	0
P17_e_TO_c	17	i	context_abbreviation_mark	e	c	1	0	0	0
P17_e_TO_d	17	i	context_abbreviation_mark	e	d	1	0	0	0
P17_e_TO_f	17	i	context_abbreviation_mark	e	f	1	0	0	0
P17_e_TO_g	17	i	context_abbreviation_mark	e	g	1	0	0	0
P17_e_TO_h	17	i	context_abbreviation_mark	e	h	1	0	0	0
P17_e_TO_i	17	i	context_abbreviation_mark	e	i	1	0	0	0
P17_e_TO_l	17	i	context_abbreviation_mark	e	l	1	0	0	0
P17_e_TO_m	17	i	context_abbreviation_mark	e	m	1	0	0	0
P17_e_TO_n	17	i	context_abbreviation_mark	e	n	1	0	0	0
P17_e_TO_o	17	i	context_abbreviation_mark	e	o	1	0	0	0
P17_e_TO_p	17	i	context_abbreviation_mark	e	p	1	0	0	0
P17_e_TO_q	17	i	context_abbreviation_mark	e	q	1	0	0	0
P17_e_TO_r	17	i	context_abbreviation_mark	e	r	1	0	0	0
P17_e_TO_s	17	i	context_abbreviation_mark	e	s	1	0	0	0
P17_e_TO_t	17	i	context_abbreviation_mark	e	t	1	0	0	0
P17_e_TO_u	17	i	context_abbreviation_mark	e	u	1	0	0	0
P17_e_TO_v	17	i	context_abbreviation_mark	e	v	1	0	0	0
P17_e_TO_x	17	i	context_abbreviation_mark	e	x	1	0	0	0
P17_e_TO_y	17	i	context_abbreviation_mark	e	y	1	0	0	0
P18_qu_TO_ab	18	j	prefix_operator	qu	ab	2	75	684.000000000000	158.828645478943
P18_qu_TO_ac	18	j	prefix_operator	qu	ac	2	75	684.000000000000	158.828645478943
P18_qu_TO_ad	18	j	prefix_operator	qu	ad	2	75	684.000000000000	158.828645478943
P18_qu_TO_ae	18	j	prefix_operator	qu	ae	2	75	684.000000000000	158.828645478943
P18_qu_TO_af	18	j	prefix_operator	qu	af	2	75	684.000000000000	158.828645478943
P18_qu_TO_ag	18	j	prefix_operator	qu	ag	2	75	684.000000000000	158.828645478943
P18_qu_TO_al	18	j	prefix_operator	qu	al	2	75	684.000000000000	158.828645478943
P18_qu_TO_am	18	j	prefix_operator	qu	am	2	75	684.000000000000	158.828645478943
P18_qu_TO_an	18	j	prefix_operator	qu	an	2	75	684.000000000000	158.828645478943
P18_qu_TO_ap	18	j	prefix_operator	qu	ap	2	75	684.000000000000	158.828645478943
P18_qu_TO_aq	18	j	prefix_operator	qu	aq	2	75	684.000000000000	158.828645478943
P18_qu_TO_ar	18	j	prefix_operator	qu	ar	2	75	684.000000000000	158.828645478943
P18_qu_TO_as	18	j	prefix_operator	qu	as	2	75	684.000000000000	158.828645478943
P18_qu_TO_at	18	j	prefix_operator	qu	at	2	75	684.000000000000	158.828645478943
P18_qu_TO_au	18	j	prefix_operator	qu	au	2	75	684.000000000000	158.828645478943
P18_qu_TO_av	18	j	prefix_operator	qu	av	2	75	684.000000000000	158.828645478943
P18_qu_TO_ax	18	j	prefix_operator	qu	ax	2	75	684.000000000000	158.828645478943
P18_qu_TO_ba	18	j	prefix_operator	qu	ba	2	75	684.000000000000	158.828645478943
P18_qu_TO_be	18	j	prefix_operator	qu	be	2	75	684.000000000000	158.828645478943
P18_qu_TO_bi	18	j	prefix_operator	qu	bi	2	75	684.000000000000	158.828645478943
P18_qu_TO_bo	18	j	prefix_operator	qu	bo	2	75	684.000000000000	158.828645478943
P18_qu_TO_br	18	j	prefix_operator	qu	br	2	75	684.000000000000	158.828645478943
P18_qu_TO_by	18	j	prefix_operator	qu	by	2	75	684.000000000000	158.828645478943
P18_qu_TO_ca	18	j	prefix_operator	qu	ca	2	75	684.000000000000	158.828645478943
P18_qu_TO_cc	18	j	prefix_operator	qu	cc	2	75	684.000000000000	158.828645478943
P18_qu_TO_ce	18	j	prefix_operator	qu	ce	2	75	684.000000000000	158.828645478943
P18_qu_TO_ci	18	j	prefix_operator	qu	ci	2	75	684.000000000000	158.828645478943
P18_qu_TO_cl	18	j	prefix_operator	qu	cl	2	75	684.000000000000	158.828645478943
P18_qu_TO_cn	18	j	prefix_operator	qu	cn	2	75	684.000000000000	158.828645478943
P18_qu_TO_co	18	j	prefix_operator	qu	co	2	75	684.000000000000	158.828645478943
P18_qu_TO_cr	18	j	prefix_operator	qu	cr	2	75	684.000000000000	158.828645478943
P18_qu_TO_cu	18	j	prefix_operator	qu	cu	2	75	684.000000000000	158.828645478943
P18_qu_TO_cv	18	j	prefix_operator	qu	cv	2	75	684.000000000000	158.828645478943
P18_qu_TO_cx	18	j	prefix_operator	qu	cx	2	75	684.000000000000	158.828645478943
P18_qu_TO_da	18	j	prefix_operator	qu	da	2	75	684.000000000000	158.828645478943
P18_qu_TO_dc	18	j	prefix_operator	qu	dc	2	75	684.000000000000	158.828645478943
P18_qu_TO_de	18	j	prefix_operator	qu	de	2	75	684.000000000000	158.828645478943
P18_qu_TO_di	18	j	prefix_operator	qu	di	2	75	684.000000000000	158.828645478943
P18_qu_TO_do	18	j	prefix_operator	qu	do	2	75	684.000000000000	158.828645478943
P18_qu_TO_du	18	j	prefix_operator	qu	du	2	75	684.000000000000	158.828645478943
P18_qu_TO_ea	18	j	prefix_operator	qu	ea	2	75	684.000000000000	158.828645478943
P18_qu_TO_eb	18	j	prefix_operator	qu	eb	2	75	684.000000000000	158.828645478943
P18_qu_TO_ed	18	j	prefix_operator	qu	ed	2	75	684.000000000000	158.828645478943
P18_qu_TO_ef	18	j	prefix_operator	qu	ef	2	75	684.000000000000	158.828645478943
P18_qu_TO_eg	18	j	prefix_operator	qu	eg	2	75	684.000000000000	158.828645478943
P18_qu_TO_ei	18	j	prefix_operator	qu	ei	2	75	684.000000000000	158.828645478943
P18_qu_TO_el	18	j	prefix_operator	qu	el	2	75	684.000000000000	158.828645478943
P18_qu_TO_em	18	j	prefix_operator	qu	em	2	75	684.000000000000	158.828645478943
P18_qu_TO_en	18	j	prefix_operator	qu	en	2	75	684.000000000000	158.828645478943
P18_qu_TO_eo	18	j	prefix_operator	qu	eo	2	75	684.000000000000	158.828645478943
P18_qu_TO_ep	18	j	prefix_operator	qu	ep	2	75	684.000000000000	158.828645478943
P18_qu_TO_eq	18	j	prefix_operator	qu	eq	2	75	684.000000000000	158.828645478943
P18_qu_TO_er	18	j	prefix_operator	qu	er	2	75	684.000000000000	158.828645478943
P18_qu_TO_es	18	j	prefix_operator	qu	es	2	75	684.000000000000	158.828645478943
P18_qu_TO_et	18	j	prefix_operator	qu	et	2	75	684.000000000000	158.828645478943
P18_qu_TO_eu	18	j	prefix_operator	qu	eu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ev	18	j	prefix_operator	qu	ev	2	75	684.000000000000	158.828645478943
P18_qu_TO_ex	18	j	prefix_operator	qu	ex	2	75	684.000000000000	158.828645478943
P18_qu_TO_fa	18	j	prefix_operator	qu	fa	2	75	684.000000000000	158.828645478943
P18_qu_TO_fe	18	j	prefix_operator	qu	fe	2	75	684.000000000000	158.828645478943
P18_qu_TO_fi	18	j	prefix_operator	qu	fi	2	75	684.000000000000	158.828645478943
P18_qu_TO_fl	18	j	prefix_operator	qu	fl	2	75	684.000000000000	158.828645478943
P18_qu_TO_fo	18	j	prefix_operator	qu	fo	2	75	684.000000000000	158.828645478943
P18_qu_TO_fr	18	j	prefix_operator	qu	fr	2	75	684.000000000000	158.828645478943
P18_qu_TO_fu	18	j	prefix_operator	qu	fu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ga	18	j	prefix_operator	qu	ga	2	75	684.000000000000	158.828645478943
P18_qu_TO_ge	18	j	prefix_operator	qu	ge	2	75	684.000000000000	158.828645478943
P18_qu_TO_gl	18	j	prefix_operator	qu	gl	2	75	684.000000000000	158.828645478943
P18_qu_TO_gr	18	j	prefix_operator	qu	gr	2	75	684.000000000000	158.828645478943
P18_qu_TO_gu	18	j	prefix_operator	qu	gu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ha	18	j	prefix_operator	qu	ha	2	75	684.000000000000	158.828645478943
P18_qu_TO_he	18	j	prefix_operator	qu	he	2	75	684.000000000000	158.828645478943
P18_qu_TO_hi	18	j	prefix_operator	qu	hi	2	75	684.000000000000	158.828645478943
P18_qu_TO_ho	18	j	prefix_operator	qu	ho	2	75	684.000000000000	158.828645478943
P18_qu_TO_hu	18	j	prefix_operator	qu	hu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ia	18	j	prefix_operator	qu	ia	2	75	684.000000000000	158.828645478943
P18_qu_TO_ib	18	j	prefix_operator	qu	ib	2	75	684.000000000000	158.828645478943
P18_qu_TO_ic	18	j	prefix_operator	qu	ic	2	75	684.000000000000	158.828645478943
P18_qu_TO_id	18	j	prefix_operator	qu	id	2	75	684.000000000000	158.828645478943
P18_qu_TO_ie	18	j	prefix_operator	qu	ie	2	75	684.000000000000	158.828645478943
P18_qu_TO_ig	18	j	prefix_operator	qu	ig	2	75	684.000000000000	158.828645478943
P18_qu_TO_ii	18	j	prefix_operator	qu	ii	2	75	684.000000000000	158.828645478943
P18_qu_TO_il	18	j	prefix_operator	qu	il	2	75	684.000000000000	158.828645478943
P18_qu_TO_im	18	j	prefix_operator	qu	im	2	75	684.000000000000	158.828645478943
P18_qu_TO_in	18	j	prefix_operator	qu	in	2	75	684.000000000000	158.828645478943
P18_qu_TO_ip	18	j	prefix_operator	qu	ip	2	75	684.000000000000	158.828645478943
P18_qu_TO_ir	18	j	prefix_operator	qu	ir	2	75	684.000000000000	158.828645478943
P18_qu_TO_is	18	j	prefix_operator	qu	is	2	75	684.000000000000	158.828645478943
P18_qu_TO_it	18	j	prefix_operator	qu	it	2	75	684.000000000000	158.828645478943
P18_qu_TO_iu	18	j	prefix_operator	qu	iu	2	75	684.000000000000	158.828645478943
P18_qu_TO_iv	18	j	prefix_operator	qu	iv	2	75	684.000000000000	158.828645478943
P18_qu_TO_la	18	j	prefix_operator	qu	la	2	75	684.000000000000	158.828645478943
P18_qu_TO_le	18	j	prefix_operator	qu	le	2	75	684.000000000000	158.828645478943
P18_qu_TO_li	18	j	prefix_operator	qu	li	2	75	684.000000000000	158.828645478943
P18_qu_TO_lo	18	j	prefix_operator	qu	lo	2	75	684.000000000000	158.828645478943
P18_qu_TO_lu	18	j	prefix_operator	qu	lu	2	75	684.000000000000	158.828645478943
P18_qu_TO_lx	18	j	prefix_operator	qu	lx	2	75	684.000000000000	158.828645478943
P18_qu_TO_ma	18	j	prefix_operator	qu	ma	2	75	684.000000000000	158.828645478943
P18_qu_TO_md	18	j	prefix_operator	qu	md	2	75	684.000000000000	158.828645478943
P18_qu_TO_me	18	j	prefix_operator	qu	me	2	75	684.000000000000	158.828645478943
P18_qu_TO_mi	18	j	prefix_operator	qu	mi	2	75	684.000000000000	158.828645478943
P18_qu_TO_mo	18	j	prefix_operator	qu	mo	2	75	684.000000000000	158.828645478943
P18_qu_TO_mu	18	j	prefix_operator	qu	mu	2	75	684.000000000000	158.828645478943
P18_qu_TO_na	18	j	prefix_operator	qu	na	2	75	684.000000000000	158.828645478943
P18_qu_TO_ne	18	j	prefix_operator	qu	ne	2	75	684.000000000000	158.828645478943
P18_qu_TO_ni	18	j	prefix_operator	qu	ni	2	75	684.000000000000	158.828645478943
P18_qu_TO_no	18	j	prefix_operator	qu	no	2	75	684.000000000000	158.828645478943
P18_qu_TO_nu	18	j	prefix_operator	qu	nu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ob	18	j	prefix_operator	qu	ob	2	75	684.000000000000	158.828645478943
P18_qu_TO_oc	18	j	prefix_operator	qu	oc	2	75	684.000000000000	158.828645478943
P18_qu_TO_od	18	j	prefix_operator	qu	od	2	75	684.000000000000	158.828645478943
P18_qu_TO_oe	18	j	prefix_operator	qu	oe	2	75	684.000000000000	158.828645478943
P18_qu_TO_of	18	j	prefix_operator	qu	of	2	75	684.000000000000	158.828645478943
P18_qu_TO_om	18	j	prefix_operator	qu	om	2	75	684.000000000000	158.828645478943
P18_qu_TO_on	18	j	prefix_operator	qu	on	2	75	684.000000000000	158.828645478943
P18_qu_TO_op	18	j	prefix_operator	qu	op	2	75	684.000000000000	158.828645478943
P18_qu_TO_or	18	j	prefix_operator	qu	or	2	75	684.000000000000	158.828645478943
P18_qu_TO_os	18	j	prefix_operator	qu	os	2	75	684.000000000000	158.828645478943
P18_qu_TO_ov	18	j	prefix_operator	qu	ov	2	75	684.000000000000	158.828645478943
P18_qu_TO_pa	18	j	prefix_operator	qu	pa	2	75	684.000000000000	158.828645478943
P18_qu_TO_pe	18	j	prefix_operator	qu	pe	2	75	684.000000000000	158.828645478943
P18_qu_TO_ph	18	j	prefix_operator	qu	ph	2	75	684.000000000000	158.828645478943
P18_qu_TO_pi	18	j	prefix_operator	qu	pi	2	75	684.000000000000	158.828645478943
P18_qu_TO_pl	18	j	prefix_operator	qu	pl	2	75	684.000000000000	158.828645478943
P18_qu_TO_pm	18	j	prefix_operator	qu	pm	2	75	684.000000000000	158.828645478943
P18_qu_TO_po	18	j	prefix_operator	qu	po	2	75	684.000000000000	158.828645478943
P18_qu_TO_pr	18	j	prefix_operator	qu	pr	2	75	684.000000000000	158.828645478943
P18_qu_TO_pt	18	j	prefix_operator	qu	pt	2	75	684.000000000000	158.828645478943
P18_qu_TO_pu	18	j	prefix_operator	qu	pu	2	75	684.000000000000	158.828645478943
P18_qu_TO_py	18	j	prefix_operator	qu	py	2	75	684.000000000000	158.828645478943
P18_qu_TO_ra	18	j	prefix_operator	qu	ra	2	75	684.000000000000	158.828645478943
P18_qu_TO_re	18	j	prefix_operator	qu	re	2	75	684.000000000000	158.828645478943
P18_qu_TO_rh	18	j	prefix_operator	qu	rh	2	75	684.000000000000	158.828645478943
P18_qu_TO_ri	18	j	prefix_operator	qu	ri	2	75	684.000000000000	158.828645478943
P18_qu_TO_rn	18	j	prefix_operator	qu	rn	2	75	684.000000000000	158.828645478943
P18_qu_TO_ro	18	j	prefix_operator	qu	ro	2	75	684.000000000000	158.828645478943
P18_qu_TO_ru	18	j	prefix_operator	qu	ru	2	75	684.000000000000	158.828645478943
P18_qu_TO_sa	18	j	prefix_operator	qu	sa	2	75	684.000000000000	158.828645478943
P18_qu_TO_sc	18	j	prefix_operator	qu	sc	2	75	684.000000000000	158.828645478943
P18_qu_TO_se	18	j	prefix_operator	qu	se	2	75	684.000000000000	158.828645478943
P18_qu_TO_si	18	j	prefix_operator	qu	si	2	75	684.000000000000	158.828645478943
P18_qu_TO_so	18	j	prefix_operator	qu	so	2	75	684.000000000000	158.828645478943
P18_qu_TO_sp	18	j	prefix_operator	qu	sp	2	75	684.000000000000	158.828645478943
P18_qu_TO_st	18	j	prefix_operator	qu	st	2	75	684.000000000000	158.828645478943
P18_qu_TO_su	18	j	prefix_operator	qu	su	2	75	684.000000000000	158.828645478943
P18_qu_TO_ta	18	j	prefix_operator	qu	ta	2	75	684.000000000000	158.828645478943
P18_qu_TO_te	18	j	prefix_operator	qu	te	2	75	684.000000000000	158.828645478943
P18_qu_TO_ti	18	j	prefix_operator	qu	ti	2	75	684.000000000000	158.828645478943
P18_qu_TO_to	18	j	prefix_operator	qu	to	2	75	684.000000000000	158.828645478943
P18_qu_TO_tr	18	j	prefix_operator	qu	tr	2	75	684.000000000000	158.828645478943
P18_qu_TO_tu	18	j	prefix_operator	qu	tu	2	75	684.000000000000	158.828645478943
P18_qu_TO_ub	18	j	prefix_operator	qu	ub	2	75	684.000000000000	158.828645478943
P18_qu_TO_ul	18	j	prefix_operator	qu	ul	2	75	684.000000000000	158.828645478943
P18_qu_TO_um	18	j	prefix_operator	qu	um	2	75	684.000000000000	158.828645478943
P18_qu_TO_un	18	j	prefix_operator	qu	un	2	75	684.000000000000	158.828645478943
P18_qu_TO_ur	18	j	prefix_operator	qu	ur	2	75	684.000000000000	158.828645478943
P18_qu_TO_us	18	j	prefix_operator	qu	us	2	75	684.000000000000	158.828645478943
P18_qu_TO_ut	18	j	prefix_operator	qu	ut	2	75	684.000000000000	158.828645478943
P18_qu_TO_ux	18	j	prefix_operator	qu	ux	2	75	684.000000000000	158.828645478943
P18_qu_TO_va	18	j	prefix_operator	qu	va	2	75	684.000000000000	158.828645478943
P18_qu_TO_ve	18	j	prefix_operator	qu	ve	2	75	684.000000000000	158.828645478943
P18_qu_TO_vi	18	j	prefix_operator	qu	vi	2	75	684.000000000000	158.828645478943
P18_qu_TO_vo	18	j	prefix_operator	qu	vo	2	75	684.000000000000	158.828645478943
P18_qu_TO_vu	18	j	prefix_operator	qu	vu	2	75	684.000000000000	158.828645478943
P18_qu_TO_xi	18	j	prefix_operator	qu	xi	2	75	684.000000000000	158.828645478943
P18_qu_TO_xl	18	j	prefix_operator	qu	xl	2	75	684.000000000000	158.828645478943
P18_qu_TO_xv	18	j	prefix_operator	qu	xv	2	75	684.000000000000	158.828645478943
P18_qu_TO_xx	18	j	prefix_operator	qu	xx	2	75	684.000000000000	158.828645478943
P19_d_TO_f	19	k	literal_carrier	d	f	1	910	2270.000000000000	1190.069377483568
P19_d_TO_h	19	k	literal_carrier	d	h	1	910	2270.000000000000	1190.069377483568
P19_d_TO_x	19	k	literal_carrier	d	x	1	910	2270.000000000000	1190.069377483568
P19_d_TO_y	19	k	literal_carrier	d	y	1	910	2270.000000000000	1190.069377483568
P19_d_TO_z	19	k	literal_carrier	d	z	1	910	2270.000000000000	1190.069377483568
P20_v_TO_f	20	l	literal_carrier	v	f	1	518	1042.000000000000	676.647317607773
P20_v_TO_h	20	l	literal_carrier	v	h	1	518	1042.000000000000	676.647317607773
P20_v_TO_x	20	l	literal_carrier	v	x	1	518	1042.000000000000	676.647317607773
P20_v_TO_y	20	l	literal_carrier	v	y	1	518	1042.000000000000	676.647317607773
P20_v_TO_z	20	l	literal_carrier	v	z	1	518	1042.000000000000	676.647317607773
P21_q_TO_f	21	m	literal_carrier	q	f	1	1	9.000000000000	3.000000000000
P21_q_TO_h	21	m	literal_carrier	q	h	1	1	9.000000000000	3.000000000000
P21_q_TO_x	21	m	literal_carrier	q	x	1	1	9.000000000000	3.000000000000
P21_q_TO_y	21	m	literal_carrier	q	y	1	1	9.000000000000	3.000000000000
P21_q_TO_z	21	m	literal_carrier	q	z	1	1	9.000000000000	3.000000000000
P22_c_TO_f	22	n	literal_carrier	c	f	1	852	1518.000000000000	1040.576984394041
P22_c_TO_h	22	n	literal_carrier	c	h	1	852	1518.000000000000	1040.576984394041
P22_c_TO_x	22	n	literal_carrier	c	x	1	852	1518.000000000000	1040.576984394041
P22_c_TO_y	22	n	literal_carrier	c	y	1	852	1518.000000000000	1040.576984394041
P22_c_TO_z	22	n	literal_carrier	c	z	1	852	1518.000000000000	1040.576984394041
P23_ere_TO_act	23	o	syllabic_carrier	ere	act	3	197	355.000000000000	246.324372490926
P23_ere_TO_aes	23	o	syllabic_carrier	ere	aes	3	197	355.000000000000	246.324372490926
P23_ere_TO_all	23	o	syllabic_carrier	ere	all	3	197	355.000000000000	246.324372490926
