event_id	page	record	statement_id	owner_de	original_surface	fifth_hand_surface	identity	card_class	component_recipe	concrete_default_de	phrase_ready_card_de	source_section	surface_action
E318	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E319	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E320	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	otal	qotal	PROC131	PORTABLE_CORE	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E321	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	otchey	otchey	PROC065	LOCAL_MODEL	OT+Y	DANACH · POSTEN	DANACH DIESEN POSTEN	BIOLOGICAL	COPY_UNCHANGED
E322	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E323	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E324	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	tol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E325	f83r	B4	B4-S003	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E326	f83r	B4	B4-S004	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokylddy	qokylddy	PROC155	LOCAL_MODEL	OK+Y+LD+DY	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E327	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	dain	dain	PROC156	PORTABLE_CORE	AIN	EIN ABGEGRENZTER TEIL	EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E328	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E329	f83r	B4	B4-S005	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E330	f83r	B4	B4-S006	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	shckhedy	shckhedy	PROC099	PORTABLE_CORE	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E331	f83r	B4	B4-S007	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	shckhedy	shckhedy	PROC099	PORTABLE_CORE	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E332	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	saiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E333	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	cheeky	cheeky	PROC046	PORTABLE_CORE	CHK+EE+Y	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	sheey	sheey	PROC157	LOCAL_MODEL	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	oldy	oldy	PROC047	PORTABLE_CORE	OL+DY	WEITER · SCHLUSS	WEITER · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	saiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	cheky	cheky	PROC083	PORTABLE_CORE	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	okeeol	okeeol	PROC158	LOCAL_MODEL	OK+EE+OL	ANSETZEN · DREI KURZE ARBEITSGAENGE · WEITER	ANSETZEN · DREI KURZE ARBEITSGAENGE · WEITER	BIOLOGICAL	COPY_UNCHANGED
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	okain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	NORMALIZE_TO_HOUSE
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	chdy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	sol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	lkedy	lkedy	PROC159	LOCAL_MODEL	L+K+E+DY	LEITEN · ZUGEBEN · EIN KURZER ARBEITSGANG · SCHLUSS	KURZ WEITERLEITEN UND SCHLIESSEN	BIOLOGICAL	COPY_UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	qokol	qokol	PROC160	LOCAL_MODEL	OK+OL	ANSETZEN · WEITER	ANSETZEN · WEITER	BIOLOGICAL	COPY_UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	or	or	PROC016	PORTABLE_CORE	OR	ANSATZ	ANSATZ	BIOLOGICAL	COPY_UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	qockhey	qockhey	PROC161	LOCAL_MODEL	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · EIN KURZER ARBEITSGANG · POSTEN	DEN POSTEN KURZ DURCH DEN DURCHLASS FUEHREN	BIOLOGICAL	COPY_UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	dairydy	dairydy	PROC162	LOCAL_MODEL	AIR+Y+DY	WASSER · POSTEN · SCHLUSS	WASSER · POSTEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	qokain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	shey	cheey	PROC031	PORTABLE_CORE	SH+EE+Y	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	kain	kain	PROC069	PORTABLE_CORE	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	ZUGEBEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	chckhal	chckhal	PROC163	LOCAL_MODEL	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	ENTNEHMEN · DURCHLASS · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	solkey	solkey	PROC164	LOCAL_MODEL	SOLK+E+Y	SAMMELN · EIN KURZER ARBEITSGANG · POSTEN	SAMMELN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	qolkain	olkain	PROC070	PORTABLE_CORE	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	NORMALIZE_TO_HOUSE
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	dal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	skar	skar	PROC165	LOCAL_MODEL	K+AR	ZUGEBEN · QUELLE	AUS DER QUELLE ZUGEBEN	BIOLOGICAL	COPY_UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	otchdy	otchdy	PROC166	LOCAL_MODEL	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	qokchdy	qokchdy	PROC082	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	shedal	shedal	PROC142	PORTABLE_CORE	SHED+AL	STEHENLASSEN · ZIELSTELLE	STEHENLASSEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	dal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	cheol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	lol	lol	PROC167	LOCAL_MODEL	L+OL	LEITEN · WEITER	VON DORT WEITERLEITEN	BIOLOGICAL	COPY_UNCHANGED
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	chdal	chdal	PROC168	LOCAL_MODEL	CHD+AL	UMSETZEN · ZIELSTELLE	UMSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	aiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	sol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	daiiin	daiiin	PROC169	LOCAL_MODEL	DA+IIN	ZWEI · EINE EINGESTELLTE ARBEITSSTUFE	ZWEI · EINE EINGESTELLTE ARBEITSSTUFE	BIOLOGICAL	COPY_UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	solkeey	solkeey	PROC170	LOCAL_MODEL	SOLK+EE+Y	SAMMELN · DREI KURZE ARBEITSGAENGE · POSTEN	SAMMELN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	qekey	qekey	PROC171	LOCAL_MODEL	E+K+E+Y	EIN KURZER ARBEITSGANG · ZUGEBEN · EIN KURZER ARBEITSGANG · POSTEN	EIN KURZER ARBEITSGANG · ZUGEBEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	raly	raly	PROC172	LOCAL_MODEL	R+AL+Y	KUEHLEN · ZIELSTELLE · POSTEN	KUEHLEN · ZIELSTELLE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	ol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	COPY_UNCHANGED
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	daiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	ol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	COPY_UNCHANGED
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	dain	dain	PROC156	PORTABLE_CORE	AIN	EIN ABGEGRENZTER TEIL	EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	ldalor	ldalor	PROC173	LOCAL_MODEL	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	LEITEN · ZIELSTELLE · ANSATZ	BIOLOGICAL	COPY_UNCHANGED
