event_id	dictionary_entry_id	physical_page	locus	register	channel	surface	visible_owner_de	component_recipe	atomic_pocket_gloss_de	current_compositional_reading_de	spoken_clause_id
P912-E2168	P912-D1181	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	shoteeody	Widderrad mit Stern tragenden Figuren	SH+O+T+EE+O+DY	HALT + GANG + EINSTELLUNG + LANG + GANG + ENDE	Bezug festhalten; Reihe aufrufen; Platz oder Wert einstellen; zweiter Grad; Reihe aufrufen; Bildeintrag schließen	OWNER_ADDRESS
P912-E2169	P912-D0616	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okeeo	Widderrad mit Stern tragenden Figuren	OK+EE+O	START + LANG + GANG	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2170	P912-D0311	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dal	Widderrad mit Stern tragenden Figuren	AL	ZIEL	Zielplatz	OWNER_ADDRESS
P912-E2171	P912-D0141	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	cheody	Widderrad mit Stern tragenden Figuren	CHEO+Y	AUSZUG + DIES	lokaler Eintrag; dieser Bildplatz	OWNER_ADDRESS
P912-E2172	P912-D0603	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okchoteees	Widderrad mit Stern tragenden Figuren	OK+CH+OT+EEE+S_ADDR	START + AUSWAHL + NAECHST + VOLL + STERNORT	Bildplatz aktivieren; Klasse oder Figur kennzeichnen; nächster Bildplatz; dritter oder voller Grad; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2173	P912-D0816	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteeody	Widderrad mit Stern tragenden Figuren	OT+EE+O+DY	NAECHST + LANG + GANG + ENDE	nächster Bildplatz; zweiter Grad; Reihe aufrufen; Bildeintrag schließen	OWNER_ADDRESS
P912-E2174	P912-D0144	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	cheokeo	Widderrad mit Stern tragenden Figuren	CH+E+OK+E+O	AUSWAHL + KURZ + START + KURZ + GANG	Klasse oder Figur kennzeichnen; erster Grad; Bildplatz aktivieren; erster Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2175	P912-D0759	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otaiin	Widderrad mit Stern tragenden Figuren	OT+AIIN	NAECHST + SOLLWERT	nächster Bildplatz; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2176	P912-D1159	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	shes	Widderrad mit Stern tragenden Figuren	SH+E+S_ADDR	HALT + KURZ + STERNORT	Bezug festhalten; erster Grad; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2177	P912-D1260	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	to	Widderrad mit Stern tragenden Figuren	T+O	EINSTELLUNG + GANG	Platz oder Wert einstellen; Reihe aufrufen	OWNER_ADDRESS
P912-E2178	P912-D0045	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	ar	Widderrad mit Stern tragenden Figuren	AR	QUELLE	Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2179	P912-D0721	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oly	Widderrad mit Stern tragenden Figuren	OL+Y	WEITER + DIES	dieselbe Reihe fortführen; dieser Bildplatz	OWNER_ADDRESS
P912-E2180	P912-D0319	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	daly	Widderrad mit Stern tragenden Figuren	AL+Y	ZIEL + DIES	Zielplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E2181	P912-D1119	f70v	f70v1.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sheal	Widderrad mit Stern tragenden Figuren	SH+E+AL	HALT + KURZ + ZIEL	Bezug festhalten; erster Grad; Zielplatz	OWNER_ADDRESS
P912-E2182	P912-D0773	f70v	f70v1.2	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otalchy	Widderrad mit Stern tragenden Figuren	OT+AL+Y	NAECHST + ZIEL + DIES	nächster Bildplatz; Zielplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E2183	P912-D1241	f70v	f70v1.2	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	tar	Widderrad mit Stern tragenden Figuren	T+AR	EINSTELLUNG + QUELLE	Platz oder Wert einstellen; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2184	P912-D0035	f70v	f70v1.2	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	am	Widderrad mit Stern tragenden Figuren	AM_ADDR	INNEN	Innenplatz	OWNER_ADDRESS
P912-E2185	P912-D0392	f70v	f70v1.2	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dy	Widderrad mit Stern tragenden Figuren	Y	DIES	dieser Bildplatz	OWNER_ADDRESS
P912-E2186	P912-D0726	f70v	f70v1.3	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	opchey	Widderrad mit Stern tragenden Figuren	O+P+Y	GANG + EINSATZ + DIES	Reihe aufrufen; Platz besetzen; dieser Bildplatz	OWNER_ADDRESS
P912-E2187	P912-D1076	f70v	f70v1.3	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sal	Widderrad mit Stern tragenden Figuren	S+AL	WAHL + ZIEL	Bildklasse auswählen; Zielplatz	OWNER_ADDRESS
P912-E2188	P912-D0763	f70v	f70v1.4	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otakaizan	Widderrad mit Stern tragenden Figuren	OT+A_ADDR+K+AIN+Z_ADDR+AN	NAECHST + ADRESSE + ZUORDNUNG + EINHEIT + AUSSEN + ZUSATZ	nächster Bildplatz; lokale Bildadresse; Wert zuordnen; Einheit oder Index; Außenplatz; zusätzlicher Eintrag	OWNER_ADDRESS
P912-E2189	P912-D0581	f70v	f70v1.5	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okalal	Widderrad mit Stern tragenden Figuren	OK+AL+AL	START + ZIEL + ZIEL	Bildplatz aktivieren; Zielplatz; Zielplatz	OWNER_ADDRESS
P912-E2190	P912-D0780	f70v	f70v1.6	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otaly	Widderrad mit Stern tragenden Figuren	OT+AL+Y	NAECHST + ZIEL + DIES	nächster Bildplatz; Zielplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E2191	P912-D0512	f70v	f70v1.7	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oalcheg	Widderrad mit Stern tragenden Figuren	O+AL+CH+E+G_LABEL	GANG + ZIEL + AUSWAHL + KURZ + PRUEFMARKE	Reihe aufrufen; Zielplatz; Klasse oder Figur kennzeichnen; erster Grad; Prüfmarke am Eintrag	OWNER_ADDRESS
P912-E2192	P912-D0797	f70v	f70v1.8	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otchodals	Widderrad mit Stern tragenden Figuren	OT+CH+O+AL+S_ADDR	NAECHST + AUSWAHL + GANG + ZIEL + STERNORT	nächster Bildplatz; Klasse oder Figur kennzeichnen; Reihe aufrufen; Zielplatz; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2193	P912-D0661	f70v	f70v1.9	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okolshy	Widderrad mit Stern tragenden Figuren	OK+OL+SH+Y	START + WEITER + HALT + DIES	Bildplatz aktivieren; dieselbe Reihe fortführen; Bezug festhalten; dieser Bildplatz	OWNER_ADDRESS
P912-E2194	P912-D0866	f70v	f70v1.10	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otshshdy	Widderrad mit Stern tragenden Figuren	OT+SH+SH+DY	NAECHST + HALT + HALT + ENDE	nächster Bildplatz; Bezug festhalten; Bezug festhalten; Bildeintrag schließen	OWNER_ADDRESS
P912-E2195	P912-D0766	f70v	f70v1.11	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otal	Widderrad mit Stern tragenden Figuren	OT+AL	NAECHST + ZIEL	nächster Bildplatz; Zielplatz	OWNER_ADDRESS
P912-E2196	P912-D1349	f70v	f70v1.11	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	ypsharal	Widderrad mit Stern tragenden Figuren	Y+P+SH+AR+AL	DIES + EINSATZ + HALT + QUELLE + ZIEL	dieser Bildplatz; Platz besetzen; Bezug festhalten; Quell- oder Bezugsstelle; Zielplatz	OWNER_ADDRESS
P912-E2197	P912-D0293	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	daiin	Widderrad mit Stern tragenden Figuren	AIIN	SOLLWERT	verzeichneter Sollwert	OWNER_ADDRESS
P912-E2198	P912-D0643	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okey	Widderrad mit Stern tragenden Figuren	OK+E+Y	START + KURZ + DIES	Bildplatz aktivieren; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2199	P912-D0842	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otodal	Widderrad mit Stern tragenden Figuren	OT+O+AL	NAECHST + GANG + ZIEL	nächster Bildplatz; Reihe aufrufen; Zielplatz	OWNER_ADDRESS
P912-E2200	P912-D0143	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	cheokeeo	Widderrad mit Stern tragenden Figuren	CH+E+OK+EE+O	AUSWAHL + KURZ + START + LANG + GANG	Klasse oder Figur kennzeichnen; erster Grad; Bildplatz aktivieren; zweiter Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2201	P912-D0633	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okeodal	Widderrad mit Stern tragenden Figuren	OK+E+O+AL	START + KURZ + GANG + ZIEL	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Zielplatz	OWNER_ADDRESS
P912-E2202	P912-D1177	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	shol	Widderrad mit Stern tragenden Figuren	SH+OL	HALT + WEITER	Bezug festhalten; dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E2203	P912-D0679	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	olaiin	Widderrad mit Stern tragenden Figuren	OL+AIIN	WEITER + SOLLWERT	dieselbe Reihe fortführen; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2204	P912-D1068	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	saiin	Widderrad mit Stern tragenden Figuren	S+AIIN	WAHL + SOLLWERT	Bildklasse auswählen; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2205	P912-D1149	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sheo	Widderrad mit Stern tragenden Figuren	SH+E+O	HALT + KURZ + GANG	Bezug festhalten; erster Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2206	P912-D0961	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	qokeeol	Widderrad mit Stern tragenden Figuren	OK+EE+OL	START + LANG + WEITER	Bildplatz aktivieren; zweiter Grad; dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E2207	P912-D0804	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otchykey	Widderrad mit Stern tragenden Figuren	OT+Y+K+E+Y	NAECHST + DIES + ZUORDNUNG + KURZ + DIES	nächster Bildplatz; dieser Bildplatz; Wert zuordnen; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2208	P912-D0131	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	chekeal	Widderrad mit Stern tragenden Figuren	CHK+E+AL	BEHANDLUNG + KURZ + ZIEL	Behandlungsklasse; erster Grad; Zielplatz	OWNER_ADDRESS
P912-E2209	P912-D0832	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteosaiin	Widderrad mit Stern tragenden Figuren	OT+E+O+S_ADDR+AIIN	NAECHST + KURZ + GANG + STERNORT + SOLLWERT	nächster Bildplatz; erster Grad; Reihe aufrufen; Stern- oder s-Stelle; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2210	P912-D0133	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	chekey	Widderrad mit Stern tragenden Figuren	CHK+E+Y	BEHANDLUNG + KURZ + DIES	Behandlungsklasse; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2211	P912-D0637	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okeolol	Widderrad mit Stern tragenden Figuren	OK+E+OL+OL	START + KURZ + WEITER + WEITER	Bildplatz aktivieren; erster Grad; dieselbe Reihe fortführen; dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E2212	P912-D0121	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	chees	Widderrad mit Stern tragenden Figuren	SH+EE+S_ADDR	HALT + LANG + STERNORT	Bezug festhalten; zweiter Grad; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2213	P912-D0549	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oeey	Widderrad mit Stern tragenden Figuren	O+EE+Y	GANG + LANG + DIES	Reihe aufrufen; zweiter Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2214	P912-D0732	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	opotey	Widderrad mit Stern tragenden Figuren	O+P+O+T+E+Y	GANG + EINSATZ + GANG + EINSTELLUNG + KURZ + DIES	Reihe aufrufen; Platz besetzen; Reihe aufrufen; Platz oder Wert einstellen; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2215	P912-D0311	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dal	Widderrad mit Stern tragenden Figuren	AL	ZIEL	Zielplatz	OWNER_ADDRESS
P912-E2216	P912-D0019	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	al	Widderrad mit Stern tragenden Figuren	AL	ZIEL	Zielplatz	OWNER_ADDRESS
P912-E2217	P912-D1063	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	s	Widderrad mit Stern tragenden Figuren	S	WAHL	Bildklasse auswählen	OWNER_ADDRESS
P912-E2218	P912-D0806	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otecheo	Widderrad mit Stern tragenden Figuren	OT+E+CHEO	NAECHST + KURZ + AUSZUG	nächster Bildplatz; erster Grad; lokaler Eintrag	OWNER_ADDRESS
P912-E2219	P912-D0311	f70v	f70v1.12	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dal	Widderrad mit Stern tragenden Figuren	AL	ZIEL	Zielplatz	OWNER_ADDRESS
P912-E2220	P912-D0662	f70v	f70v1.13	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okoly	Widderrad mit Stern tragenden Figuren	OK+OL+Y	START + WEITER + DIES	Bildplatz aktivieren; dieselbe Reihe fortführen; dieser Bildplatz	OWNER_ADDRESS
P912-E2221	P912-D0768	f70v	f70v1.14	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otalaiin	Widderrad mit Stern tragenden Figuren	OT+AL+AIIN	NAECHST + ZIEL + SOLLWERT	nächster Bildplatz; Zielplatz; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2222	P912-D0822	f70v	f70v1.15	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteo	Widderrad mit Stern tragenden Figuren	OT+E+O	NAECHST + KURZ + GANG	nächster Bildplatz; erster Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2223	P912-D0022	f70v	f70v1.15	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	alals	Widderrad mit Stern tragenden Figuren	AL+AL+S_ADDR	ZIEL + ZIEL + STERNORT	Zielplatz; Zielplatz; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2224	P912-D0048	f70v	f70v1.15	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	araly	Widderrad mit Stern tragenden Figuren	AR+AL+Y	QUELLE + ZIEL + DIES	Quell- oder Bezugsstelle; Zielplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E2225	P912-D0828	f70v	f70v1.16	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteoeey	Widderrad mit Stern tragenden Figuren	OT+E+O+EE+Y	NAECHST + KURZ + GANG + LANG + DIES	nächster Bildplatz; erster Grad; Reihe aufrufen; zweiter Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2226	P912-D0766	f70v	f70v1.16	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otal	Widderrad mit Stern tragenden Figuren	OT+AL	NAECHST + ZIEL	nächster Bildplatz; Zielplatz	OWNER_ADDRESS
P912-E2227	P912-D0607	f70v	f70v1.16	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okealar	Widderrad mit Stern tragenden Figuren	OK+E+AL+AR	START + KURZ + ZIEL + QUELLE	Bildplatz aktivieren; erster Grad; Zielplatz; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2228	P912-D0805	f70v	f70v1.17	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otear	Widderrad mit Stern tragenden Figuren	OT+E+AR	NAECHST + KURZ + QUELLE	nächster Bildplatz; erster Grad; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2229	P912-D0052	f70v	f70v1.17	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	araydy	Widderrad mit Stern tragenden Figuren	AR+A_ADDR+Y+DY	QUELLE + ADRESSE + DIES + ENDE	Quell- oder Bezugsstelle; lokale Bildadresse; dieser Bildplatz; Bildeintrag schließen	OWNER_ADDRESS
P912-E2230	P912-D0597	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okcheo	Fischrad mit Stern tragenden Figuren	OK+CHEO	START + AUSZUG	Bildplatz aktivieren; lokaler Eintrag	OWNER_ADDRESS
P912-E2231	P912-D0325	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dar	Fischrad mit Stern tragenden Figuren	D_ADDR+AR	UNTER + QUELLE	Unterplatz; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2232	P912-D0838	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otey	Fischrad mit Stern tragenden Figuren	OT+E+Y	NAECHST + KURZ + DIES	nächster Bildplatz; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2233	P912-D1329	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	ykeey	Fischrad mit Stern tragenden Figuren	Y+K+EE+Y	DIES + ZUORDNUNG + LANG + DIES	dieser Bildplatz; Wert zuordnen; zweiter Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2234	P912-D1251	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	tchy	Fischrad mit Stern tragenden Figuren	T+Y	EINSTELLUNG + DIES	Platz oder Wert einstellen; dieser Bildplatz	OWNER_ADDRESS
P912-E2235	P912-D0864	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otsheo	Fischrad mit Stern tragenden Figuren	OT+SH+E+O	NAECHST + HALT + KURZ + GANG	nächster Bildplatz; Bezug festhalten; erster Grad; Reihe aufrufen	OWNER_ADDRESS
P912-E2236	P912-D0836	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteotey	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	NAECHST + KURZ + GANG + EINSTELLUNG + KURZ + DIES	nächster Bildplatz; erster Grad; Reihe aufrufen; Platz oder Wert einstellen; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2237	P912-D1164	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	shey	Fischrad mit Stern tragenden Figuren	SH+E+Y	HALT + KURZ + DIES	Bezug festhalten; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2238	P912-D1125	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	shecth	Fischrad mit Stern tragenden Figuren	SH+E+CTH	HALT + KURZ + BEREIT	Bezug festhalten; erster Grad; Bereitschaftsklasse	OWNER_ADDRESS
P912-E2239	P912-D0725	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	opcheoldair	Fischrad mit Stern tragenden Figuren	O+P+CH+E+OL+D_ADDR+AIR	GANG + EINSATZ + AUSWAHL + KURZ + WEITER + UNTER + LAUFWEG	Reihe aufrufen; Platz besetzen; Klasse oder Figur kennzeichnen; erster Grad; dieselbe Reihe fortführen; Unterplatz; Ringlauf	OWNER_ADDRESS
P912-E2240	P912-D0336	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dateey	Fischrad mit Stern tragenden Figuren	DA+T+EE+Y	ZWEIT + EINSTELLUNG + LANG + DIES	zweite Bildstufe; Platz oder Wert einstellen; zweiter Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2241	P912-D1078	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sal	Fischrad mit Stern tragenden Figuren	S+AL	WAHL + ZIEL	Bildklasse auswählen; Zielplatz	OWNER_ADDRESS
P912-E2242	P912-D0541	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	ody	Fischrad mit Stern tragenden Figuren	O+DY	GANG + ENDE	Reihe aufrufen; Bildeintrag schließen	OWNER_ADDRESS
P912-E2243	P912-D0235	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	choteey	Fischrad mit Stern tragenden Figuren	CH+OT+EE+Y	AUSWAHL + NAECHST + LANG + DIES	Klasse oder Figur kennzeichnen; nächster Bildplatz; zweiter Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2244	P912-D0200	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	choeteedy	Fischrad mit Stern tragenden Figuren	HO+E+T+EE+DY	TEIL + KURZ + EINSTELLUNG + LANG + ENDE	Teil oder Mitglied der Bildklasse; erster Grad; Platz oder Wert einstellen; zweiter Grad; Bildeintrag schließen	OWNER_ADDRESS
P912-E2245	P912-D0835	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteoteotsho	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+O+T+SH+O	NAECHST + KURZ + GANG + EINSTELLUNG + KURZ + GANG + EINSTELLUNG + HALT + GANG	nächster Bildplatz; erster Grad; Reihe aufrufen; Platz oder Wert einstellen; erster Grad; Reihe aufrufen; Platz oder Wert einstellen; Bezug festhalten; Reihe aufrufen	OWNER_ADDRESS
P912-E2246	P912-D1368	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	yteos	Fischrad mit Stern tragenden Figuren	Y+T+E+O+S_ADDR	DIES + EINSTELLUNG + KURZ + GANG + STERNORT	dieser Bildplatz; Platz oder Wert einstellen; erster Grad; Reihe aufrufen; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2247	P912-D0021	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	alain	Fischrad mit Stern tragenden Figuren	AL+AIN	ZIEL + EINHEIT	Zielplatz; Einheit oder Index	OWNER_ADDRESS
P912-E2248	P912-D1150	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sheodaly	Fischrad mit Stern tragenden Figuren	SH+E+O+AL+Y	HALT + KURZ + GANG + ZIEL + DIES	Bezug festhalten; erster Grad; Reihe aufrufen; Zielplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E2249	P912-D0508	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	o	Fischrad mit Stern tragenden Figuren	O	GANG	Reihe aufrufen	OWNER_ADDRESS
P912-E2250	P912-D0006	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	aiin	Fischrad mit Stern tragenden Figuren	AIIN	SOLLWERT	verzeichneter Sollwert	OWNER_ADDRESS
P912-E2251	P912-D0220	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	cholkal	Fischrad mit Stern tragenden Figuren	OL+K+AL	WEITER + ZUORDNUNG + ZIEL	dieselbe Reihe fortführen; Wert zuordnen; Zielplatz	OWNER_ADDRESS
P912-E2252	P912-D0208	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	chokear	Fischrad mit Stern tragenden Figuren	OK+E+AR	START + KURZ + QUELLE	Bildplatz aktivieren; erster Grad; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E2253	P912-D0827	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteody	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	NAECHST + KURZ + GANG + DIES	nächster Bildplatz; erster Grad; Reihe aufrufen; dieser Bildplatz	OWNER_ADDRESS
P912-E2254	P912-D0219	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	cholaiin	Fischrad mit Stern tragenden Figuren	OL+AIIN	WEITER + SOLLWERT	dieselbe Reihe fortführen; verzeichneter Sollwert	OWNER_ADDRESS
P912-E2255	P912-D0815	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	oteeoal	Fischrad mit Stern tragenden Figuren	OT+EE+O+AL	NAECHST + LANG + GANG + ZIEL	nächster Bildplatz; zweiter Grad; Reihe aufrufen; Zielplatz	OWNER_ADDRESS
P912-E2256	P912-D0019	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	al	Fischrad mit Stern tragenden Figuren	AL	ZIEL	Zielplatz	OWNER_ADDRESS
P912-E2257	P912-D1138	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	sheeos	Fischrad mit Stern tragenden Figuren	SH+EE+O+S_ADDR	HALT + LANG + GANG + STERNORT	Bezug festhalten; zweiter Grad; Reihe aufrufen; Stern- oder s-Stelle	OWNER_ADDRESS
P912-E2258	P912-D0643	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	okey	Fischrad mit Stern tragenden Figuren	OK+E+Y	START + KURZ + DIES	Bildplatz aktivieren; erster Grad; dieser Bildplatz	OWNER_ADDRESS
P912-E2259	P912-D0218	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	chol	Fischrad mit Stern tragenden Figuren	OL	WEITER	dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E2260	P912-D0394	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	dy	Fischrad mit Stern tragenden Figuren	Y	DIES	dieser Bildplatz	OWNER_ADDRESS
P912-E2261	P912-D0818	f70v	f70v2.1	ZODIAC	OWNER_ADDRESS_OR_DIAGRAM	otees	Fischrad mit Stern tragenden Figuren	OT+EE+S_ADDR	NAECHST + LANG + STERNORT	nächster Bildplatz; zweiter Grad; Stern- oder s-Stelle	OWNER_ADDRESS
