source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
ZL3b|f32v.9|G007	ZL3b	f32v	f32v.9	P	f32v:P1	7	daiin	DRAWING_INTERRUPTION	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.10|G001	ZL3b	f32v	f32v.10	P	f32v:P1	1	sho	LINE_START	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
ZL3b|f32v.10|G002	ZL3b	f32v	f32v.10	P	f32v:P1	2	keol	DEFINITE_SPACE	DEFINITE_SPACE	⟦keol⟧	⟦keol⟧	⟦keol⟧
ZL3b|f32v.10|G003	ZL3b	f32v	f32v.10	P	f32v:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
ZL3b|f32v.10|G004	ZL3b	f32v	f32v.10	P	f32v:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f32v.10|G005	ZL3b	f32v	f32v.10	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.10|G006	ZL3b	f32v	f32v.10	P	f32v:P1	6	cpho	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦cpho⟧	⟦cpho⟧	⟦cpho⟧
ZL3b|f32v.10|G007	ZL3b	f32v	f32v.10	P	f32v:P1	7	l	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦l⟧	⟦l⟧	⟦l⟧
ZL3b|f32v.10|G008	ZL3b	f32v	f32v.10	P	f32v:P1	8	cthol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthol⟧	⟦cthol⟧	⟦cthol⟧
ZL3b|f32v.10|G009	ZL3b	f32v	f32v.10	P	f32v:P1	9	da	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦da⟧	⟦da⟧	⟦da⟧
ZL3b|f32v.10|G010	ZL3b	f32v	f32v.10	P	f32v:P1	10	ar	DRAWING_INTERRUPTION	LINE_END	⟦ar⟧	⟦ar⟧	⟦ar⟧
ZL3b|f32v.11|G001	ZL3b	f32v	f32v.11	P	f32v:P1	1	ol	LINE_START	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f32v.11|G002	ZL3b	f32v	f32v.11	P	f32v:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
ZL3b|f32v.11|G003	ZL3b	f32v	f32v.11	P	f32v:P1	3	chy	DEFINITE_SPACE	LINE_END	⟦chy⟧	⟦chy⟧	⟦chy⟧
ZL3b|f29v.1|G001	ZL3b	f29v	f29v.1	P	f29v:P1	1	kooiin	LINE_START	DEFINITE_SPACE	⟦kooiin⟧	⟦kooiin⟧	⟦kooiin⟧
ZL3b|f29v.1|G002	ZL3b	f29v	f29v.1	P	f29v:P1	2	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
ZL3b|f29v.1|G003	ZL3b	f29v	f29v.1	P	f29v:P1	3	chetchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chetchy⟧	⟦chetchy⟧	⟦chetchy⟧
ZL3b|f29v.1|G004	ZL3b	f29v	f29v.1	P	f29v:P1	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f29v.1|G005	ZL3b	f29v	f29v.1	P	f29v:P1	5	ls	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ls⟧	⟦ls⟧	⟦ls⟧
ZL3b|f29v.1|G006	ZL3b	f29v	f29v.1	P	f29v:P1	6	shytchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shytchy⟧	⟦shytchy⟧	⟦shytchy⟧
ZL3b|f29v.1|G007	ZL3b	f29v	f29v.1	P	f29v:P1	7	cthy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
ZL3b|f29v.1|G008	ZL3b	f29v	f29v.1	P	f29v:P1	8	shy	UNCERTAIN_SMALL_SPACE	DRAWING_INTERRUPTION	⟦shy⟧	⟦shy⟧	⟦shy⟧
ZL3b|f29v.1|G009	ZL3b	f29v	f29v.1	P	f29v:P1	9	cho	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦cho⟧	⟦cho⟧	⟦cho⟧
ZL3b|f29v.1|G010	ZL3b	f29v	f29v.1	P	f29v:P1	10	shy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shy⟧	⟦shy⟧	⟦shy⟧
ZL3b|f29v.1|G011	ZL3b	f29v	f29v.1	P	f29v:P1	11	daiin	DEFINITE_SPACE	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f29v.2|G001	ZL3b	f29v	f29v.2	P	f29v:P1	1	qotcheaiin	LINE_START	DEFINITE_SPACE	⟦qotcheaiin⟧	⟦qotcheaiin⟧	⟦qotcheaiin⟧
ZL3b|f29v.2|G002	ZL3b	f29v	f29v.2	P	f29v:P1	2	s	DEFINITE_SPACE	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f29v.2|G003	ZL3b	f29v	f29v.2	P	f29v:P1	3	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f29v.2|G004	ZL3b	f29v	f29v.2	P	f29v:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f29v.2|G005	ZL3b	f29v	f29v.2	P	f29v:P1	5	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
ZL3b|f29v.2|G006	ZL3b	f29v	f29v.2	P	f29v:P1	6	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
ZL3b|f29v.2|G007	ZL3b	f29v	f29v.2	P	f29v:P1	7	cthold	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cthold⟧	⟦cthold⟧	⟦cthold⟧
ZL3b|f29v.2|G008	ZL3b	f29v	f29v.2	P	f29v:P1	8	ytchor	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦ytchor⟧	⟦ytchor⟧	⟦ytchor⟧
ZL3b|f29v.2|G009	ZL3b	f29v	f29v.2	P	f29v:P1	9	dary	DEFINITE_SPACE	LINE_END	⟦dary⟧	⟦dary⟧	⟦dary⟧
ZL3b|f29v.3|G001	ZL3b	f29v	f29v.3	P	f29v:P1	1	chol	LINE_START	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f29v.3|G002	ZL3b	f29v	f29v.3	P	f29v:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f29v.3|G003	ZL3b	f29v	f29v.3	P	f29v:P1	3	kor	DEFINITE_SPACE	DEFINITE_SPACE	⟦kor⟧	⟦kor⟧	⟦kor⟧
ZL3b|f29v.3|G004	ZL3b	f29v	f29v.3	P	f29v:P1	4	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
ZL3b|f29v.3|G005	ZL3b	f29v	f29v.3	P	f29v:P1	5	odaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦odaiin⟧	⟦odaiin⟧	⟦odaiin⟧
ZL3b|f29v.3|G006	ZL3b	f29v	f29v.3	P	f29v:P1	6	qotchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotchy⟧	⟦qotchy⟧	⟦qotchy⟧
ZL3b|f29v.3|G007	ZL3b	f29v	f29v.3	P	f29v:P1	7	taiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦taiin⟧	⟦taiin⟧	⟦taiin⟧
ZL3b|f29v.3|G008	ZL3b	f29v	f29v.3	P	f29v:P1	8	s	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f29v.3|G009	ZL3b	f29v	f29v.3	P	f29v:P1	9	she	DEFINITE_SPACE	DEFINITE_SPACE	⟦she⟧	⟦she⟧	⟦she⟧
ZL3b|f29v.3|G010	ZL3b	f29v	f29v.3	P	f29v:P1	10	otey	DEFINITE_SPACE	DEFINITE_SPACE	⟦otey⟧	⟦otey⟧	⟦otey⟧
ZL3b|f29v.3|G011	ZL3b	f29v	f29v.3	P	f29v:P1	11	sy	DEFINITE_SPACE	LINE_END	⟦sy⟧	⟦sy⟧	⟦sy⟧
ZL3b|f29v.4|G001	ZL3b	f29v	f29v.4	P	f29v:P1	1	ysho	LINE_START	DEFINITE_SPACE	⟦ysho⟧	⟦ysho⟧	⟦ysho⟧
ZL3b|f29v.4|G002	ZL3b	f29v	f29v.4	P	f29v:P1	2	otshy	DEFINITE_SPACE	DEFINITE_SPACE	⟦otshy⟧	⟦otshy⟧	⟦otshy⟧
ZL3b|f29v.4|G003	ZL3b	f29v	f29v.4	P	f29v:P1	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
ZL3b|f29v.4|G004	ZL3b	f29v	f29v.4	P	f29v:P1	4	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
ZL3b|f29v.4|G005	ZL3b	f29v	f29v.4	P	f29v:P1	5	oltchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oltchy⟧	⟦oltchy⟧	⟦oltchy⟧
ZL3b|f29v.4|G006	ZL3b	f29v	f29v.4	P	f29v:P1	6	{cto}s	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦{cto}s⟧	⟦{cto}s⟧	⟦{cto}s⟧
ZL3b|f29v.4|G007	ZL3b	f29v	f29v.4	P	f29v:P1	7	shot	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦shot⟧	⟦shot⟧	⟦shot⟧
ZL3b|f29v.4|G008	ZL3b	f29v	f29v.4	P	f29v:P1	8	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
ZL3b|f29v.4|G009	ZL3b	f29v	f29v.4	P	f29v:P1	9	okaiin	DEFINITE_SPACE	LINE_END	D?	D?	D?
IT2a|f77r.1|G001	IT2a	f77r	f77r.1	L	f77r.1:LABEL	1	darchdar	LINE_START	LINE_END	⟦darchdar⟧	⟦darchdar⟧	⟦darchdar⟧
IT2a|f77r.2|G001	IT2a	f77r	f77r.2	L	f77r.2:LABEL	1	olkchs	LINE_START	LINE_END	⟦olkchs⟧	⟦olkchs⟧	⟦olkchs⟧
IT2a|f77r.3|G001	IT2a	f77r	f77r.3	L	f77r.3:LABEL	1	otedy	LINE_START	LINE_END	A?	A?	A?
IT2a|f77r.4|G001	IT2a	f77r	f77r.4	L	f77r.4:LABEL	1	otork	LINE_START	LINE_END	⟦otork⟧	⟦otork⟧	⟦otork⟧
IT2a|f77r.5|G001	IT2a	f77r	f77r.5	L	f77r.5:LABEL	1	otol	LINE_START	LINE_END	B?	B?	B?
IT2a|f77r.6|G001	IT2a	f77r	f77r.6	L	f77r.6:LABEL	1	dchdy	LINE_START	LINE_END	⟦dchdy⟧	⟦dchdy⟧	⟦dchdy⟧
IT2a|f77r.7|G001	IT2a	f77r	f77r.7	L	f77r.7:LABEL	1	soral	LINE_START	LINE_END	⟦soral⟧	⟦soral⟧	⟦soral⟧
IT2a|f77r.8|G001	IT2a	f77r	f77r.8	L	f77r.8:LABEL	1	dotedy	LINE_START	LINE_END	⟦dotedy⟧	⟦dotedy⟧	⟦dotedy⟧
IT2a|f77r.9|G001	IT2a	f77r	f77r.9	P	f77r:P1	1	pol	LINE_START	DEFINITE_SPACE	⟦pol⟧	⟦pol⟧	⟦pol⟧
IT2a|f77r.9|G002	IT2a	f77r	f77r.9	P	f77r:P1	2	darair	DEFINITE_SPACE	DEFINITE_SPACE	⟦darair⟧	⟦darair⟧	⟦darair⟧
IT2a|f77r.9|G003	IT2a	f77r	f77r.9	P	f77r:P1	3	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.9|G004	IT2a	f77r	f77r.9	P	f77r:P1	4	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
IT2a|f77r.9|G005	IT2a	f77r	f77r.9	P	f77r:P1	5	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧
IT2a|f77r.9|G006	IT2a	f77r	f77r.9	P	f77r:P1	6	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
IT2a|f77r.9|G007	IT2a	f77r	f77r.9	P	f77r:P1	7	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qopchedy⟧	⟦qopchedy⟧	⟦qopchedy⟧
IT2a|f77r.9|G008	IT2a	f77r	f77r.9	P	f77r:P1	8	dylches	DEFINITE_SPACE	DEFINITE_SPACE	⟦dylches⟧	⟦dylches⟧	⟦dylches⟧
IT2a|f77r.9|G009	IT2a	f77r	f77r.9	P	f77r:P1	9	olkedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olkedy⟧	⟦olkedy⟧	⟦olkedy⟧
IT2a|f77r.9|G010	IT2a	f77r	f77r.9	P	f77r:P1	10	loly	DEFINITE_SPACE	LINE_END	⟦loly⟧	⟦loly⟧	⟦loly⟧
IT2a|f77r.10|G001	IT2a	f77r	f77r.10	P	f77r:P1	1	tol	LINE_START	DEFINITE_SPACE	⟦tol⟧	⟦tol⟧	⟦tol⟧
IT2a|f77r.10|G002	IT2a	f77r	f77r.10	P	f77r:P1	2	chd	DEFINITE_SPACE	DEFINITE_SPACE	⟦chd⟧	⟦chd⟧	⟦chd⟧
IT2a|f77r.10|G003	IT2a	f77r	f77r.10	P	f77r:P1	3	ar	DEFINITE_SPACE	DEFINITE_SPACE	⟦ar⟧	⟦ar⟧	⟦ar⟧
IT2a|f77r.10|G004	IT2a	f77r	f77r.10	P	f77r:P1	4	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
IT2a|f77r.10|G005	IT2a	f77r	f77r.10	P	f77r:P1	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
IT2a|f77r.10|G006	IT2a	f77r	f77r.10	P	f77r:P1	6	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
IT2a|f77r.10|G007	IT2a	f77r	f77r.10	P	f77r:P1	7	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
IT2a|f77r.10|G008	IT2a	f77r	f77r.10	P	f77r:P1	8	chdy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chdy⟧	⟦chdy⟧	⟦chdy⟧
IT2a|f77r.10|G009	IT2a	f77r	f77r.10	P	f77r:P1	9	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
IT2a|f77r.10|G010	IT2a	f77r	f77r.10	P	f77r:P1	10	chetey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chetey⟧	⟦chetey⟧	⟦chetey⟧
IT2a|f77r.10|G011	IT2a	f77r	f77r.10	P	f77r:P1	11	sal	DEFINITE_SPACE	LINE_END	⟦sal⟧	⟦sal⟧	⟦sal⟧
IT2a|f77r.11|G001	IT2a	f77r	f77r.11	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.11|G002	IT2a	f77r	f77r.11	P	f77r:P1	2	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.11|G003	IT2a	f77r	f77r.11	P	f77r:P1	3	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.11|G004	IT2a	f77r	f77r.11	P	f77r:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
IT2a|f77r.11|G005	IT2a	f77r	f77r.11	P	f77r:P1	5	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.11|G006	IT2a	f77r	f77r.11	P	f77r:P1	6	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shcthey⟧	⟦shcthey⟧	⟦shcthey⟧
IT2a|f77r.11|G007	IT2a	f77r	f77r.11	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.11|G008	IT2a	f77r	f77r.11	P	f77r:P1	8	oteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦oteedy⟧	⟦oteedy⟧	⟦oteedy⟧
IT2a|f77r.11|G009	IT2a	f77r	f77r.11	P	f77r:P1	9	cham	DEFINITE_SPACE	LINE_END	⟦cham⟧	⟦cham⟧	⟦cham⟧
IT2a|f77r.12|G001	IT2a	f77r	f77r.12	P	f77r:P1	1	solteedy	LINE_START	DEFINITE_SPACE	⟦solteedy⟧	⟦solteedy⟧	⟦solteedy⟧
IT2a|f77r.12|G002	IT2a	f77r	f77r.12	P	f77r:P1	2	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.12|G003	IT2a	f77r	f77r.12	P	f77r:P1	3	qodeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qodeedy⟧	⟦qodeedy⟧	⟦qodeedy⟧
IT2a|f77r.12|G004	IT2a	f77r	f77r.12	P	f77r:P1	4	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedaiin⟧	⟦shedaiin⟧	⟦shedaiin⟧
IT2a|f77r.12|G005	IT2a	f77r	f77r.12	P	f77r:P1	5	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.12|G006	IT2a	f77r	f77r.12	P	f77r:P1	6	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedaiin⟧	⟦shedaiin⟧	⟦shedaiin⟧
IT2a|f77r.12|G007	IT2a	f77r	f77r.12	P	f77r:P1	7	sheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheol⟧	⟦sheol⟧	⟦sheol⟧
IT2a|f77r.12|G008	IT2a	f77r	f77r.12	P	f77r:P1	8	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
IT2a|f77r.12|G009	IT2a	f77r	f77r.12	P	f77r:P1	9	ched	DEFINITE_SPACE	LINE_END	⟦ched⟧	⟦ched⟧	⟦ched⟧
IT2a|f77r.13|G001	IT2a	f77r	f77r.13	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.13|G002	IT2a	f77r	f77r.13	P	f77r:P1	2	qolsheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolsheedy⟧	⟦qolsheedy⟧	⟦qolsheedy⟧
IT2a|f77r.13|G003	IT2a	f77r	f77r.13	P	f77r:P1	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
IT2a|f77r.13|G004	IT2a	f77r	f77r.13	P	f77r:P1	4	tedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦tedy⟧	⟦tedy⟧	⟦tedy⟧
IT2a|f77r.13|G005	IT2a	f77r	f77r.13	P	f77r:P1	5	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.13|G006	IT2a	f77r	f77r.13	P	f77r:P1	6	lsheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheedy⟧	⟦lsheedy⟧	⟦lsheedy⟧
IT2a|f77r.13|G007	IT2a	f77r	f77r.13	P	f77r:P1	7	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
IT2a|f77r.13|G008	IT2a	f77r	f77r.13	P	f77r:P1	8	qolal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolal⟧	⟦qolal⟧	⟦qolal⟧
IT2a|f77r.13|G009	IT2a	f77r	f77r.13	P	f77r:P1	9	chedy	DEFINITE_SPACE	LINE_END	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.14|G001	IT2a	f77r	f77r.14	P	f77r:P1	1	sokcheey	LINE_START	DEFINITE_SPACE	⟦sokcheey⟧	⟦sokcheey⟧	⟦sokcheey⟧
IT2a|f77r.14|G002	IT2a	f77r	f77r.14	P	f77r:P1	2	sain	DEFINITE_SPACE	DEFINITE_SPACE	⟦sain⟧	⟦sain⟧	⟦sain⟧
IT2a|f77r.14|G003	IT2a	f77r	f77r.14	P	f77r:P1	3	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheeol⟧	⟦sheeol⟧	⟦sheeol⟧
IT2a|f77r.14|G004	IT2a	f77r	f77r.14	P	f77r:P1	4	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.14|G005	IT2a	f77r	f77r.14	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.14|G006	IT2a	f77r	f77r.14	P	f77r:P1	6	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.14|G007	IT2a	f77r	f77r.14	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.14|G008	IT2a	f77r	f77r.14	P	f77r:P1	8	qotedy	DEFINITE_SPACE	LINE_END	A?	A?	A?
IT2a|f77r.15|G001	IT2a	f77r	f77r.15	P	f77r:P1	1	qokeedy	LINE_START	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.15|G002	IT2a	f77r	f77r.15	P	f77r:P1	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.15|G003	IT2a	f77r	f77r.15	P	f77r:P1	3	qotol	DEFINITE_SPACE	DEFINITE_SPACE	B?	B?	B?
IT2a|f77r.15|G004	IT2a	f77r	f77r.15	P	f77r:P1	4	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.15|G005	IT2a	f77r	f77r.15	P	f77r:P1	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.15|G006	IT2a	f77r	f77r.15	P	f77r:P1	6	sheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧
IT2a|f77r.15|G007	IT2a	f77r	f77r.15	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.15|G008	IT2a	f77r	f77r.15	P	f77r:P1	8	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
IT2a|f77r.15|G009	IT2a	f77r	f77r.15	P	f77r:P1	9	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
IT2a|f77r.16|G001	IT2a	f77r	f77r.16	P	f77r:P1	1	sshedy	LINE_START	DEFINITE_SPACE	⟦sshedy⟧	⟦sshedy⟧	⟦sshedy⟧
IT2a|f77r.16|G002	IT2a	f77r	f77r.16	P	f77r:P1	2	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
IT2a|f77r.16|G003	IT2a	f77r	f77r.16	P	f77r:P1	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
IT2a|f77r.16|G004	IT2a	f77r	f77r.16	P	f77r:P1	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?
IT2a|f77r.16|G005	IT2a	f77r	f77r.16	P	f77r:P1	5	shedy	DEFINITE_SPACE	DEFINITE_SPACE	Flüssigkeit?	fließt?	feucht?
IT2a|f77r.16|G006	IT2a	f77r	f77r.16	P	f77r:P1	6	qolcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolcheedy⟧	⟦qolcheedy⟧	⟦qolcheedy⟧
IT2a|f77r.16|G007	IT2a	f77r	f77r.16	P	f77r:P1	7	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.16|G008	IT2a	f77r	f77r.16	P	f77r:P1	8	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
IT2a|f77r.17|G001	IT2a	f77r	f77r.17	P	f77r:P1	1	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.17|G002	IT2a	f77r	f77r.17	P	f77r:P1	2	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
IT2a|f77r.17|G003	IT2a	f77r	f77r.17	P	f77r:P1	3	qokedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokedy⟧	⟦qokedy⟧	⟦qokedy⟧
IT2a|f77r.17|G004	IT2a	f77r	f77r.17	P	f77r:P1	4	sheed	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheed⟧	⟦sheed⟧	⟦sheed⟧
IT2a|f77r.17|G005	IT2a	f77r	f77r.17	P	f77r:P1	5	qeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qeey⟧	⟦qeey⟧	⟦qeey⟧
IT2a|f77r.17|G006	IT2a	f77r	f77r.17	P	f77r:P1	6	saiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
IT2a|f77r.17|G007	IT2a	f77r	f77r.17	P	f77r:P1	7	sheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheety⟧	⟦sheety⟧	⟦sheety⟧
IT2a|f77r.17|G008	IT2a	f77r	f77r.17	P	f77r:P1	8	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
IT2a|f77r.17|G009	IT2a	f77r	f77r.17	P	f77r:P1	9	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧
IT2a|f77r.18|G001	IT2a	f77r	f77r.18	P	f77r:P1	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
