length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L31	31	G458-L31-G458-A12	G458-A12	24	G407-E4215	4215	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+O+S	CH+O+CH	G447-N05379	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	25	G407-E4216	4216	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	26	G407-E4217	4217	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	27	G407-E4218	4218	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	T+OL	OL	G447-N27867	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	28	G407-E4219	4219	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	29	G407-E4220	4220	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	30	G407-E4221	4221	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+AIIN+Y	D_ADDR+AIIN+AIIN	G447-N07882	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A12	G458-A12	31	G407-E4222	4222	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	1	G407-E4351	4351	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O	CH+EE+O	G447-N02831	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	2	G407-E4352	4352	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	L+O+IIN	AIR+O+IIN	G447-N12179	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	3	G407-E4353	4353	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	D_ADDR+LOCAL_CHAR_I+O+G_LABEL+O+M_LOCAL	G447-N08632	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	4	G407-E4354	4354	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	S+CH+E+O+R	CHD+CH+E+O+R	G447-N22417	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	5	G407-E4355	4355	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	6	G407-E4356	4356	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OR+Y	AIIN+Y	G447-N18634	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	7	G407-E4357	4357	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	8	G407-E4358	4358	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	9	G407-E4359	4359	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	10	G407-E4360	4360	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	K+EE+Y	CH+EE+Y	G447-N10496	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	11	G407-E4361	4361	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	12	G407-E4362	4362	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	13	G407-E4363	4363	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	14	G407-E4364	4364	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	15	G407-E4365	4365	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	K+EE+O+K+E+CH+Y	EE+O+K+E+CH+Y	G447-N10435	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	16	G407-E4366	4366	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+T+E+Y	CH+E+T+Y	G447-N06988	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	17	G407-E4367	4367	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	18	G407-E4368	4368	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	19	G407-E4369	4369	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	20	G407-E4370	4370	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	21	G407-E4371	4371	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+O+IIN	O+OK+IIN	G447-N17032	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	22	G407-E4372	4372	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+E+O+Y	E+OK+O+Y	G447-N16344	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	23	G407-E4373	4373	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	O+EE+Y	EE+O+Y	G447-N13879	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	24	G407-E4374	4374	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	25	G407-E4375	4375	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	26	G407-E4376	4376	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+E+OL	CH+E+OL	G447-N16369	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	27	G407-E4377	4377	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	28	G407-E4378	4378	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	29	G407-E4379	4379	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	30	G407-E4380	4380	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	O+CH+E+O+L	CH+O+E+O+L	G447-N12966	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L31	31	G458-L31-G458-A13	G458-A13	31	G407-E4381	4381	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	S+O+LOCAL_CHAR_I+IIN	CH+O+LOCAL_CHAR_I+IIN	G447-N22922	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	1	G407-E0007	7	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+R+E+S	CH+R+E+S	G447-N07314	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	2	G407-E0008	8	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	3	G407-E0009	9	G404-S001	f1r	F1R_TEXT_BLOCK_A	K+OR	CH+OR	G447-N10983	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	4	G407-E0010	10	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+OL+D_ADDR+Y	OL+D_ADDR+Y	G447-N26827	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	5	G407-E0011	11	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+OR+Y	OR+Y	G447-N23280	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	6	G407-E0012	12	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+K+AR	CH+AR	G447-N04156	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	7	G407-E0013	13	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	8	G407-E0014	14	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	9	G407-E0015	15	G404-S001	f1r	F1R_TEXT_BLOCK_A	K+AIR	CH+AIR	G447-N09621	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	10	G407-E0016	16	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AIIN	CH+AIIN+T	G447-N06647	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	11	G407-E0017	17	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+AR	CH+AR	G447-N23726	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	12	G407-E0018	18	G404-S001	f1r	F1R_TEXT_BLOCK_A	A_ADDR+S+E	A_ADDR+E+S	G447-N00962	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	13	G407-E0019	19	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AR	CH+CH+AR	G447-N06748	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	14	G407-E0020	20	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AR	CH+CH+AR	G447-N06748	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	15	G407-E0021	21	G404-S001	f1r	F1R_TEXT_BLOCK_A	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	16	G407-E0022	22	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+Y+IIN+R	S+IIN+Y+R	G447-N23632	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	17	G407-E0023	23	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+E+K+Y	CH+E+K+Y	G447-N24923	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	18	G407-E0024	24	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	19	G407-E0025	25	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y+K+AIIN	K+Y+AIIN	G447-N28752	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	20	G407-E0026	26	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+O+D_ADDR	O+SH+D_ADDR	G447-N26336	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	21	G407-E0027	27	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+O+AR+Y	CH+O+AR+Y	G447-N07119	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	22	G407-E0028	28	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+E+S	CH+CHD+E+S	G447-N06963	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	23	G407-E0029	29	G404-S001	f1r	F1R_TEXT_BLOCK_A	D_ADDR+AR+AIIN	D_ADDR+AIR+AIIN	G447-N08002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	24	G407-E0030	30	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	25	G407-E0031	31	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+O+IIN	O+S+IIN	G447-N22902	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	26	G407-E0032	32	G404-S001	f1r	F1R_TEXT_BLOCK_A	OT+EE+Y	EE+OT+Y	G447-N19506	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	27	G407-E0033	33	G404-S001	f1r	F1R_TEXT_BLOCK_A	OT+E+O+S_ADDR	OL+E+O+S_ADDR	G447-N19313	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	28	G407-E0034	34	G404-S001	f1r	F1R_TEXT_BLOCK_A	R+OL+OT+Y	OL+OT+Y	G447-N21698	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	29	G407-E0035	35	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+LOCAL_CHAR_I+AR	CH+CH+LOCAL_CHAR_I+AR	G447-N07075	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	30	G407-E0036	36	G404-S001	f1r	F1R_TEXT_BLOCK_A	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	31	G407-E0037	37	G404-S001	f1r	F1R_TEXT_BLOCK_A	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A01	G458-A01	32	G407-E0038	38	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	AIIN	G447-N18502	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	1	G407-E0125	125	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+O+D_ADDR+AIIN	CH+D_ADDR+AIIN	G447-N05152	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	2	G407-E0126	126	G404-S005	f1r	F1R_TEXT_BLOCK_C	SH+O	CH+O	G447-N26194	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	3	G407-E0127	127	G404-S005	f1r	F1R_TEXT_BLOCK_C	K+O+E+AM_ADDR	K+E+AM_ADDR	G447-N10688	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	4	G407-E0128	128	G404-S005	f1r	F1R_TEXT_BLOCK_C	Y+CH+O	AIIN+CH+O	G447-N28439	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	5	G407-E0129	129	G404-S005	f1r	F1R_TEXT_BLOCK_C	T+CH+E+Y	CH+T+E+Y	G447-N27259	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	6	G407-E0130	130	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+K+AIN	CH+CH+AIN	G447-N04066	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	7	G407-E0131	131	G404-S005	f1r	F1R_TEXT_BLOCK_C	SH+E+O	E+SH+O	G447-N24992	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L32	32	G458-L32-G458-A02	G458-A02	8	G407-E0132	132	G404-S005	f1r	F1R_TEXT_BLOCK_C	P+SH+OL	K+SH+OL	G447-N21221	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
