length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L26	26	G458-L26-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4098	G407-E4099	READ	0	G407-E4099	G407-E4099	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4171	G407-E4172	READ	0	G407-E4172	G407-E4172	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4217	G407-E4218	READ	0	G407-E4218	G407-E4218	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4376	G407-E4377	READ	0	G407-E4377	G407-E4378	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0033	G407-E0034	READ	0	G407-E0034	G407-E0034	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0151	G407-E0152	READ	0	G407-E0152	G407-E0154	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0340	G407-E0341	READ	0	G407-E0341	G407-E0341	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0398	G407-E0399	READ	0	G407-E0399	G407-E0399	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1019	G407-E1020	READ	0	G407-E1020	G407-E1020	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2707	G407-E2708	READ	0	G407-E2708	G407-E2708	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3835	G407-E3836	READ	0	G407-E3836	G407-E3836	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3876	G407-E3877	READ	0	G407-E3877	G407-E3877	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3916	G407-E3917	READ	0	G407-E3917	G407-E3917	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4099	G407-E4100	READ	0	G407-E4100	G407-E4101	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4172	G407-E4173	READ	0	G407-E4173	G407-E4173	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4218	G407-E4219	READ	0	G407-E4219	G407-E4222	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L27	27	G458-L27-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4377	G407-E4378	READ	0	G407-E4378	G407-E4378	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0034	G407-E0035	READ	0	G407-E0035	G407-E0035	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0152	G407-E0153	READ	0	G407-E0153	G407-E0154	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0341	G407-E0342	READ	0	G407-E0342	G407-E0342	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0399	G407-E0400	READ	0	G407-E0400	G407-E0400	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1020	G407-E1021	READ	0	G407-E1021	G407-E1022	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2708	G407-E2709	READ	0	G407-E2709	G407-E2709	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3836	G407-E3837	READ	0	G407-E3837	G407-E3837	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3877	G407-E3878	READ	0	G407-E3878	G407-E3879	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3917	G407-E3918	READ	0	G407-E3918	G407-E3918	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4100	G407-E4101	READ	0	G407-E4101	G407-E4101	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4173	G407-E4174	READ	0	G407-E4174	G407-E4174	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4219	G407-E4220	READ	0	G407-E4220	G407-E4222	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L28	28	G458-L28-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4378	G407-E4379	READ	0	G407-E4379	G407-E4380	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0035	G407-E0036	READ	0	G407-E0036	G407-E0037	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0153	G407-E0154	READ	0	G407-E0154	G407-E0154	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0342	G407-E0343	READ	0	G407-E0343	G407-E0345	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0400	G407-E0401	READ	0	G407-E0401	G407-E0402	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1021	G407-E1022	READ	0	G407-E1022	G407-E1022	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2709	G407-E2710	READ	0	G407-E2710	G407-E2710	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3837	G407-E3838	READ	0	G407-E3838	G407-E3838	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3878	G407-E3879	READ	0	G407-E3879	G407-E3879	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3918	G407-E3919	READ	0	G407-E3919	G407-E3919	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4101	G407-E4102	READ	0	G407-E4102	G407-E4102	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4174	G407-E4175	READ	0	G407-E4175	G407-E4175	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4220	G407-E4221	READ	0	G407-E4221	G407-E4222	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L29	29	G458-L29-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4379	G407-E4380	READ	0	G407-E4380	G407-E4383	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0036	G407-E0037	READ	0	G407-E0037	G407-E0037	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0154	G407-E0155	READ	0	G407-E0155	G407-E0155	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0343	G407-E0344	READ	0	G407-E0344	G407-E0345	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0401	G407-E0402	READ	0	G407-E0402	G407-E0402	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1022	G407-E1023	READ	0	G407-E1023	G407-E1023	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2710	G407-E2711	READ	0	G407-E2711	G407-E2713	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3838	G407-E3839	READ	0	G407-E3839	G407-E3840	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3879	G407-E3880	READ	0	G407-E3880	G407-E3881	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3919	G407-E3920	READ	0	G407-E3920	G407-E3920	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4102	G407-E4103	READ	0	G407-E4103	G407-E4103	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4175	G407-E4176	READ	0	G407-E4176	G407-E4176	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4221	G407-E4222	READ	0	G407-E4222	G407-E4222	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L30	30	G458-L30-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4380	G407-E4381	READ	0	G407-E4381	G407-E4383	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0037	G407-E0038	READ	0	G407-E0038	G407-E0039	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0155	G407-E0156	READ	0	G407-E0156	G407-E0156	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0344	G407-E0345	READ	0	G407-E0345	G407-E0345	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0402	G407-E0403	READ	0	G407-E0403	G407-E0403	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1023	G407-E1024	READ	0	G407-E1024	G407-E1024	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2711	G407-E2712	READ	0	G407-E2712	G407-E2713	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3839	G407-E3840	READ	0	G407-E3840	G407-E3840	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3880	G407-E3881	READ	0	G407-E3881	G407-E3881	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3920	G407-E3921	READ	0	G407-E3921	G407-E3921	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4103	G407-E4104	READ	0	G407-E4104	G407-E4105	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4176	G407-E4177	READ	0	G407-E4177	G407-E4178	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4222	G407-E4223	READ	0	G407-E4223	G407-E4223	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L31	31	G458-L31-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4381	G407-E4382	READ	0	G407-E4382	G407-E4386	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0038	G407-E0039	READ	0	G407-E0039	G407-E0041	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0156	G407-E0157	READ	0	G407-E0157	G407-E0157	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0345	G407-E0346	READ	0	G407-E0346	G407-E0348	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0403	G407-E0404	READ	0	G407-E0404	G407-E0404	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1024	G407-E1025	READ	0	G407-E1025	G407-E1025	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2712	G407-E2713	READ	0	G407-E2713	G407-E2713	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3840	G407-E3841	READ	0	G407-E3841	G407-E3841	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3881	NONE	NO_SAME_STATEMENT_CARD	0	NO_SAME_STATEMENT_CARD	G407-E3882	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3921	G407-E3922	READ	0	G407-E3922	G407-E3922	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4104	G407-E4105	READ	0	G407-E4105	G407-E4105	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4177	G407-E4178	READ	0	G407-E4178	G407-E4178	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4223	G407-E4224	READ	0	G407-E4224	G407-E4224	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L32	32	G458-L32-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4382	G407-E4383	READ	0	G407-E4383	G407-E4386	4	STATE_PARITY_BEFORE_NEXT_ISLAND
