unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U639	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G003	otaza	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U640	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G004	sar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U641	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G005	ar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U642	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G006	chykar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U643	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G007	okoirsh	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U644	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G008	ar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U645	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G009	chetody	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U646	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G010	okeeos	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U647	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G011	o	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U648	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G012	tey	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U649	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G013	otokeeey	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U650	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G014	okeeody	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U651	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G015	okeey	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U652	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G016	doiir	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U653	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G017	teeo	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U654	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G018	y	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U655	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G019	chey	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U656	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G020	ot	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U657	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G021	y	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U658	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G022	okedy	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U659	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G023	chsdy	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U660	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G024	okeod	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U661	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G025	y	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U662	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G026	dy	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U663	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G027	choaiin	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U664	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G028	okar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U665	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G029	okar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U666	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G030	chol	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U667	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G031	chees	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U668	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G032	yto	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U669	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G033	odair	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U670	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G034	oty	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U671	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G035	oteeo	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U672	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G036	dar	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U673	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G037	o	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U674	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G038	eykeody	FAMILY_RESOLVED	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U675	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G039	dchor	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U676	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G040	char	COMMON_BRIDGE_RETAINED	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U677	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G041	yka	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U678	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G042	chol	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U679	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G043	ykar	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U680	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G044	dal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U681	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G045	ykady	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U682	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G046	iokeeor	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U683	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G047	cheey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U684	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G048	choly	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U685	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G049	ykeeal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U686	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G050	cheo	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U687	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G051	oaram	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U688	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G052	ockhy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U689	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G053	sheey	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U690	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G054	aiin	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U691	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G055	y	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U692	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G056	daiial	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U693	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G057	cheody	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U694	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G058	cheal	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U695	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G059	yetey	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U696	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G060	chear	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U697	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G061	y	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U698	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G062	dy	COMMON_BRIDGE_RETAINED	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U699	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G063	ykey	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U700	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G064	ch	FAMILY_RESOLVED	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
