unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de
U639	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G003	otaza	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U640	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G004	sar	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U641	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G005	ar	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U642	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G006	chykar	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U643	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G007	okoirsh	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U644	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G008	ar	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U645	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G009	chetody	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest chetody.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U646	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G010	okeeos	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U647	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G011	o	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U648	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G012	tey	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest tey.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U649	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G013	otokeeey	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U650	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G014	okeeody	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U651	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G015	okeey	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U652	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G016	doiir	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest doiir.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U653	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G017	teeo	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U654	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G018	y	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U655	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G019	chey	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U656	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G020	ot	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U657	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G021	y	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U658	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G022	okedy	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U659	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G023	chsdy	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest chsdy.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U660	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G024	okeod	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U661	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G025	y	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U662	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G026	dy	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U663	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G027	choaiin	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U664	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G028	okar	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U665	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G029	okar	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U666	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G030	chol	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U667	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G031	chees	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U668	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G032	yto	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yto.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U669	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G033	odair	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U670	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G034	oty	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U671	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G035	oteeo	COMPOSED_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U672	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G036	dar	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U673	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G037	o	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest o.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U674	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G038	eykeody	LOCAL_ASTRO_NOMENCLATOR	Radstelle A3_LEFT_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest eykeody.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U675	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G039	dchor	SINGLE_COMPONENT_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U676	ASTRO_DIAGRAM	f69v	f69v.1	F69_LEFT_WHEEL_NS	A3:G040	char	EXACT_PROSE_SURFACE_BRIDGE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	A3_LEFT_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U677	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G041	yka	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yka.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U678	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G042	chol	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U679	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G043	ykar	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U680	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G044	dal	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U681	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G045	ykady	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ykady.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U682	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G046	iokeeor	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U683	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G047	cheey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U684	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G048	choly	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U685	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G049	ykeeal	COMPOSED_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U686	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G050	cheo	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest cheo.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U687	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G051	oaram	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U688	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G052	ockhy	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U689	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G053	sheey	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U690	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G054	aiin	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U691	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G055	y	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U692	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G056	daiial	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U693	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G057	cheody	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest cheody.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U694	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G058	cheal	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U695	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G059	yetey	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest yetey.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U696	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G060	chear	SINGLE_COMPONENT_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U697	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G061	y	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U698	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G062	dy	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U699	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G063	ykey	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ykey.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U700	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G064	ch	LOCAL_ASTRO_NOMENCLATOR	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: gelerntes lokales Namen- oder Wertsegment; lokaler Namensrest ch.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
U701	ASTRO_DIAGRAM	f69v	f69v.2	F69_MIDDLE_WHEEL_NS	A3:G065	y	EXACT_PROSE_SURFACE_BRIDGE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	A3_MIDDLE_WHEEL_RING_TEXT	Diagramm: sichtbaren Besitzer adressieren, gemeinsame Operatoren lesen und lokalen Namen-/Wertrest kopieren.
