rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v40_translation_de	v41_translation_de	status
103	f77r	f77r.15	qokeed	erhitze bis zur Endstufe und schließe ab	erhitze bis zur Endstufe und schließe ab	LEARNED_ACTION_WHOLE	QOK_HEAT+EE_END+D_CLOSED	nominaler heißer Endzustand	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol	bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; kaltes Material; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; vollständig angefeuchtet und gekühlt; [qokeed:?]; getrocknetes Drogenholz; Holzstoff	bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; kaltes Material; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; vollständig angefeuchtet und gekühlt; erhitze bis zur Endstufe und schließe ab; getrocknetes Drogenholz; Holzstoff	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
104	f77r	f77r.18	chees	vollständig getrocknete Kräutermischung	vollständig getrocknete Kräutermischung	PRODUCTIVE_COMPOUND	CH_DRY+EE_END+S_DRUG_MIXTURE	vollständig getrocknetes Saatgut	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	drei Maße; vollständig getrocknet; eingeweichtes Drogenholz, Form I; Drogenstoff zugeben; Drogenportion; [chees:?]; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; gib Folgendes hinzu: vollständig getrocknet; kalt, Grad III	drei Maße; vollständig getrocknet; eingeweichtes Drogenholz, Form I; Drogenstoff zugeben; Drogenportion; vollständig getrocknete Kräutermischung; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; gib Folgendes hinzu: vollständig getrocknet; kalt, Grad III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
105	f77r	f77r.22	oin	bereite einen zweiten Ansatz	bereite einen zweiten Ansatz	LEARNED_ACTION_WHOLE	O_PREP+IN_II_ACTION	zwei Teile Flüssigkeit	MEDIUM_EXACT_WHOLE	NONE	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	bis zur Kühlendstufe gebracht; Rohstoff I; getrocknetes Drogenholz; Wurzel; [oin:?]; angetrocknet; abgemessene Trockendroge, Dosis III; vollständig getrocknet; Ansatz bis zur mittleren Heizstufe, abgeschlossen; leicht erhitzt	bis zur Kühlendstufe gebracht; Rohstoff I; getrocknetes Drogenholz; Wurzel; bereite einen zweiten Ansatz; angetrocknet; abgemessene Trockendroge, Dosis III; vollständig getrocknet; Ansatz bis zur mittleren Heizstufe, abgeschlossen; leicht erhitzt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
106	f77r	f77r.39	qykaiin	erhitze hiervon bis Stufe III	erhitze hiervon bis Stufe III	LEARNED_ACTION_WHOLE	Q_COMMAND+Y_REFERENCE+KAIIN_HOT_III	nominaler heißer Eintrag III	MEDIUM_EXACT_WHOLE	NONE	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	Drogenstoff, drei Teile; vollständig getrocknet; feuchtes Arzneikompositum in der Gradmitte; eingeweichtes Drogenholz, Form II; [qykaiin:?]; vollständig eingeweicht; Drogenholz, Typ/Charge III	drei Teile Holzdrogenansatz; vollständig getrocknet; feuchtes Arzneikompositum in der Gradmitte; eingeweichtes Drogenholz, Form II; erhitze hiervon bis Stufe III; vollständig eingeweicht; Drogenholz, Typ/Charge III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
107	f78r	f78r.11	sokol	heißer Saatgutabsud	heißer Saatgutabsud	PRODUCTIVE_COMPOUND	S_SEED+O_PREP+KOL_HOT_MATERIAL	heißer Salzansatz	MEDIUM_EXACT_WHOLE	NONE	qoky okeedy sheety qoteedy otey shckhedy sokol or	leicht erhitzt; Ansatz auf Heizendstufe abgeschlossen; vollständig angefeuchtet und gekühlt; bis zur Kühlendstufe gebracht; Ansatz bis zur mittleren Kühlstufe; Arzneikompositum: feucht, Gradmitte, abgeschlossen; [sokol:?]; Drogenportion	leicht erhitzt; Ansatz auf Heizendstufe abgeschlossen; vollständig angefeuchtet und gekühlt; bis zur Kühlendstufe gebracht; Ansatz bis zur mittleren Kühlstufe; Arzneikompositum: feucht, Gradmitte, abgeschlossen; heißer Saatgutabsud; Drogenportion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
108	f78r	f78r.18	o	Ansatzwasser	Grundansatz	CONTEXT_SCOPED_SHORT_FORM	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	LOW_EXPLORATORY	ol	o l chedy qokain dar ar okain	Grundansatz; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; abgemessene Fraktion I; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II	Grundansatz; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; abgemessene Fraktion I; Drogenfraktion I; heiß im Zubereitungsrahmen, Grad II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
109	f78r	f78r.41	ykain	erhitze hiervon auf Stufe II	erhitze hiervon auf Stufe II	ENTRY_COMPOSITE	Y_REFERENCE+K_HOT+A+IN_II	hierzu Heizstufe II	MEDIUM_EXACT_WHOLE	NONE	ykain chdar chedy qokain dy	[ykain:?]; abgemessene Trockenfraktion I, Anfangsstufe; bis zur mittleren Trockenstufe gebracht; heiß, Grad II.	erhitze hiervon auf Stufe II; abgemessene Trockenfraktion I, Anfangsstufe; bis zur mittleren Trockenstufe gebracht; heiß, Grad II.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
110	f78v	f78v.18	lshckhy	angefeuchtete Kräutermischung mit Drogenholz	angefeuchtete Kräutermischung mit Drogenholz	PRODUCTIVE_COMPOUND	L_WOOD+SH_MOIST+CKH_COMPOSITE+Y_BASE	feuchte Krautdroge aus Holz	MEDIUM_EXACT_WHOLE	NONE	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	bis zur mittleren Trockenstufe gebracht; Arzneikompositum: feucht, Gradanfang; bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I; [lshckhy:?]; gib Vorstehendes hinzu; gib Folgendes hinzu: Ansatz auf Kühlendstufe abgeschlossen; nimm eine Drogenportion:	bis zur mittleren Trockenstufe gebracht; Arzneikompositum: feucht, Gradanfang; bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I; angefeuchtete Kräutermischung mit Drogenholz; gib Vorstehendes hinzu; gib Folgendes hinzu: Ansatz auf Kühlendstufe abgeschlossen; nimm eine Drogenportion:	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
111	f78v	f78v.29	lr	Wurzelholz	Wurzelholz	LEARNED_WHOLE	LEARNED_WOOD_ROOT_WHOLE	Pfundzeichen plus Wurzel	LOW_EXPLORATORY	NONE	lchedy otchey qol chedy lr al s aiiin ol shedy ary	getrocknetes Drogenholz; kalt-trockener Ansatz in der Mitte des Grades; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; [lr:?]; Rohstoff I; Samen-/Saatgutposten; vier Teile; Grundansatz; bis zur mittleren Einweichstufe gebracht; Drogenfraktion I, abgeschlossen	getrocknetes Drogenholz; kalt-trockener Ansatz in der Mitte des Grades; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; Wurzelholz; Rohstoff I; Samen-/Saatgutposten; vier Teile; Grundansatz; bis zur mittleren Einweichstufe gebracht; Drogenfraktion I, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
112	f79r	f79r.16	qokam	nimm ein Maß und erhitze es	nimm ein Maß und erhitze es	LEARNED_ACTION_WHOLE	QOK_HEAT+AM_UNIT_I	heiße Maßeinheit I ohne Imperativ	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shain shckhy qoly kshedy otal sheey qokain shey qokam	feucht, Grad II; Arzneikompositum: feucht, Gradanfang; gib Vorstehendes hinzu und schließe die Zugabe ab; heiß und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht gekühlt im Ansatz; vollständig eingeweicht; heiß, Grad II; bis zur mittleren Einweichstufe; [qokam:?]	feucht, Grad II; Arzneikompositum: feucht, Gradanfang; gib Vorstehendes hinzu und schließe die Zugabe ab; heiß und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht gekühlt im Ansatz; vollständig eingeweicht; heiß, Grad II; bis zur mittleren Einweichstufe; nimm ein Maß und erhitze es	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
113	f79r	f79r.18	solor	eine Portion Saatgutansatz	eine Portion Saatgutansatz	PRODUCTIVE_COMPOUND	SOL_SEED_PREP+OR_PORTION	Salzportion	MEDIUM_EXACT_WHOLE	NONE	solor olshey qokaiin chey qokain otain otain otal ol dam	[solor:?]; eingeweichte Drogenbasis, Mittelstufe; heiß, Grad III; bis zur mittleren Trockenstufe; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; kalt im Zubereitungsrahmen, Grad II; Rohstoff I, leicht gekühlt im Ansatz; Grundansatz; Dosis I	eine Portion Saatgutansatz; Holzdrogenansatz bis zur mittleren Einweichstufe; heiß, Grad III; bis zur mittleren Trockenstufe; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; kalt im Zubereitungsrahmen, Grad II; Rohstoff I, leicht gekühlt im Ansatz; Grundansatz; Dosis I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
114	f79r	f79r.43	chkag	ein Gran trocken-heiße Droge	ein Gran trocken-heiße Droge	PRODUCTIVE_COMPOUND	CH_DRY+K_HOT+A_PART+G_GRAIN_SIGLUM	fülle eine trocken-heiße Charge ab	LOW_EXPLORATORY	NONE	y shey qokain cheol qoky daiin chkag ar cheedy ldy	Eintrag: bis zur mittleren Einweichstufe; heiß, Grad II; trockener Drogenstoff; leicht erhitzt; drei Maße; [chkag:?]; Drogenfraktion I; vollständig getrocknet; Holzdroge, fertig aufbereitet	Eintrag: bis zur mittleren Einweichstufe; heiß, Grad II; trockener Drogenstoff; leicht erhitzt; drei Maße; ein Gran trocken-heiße Droge; Drogenfraktion I; vollständig getrocknet; Holzdroge, fertig aufbereitet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
115	f79r	f79r.5	salchey	Saatrohstoff bis zur mittleren Trockenstufe	Saatrohstoff bis zur mittleren Trockenstufe	PRODUCTIVE_COMPOUND	SAL_SEED_RAW+CHEY_DRY_MIDDLE	Rohstoff I ohne Saatwert	MEDIUM_EXACT_WHOLE	NONE	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; getrocknete Krautdroge; Drogenportion; trockene Fraktion I; [salchey:?]; gib Folgendes hinzu: Rohstoff I, feucht am Gradanfang; bis zur mittleren Trockenstufe; ein Pfund; trockener Drogenstoff; Trockengut; angetrocknet	Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; getrocknete Krautdroge; Drogenportion; trockene Fraktion I; Saatrohstoff bis zur mittleren Trockenstufe; gib Folgendes hinzu: Rohstoff I, feucht am Gradanfang; bis zur mittleren Trockenstufe; ein Pfund; trockener Drogenstoff; Trockengut; angetrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
116	f79v	f79v.13	dytain	danach auf Kühlstufe II	danach auf Kühlstufe II	LEARNED_ACTION_WHOLE	DY_SEQUENCE+T_COLD+A+IN_II	Eintrag: kalt, Stufe II	MEDIUM_EXACT_WHOLE	NONE	dain ar olshey dytain qokain checthy okeedy qokeedy ror	zwei Maße; Drogenfraktion I; eingeweichte Drogenbasis, Mittelstufe; [dytain:?]; heiß, Grad II; trockenes Krautdroge; trockenes Blatt-/Krautgut; Ansatz auf Heizendstufe abgeschlossen; bis zur Heizendstufe gebracht; Wurzelportion	zwei Maße; Drogenfraktion I; Holzdrogenansatz bis zur mittleren Einweichstufe; danach auf Kühlstufe II; heiß, Grad II; trockenes Krautdroge; trockenes Blatt-/Krautgut; Ansatz auf Heizendstufe abgeschlossen; bis zur Heizendstufe gebracht; Wurzelportion	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
117	f79v	f79v.8	tedyol	Grundansatz bis zur mittleren Kühlstufe gebracht und abgeschlossen	Grundansatz bis zur mittleren Kühlstufe gebracht und abgeschlossen	PRODUCTIVE_COMPOUND	T_COLD+E_MIDDLE+DY_FINISHED+OL_BASE	kalter Auszug mit umgekehrter Grenze	MEDIUM_EXACT_WHOLE	NONE	ychedy qotey okedy tedyol sheedy qokeey qoteedy lol	Eintrag: getrocknete Droge, fertig; bis zur mittleren Kühlstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [tedyol:?]; vollständig eingeweicht; bis zur Heizendstufe; bis zur Kühlendstufe gebracht; Holzstoff	Eintrag: getrocknete Droge, fertig; bis zur mittleren Kühlstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Grundansatz bis zur mittleren Kühlstufe gebracht und abgeschlossen; vollständig eingeweicht; bis zur Heizendstufe; bis zur Kühlendstufe gebracht; Holzstoff	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
118	f80r	f80r.12	dykshy	danach heiß anfeuchten	danach heiß anfeuchten	LEARNED_ACTION_WHOLE	DY_SEQUENCE+K_HOT+SHY_MOIST_START	statischer heiß-feuchter Zustand	MEDIUM_EXACT_WHOLE	NONE	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	[dykshy:?]; Grundansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradmitte; heiß, Grad II; Rohstoff I, leicht erhitzt im Ansatz; kalt im qo-Rahmen, Grad II; Ansatz bis zur mittleren Heizstufe, abgeschlossen; nimm Folgendes: ein Pfund; Wurzel	danach heiß anfeuchten; Grundansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradmitte; heiß, Grad II; Rohstoff I, leicht erhitzt im Ansatz; kalt im qo-Rahmen, Grad II; Ansatz bis zur mittleren Heizstufe, abgeschlossen; nimm Folgendes: ein Pfund; Wurzel	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
119	f80r	f80r.16	saltar	kalte Saatgutfraktion I	kalte Saatgutfraktion I	PRODUCTIVE_COMPOUND	SAL_SEED_RAW+TAR_COLD_FRACTION_I	kalte Rohstofffraktion I	MEDIUM_EXACT_WHOLE	NONE	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty	getrockneter Samen/Saatgutstoff/-ansatz; bis zur Heizendstufe gebracht; heiße Drogenfraktion I; Grundansatz; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; bis zur Heizendstufe gebracht; [saltar:?]; trocken-heiß, Stufe II; kalter Ansatz am Anfang des Grades	getrockneter Samen/Saatgutstoff/-ansatz; bis zur Heizendstufe gebracht; heiße Drogenfraktion I; Grundansatz; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; bis zur Heizendstufe gebracht; kalte Saatgutfraktion I; trocken-heiß, Stufe II; kalter Ansatz am Anfang des Grades	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
120	f80r	f80r.23	yshey	weiche hiervon bis zur mittleren Stufe ein	weiche hiervon bis zur mittleren Stufe ein	ENTRY_COMPOSITE	Y_REFERENCE+SHEY_MOIST_MIDDLE	hierzu eingeweichtes Drogenholz	MEDIUM_EXACT_WHOLE	NONE	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar	[yshey:?]; ein Pfund; bis zur mittleren Einweichstufe; heiß, Grad III; Holzportion; vier Teile; feuchte Krautdroge; Pulver, trocken gebunden, Form I; leicht gekühlt; Grundansatz; bis zur Heizendstufe gebracht; kalte Drogenfraktion I; leicht erhitzter Ansatz; Holzfraktion I	weiche hiervon bis zur mittleren Stufe ein; ein Pfund; bis zur mittleren Einweichstufe; heiß, Grad III; Holzportion; vier Teile; feuchte Krautdroge; Pulver, trocken gebunden, Form I; leicht gekühlt; Grundansatz; bis zur Heizendstufe gebracht; kalte Drogenfraktion I; leicht erhitzter Ansatz; Holzfraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
121	f81r	f81r.11	olsheol	eingeweichte Holzdroge im Ansatz	eingeweichte Holzdroge im Ansatz	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+SHEOL_MOIST_MATERIAL	lexikalisierte Drogenbasis mit Einweichflüssigkeit	MEDIUM_EXACT_WHOLE	NONE	olsheol olkedy sheckhedy oltedy	[olsheol:?]; erhitzte Drogenbasis, fertig; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; kalte Drogenbasis, Mittelstufe erreicht	eingeweichte Holzdroge im Ansatz; erhitzter Holzdrogenansatz, fertig; feuchtes Arzneikompositum in der Gradmitte, abgeschlossen; Holzdrogenansatz bis zur mittleren Kühlstufe, fertig	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
122	f81r	f81r.12	loly	seihe den Holzabsud ab	seihe den Holzabsud ab	LEARNED_ACTION_WHOLE	L_WOOD+OLY_STRAIN_ACTION	fertig aufbereiteter Holzstoff	MEDIUM_EXACT_WHOLE	NONE	ychedy tedy ol sheedy qokeey loly	Eintrag: getrocknete Droge, fertig; bis zur mittleren Kühlstufe gebracht; Grundansatz; vollständig eingeweicht; bis zur Heizendstufe; [loly:?]	Eintrag: getrocknete Droge, fertig; bis zur mittleren Kühlstufe gebracht; Grundansatz; vollständig eingeweicht; bis zur Heizendstufe; seihe den Holzabsud ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
123	f81r	f81r.29	ytar	nimm hiervon die erste gekühlte Drogenfraktion	nimm hiervon die erste gekühlte Drogenfraktion	ENTRY_COMPOSITE	Y_REFERENCE+TAR_COLD_FRACTION_I	hierzu eine Kaltfraktion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	y sheedy shy chey l chcthy ytar olkaiin ol	Eintrag: vollständig eingeweicht; leicht angefeuchtet; bis zur mittleren Trockenstufe; Holzdroge in der gebundenen Anschlussform; [ytar:?]; heiße Drogenbasis, Stufe III; Grundansatz	Eintrag: vollständig eingeweicht; leicht angefeuchtet; bis zur mittleren Trockenstufe; Holzdroge in der gebundenen Anschlussform; nimm hiervon die erste gekühlte Drogenfraktion; Holzdrogenansatz auf Heizstufe III; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
124	f81v	f81v.6	lky	Holzdroge, leicht erhitzt	Holzdroge, leicht erhitzt	PRODUCTIVE_COMPOUND	L_WOOD+KY_HOT_START	rohes Drogenholz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokain okaiin ol chedy cheol lky l s aiin okain daldy	heiß, Grad II; Ansatz auf Heizstufe III; Grundansatz; bis zur mittleren Trockenstufe gebracht; trockener Drogenstoff; [lky:?]; Holzdroge in der gebundenen Anschlussform; drei Teile; heiß im Zubereitungsrahmen, Grad II; abgemessene Rohstoffmenge I, abgeschlossen	heiß, Grad II; Ansatz auf Heizstufe III; Grundansatz; bis zur mittleren Trockenstufe gebracht; trockener Drogenstoff; Holzdroge, leicht erhitzt; Holzdroge in der gebundenen Anschlussform; drei Teile; heiß im Zubereitungsrahmen, Grad II; abgemessene Rohstoffmenge I, abgeschlossen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
125	f82r	f82r.21	salshey	Saatrohstoff bis zur mittleren Einweichstufe	Saatrohstoff bis zur mittleren Einweichstufe	PRODUCTIVE_COMPOUND	SAL_SEED_RAW+SHEY_MOIST_MIDDLE	Salzlösung statt Saatgut	MEDIUM_EXACT_WHOLE	NONE	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	drei Maße; trocken angesetzte heiße Zubereitung am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; [salshey:?]; drei Maße; bis zur mittleren Trockenstufe; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; abgemessene Rohstoffmenge I	drei Maße; trocken angesetzte heiße Zubereitung am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; Saatrohstoff bis zur mittleren Einweichstufe; drei Maße; bis zur mittleren Trockenstufe; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; abgemessene Rohstoffmenge I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
126	f82v	f82v.18	olkeedy	Holzdrogenansatz vollständig erhitzt und abgeschlossen	Holzdrogenansatz vollständig erhitzt und abgeschlossen	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+K_HOT+EE_END+DY_FINISHED	lexikalisierte Drogenbasis bis Heizendstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	Eintrag/Bezug: heiß am Gradende, abgeschlossen; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I; Ansatz auf Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; Rohstoff I, heiß am Gradanfang; [olkeedy:?]; bis zur Heizendstufe gebracht; leicht erhitzter Ansatz	Eintrag/Bezug: heiß am Gradende, abgeschlossen; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I; Ansatz auf Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; Rohstoff I, heiß am Gradanfang; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur Heizendstufe gebracht; leicht erhitzter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
127	f83r	f83r.11	shcthey	angefeuchtete Krautdroge, Form I	angefeuchtete Krautdroge, Form I	PRODUCTIVE_COMPOUND	SH_MOIST+CTH_HERB+EY_FORM_I	feuchtes Arzneikompositum	MEDIUM_EXACT_WHOLE	NONE	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo	Samenportion; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; trocken-heiß, Stufe II; [shcthey:?]; bis zur mittleren Heizstufe gebracht; heiße Drogenfraktion II im Ansatz; vollständig eingeweicht; getrocknetes Drogenholz; Holzabsud	Samenportion; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; trocken-heiß, Stufe II; angefeuchtete Krautdroge, Form I; bis zur mittleren Heizstufe gebracht; heiße Drogenfraktion II im Ansatz; vollständig eingeweicht; getrocknetes Drogenholz; Holzabsud	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
128	f83r	f83r.21	solkeedy	Saatgutansatz vollständig erhitzt	Saatgutansatz vollständig erhitzt	PRODUCTIVE_COMPOUND	SOL_SEED_PREP+K_HOT+EE_END+DY_FINISHED	Salzlösung vollständig erhitzt	MEDIUM_EXACT_WHOLE	NONE	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	[solkeedy:?]; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Samenmaterial/Saatgut; bis zur mittleren Trockenstufe gebracht; erhitzte Holzdroge, Mittelstufe, fertig; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Samenfraktion I	Saatgutansatz vollständig erhitzt; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Samenmaterial/Saatgut; bis zur mittleren Trockenstufe gebracht; erhitzte Holzdroge, Mittelstufe, fertig; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Samenfraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
129	f83r	f83r.31	techedy	kühle die vollständig getrocknete Droge ab	kühle die vollständig getrocknete Droge ab	LEARNED_ACTION_WHOLE	T_COLD+E_SEQUENCE+CHEDY_DRY_FINISHED	kalt-trockener Mittelzustand	MEDIUM_EXACT_WHOLE	NONE	techedy qotchedy okeedy ldy	[techedy:?]; kalt und bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; Holzdroge, fertig aufbereitet	kühle die vollständig getrocknete Droge ab; kalt und bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; Holzdroge, fertig aufbereitet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
130	f83r	f83r.40	olchedy	Holzdroge im Ansatz fertig getrocknet	Holzdroge im Ansatz fertig getrocknet	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+CHEDY_DRY_FINISHED	lexikalisierte getrocknete Drogenbasis	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	solchedy olchedy chedaiin	getrockneter Samen/Saatgutstoff/-ansatz; [olchedy:?]; abgemessene Trockendroge, Dosis III	getrockneter Samen/Saatgutstoff/-ansatz; Holzdroge im Ansatz fertig getrocknet; abgemessene Trockendroge, Dosis III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
131	f83r	f83r.42	chcthdy	trockne die Krautdroge vollständig	trockne die Krautdroge vollständig	LEARNED_ACTION_WHOLE	CH_DRY+CTH_HERB+DY_FINISHED	getrocknetes Arzneikompositum	MEDIUM_EXACT_WHOLE	NONE	sol ol chcthdy l chedy lchdy	Samenmaterial/Saatgut; Grundansatz; [chcthdy:?]; getrocknetes Drogenholz; Drogenholz, getrocknete Kurz-/Kompaktform	Samenmaterial/Saatgut; Grundansatz; trockne die Krautdroge vollständig; getrocknetes Drogenholz; Drogenholz, getrocknete Kurz-/Kompaktform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
132	f83v	f83v.22	cheolkain	erhitze den getrockneten Drogenstoff auf Stufe II	erhitze den getrockneten Drogenstoff auf Stufe II	LEARNED_ACTION_WHOLE	CHEOL_DRY_MATERIAL+K_HOT+A+IN_II	Trockenansatz, heiß auf Stufe II	MEDIUM_EXACT_WHOLE	NONE	char qokar cheolkain shckhey qokal cheor ols	Trockenfraktion I; heiße Drogenfraktion I; [cheolkain:?]; Arzneikompositum: feucht, Gradmitte; Rohstoff I, heiß am Gradanfang; trockener Drogenteil; Drogenstoffposten	Trockenfraktion I; heiße Drogenfraktion I; erhitze den getrockneten Drogenstoff auf Stufe II; Arzneikompositum: feucht, Gradmitte; Rohstoff I, heiß am Gradanfang; trockener Drogenteil; eine Charge Holzdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
133	f83v	f83v.8	rolkeedy	erhitze den Wurzelauszug vollständig	erhitze den Wurzelauszug vollständig	LEARNED_ACTION_WHOLE	R_ROOT+OL_BASE+K_HOT+EE_END+DY_FINISHED	heiße Wurzeldroge ohne Auszug	MEDIUM_EXACT_WHOLE	NONE	rolkeedy qokaiin okaiin ched okchey	[rolkeedy:?]; heiß, Grad III; Ansatz auf Heizstufe III; Trockenstufe Mitte, abgeschlossen; heiß-trockener Ansatz in der Mitte des Grades	erhitze den Wurzelauszug vollständig; heiß, Grad III; Ansatz auf Heizstufe III; Trockenstufe Mitte, abgeschlossen; heiß-trockener Ansatz in der Mitte des Grades	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
