surface	working_meaning_de	source	strength	scope_state	priority
pchdy	Pulver, getrocknete Kurz-/Kompaktform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pchedy	getrocknetes Pulver	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pcheey	Pulver, trocken gebunden, Form II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pcheo	trockene Pulverzubereitung/Trockenansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pcheol	getrockneter Pulverstoff	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
pchey	Pulver, trocken gebunden, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pchol	trockener Pulverstoff/Trockengut	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pchy	Pulver, trockene Grundform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
poaiin	Pulverzubereitung, Charge III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
podaiin	Pulverzubereitung, Dosis III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pody	Pulver, fertig aufbereitet	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
poiin	Pulverzubereitung, Form III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pol	Pulverstoff	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
polchedy	getrockneter Pulverstoff/-ansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
por	Pulverportion	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
poraiin	Pulverportion III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
poral	Pulver-Rohstoffportion	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
posaiin	Salzpulver-Zubereitung III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
pshedy	angefeuchtetes Pulver/Paste	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pshey	angefeuchtetes Pulver, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
py	Pulver in Grundform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
qekeochor	heiße trocken angesetzte Drogenportion	GDT661:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	220
qo	nehmen	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
qoal	Rohstoffklasse I	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qoar	Drogenfraktion I	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
qoctheol	Krautgrundstoff	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
qodaiin	Qualitätsgrad III	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
qodaim	nimm zwei Maße	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
qodain	Qualitätsgrad II	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
qodal	abgemessene Rohstoffmenge I im Ansatz	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
qodchy	nimm eine Dosis Trockendroge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qoeeeety	lasse den Ansatz vollständig abkühlen und ruhen	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
qoeey	nimm die Endportion hinzu	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
qok	erhitze Folgendes	GDT664:CONTEXT_SHORT_DEFAULT	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	KNOWN_CONTEXT_LICENSED	230
qokaiiin	heiß im qo-Rahmen, Grad IV	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
qokaiin	heiß, Grad III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qokain	heiß, Grad II	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qokal	Rohstoffklasse I, heiß am Gradanfang	GDT656:REVISE_AL_QUALITY_MODEL	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qokam	nimm ein Maß und erhitze es	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qokan	heiß im qo-Rahmen, Grad I	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
qokar	heiße Drogenfraktion I	GDT654:REVISE_CONFLICTING_EXACT	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
qokchal	Rohstoffklasse I, heiß-trocken am Gradanfang	GDT657:READER_UNSTABLE_LOCAL_ANALOGY	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
qokchd	abgemessene heiß-trockene Droge	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qokchdy	heiß und trocken am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokchdyl	heiß-trocken aufbereitetes Drogenholz	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
qokchedy	heiß und trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokcheedy	heiß und trocken am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokcheey	heiß und trocken am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokchey	heiß und trocken in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokchol	heiß-trockenes Drogenmaterial	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qokchy	heiß und trocken am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokdy	heiß am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokeal	Rohstoffklasse I, heiß in der Gradmitte	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qokechdy	erhitze und trockne bis zum Abschluss	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qokechey	heiß getrocknete Droge, Mittelstufe	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qokedy	heiß in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokeeaiin	erhitze drei Teile bis zur Endstufe	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qokeeal	Rohstoffklasse I, heiß am Gradende	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qokeed	erhitze bis zur Endstufe und schließe ab	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qokeedy	heiß am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokeeedy	heißer Zustand, Bindungsstufe III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qokeeey	stark erhitzt, Endstufe III	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
qokeeo	heißer Ansatz, Bindungsstufe II	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qokeeody	vollständig ausgekochter Ansatz	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qokeey	heiß am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokeo	bereite einen heißen Auszug	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qokey	heiß in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokol	erhitzen	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
qokor	heiße Drogenportion	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
qokorar	heiße Drogenportion, Fraktion I	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
qokshdy	heiß und feucht am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokshedy	heiß und feucht in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoksheedy	heiß und feucht am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION_READER_WARNING	ZL3B_QUALITY_SUBDEGREE_READER_WARNING	KNOWN_READER_VARIANT_WHOLE	130
qokshey	heiß und feucht in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qokshy	heiß und feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoky	heiß am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qol	Drogenstoff zugeben	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
qolkchey	gib heiß getrocknete Droge hinzu	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qolkeeoly	erhitzte Drogenbasis; danach abseihen	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
qoly	gib Vorstehendes hinzu und schließe die Zugabe ab	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qooldy	gib den fertigen Auszug hinzu	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qoor	Drogenportion	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
qopchdy	nimm fertig getrocknetes Pulver	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qor	nimm eine Drogenportion	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
qoraiin	nimm eine Drogenportion, Menge III	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qorchain	nimm zwei Teile Trockendroge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotaiiin	kalt im qo-Rahmen, Grad IV	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
qotaiin	kalt, Grad III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qotain	kalt im qo-Rahmen, Grad II	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
qotainol	kaltes Material, Grad II	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qotal	Rohstoffklasse I, kalt am Gradanfang	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qotaldy	kalter Rohstoff I, fertig aufbereitet	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotam	nimm ein Maß kalten Ansatzes	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotan	kalt im qo-Rahmen, Grad I	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
qotar	kalte Drogenfraktion I	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
qotchdy	kalt und trocken am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotchedy	kalt und trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotcheedy	kalt und trocken am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotcheey	kalt und trocken am Ende des Grades	GDT647:FAMILY_MIGRATION_READER_WARNING	ZL3B_QUALITY_SUBDEGREE_READER_WARNING	KNOWN_READER_VARIANT_WHOLE	130
qotchey	kalt und trocken in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotchod	kalt-trockene Zubereitung, fertig gebunden	GDT644:ROUND_04	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
qotchol	Material: kalt und trocken	GDT638:ROUND_05	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
qotchor	kalt-trockene Drogenportion	GDT639:ROUND_01	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	KNOWN_EXACT_WHOLE	120
qotchy	kalt und trocken am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotdy	kalt am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION_READER_WARNING	ZL3B_QUALITY_SUBDEGREE_READER_WARNING	KNOWN_READER_VARIANT_WHOLE	130
qoteal	Rohstoffklasse I, kalt in der Gradmitte	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
qotedy	kalt in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoteedy	kalt am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoteees	kalter Qualitätsendwert, abgeschlossen	GDT661:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	220
qoteey	kalt am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotey	kalt in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoteytyqoky	zunächst bis Mittelstufe kühlen, dann heiß ansetzen	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
qotl	kalte Holzdroge	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotoeey	kühle den Ansatz vollständig	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotoiin	kalte Zubereitung, Form III	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qotol	kaltes Material	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
qotor	kalte Drogenportion	GDT640:ROUND_02	EXACT_WHOLE_SURFACE_DOWNSTREAM_PREDICTION	KNOWN_EXACT_WHOLE	121
qotshdy	kalt und feucht am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotshedy	kalt und feucht in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotshey	kalt und feucht in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qotshy	kalt und feucht am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoty	kalt am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
qoykam	nimm hiervon ein Maß und erhitze es	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
qykaiin	erhitze hiervon bis Stufe III	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ra	Wurzelanteil	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
raiin	Wurzel, Typ/Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
raiir	Wurzeldroge: Teil-/Sortierklasse III	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
rair	Wurzelfraktion II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
ral	Wurzelrohstoff I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
ram	Wurzel/Wurzeldroge: Maß-/Einheitsform I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rar	Wurzelfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
raralchl	trockne die rohe Wurzelfraktion I	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
rchdy	Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rcheald	getrockneter Wurzelstoff	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
rchedy	getrocknete Wurzel	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rcheey	Wurzel/Wurzeldroge, trocken gebunden, Form II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rcheo	trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rchey	Wurzel/Wurzeldroge, trocken gebunden, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rchol	trockener Wurzel/Wurzeldrogestoff/Trockengut	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rchy	Wurzel/Wurzeldroge, trockene Grundform	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rkar	heiße Wurzelfraktion I	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
roaiin	Wurzel/Wurzeldrogezubereitung, Charge III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rodaiin	Wurzel/Wurzeldrogezubereitung, Dosis III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rody	Wurzel/Wurzeldroge, fertig aufbereitet	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
roiiin	Wurzeldroge: Formklasse IV	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
roiin	Wurzel/Wurzeldrogezubereitung, Form III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rol	Wurzelstoff	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rolchedy	getrockneter Wurzel/Wurzeldrogestoff/-ansatz	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rolchey	getrockneter Wurzelstoff, Mittelstufe	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
rolkeedy	erhitze den Wurzelauszug vollständig	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ror	Wurzelportion	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
roraiin	Wurzelportion III	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
roral	Wurzel-Rohstoffportion	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rory	Wurzelportion, Grundform	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
rshedy	eingeweichte Wurzel	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
rshey	eingeweichte Wurzel, Form I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
ry	rohe Wurzel	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
sa	gib Saatgut zu	GDT664:CONTEXT_SHORT_DEFAULT	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	KNOWN_CONTEXT_LICENSED	230
saii	Saatgutmenge III	GDT661:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	220
saiiin	Saatgutcharge IV	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
saiim	Samendroge: Mengenklasse III	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
saiin	Samen/Saatgut, Typ/Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
saiir	Samendroge: Teil-/Sortierklasse III	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
