entry	kind	working_meaning_de	composition	context_rule	status
okeoteey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitzten Ansatz bis zur Kühlendstufe bringen	O_PREP+K_HOT+E_LINK+O_PREP+TEEY_COLD_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
aiinal@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile Rohdroge I	AIIN_AMOUNT_III+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
say@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	gib eine Gabe Saatgut zu	S_SEED+A_ADD+Y_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeo@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	bereite einen heißen Auszug	QOK_HEAT+E_LINK+O_EXTRACT	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chsy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	getrocknetes Saatgut	CH_DRY+SY_SEED_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
keear@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	erste Drogenfraktion vollständig erhitzt	K_HOT+EE_END+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dalam@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Rohdroge I	D_MEASURE+AL_RAW_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dsheol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Dosis eingeweichte Droge	D_DOSE+SHEOL_MOIST_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shcthey@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	angefeuchtete Krautdroge, Form I	SH_MOIST+CTH_HERB+EY_FORM_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qorchain@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm zwei Teile Trockendroge	QOR_TAKE_PORTION+CHAIN_DRY_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
teeedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	vollständig abgekühlt und abgeschlossen	T_COLD+EEE_END_III+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
teeodain@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	zwei Maße vollständig gekühlter Ansatz	T_COLD+EE_END+O_PREP+DAIN_DOSE_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
odys@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	fertige Arzneimischung im Ansatz	O_PREP+DY_FINISHED+S_DRUG_MIXTURE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qopchdy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm fertig getrocknetes Pulver	QO_TAKE+P_POWDER+CHDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotam@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm ein Maß kalten Ansatzes	QO_TAKE+T_COLD+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okeol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Grundansatz bis zur mittleren Heizstufe erwärmt	O_PREP+K_HOT+E_MIDDLE+OL_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sa@GDT664_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	gib Saatgut zu	S_SEED+A_ADD	visible alternate-reader join first; otherwise exact free default	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oeeeody@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	lange geruhter, fertig abgezogener Ansatz	O_PREP+EEE_LONG_REST+O_EXTRACT+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	erste Holzrohstofffraktion im Ansatz	O_PREP+L_WOOD+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
air@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	zweite Drogenfraktion	AIR_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chodaiin@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz, Dosis III	CHO_DRY_PREP+D_A+IIN_DOSE_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
choar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz, Fraktion I	CHO_DRY_PREP+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chorar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Pflanzenteil-Fraktion I	CHOR_PLANT_PART+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykanam@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hiervon ein Maß und erwärme es leicht	Y_REFERENCE+KAN_HOT_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
orain@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Drogenportion II	OR_PORTION+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chery@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	getrocknete Rohwurzel	CH_DRY+E_MIDDLE+R_ROOT+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oleey@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdrogenansatz vollständig ausgezogen	O_PREP+L_WOOD+EEY_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheed@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	Einweichung vollständig abgeschlossen	SH_MOIST+EE_END+D_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ch@GDT664_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	trockne	LEARNED_CH_DRY_ACTION	visible alternate-reader join first; otherwise exact free default	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qodchy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm eine Dosis Trockendroge	QO_TAKE+D_DOSE+CHY_DRY_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
octhol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Krautdroge im Ansatz	O_PREP+CTHOL_HERB_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yky@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	hierzu leicht erhitzen	Y_REFERENCE+KY_HOT_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chyty@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nach dem Trocknen leicht kühlen	CH_DRY+Y_SEQUENCE+TY_COLD_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dshy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Dosis leicht angefeuchtete Droge	D_DOSE+SHY_MOIST_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
o@GDT664_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	Ansatzwasser	LEARNED_FREE_WATER_SIGLUM	visible alternate-reader join first; otherwise exact free default	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oeeesoy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	lange geruhter Samenmazerat	O_MACERATION+EEE_LONG+S_SEED+O_PREP+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kchochaiin@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz bis Stufe III erhitzt und getrocknet	K_HOT+CHO_DRY_PREP+CHAIIN_DRY_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okshor@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	heißer Blüten- oder Fruchtansatz	O_PREP+K_HOT+SHOR_FLOWER_PART	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cfhar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Blütenfraktion I	CFH_FLOWER_WHOLE+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okaial@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	heißer Ansatz aus drei Teilen Rohdroge I	O_PREP+K_HOT+AI_AL_RAW_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
okeeaiin@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile vollständig erhitzter Ansatz	O_PREP+K_HOT+EE_END+A+IIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cthod@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	gieße den Krautansatz ab	CTH_HERB+O_PREP+D_CLOSE_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cthorchy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Portion Krautdroge, leicht angetrocknet	CTHOR_HERB_PORTION+CHY_DRY_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykeedar@GDT664_DEFAULT	ENTRY_COMPOSITE	erhitze hiervon die erste Fraktion vollständig	Y_REFERENCE+KEE_HOT_END+D_AR_MEASURED_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dytchor@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	danach eine kalt-trockene Drogenportion	DY_SEQUENCE+TCHOR_COLD_DRY_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ycheo@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hierzu den Trockenansatz	Y_REFERENCE+CHEO_DRY_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ked@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	Erhitzung auf Mittelstufe abgeschlossen	K_HOT+E_MIDDLE+D_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oo@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	setze ein zweites Mal an	LEARNED_DOUBLE_PREPARATION_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeeaiin@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze drei Teile bis zur Endstufe	QO_TAKE_OR_COMMAND+K_HOT+EE_END+A+IIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
schaiin@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	getrocknetes Saatgut, Stufe III	S_SEED+CH_DRY+A+IIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
od@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	miss vom Ansatz ab	O_PREP+D_MEASURE_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chkaly@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	Rohdroge I leicht trocknen und erhitzen	CH_DRY+K_HOT+AL_RAW_I+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qooldy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	gib den fertigen Auszug hinzu	QO_TAKE_OR_ADD+OLDY_FINISHED_EXTRACT	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
choror@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Portion Blüten- oder Fruchtdroge	CHOR_PLANT_PART+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykchon@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hierzu einen heiß-trockenen Ansatz, Stufe I	Y_REFERENCE+KCHO_HOT_DRY_PREP+N_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoykam@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm hiervon ein Maß und erhitze es	QO_COMMAND+Y_REFERENCE+KAM_HOT_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
daram@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Fraktion I	D_MEASURE+AR_FRACTION_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
arol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Grundauszug, Fraktion I	AR_FRACTION_I+OL_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lkol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	heißer Holzabsud	L_WOOD+KOL_HOT_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
daiidy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	drei Maße, vollständig abgeteilt	D_MEASURE+A+II_VALUE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kchain@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	heiß getrocknete Droge, Stufe II	K_HOT+CHAIN_DRY_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lchar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	trockene Holzfraktion I	L_WOOD+CHAR_DRY_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykolody@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hiervon den heißen Auszug und stelle ihn fertig	Y_REFERENCE+KOL_HOT_MATERIAL+ODY_FINISHED_EXTRACT	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dcholdy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Dosis fertig getrocknete Droge	D_DOSE+CHOLDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chokolg@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Gran heißen Trockenabsud	CHO_DRY_PREP+KOL_HOT_EXTRACT+G_GRAIN_SIGLUM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dochod@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Dosis abgeschlossener Trockenansatz	D_DOSE+O_PREP+CHOD_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oleeeb@GDT664_DEFAULT	LEARNED_WHOLE	stark eingedickter Holzdrogenauszug	LEARNED_THICKENED_WOOD_EXTRACT_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oshol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Mazerat aus eingeweichter Droge	O_PREP+SHOL_MOIST_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olkeeody@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	vollständig ausgekochter Holzdrogenauszug	O_PREP+L_WOOD+K_HOT+EE_END+O_EXTRACT+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheky@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHE_DRY_MIDDLE+KY_HOT_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qodaim@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm zwei Maße	LEARNED_QODAIM_MEASURE_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykar@GDT664_DEFAULT	ENTRY_COMPOSITE	nimm hiervon die erste erhitzte Drogenfraktion	Y_REFERENCE+KAR_HOT_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kcharg@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Gran erhitzte Trockenfraktion I	K_HOT+CH_DRY+AR_FRACTION_I+G_GRAIN_SIGLUM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotoeey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	kühle den Ansatz vollständig	QO_COMMAND+T_COLD+O_PREP+EEY_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
m@GDT664_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	eine Handvoll	LEARNED_MANIPULUS_SIGLUM	visible alternate-reader join first; otherwise exact free default	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ydain@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	davon zwei Maße	Y_REFERENCE+D+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ajy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	fülle ein Bündel ab und schließe	LEARNED_BUNDLE_FILL_CLOSE_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oldair@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	zweite abgemessene Holzrohstofffraktion im Ansatz	O_PREP+L_WOOD+DAIR_MEASURED_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokechdy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze und trockne bis zum Abschluss	QOK_HEAT+E_SEQUENCE+CHDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dara@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine gleiche Menge der ersten Fraktion	DAR_MEASURED_FRACTION_I+A_EQUAL_PART	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olchedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz fertig getrocknet	O_PREP+L_WOOD+CHEDY_DRY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olshedy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz vollständig eingeweicht	O_PREP+L_WOOD+SHEDY_MOIST_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olchy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge im Ansatz leicht getrocknet	O_PREP+L_WOOD+CHY_DRY_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheolchey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	trockenen Drogenstoff bis Mittelstufe nachtrocknen	CHEOL_DRY_MATERIAL+CHEY_DRY_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qolkchey@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	gib heiß getrocknete Droge hinzu	QOL_ADD+KCHEY_HOT_DRY_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeed@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze bis zur Endstufe und schließe ab	QOK_HEAT+EE_END+D_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chees@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	vollständig getrocknete Kräutermischung	CH_DRY+EE_END+S_DRUG_MIXTURE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oin@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	bereite einen zweiten Ansatz	O_PREP+IN_II_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qykaiin@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	erhitze hiervon bis Stufe III	Q_COMMAND+Y_REFERENCE+KAIIN_HOT_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sokol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	heißer Saatgutabsud	S_SEED+O_PREP+KOL_HOT_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykain@GDT664_DEFAULT	ENTRY_COMPOSITE	erhitze hiervon auf Stufe II	Y_REFERENCE+K_HOT+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lshckhy@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	angefeuchtete Kräutermischung mit Drogenholz	L_WOOD+SH_MOIST+CKH_COMPOSITE+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
lr@GDT664_DEFAULT	LEARNED_WHOLE	Wurzelholz	LEARNED_WOOD_ROOT_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokam@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	nimm ein Maß und erhitze es	QOK_HEAT+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
solor@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eine Portion Saatgutansatz	SOL_SEED_PREP+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chkag@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Gran trocken-heiße Droge	CH_DRY+K_HOT+A_PART+G_GRAIN_SIGLUM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
salchey@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Saatrohstoff bis zur mittleren Trockenstufe	SAL_SEED_RAW+CHEY_DRY_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dytain@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	danach auf Kühlstufe II	DY_SEQUENCE+T_COLD+A+IN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tedyol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Grundansatz bis zur mittleren Kühlstufe gebracht und abgeschlossen	T_COLD+E_MIDDLE+DY_FINISHED+OL_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dykshy@GDT664_DEFAULT	LEARNED_ACTION_WHOLE	danach heiß anfeuchten	DY_SEQUENCE+K_HOT+SHY_MOIST_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
saltar@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	kalte Saatgutfraktion I	SAL_SEED_RAW+TAR_COLD_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yshey@GDT664_DEFAULT	ENTRY_COMPOSITE	weiche hiervon bis zur mittleren Stufe ein	Y_REFERENCE+SHEY_MOIST_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olsheol@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	eingeweichte Holzdroge im Ansatz	O_PREP+L_WOOD+SHEOL_MOIST_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V41_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
