replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A03532	G399-A03532	f83r	BIOLOGICAL	P1009-S558	P912-E1618	checthy	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03533	G399-A03533	f83r	BIOLOGICAL	P1009-S558	P912-E1619	chety	Y	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03534	G399-A03534	f83r	BIOLOGICAL	P1009-S558	P912-E1620	otaiin	AIIN	PREVIOUS_CARD_ACTION	T	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIIN::PREVIOUS_CARD_ACTION::T::NONE::SINGLE::PREVIOUS_CARD_STACK	AIIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f18r|f67r2|f71v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03535	G399-A03535	f83r	BIOLOGICAL	P1009-S558	P912-E1621	olsaly	AL	INHERITED_ACTION	T	AL_AR__INHERITED_ACTION	AL_AR_ORDERED_FALLBACK	AL::INHERITED_ACTION::T::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__INHERITED_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r	HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03536	G399-A03536	f83r	BIOLOGICAL	P1009-S558	P912-E1621	olsaly	Y	INHERITED_ACTION	T	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::T::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f55v|f67r2|f72r|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03537	G399-A03537	f83r	BIOLOGICAL	P1009-S558	P912-E1622	shedy	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03538	G399-A03538	f83r	BIOLOGICAL	P1009-S559	P912-E1623	qokeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03539	G399-A03539	f83r	BIOLOGICAL	P1009-S560	P912-E1624	qolchey	Y	BOUNDED_NEXT_CARD_ACTION	OK	ARG_GRADE__BOUNDED_NEXT_CARD_ACTION	ONE_CARD_FORWARD	Y::BOUNDED_NEXT_CARD_ACTION::OK::NONE::SINGLE::ONE_CARD_FORWARD	Y::ARG_GRADE__BOUNDED_NEXT_CARD_ACTION::ONE_CARD_FORWARD	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f75r|f76r	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03540	G399-A03540	f83r	BIOLOGICAL	P1009-S560	P912-E1625	qokeey	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03541	G399-A03541	f83r	BIOLOGICAL	P1009-S560	P912-E1625	qokeey	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03542	G399-A03542	f83r	BIOLOGICAL	P1009-S560	P912-E1626	qokedy	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03543	G399-A03543	f83r	BIOLOGICAL	P1009-S561	P912-E1627	chedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03544	G399-A03544	f83r	BIOLOGICAL	P1009-S561	P912-E1628	otal	AL	PREVIOUS_CARD_ACTION	CHD	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::CHD::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	TYPED_MICRO	f76r|f77r|f82r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03545	G399-A03545	f83r	BIOLOGICAL	P1009-S561	P912-E1629	otchey	Y	INHERITED_ACTION	CHD	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	Y::INHERITED_ACTION::CHD::NONE::SINGLE::INHERITED_ACTION_STACK	Y::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f76r|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03546	G399-A03546	f83r	BIOLOGICAL	P1009-S561	P912-E1630	qokeey	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03547	G399-A03547	f83r	BIOLOGICAL	P1009-S561	P912-E1630	qokeey	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03548	G399-A03548	f83r	BIOLOGICAL	P1009-S561	P912-E1631	qoky	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03549	G399-A03549	f83r	BIOLOGICAL	P1009-S561	P912-E1633	shedy	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03550	G399-A03550	f83r	BIOLOGICAL	P1009-S562	P912-E1634	qokylddy	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03551	G399-A03551	f83r	BIOLOGICAL	P1009-S562	P912-E1634	qokylddy	L	SAME_CARD_LEFT_ACTION	OK	L_AIR__SAME_CARD_LEFT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_LEFT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03552	G399-A03552	f83r	BIOLOGICAL	P1009-S563	P912-E1635	dain	AIN	BOUNDED_NEXT_CARD_ACTION	CHD	ARG_GRADE__BOUNDED_NEXT_CARD_ACTION	ONE_CARD_FORWARD	AIN::BOUNDED_NEXT_CARD_ACTION::CHD::NONE::SINGLE::ONE_CARD_FORWARD	AIN::ARG_GRADE__BOUNDED_NEXT_CARD_ACTION::ONE_CARD_FORWARD	TYPED_MICRO	UNTYPED_MICRO	f75r|f76r|f77r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03553	G399-A03553	f83r	BIOLOGICAL	P1009-S563	P912-E1636	chedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03554	G399-A03554	f83r	BIOLOGICAL	P1009-S563	P912-E1637	qokeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03555	G399-A03555	f83r	BIOLOGICAL	P1009-S564	P912-E1638	shckhedy	E	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03556	G399-A03556	f83r	BIOLOGICAL	P1009-S565	P912-E1639	shckhedy	E	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03557	G399-A03557	f83r	BIOLOGICAL	P1009-S566	P912-E1640	saiin	AIIN	SAME_CARD_LEFT_ACTION	S	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03558	G399-A03558	f83r	BIOLOGICAL	P1009-S566	P912-E1641	cheeky	EE	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03559	G399-A03559	f83r	BIOLOGICAL	P1009-S566	P912-E1641	cheeky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03560	G399-A03560	f83r	BIOLOGICAL	P1009-S566	P912-E1642	sheey	EE	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03561	G399-A03561	f83r	BIOLOGICAL	P1009-S566	P912-E1642	sheey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03562	G399-A03562	f83r	BIOLOGICAL	P1009-S566	P912-E1643	qokedy	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03563	G399-A03563	f83r	BIOLOGICAL	P1009-S567	P912-E1644	shedy	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03564	G399-A03564	f83r	BIOLOGICAL	P1009-S569	P912-E1646	salchedy	AL	SAME_CARD_LEFT_ACTION	S	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03565	G399-A03565	f83r	BIOLOGICAL	P1009-S569	P912-E1646	salchedy	Y	SAME_CARD_LEFT_ACTION	CHD	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::CHD::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03566	G399-A03566	f83r	BIOLOGICAL	P1009-S569	P912-E1647	cheey	EE	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03567	G399-A03567	f83r	BIOLOGICAL	P1009-S569	P912-E1647	cheey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03568	G399-A03568	f83r	BIOLOGICAL	P1009-S570	P912-E1649	kesd	E	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03569	G399-A03569	f83r	BIOLOGICAL	P1009-S571	P912-E1652	okeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03570	G399-A03570	f83r	BIOLOGICAL	P1009-S572	P912-E1653	qokeedy	EE	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A03571	G399-A03571	f83r	BIOLOGICAL	P1009-S573	P912-E1654	qoky	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
