component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
P+OL+SH+Y	T0_EXACT_OBSERVED	EINSETZEN · FORTSETZEN · HALTEN · POSTEN	733068863a4dd0b08685bc45014941b7b7a290b3877cd71b19e50645e3f09083	e420f01c9e0ccd4eaab0de91eae115b00dcc47b3b42279a77e21a1fc42360614	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+OR	T2_FUTURE_STRONG	EINSETZEN · EINHEIT	48d769ffa0ab69174e94fdbbb04d7025a7373d60211db4dbb25b92f522bd23fb	a6168a6130ae50f21b5715a6a6b2062c25e993472cc77cab6b71a78a0e8b1e6b	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+OT+CH+OK+OR	T0_EXACT_OBSERVED	EINSETZEN · DANACH · NEHMEN · SETZEN · EINHEIT	3a08016e3efc3b20a5a2751a2f6f4f748acf58ead18ae5494e2da7ed9b14d7e7	80b1d74203021f33b2d59c7791ff07f31764d1c1c13b39b91e27a97702563e4e	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+AL	T2_FUTURE_STRONG	EINSETZEN · HALTEN · ZIELORT	7829b9202e09e6cdee0be622f7ecae42f574fa66ca24071088fcbfe8da8d242e	790b5720d6084d625020094eee743dae3ad4a772d43f0d4e5f683ea323402fb1	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+AR	T0_EXACT_OBSERVED	EINSETZEN · HALTEN · AUSGANG	7a11e65159616ce329d83eb0ce91e9807b3aca77a277f762872cba4101f3cbd0	dbcc542f80e238114c2dee66d48afc63c146034e1f78e8a7840a223fab9595b7	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+DY	T4_NARROW_APPENDIX	EINSETZEN · HALTEN · SCHLUSS	80fa4413b838b89c900cca6e07445aa9bbb494e1f2a2234d32efa795de980bc5	14f671e8bc1266949ec355a011138632dca2b4b7d98e10a8b75db75cb3733081	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+E+DY	T0_EXACT_OBSERVED	EINSETZEN · HALTEN · GRAD I · SCHLUSS	cb0675bf1372e44e942d0bc3172b3c41011adad0e56b456f3d2ff12c7ccc264b	94a893a7645310d8ebaf84fa70abe48247848217cdc8a48ebc2c4bab7b40749c	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+E+D_ADDR+AR	T0_EXACT_OBSERVED	EINSETZEN · HALTEN · GRAD I · HIER · AUSGANG	ff79ade95f4be4b353af26aea903d575cbb237a0f5a7d786338eb1adff24e447	e5803bc191d4ad18d31e7b383919754e00d51c8124c2c7f0cc947b17da5ae899	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+E+Y	T4_NARROW_APPENDIX	EINSETZEN · HALTEN · GRAD I · POSTEN	90a4d4c936a5cbe5e524c1f3434d1f5b1f293db657a788b9c437e596832d3f5d	a2b69b44ae347ce14dd18c3ba1ddffd07227a0efec1df370b06af8e5f5b6a4b2	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+O	T4_NARROW_APPENDIX	EINSETZEN · HALTEN · AUSFÜHRUNG	3ab3d3fdfaaddf3f89da2ae3fb413d13cdc4e607ac81c4424cfae522dca71c72	1d8cd998450a39d0fcef09973fbc0b25e2de284654fdf19e8b1e11261044af10	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+OL	T0_EXACT_OBSERVED	EINSETZEN · HALTEN · FORTSETZEN	decb9ddc7a73d50fc3012b576742032a7382b80e1f322cfa67dbb9754d6a696d	27656dd695bf51a46c62a200c2d93b80ae24dee9691116058a9324041ccc5bbb	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+SH+Y	T2_FUTURE_STRONG	EINSETZEN · HALTEN · POSTEN	efce1343736203416340b5c2e600d4ebeef48289e4514b1cd38df4419d224521	2bf3ec8c723337ed11f827ea199834ea3a1be304d09e4763ed128dd18a17994b	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+Y	T0_EXACT_OBSERVED	EINSETZEN · POSTEN	40887d17f45a5c271ad05d65039ba278f3aa193ed62757c6b596e51061868b9e	07166492c713ec84161daab9a23030e4aa2a2b4a77efefb3f73e2910af153bed	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+Y+D_ADDR+EE+Y	T0_EXACT_OBSERVED	EINSETZEN · POSTEN · HIER · GRAD II · POSTEN	b1fd66fdaf1b1eaf2b9fb8e0242386d61315bce4c88c990a9dcffd2f57dde3ce	094d199ea4ae9f4e1ee762faa5744b7c08ef49ddd455bbe549dd6cd23ee9a939	NONE	NONE	DUAL_CHANNEL_UNIQUE
P+Y+K+EE+OR	T0_EXACT_OBSERVED	EINSETZEN · POSTEN · GEBEN · GRAD II · EINHEIT	81bf9794fe0f75428e9724cb1ba04e8f4d164e6138f5c9521492cb4bd081430f	861f4dc7278831824dc31a0073890c35344e3fc339bda713f8ed65d71a5d904b	NONE	NONE	DUAL_CHANNEL_UNIQUE
R	T0_EXACT_OBSERVED	MARKIEREN	01a3f860f131b6c3837830453bebba2af39e9ff37b0836e2f079c298ab57b84f	7d2641d846bd897e69626f3ccdd1a31cf0505eb0ea212b30a0fc6c5eb8eebedd	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AIIN	T0_EXACT_OBSERVED	MARKIEREN · WERT	8cd7555335d4bc79f4afe73699339d0b8d2378a9b6ba7cbe6e7ecfa6e1d6d202	d367881f1a1c55b4214baf8729285e78ca42f2bf2f54e0bc82276d49300fa160	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	MARKIEREN · WERT · VARIANTE	3a646afe9f0503438c261d9ddef3c479d56e5240619e8ae770eb481cc817eadd	4fb52d367cbe856dcaca8d256bda01f8a86c71eee88c1e911577e2d78a658e9f	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AIN	T0_EXACT_OBSERVED	MARKIEREN · ANTEIL	6e2a701db0c652ebb58026cf33316df653bbe11169bcac1ea68ab8308d3e1cea	ce23a0170caf36f16c9708a0027499c2ece27ed3170e3e1af5b2238faa97e10e	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AL	T0_EXACT_OBSERVED	MARKIEREN · ZIELORT	cd675fed56c9df4d40f8d97d65f2faccb1098c5f75b503b59de7337112d30c15	a7d013e9443facdf8f1f428f0c16480938b57ac5933e9436c0062cf0728da4db	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AL+CH+E+Y	T0_EXACT_OBSERVED	MARKIEREN · ZIELORT · NEHMEN · GRAD I · POSTEN	2f179a5cd079dee2b50bbae33adc942fedc9f62ff20a7d7b1efa973464cf9464	14b50f7e8145d2a5a95419217b7274944b86986408231e574351b29adfdc03d3	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AL+Y	T0_EXACT_OBSERVED	MARKIEREN · ZIELORT · POSTEN	9e59c2ab29c0625e96ff7dccfe9df39a7d581f5e13e0dd616b90f219d062babc	304749e544723db75a49ced11773f07732c1c58fc655fde7cc198c4a3fadd89a	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+AM_ADDR	T0_EXACT_OBSERVED	MARKIEREN · HIER	121d3694fe6b497fd77cf649bd3ece4d015a66b197372273cb1cb6fd4c596996	843f9ec4c2b5baebe9fbecc44b8a21207e178508f4c94a16c50f43c4d558fd04	COLLISION0094	DUALCOLLISION016	CO_VALUED_LOCAL_CHANNEL
R+A_ADDR	T0_EXACT_OBSERVED	MARKIEREN · HIER	121d3694fe6b497fd77cf649bd3ece4d015a66b197372273cb1cb6fd4c596996	843f9ec4c2b5baebe9fbecc44b8a21207e178508f4c94a16c50f43c4d558fd04	COLLISION0094	DUALCOLLISION016	CO_VALUED_LOCAL_CHANNEL
R+A_ADDR+G_LABEL	T0_EXACT_OBSERVED	MARKIEREN · HIER · VARIANTE	4773aaee6938cbeb587a99365bd873076a254ba579f76c29923378854b6b4aff	f6ff774a2526e0b025e2a09a086d73b79b836b49f73b3576333f3514b2fcf069	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+A_ADDR+S+Y	T0_EXACT_OBSERVED	MARKIEREN · HIER · WÄHLEN · POSTEN	5c53eb53d500b6cd9f039a029d53d561df456bd01f8b81638faf7b7b8745a15b	2d484fdf016cdea19eff2031e2f49ba9cda1d25fdeb96df2a38fd765c51bfb03	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+CH+E+S	T0_EXACT_OBSERVED	MARKIEREN · NEHMEN · GRAD I · WÄHLEN	150acdc9f98f437d1b4630f701f751d2fc62c8bb5ded67bc306533f7a19d02b0	38c2833ad1d6948d73b2e19a6686b2ef58640fca7ec21b222231c578258b3bb4	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+CH+E+Y	T0_EXACT_OBSERVED	MARKIEREN · NEHMEN · GRAD I · POSTEN	0cb84398fb14521db6f8d6fd828215401a88d969a2c39db47713db7aa5629279	4e928b2b5046c174539003eb75efd72d317675dab7dc114dd29c43a2a00ed6ec	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+CH+S	T0_EXACT_OBSERVED	MARKIEREN · NEHMEN · WÄHLEN	9570283b53e97fb2a269b3211319a36bac031d428d930342fd7d43dd79481104	4707187c89581c32a67c0417e2d1533c600bd1c7da279ba29d1707f3cc5658ec	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+CHD+Y	T0_EXACT_OBSERVED	MARKIEREN · BEARBEITEN · POSTEN	0f99472ed34227ba0b85b69f7baeb7f9600caa7ec1a92d6891bbc515363cde9d	c064ca024c681b5b9ccc0dc8968b0efb2deab356c6d73894a8c46c4cc237928c	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+O	T0_EXACT_OBSERVED	MARKIEREN · AUSFÜHRUNG	5bf02802dfe2973a93aa15d4e2b72042232b058a4137daa757c975e57c2c9bcd	2e05fabf3c758c6712a2bf7a71b48e8628ca244004f47f9df96cd934f431d121	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+O+SH+CH+K+Y	T0_EXACT_OBSERVED	MARKIEREN · AUSFÜHRUNG · HALTEN · NEHMEN · GEBEN · POSTEN	1d19306b0a9bd1b56ab7e4c108fa9f7b3c4dc00cdef7b6635b784771b93ab98b	9bb2f4eaee42edd9cb4c4e6001972dd91562c77eb1af8f67009e4e33c6f21cca	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+OL	T0_EXACT_OBSERVED	MARKIEREN · FORTSETZEN	6e23b0e07a88e21255dca11aed74503bc402da50483633ced4644b24b15cdd69	a9a1454da778699f9d18c99eea3ad27682b294ccfa0d9db35f7d230f443db52e	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+OL+OT+Y	T0_EXACT_OBSERVED	MARKIEREN · FORTSETZEN · DANACH · POSTEN	8a58cebb466bcf7fb203f242abce409e97f1f20849989758790e6c6707d4a9e8	7610112aef3705564417fbdd36d6a2e5133f257452504ed64a7499a33dd6491a	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+OR	T0_EXACT_OBSERVED	MARKIEREN · EINHEIT	e43e3905bd7c53c39f4a1d4ec16c1c26cb60193b45ee0d264e623d530ef5b37d	91e6a2c6a19e9cf1a3707dba3fb7dc440aa1440dd0f75d24cfc537db5a9c60ee	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+OR+Y	T0_EXACT_OBSERVED	MARKIEREN · EINHEIT · POSTEN	0b10c6b71441d096c0145db50facec44b22b9560e13da76d24d9dbb2e98e6474	90b8e7e36dda95c9fdf3fc35816b36b8687fa59fdb03c7419095b0fef7ec6eec	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+SH+D_ADDR+Y	T0_EXACT_OBSERVED	MARKIEREN · HALTEN · HIER · POSTEN	ea8383b519103fc312bb0a6c621d5b168d8d3bb7825178d6dc66240a6f159fed	3f713b37dc31177e76ad06cd01a39528c918a2f4e308bd847819a24405cb40a9	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+SH+E+AL	T0_EXACT_OBSERVED	MARKIEREN · HALTEN · GRAD I · ZIELORT	1da9fec86d7a444fe2c8a0362709fa146afaedd1ba8bfd50b119ed7ea83349da	db34ea8a8adfa428b2cb8720aa971a8c006d532498c0877f0c9c504742e66aa5	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+SH+E+DY	T0_EXACT_OBSERVED	MARKIEREN · HALTEN · GRAD I · SCHLUSS	1a051ab41ad4a1a0ab5036b211bd12496c54f8eae1d2c94f231cde7dd4057450	af788b70818dc8d6c44b0b1cc03f84c1b32592145c7a922c71ef90ba2a4178be	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+SH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	MARKIEREN · HALTEN · GRAD II · HIER · POSTEN	30e7f36403302d03737c22388061fb96955848ff9e56068787359c759b2e98cf	8eec80f469974dcf64a95b74447ec2c81fcce1c5fc86fd9ebc16a069a995de87	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+T+AIN	T0_EXACT_OBSERVED	MARKIEREN · EINSTELLEN · ANTEIL	912bf2e9bac3935e23d088bc004def0a2ff50aa0e4d6e1c574258ba80060bd0c	19a18bc85aa67f6214d029e89a283656494dca69297384db85ceb1a2a631e055	NONE	NONE	DUAL_CHANNEL_UNIQUE
R+Y	T0_EXACT_OBSERVED	MARKIEREN · POSTEN	904f07964e3c762a2e480697861e8aa8c9d6dc187cb8642e90a3ea3ee1d30889	104fa9764bc7bceada8a21a9a68b38576435aafa2ad5862a6f853d5fb4502be5	NONE	NONE	DUAL_CHANNEL_UNIQUE
RESUME_CARD	T0_EXACT_OBSERVED	VORBEZUG	2d6eea05bce1ed21172eb000c69b750bbfb0ae2d199d7888953441e2ffd31dce	519b0262facc5f0e4710854cc9116870625b755600438dcf836bca8e70253258	COLLISION0092	DUALCOLLISION015	CO_VALUED_LOCAL_CHANNEL
S	T0_EXACT_OBSERVED	WÄHLEN	284bdde367702960c8d4b69b8fa09e7803d4c9c11680d3fdc3f47d662300dbe9	c1d73117c9f0d847abc45abe3e6997a02574b55d4ecf8dc7ee91b900d90f5fa7	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AIIN	T0_EXACT_OBSERVED	WÄHLEN · WERT	f0cb37d4c8a5c0326cf029d2f266e2b7726ab1f714c012660733084769a7e5e9	ddf23760d55cff7842bd467697bfd81b7cae9a79a13e5686609149c057e2a6d5	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AIN	T0_EXACT_OBSERVED	WÄHLEN · ANTEIL	151eb48ba6f034c02ede112f160b8a0e4e29a2ca16c686412741130d384d7476	a63770b7c8cd3171f4e405f47a4799a7f48330e6c1532d589958bf4a07806ef6	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AIR	T0_EXACT_OBSERVED	WÄHLEN · BAHN	55c74ff0407e91df0d574470fdf0f62e5c546c84c1201349ec6f6ddbf8e46f67	a3761789f52e7bb1b3ddd671415e7f77d0e23a35803b86270bacefdd123d5028	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AIR+AL	T0_EXACT_OBSERVED	WÄHLEN · BAHN · ZIELORT	ce0185158a28de74aa5cee8dbb06b148f078748da4dd70483aeee6b5d2b8bbe2	6758c10918064cab4e2e97f6c6c07f9f9e23a23c2e25dbe8b7da967e0e0a31e4	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT	3e49c1a33512beb770fbb0ed70edc57214925fd99f93a3f611eff78bd7be729c	eedb0bbf494689214596ce1f8c248f0ef8a683bb4a3c8ae52934e3d8502fbf93	COLLISION0019	NONE	DUAL_CHANNEL_UNIQUE
S+AL+AL	T4_NARROW_APPENDIX	WÄHLEN · ZIELORT · ZIELORT	bda11e658fae425c6f59b4bb1d5ff88aca75e87c80f36c42a523e7766c627198	e4041dad3f2df6ed7b23d9ff36e65fb6c1a4d44d81be7cac37d7d489812d4382	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+CH+E+O+L	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	0e2f9590bd177fcbc9b1a4eacbc89195a731a9db2c14913b3fcfd1f5d6037761	c3550d332f7848c9154d3b5adb37755dbaa04efc916b6c20ef39b3600cab870b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+CH+T+E+D_ADDR+Y+T+AR	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · NEHMEN · EINSTELLEN · GRAD I · HIER · POSTEN · EINSTELLEN · AUSGANG	a8533e55a4e61218cbcee1c011f134b07b5cf997c1c897e48ae1ceb350265705	1bbdaa5f8012859f83b49dcb98a48e13c65f0dd6f0dbac734639cedf464fd82c	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+CHD+Y	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · BEARBEITEN · POSTEN	85c42ce7ad20b729c15ac9589d9d2f13ba53b87f6495739959c0de0a51e9dc83	24a1bbd7b7d1d6fad457773dc134425936762d26e0af79dd495dd41fa4d6081e	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+DY	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · SCHLUSS	97f6fa0817485a1c9e65d05c79f3273f96acc2cb13e4b5ca17f7cdde30bbf3cb	2baaafd52926c0a4fd96dc5bc2cc97f49316a2e1ccdd0b7bf93895d2daa7c69b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+D_ADDR+AIIN	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · HIER · WERT	281dbb4484edb7c03e4946842714b0f25f46419e3c48977f9baa1cfbd6d3d768	2f475008fcf62d53ce430908841751c38559927711e7f300cf27ec3a2a8f12de	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+S+AIN	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · WÄHLEN · ANTEIL	4ab6494cf7442af26ade6cadca81b5e3284c6f7c7d921c22759d60c4ad4d2856	3bb5008f1aaa2326639c914115ebea5bc325a8f0cb5d84ab9a0cea8f4c43cd40	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AL+S+AL+Y	T0_EXACT_OBSERVED	WÄHLEN · ZIELORT · WÄHLEN · ZIELORT · POSTEN	6e9941ccaa6c749058bbd325abb8aabd7c5adf4878201a0cd1cb28572e12c031	d4e612e1643fb42432450c777e63862a7e1602f1f600574bb3d79bf98caffa1b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AM_ADDR	T0_EXACT_OBSERVED	WÄHLEN · HIER	42fac633f878ca23b90b2805545a060adf737ced205efc1938b3f29eee710f15	9bb342560c9db4ee40b34d9d1842a194854c5e797f8719b4b04aa50867ad3ffd	COLLISION0004	DUALCOLLISION017	CO_VALUED_LOCAL_CHANNEL
S+AR	T0_EXACT_OBSERVED	WÄHLEN · AUSGANG	09cef93f5ff34dd4bf494a9a2344eef7f9a528342b4d54ff0fab462c79a01c03	e13c1557c4a3dc16c8fbe5c0ba4f469db2db9e5ef482470e1688d898bdc412ac	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AR+AL	T0_EXACT_OBSERVED	WÄHLEN · AUSGANG · ZIELORT	dc96a4049a45be243e068f75b0fea5e880ed88d343148941e625410424462e40	a2f1ed46b19f5c15925175bd77e701799a18836d2bbd22b341322541de1221f0	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+AR+OL	T0_EXACT_OBSERVED	WÄHLEN · AUSGANG · FORTSETZEN	5b6f3e1c4ec047b19be292226b148c810c3d2c128a7f4b33265505df8848b5cc	dd73550a890801531897955637a3c92957932afb957cfb688762a1b4d4efd5f5	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+A_ADDR	T0_EXACT_OBSERVED	WÄHLEN · HIER	42fac633f878ca23b90b2805545a060adf737ced205efc1938b3f29eee710f15	9bb342560c9db4ee40b34d9d1842a194854c5e797f8719b4b04aa50867ad3ffd	COLLISION0004	DUALCOLLISION017	CO_VALUED_LOCAL_CHANNEL
S+A_ADDR+IIN+S+OL	T0_EXACT_OBSERVED	WÄHLEN · HIER · STUFE · WÄHLEN · FORTSETZEN	bec248f5f5ebb272b554d439e51a3b0e95e883a71ec3cece2c7e5b74558f191b	f519d6d23db987006e5e484ca1a807fc1ff486e32f07c8793e84d5e5c4c0c315	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+A_ADDR+L+SH+CH+T+D_ADDR+Y	T0_EXACT_OBSERVED	WÄHLEN · HIER · VERBINDUNG · HALTEN · NEHMEN · EINSTELLEN · HIER · POSTEN	d624360fa5a97b6c4996b1c39992320de1fc54bdc242c162b8e3a6177cc2fdc9	dd75a4e06d5eb5e96b370515059bc3d01f1f89ae62674efd15c40103dfedd2c9	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+A_ADDR+L+SH+E+Y	T0_EXACT_OBSERVED	WÄHLEN · HIER · VERBINDUNG · HALTEN · GRAD I · POSTEN	a4ad595727fad014373d5a2117f6a34ce30414d639b77795f0400d59112592bb	15c5913b0437317f9208691a561862110559e4f6edc5ba6a7f183a4b1b5959ee	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+CH+E+O+R	T0_EXACT_OBSERVED	WÄHLEN · NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	cfb9ae0463b0eca5134ae4eb9e84ad9487bcabb818c98c5c2ec015bc9b6fd8af	f74df8dfdacf49df875cc8929c87b41532b6a9da0430a384a452516040075959	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+CH+E+T+Y	T0_EXACT_OBSERVED	WÄHLEN · NEHMEN · GRAD I · EINSTELLEN · POSTEN	16ccc3c110f22aa6a6702d9681b557fc4c4c72ab2c0714e57177f8010a28c4da	810b66c2820aad0bc477c3423591d560c588b7d436cdb65c03f6c80885769f07	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+CH+E+Y	T0_EXACT_OBSERVED	WÄHLEN · NEHMEN · GRAD I · POSTEN	a23ff823d0a458d623540d96fd09c345d404e27698500886ffaba486606c6300	c1de0e00c7b355b4b91e88343f939d7494ed751dd03b8717b3bc75e1e9b39a6b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+CH+K+E+Y	T0_EXACT_OBSERVED	WÄHLEN · NEHMEN · GEBEN · GRAD I · POSTEN	845ccd479b8e6a995ccc678468bfd49c1bc049507ddfc794c80814d79ca4e9a9	3be61fdb554f1cc43bc9e7728273d3a42c07ee22316eb98caa341307c82c0207	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+CH+P+E+Y	T4_NARROW_APPENDIX	WÄHLEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	0dd83c81510ff8d2c0198707acdd2d379f8f5974a03a50992a4c4c934be3f4e3	3def05511611416b32529518a03bcb08f22b8a68fe8897e54308a5483ebe769b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+E+P+CH+Y	T0_EXACT_OBSERVED	WÄHLEN · GRAD I · EINSETZEN · NEHMEN · POSTEN	6352a7f31b7202bed88485cec43cd209f63cf735519d9dfbac17846082f237c2	5285da57eae91dce9f78feb29e36a26da2358a27cbb50f769f8e2348b8766bac	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+EE+OR	T4_NARROW_APPENDIX	WÄHLEN · GRAD II · EINHEIT	bdd4fef043e70771ad337c45b6814179c2399b8701538c5722e8c95d704c4aed	7b8eedd6e1ae0fcb7ad3732423d3aa28a3f12a5e58b7229fd8f57eb4c2d0fda5	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+EE+Y	T0_EXACT_OBSERVED	WÄHLEN · GRAD II · POSTEN	4cd5b54caea1615e47b844692186ffafd5db5b474028c7446888eb9b4ed851b7	0f5dde56362cc7a8173a2d7f8c09305b70d9ffa0f46e4c05a578218ba27ac010	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+K+AIR	T4_NARROW_APPENDIX	WÄHLEN · GEBEN · BAHN	b6852fc9251396973437a4fe0400bf28604492a3a8fb95e85b83fc24d9e56e2a	3654e10da789221723fe8894cd9bffb84da96142b8fecbc90e32ee0574d9b3b4	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+K+AL	T0_EXACT_OBSERVED	WÄHLEN · GEBEN · ZIELORT	b1da49e162a10f42a841be89afe51986be2878fa9d452ac43216dfda76a1ea97	47c5739254ee612c005ee5323bffd67d6572e29274056a9a5933e31b227e5ddf	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+K+AR	T4_NARROW_APPENDIX	WÄHLEN · GEBEN · AUSGANG	c85ae80c6bea9553d556b78e48a1639d096cb6bd0f453fac7623adea85b99d0b	31cd1849bbf75bcd6a55dd3c0b1b8e85728ddf4cc580dd8238031ea9ed74c0fe	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+K+CHD+DY	T0_EXACT_OBSERVED	WÄHLEN · GEBEN · BEARBEITEN · SCHLUSS	508ad1451ff4e5499430fde57fb271ce2eb45bb33e19e873556e85c478129e02	e7371964282675039952962f67381688202be82e74fc39bc9b452e1d2c5715e4	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+K+EE+DY	T4_NARROW_APPENDIX	WÄHLEN · GEBEN · GRAD II · SCHLUSS	3174993941d02198d358e1d4a0eca436d23cdc0ee7542b30d0894637ca11067e	68b168811899b657870962ee299c8ab02bb183f025d03e178bf754a9ac236a27	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+L	T0_EXACT_OBSERVED	WÄHLEN · VERBINDUNG	f29158d0117aa92c2133d12721de9b5c17e7948d11d7bfdbb2c3ebad27fbcce6	2f5252adbedd899298626d64d5629e0f7d8471c27234491c732552714023bea2	COLLISION0074	NONE	DUAL_CHANNEL_UNIQUE
S+L+AL	T4_NARROW_APPENDIX	WÄHLEN · VERBINDUNG · ZIELORT	a0045d88cbb787e7c83641c392a1ac33b4660257dc659e04bf0031b190ce5f4c	d74458ef209edfc1f93acdfeba043088dc467036bdfbe85125475dd62292d69b	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+CH+T+O+D_ADDR+Y	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · NEHMEN · EINSTELLEN · AUSFÜHRUNG · HIER · POSTEN	7fbe8de0c8cefe1b46ed6c5c70bf99efec0e186e27e867fae4c7806fc01b6eb5	1cbbc912b3340ea2427804c3d972ede86fcbff3d66bbe3342b81d62fbd4a10ee	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+DA+R	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · ZWEITE STUFE · MARKIEREN	8952e6e92883889b419400103ba753f8c5c9f94ba9a9bc0d0dbecec6e133e7d0	4a2e83a85d06f259b2d24eae317db26ae24f9863a51f43a973df21ac451708b1	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+EE+Y	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · GRAD II · POSTEN	a337e4d3745e3da81b83b02128c47ce0bb0a1cebd06055401dba9ee2e86cfd56	d90212a941851f25a3992a5eebe51584c3eaf53626e1a1554050c126a3ba56de	NONE	NONE	DUAL_CHANNEL_UNIQUE
S+O+IIN	T0_EXACT_OBSERVED	WÄHLEN · AUSFÜHRUNG · STUFE	a8e74634064faa2756180e0cd63532b71e79818d23cd9d5f12dcbe24c534f72d	db71786dde1a31e6942009d5aa3d8c5364f584e983e56b946f4c1baafcbff061	NONE	NONE	DUAL_CHANNEL_UNIQUE
