complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard	gdt582_default_key	gdt582_default_kind	gdt582_core_concept	gdt582_concrete_default_de	gdt582_default_basis	gdt582_default_status	gdt582_guard
12200	RUNNING:G407-E4575@3	RUNNING_ATOM	G407-E4575	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	RUNNING_STATEMENT	otody	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E4575@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12214	RUNNING:G515-E0002@4	RUNNING_ATOM	G515-E0002	G515-S001	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	chpady	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0002@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12217	RUNNING:G515-E0003@3	RUNNING_ATOM	G515-E0003	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	sheol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0003@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12218	RUNNING:G515-E0004@1	RUNNING_ATOM	G515-E0004	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	ol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0004@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12222	RUNNING:G515-E0006@1	RUNNING_ATOM	G515-E0006	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotey	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0006@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12238	RUNNING:G515-E0011@2	RUNNING_ATOM	G515-E0011	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0011@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12240	RUNNING:G515-E0012@2	RUNNING_ATOM	G515-E0012	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0012@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12243	RUNNING:G515-E0013@3	RUNNING_ATOM	G515-E0013	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	cthol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0013@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12256	RUNNING:G515-E0019@1	RUNNING_ATOM	G515-E0019	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	otchol	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0019@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12258	RUNNING:G515-E0019@3	RUNNING_ATOM	G515-E0019	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	otchol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0019@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12259	RUNNING:G515-E0020@1	RUNNING_ATOM	G515-E0020	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0020@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12263	RUNNING:G515-E0023@1	RUNNING_ATOM	G515-E0023	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotaiin	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0023@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12268	RUNNING:G515-E0026@1	RUNNING_ATOM	G515-E0026	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotchol	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0026@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12270	RUNNING:G515-E0026@3	RUNNING_ATOM	G515-E0026	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotchol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0026@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12285	RUNNING:G515-E0033@1	RUNNING_ATOM	G515-E0033	G515-S003	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotchy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0033@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12290	RUNNING:G515-E0035@3	RUNNING_ATOM	G515-E0035	G515-S003	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	tydy	DY	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0035@3:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12304	RUNNING:G515-E0039@1	RUNNING_ATOM	G515-E0039	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotaiin	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0039@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12308	RUNNING:G515-E0040@3	RUNNING_ATOM	G515-E0040	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	cthol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0040@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12317	RUNNING:G515-E0044@2	RUNNING_ATOM	G515-E0044	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0044@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12319	RUNNING:G515-E0045@2	RUNNING_ATOM	G515-E0045	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0045@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12325	RUNNING:G515-E0047@3	RUNNING_ATOM	G515-E0047	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	cpholdy	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0047@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12326	RUNNING:G515-E0047@4	RUNNING_ATOM	G515-E0047	G515-S004	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	cpholdy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0047@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12346	RUNNING:G515-E0055@4	RUNNING_ATOM	G515-E0055	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	shyshol	OL	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0055@4:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12350	RUNNING:G515-E0057@1	RUNNING_ATOM	G515-E0057	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qotchoiin	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0057@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12357	RUNNING:G515-E0059@1	RUNNING_ATOM	G515-E0059	G515-S005	f4r	HERBAL	F4R_WHOLE_PLANT	RUNNING_STATEMENT	qoty	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0059@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12393	RUNNING:G515-E0072@1	RUNNING_ATOM	G515-E0072	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	choldy	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0072@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12398	RUNNING:G515-E0073@4	RUNNING_ATOM	G515-E0073	G515-S006	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	opydy	DY	4	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0073@4:DY	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:DY	STRUCTURAL_CONTROL_DEFAULT	CLOSE_RECORD	Arbeitsgang abschließen	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12413	RUNNING:G515-E0078@1	RUNNING_ATOM	G515-E0078	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0078@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12420	RUNNING:G515-E0081@1	RUNNING_ATOM	G515-E0081	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	otol	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0081@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12421	RUNNING:G515-E0081@2	RUNNING_ATOM	G515-E0081	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	otol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0081@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12422	RUNNING:G515-E0082@1	RUNNING_ATOM	G515-E0082	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0082@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12427	RUNNING:G515-E0084@1	RUNNING_ATOM	G515-E0084	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	oty	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0084@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12434	RUNNING:G515-E0087@2	RUNNING_ATOM	G515-E0087	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	kchol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0087@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12436	RUNNING:G515-E0088@2	RUNNING_ATOM	G515-E0088	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	shol	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0088@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12441	RUNNING:G515-E0090@1	RUNNING_ATOM	G515-E0090	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	qoty	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0090@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12445	RUNNING:G515-E0092@2	RUNNING_ATOM	G515-E0092	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	tolshy	OL	2	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0092@2:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OL	STRUCTURAL_CONTROL_DEFAULT	CONTINUE_RECORD	weiter im selben Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
12448	RUNNING:G515-E0093@1	RUNNING_ATOM	G515-E0093	G515-S007	f20v	HERBAL	F20V_WHOLE_PLANT	RUNNING_STATEMENT	qotchy	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G515-E0093@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY	CONTROL:OT	STRUCTURAL_CONTROL_DEFAULT	NEXT_RECORD	danach / neuer Arbeitsgang	GDT581_CONTROL_BOUNDARY	PROVISIONAL_REPLACEABLE_DEFAULT	ONE_COMPLETE_SLOT__ONE_NONEMPTY_DEFAULT__GDT581_HOST_UNCHANGED
