occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0691	f79v	f79v.25	8	8	9	sain	P	MEDIAL	B	B	2	SEED_FORMS	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	otshey	ol	Saatgut, Typ/Charge II	Saatgut, Typ/Charge II	S_SEED+AIN_II	Samenmenge II	1	1	1	1	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	[sain:?]	Saatgut, Typ/Charge II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [olshdy:?]; kalt im qo-Rahmen, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; heißes Drogenmaterial, Grad II; kalt-feuchter Ansatz in der Mitte des Grades; Saatgut, Typ/Charge II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	1	0	0
G661-T0692	f79v	f79v.26	1	1	9	ykeedy	P	BOS	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_ENTRY	<BOS>	okaiin	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin ote y dkeey tar ol otol oiiiny	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: heiß am Gradende, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [dykaiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [dkeey:?]; kalte Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kaltes Zubereitungsgut; [oiiiny:?]	1	0	0
G661-T0693	f79v	f79v.31	4	4	8	ykeedy	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	o	qokeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	yshees aiin o ykeedy qokeedy qokar oteedy roltain	yshees aiin o ykeedy qokeedy qokar oteedy rol tain	yshees aiin ykeedy qokeedy qokar otee y roltain	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yshees:?]; Menge III; [o:?]; hierzu: heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiße Drogenfraktion I; kalter Ansatz am Ende des Grades, abgeschlossen; [roltain:?]	1	0	0
G661-T0694	f79v	f79v.37	6	6	9	lkeey	P	MEDIAL	B	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	okeey	qokal	Drogenholz, heiß am Gradende	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	heißer L-Rahmenwert ohne Holz	1	1	1	0	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	pol ol shal kain okeey lkeey qokal otchsdy okechdy	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	[lkeey:?]	Drogenholz, heiß am Gradende	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverstoff; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Rohstoffklasse I, feucht am Gradanfang; heiß, Grad II; heißer Ansatz am Ende des Grades; Drogenholz, heiß am Gradende; Rohstoffklasse I, heiß am Gradanfang; [otchsdy:?]; [okeshdy:?]	1	0	0
G661-T0695	f79v	f79v.6	2	2	10	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BEFORE_VALUE	ycheckhey	ain	Wurzel	Wurzel:	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	ycheckhey r ain chedy qokain chedy ol shedy dar ytam	ycheckhey r ain chedy qokain chedy olshedy dar ytam	ycheckhey r ain chedy qokain che y ol she y dar ytam	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[ycheckhey:?]; Wurzel: Menge-/Klassenwert II; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [ytam:?]	0	1	0
G661-T0696	f7r	f7r.2	3	3	9	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	keo	shor	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	dcheey keo r shor dold dchey kchey otchy cheody	dcheey keor shor dold dchey kchey otchy cheody	dcheey keo r shor dol dchey kchey otchy cheody	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dcheey:?]; [keo:?]; Wurzel; Blüten-/Fruchtstand; reproduktiver Teil; [dold:?]; [dchey:?]; heiß und trocken in der Mitte des Grades; kalt-trockener Ansatz am Anfang des Grades; getrockneter Ansatz	0	1	0
G661-T0697	f7r	f7r.4	2	2	7	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	qokcho	lochey	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	1	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qokcho:?]; Trockenansatz; [lochey:?]; Grad-/Maßwert III; [ychey:?]; [kchos:?]; Zubereitungsdosis III	1	0	0
G661-T0698	f7v	f7v.8	2	2	10	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	qoteeeo	cho	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qoteeeo:?]; Wurzel; Trockenansatz; [cheeody:?]; kalt und trocken in der Mitte des Grades; kalt in der Mitte des Grades; [o:?]; Zubereitung: heiß und trocken; Wurzel; Grad-/Maßwert III	0	1	0
G661-T0699	f7v	f7v.8	3	3	10	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	r	cheeody	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	0	0	1	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qoteeeo:?]; Wurzel; Trockenansatz; [cheeody:?]; kalt und trocken in der Mitte des Grades; kalt in der Mitte des Grades; [o:?]; Zubereitung: heiß und trocken; Wurzel; Grad-/Maßwert III	1	0	0
G661-T0700	f7v	f7v.8	9	9	10	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	kcho	daiin	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qoteeeo:?]; Wurzel; Trockenansatz; [cheeody:?]; kalt und trocken in der Mitte des Grades; kalt in der Mitte des Grades; [o:?]; Zubereitung: heiß und trocken; Wurzel; Grad-/Maßwert III	0	1	0
G661-T0701	f80r	f80r.12	13	13	13	r	P	EOS	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	l	<EOS>	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	dykshy olotchedy qokain qotain chckhy qokain okal qotain okedy qolr	d kshy ol otchedy qokain qotain chckhey qok in okal qotain oke y qolr	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dykshy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradmitte; heiß, Grad II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; kalt im qo-Rahmen, Grad II; heißer Ansatz in der Mitte des Grades, abgeschlossen; [qo:?]; [l:?]; Wurzel	0	1	0
G661-T0702	f80r	f80r.22	9	9	11	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	sal	shey	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	qokeedy qol shecthy qokalkeol qoky qokal shedy sal olkain shey qokl	qokeedy qol shecthy qokal keol qoky qokal shedy sal olkain sheo qokl	qokeedy qol shecthy qokalkeol qoky qokal shed sal olkain sheo qokl	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß am Ende des Grades, abgeschlossen; [qol:?]; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; [qokalkeol:?]; heiß am Anfang des Grades; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; Saat-Rohstoff I; heißes Drogenmaterial, Grad II; feucht in der Mitte des Grades; [qokl:?]	1	0	0
G661-T0703	f80r	f80r.24	4	4	13	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	rchy	ol	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor eckhy olkeey ral chedyor	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Holzstoff; trocken in der Mitte des Grades; Wurzel/Wurzeldroge, trockene Grundform; Wurzel; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad II; kalter Ansatz am Anfang des Grades; kalt am Anfang des Grades; kalte Ansatzportion aus Rohstoff I; feuchtes Arzneikompositum am Gradanfang; [olkeey:?]; Wurzelrohstoff I; [chedyor:?]	0	1	0
G661-T0704	f80r	f80r.24	9	9	13	otalor	P	MEDIAL	B	B	2	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qoty	sheckhy	kalte Ansatzportion aus Rohstoff I	kalte Ansatzportion aus Rohstoff I	O_PREP+T_COLD+AL_RAW_I+OR_PORTION	kalte Rohstoffklasse I als Zutat	1	1	1	0	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor eckhy olkeey ral chedyor	[otalor:?]	kalte Ansatzportion aus Rohstoff I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzstoff; trocken in der Mitte des Grades; Wurzel/Wurzeldroge, trockene Grundform; Wurzel; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad II; kalter Ansatz am Anfang des Grades; kalt am Anfang des Grades; kalte Ansatzportion aus Rohstoff I; feuchtes Arzneikompositum am Gradanfang; [olkeey:?]; Wurzelrohstoff I; [chedyor:?]	1	0	0
G661-T0705	f80r	f80r.25	3	3	13	cheeky	P	MEDIAL	B	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	sheal	okain	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	ar sheal cheeky okain sol lshe y dol checthy orol eeesal olo teol ory	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; Rohstoffklasse I, feucht in der Gradmitte; trocken am Gradende, dann heiß am Gradanfang; heiß im Zubereitungsrahmen, Grad II; Samenmaterial/Saatgut; eingeweichtes Drogenholz; Materialmaß; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Drogenstoffportion; [eeesal:?]; [olo:?]; [teol:?]; [ory:?]	1	0	0
G661-T0706	f80r	f80r.27	6	6	10	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	ol	oraiin	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	1	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzstoff; [shar:?]; kalt im Zubereitungsrahmen, Grad III; [olkaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heißes Drogenmaterial, Grad II; Portion III; Zutat; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Zutat	1	0	0
G661-T0707	f80r	f80r.28	9	9	9	chty	P	EOS	B	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	olkolshedy	<EOS>	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	CH_DRY+T_COLD+Y_GRADE_START	trocken-kalte gebundene Grundform	1	1	1	0	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	pcheolkal dal korchy qotey qoty rchedy qokal olkol shedy chty	pcheolkal dal korchy qotey qoty rchedy qokal olkol shedy chty	[chty:?]	trocken-kalt am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pcheolkal:?]; abgemessene Rohstoffmenge I; [korchy:?]; kalt in der Mitte des Grades; kalt am Anfang des Grades; getrocknete Wurzel; Rohstoffklasse I, heiß am Gradanfang; [olkolshedy:?]; trocken-kalt am Gradanfang	1	0	0
G661-T0708	f80r	f80r.32	3	3	8	r	P	MEDIAL	B	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	qoky	cheykain	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	solchey qoky r cheykain sheckhy qokain okain ol	solchey qoky r cheykain sheckhy qokain okain ol	sol chey qoky r cheykain sheckhy qokain okain ol	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[solchey:?]; heiß am Anfang des Grades; Wurzel; [cheykain:?]; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	1	0
G661-T0709	f80r	f80r.46	3	3	7	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	cheey	shedy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	qokain cheey olkain shedy qokain orol s	qokain cheey olkain shedy qokain orol s	qokain cheey olkain she y qokeiin orol s	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; trocken am Ende des Grades; heißes Drogenmaterial, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; Drogenstoffportion; Samen-/Saatgutposten.	1	0	0
G661-T0710	f80r	f80r.5	1	1	1	okary	L	ONLY	B	B	2	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	<EOS>	heiße Ansatzfraktion I, abgeschlossen	heiße Ansatzfraktion I, abgeschlossen	OKAR_HOT_PREP_FRACTION_I+Y_CLOSE	Grundform statt Abschluss	0	0	1	0	okary	okory	okory	[okary:?]	heiße Ansatzfraktion I, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiße Ansatzfraktion I, abgeschlossen	1	0	0
G661-T0711	f80v	f80v.12	7	7	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokol	shy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	ycheol kain shey qokain chedy qokol olkain shy l	ycheol kain shey qokaiin chedy qokol olkain shcthhy l	ycheol kain she qokain ched qokol olkain shy l	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockener Drogenstoff dieser Droge; heiß, Grad II; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; [qokol:?]; heißes Drogenmaterial, Grad II; feucht am Anfang des Grades; [l:?]	1	0	0
G661-T0712	f80v	f80v.15	2	2	12	chty	P	MEDIAL	B	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qotaiin	lchedy	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	CH_DRY+T_COLD+Y_GRADE_START	trocken-kalte gebundene Grundform	1	1	1	0	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy saly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol al	[chty:?]	trocken-kalt am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt, Grad III; trocken-kalt am Gradanfang; getrocknetes Drogenholz; Samen-/Saatgutposten; Rohstoffklasse I, Grundform; kalt; nominal kaltes Gut/Material; trocken in der Mitte des Grades; kalt am Ende des Grades, abgeschlossen; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Grad-/Maßwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Rohstoffmenge I	1	0	0
G661-T0713	f80v	f80v.16	10	10	11	loldy	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	oty	tal	Drogenholzstoff, fertig aufbereitet	Drogenholzstoff, fertig aufbereitet	L_WOOD+OL_MATERIAL+DY_FINISHED	Holz-Materialfeld geschlossen	1	1	1	0	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy kee y qokain oty loldy tal	[loldy:?]	Drogenholzstoff, fertig aufbereitet	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockener Drogenstoff; heiß in der Mitte des Grades; kalte Drogenfraktion I; Rohstoffklasse I, kalt am Gradanfang; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; kalter Ansatz am Anfang des Grades; Drogenholzstoff, fertig aufbereitet; Rohstoffklasse I, kalt am Gradanfang	1	0	0
G661-T0714	f80v	f80v.2	3	3	8	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qotedy	otal	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	tshedy qotedy olkain otal chckhy qoky daiin doly	tshedy qotedy olkain otal chckhy qoky daiin daly	tshedy qotedy olkain otal chckhy qoky daiin daly	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heißes Drogenmaterial, Grad II; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Arzneikompositum: trocken, Gradanfang; heiß am Anfang des Grades; Grad-/Maßwert III; [doly:?]	1	0	0
G661-T0715	f80v	f80v.29	2	2	5	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokain	olkain	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	1	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; heißes Drogenmaterial, Grad II; heißes Drogenmaterial, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [keeol:?]	1	0	0
G661-T0716	f80v	f80v.29	3	3	5	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	olkain	ol	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	1	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; heißes Drogenmaterial, Grad II; heißes Drogenmaterial, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [keeol:?]	1	0	0
G661-T0717	f80v	f80v.30	3	3	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	or	oy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	pol or olkain oy qokaiin okain okar shey qolky	pol or olkain ockhy qokaiin okain okar shey qolky	fol or olkain oy qokaiin okain okar shey qolky	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Pulverstoff; Drogenportion; heißes Drogenmaterial, Grad II; [oy:?]; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; feucht in der Mitte des Grades; [qolky:?]	1	0	0
G661-T0718	f80v	f80v.31	4	4	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	oiin	ol	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	0	qol ol oiin olkain ol chedy qokain olshey qokain	qol oloiin olkain ol chedy qokain olshey qokain	qol ol oiin olkain l che y qokain olshey qokain	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[qol:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; heißes Drogenmaterial, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; [olshey:?]; heiß, Grad II	1	0	0
G661-T0719	f80v	f80v.32	2	2	9	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	s	shol	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	0	0	1	0	s olkain shol kair or arolkeedy olky qolkain shedy	solkain shol kair or arol keedy olky qolkain shedy	solkain shol kair or arolkeedy olky qolkain she y	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samen-/Saatgutposten: heißes Drogenmaterial, Grad II; feucht; nominal feuchtes Gut/Material; [kair:?]; Drogenportion; [arolkeedy:?]; [olky:?]; [qolkain:?]; feucht in der Mitte des Grades, abgeschlossen	1	0	0
G661-T0720	f80v	f80v.33	3	3	8	olkain	P	MEDIAL	B	B	2	PREPARATION_MISC	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qoker	olshedy	heißes Drogenmaterial, Grad II	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	heißes Ansatzgut, Grad II	1	1	1	1	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	[olkain:?]	heißes Drogenmaterial, Grad II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß am Ende des Grades, abgeschlossen; [qoker:?]; heißes Drogenmaterial, Grad II; [olshedy:?]; heiß in der Mitte des Grades; heiß am Ende des Grades; kalt-trockenes cth-Blatt-/Krautgut; [lom:?]	1	0	0
