occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0648	f77r	f77r.45	2	ches	MEDIAL	1	1	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol r aiin lod	reader agreement conditions confidence only; it does not identify plaintext
G661-T0649	f77v	f77v.23	8	ches	MEDIAL	1	1	0	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees l she y doraiin ol qoky ches ol dal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0650	f77v	f77v.27	6	sain	MEDIAL	1	1	1	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0651	f77v	f77v.34	3	ytal	MEDIAL	1	1	1	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy shar ytal dy dychedy lkchey qokedy rched	reader agreement conditions confidence only; it does not identify plaintext
G661-T0652	f77v	f77v.7	8	chs	MEDIAL	0	0	0	olshedy qolsheedy qy rr ycheedy okedy lshedy chs shdal chedy qolky	olshedy qolsheedy qy rchr ycheedy okedy lshedy chr shdal chedy qolky	oledy qol sheedy qy rchr ycheedy okedy lshedy chr shdal chedy qolky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0653	f77v	f77v.9	7	chs	MEDIAL	1	1	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	dcheol kshey qol chshy cheol olchedy ol chs ol sheedy qokedy chedy	cheol kshey qol chshy cheol olchedy ol chs ol eedy qokedy chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0654	f78r	f78r.15	8	olkain	EOS	1	1	0	dchckhedy qokchdy qokedy okedy dal or okeed olkain	dchckhedy qokchdy qokedy okedy dal or okeed olkain	dchckhedy qokchdy qokedy oke y dal r okeed olkain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0655	f78r	f78r.19	2	ches	MEDIAL	1	1	1	y ches aiin okeedy qokain chl	y ches aiin okeedy qokain chl	y ches aiin okeedy qokain chl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0656	f78r	f78r.21	3	cheeky	MEDIAL	1	1	0	lchedy qokain cheeky lokedy	qchedy qokain cheeky lokeedy	lche y qokain cheeky lokedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0657	f78r	f78r.23	1	sain	BOS	1	1	0	sain sheor olkchdy roiin okeedy	sain sheor ol kchdy roiin okeedy	sain sheor ol kee y roiin okee y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0658	f78r	f78r.25	1	sokeedy	BOS	1	1	0	sokeedy keol lorain olkeey raiin	sokeedy keol loroin olkeey raiin	sokeedy keol loroin olkeey raiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0659	f78r	f78r.30	4	olkain	MEDIAL	1	1	0	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	qokeed qokey daiin olkain al chedy ololdal cheet te y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0660	f78r	f78r.32	7	ykeedy	MEDIAL	1	1	0	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckh y qokain chedy dalky lkain ykeedy okaly dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0661	f78r	f78r.34	9	am	EOS	1	1	0	dshedy qokeedy qopchedy qokaly dar okaiin o keeal am	dshedy qokeedy qopchedy qokaly dar okaiin okeeal am	ded qokee y qopche y qokaly dar okaiin okeeal am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0662	f78r	f78r.35	2	sain	MEDIAL	1	1	0	y sain checkhy qokain cheeky daiin daiin y tees ol y	y sain checkhy qokain cheeky daiin daiin ytees oly	y sain checkhy qokain cheeky daiin daiin y tees ly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0663	f78r	f78r.35	5	cheeky	MEDIAL	1	1	0	y sain checkhy qokain cheeky daiin daiin y tees ol y	y sain checkhy qokain cheeky daiin daiin ytees oly	y sain checkhy qokain cheeky daiin daiin y tees ly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0664	f78r	f78r.4	7	dam	EOS	0	0	0	qokeedy qokedy shedy tchedy otar olkedy dam	qokeedy qokedy shedy tchedy otar olkedy dam	qokeedy qokedy shedy tchedy otar olke y am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0665	f78r	f78r.40	5	d	MEDIAL	0	0	0	shedy qol shedy qokaiin d ol	shedy qol shedy qokaiin drol	she y qol e y qokaiin d ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0666	f78r	f78r.7	9	am	EOS	0	0	0	qokal otedy qokedy qokedy dal qokedy qokedy s am	qokal otedy qokedy qokedy dal qokedy qokedy s kam	qokol ote y qokedy qokedy dal qoke y qoke y s am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0667	f78r	f78r.9	4	chckhd	MEDIAL	0	0	0	schedy keedy qokedy chckhd qokain chedy qotedy dy	schedy keedy qokedy chckhd qokain chedy qotedy dy	sche y kee y qoke y chckh qokain chedy qotedy y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0668	f78v	f78v.12	8	sain	EOS	1	1	1	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0669	f78v	f78v.16	2	r	MEDIAL	0	0	0	lshey r shedy d qokedy okey lchedy qokdy daiin oly	lshey rshedy d qokedy okey lchedy qokdy daiin oly	lshey r shedy qokedy okey lchedy qokdy daiin oly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0670	f78v	f78v.16	4	d	MEDIAL	0	0	0	lshey r shedy d qokedy okey lchedy qokdy daiin oly	lshey rshedy d qokedy okey lchedy qokdy daiin oly	lshey r shedy qokedy okey lchedy qokdy daiin oly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0671	f78v	f78v.27	4	r	MEDIAL	1	1	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols eey ol che y oltar olkaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0672	f78v	f78v.27	6	ols	MEDIAL	1	1	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols eey ol che y oltar olkaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0673	f78v	f78v.28	1	olkain	BOS	1	1	1	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0674	f78v	f78v.28	10	d	EOS	1	1	1	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0675	f78v	f78v.3	9	dam	EOS	1	1	0	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	qokedy chety qolshedy okedy dol ees olchey qotedy ol dam	qokedy chety qolshedy okedy dol ees olchey qotedy ol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0676	f78v	f78v.30	3	sain	MEDIAL	1	1	1	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	sal shol sain sheety or oiiin okal oltal qokar ary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0677	f78v	f78v.32	6	otalor	EOS	1	1	1	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor	lol cheor sheol dy qokar otalor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0678	f78v	f78v.5	3	olkain	MEDIAL	1	1	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	qor olkeey olkain ol eesey ol cheeky dar okal dal olchedy	qor olkee olkain ol chsey ol cheeky dar okal dal olchedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0679	f78v	f78v.5	7	cheeky	MEDIAL	1	1	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	qor olkeey olkain ol eesey ol cheeky dar okal dal olchedy	qor olkee olkain ol chsey ol cheeky dar okal dal olchedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0680	f78v	f78v.9	4	lkeedy	MEDIAL	0	0	0	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	ycheolk olkeedy qokedy ol chedol okeedy qotedy ror arol	y cheolt olkeedy qokedy ol chedol okeedy qote y ror arol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0681	f79r	f79r.15	7	r	MEDIAL	0	0	0	qokl shey qokal chedy okol dyty r aiin ol sheol lchey	qokl shey qokal chedy okol dyty saiin ol sheol lchey	qokl shey qokal che y okol dyty r aiin ol sheol lchey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0682	f79r	f79r.17	9	ches	MEDIAL	1	1	1	qokaiin shy lsheey ls air or aror otaiin ches olol ol	qokaiin shy lsheey ls air or aror otaiin ches olol ol	qokaiin shy lsheey ls air or aror otaiin ches olol ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0683	f79r	f79r.18	10	dam	EOS	1	1	1	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0684	f79r	f79r.19	4	sain	MEDIAL	1	1	0	sol cheey chol sain oral shey qokain sheyky shoty oly	sol cheey chol sain or al shey qokain sheyky shoky oly	sol cheey chol sain or al shey qokain sheyky shoky oly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0685	f79r	f79r.26	2	olteedy	MEDIAL	1	1	0	polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory	polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory	polaiin olteedy qotchey dykeedy qo chdy opchedy shol ory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0686	f79r	f79r.42	1	sain	BOS	1	1	0	sain okaio chedy lkchedy aiin okain oly cheedy	sain okain chedy lkchedy aiin okain oly cheedy	sain okain chedy lkchedy aiin okain oly chee y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0687	f79r	f79r.6	6	sain	MEDIAL	1	1	0	shol okar ol olkeey qokey sain olcheey qol chey	shol okar ol olkeey qokey sain ol cheey qol chey	shol okar ol olkeey qokey sain ol cheey qol chey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0688	f79v	f79v.19	9	olkain	MEDIAL	1	1	0	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	ykail shy qol ar shey qokedy qokedy qokedy dar olkain cham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0689	f79v	f79v.22	3	r	MEDIAL	0	0	0	tshey ykeey r ch ain oroiiin	tshey ykeey rakain oroiiin	tshey ykeey r ch tain oroiiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0690	f79v	f79v.25	6	olkain	MEDIAL	1	1	1	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0691	f79v	f79v.25	8	sain	MEDIAL	1	1	1	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	qokeey ol olshdy qotain oteedy olkain otshey sain ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0692	f79v	f79v.26	1	ykeedy	BOS	1	1	0	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny	ykeedy okaiin dykaiin ote y dkeey tar ol otol oiiiny	reader agreement conditions confidence only; it does not identify plaintext
G661-T0693	f79v	f79v.31	4	ykeedy	MEDIAL	1	1	0	yshees aiin o ykeedy qokeedy qokar oteedy roltain	yshees aiin o ykeedy qokeedy qokar oteedy rol tain	yshees aiin ykeedy qokeedy qokar otee y roltain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0694	f79v	f79v.37	6	lkeey	MEDIAL	1	1	0	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	pol ol shal kain okeey lkeey qokal otchsdy okechdy	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0695	f79v	f79v.6	2	r	MEDIAL	1	1	0	ycheckhey r ain chedy qokain chedy ol shedy dar ytam	ycheckhey r ain chedy qokain chedy olshedy dar ytam	ycheckhey r ain chedy qokain che y ol she y dar ytam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0696	f7r	f7r.2	3	r	MEDIAL	0	0	0	dcheey keo r shor dold dchey kchey otchy cheody	dcheey keor shor dold dchey kchey otchy cheody	dcheey keo r shor dol dchey kchey otchy cheody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0697	f7r	f7r.4	2	cho	MEDIAL	1	1	1	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0698	f7v	f7v.8	2	r	MEDIAL	0	0	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0699	f7v	f7v.8	3	cho	MEDIAL	0	0	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0700	f7v	f7v.8	9	r	MEDIAL	0	0	0	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0701	f80r	f80r.12	13	r	EOS	0	0	0	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	dykshy olotchedy qokain qotain chckhy qokain okal qotain okedy qolr	d kshy ol otchedy qokain qotain chckhey qok in okal qotain oke y qolr	reader agreement conditions confidence only; it does not identify plaintext
G661-T0702	f80r	f80r.22	9	olkain	MEDIAL	1	1	0	qokeedy qol shecthy qokalkeol qoky qokal shedy sal olkain shey qokl	qokeedy qol shecthy qokal keol qoky qokal shedy sal olkain sheo qokl	qokeedy qol shecthy qokalkeol qoky qokal shed sal olkain sheo qokl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0703	f80r	f80r.24	4	r	MEDIAL	1	1	0	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor eckhy olkeey ral chedyor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0704	f80r	f80r.24	9	otalor	MEDIAL	1	1	0	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	lol chey rchy r ol dain oty qoty otalor eckhy olkeey ral chedyor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0705	f80r	f80r.25	3	cheeky	MEDIAL	1	1	0	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	ar sheal cheeky okain sol lshe y dol checthy orol eeesal olo teol ory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0706	f80r	f80r.27	6	olkain	MEDIAL	1	1	1	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0707	f80r	f80r.28	9	chty	EOS	1	1	0	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	pcheolkal dal korchy qotey qoty rchedy qokal olkol shedy chty	pcheolkal dal korchy qotey qoty rchedy qokal olkol shedy chty	reader agreement conditions confidence only; it does not identify plaintext
G661-T0708	f80r	f80r.32	3	r	MEDIAL	1	1	0	solchey qoky r cheykain sheckhy qokain okain ol	solchey qoky r cheykain sheckhy qokain okain ol	sol chey qoky r cheykain sheckhy qokain okain ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0709	f80r	f80r.46	3	olkain	MEDIAL	1	1	0	qokain cheey olkain shedy qokain orol s	qokain cheey olkain shedy qokain orol s	qokain cheey olkain she y qokeiin orol s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0710	f80r	f80r.5	1	okary	ONLY	0	0	0	okary	okory	okory	reader agreement conditions confidence only; it does not identify plaintext
G661-T0711	f80v	f80v.12	7	olkain	MEDIAL	1	1	0	ycheol kain shey qokain chedy qokol olkain shy l	ycheol kain shey qokaiin chedy qokol olkain shcthhy l	ycheol kain she qokain ched qokol olkain shy l	reader agreement conditions confidence only; it does not identify plaintext
G661-T0712	f80v	f80v.15	2	chty	MEDIAL	1	1	0	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy saly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0713	f80v	f80v.16	10	loldy	MEDIAL	1	1	0	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy keedy qokain oty loldy tal	cheol key qotar dy qotal dy kee y qokain oty loldy tal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0714	f80v	f80v.2	3	olkain	MEDIAL	1	1	0	tshedy qotedy olkain otal chckhy qoky daiin doly	tshedy qotedy olkain otal chckhy qoky daiin daly	tshedy qotedy olkain otal chckhy qoky daiin daly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0715	f80v	f80v.29	2	olkain	MEDIAL	1	1	1	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0716	f80v	f80v.29	3	olkain	MEDIAL	1	1	1	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0717	f80v	f80v.30	3	olkain	MEDIAL	1	1	0	pol or olkain oy qokaiin okain okar shey qolky	pol or olkain ockhy qokaiin okain okar shey qolky	fol or olkain oy qokaiin okain okar shey qolky	reader agreement conditions confidence only; it does not identify plaintext
G661-T0718	f80v	f80v.31	4	olkain	MEDIAL	1	1	0	qol ol oiin olkain ol chedy qokain olshey qokain	qol oloiin olkain ol chedy qokain olshey qokain	qol ol oiin olkain l che y qokain olshey qokain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0719	f80v	f80v.32	2	olkain	MEDIAL	0	0	0	s olkain shol kair or arolkeedy olky qolkain shedy	solkain shol kair or arol keedy olky qolkain shedy	solkain shol kair or arolkeedy olky qolkain she y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0720	f80v	f80v.33	3	olkain	MEDIAL	1	1	1	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	reader agreement conditions confidence only; it does not identify plaintext
G661-T0721	f80v	f80v.34	7	olkain	MEDIAL	1	1	1	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	reader agreement conditions confidence only; it does not identify plaintext
G661-T0722	f80v	f80v.39	5	ches	MEDIAL	1	1	0	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy ar al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0723	f80v	f80v.8	1	olteedy	BOS	1	1	0	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	olteedy qokaiin she y qokain sheol qokchdy qokchdy qotydy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0724	f81r	f81r.15	1	sain	BOS	1	1	0	sain ol cheedy qokeedy otedy	sain ol cheedy qokeedy otedy	sain ol cheedy qokeedy ote y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0725	f81r	f81r.31	8	ches	MEDIAL	1	1	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin	sol shedy ol lche y she shy olkedy ches ar or oraiiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0726	f81r	f81r.4	6	ykeedy	MEDIAL	1	1	1	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	dchedy qokain ol ol chcthy ykeedy al	reader agreement conditions confidence only; it does not identify plaintext
G661-T0727	f81v	f81v.14	2	ykeedy	MEDIAL	1	1	0	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy	dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0728	f81v	f81v.15	7	r	MEDIAL	1	1	0	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0729	f81v	f81v.17	8	dl	MEDIAL	1	1	0	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	reader agreement conditions confidence only; it does not identify plaintext
G661-T0730	f81v	f81v.2	8	olkain	MEDIAL	1	1	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	reader agreement conditions confidence only; it does not identify plaintext
G661-T0731	f81v	f81v.2	12	dl	EOS	0	0	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	qoke y okaiin kair okal sar ol kain olkain al ol rol l	reader agreement conditions confidence only; it does not identify plaintext
G661-T0732	f81v	f81v.23	4	olkain	MEDIAL	1	1	0	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy	shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy	shol qekchy ykaiin olkain e y qoky dchedy rol ol cthdy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0733	f81v	f81v.4	3	cheeky	MEDIAL	1	1	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy	qokaiin kain cheeky y ol kaiin dain dy daiin chckhy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0734	f82r	f82r.14	1	r	BOS	0	0	0	r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	rolchy qokol chey qokain deeedy qokeey qokaiin olchedy	r olchy qok l chey qokain deeedy qokeey qokaiin olche y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0735	f82r	f82r.15	5	lkeedy	MEDIAL	0	0	0	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokchdy lkeedy qokaiin dy daiin chdy dy	tedy lchedy qokedy qokee y lkee y qokaiin dy daiin ch y dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0736	f82r	f82r.16	5	r	MEDIAL	0	0	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0737	f82r	f82r.16	12	dam	EOS	0	0	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam	qokeedy lchedy qokeedy cheey ror ol saiin chey raity dam	qokeedy lchedy qokeedy cheey r r ol s aiin chey ra am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0738	f82r	f82r.24	7	lkeey	MEDIAL	1	1	0	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	qokeedy lcheedy qokeey sal raiin qokeey lkeey qokeey raiin ydy	qokeedy lcheedy qokee sal raiin qokeey lkeey qokeey raiin ydy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0739	f82r	f82r.26	5	ches	MEDIAL	1	1	0	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	tshey qokeedy cheal lche ar ches aiin oteey qokaiin okey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0740	f82r	f82r.29	1	d	BOS	0	0	0	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	dcheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty	dcheey lche y qokeedy lchedy rchedy oky qotedy qoty qoty	reader agreement conditions confidence only; it does not identify plaintext
G661-T0741	f82r	f82r.33	1	sain	BOS	1	1	0	sain ol cheol ey cheor chey	sain ol cheol ikhey cheor chey	sain ol cheol ey cheor chey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0742	f82r	f82r.8	5	r	MEDIAL	0	0	0	qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor	qokeey sheedy qokedy lchor cheey qokey qotal chedy qoteor	qekeey sheedy qoke y lchor cheey qokey qotal che y qoteor	reader agreement conditions confidence only; it does not identify plaintext
G661-T0743	f82v	f82v.11	4	cheeky	MEDIAL	1	1	0	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	pcheol dar qokeey cheeky qokol dal shedy pchdy rol qotedy rol	pcheol dar qokeey cheeky qokol dal shedy pchdy rol qotedy rol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0744	f82v	f82v.14	1	dalchedy	BOS	0	0	0	dalchedy lchey rol rol cheey s ain shey	dolchedy lchey rol rol cheey sain shey	dalchedy lchey r ol rol cheey sain ey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0745	f82v	f82v.16	5	shes	MEDIAL	0	0	0	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam	qokedy lchey cheey r aiin es qokchey qokain okal dy lchedam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0746	f82v	f82v.18	1	ykeedy	BOS	1	1	0	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	ykeedy qokeedy che y qokar okeey lkedy qokal olkeedy qokeedy oky	reader agreement conditions confidence only; it does not identify plaintext
