pair_id	page	first_locus	second_locus	line_delta	first_surface	second_surface	first_state	second_state	axis_relation	direction	frame_relation	intervening_token_count	intervening_tokens	repeated_following_terms	known_local_anchors	both_triple_token_stable	section	opened_image_page	working_relation_de	surface_context
G625-P0210	f16r	f16r.2	f16r.3	1	ychykchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	9	otey|kol|shor|ody|otody|qoy|oeesordy|ydor|sheal	qoy	shor	1	H	0	gleicher Qualitätszustand	ychykchy otey kol shor ody otody qoy oeesordy / ydor sheal okchy qoy koiin choky ykair
G625-P0211	f16r	f16r.11	f16r.11	0	sokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	qokol|choty	cthy|chy	cthy	0	H	0	gleicher Qualitätszustand	sokchy qokol choty okchy cthy chy kchy
G625-P0212	f16r	f16r.11	f16r.11	0	okchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	cthy|chy	cho	cthy	0	H	0	gleicher Qualitätszustand	sokchy qokol choty okchy cthy chy kchy
G625-P0213	f16r	f16r.11	f16r.12	1	kchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	2	dy|cho	shcthy|sho	cthy	0	H	0	gleicher Qualitätszustand	sokchy qokol choty okchy cthy chy kchy / dy cho kchy shcthy shtshy sho tchokyd
G625-P0214	f16r	f16r.12	f16r.12	0	kchy	shtshy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	shcthy	sho|tchokyd|qokor	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	dy cho kchy shcthy shtshy sho tchokyd
G625-P0215	f16v	f16v.2	f16v.3	1	chokchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	qokchocthor|shory	choy|qoty	NONE	1	H	0	gleicher Qualitätszustand	ytchor y ky chokchy qokchocthor shory / ykchy dy choy qoty chy kchy koshet
G625-P0216	f16v	f16v.3	f16v.3	0	ykchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	dy|choy|qoty|chy	koshet	NONE	0	H	0	gleicher Qualitätszustand	ykchy dy choy qoty chy kchy koshet
G625-P0217	f16v	f16v.5	f16v.5	0	ytchy	ytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	EXACT_PREFIX_E_D	3	chyty|chor|chol	dan|sor	chor	1	H	0	gleicher Qualitätszustand	ytchy chyty chor chol ytchy dan
G625-P0218	f16v	f16v.10	f16v.10	0	qokchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	chy|dy	chckhy|otain|cthor	cthy	1	H	0	gleicher Qualitätszustand	qokchy chy dy ykchy chckhy otain cthor cthy
G625-P0219	f16v	f16v.10	f16v.11	1	ykchy	chkchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	chckhy|otain|cthor|cthy|okytaiin	NONE	cthy	1	H	0	gleicher Qualitätszustand	qokchy chy dy ykchy chckhy otain cthor cthy / okytaiin chkchy saiin
G625-P0220	f17r	f17r.1	f17r.2	1	otchy	okshy	TCH	KSH	BOTH_AXES_FLIP	TCH->KSH	EXACT_PREFIX_E_D	4	dody|oldckhy|ydair|choky	qodar	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	fshody daram ydar chog opydy ypod chop otchy dody oldckhy / ydair choky okshy qodar ckhody dor otchol qodcthy ods
G625-P0221	f17r	f17r.7	f17r.8	1	qokchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	7	choldshy|zepchy|d|opchordy|dchchy|dychear|schar	NONE	NONE	0	H	0	gleicher Qualitätszustand	ksheo qokchy choldshy zepchy d opchordy / dchchy dychear schar ykchy
G625-P0222	f18r	f18r.11	f18r.12	1	chokchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	6	chckhol|chor|g|ychair|cthol|daiin	NONE	chor|cthy	1	H	1	gleicher Qualitätszustand	sotchaiin chokchy chckhol chor g / ychair cthol daiin qokchy cthy
G625-P0223	f18v	f18v.1	f18v.2	1	ytshy	okshy	TSH	KSH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	8	otchdal|dchal|dchy|ytdg|qoeees|or|oaiin|shy	NONE	shor	1	H	0	kühlen/erwärmen, falls derselbe Träger	told shor ytshy otchdal dchal dchy ytdg / qoeees or oaiin shy okshy qokchy qokchy s g
G625-P0224	f18v	f18v.2	f18v.2	0	okshy	qokchy	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	orshy|qoky	NONE	1	H	0	trocknen, falls derselbe Träger	qoeees or oaiin shy okshy qokchy qokchy s g
G625-P0225	f18v	f18v.2	f18v.2	0	qokchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	orshy|qoky	NONE	1	H	0	gleicher Qualitätszustand	qoeees or oaiin shy okshy qokchy qokchy s g
G625-P0226	f18v	f18v.2	f18v.3	1	qokchy	chkchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	s|g|orshy|qoky|qoky	NONE	NONE	1	H	0	gleicher Qualitätszustand	qoeees or oaiin shy okshy qokchy qokchy s g / orshy qoky qoky chkchy qokshy qokam
G625-P0227	f18v	f18v.3	f18v.3	0	chkchy	qokshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	qokam|qokay|ykcho	NONE	0	H	0	befeuchten/einweichen, falls derselbe Träger	orshy qoky qoky chkchy qokshy qokam
G625-P0228	f18v	f18v.3	f18v.4	1	qokshy	qotchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	EXACT_PREFIX_E_D	1	qokam	qokay|ykcho|ydl	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	orshy qoky qoky chkchy qokshy qokam / qotchy qokay qokchy ykcho ydl dar
G625-P0229	f18v	f18v.4	f18v.4	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	1	qokay	ykcho|ydl|dar|ychoees	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy qokay qokchy ykcho ydl dar
G625-P0230	f18v	f18v.4	f18v.5	1	qokchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	ykcho|ydl|dar|ychoees	qol	NONE	1	H	0	gleicher Qualitätszustand	qotchy qokay qokchy ykcho ydl dar / ychoees ykchy qol kchy qotchol daiir om
G625-P0231	f18v	f18v.5	f18v.5	0	ykchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	qol	qotchol|daiir|qotor	NONE	1	H	0	gleicher Qualitätszustand	ychoees ykchy qol kchy qotchol daiir om
G625-P0232	f18v	f18v.5	f18v.6	1	kchy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	qotchol|daiir|om|qotor|chor	NONE	chor	1	H	0	kühlen/erwärmen, falls derselbe Träger	ychoees ykchy qol kchy qotchol daiir om / qotor chor otchy qokeees chy s ar ykar
G625-P0233	f18v	f18v.9	f18v.9	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	ytol|doky|yko|dshy	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	okchor qotchy qokchy ytol doky dy
G625-P0234	f19r	f19r.1	f19r.1	0	qotshy	tchy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	dy	qoky|daiin|dchydy	NONE	1	H	0	trocknen, falls derselbe Träger	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
G625-P0235	f19r	f19r.1	f19r.1	0	tchy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	qoky|daiin|dchydy|dshy|chor	NONE	1	H	0	gleicher Qualitätszustand	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
G625-P0236	f19r	f19r.1	f19r.2	1	qotchy	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	qoky|daiin|dchydy|dshy|chor|y	daiin	chor	1	H	0	gleicher Qualitätszustand	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy / dshy chor y tchy chol dytchy chordy daiin dyty cho
G625-P0237	f19r	f19r.2	f19r.2	0	tchy	dytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	chol	chordy|daiin|dyty|cho	chor	1	H	0	gleicher Qualitätszustand	dshy chor y tchy chol dytchy chordy daiin dyty cho
G625-P0238	f19r	f19r.5	f19r.5	0	otchy	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	qoky|daiin|yshor|shy	NONE	1	H	0	gleicher Qualitätszustand	otchy tchy qoky daiin
G625-P0239	f19r	f19r.5	f19r.6	1	tchy	otytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	qoky|daiin|yshor|shy|daiin	daiin	NONE	1	H	0	gleicher Qualitätszustand	otchy tchy qoky daiin / yshor shy daiin otytchy daiin
G625-P0240	f19r	f19r.9	f19r.9	0	tchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	shdaiin|daiin|cthor|chol|ykchor	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	qotchor dy dor y tchy kchy shdaiin
G625-P0241	f19v	f19v.1	f19v.2	1	kchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	kchol|sor|qokchos|darom	NONE	0	H	0	gleicher Qualitätszustand	pochaiin cthor chpcheos opchey py kchy / qokchy kchol sor qokchos ykchy darom
G625-P0242	f19v	f19v.2	f19v.2	0	qokchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	kchol|sor|qokchos	darom	NONE	0	H	0	gleicher Qualitätszustand	qokchy kchol sor qokchos ykchy darom
G625-P0243	f19v	f19v.2	f19v.3	1	ykchy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	darom	chol|daiin|qotol|ytol	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	qokchy kchol sor qokchos ykchy darom / otchy chol daiin qotol ytol daiiin
G625-P0244	f20r	f20r.9	f20r.9	0	qotchey	qokchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	qocphy|chokoldy|ochoaiin|chor|sody	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	fchodees shody qotchey qokchey qocphy chokoldy
G625-P0245	f20r	f20r.11	f20r.11	0	ytchy	tshey	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	1	qo	dchaiin|chol|ody|shoiin	NONE	0	H	0	befeuchten/einweichen, falls derselbe Träger	dchod qoteeody ytchy qo tshey dchaiin chol ody
G625-P0246	f20r	f20r.11	f20r.12	1	tshey	otchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	dchaiin|chol|ody|shoiin|cheody	NONE	NONE	0	H	0	trocknen, falls derselbe Träger	dchod qoteeody ytchy qo tshey dchaiin chol ody / shoiin cheody otchey otchy tchy qoteey daiin dar
G625-P0247	f20r	f20r.12	f20r.12	0	otchey	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	0	DIRECT	qoteey|daiin|dar|ochaiin	NONE	1	H	0	gleicher Qualitätszustand	shoiin cheody otchey otchy tchy qoteey daiin dar
G625-P0248	f20r	f20r.12	f20r.12	0	otchy	tchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	qoteey|daiin|dar|ochaiin|chor	NONE	1	H	0	gleicher Qualitätszustand	shoiin cheody otchey otchy tchy qoteey daiin dar
G625-P0249	f20r	f20r.12	f20r.13	1	tchy	tchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	7	qoteey|daiin|dar|ochaiin|chor|chor|cheey	NONE	chor	1	H	0	gleicher Qualitätszustand	shoiin cheody otchey otchy tchy qoteey daiin dar / ochaiin chor chor cheey tchey
G625-P0250	f20v	f20v.3	f20v.3	0	okchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	sho|kchol|shol|chcthy|qoty|chy|tolshy	sho|shol	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	okchy sho kchol shol chcthy qoty chy tolshy qotchy
G625-P0251	f21v	f21v.2	f21v.2	0	qokchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	EXACT_PREFIX_E_D	1	chody	choty|tchol|daiin	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
G625-P0252	f21v	f21v.2	f21v.2	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	choty|tchol|daiin|qotol|keeees	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
G625-P0253	f21v	f21v.2	f21v.3	1	qokchy	chotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	choty|tchol|daiin|qotol|keeees	choty|daiin|qotol	chor	1	H	0	kühlen/erwärmen, falls derselbe Träger	oeeesoy qokchy chody qotchy qokchy choty tchol daiin / qotol keeees chotchy tcho choty chor qotol daiin dal
G625-P0254	f22r	f22r.11	f22r.12	1	qokchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	9	oky|otoldy|yty|dol|or|dchchy|daiin|odchaiin|cthy	NONE	cthy	1	H	0	gleicher Qualitätszustand	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin / odchaiin cthy okchy kchy dchol daiin ydaiin
G625-P0255	f22r	f22r.12	f22r.12	0	okchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	dchol|daiin|ydaiin|dchor	cthy	1	H	0	gleicher Qualitätszustand	odchaiin cthy okchy kchy dchol daiin ydaiin
G625-P0256	f22v	f22v.1	f22v.2	1	tchy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	otdy|sor|shy|qod|daiin|y|kaiin	NONE	dshor	1	H	0	gleicher Qualitätszustand	pysaiinor ofchar oky tchy otdy sor shy qod / daiin y kaiin qotchy kchy otchyd dshor ychy
G625-P0257	f22v	f22v.2	f22v.2	0	qotchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	otchyd|dshor|ychy|qoky|kchorl	dshor	1	H	0	kühlen/erwärmen, falls derselbe Träger	daiin y kaiin qotchy kchy otchyd dshor ychy
G625-P0258	f22v	f22v.2	f22v.3	1	kchy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	5	otchyd|dshor|ychy|qoky|kchorl	NONE	cthy|dshor	1	H	0	kühlen/erwärmen, falls derselbe Träger	daiin y kaiin qotchy kchy otchyd dshor ychy / qoky kchorl otchy cthy otchyky ytchol otam
G625-P0259	f22v	f22v.14	f22v.15	1	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	6	olshly|shol|daiin|sho|cthy|chocthy	NONE	cthy	0	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy olshly shol daiin / sho cthy chocthy qokchy dory
G625-P0260	f23r	f23r.8	f23r.8	0	qokshy	ykchy	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	char|daiir|qokaiin|olol|qoaiin	NONE	NONE	1	H	0	trocknen, falls derselbe Träger	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy
G625-P0261	f23r	f23r.8	f23r.8	0	ykchy	okchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	s|dal	dal|okol|shy	NONE	1	H	0	gleicher Qualitätszustand	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy
G625-P0262	f24r	f24r.12	f24r.12	0	qokchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	EXACT_PREFIX_E_D	0	DIRECT	tol|tod|ckhy|oees	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qokchy qotchy tol tod ckhy
G625-P0263	f25r	f25r.2	f25r.2	0	chotchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	shair|qod|shachy	chkain	chor	1	H	0	kühlen/erwärmen, falls derselbe Träger	otor chor chsky chotchy shair qod shachy kchy chkain
G625-P0264	f25r	f25r.2	f25r.3	1	kchy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	chkain	cheesees|sheear	chor	1	H	0	kühlen/erwärmen, falls derselbe Träger	otor chor chsky chotchy shair qod shachy kchy chkain / qotchy qotshy cheesees sheear s chain daiin chain dan
G625-P0265	f25r	f25r.3	f25r.3	0	qotchy	qotshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	EXACT_PREFIX_E_D	0	DIRECT	cheesees|sheear|chain|daiin	NONE	1	H	0	befeuchten/einweichen, falls derselbe Träger	qotchy qotshy cheesees sheear s chain daiin chain dan
G625-P0266	f25r	f25r.3	f25r.4	1	qotshy	ytchey	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	9	cheesees|sheear|s|chain|daiin|chain|dan|dchckhy|shocthy	NONE	NONE	1	H	0	trocknen, falls derselbe Träger	qotchy qotshy cheesees sheear s chain daiin chain dan / dchckhy shocthy ytchey cthor s chan chaiin qotchain
G625-P0267	f27r	f27r.7	f27r.8	1	kchey	ytchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	7	chey|kcheol|pcho|schey|ly|chals|cham	chey	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	kchey chey kcheol pcho schey ly chals cham / ytchy chy t chol dy t chey dain chol dal
G625-P0268	f27r	f27r.8	f27r.9	1	ytchy	shotchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	11	chy|t|chol|dy|t|chey|dain|chol|dal|dchey|keeod	chy|chol	NONE	0	H	0	gleicher Qualitätszustand	ytchy chy t chol dy t chey dain chol dal / dchey keeod shotchey chol oty chy tolg
G625-P0269	f27r	f27r.9	f27r.10	1	shotchey	qotchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	chol|oty|chy|tolg	chy|shes	NONE	0	H	0	gleicher Qualitätszustand	dchey keeod shotchey chol oty chy tolg / qotchey shes s y chy tchey dy
G625-P0270	f27r	f27r.10	f27r.10	0	qotchey	tchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	shes|s|y|chy	NONE	NONE	1	H	0	gleicher Qualitätszustand	qotchey shes s y chy tchey dy
G625-P0271	f28r	f28r.3	f28r.4	1	chotchy	chotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	EXACT_PREFIX_E_D	4	tchodar|choty|chtol|otol	otol|cthol	shor	1	H	0	gleicher Qualitätszustand	qotchaiin shor cthol cthol shor chotchy tchodar / choty chtol otol chotchy cthol otol choky qoty
G625-P0272	f28v	f28v.5	f28v.5	0	qotchey	qotshey	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	EXACT_PREFIX_E_D	0	DIRECT	daiiin|daiin|chkaiin|pchol|oiir	NONE	1	H	0	befeuchten/einweichen, falls derselbe Träger	otol chol daiin chkaiin shoiin qotchey qotshey daiiin
G625-P0273	f29r	f29r.1	f29r.2	1	qotchy	ykchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	qoty|cheecthy|dshe	choty|oky	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	posaiin she aiin chep oty chy qotchy qoty cheecthy / dshe ykchy choty oky cho l chchoty choky chy ty dy
G625-P0274	f29r	f29r.2	f29r.3	1	ykchy	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	9	choty|oky|cho|l|chchoty|choky|chy|ty|dy	NONE	NONE	0	H	0	gleicher Qualitätszustand	dshe ykchy choty oky cho l chchoty choky chy ty dy / qokchy qoty kchaiin shear cthor dchor choly
G625-P0275	f29r	f29r.6	f29r.7	1	chokshy	qokchy	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	shocthy|shor|shor|daiin|qokaiiin	NONE	shor	1	H	0	trocknen, falls derselbe Träger	chokshy shocthy shor shor daiin qokaiiin / qokchy chol shokchy qokaiin choety choty kaiin
G625-P0276	f29r	f29r.7	f29r.7	0	qokchy	shokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	chol	qokaiin|choety|choty|kaiin	NONE	0	H	0	gleicher Qualitätszustand	qokchy chol shokchy qokaiin choety choty kaiin
G625-P0277	f29v	f29v.1	f29v.1	0	chetchy	shytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	ol|ls	cthy|shy|cho	cthy|kooiin|shor	1	H	1	gleicher Qualitätszustand	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin
G625-P0278	f29v	f29v.3	f29v.4	1	qotchy	otshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	taiin|s|she|otey|sy|ysho	NONE	cthy|okaiin	1	H	1	befeuchten/einweichen, falls derselbe Träger	chol chol kor shey odaiin qotchy taiin s she otey sy / ysho otshy okaiin cthy oltchy s shot sho okaiin
G625-P0279	f29v	f29v.4	f29v.4	0	otshy	oltchy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	okaiin|cthy	okaiin|shot|sho	cthy|okaiin	1	H	1	trocknen, falls derselbe Träger	ysho otshy okaiin cthy oltchy s shot sho okaiin
G625-P0280	f2v	f2v.2	f2v.3	1	kchy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	7	sho|shol|qotcho|loeees|qoty|chor|daiin	chor	chor	1	H	1	kühlen/erwärmen, falls derselbe Träger	kcho kchy sho shol qotcho loeees qoty chor daiin / otchy chor lshy chol chody chodain chcthy daiin
G625-P0281	f31r	f31r.11	f31r.11	0	qokchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	3	dal|chey|deey	keey|okaiiin	NONE	1	H	0	gleicher Qualitätszustand	olsheol qokchy dal chey deey kchy keey okaiiin ykeey
G625-P0282	f32r	f32r.5	f32r.5	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	daiin|fcho|tcheychedy|otol|dol	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qotchy qokchy daiin
G625-P0283	f32v	f32v.8	f32v.9	1	otchy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	d|shan	cfhy|skey|chocthy	NONE	1	H	0	gleicher Qualitätszustand	otchol daiin daiin ctho daiin qotaiin otchy d shan / qotchy cfhy skey chocthy daiin cthaiin daiin
G625-P0284	f33r	f33r.1	f33r.2	1	otchedy	ytchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	lfchdy|daiin	qokar|cheky|okaldy	NONE	0	H	0	gleicher Qualitätszustand	tshdar shdor shepchdy cphody yfoldy qofody otchedy lfchdy daiin / ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam
G625-P0285	f33r	f33r.2	f33r.3	1	ytchedy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	16	qokar|cheky|okaldy|qokaldy|otor|oldar|qotar|otar|otardam|laiin|y|cheky|qokedy|shedy|chdal|chechdaiin	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam / laiin y cheky qokedy shedy chdal chechdaiin qokchy ody chekeedy ykam
G625-P0286	f33v	f33v.7	f33v.8	1	tshdy	okchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	E_OR_D_FRAME_CHANGE	13	shefchdy|shckhdy|oltedy|daiin|oky|cheol|orain|chdyshdy|porar|dar|ar|sheey|keedy	daiin	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar / dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary
G625-P0287	f34r	f34r.7	f34r.7	0	ykchy	qokchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	1	ykedy	oldam	NONE	0	H	0	gleicher Qualitätszustand	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam
G625-P0288	f34r	f34r.7	f34r.8	1	qokchdy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	3	s|as|oldam	qoky|olk	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam / otchy qoky olk checkhy ys air air chodar tam
