occurrence_id	page	locus	line_number	token_index	surface	section	language	hand	prefix	registered_grid	thermal	moisture	e_bit	d_bit	state_id	working_state_de	triple_reading_token_stable
G625-Q0684	f44r	f44r.6	6	8	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0685	f44r	f44r.7	7	4	qotshy	H	A	1	qo	1	t	sh	0	0	TSH	kalt-feucht	0
G625-Q0686	f44r	f44r.8	8	7	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0687	f44r	f44r.9	9	5	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0688	f44r	f44r.9	9	6	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0689	f44r	f44r.10	10	2	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0690	f44v	f44v.1	1	2	qotshy	H	A	1	qo	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0691	f44v	f44v.4	4	8	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0692	f44v	f44v.5	5	6	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0693	f44v	f44v.10	10	2	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0694	f44v	f44v.10	10	3	tshy	H	A	1	BARE	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0695	f45r	f45r.5	5	4	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0696	f45r	f45r.5	5	7	otshy	H	A	1	o	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0697	f45r	f45r.5	5	8	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0698	f45v	f45v.1	1	7	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0699	f45v	f45v.3	3	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0700	f45v	f45v.4	4	1	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0701	f45v	f45v.6	6	6	ytchdy	H	A	1	y	0	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0702	f45v	f45v.10	10	2	otshy	H	A	1	o	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0703	f45v	f45v.11	11	3	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0704	f46r	f46r.7	7	4	ytchdy	H	B	2	y	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0705	f46r	f46r.7	7	5	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0706	f46r	f46r.9	9	1	tshdy	H	B	2	BARE	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0707	f46r	f46r.10	10	1	tchey	H	B	2	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0708	f46r	f46r.14	14	2	sholkshy	H	B	2	shol	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0709	f46v	f46v.1	1	11	ykchdy	H	B	2	y	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0710	f46v	f46v.2	2	3	otchdy	H	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0711	f46v	f46v.3	3	1	ytchey	H	B	2	y	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0712	f47r	f47r.8	8	6	chtchy	H	A	1	ch	0	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0713	f47r	f47r.10	10	6	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0714	f47v	f47v.2	2	4	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0715	f47v	f47v.3	3	6	chkchy	H	A	1	ch	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0716	f47v	f47v.10	10	2	ltchey	H	A	1	l	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0717	f47v	f47v.10	10	5	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0718	f48r	f48r.2	2	7	otchdy	H	B	5	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0719	f48r	f48r.4	4	9	tshdy	H	B	5	BARE	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0720	f48r	f48r.6	6	3	ytchedy	H	B	5	y	0	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0721	f48v	f48v.9	9	4	otchedy	H	B	5	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0722	f48v	f48v.9	9	9	otchdy	H	B	5	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0723	f49r	f49r.1	1	5	shtchy	H	A	1	sh	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0724	f49r	f49r.1	1	9	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0725	f49r	f49r.2	2	3	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0726	f49r	f49r.4	4	3	chotshy	H	A	1	cho	0	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0727	f49r	f49r.7	7	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0728	f49r	f49r.9	9	3	kshey	H	A	1	BARE	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0729	f49r	f49r.17	17	5	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0730	f49r	f49r.18	18	7	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0731	f49v	f49v.4	4	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0732	f49v	f49v.6	6	1	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0733	f49v	f49v.12	12	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0734	f49v	f49v.12	12	2	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0735	f49v	f49v.14	14	1	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0736	f49v	f49v.28	28	6	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0737	f49v	f49v.30	30	5	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0738	f49v	f49v.32	32	1	tchotchey	H	A	1	tcho	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0739	f49v	f49v.40	40	7	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0740	f4r	f4r.2	2	5	shtchy	H	A	1	sh	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0741	f4r	f4r.5	5	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0742	f4r	f4r.6	6	2	shytchy	H	A	1	shy	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0743	f4r	f4r.9	9	3	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0744	f4v	f4v.4	4	1	qokshy	H	A	1	qo	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0745	f4v	f4v.6	6	2	shokchy	H	A	1	sho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0746	f4v	f4v.7	7	4	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0747	f50r	f50r.3	3	7	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0748	f50r	f50r.4	4	1	tchdy	H	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0749	f50r	f50r.4	4	4	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0750	f50r	f50r.5	5	1	solkchy	H	B	2	sol	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0751	f50r	f50r.5	5	3	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0752	f50r	f50r.5	5	4	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0753	f50r	f50r.5	5	8	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0754	f50r	f50r.6	6	4	kchedy	H	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0755	f50r	f50r.7	7	9	okchedy	H	B	2	o	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0756	f50r	f50r.8	8	4	otchdy	H	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0757	f50r	f50r.9	9	1	ytchdy	H	B	2	y	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0758	f50r	f50r.9	9	2	kchedy	H	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0759	f50v	f50v.1	1	1	tchy	H	B	2	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0760	f50v	f50v.1	1	4	shotchdy	H	B	2	sho	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0761	f50v	f50v.1	1	5	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0762	f50v	f50v.4	4	9	okchdy	H	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0763	f50v	f50v.6	6	7	okchey	H	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0764	f50v	f50v.7	7	8	qotchdy	H	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0765	f50v	f50v.9	9	5	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0766	f50v	f50v.11	11	3	ykchy	H	B	2	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0767	f50v	f50v.11	11	4	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0768	f51r	f51r.1	1	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0769	f51r	f51r.7	7	5	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0770	f51r	f51r.10	10	5	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0771	f51r	f51r.13	13	4	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0772	f52r	f52r.3	3	1	tchotshey	H	A	1	tcho	0	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0773	f52r	f52r.4	4	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0774	f52v	f52v.2	2	1	ytchey	H	A	1	y	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0775	f53r	f53r.4	4	3	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0776	f53r	f53r.6	6	7	ykchdy	H	A	1	y	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0777	f53r	f53r.7	7	4	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0778	f53r	f53r.7	7	9	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0779	f53v	f53v.1	1	5	oltshey	H	A	1	ol	0	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0780	f53v	f53v.8	8	5	sheetchy	H	A	1	shee	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0781	f53v	f53v.12	12	2	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0782	f54v	f54v.7	7	6	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0783	f55r	f55r.1	1	2	shekchy	H	B	2	she	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0784	f55r	f55r.1	1	7	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0785	f55r	f55r.5	5	7	pchtchdy	H	B	2	pch	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0786	f55r	f55r.7	7	5	kshdy	H	B	2	BARE	1	k	sh	0	1	KSH	heiß-feucht	0
G625-Q0787	f55r	f55r.7	7	6	qotchdy	H	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0788	f55r	f55r.7	7	7	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0789	f55v	f55v.7	7	7	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0790	f55v	f55v.9	9	2	qokchy	H	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0791	f55v	f55v.11	11	7	oltchy	H	B	2	ol	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0792	f56r	f56r.2	2	1	chokchey	H	A	1	cho	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0793	f56r	f56r.9	9	4	chotchey	H	A	1	cho	0	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0794	f56r	f56r.10	10	3	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0795	f56r	f56r.12	12	3	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0796	f56r	f56r.12	12	4	qokokchy	H	A	1	qoko	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0797	f56r	f56r.13	13	1	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0798	f56r	f56r.14	14	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0799	f56r	f56r.16	16	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0800	f56r	f56r.18	18	2	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0801	f56r	f56r.19	19	1	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0802	f56v	f56v.3	3	4	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0803	f56v	f56v.7	7	1	kchokchy	H	A	1	kcho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0804	f56v	f56v.8	8	2	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0805	f56v	f56v.10	10	2	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0806	f56v	f56v.11	11	1	chotchey	H	A	1	cho	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0807	f56v	f56v.12	12	1	qokchey	H	A	1	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0808	f58r	f58r.3	3	5	otchy	S	A	3	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0809	f58r	f58r.7	7	10	tchy	S	A	3	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0810	f58r	f58r.27	27	5	sheeetchy	S	A	3	sheee	0	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0811	f58v	f58v.1	1	2	shokchy	S	A	3	sho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0812	f58v	f58v.27	27	6	qokchedy	S	A	3	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0813	f5r	f5r.1	1	8	dkshy	H	A	1	d	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0814	f5r	f5r.3	3	7	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0815	f5r	f5r.5	5	1	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0816	f5r	f5r.6	6	8	shotshy	H	A	1	sho	0	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0817	f5r	f5r.7	7	4	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0818	f5v	f5v.1	1	5	ytchey	H	A	1	y	0	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0819	f66r	f66r.52	52	1	ykshedy	T	B	5	y	0	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0820	f66r	f66r.57	57	5	qokshy	T	B	5	qo	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0821	f66r	f66r.60	60	4	qokchedy	T	B	5	qo	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0822	f66r	f66r.61	61	1	qokchey	T	B	5	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0823	f66r	f66r.64	64	4	chekchy	T	B	5	che	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0824	f66r	f66r.74	74	3	otchedy	T	B	5	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0825	f66r	f66r.76	76	9	otchdy	T	B	5	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0826	f66r	f66r.77	77	6	ykchdy	T	B	5	y	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0827	f66r	f66r.79	79	7	qotchedy	T	B	5	qo	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0828	f66v	f66v.2	2	2	tchedy	H	B	5	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0829	f66v	f66v.2	2	4	okshedy	H	B	5	o	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0830	f66v	f66v.7	7	6	qotchdy	H	B	5	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0831	f66v	f66v.7	7	8	ytchdy	H	B	5	y	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0832	f66v	f66v.8	8	3	qokchdy	H	B	5	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0833	f66v	f66v.9	9	7	kchy	H	B	5	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0834	f66v	f66v.13	13	7	okchdy	H	B	5	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0835	f6v	f6v.1	1	10	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0836	f6v	f6v.2	2	7	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0837	f6v	f6v.8	8	3	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0838	f6v	f6v.10	10	3	kchdy	H	A	1	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0839	f75r	f75r.7	7	2	qokshdy	B	B	2	qo	1	k	sh	0	1	KSH	heiß-feucht	0
G625-Q0840	f75r	f75r.9	9	1	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0841	f75r	f75r.15	15	9	okchdy	B	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0842	f75r	f75r.16	16	7	okshedy	B	B	2	o	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q0843	f75r	f75r.19	19	1	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	0
G625-Q0844	f75r	f75r.23	23	2	kshey	B	B	2	BARE	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q0845	f75r	f75r.28	28	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0846	f75v	f75v.7	7	1	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0847	f75v	f75v.16	16	3	shokshdy	B	B	2	sho	0	k	sh	0	1	KSH	heiß-feucht	0
G625-Q0848	f75v	f75v.18	18	1	okshy	B	B	2	o	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0849	f75v	f75v.36	36	1	olkchy	B	B	2	ol	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0850	f75v	f75v.38	38	6	kchey	B	B	2	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0851	f75v	f75v.60	60	5	qotchdy	B	B	2	qo	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0852	f75v	f75v.61	61	5	otchdy	B	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0853	f75v	f75v.66	66	4	qokchy	B	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0854	f76r	f76r.5	5	11	qokchdy	T	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0855	f76r	f76r.9	9	11	otchy	T	B	2	o	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0856	f76r	f76r.33	33	9	okchy	T	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0857	f76v	f76v.4	4	10	otchy	B	B	2	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0858	f76v	f76v.8	8	9	qolkchey	B	B	2	qol	0	k	ch	1	0	KCH	heiß-trocken	0
G625-Q0859	f76v	f76v.10	10	6	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0860	f76v	f76v.15	15	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0861	f76v	f76v.17	17	6	qekchdy	B	B	2	qe	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0862	f76v	f76v.19	19	6	otchedy	B	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0863	f76v	f76v.21	21	6	salkchdy	B	B	2	sal	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0864	f76v	f76v.23	23	3	qotchy	B	B	2	qo	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0865	f76v	f76v.25	25	3	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0866	f76v	f76v.30	30	1	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0867	f76v	f76v.30	30	5	tchy	B	B	2	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0868	f77r	f77r.49	49	1	otchdy	B	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0869	f77v	f77v.9	9	2	kshey	B	B	2	BARE	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0870	f77v	f77v.17	17	4	qokchedy	B	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0871	f77v	f77v.26	26	8	qokchy	B	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0872	f77v	f77v.27	27	1	tshedy	B	B	2	BARE	1	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0873	f77v	f77v.34	34	1	solkchedy	B	B	2	sol	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0874	f77v	f77v.34	34	6	lkchey	B	B	2	l	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0875	f77v	f77v.36	36	1	qotchy	B	B	2	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0876	f77v	f77v.39	39	2	kchedy	B	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0877	f78r	f78r.2	2	1	okchdy	B	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0878	f78r	f78r.4	4	4	tchedy	B	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0879	f78r	f78r.15	15	2	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0880	f78r	f78r.23	23	3	olkchdy	B	B	2	ol	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0881	f78r	f78r.36	36	1	qotchedy	B	B	2	qo	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0882	f78v	f78v.22	22	6	okchey	B	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0883	f78v	f78v.24	24	7	kshdy	B	B	2	BARE	1	k	sh	0	1	KSH	heiß-feucht	1
G625-Q0884	f78v	f78v.29	29	2	otchey	B	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0885	f79r	f79r.2	2	3	otchedy	B	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0886	f79r	f79r.8	8	5	ykchedy	B	B	2	y	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0887	f79r	f79r.10	10	1	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0888	f79r	f79r.11	11	3	tshey	B	B	2	BARE	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0889	f79r	f79r.12	12	1	qokchy	B	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0890	f79r	f79r.12	12	2	qotchey	B	B	2	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0891	f79r	f79r.13	13	3	qotshdy	B	B	2	qo	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0892	f79r	f79r.16	16	4	kshedy	B	B	2	BARE	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0893	f79r	f79r.21	21	4	otshey	B	B	2	o	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0894	f79r	f79r.21	21	7	okshey	B	B	2	o	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0895	f79r	f79r.23	23	6	otchedy	B	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0896	f79r	f79r.23	23	10	tshedy	B	B	2	BARE	1	t	sh	1	1	TSH	kalt-feucht	0
G625-Q0897	f79r	f79r.24	24	1	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
G625-Q0898	f79r	f79r.24	24	6	otchey	B	B	2	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0899	f79r	f79r.25	25	2	qotshy	B	B	2	qo	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0900	f79r	f79r.26	26	3	qotchey	B	B	2	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0901	f79r	f79r.26	26	5	qokchdy	B	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0902	f79r	f79r.31	31	2	oltshedy	B	B	2	ol	0	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0903	f79r	f79r.33	33	3	qotshedy	B	B	2	qo	1	t	sh	1	1	TSH	kalt-feucht	1
G625-Q0904	f79r	f79r.34	34	2	kchedy	B	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0905	f79r	f79r.37	37	7	okchey	B	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0906	f79r	f79r.39	39	3	otshdy	B	B	2	o	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0907	f79r	f79r.40	40	4	oltchey	B	B	2	ol	0	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0908	f79r	f79r.42	42	4	lkchedy	B	B	2	l	0	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0909	f79v	f79v.2	2	2	qokchey	B	B	2	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0910	f79v	f79v.3	3	2	okchy	B	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0911	f79v	f79v.3	3	5	qokshedy	B	B	2	qo	1	k	sh	1	1	KSH	heiß-feucht	1
